|6.6.6
Archiving\03_Data\eqLP/QFM/GRV/GRV_3.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1089.74        500.000                 NaN  0.762645       0.887927        28.2046        46.8541        4.74179        18.5464       0.257545E-002
  1086.54        500.000                 NaN  0.762651       0.887946        28.2045        46.8542        4.74182        18.5463       0.257560E-002
  1083.33        500.000                 NaN  0.762656       0.887965        28.2044        46.8543        4.74185        18.5463       0.257575E-002
  1080.13        500.000                 NaN  0.762662       0.887983        28.2043        46.8543        4.74188        18.5462       0.257590E-002
  1076.92        500.000                 NaN  0.762525       0.941171        28.2663        46.7411        18.4636        4.65380       0.171451     
  1073.72        500.000                 NaN  0.762530       0.941191        28.2662        46.7412        18.4636        4.65383       0.171461     
  1070.51        500.000                 NaN  0.762535       0.941211        28.2660        46.7413        18.4636        4.65386       0.171470     
  1067.31        500.000                 NaN  0.762541       0.941231        28.2659        46.7414        18.4635        4.65389       0.171480     
  1064.10        500.000                 NaN  0.762546       0.941251        28.2658        46.7415        18.4635        4.65392       0.171490     
  1060.90        500.000                 NaN  0.762551       0.941270        28.2657        46.7416        18.4634        4.65395       0.171500     
  1057.69        500.000                 NaN  0.762556       0.941290        28.2656        46.7417        18.4634        4.65398       0.171510     
  1054.49        500.000                 NaN  0.762562       0.941310        28.2655        46.7418        18.4634        4.65401       0.171520     
  1051.28        500.000                 NaN  0.762437       0.996467        28.3177        46.6479        18.3829        4.56370       0.328887     
  1048.08        500.000                 NaN  0.762443       0.996488        28.3176        46.6480        18.3829        4.56373       0.328906     
  1044.87        500.000                 NaN  0.762448       0.996509        28.3175        46.6481        18.3828        4.56376       0.328924     
  1041.67        500.000                 NaN  0.762453       0.996529        28.3173        46.6482        18.3828        4.56379       0.328943     
  1038.46        500.000                 NaN  0.762458       0.996550        28.3172        46.6483        18.3827        4.56383       0.328962     
  1035.26        500.000                 NaN  0.762463       0.996571        28.3171        46.6484        18.3827        4.56386       0.328981     
  1032.05        500.000                 NaN  0.762467       0.996592        28.3170        46.6485        18.3826        4.56389       0.328999     
  1028.85        500.000                 NaN  0.762472       0.996612        28.3169        46.6485        18.3826        4.56392       0.329018     
  1025.64        500.000                 NaN  0.762358        1.05312        28.3589        46.5840        18.3050        4.46163       0.475011     
  1022.44        500.000                 NaN  0.762363        1.05315        28.3588        46.5841        18.3049        4.46166       0.475038     
  1019.23        500.000                 NaN  0.762368        1.05317        28.3586        46.5842        18.3049        4.46169       0.475065     
  1016.03        500.000                 NaN  0.762372        1.05319        28.3585        46.5843        18.3048        4.46172       0.475092     
  1012.82        500.000                 NaN  0.762377        1.05321        28.3584        46.5844        18.3048        4.46175       0.475119     
  1009.62        500.000                 NaN  0.762382        1.05323        28.3583        46.5844        18.3047        4.46179       0.475146     
  1006.41        500.000                 NaN  0.762386        1.05326        28.3581        46.5845        18.3047        4.46182       0.475173     
  1003.21        500.000                 NaN  0.762391        1.05328        28.3580        46.5846        18.3047        4.46185       0.475200     
  1000.00        500.000                 NaN  0.762305        1.11391        28.3837        46.5405        4.35858        18.2419       0.599086     
