|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/KHA22/KHA22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1065.16        500.000                 NaN            NaN            NaN  0.776009                 NaN            NaN   4.25937        3.13615                 NaN   7.10932        42.8099        41.5716       0.337656                 NaN
  1062.66        500.000                 NaN            NaN            NaN  0.589448                 NaN            NaN   3.31792        4.41387                 NaN   7.15892        42.6998        41.4991       0.320931                 NaN
  1060.15        500.000                 NaN            NaN            NaN   1.01053                 NaN            NaN   4.74894        2.24320                 NaN   7.05948        42.9093        41.6740       0.354629                 NaN
  1057.64        500.000                 NaN            NaN            NaN   1.00493                 NaN            NaN   4.64837        2.35636                 NaN   7.06504        42.8990        41.6735       0.352775                 NaN
  1055.14        500.000                 NaN            NaN            NaN  0.363298                 NaN            NaN   8.18778                 NaN            NaN   7.25364        42.4834        41.4229       0.289035                 NaN
  1052.63        500.000                 NaN            NaN            NaN  0.564439                 NaN            NaN   1.24144        6.59475                 NaN   7.20638        42.5807        41.5074       0.304933                 NaN
  1050.13        500.000                 NaN            NaN            NaN  0.442083                 NaN            NaN   5.48107        2.57442                 NaN   7.23945        42.5089        41.4601       0.293988                 NaN
  1047.62        500.000                 NaN            NaN            NaN   1.33241                 NaN            NaN   4.50837        1.93907                 NaN   7.00121        43.0270        41.8179       0.374064                 NaN
  1045.11        500.000                 NaN            NaN            NaN  0.959253                 NaN            NaN   7.15214                 NaN            NaN   7.11813        42.7591        41.6768       0.334627                 NaN
  1042.61        500.000                 NaN            NaN            NaN   1.47952                 NaN            NaN   5.51499       0.662061                 NaN   6.95428        43.1201        41.8792       0.389942                 NaN
  1040.10        500.000                 NaN            NaN            NaN   1.07703                 NaN            NaN   6.94927                 NaN            NaN   7.09269        42.8081        41.7297       0.343276                 NaN
  1037.59        500.000                 NaN            NaN            NaN   1.12582                 NaN            NaN   6.86554                 NaN            NaN   7.08239        42.8275        41.7520       0.346789                 NaN
  1035.09        500.000                 NaN            NaN            NaN   1.17008                 NaN            NaN   6.78978                 NaN            NaN   7.07319        42.8446        41.7724       0.349938                 NaN
  1032.58        500.000                 NaN            NaN            NaN   1.17084                 NaN            NaN   6.79366                 NaN            NaN   7.07674        42.8343        41.7756       0.348803                 NaN
  1030.08        500.000                 NaN            NaN            NaN   1.46869                 NaN            NaN   4.12221        2.11290                 NaN   6.98358        43.0383        41.8937       0.380619                 NaN
  1027.57        500.000                 NaN            NaN            NaN   1.27506                 NaN            NaN   6.61185                 NaN            NaN   7.05278        42.8808        41.8225       0.357014                 NaN
  1025.06        500.000                 NaN            NaN            NaN   2.42165                 NaN            NaN   1.36631                 NaN            NaN   6.45728        44.6216        42.0688       0.535141        2.52919     
  1022.56        500.000                 NaN            NaN            NaN   2.42184                 NaN            NaN   1.37272                 NaN            NaN   6.45793        44.6180        42.0710       0.534961        2.52346     
  1020.05        500.000                 NaN            NaN            NaN   2.42202                 NaN            NaN   1.37949                 NaN            NaN   6.45860        44.6143        42.0733       0.534770        2.51749     
  1017.54        500.000                 NaN            NaN            NaN   2.42220                 NaN            NaN   1.38622                 NaN            NaN   6.45928        44.6106        42.0756       0.534579        2.51154     
  1015.04        500.000                 NaN            NaN            NaN   2.42239                 NaN            NaN   1.39286                 NaN            NaN   6.45996        44.6069        42.0779       0.534389        2.50567     
  1012.53        500.000                 NaN            NaN            NaN   2.42255                 NaN            NaN   1.40015                 NaN            NaN   6.46069        44.6030        42.0801       0.534186        2.49929     
  1010.03        500.000                 NaN            NaN            NaN   2.42273                 NaN            NaN   1.40725                 NaN            NaN   6.46141        44.5991        42.0824       0.533985        2.49307     
  1007.52        500.000                 NaN            NaN            NaN   2.42290                 NaN            NaN   1.41438                 NaN            NaN   6.46214        44.5953        42.0847       0.533783        2.48682     
  1005.01        500.000                 NaN            NaN            NaN   2.42305                 NaN            NaN   1.42191                 NaN            NaN   6.46289        44.5913        42.0870       0.533572        2.48027     
  1002.51        500.000                 NaN            NaN            NaN   2.42325                 NaN            NaN   1.42893                 NaN            NaN   6.46363        44.5874        42.0893       0.533370        2.47411     
  1000.00        500.000                 NaN            NaN            NaN   2.42342                 NaN            NaN   1.43637                 NaN            NaN   6.46440        44.5834        42.0916       0.533159        2.46763     
