|6.6.6
Archiving\03_Data\fracLP/QFM_m4.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm            hed           
  1531.33        500.000        99.0126                 NaN            NaN  0.108731E-001            NaN  0.976484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0271                 NaN            NaN  0.989867E-002            NaN  0.962966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0396                 NaN            NaN  0.151423E-001            NaN  0.945225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0545                 NaN            NaN  0.440748E-001            NaN  0.901472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0664                 NaN            NaN  0.343069E-001            NaN  0.899279                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0778                 NaN            NaN  0.188680E-001            NaN  0.903331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.0873                 NaN            NaN            NaN            NaN  0.912733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0959                 NaN            NaN            NaN            NaN  0.904111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1085                 NaN            NaN            NaN            NaN  0.891489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1217                 NaN            NaN  0.767559E-002            NaN  0.870626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1297                 NaN            NaN            NaN            NaN  0.870276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1404                 NaN            NaN            NaN            NaN  0.859596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1495                 NaN            NaN            NaN            NaN  0.850534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1592                 NaN            NaN            NaN            NaN  0.840808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1678                 NaN            NaN            NaN            NaN  0.832181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1821                 NaN            NaN  0.223006E-001            NaN  0.795561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1884                 NaN            NaN            NaN            NaN  0.811551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1987                 NaN            NaN            NaN            NaN  0.801313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1990                 NaN            NaN            NaN            NaN  0.771638       0.293907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.1079                 NaN            NaN            NaN            NaN  0.239288       0.652783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0852                 NaN            NaN            NaN            NaN  0.793188E-001  0.835469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0930                 NaN            NaN            NaN            NaN  0.714115E-001  0.835569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0999                 NaN            NaN            NaN            NaN  0.630169E-001  0.837113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1053                 NaN            NaN            NaN            NaN  0.538110E-001  0.840870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1110                 NaN            NaN            NaN            NaN  0.452791E-001  0.843705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1188                 NaN            NaN            NaN            NaN  0.385881E-001  0.842631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1219                 NaN            NaN            NaN            NaN  0.280516E-001  0.850004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1273                 NaN            NaN            NaN            NaN  0.191551E-001  0.853579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1315                 NaN            NaN            NaN            NaN  0.110652E-001  0.857473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1362                 NaN            NaN            NaN            NaN  0.793950E-003  0.862977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1385                 NaN            NaN            NaN            NaN            NaN  0.861501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1425                 NaN            NaN            NaN            NaN  0.234264E-002  0.855171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1479                 NaN            NaN            NaN            NaN  0.100192       0.751925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1453                 NaN            NaN            NaN            NaN            NaN  0.854703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1414                 NaN            NaN            NaN            NaN            NaN  0.858635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2412                 NaN            NaN            NaN            NaN            NaN  0.758798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0423                 NaN            NaN            NaN            NaN            NaN  0.957743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1320                 NaN            NaN            NaN            NaN            NaN  0.868032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.9993                 NaN            NaN            NaN            NaN            NaN  0.757808       0.242876                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.7015                 NaN            NaN            NaN            NaN            NaN  0.475807       0.822666                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7209                 NaN            NaN            NaN            NaN            NaN  0.811577       0.467506                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7406                 NaN            NaN            NaN            NaN            NaN  0.460076       0.799369                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7590                 NaN            NaN            NaN            NaN            NaN  0.788069       0.452966                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7762                 NaN            NaN            NaN            NaN            NaN  0.446849       0.776987                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.7947                 NaN            NaN            NaN            NaN            NaN  0.766209       0.439081                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.8117                 NaN            NaN            NaN            NaN            NaN  0.433186       0.755132                 NaN            NaN            NaN            NaN            NaN            NaN
  1416.04        500.000        98.8289                 NaN            NaN            NaN            NaN            NaN  0.425783       0.745307                 NaN            NaN            NaN            NaN            NaN            NaN
  1413.53        500.000        97.8321                 NaN            NaN            NaN            NaN            NaN  0.885460       0.819954                 NaN  0.462486                 NaN            NaN            NaN            NaN
  1411.03        500.000        96.9460                 NaN            NaN            NaN            NaN            NaN   1.29739       0.871753                 NaN  0.884824                 NaN            NaN            NaN            NaN
  1408.52        500.000        97.0422                 NaN            NaN            NaN            NaN            NaN  0.844221        1.25656                 NaN  0.857014                 NaN            NaN            NaN            NaN
  1406.02        500.000        97.1350                 NaN            NaN            NaN            NaN            NaN  0.816808        1.21774                 NaN  0.830443                 NaN            NaN            NaN            NaN
  1403.51        500.000        97.2212                 NaN            NaN            NaN            NaN            NaN  0.791099        1.18184                 NaN  0.805887                 NaN            NaN            NaN            NaN
  1401.00        500.000        97.3082                 NaN            NaN            NaN            NaN            NaN  0.768936        1.14224                 NaN  0.780623                 NaN            NaN            NaN            NaN
  1398.50        500.000        97.3872                 NaN            NaN            NaN            NaN            NaN  0.743424        1.11172                 NaN  0.757694                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.4626                 NaN            NaN            NaN            NaN            NaN   1.08028       0.721156                 NaN  0.736005                 NaN            NaN            NaN            NaN
  1393.48        500.000        97.5345                 NaN            NaN            NaN            NaN            NaN   1.05026       0.700144                 NaN  0.715118                 NaN            NaN            NaN            NaN
  1390.98        500.000        97.6038                 NaN            NaN            NaN            NaN            NaN   1.02155       0.679713                 NaN  0.694966                 NaN            NaN            NaN            NaN
  1388.47        500.000        97.6684                 NaN            NaN            NaN            NaN            NaN  0.995106       0.660403                 NaN  0.676062                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.7307                 NaN            NaN            NaN            NaN            NaN  0.641649       0.969681                 NaN  0.657939                 NaN            NaN            NaN            NaN
  1383.46        500.000        97.7910                 NaN            NaN            NaN            NaN            NaN  0.624034       0.944682                 NaN  0.640291                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.8457                 NaN            NaN            NaN            NaN            NaN  0.607285       0.922674                 NaN  0.624369                 NaN            NaN            NaN            NaN
  1378.45        500.000        97.9056                 NaN            NaN            NaN            NaN            NaN  0.898282       0.589643                 NaN  0.606434                 NaN            NaN            NaN            NaN
  1375.94        500.000        97.9569                 NaN            NaN            NaN            NaN            NaN  0.573880       0.877614                 NaN  0.591628                 NaN            NaN            NaN            NaN
  1373.43        500.000        98.0082                 NaN            NaN            NaN            NaN            NaN  0.560128       0.855211                 NaN  0.576504                 NaN            NaN            NaN            NaN
  1370.93        500.000        98.0565                 NaN            NaN            NaN            NaN            NaN  0.544750       0.836619                 NaN  0.562112                 NaN            NaN            NaN            NaN
  1368.42        500.000        98.1041                 NaN            NaN            NaN            NaN            NaN  0.530057       0.817679                 NaN  0.548123                 NaN            NaN            NaN            NaN
  1365.91        500.000        98.1491                 NaN            NaN            NaN            NaN            NaN  0.516095       0.799955                 NaN  0.534853                 NaN            NaN            NaN            NaN
  1363.41        500.000        98.1923                 NaN            NaN            NaN            NaN            NaN  0.782523       0.503336                 NaN  0.521886                 NaN            NaN            NaN            NaN
  1360.90        500.000        98.2338                 NaN            NaN            NaN            NaN            NaN  0.765921       0.490703                 NaN  0.509581                 NaN            NaN            NaN            NaN
  1358.40        500.000        98.2749                 NaN            NaN            NaN            NaN            NaN  0.478658       0.749053                 NaN  0.497358                 NaN            NaN            NaN            NaN
  1355.89        500.000        98.3134                 NaN            NaN            NaN            NaN            NaN  0.734011       0.466757                 NaN  0.485852                 NaN            NaN            NaN            NaN
  1353.38        500.000        98.3517                 NaN            NaN            NaN            NaN            NaN  0.718832       0.455044                 NaN  0.474458                 NaN            NaN            NaN            NaN
  1350.88        500.000        98.3874                 NaN            NaN            NaN            NaN            NaN  0.443682       0.705155                 NaN  0.463747                 NaN            NaN            NaN            NaN
  1348.37        500.000        98.4228                 NaN            NaN            NaN            NaN            NaN  0.690895       0.433129                 NaN  0.453204                 NaN            NaN            NaN            NaN
  1345.86        500.000        98.4573                 NaN            NaN            NaN            NaN            NaN  0.677471       0.422319                 NaN  0.442929                 NaN            NaN            NaN            NaN
  1343.36        500.000        98.4849                 NaN            NaN            NaN            NaN            NaN  0.415628       0.664702                 NaN  0.434748                 NaN            NaN            NaN            NaN
  1340.85        500.000        98.5250                 NaN            NaN            NaN            NaN            NaN  0.651088       0.401704                 NaN  0.422163                 NaN            NaN            NaN            NaN
  1338.35        500.000        98.5518                 NaN            NaN            NaN            NaN            NaN  0.640345       0.393532                 NaN  0.414297                 NaN            NaN            NaN            NaN
  1335.84        500.000        98.5818                 NaN            NaN            NaN            NaN            NaN  0.384037       0.628767                 NaN  0.405412                 NaN            NaN            NaN            NaN
  1333.33        500.000        98.6077                 NaN            NaN            NaN            NaN            NaN  0.377141       0.617873                 NaN  0.397334                 NaN            NaN            NaN            NaN
  1330.83        500.000        98.6410                 NaN            NaN            NaN            NaN            NaN  0.365798       0.605793                 NaN  0.387375                 NaN            NaN            NaN            NaN
  1328.32        500.000        98.6658                 NaN            NaN            NaN            NaN            NaN  0.358451       0.595806                 NaN  0.379990                 NaN            NaN            NaN            NaN
  1325.81        500.000        98.6924                 NaN            NaN            NaN            NaN            NaN  0.585481       0.350223                 NaN  0.371864                 NaN            NaN            NaN            NaN
  1323.31        500.000        98.7179                 NaN            NaN            NaN            NaN            NaN  0.341972       0.575972                 NaN  0.364206                 NaN            NaN            NaN            NaN
  1320.80        500.000        98.7436                 NaN            NaN            NaN            NaN            NaN  0.333872       0.566068                 NaN  0.356498                 NaN            NaN            NaN            NaN
  1318.30        500.000        98.7675                 NaN            NaN            NaN            NaN            NaN  0.556832       0.326437                 NaN  0.349198                 NaN            NaN            NaN            NaN
  1315.79        500.000        98.7904                 NaN            NaN            NaN            NaN            NaN  0.318985       0.548328                 NaN  0.342311                 NaN            NaN            NaN            NaN
  1313.28        500.000        98.8131                 NaN            NaN            NaN            NaN            NaN  0.312023       0.539499                 NaN  0.335376                 NaN            NaN            NaN            NaN
  1310.78        500.000        98.8363                 NaN            NaN            NaN            NaN            NaN  0.530255       0.305101                 NaN  0.328341                 NaN            NaN            NaN            NaN
  1308.27        500.000        98.8573                 NaN            NaN            NaN            NaN            NaN  0.522802       0.297892                 NaN  0.321996                 NaN            NaN            NaN            NaN
  1305.76        500.000        98.8790                 NaN            NaN            NaN            NaN            NaN  0.513625       0.291892                 NaN  0.315457                 NaN            NaN            NaN            NaN
  1303.26        500.000        98.8998                 NaN            NaN            NaN            NaN            NaN  0.505840       0.285310                 NaN  0.309062                 NaN            NaN            NaN            NaN
  1300.75        500.000        98.9193                 NaN            NaN            NaN            NaN            NaN  0.278753       0.498790                 NaN  0.303182                 NaN            NaN            NaN            NaN
  1298.25        500.000        98.9387                 NaN            NaN            NaN            NaN            NaN  0.491163       0.272920                 NaN  0.297263                 NaN            NaN            NaN            NaN
  1295.74        500.000        98.9840                 NaN            NaN  0.150258                 NaN            NaN  0.363991       0.204491                 NaN  0.297218                 NaN            NaN            NaN            NaN
  1293.23        500.000        98.9796                 NaN            NaN            NaN            NaN            NaN  0.476168       0.260127                 NaN  0.284087                 NaN            NaN            NaN            NaN
  1290.73        500.000        79.4268                 NaN            NaN            NaN            NaN            NaN   2.19370        3.98880                 NaN   2.38418        12.0066                 NaN            NaN            NaN
  1288.22        500.000        81.6004                 NaN            NaN            NaN            NaN            NaN   1.98958        3.53652                 NaN   2.13721        10.7363                 NaN            NaN            NaN
  1285.71        500.000        84.6907                 NaN            NaN            NaN            NaN            NaN   2.93146        1.68939                 NaN   1.79353        8.89491                 NaN            NaN            NaN
  1283.21        500.000        86.9547                 NaN            NaN            NaN            NaN            NaN   2.48774        1.46639                 NaN   1.53977        7.55142                 NaN            NaN            NaN
  1280.70        500.000        88.6637                 NaN            NaN            NaN            NaN            NaN   1.29736        2.14959                 NaN   1.34643        6.54286                 NaN            NaN            NaN
  1278.20        500.000        89.9959                 NaN            NaN            NaN            NaN            NaN   1.88922        1.16136                 NaN   1.19514        5.75838                 NaN            NaN            NaN
  1275.69        500.000        91.0480                 NaN            NaN            NaN            NaN            NaN   1.05400        1.68312                 NaN   1.07470        5.14014                 NaN            NaN            NaN
  1273.18        500.000        91.9153                 NaN            NaN            NaN            NaN            NaN  0.965637        1.51163                 NaN  0.974517        4.63292                 NaN            NaN            NaN
  1270.68        500.000        92.6371                 NaN            NaN            NaN            NaN            NaN   1.37175       0.888409                 NaN  0.890333        4.21246                 NaN            NaN            NaN
  1268.17        500.000        93.2466                 NaN            NaN            NaN            NaN            NaN   1.25575       0.820576                 NaN  0.818783        3.85827                 NaN            NaN            NaN
  1265.66        500.000        93.7676                 NaN            NaN            NaN            NaN            NaN   1.15417       0.764679                 NaN  0.757241        3.55635                 NaN            NaN            NaN
  1263.16        500.000        94.2166                 NaN            NaN            NaN            NaN            NaN   1.07651       0.706542                 NaN  0.703583        3.29671                 NaN            NaN            NaN
  1260.65        500.000        94.6105                 NaN            NaN            NaN            NaN            NaN   1.01704       0.646680                 NaN  0.656264        3.06955                 NaN            NaN            NaN
  1258.15        500.000        94.9549                 NaN            NaN            NaN            NaN            NaN  0.562353       0.997302                 NaN  0.614653        2.87082                 NaN            NaN            NaN
  1255.64        500.000        95.2686                 NaN            NaN            NaN            NaN            NaN   1.46319                 NaN            NaN  0.576698        2.69154                 NaN            NaN            NaN
  1253.13        500.000        95.5447                 NaN            NaN            NaN            NaN            NaN   1.37992                 NaN            NaN  0.541204        2.53417                 NaN            NaN            NaN
  1250.63        500.000        95.7996                 NaN            NaN            NaN            NaN            NaN   1.30049                 NaN            NaN  0.510209        2.38972                 NaN            NaN            NaN
  1248.12        500.000        96.0273                 NaN            NaN            NaN            NaN            NaN   1.23097                 NaN            NaN  0.480343        2.26138                 NaN            NaN            NaN
  1245.61        500.000        96.2300                 NaN            NaN            NaN            NaN            NaN   1.16913                 NaN            NaN  0.455830        2.14507                 NaN            NaN            NaN
  1243.11        500.000        96.4149                 NaN            NaN            NaN            NaN            NaN   1.11337                 NaN            NaN  0.432426        2.03930                 NaN            NaN            NaN
  1240.60        500.000        96.5838                 NaN            NaN            NaN            NaN            NaN   1.06201                 NaN            NaN  0.411651        1.94254                 NaN            NaN            NaN
  1238.10        500.000        96.7451                 NaN            NaN            NaN            NaN            NaN   1.01258                 NaN            NaN  0.389022        1.85326                 NaN            NaN            NaN
  1235.59        500.000        96.8883                 NaN            NaN            NaN            NaN            NaN  0.969426                 NaN            NaN  0.371051        1.77124                 NaN            NaN            NaN
  1233.08        500.000        97.0235                 NaN            NaN            NaN            NaN            NaN  0.927811                 NaN            NaN  0.354028        1.69464                 NaN            NaN            NaN
  1230.58        500.000        97.1441                 NaN            NaN            NaN            NaN            NaN  0.892039                 NaN            NaN  0.338350        1.62553                 NaN            NaN            NaN
  1228.07        500.000        97.2616                 NaN            NaN            NaN            NaN            NaN  0.855850                 NaN            NaN  0.323634        1.55896                 NaN            NaN            NaN
  1225.56        500.000        97.3703                 NaN            NaN            NaN            NaN            NaN  0.823635                 NaN            NaN  0.307966        1.49815                 NaN            NaN            NaN
  1223.06        500.000        97.4681                 NaN            NaN            NaN            NaN            NaN  0.794765                 NaN            NaN  0.294384        1.44272                 NaN            NaN            NaN
  1220.55        500.000        97.5636                 NaN            NaN            NaN            NaN            NaN  0.765426                 NaN            NaN  0.283558        1.38739                 NaN            NaN            NaN
  1218.05        500.000        97.6509                 NaN            NaN            NaN            NaN            NaN  0.739382                 NaN            NaN  0.270411        1.33930                 NaN            NaN            NaN
  1215.54        500.000        97.7416                 NaN            NaN            NaN            NaN            NaN  0.710963                 NaN            NaN  0.259851        1.28760                 NaN            NaN            NaN
  1213.03        500.000        97.8169                 NaN            NaN            NaN            NaN            NaN  0.688137                 NaN            NaN  0.250552        1.24443                 NaN            NaN            NaN
  1210.53        500.000        93.7788                 NaN            NaN            NaN            NaN            NaN   1.13702                 NaN            NaN  0.551453        2.65556        1.87713                 NaN            NaN
  1208.02        500.000        84.9433                 NaN            NaN            NaN            NaN            NaN   2.18700                 NaN            NaN   1.22316        5.71556        5.93098                 NaN            NaN
  1205.51        500.000        84.4375                 NaN            NaN            NaN            NaN            NaN   2.25434                 NaN            NaN   1.26944        5.89585        6.09078       0.521263E-001            NaN
  1203.01        500.000        82.2686                 NaN            NaN            NaN            NaN            NaN   1.12850        1.40076                 NaN   1.48558        6.69988        6.90405       0.112677                 NaN
  1200.50        500.000        84.4069                 NaN            NaN            NaN            NaN            NaN   2.24053                 NaN            NaN   1.25380        5.93834        6.04768       0.112744                 NaN
  1197.99        500.000        84.9510                 NaN            NaN            NaN            NaN            NaN   2.14808                 NaN            NaN   1.17953        5.77963        5.82671       0.115032                 NaN
  1195.49        500.000        79.5065                 NaN            NaN            NaN            NaN            NaN  0.936442        1.19907                 NaN   1.51114        8.21600        8.43737       0.193492                 NaN
  1192.98        500.000        81.5222                 NaN            NaN            NaN            NaN            NaN   3.07996                 NaN            NaN   1.45460        7.07425        6.78528       0.837318E-001            NaN
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.34215        2.34043                 NaN   7.31397        40.7416        39.6609       0.600897                 NaN
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   10.5538        1.10103       0.119424E-005   7.32708        40.7871        39.6464       0.584585                 NaN
  1185.46        500.000                 NaN            NaN            NaN  0.316772                 NaN            NaN   11.1960       0.215124E-004            NaN   7.30821        40.8459        39.7310       0.602106                 NaN
  1182.96        500.000                 NaN            NaN            NaN  0.373541                 NaN            NaN   11.1156       0.205225E-004            NaN   7.30603        40.8537        39.7466       0.604584                 NaN
  1180.45        500.000                 NaN            NaN            NaN  0.430241                 NaN            NaN   11.0352       0.195923E-004            NaN   7.30372        40.8616        39.7621       0.607085                 NaN
  1177.94        500.000                 NaN            NaN            NaN  0.486643                 NaN            NaN   10.9553       0.187216E-004            NaN   7.30130        40.8696        39.7776       0.609604                 NaN
  1175.44        500.000                 NaN            NaN            NaN  0.542936                 NaN            NaN   10.8754       0.178993E-004            NaN   7.29877        40.8777        39.7930       0.612142                 NaN
  1172.93        500.000                 NaN            NaN            NaN  0.598855                 NaN            NaN   10.7961       0.171290E-004            NaN   7.29614        40.8859        39.8083       0.614693                 NaN
  1170.43        500.000                 NaN            NaN            NaN  0.654364                 NaN            NaN   10.7173       0.164019E-004            NaN   7.29342        40.8942        39.8235       0.617256                 NaN
  1167.92        500.000                 NaN            NaN            NaN  0.871674                 NaN            NaN  0.411453        9.97461                 NaN   7.26807        40.9611        39.8790       0.634087                 NaN
  1165.41        500.000                 NaN            NaN            NaN  0.883177                 NaN            NaN  0.307520        10.0679                 NaN   7.27100        40.9543        39.8832       0.632953                 NaN
  1162.91        500.000                 NaN            NaN            NaN  0.896596                 NaN            NaN  0.205938        10.1559                 NaN   7.27365        40.9481        39.8878       0.631972                 NaN
  1160.40        500.000                 NaN            NaN            NaN  0.912430                 NaN            NaN  0.108305        10.2363                 NaN   7.27595        40.9426        39.8932       0.631192                 NaN
  1157.89        500.000                 NaN            NaN            NaN  0.924976                 NaN            NaN   10.3326       0.121416E-005            NaN   7.27868        40.9359        39.8977       0.630117                 NaN
  1155.39        500.000                 NaN            NaN            NaN  0.968232                 NaN            NaN   10.2320       0.397100E-001            NaN   7.27652        40.9419        39.9096       0.631986                 NaN
  1152.88        500.000                 NaN            NaN            NaN   1.01178                 NaN            NaN   10.1306       0.798186E-001            NaN   7.27431        40.9479        39.9217       0.633892                 NaN
  1150.38        500.000                 NaN            NaN            NaN   1.07391                 NaN            NaN   10.0818       0.398707E-001            NaN   7.27021        40.9585        39.9387       0.637073                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.12211                 NaN            NaN   10.0008       0.525123E-001            NaN   7.26737        40.9659        39.9520       0.639350                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.16934                 NaN            NaN   9.92077       0.656439E-001            NaN   7.26454        40.9731        39.9650       0.641587                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.21574                 NaN            NaN   9.84224       0.784257E-001            NaN   7.26173        40.9802        39.9778       0.643794                 NaN
  1140.35        500.000                 NaN            NaN            NaN   1.26130                 NaN            NaN   9.76513       0.909847E-001            NaN   7.25893        40.9873        39.9904       0.645967                 NaN
  1137.84        500.000                 NaN            NaN            NaN   1.30599                 NaN            NaN   9.68990       0.102923                 NaN   7.25616        40.9942        40.0028       0.648103                 NaN
  1135.34        500.000                 NaN            NaN            NaN   1.34973                 NaN            NaN   9.61596       0.114931                 NaN   7.25343        41.0009        40.0149       0.650195                 NaN
  1132.83        500.000                 NaN            NaN            NaN   1.39249                 NaN            NaN   9.54348       0.126879                 NaN   7.25075        41.0074        40.0267       0.652241                 NaN
  1130.33        500.000                 NaN            NaN            NaN   1.43435                 NaN            NaN   9.47267       0.138460                 NaN   7.24811        41.0138        40.0383       0.654244                 NaN
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   4.30887        7.45639                 NaN   7.42589        40.6021        39.6656       0.541169                 NaN
  1125.31        500.000                 NaN            NaN            NaN   1.15365                 NaN            NaN   8.38876        1.64774                 NaN   7.28552        40.9273        39.9662       0.630777                 NaN
  1122.81        500.000                 NaN            NaN            NaN   1.18107                 NaN            NaN   8.29276        1.70641                 NaN   7.28503        40.9291        39.9741       0.631522                 NaN
  1120.30        500.000                 NaN            NaN            NaN   1.21022                 NaN            NaN   8.20507        1.75418                 NaN   7.28432        40.9314        39.9824       0.632403                 NaN
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.68108        8.09892                 NaN   7.44538        40.5737        39.6673       0.533635                 NaN
  1115.29        500.000                 NaN            NaN            NaN  0.416125                 NaN            NaN   5.85188        5.31189                 NaN   7.38991        40.6879        39.7770       0.565272                 NaN
  1112.78        500.000                 NaN            NaN            NaN  0.409968                 NaN            NaN   5.76865        5.39807                 NaN   7.39040        40.6917        39.7746       0.566582                 NaN
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.13063        8.68615                 NaN   7.46837        40.5194        39.6737       0.521731                 NaN
  1107.77        500.000                 NaN            NaN            NaN  0.397141                 NaN            NaN   5.50371        5.70029                 NaN   7.40553        40.6592        39.7753       0.558796                 NaN
  1105.26        500.000                 NaN            NaN            NaN  0.736202                 NaN            NaN   5.83730        4.86158                 NaN   7.36637        40.7505        39.8643       0.583714                 NaN
  1102.76        500.000                 NaN            NaN            NaN   1.83407                 NaN            NaN   8.79291       0.254824                 NaN   7.22303        41.0723        40.1499       0.673005                 NaN
  1100.25        500.000                 NaN            NaN            NaN   1.86512                 NaN            NaN   8.73968       0.264610                 NaN   7.22119        41.0764        40.1587       0.674391                 NaN
  1097.74        500.000                 NaN            NaN            NaN   1.89563                 NaN            NaN   8.68834       0.273287                 NaN   7.21939        41.0803        40.1673       0.675746                 NaN
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.8617                 NaN            NaN   7.50512        40.4488        39.6810       0.503413                 NaN
  1092.73        500.000                 NaN            NaN            NaN   1.13299                 NaN            NaN   6.30655        3.81279                 NaN   7.34144        40.8302        39.9711       0.604867                 NaN
  1090.23        500.000                 NaN            NaN            NaN   1.16912                 NaN            NaN   6.55692        3.50152                 NaN   7.32636        40.8537        39.9798       0.612610                 NaN
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.59870        7.70476        2.55702        7.50802        40.4477        39.6811       0.502699                 NaN
  1085.21        500.000                 NaN            NaN            NaN  0.703775                 NaN            NaN   5.02674        5.75319                 NaN   7.40296        40.6853        39.8612       0.566781                 NaN
  1082.71        500.000                 NaN            NaN            NaN   2.06188                 NaN            NaN   8.40174       0.328820                 NaN   7.21027        41.0999        40.2146       0.682749                 NaN
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.46018        3.42842                 NaN   7.52951        40.4041        39.6855       0.492248                 NaN
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.72166        2.17680                 NaN   7.53695        40.3895        39.6870       0.488121                 NaN
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.99642        2.90442                 NaN   7.53964        40.3848        39.6875       0.487183                 NaN
  1072.68        500.000                 NaN            NaN            NaN   1.42427                 NaN            NaN   6.41155        3.30356                 NaN   7.31511        40.8689        40.0544       0.622207                 NaN
  1070.18        500.000                 NaN            NaN            NaN   1.06731                 NaN            NaN   5.05842        5.20041                 NaN   7.37502        40.7512        39.9611       0.586518                 NaN
  1067.67        500.000                 NaN            NaN            NaN   1.51850                 NaN            NaN   6.52028        3.05763                 NaN   7.31267        40.8885        40.0781       0.624255                 NaN
