|6.6.6
Archiving\03_Data\fracLP/QFM_m5/Y98/Y98_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           iron           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.15460       0.548170        8.41366        6.90952       0.777015        41.7828        40.4142     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.23899       0.249539        8.63278        6.91290       0.775311        41.7754        40.4151     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.38166        8.74419                 NaN   6.91610       0.773703        41.7685        40.4159     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.76378        8.36468                 NaN   6.91840       0.772627        41.7642        40.4163     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.16010        7.97099                 NaN   6.92072       0.771535        41.7599        40.4167     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.57252        7.56126                 NaN   6.92306       0.770423        41.7556        40.4172     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.99919        7.13733                 NaN   6.92545       0.769288        41.7511        40.4176     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.63324        3.47968                 NaN   6.91585       0.775262        41.7831        40.4129     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.90004        6.24213                 NaN   6.93030       0.766956        41.7421        40.4185     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.37221        5.77287                 NaN   6.93277       0.765759        41.7374        40.4190     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.39711        2.73070       0.544592E-005   6.92624       0.769921        41.7606        40.4155     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.36373        4.78731                 NaN   6.93778       0.763311        41.7280        40.4199     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.94029        2.19779       0.468969E-005   6.93324       0.766280        41.7452        40.4172     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.75877       0.872899E-001   7.32370        6.94867       0.757497        41.7004        40.4237     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.49090        6.68152                 NaN   6.95104       0.756339        41.6961        40.4241     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.50962        2.65395                 NaN   6.94803       0.758212        41.7084        40.4218     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.04694        2.12003                 NaN   6.95069       0.756865        41.7031        40.4224     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.65803        1.51215                 NaN   6.95327       0.755562        41.6981        40.4229     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1950                 NaN            NaN   6.96558       0.748776        41.6624        40.4283     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1319       0.543011E-001            NaN   6.95876       0.753038        41.6748        40.4272     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.83824       0.373325                 NaN   6.97688       0.742898        41.6373        40.4314     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.57129       0.615948                 NaN   6.96562       0.749199        41.6721        40.4258     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.13698        1.05626                 NaN   6.96961       0.747113        41.6630        40.4270     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.67944        1.52003                 NaN   6.97374       0.744949        41.6536        40.4282     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.19393        2.01202                 NaN   6.97801       0.742704        41.6439        40.4295     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.67590        2.53679                 NaN   6.98243       0.740379        41.6337        40.4308     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.26945       0.931922                 NaN   6.97519       0.744420        41.6499        40.4291     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.54144        3.68550                 NaN   6.99163       0.735504        41.6125        40.4335     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.92587        4.30853                 NaN   6.99640       0.732965        41.6013        40.4349     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.27930        4.96278                 NaN   7.00128       0.730364        41.5899        40.4364     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.60540        5.64456                 NaN   7.00624       0.727709        41.5782        40.4378     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.90498        6.35305                 NaN   7.01129       0.725001        41.5663        40.4394     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2655       0.662913E-004            NaN   7.01608       0.722438        41.5551        40.4408     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2701                 NaN            NaN   7.01863       0.721173        41.5483        40.4418     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1041       0.169558                 NaN   7.02097       0.720016        41.5429        40.4425     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1383       0.135498                 NaN   7.02128       0.719997        41.5424        40.4426     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.62946       0.628479                 NaN   7.01280       0.725038        41.5647        40.4396     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.30102        1.97448                 NaN   7.02400       0.718687        41.5393        40.4425     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2869                 NaN            NaN   7.03124       0.714652        41.5227        40.4445     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2987                 NaN            NaN   7.03877       0.710439        41.5054        40.4467     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3134                 NaN            NaN   7.04810       0.705185        41.4841        40.4492     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1224       0.197022                 NaN   7.05195       0.703146        41.4751        40.4504     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.88664       0.445215                 NaN   7.05897       0.699595        41.4563        40.4533     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51616        1.77291                 NaN   7.03427       0.714060        41.5163        40.4463     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.71423       0.627992                 NaN   7.06615       0.695852        41.4405        40.4552     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.34732       0.994711                 NaN   7.06618       0.696098        41.4402        40.4555     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.66600        2.64357                 NaN   7.05069       0.705693        41.4840        40.4501     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.07028        1.27894                 NaN   7.07125       0.693634        41.4288        40.4571     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.94829        1.40462                 NaN   7.07384       0.692374        41.4230        40.4579     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.754513                 NaN   9.14821       0.159977E-003            NaN   6.91954       0.781280        41.7527        40.6436     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.779018                 NaN   9.11479       0.122066E-003            NaN   6.91807       0.782308        41.7549        40.6508     
