|6.6.6
Archiving\03_Data\eqfracLP/QFM/Y98/Y98_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          an             Sp(TH)         Sp(TH)         San(TH)        ilm            q             
  1206.14        500.000        85.3480       0.928728                 NaN            NaN            NaN   1.18546       0.336248       0.839723E-001   6.08437                 NaN   6.03325     
  1205.01        500.000        98.8907       0.763100E-001            NaN            NaN            NaN  0.882675E-001  0.218604E-001            NaN  0.467851       0.686728E-002  0.448108     
  1203.87        500.000        98.8848       0.701946E-001            NaN            NaN            NaN  0.887898E-001  0.310434E-001            NaN  0.459311                 NaN  0.465895     
  1202.74        500.000        81.1510        1.17103                 NaN            NaN            NaN   1.50658       0.545612                 NaN   7.81793                 NaN   7.80790     
  1201.61        500.000        87.8333       0.793891                 NaN            NaN            NaN  0.973943       0.315440                 NaN   5.05165       0.220888E-001   5.00967     
  1200.48        500.000        99.9999       0.419445E-005            NaN            NaN            NaN  0.461431E-005  0.158223E-005            NaN  0.235842E-004            NaN  0.237164E-004
  1199.34        500.000        99.9982       0.108208E-003            NaN            NaN            NaN  0.141564E-003  0.514970E-004            NaN  0.733741E-003            NaN  0.738668E-003
  1198.21        500.000        83.4852        1.01547                 NaN            NaN            NaN   1.30642       0.461025                 NaN   6.87965                 NaN   6.85219     
  1197.08        500.000        88.4447       0.687188                 NaN            NaN            NaN  0.907657       0.307713                 NaN   4.83529       0.104206E-001   4.80701     
  1195.95        500.000       100.0000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.256839E-005            NaN  0.239496E-005
  1194.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1193.68        500.000        75.8531        1.42128                 NaN            NaN            NaN   1.87291       0.658312                 NaN   10.1532                 NaN   10.0411     
  1192.55        500.000        99.6854       0.149513E-001  0.181954E-001            NaN            NaN  0.267679E-001  0.191977E-002            NaN  0.134143                 NaN  0.118576     
  1191.41        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1190.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.15        500.000        81.2734        1.01825                 NaN            NaN            NaN   1.39615       0.474702                 NaN   8.04537                 NaN   7.79209     
  1188.02        500.000        87.4186       0.633792                 NaN            NaN            NaN  0.913886       0.305039                 NaN   5.47173                 NaN   5.25696     
  1186.88        500.000        71.4022        1.13508                 NaN            NaN            NaN   1.99453       0.657721                 NaN   12.7143       0.203204E-002   12.0942     
  1185.75        500.000                 NaN   4.77414                 NaN            NaN            NaN   6.85632        2.09028                 NaN   44.5218       0.928682E-001   41.6646     
  1184.62        500.000                 NaN   4.77243                 NaN            NaN            NaN   6.83848        2.08701                 NaN   44.5496       0.939212E-001   41.6586     
  1183.49        500.000                 NaN   4.77295                 NaN            NaN            NaN   6.83946        2.08281                 NaN   44.5475       0.977466E-001   41.6595     
  1182.35        500.000                 NaN   4.77418                 NaN            NaN            NaN   6.84068        2.07818                 NaN   44.5449       0.101997        41.6601     
  1181.22        500.000                 NaN   4.77217                 NaN            NaN            NaN   6.84063        2.07703                 NaN   44.5432       0.104183        41.6628     
  1180.09        500.000                 NaN   4.77316                 NaN            NaN            NaN   6.84199        2.07243                 NaN   44.5408       0.108035        41.6636     
  1178.96        500.000                 NaN   4.77212                 NaN            NaN            NaN   6.84289        2.06953                 NaN   44.5386       0.111387        41.6654     
  1177.82        500.000                 NaN   4.77212                 NaN            NaN            NaN   6.84377        2.06603                 NaN   44.5364       0.114851        41.6668     
  1176.69        500.000                 NaN   4.77210                 NaN            NaN            NaN   6.84465        2.06257                 NaN   44.5342       0.118295        41.6682     
  1175.56        500.000                 NaN   4.77208                 NaN            NaN            NaN   6.84553        2.05909                 NaN   44.5320       0.121748        41.6696     
  1174.43        500.000                 NaN   4.77222                 NaN            NaN            NaN   6.84646        2.05554                 NaN   44.5297       0.125192        41.6709     
  1173.29        500.000                 NaN   4.77277                 NaN            NaN            NaN   6.84738        2.05150                 NaN   44.5276       0.128844        41.6719     
  1172.16        500.000                 NaN   4.77268                 NaN            NaN            NaN   6.84826        2.04828                 NaN   44.5252       0.132140        41.6734     
  1171.03        500.000                 NaN   4.77208                 NaN            NaN            NaN   6.84931        2.04555                 NaN   44.5227       0.135126        41.6753     
  1169.89        500.000                 NaN   4.77228                 NaN            NaN            NaN   6.84987        2.04221                 NaN   44.5203       0.138532        41.6768     
  1168.76        500.000                 NaN   4.77250                 NaN            NaN            NaN   6.85092        2.03792                 NaN   44.5186       0.142465        41.6776     
  1167.63        500.000                 NaN   4.77240                 NaN            NaN            NaN   6.85178        2.03453                 NaN   44.5164       0.145881        41.6790     
  1166.50        500.000                 NaN   4.77232                 NaN            NaN            NaN   6.85270        2.03111                 NaN   44.5142       0.149279        41.6804     
  1165.36        500.000                 NaN   4.77183                 NaN            NaN            NaN   6.85360        2.02808                 NaN   44.5119       0.152492        41.6821     
  1164.23        500.000                 NaN   4.77234                 NaN            NaN            NaN   6.85453        2.02415                 NaN   44.5097       0.156149        41.6832     
  1163.10        500.000                 NaN   4.77580                 NaN            NaN            NaN   6.85671        2.02128                 NaN   44.5023       0.159219        41.6847     
  1161.97        500.000                 NaN   4.73839                 NaN            NaN            NaN   6.85191        2.03489                 NaN   44.5139       0.160101        41.7009     
  1160.83        500.000                 NaN   4.75775                 NaN            NaN            NaN   6.86839        2.01130                 NaN   44.4954       0.172657        41.6945     
  1159.70        500.000                 NaN   4.76054                 NaN            NaN            NaN   6.86610        2.01555                 NaN   44.4898       0.169620        41.6984     
  1158.57        500.000                 NaN   4.76433                 NaN            NaN            NaN   6.86352        2.01038                 NaN   44.4929       0.172986        41.6959     
  1157.44        500.000                 NaN   4.76299                 NaN            NaN            NaN   6.86571        2.00764                 NaN   44.4886       0.176334        41.6987     
  1156.30        500.000                 NaN   4.76137                 NaN            NaN            NaN   6.86816        2.00503                 NaN   44.4839       0.179703        41.7018     
  1155.17        500.000                 NaN   4.75544                 NaN            NaN            NaN   6.87340        1.98819                 NaN   44.4772       0.198218        41.7075     
  1154.04        500.000                 NaN   4.75952                 NaN            NaN            NaN   6.87470        1.98711                 NaN   44.4789       0.196338        41.7035     
  1152.91        500.000                 NaN   4.77076                 NaN            NaN            NaN   6.86353        1.99144                 NaN   44.4868       0.189354        41.6981     
  1151.77        500.000                 NaN   4.75812                 NaN            NaN            NaN   6.85856        1.99098                 NaN   44.4992       0.193325        41.6998     
  1150.64        500.000                 NaN   4.76259                 NaN            NaN            NaN   6.87601        1.98761                 NaN   44.4675       0.196617        41.7097     
  1149.51        500.000                 NaN   4.76994                 NaN            NaN            NaN   6.86621        1.98239                 NaN   44.4797       0.198815        41.7029     
  1148.37        500.000                 NaN   4.76960                 NaN            NaN            NaN   6.86710        1.97875                 NaN   44.4781       0.202350        41.7041     
  1147.24        500.000                 NaN   4.76936                 NaN            NaN            NaN   6.86798        1.97598                 NaN   44.4751       0.205393        41.7061     
  1146.11        500.000                 NaN   4.76960                 NaN            NaN            NaN   6.86900        1.97250                 NaN   44.4730       0.208663        41.7072     
  1144.98        500.000                 NaN   4.76916                 NaN            NaN            NaN   6.86989        1.96982                 NaN   44.4704       0.211648        41.7091     
  1143.84        500.000                 NaN   4.76819                 NaN            NaN            NaN   6.87059        1.96753                 NaN   44.4681       0.214399        41.7111     
  1142.71        500.000                 NaN   4.76905                 NaN            NaN            NaN   6.87196        1.96214                 NaN   44.4667       0.218917        41.7112     
  1141.58        500.000                 NaN   4.76762                 NaN            NaN            NaN   6.87242        1.96153                 NaN   44.4634       0.220648        41.7144     
  1140.45        500.000                 NaN   4.76819                 NaN            NaN            NaN   6.87359        1.95694                 NaN   44.4617       0.224645        41.7149     
  1139.31        500.000                 NaN   4.69069                 NaN            NaN            NaN   6.95673        2.00220                 NaN   44.2587       0.240421        41.8513     
  1138.18        500.000                 NaN   4.69059                 NaN            NaN            NaN   6.95670        2.00212                 NaN   44.2581       0.240416        41.8521     
  1137.05        500.000                 NaN   4.69049                 NaN            NaN            NaN   6.95666        2.00205                 NaN   44.2575       0.240412        41.8529     
  1135.92        500.000                 NaN   4.69040                 NaN            NaN            NaN   6.95663        2.00198                 NaN   44.2570       0.240407        41.8536     
  1134.78        500.000                 NaN   4.69030                 NaN            NaN            NaN   6.95660        2.00190                 NaN   44.2564       0.240403        41.8544     
  1133.65        500.000                 NaN   4.69020                 NaN            NaN            NaN   6.95657        2.00183                 NaN   44.2558       0.240398        41.8552     
  1132.52        500.000                 NaN   4.74575                 NaN            NaN            NaN   6.87408        1.94077                 NaN   44.4637       0.247257        41.7285     
  1131.39        500.000                 NaN   4.74388                 NaN            NaN            NaN   6.88441        1.93801                 NaN   44.4446       0.251988        41.7371     
  1130.25        500.000                 NaN   4.74261                 NaN            NaN            NaN   6.88487        1.93560                 NaN   44.4431       0.254877        41.7390     
  1129.12        500.000                 NaN   4.74137                 NaN            NaN            NaN   6.88535        1.93318                 NaN   44.4415       0.257762        41.7408     
  1127.99        500.000                 NaN   4.74004                 NaN            NaN            NaN   6.88579        1.93082                 NaN   44.4401       0.260622        41.7426     
  1126.85        500.000                 NaN   4.74101                 NaN            NaN            NaN   6.88740        1.92725                 NaN   44.4366       0.263822        41.7440     
  1125.72        500.000                 NaN   4.73958                 NaN            NaN            NaN   6.88776        1.92492                 NaN   44.4352       0.266685        41.7458     
  1124.59        500.000                 NaN   4.73819                 NaN            NaN            NaN   6.88815        1.92257                 NaN   44.4338       0.269558        41.7477     
  1123.46        500.000                 NaN   4.73663                 NaN            NaN            NaN   6.88851        1.92039                 NaN   44.4325       0.272325        41.7496     
  1122.32        500.000                 NaN   4.73504                 NaN            NaN            NaN   6.88885        1.91824                 NaN   44.4312       0.275076        41.7515     
  1121.19        500.000                 NaN   4.73341                 NaN            NaN            NaN   6.88918        1.91612                 NaN   44.4300       0.277812        41.7535     
  1120.06        500.000                 NaN   4.73175                 NaN            NaN            NaN   6.88950        1.91403                 NaN   44.4288       0.280528        41.7554     
  1118.93        500.000                 NaN   4.73007                 NaN            NaN            NaN   6.88980        1.91194                 NaN   44.4275       0.283247        41.7574     
  1117.79        500.000                 NaN   4.72834                 NaN            NaN            NaN   6.89010        1.90990                 NaN   44.4263       0.285934        41.7594     
  1116.66        500.000                 NaN   4.72657                 NaN            NaN            NaN   6.89037        1.90791                 NaN   44.4252       0.288602        41.7614     
  1115.53        500.000                 NaN   4.72475                 NaN            NaN            NaN   6.89064        1.90594                 NaN   44.4241       0.291252        41.7634     
  1114.40        500.000                 NaN   4.72289                 NaN            NaN            NaN   6.89088        1.90401                 NaN   44.4230       0.293883        41.7654     
  1113.26        500.000                 NaN   4.72922                 NaN            NaN            NaN   6.89222        1.90004                 NaN   44.4174       0.295933        41.7652     
  1112.13        500.000                 NaN   4.76062                 NaN            NaN            NaN   6.89789        1.88427                 NaN   44.4027       0.299914        41.7546     
  1111.00        500.000                 NaN   4.75942                 NaN            NaN            NaN   6.89878        1.88297                 NaN   44.4001       0.301783        41.7569     
  1109.87        500.000                 NaN   4.72280                 NaN            NaN            NaN   6.89642        1.89018                 NaN   44.4106       0.307700        41.7723     
  1108.73        500.000                 NaN   4.73905                 NaN            NaN            NaN   6.90102        1.88554                 NaN   44.3984       0.306654        41.7694     
  1107.60        500.000                 NaN   4.75937                 NaN            NaN            NaN   6.90219        1.87302                 NaN   44.3931       0.311459        41.7608     
  1106.47        500.000                 NaN   4.75826                 NaN            NaN            NaN   6.90284        1.87206                 NaN   44.3900       0.313249        41.7636     
  1105.33        500.000                 NaN   4.75748                 NaN            NaN            NaN   6.90370        1.86975                 NaN   44.3878       0.315864        41.7654     
  1104.20        500.000                 NaN   4.75806                 NaN            NaN            NaN   6.90491        1.86705                 NaN   44.3845       0.318464        41.7670     
  1103.07        500.000                 NaN   4.75769                 NaN            NaN            NaN   6.90591        1.86469                 NaN   44.3819       0.321024        41.7688     
  1101.94        500.000                 NaN   4.75597                 NaN            NaN            NaN   6.90706        1.86106                 NaN   44.3813       0.324744        41.7698     
  1100.80        500.000                 NaN   4.75818                 NaN            NaN            NaN   6.90850        1.85722                 NaN   44.3789       0.327437        41.7697     
  1099.67        500.000                 NaN   4.75670                 NaN            NaN            NaN   6.90887        1.85718                 NaN   44.3745       0.328974        41.7738     
  1098.54        500.000                 NaN   4.75608                 NaN            NaN            NaN   6.91021        1.85346                 NaN   44.3730       0.332514        41.7748     
  1097.41        500.000                 NaN   4.75570                 NaN            NaN            NaN   6.91654        1.85054                 NaN   44.3618       0.335882        41.7795     
  1096.27        500.000                 NaN   4.75292                 NaN            NaN            NaN   6.91746        1.84919                 NaN   44.3598       0.338387        41.7822     
  1095.14        500.000                 NaN   4.75392                 NaN            NaN            NaN   6.91476        1.84683                 NaN   44.3629       0.340201        41.7814     
  1094.01        500.000                 NaN   4.75499                 NaN            NaN            NaN   6.91362        1.84466                 NaN   44.3619       0.342400        41.7824     
  1092.88        500.000                 NaN   4.67997                 NaN            NaN            NaN   6.94954        1.91710                 NaN   44.2677       0.316363        41.8694     
  1091.74        500.000                 NaN   4.74320                 NaN            NaN            NaN   6.91499        1.84436                 NaN   44.3609       0.346877        41.7897     
  1090.61        500.000                 NaN   4.75141                 NaN            NaN            NaN   6.91715        1.83890                 NaN   44.3549       0.349321        41.7883     
  1089.48        500.000                 NaN   4.72508                 NaN            NaN            NaN   6.91850        1.84279                 NaN   44.3590       0.354578        41.8001     
  1088.35        500.000                 NaN   4.75226                 NaN            NaN            NaN   6.91949        1.83321                 NaN   44.3495       0.354672        41.7909     
  1087.21        500.000                 NaN   4.71324                 NaN            NaN            NaN   6.91461        1.84716                 NaN   44.3616       0.355498        41.8079     
  1086.08        500.000                 NaN   4.67947                 NaN            NaN            NaN   6.94977        1.91723                 NaN   44.2631       0.315962        41.8745     
  1084.95        500.000                 NaN   4.72212                 NaN            NaN            NaN   6.91844        1.83743                 NaN   44.3535       0.361620        41.8068     
  1083.81        500.000                 NaN   4.73118                 NaN            NaN            NaN   6.92093        1.83166                 NaN   44.3470       0.364123        41.8051     
  1082.68        500.000                 NaN   4.74841                 NaN            NaN            NaN   6.92445        1.82322                 NaN   44.3370       0.366348        41.8005     
  1081.55        500.000                 NaN   4.67328                 NaN            NaN            NaN   6.96942        1.86753                 NaN   44.2271       0.368876        41.8938     
  1080.42        500.000                 NaN   4.74668                 NaN            NaN            NaN   6.92642        1.81965                 NaN   44.3319       0.370712        41.8046     
  1079.28        500.000                 NaN   4.74590                 NaN            NaN            NaN   6.92732        1.81793                 NaN   44.3294       0.372831        41.8066     
  1078.15        500.000                 NaN   4.67168                 NaN            NaN            NaN   6.96843        1.85628                 NaN   44.2310       0.378936        41.8937     
  1077.02        500.000                 NaN   4.67158                 NaN            NaN            NaN   6.96840        1.85621                 NaN   44.2304       0.378929        41.8944     
  1075.89        500.000                 NaN   4.67148                 NaN            NaN            NaN   6.96837        1.85614                 NaN   44.2299       0.378922        41.8952     
  1074.75        500.000                 NaN   4.67139                 NaN            NaN            NaN   6.96834        1.85608                 NaN   44.2293       0.378914        41.8960     
  1073.62        500.000                 NaN   4.67129                 NaN            NaN            NaN   6.96831        1.85601                 NaN   44.2288       0.378907        41.8967     
  1072.49        500.000                 NaN   4.66986                 NaN            NaN            NaN   6.96743        1.84520                 NaN   44.2337       0.388691        41.8951     
  1071.36        500.000                 NaN   4.66976                 NaN            NaN            NaN   6.96740        1.84513                 NaN   44.2331       0.388683        41.8959     
  1070.22        500.000                 NaN   4.66967                 NaN            NaN            NaN   6.96736        1.84506                 NaN   44.2326       0.388676        41.8967     
  1069.09        500.000                 NaN   4.66957                 NaN            NaN            NaN   6.96733        1.84500                 NaN   44.2320       0.388669        41.8974     
  1067.96        500.000                 NaN   4.67358                 NaN            NaN            NaN   6.96987        1.81790                 NaN   44.2290       0.413222        41.8965     
  1066.83        500.000                 NaN   4.67349                 NaN            NaN            NaN   6.96984        1.81783                 NaN   44.2284       0.413214        41.8972     
  1065.69        500.000                 NaN   4.67121                 NaN            NaN            NaN   6.97108        1.81938                 NaN   44.2246       0.413002        41.9007     
  1064.56        500.000                 NaN   4.67112                 NaN            NaN            NaN   6.97105        1.81932                 NaN   44.2241       0.412994        41.9015     
  1063.43        500.000                 NaN   4.67102                 NaN            NaN            NaN   6.97102        1.81925                 NaN   44.2235       0.412986        41.9022     
  1062.29        500.000                 NaN   4.67092                 NaN            NaN            NaN   6.97099        1.81919                 NaN   44.2229       0.412978        41.9030     
  1061.16        500.000                 NaN   4.67083                 NaN            NaN            NaN   6.97096        1.81912                 NaN   44.2224       0.412967        41.9037     
  1060.03        500.000                 NaN   4.67073                 NaN            NaN            NaN   6.97093        1.81906                 NaN   44.2218       0.412960        41.9045     
  1058.90        500.000                 NaN   4.67064                 NaN            NaN            NaN   6.97090        1.81899                 NaN   44.2213       0.412954        41.9053     
  1057.76        500.000                 NaN   4.67054                 NaN            NaN            NaN   6.97087        1.81892                 NaN   44.2207       0.412947        41.9060     
  1056.63        500.000                 NaN   4.67044                 NaN            NaN            NaN   6.97084        1.81886                 NaN   44.2201       0.412940        41.9068     
  1055.50        500.000                 NaN   4.67035                 NaN            NaN            NaN   6.97081        1.81879                 NaN   44.2196       0.412932        41.9075     
  1054.37        500.000                 NaN   4.67025                 NaN            NaN            NaN   6.97078        1.81873                 NaN   44.2190       0.412925        41.9083     
  1053.23        500.000                 NaN   4.66930                 NaN            NaN            NaN   6.97156        1.80940                 NaN   44.2193       0.421787        41.9087     
  1052.10        500.000                 NaN   4.66771                 NaN            NaN            NaN   6.97331        1.79065                 NaN   44.2232       0.438657        41.9064     
  1050.97        500.000                 NaN   4.66761                 NaN            NaN            NaN   6.97328        1.79059                 NaN   44.2227       0.438648        41.9072     
  1049.84        500.000                 NaN   4.66752                 NaN            NaN            NaN   6.97325        1.79052                 NaN   44.2221       0.438640        41.9080     
  1048.70        500.000                 NaN   4.66742                 NaN            NaN            NaN   6.97322        1.79046                 NaN   44.2216       0.438632        41.9087     
  1047.57        500.000                 NaN   4.66732                 NaN            NaN            NaN   6.97319        1.79039                 NaN   44.2210       0.438624        41.9095     
  1046.44        500.000                 NaN   4.66723                 NaN            NaN            NaN   6.97316        1.79033                 NaN   44.2204       0.438616        41.9102     
  1045.31        500.000                 NaN   4.66713                 NaN            NaN            NaN   6.97313        1.79027                 NaN   44.2199       0.438607        41.9110     
  1044.17        500.000                 NaN   4.66704                 NaN            NaN            NaN   6.97310        1.79020                 NaN   44.2193       0.438599        41.9117     
  1043.04        500.000                 NaN   4.66694                 NaN            NaN            NaN   6.97307        1.79014                 NaN   44.2188       0.438591        41.9125     
  1041.91        500.000                 NaN   4.66684                 NaN            NaN            NaN   6.97304        1.79007                 NaN   44.2182       0.438583        41.9133     
  1040.77        500.000                 NaN   4.66586                 NaN            NaN            NaN   6.97390        1.78146                 NaN   44.2190       0.446569        41.9132     
  1039.64        500.000                 NaN   4.66577                 NaN            NaN            NaN   6.97387        1.78139                 NaN   44.2184       0.446560        41.9140     
  1038.51        500.000                 NaN   4.66567                 NaN            NaN            NaN   6.97384        1.78133                 NaN   44.2179       0.446552        41.9147     
  1037.38        500.000                 NaN   4.66557                 NaN            NaN            NaN   6.97381        1.78127                 NaN   44.2173       0.446544        41.9155     
  1036.24        500.000                 NaN   4.66548                 NaN            NaN            NaN   6.97378        1.78120                 NaN   44.2168       0.446535        41.9162     
  1035.11        500.000                 NaN   4.66538                 NaN            NaN            NaN   6.97375        1.78114                 NaN   44.2162       0.446527        41.9170     
  1033.98        500.000                 NaN   4.66529                 NaN            NaN            NaN   6.97372        1.78107                 NaN   44.2156       0.446519        41.9178     
  1032.85        500.000                 NaN   4.66754                 NaN            NaN            NaN   6.97731        1.78178                 NaN   44.2055       0.446166        41.9217     
  1031.71        500.000                 NaN   4.66744                 NaN            NaN            NaN   6.97728        1.78172                 NaN   44.2049       0.446157        41.9225     
  1030.58        500.000                 NaN   4.66735                 NaN            NaN            NaN   6.97725        1.78166                 NaN   44.2044       0.446149        41.9232     
  1029.45        500.000                 NaN   4.66533                 NaN            NaN            NaN   6.97802        1.77474                 NaN   44.2042       0.453208        41.9245     
  1028.32        500.000                 NaN   4.66329                 NaN            NaN            NaN   6.98025        1.75955                 NaN   44.2047       0.467618        41.9246     
  1027.18        500.000                 NaN   4.66319                 NaN            NaN            NaN   6.98022        1.75948                 NaN   44.2041       0.467610        41.9254     
  1026.05        500.000                 NaN   4.66310                 NaN            NaN            NaN   6.98019        1.75942                 NaN   44.2036       0.467601        41.9261     
  1024.92        500.000                 NaN   4.66300                 NaN            NaN            NaN   6.98016        1.75936                 NaN   44.2030       0.467592        41.9269     
  1023.79        500.000                 NaN   4.66291                 NaN            NaN            NaN   6.98014        1.75930                 NaN   44.2024       0.467584        41.9276     
  1022.65        500.000                 NaN   4.66209                 NaN            NaN            NaN   6.98132        1.75089                 NaN   44.2024       0.475405        41.9279     
  1021.52        500.000                 NaN   4.66200                 NaN            NaN            NaN   6.98129        1.75083                 NaN   44.2019       0.475396        41.9286     
  1020.39        500.000                 NaN   4.66190                 NaN            NaN            NaN   6.98126        1.75077                 NaN   44.2013       0.475387        41.9294     
  1019.25        500.000                 NaN   4.66180                 NaN            NaN            NaN   6.98123        1.75070                 NaN   44.2008       0.475379        41.9301     
  1018.12        500.000                 NaN   4.66171                 NaN            NaN            NaN   6.98121        1.75064                 NaN   44.2002       0.475370        41.9309     
  1016.99        500.000                 NaN   4.66161                 NaN            NaN            NaN   6.98118        1.75058                 NaN   44.1996       0.475361        41.9316     
  1015.86        500.000                 NaN   4.66012                 NaN            NaN            NaN   6.98375        1.73666                 NaN   44.2002       0.488129        41.9311     
  1014.72        500.000                 NaN   4.66002                 NaN            NaN            NaN   6.98373        1.73659                 NaN   44.1996       0.488120        41.9319     
  1013.59        500.000                 NaN   4.65993                 NaN            NaN            NaN   6.98370        1.73653                 NaN   44.1991       0.488111        41.9327     
  1012.46        500.000                 NaN   4.65983                 NaN            NaN            NaN   6.98367        1.73647                 NaN   44.1985       0.488102        41.9334     
  1011.33        500.000                 NaN   4.65974                 NaN            NaN            NaN   6.98364        1.73641                 NaN   44.1980       0.488093        41.9342     
  1010.19        500.000                 NaN   4.65964                 NaN            NaN            NaN   6.98361        1.73635                 NaN   44.1974       0.488084        41.9349     
  1009.06        500.000                 NaN   4.65955                 NaN            NaN            NaN   6.98358        1.73628                 NaN   44.1969       0.488075        41.9357     
  1007.93        500.000                 NaN   4.65945                 NaN            NaN            NaN   6.98355        1.73622                 NaN   44.1963       0.488066        41.9364     
  1006.80        500.000                 NaN   4.65935                 NaN            NaN            NaN   6.98352        1.73616                 NaN   44.1957       0.488057        41.9372     
  1005.66        500.000                 NaN   4.65926                 NaN            NaN            NaN   6.98350        1.73610                 NaN   44.1952       0.488048        41.9379     
  1004.53        500.000                 NaN   4.65916                 NaN            NaN            NaN   6.98347        1.73604                 NaN   44.1946       0.488039        41.9387     
  1003.40        500.000                 NaN   4.65907                 NaN            NaN            NaN   6.98344        1.73598                 NaN   44.1941       0.488030        41.9394     
  1002.27        500.000                 NaN   4.65588                 NaN            NaN            NaN   6.98522        1.72413                 NaN   44.1944       0.499873        41.9405     
  1001.13        500.000                 NaN   4.65578                 NaN            NaN            NaN   6.98519        1.72406                 NaN   44.1938       0.499864        41.9413     
  1000.00        500.000                 NaN   4.65569                 NaN            NaN            NaN   6.98516        1.72400                 NaN   44.1933       0.499855        41.9420     
