|6.6.6
Archiving\03_Data\eqLP/QFM_m1.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1092.95        500.000                 NaN  0.762348       0.785720        29.1241        45.5591        5.04774        18.2134       0.507611     
  1089.74        500.000                 NaN  0.762353       0.785738        29.1240        45.5591        5.04777        18.2134       0.507640     
  1086.54        500.000                 NaN  0.762359       0.785756        29.1239        45.5592        5.04780        18.2133       0.507670     
  1083.33        500.000                 NaN  0.762364       0.785774        29.1237        45.5593        5.04783        18.2133       0.507699     
  1080.13        500.000                 NaN  0.762369       0.785792        29.1236        45.5594        5.04786        18.2132       0.507728     
  1076.92        500.000                 NaN  0.762274       0.841581        29.1344        45.5721        18.1476        4.91192       0.630143     
  1073.72        500.000                 NaN  0.762279       0.841600        29.1343        45.5722        18.1475        4.91195       0.630179     
  1070.51        500.000                 NaN  0.762284       0.841619        29.1342        45.5723        18.1475        4.91198       0.630215     
  1067.31        500.000                 NaN  0.762289       0.841638        29.1341        45.5723        18.1474        4.91201       0.630251     
  1064.10        500.000                 NaN  0.762295       0.841657        29.1339        45.5724        18.1474        4.91204       0.630287     
  1060.90        500.000                 NaN  0.762300       0.841676        29.1338        45.5725        18.1473        4.91207       0.630323     
  1057.69        500.000                 NaN  0.762305       0.841695        29.1337        45.5726        18.1473        4.91210       0.630359     
  1054.49        500.000                 NaN  0.762310       0.841714        29.1336        45.5726        18.1472        4.91212       0.630395     
  1051.28        500.000                 NaN  0.762230       0.900421        29.1328        45.5996        18.0906        4.77572       0.738710     
  1048.08        500.000                 NaN  0.762235       0.900441        29.1327        45.5997        18.0905        4.77575       0.738752     
  1044.87        500.000                 NaN  0.762240       0.900462        29.1325        45.5997        18.0905        4.77578       0.738794     
  1041.67        500.000                 NaN  0.762245       0.900482        29.1324        45.5998        18.0904        4.77581       0.738836     
  1038.46        500.000                 NaN  0.762250       0.900502        29.1323        45.5999        18.0904        4.77584       0.738878     
  1035.26        500.000                 NaN  0.762255       0.900522        29.1322        45.6000        18.0903        4.77587       0.738920     
  1032.05        500.000                 NaN  0.762260       0.900542        29.1320        45.6001        18.0903        4.77590       0.738962     
  1028.85        500.000                 NaN  0.762265       0.900562        29.1319        45.6001        18.0902        4.77593       0.739004     
  1025.64        500.000                 NaN  0.762194       0.960585        29.1280        45.6370        4.63817        18.0321       0.841938     
  1022.44        500.000                 NaN  0.762199       0.960606        29.1279        45.6371        4.63821        18.0320       0.841985     
  1019.23        500.000                 NaN  0.762203       0.960627        29.1278        45.6372        4.63824        18.0320       0.842033     
  1016.03        500.000                 NaN  0.762208       0.960649        29.1276        45.6373        4.63827        18.0319       0.842081     
  1012.82        500.000                 NaN  0.762213       0.960670        29.1275        45.6373        4.63830        18.0319       0.842129     
  1009.62        500.000                 NaN  0.762217       0.960691        29.1274        45.6374        4.63833        18.0318       0.842176     
  1006.41        500.000                 NaN  0.762222       0.960712        29.1272        45.6375        4.63836        18.0317       0.842224     
  1003.21        500.000                 NaN  0.762226       0.960733        29.1271        45.6376        4.63839        18.0317       0.842271     
  1000.00        500.000                 NaN  0.762167        1.02375        29.1163        45.6816        17.9750        4.50439       0.936790     
