|6.6.6
Archiving\03_Data\fracLP/QFM/LAR/LAR_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1418.55        500.000        98.7072                 NaN            NaN            NaN            NaN  0.483318       0.809440                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7229                 NaN            NaN            NaN            NaN  0.798280       0.478793                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7368                 NaN            NaN            NaN            NaN  0.789347       0.473839                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7520                 NaN            NaN            NaN            NaN  0.469723       0.778252                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7656                 NaN            NaN            NaN            NaN  0.465033       0.769363                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.7798                 NaN            NaN            NaN            NaN  0.460077       0.760076                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.7923                 NaN            NaN            NaN            NaN  0.751814       0.455883                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8070                 NaN            NaN            NaN            NaN  0.451487       0.741533                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8188                 NaN            NaN            NaN            NaN  0.446881       0.734361                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.8299                 NaN            NaN            NaN            NaN  0.726449       0.443687                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.8426                 NaN            NaN            NaN            NaN  0.717473       0.439968                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.8530                 NaN            NaN            NaN            NaN  0.710624       0.436402                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.8654                 NaN            NaN            NaN            NaN  0.433218       0.701349                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.8754                 NaN            NaN            NaN            NaN  0.695632       0.428970                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.8863                 NaN            NaN            NaN            NaN  0.425930       0.687802                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.8949                 NaN            NaN            NaN            NaN  0.423017       0.682126                 NaN            NaN            NaN            NaN
  1378.45        500.000        98.9063                 NaN            NaN            NaN            NaN  0.674333       0.419400                 NaN            NaN            NaN            NaN
  1375.94        500.000        98.9157                 NaN            NaN            NaN            NaN  0.667963       0.416324                 NaN            NaN            NaN            NaN
  1373.43        500.000        97.7921                 NaN            NaN            NaN            NaN  0.685500       0.901494       0.620934                 NaN            NaN            NaN
  1370.93        500.000        97.6829                 NaN            NaN            NaN            NaN  0.952104       0.673092       0.691877                 NaN            NaN            NaN
  1368.42        500.000        97.7296                 NaN            NaN  0.452371E-001            NaN  0.867910       0.671560       0.685692                 NaN            NaN            NaN
  1365.91        500.000        97.7650                 NaN            NaN  0.369622                 NaN  0.374191       0.751612       0.739609                 NaN            NaN            NaN
  1363.41        500.000        97.8111                 NaN            NaN  0.373213                 NaN  0.348319       0.741795       0.725533                 NaN            NaN            NaN
  1360.90        500.000        97.8613                 NaN            NaN  0.379655                 NaN  0.318272       0.729061       0.711669                 NaN            NaN            NaN
  1358.40        500.000        97.9049                 NaN            NaN  0.380059                 NaN  0.299842       0.718147       0.697092                 NaN            NaN            NaN
  1355.89        500.000        97.9467                 NaN            NaN  0.384896                 NaN  0.709694       0.273733       0.684934                 NaN            NaN            NaN
  1353.38        500.000        97.9879                 NaN            NaN  0.388874                 NaN  0.701138       0.249419       0.672622                 NaN            NaN            NaN
  1350.88        500.000        98.0307                 NaN            NaN  0.390806                 NaN  0.690026       0.229335       0.659110                 NaN            NaN            NaN
  1348.37        500.000        98.0675                 NaN            NaN  0.393805                 NaN  0.209013       0.681912       0.647782                 NaN            NaN            NaN
  1345.86        500.000        98.1061                 NaN            NaN  0.396115                 NaN  0.188941       0.672884       0.635916                 NaN            NaN            NaN
  1343.36        500.000        98.1387                 NaN  0.185370E-002  0.394663                 NaN  0.664100       0.175388       0.625305                 NaN            NaN            NaN
  1340.85        500.000        98.1024                 NaN  0.423155E-001  0.317295                 NaN  0.652977       0.262314       0.622727                 NaN            NaN            NaN
  1338.35        500.000        98.0704                 NaN  0.741457E-001  0.256690                 NaN  0.319492       0.659686       0.619567                 NaN            NaN            NaN
  1335.84        500.000        97.9794                 NaN  0.132700       0.139013                 NaN  0.684009       0.442944       0.621928                 NaN            NaN            NaN
  1333.33        500.000        97.8480                 NaN  0.210250                 NaN            NaN  0.730373       0.579839       0.631511                 NaN            NaN            NaN
  1330.83        500.000        97.7981                 NaN  0.254050                 NaN            NaN  0.518385       0.784225       0.645200                 NaN            NaN            NaN
  1328.32        500.000        97.8054                 NaN  0.273492                 NaN            NaN  0.475598       0.802288       0.643215                 NaN            NaN            NaN
  1325.81        500.000        97.8477                 NaN  0.279123                 NaN            NaN  0.442523       0.798574       0.632074                 NaN            NaN            NaN
  1323.31        500.000        97.9009                 NaN  0.278665                 NaN            NaN  0.786589       0.415940       0.617881                 NaN            NaN            NaN
  1320.80        500.000        97.9659                 NaN  0.272963                 NaN            NaN  0.764921       0.395598       0.600580                 NaN            NaN            NaN
  1318.30        500.000        98.0308                 NaN  0.266390                 NaN            NaN  0.377218       0.742294       0.583255                 NaN            NaN            NaN
  1315.79        500.000        98.0970                 NaN  0.258254                 NaN            NaN  0.362122       0.716974       0.565647                 NaN            NaN            NaN
  1313.28        500.000        98.1582                 NaN  0.251053                 NaN            NaN  0.346617       0.694980       0.549125                 NaN            NaN            NaN
  1310.78        500.000        98.2191                 NaN  0.243512                 NaN            NaN  0.672082       0.332525       0.532771                 NaN            NaN            NaN
  1308.27        500.000        98.2783                 NaN  0.236014                 NaN            NaN  0.318970       0.650025       0.516643                 NaN            NaN            NaN
  1305.76        500.000        98.3364                 NaN  0.228231                 NaN            NaN  0.307672       0.626897       0.500839                 NaN            NaN            NaN
  1303.26        500.000        98.3892                 NaN  0.220938                 NaN            NaN  0.297186       0.606132       0.486511                 NaN            NaN            NaN
  1300.75        500.000        98.4426                 NaN  0.213606                 NaN            NaN  0.585057       0.286970       0.471814                 NaN            NaN            NaN
  1298.25        500.000        98.4918                 NaN  0.206877                 NaN            NaN  0.277036       0.566002       0.458240                 NaN            NaN            NaN
  1295.74        500.000        98.5400                 NaN  0.200301                 NaN            NaN  0.267298       0.547542       0.444844                 NaN            NaN            NaN
  1293.23        500.000        98.5868                 NaN  0.193685                 NaN            NaN  0.528546       0.259011       0.431925                 NaN            NaN            NaN
  1290.73        500.000        98.6312                 NaN  0.187186                 NaN            NaN  0.510688       0.251380       0.419565                 NaN            NaN            NaN
  1288.22        500.000        98.6736                 NaN  0.181236                 NaN            NaN  0.243301       0.494280       0.407576                 NaN            NaN            NaN
  1285.71        500.000        98.7155                 NaN  0.175058                 NaN            NaN  0.236343       0.477345       0.395757                 NaN            NaN            NaN
  1283.21        500.000        98.7549                 NaN  0.169328                 NaN            NaN  0.229417       0.461671       0.384660                 NaN            NaN            NaN
  1280.70        500.000        98.7932                 NaN  0.163694                 NaN            NaN  0.446433       0.222897       0.373779                 NaN            NaN            NaN
  1278.20        500.000        98.8298                 NaN  0.158191                 NaN            NaN  0.431680       0.217057       0.363301                 NaN            NaN            NaN
  1275.69        500.000        98.8651                 NaN  0.152882                 NaN            NaN  0.211255       0.417555       0.353195                 NaN            NaN            NaN
  1273.18        500.000        98.8991                 NaN  0.147549                 NaN            NaN  0.206366       0.403583       0.343405                 NaN            NaN            NaN
  1270.68        500.000        98.9318                 NaN  0.142397       0.928649E-006            NaN  0.390326       0.201548       0.333949                 NaN            NaN            NaN
  1268.17        500.000        98.9635                 NaN  0.137590                 NaN            NaN  0.377382       0.196768       0.324797                 NaN            NaN            NaN
  1265.66        500.000        98.9935                 NaN  0.132663                 NaN            NaN  0.365225       0.192587       0.316002                 NaN            NaN            NaN
  1263.16        500.000        98.5001                 NaN  0.143160                 NaN            NaN  0.253156       0.395342       0.365723       0.342514                 NaN            NaN
  1260.65        500.000        90.0963                 NaN  0.373721                 NaN            NaN   1.28378        1.04721        1.28473        5.91424                 NaN            NaN
  1258.15        500.000        91.2639                 NaN  0.339826                 NaN            NaN  0.938557        1.10088        1.14043        5.21644                 NaN            NaN
  1255.64        500.000        92.1945                 NaN  0.314233                 NaN            NaN  0.950042       0.854140        1.02419        4.66285                 NaN            NaN
  1253.13        500.000        92.9462                 NaN  0.293444                 NaN            NaN  0.786173       0.826510       0.929192        4.21843                 NaN            NaN
  1250.63        500.000        93.5770                 NaN  0.276967                 NaN            NaN  0.729888       0.720027       0.848646        3.84745                 NaN            NaN
  1248.12        500.000        94.1057                 NaN  0.262245                 NaN            NaN  0.631880       0.681986       0.780106        3.53810                 NaN            NaN
  1245.61        500.000        94.5578                 NaN  0.249407                 NaN            NaN  0.556117       0.640705       0.720889        3.27511                 NaN            NaN
  1243.11        500.000        94.9576                 NaN  0.238339                 NaN            NaN  0.488301       0.603865       0.667976        3.04389                 NaN            NaN
  1240.60        500.000        95.3021                 NaN  0.227831                 NaN            NaN  0.430998       0.571674       0.621280        2.84608                 NaN            NaN
  1238.10        500.000        95.6127                 NaN  0.218025                 NaN            NaN  0.541526       0.380358       0.579076        2.66830                 NaN            NaN
  1235.59        500.000        95.8889                 NaN  0.208686                 NaN            NaN  0.513054       0.337269       0.541172        2.51091                 NaN            NaN
  1233.08        500.000        96.1423                 NaN  0.199763                 NaN            NaN  0.488518       0.296627       0.505811        2.36696                 NaN            NaN
  1230.58        500.000        96.3672                 NaN  0.190610                 NaN            NaN  0.462886       0.265276       0.473670        2.24037                 NaN            NaN
  1228.07        500.000        96.5804                 NaN  0.182489                 NaN            NaN  0.440394       0.233305       0.443849        2.11958                 NaN            NaN
  1225.56        500.000        96.7721                 NaN  0.174114                 NaN            NaN  0.207783       0.417939       0.416249        2.01178                 NaN            NaN
  1223.06        500.000        96.9517                 NaN  0.166020                 NaN            NaN  0.396716       0.184866       0.390494        1.91023                 NaN            NaN
  1220.55        500.000        97.1161                 NaN  0.157816                 NaN            NaN  0.376702       0.165030       0.366539        1.81786                 NaN            NaN
  1218.05        500.000        97.2703                 NaN  0.150456                 NaN            NaN  0.357456       0.147371       0.344433        1.72999                 NaN            NaN
  1215.54        500.000        97.4129                 NaN  0.142851                 NaN            NaN  0.131883       0.338770       0.323594        1.64996                 NaN            NaN
  1213.03        500.000        97.5472                 NaN  0.135537                 NaN            NaN  0.119081       0.320761       0.304118        1.57335                 NaN            NaN
  1210.53        500.000        97.6729                 NaN  0.128914                 NaN            NaN  0.304594       0.106005       0.285974        1.50164                 NaN            NaN
  1208.02        500.000        97.7878                 NaN  0.123030                 NaN            NaN  0.289212       0.949532E-001  0.269356        1.43566                 NaN            NaN
  1205.51        500.000        94.9659                 NaN  0.206860                 NaN            NaN  0.452596                 NaN  0.471470        2.54487        1.35392       0.437396E-002
  1203.01        500.000        81.8786                 NaN  0.513291                 NaN            NaN   1.14863                 NaN   1.45303        7.55211        7.45432                 NaN
  1200.50        500.000        83.2967                 NaN  0.478667                 NaN            NaN   1.00214                 NaN   1.33283        6.96336        6.92628                 NaN
  1197.99        500.000        81.6809                 NaN  0.616620                 NaN            NaN  0.548382                 NaN   1.37294        7.80218        7.97901                 NaN
  1195.49        500.000        87.9800                 NaN  0.135178                 NaN            NaN   1.49928                 NaN   1.03709        4.87299        4.42408       0.513759E-001
  1192.98        500.000        80.4247                 NaN  0.507065                 NaN            NaN   1.15119                 NaN   1.51533        8.28953        8.09844       0.137728E-001
  1190.48        500.000       100.0000                 NaN  0.144739E-005            NaN            NaN  0.176876E-005            NaN  0.302468E-005  0.161892E-004  0.162973E-004            NaN
  1187.97        500.000        59.5920                 NaN  0.971925                 NaN            NaN   2.01585                 NaN   2.93663        17.6876        16.7779       0.180495E-001
  1185.46        500.000                 NaN            NaN   2.16846                 NaN            NaN   4.36747                 NaN   6.85689        44.7856        41.7393       0.823001E-001
  1182.96        500.000                 NaN            NaN   2.16791                 NaN            NaN   4.35633                 NaN   6.85710        44.7815        41.7488       0.883457E-001
  1180.45        500.000                 NaN            NaN   2.15741                 NaN            NaN   4.35909                 NaN   6.86012        44.7758        41.7504       0.972528E-001
  1177.94        500.000                 NaN            NaN   2.14184                 NaN            NaN   4.37584                 NaN   6.86972        44.7616        41.7448       0.106244     
  1175.44        500.000                 NaN            NaN   2.12918                 NaN            NaN   4.37897                 NaN   6.87582        44.7566        41.7435       0.115962     
  1172.93        500.000                 NaN            NaN   2.14204                 NaN            NaN   4.34508                 NaN   6.86227        44.7669        41.7652       0.118607     
  1170.43        500.000                 NaN            NaN   2.10738                 NaN            NaN   4.39964                 NaN   6.87839        44.7397        41.7437       0.131152     
  1167.92        500.000                 NaN            NaN   2.09934                 NaN            NaN   4.39978                 NaN   6.88021        44.7353        41.7464       0.138976     
  1165.41        500.000                 NaN            NaN   2.09153                 NaN            NaN   4.39968                 NaN   6.88195        44.7309        41.7492       0.146686     
  1162.91        500.000                 NaN            NaN   2.08561                 NaN            NaN   4.39756                 NaN   6.88322        44.7267        41.7533       0.153540     
  1160.40        500.000                 NaN            NaN   2.08008                 NaN            NaN   4.34778                 NaN   6.88601        44.7181        41.7869       0.181123     
  1157.89        500.000                 NaN            NaN   2.07000                 NaN            NaN   4.39436                 NaN   6.89215        44.7111        41.7623       0.170049     
  1155.39        500.000                 NaN            NaN   2.06213                 NaN            NaN   4.39410                 NaN   6.89340        44.7079        41.7648       0.177709     
  1152.88        500.000                 NaN            NaN   2.05440                 NaN            NaN   4.39375                 NaN   6.89465        44.7047        41.7673       0.185273     
  1150.38        500.000                 NaN            NaN   2.04683                 NaN            NaN   4.39329                 NaN   6.89590        44.7014        41.7698       0.192722     
  1147.87        500.000                 NaN            NaN   2.03929                 NaN            NaN   4.39283                 NaN   6.89716        44.6982        41.7724       0.200149     
  1145.36        500.000                 NaN            NaN   2.03030                 NaN            NaN   4.39766                 NaN   6.89638        44.6963        41.7721       0.207341     
  1142.86        500.000                 NaN            NaN   2.02201                 NaN            NaN   4.39707                 NaN   6.89851        44.6927        41.7744       0.215336     
  1140.35        500.000                 NaN            NaN   2.02309                 NaN            NaN   4.38886                 NaN   6.90136        44.6879        41.7816       0.217226     
  1137.84        500.000                 NaN            NaN   2.00942                 NaN            NaN   4.39156                 NaN   6.90221        44.6847        41.7826       0.229500     
  1135.34        500.000                 NaN            NaN   2.00146                 NaN            NaN   4.39486                 NaN   6.90404        44.6785        41.7845       0.236569     
  1132.83        500.000                 NaN            NaN   1.99486                 NaN            NaN   4.39501                 NaN   6.90598        44.6730        41.7879       0.243217     
  1130.33        500.000                 NaN            NaN   1.98784                 NaN            NaN   4.39432                 NaN   6.90738        44.6697        41.7905       0.250259     
  1127.82        500.000                 NaN            NaN   1.98094                 NaN            NaN   4.39282                 NaN   6.90927        44.6658        41.7937       0.257444     
  1125.31        500.000                 NaN            NaN   1.97451                 NaN            NaN   4.38985                 NaN   6.91006        44.6644        41.7968       0.264371     
  1122.81        500.000                 NaN            NaN   1.96797                 NaN            NaN   4.38938                 NaN   6.91192        44.6596        41.8001       0.271071     
  1120.30        500.000                 NaN            NaN   1.96173                 NaN            NaN   4.38872                 NaN   6.91390        44.6545        41.8035       0.277598     
  1117.79        500.000                 NaN            NaN   1.95559                 NaN            NaN   4.38884                 NaN   6.91655        44.6477        41.8073       0.284005     
  1115.29        500.000                 NaN            NaN   1.94960                 NaN            NaN   4.38745                 NaN   6.91837        44.6433        41.8109       0.290448     
  1112.78        500.000                 NaN            NaN   1.94428                 NaN            NaN   4.38560                 NaN   6.92101        44.6368        41.8156       0.296672     
  1110.28        500.000                 NaN            NaN   1.93895                 NaN            NaN   4.38385                 NaN   6.92354        44.6307        41.8201       0.302793     
  1107.77        500.000                 NaN            NaN   1.93087                 NaN            NaN   4.38573                 NaN   6.92418        44.6290        41.8206       0.309581     
  1105.26        500.000                 NaN            NaN   1.92456                 NaN            NaN   4.38402                 NaN   6.92614        44.6252        41.8238       0.316238     
  1102.76        500.000                 NaN            NaN   1.91907                 NaN            NaN   4.38276                 NaN   6.92803        44.6204        41.8275       0.322228     
  1100.25        500.000                 NaN            NaN   1.86339                 NaN            NaN   4.26591       0.234168        6.96185        44.5607        41.7842       0.329767     
  1097.74        500.000                 NaN            NaN   1.86324                 NaN            NaN   4.26571       0.234156        6.96178        44.5595        41.7859       0.329753     
  1095.24        500.000                 NaN            NaN   1.84389                 NaN            NaN   4.26631       0.228588        6.96192        44.5593        41.7898       0.350190     
  1092.73        500.000                 NaN            NaN   1.84375                 NaN            NaN   4.26611       0.228575        6.96185        44.5580        41.7915       0.350176     
  1090.23        500.000                 NaN            NaN   1.84360                 NaN            NaN   4.26590       0.228564        6.96179        44.5568        41.7932       0.350161     
  1087.72        500.000                 NaN            NaN   1.79651                 NaN            NaN   4.24422       0.282137        6.97172        44.5514        41.7743       0.379683     
  1085.21        500.000                 NaN            NaN   1.79637                 NaN            NaN   4.24401       0.282122        6.97165        44.5502        41.7760       0.379667     
  1082.71        500.000                 NaN            NaN   1.79623                 NaN            NaN   4.24381       0.282108        6.97159        44.5489        41.7777       0.379652     
  1080.20        500.000                 NaN            NaN   1.79608                 NaN            NaN   4.24360       0.282093        6.97152        44.5477        41.7794       0.379636     
  1077.69        500.000                 NaN            NaN   1.79594                 NaN            NaN   4.24340       0.282078        6.97146        44.5464        41.7811       0.379620     
  1075.19        500.000                 NaN            NaN   1.79580                 NaN            NaN   4.24320       0.282063        6.97139        44.5452        41.7828       0.379604     
  1072.68        500.000                 NaN            NaN   1.79565                 NaN            NaN   4.24299       0.282048        6.97133        44.5439        41.7845       0.379589     
  1070.18        500.000                 NaN            NaN   1.79551                 NaN            NaN   4.24279       0.282033        6.97126        44.5426        41.7862       0.379573     
  1067.67        500.000                 NaN            NaN   1.79537                 NaN            NaN   4.24259       0.282018        6.97120        44.5414        41.7879       0.379557     
  1065.16        500.000                 NaN            NaN   1.77097                 NaN            NaN   4.25229       0.239435        6.96930        44.5460        41.8059       0.416140     
  1062.66        500.000                 NaN            NaN   1.77083                 NaN            NaN   4.25208       0.239423        6.96924        44.5447        41.8076       0.416123     
  1060.15        500.000                 NaN            NaN   1.77069                 NaN            NaN   4.25188       0.239412        6.96918        44.5435        41.8092       0.416106     
  1057.64        500.000                 NaN            NaN   1.74593                 NaN            NaN   4.24392       0.253357        6.97355        44.5419        41.8055       0.435864     
  1055.14        500.000                 NaN            NaN   1.64476                 NaN            NaN   4.10095       0.654942        7.03810        44.4254        41.7015       0.434395     
  1052.63        500.000                 NaN            NaN   1.63131                 NaN            NaN   4.08797       0.689199        7.04433        44.4141        41.6943       0.438791     
  1050.13        500.000                 NaN            NaN   1.61798                 NaN            NaN   4.07515       0.722750        7.05061        44.4030        41.6873       0.443239     
  1047.62        500.000                 NaN            NaN   1.60467                 NaN            NaN   4.06218       0.756427        7.05724        44.3915        41.6804       0.447669     
  1045.11        500.000                 NaN            NaN   1.59842                 NaN            NaN   4.05317       0.769453        7.06050        44.3861        41.6807       0.451712     
  1042.61        500.000                 NaN            NaN   1.58638                 NaN            NaN   4.04146       0.799831        7.06654        44.3753        41.6747       0.455781     
  1040.10        500.000                 NaN            NaN   1.57436                 NaN            NaN  0.830279        4.02988        7.07263        44.3644        41.6687       0.459751     
  1037.59        500.000                 NaN            NaN   1.55216                 NaN            NaN   4.01356       0.891166        7.08301        44.3450        41.6514       0.463682     
  1035.09        500.000                 NaN            NaN   1.55129                 NaN            NaN   4.00759       0.889066        7.08472        44.3428        41.6573       0.467296     
  1032.58        500.000                 NaN            NaN   1.53978                 NaN            NaN  0.918600        3.99661        7.09085        44.3318        41.6515       0.470930     
  1030.08        500.000                 NaN            NaN   1.51345                 NaN            NaN   3.97830       0.992272        7.10307        44.3091        41.6293       0.474582     
  1027.57        500.000                 NaN            NaN   1.50064                 NaN            NaN   1.02610        3.96683        7.10989        44.2968        41.6218       0.477996     
  1025.06        500.000                 NaN            NaN   1.48772                 NaN            NaN   3.95539        1.06046        7.11683        44.2843        41.6140       0.481304     
  1022.56        500.000                 NaN            NaN   1.47508                 NaN            NaN   3.94428        1.09415        7.12375        44.2717        41.6065       0.484503     
  1020.05        500.000                 NaN            NaN   1.46240                 NaN            NaN   3.93318        1.12817        7.13075        44.2591        41.5988       0.487600     
  1017.54        500.000                 NaN            NaN   1.44972                 NaN            NaN   3.92220        1.16234        7.13781        44.2463        41.5911       0.490604     
  1015.04        500.000                 NaN            NaN   1.43713                 NaN            NaN   3.91122        1.19644        7.14488        44.2336        41.5833       0.493498     
  1012.53        500.000                 NaN            NaN   1.42465                 NaN            NaN   1.23037        3.90058        7.15203        44.2206        41.5755       0.496293     
  1010.03        500.000                 NaN            NaN   1.41210                 NaN            NaN   1.26470        3.88996        7.15927        44.2074        41.5676       0.498990     
  1007.52        500.000                 NaN            NaN   1.39957                 NaN            NaN   3.87944        1.29918        7.16659        44.1941        41.5596       0.501590     
  1005.01        500.000                 NaN            NaN   1.38709                 NaN            NaN   3.86908        1.33365        7.17396        44.1806        41.5515       0.504094     
  1002.51        500.000                 NaN            NaN   1.37482                 NaN            NaN   1.36754        3.85904        7.18129        44.1671        41.5436       0.506513     
  1000.00        500.000                 NaN            NaN   1.36197                 NaN            NaN   3.84846        1.40366        7.18899        44.1531        41.5350       0.508820     
