|6.6.6
Archiving\03_Data\eqLP/QFM_m1/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1089.74        500.000                 NaN  0.762391       0.801763        28.9838        45.7556        18.2629        5.00017       0.433281     
  1086.54        500.000                 NaN  0.762396       0.801781        28.9837        45.7557        18.2629        5.00020       0.433306     
  1083.33        500.000                 NaN  0.762402       0.801799        28.9836        45.7558        18.2628        5.00023       0.433331     
  1080.13        500.000                 NaN  0.762407       0.801817        28.9835        45.7559        18.2628        5.00026       0.433356     
  1076.92        500.000                 NaN  0.762308       0.857231        29.0011        45.7490        4.87267        18.1966       0.561097     
  1073.72        500.000                 NaN  0.762314       0.857250        29.0010        45.7491        4.87270        18.1965       0.561129     
  1070.51        500.000                 NaN  0.762319       0.857269        29.0009        45.7492        4.87273        18.1965       0.561162     
  1067.31        500.000                 NaN  0.762324       0.857289        29.0008        45.7492        4.87276        18.1964       0.561194     
  1064.10        500.000                 NaN  0.762329       0.857308        29.0007        45.7493        4.87279        18.1964       0.561226     
  1060.90        500.000                 NaN  0.762335       0.857327        29.0005        45.7494        4.87282        18.1963       0.561258     
  1057.69        500.000                 NaN  0.762340       0.857347        29.0004        45.7495        4.87285        18.1963       0.561290     
  1054.49        500.000                 NaN  0.762345       0.857366        29.0003        45.7496        4.87288        18.1962       0.561322     
  1051.28        500.000                 NaN  0.762258       0.914478        29.0115        45.7551        4.74297        18.1338       0.679901     
  1048.08        500.000                 NaN  0.762263       0.914498        29.0114        45.7552        4.74300        18.1337       0.679939     
  1044.87        500.000                 NaN  0.762268       0.914519        29.0113        45.7552        4.74303        18.1337       0.679978     
  1041.67        500.000                 NaN  0.762273       0.914539        29.0112        45.7553        4.74306        18.1336       0.680017     
  1038.46        500.000                 NaN  0.762278       0.914559        29.0110        45.7554        4.74309        18.1336       0.680056     
  1035.26        500.000                 NaN  0.762283       0.914580        29.0109        45.7555        4.74312        18.1335       0.680094     
  1032.05        500.000                 NaN  0.762288       0.914600        29.0108        45.7556        4.74315        18.1335       0.680133     
  1028.85        500.000                 NaN  0.762292       0.914620        29.0107        45.7557        4.74318        18.1334       0.680171     
  1025.64        500.000                 NaN  0.762213       0.974904        29.0100        45.7812        4.61069        18.0727       0.788300     
  1022.44        500.000                 NaN  0.762218       0.974925        29.0099        45.7813        4.61072        18.0726       0.788344     
  1019.23        500.000                 NaN  0.762223       0.974947        29.0097        45.7814        4.61075        18.0726       0.788389     
  1016.03        500.000                 NaN  0.762227       0.974968        29.0096        45.7815        4.61078        18.0725       0.788434     
  1012.82        500.000                 NaN  0.762232       0.974989        29.0095        45.7815        4.61081        18.0725       0.788478     
  1009.62        500.000                 NaN  0.762237       0.975011        29.0093        45.7816        4.61084        18.0724       0.788523     
  1006.41        500.000                 NaN  0.762241       0.975032        29.0092        45.7817        4.61088        18.0724       0.788568     
  1003.21        500.000                 NaN  0.762246       0.975053        29.0091        45.7818        4.61091        18.0723       0.788612     
  1000.00        500.000                 NaN  0.762182        1.03769        29.0032        45.8135        18.0160        4.47956       0.887958     
