|6.6.6
Archiving\03_Data\frac/QFM_m3.5/KHA22/KHA22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1130.33        2500.00                 NaN            NaN            NaN   3.70476        1.62063       0.122841        1.68944                 NaN   25.1026                 NaN   10.4015        39.0393                 NaN   16.4682        1.85079     
  1127.82        2500.00                 NaN            NaN            NaN   3.71392        1.63113       0.118866        1.67719                 NaN   25.1194                 NaN   10.4252        39.0943                 NaN   16.5009        1.71919     
  1125.31        2500.00                 NaN            NaN            NaN   5.79579                 NaN            NaN   1.52696                 NaN   24.8576                 NaN   10.5891        39.1335                 NaN   16.5211        1.57590     
  1122.81        2500.00                 NaN            NaN            NaN   5.82001                 NaN            NaN   1.54891                 NaN   24.7430                 NaN   10.5881        39.2916                 NaN   16.5642        1.44415     
  1120.30        2500.00                 NaN            NaN            NaN   3.74060        1.66260       0.108306        1.63962                 NaN   25.1719                 NaN   10.4969        39.2638                 NaN   16.6016        1.31469     
  1117.79        2500.00                 NaN            NaN            NaN   5.84621                 NaN            NaN   1.51551                 NaN   24.8182                 NaN   10.6415        39.3792                 NaN   16.6287        1.17070     
  1115.29        2500.00                 NaN            NaN            NaN   5.85587                 NaN            NaN   1.47396                 NaN   24.9453                 NaN   10.6859        39.3551                 NaN   16.6572        1.02664     
  1112.78        2500.00                 NaN            NaN            NaN   5.87699                 NaN            NaN   1.49257                 NaN   24.8513                 NaN   10.6875        39.5052                 NaN   16.7002       0.886221     
  1110.28        2500.00                 NaN            NaN            NaN   5.88603                 NaN            NaN   1.44618                 NaN   24.9929                 NaN   10.7354        39.4693                 NaN   16.7281       0.742020     
  1107.77        2500.00                 NaN            NaN            NaN   5.66583                 NaN            NaN   1.50058                 NaN   25.2277                 NaN   10.7697        39.4357                 NaN   16.7679       0.632576     
  1105.26        2500.00                 NaN            NaN            NaN   5.91559                 NaN            NaN   1.41881                 NaN   25.0430                 NaN   10.7879        39.5879                 NaN   16.7980       0.448869     
  1102.76        2500.00                 NaN            NaN            NaN   3.80120        1.73752       0.852498E-001   1.54558                 NaN   25.3184                 NaN   10.6703        39.6800                 NaN   16.8504       0.311410     
  1100.25        2500.00                 NaN            NaN            NaN   3.81043        1.74810       0.823098E-001   1.53141                 NaN   25.3401                 NaN   10.6959        39.7429                 NaN   16.8878       0.161112     
  1097.74        2500.00                 NaN            NaN            NaN   3.81810        1.75948       0.793724E-001   1.51724                 NaN   25.3657                 NaN   10.7213        39.8054                 NaN   16.9251       0.834376E-002
  1095.24        2500.00                 NaN            NaN            NaN   5.91782                 NaN            NaN   1.44675                 NaN   25.0885                 NaN   10.8028        39.8653                 NaN   16.8788                 NaN
  1092.73        2500.00                 NaN            NaN            NaN   6.03067                 NaN            NaN   1.27543                 NaN   25.1660                 NaN   10.9238        39.6606       0.405714E-001   16.9029                 NaN
  1090.23        2500.00                 NaN            NaN            NaN   3.96410        1.83203       0.715348E-001   1.46601                 NaN   25.1230                 NaN   10.8279        39.8211                 NaN   16.8944                 NaN
  1087.72        2500.00                 NaN            NaN            NaN   3.96007        1.83875       0.691505E-001   1.46386                 NaN   25.1623                 NaN   10.8407        39.7900                 NaN   16.8751                 NaN
  1085.21        2500.00                 NaN            NaN            NaN   3.86650        1.80696       0.667138E-001   1.43640                 NaN   25.4861                 NaN   10.8571        39.6023                 NaN   16.8779                 NaN
  1082.71        2500.00                 NaN            NaN            NaN   3.87676        1.81554       0.645590E-001   1.41855                 NaN   25.5132                 NaN   10.8855        39.5574                 NaN   16.8685                 NaN
  1080.20        2500.00                 NaN            NaN            NaN   6.72703                 NaN            NaN            NaN            NaN   24.9797                 NaN   11.0092        39.2834       0.874105        17.1265                 NaN
  1077.69        2500.00                 NaN            NaN            NaN   4.09364        1.71296       0.605365E-001   1.40575                 NaN   25.3195                 NaN   10.9095        39.6146                 NaN   16.8836                 NaN
  1075.19        2500.00                 NaN            NaN            NaN   3.99294        1.87733       0.587209E-001   1.43685                 NaN   25.2053                 NaN   10.9190        39.6888                 NaN   16.8210                 NaN
  1072.68        2500.00                 NaN            NaN            NaN   6.77252                 NaN            NaN            NaN            NaN   25.1928                 NaN   11.1590        39.0396       0.780647        17.0554                 NaN
  1070.18        2500.00                 NaN            NaN            NaN   3.99912        1.88924       0.549601E-001   1.41362                 NaN   25.2546                 NaN   10.9624        39.6178                 NaN   16.8082                 NaN
  1067.67        2500.00                 NaN            NaN            NaN   3.93731        1.87103       0.532299E-001   1.31038                 NaN   25.6785                 NaN   11.0586        39.2844                 NaN   16.8065                 NaN
  1065.16        2500.00                 NaN            NaN            NaN   3.94711        1.88075       0.515550E-001   1.29158                 NaN   25.7094                 NaN   11.0883        39.2362                 NaN   16.7951                 NaN
  1062.66        2500.00                 NaN            NaN            NaN   6.81314                 NaN            NaN            NaN            NaN   25.1998                 NaN   11.2136        38.9857       0.771984        17.0157                 NaN
  1060.15        2500.00                 NaN            NaN            NaN   4.58845        1.97968       0.483904E-001            NaN            NaN   25.6097                 NaN   11.2268        38.7547       0.764248        17.0281                 NaN
  1057.64        2500.00                 NaN            NaN            NaN   4.58848        1.98555       0.468870E-001            NaN            NaN   25.6304                 NaN   11.2446        38.7280       0.759173        17.0169                 NaN
  1055.14        2500.00                 NaN            NaN            NaN   4.58744        1.99387       0.454289E-001            NaN            NaN   25.6553                 NaN   11.2635        38.6982       0.753878        17.0024                 NaN
  1052.63        2500.00                 NaN            NaN            NaN   4.58622        2.00221       0.440322E-001            NaN            NaN   25.6811                 NaN   11.2825        38.6677       0.748457        16.9878                 NaN
  1050.13        2500.00                 NaN            NaN            NaN   6.81553                 NaN            NaN            NaN            NaN   24.8034                 NaN   11.1892        39.2713       0.830212        17.0903                 NaN
  1047.62        2500.00                 NaN            NaN            NaN   6.81781                 NaN            NaN            NaN            NaN   24.8204                 NaN   11.2061        39.2482       0.827974        17.0795                 NaN
  1045.11        2500.00                 NaN            NaN            NaN   4.58176        2.02747       0.401031E-001            NaN            NaN   25.7628                 NaN   11.3405        38.5732       0.731592        16.9425                 NaN
  1042.61        2500.00                 NaN            NaN            NaN   4.58021        2.03604       0.388797E-001            NaN            NaN   25.7902                 NaN   11.3600        38.5416       0.725895        16.9272                 NaN
  1040.10        2500.00                 NaN            NaN            NaN   4.57841        2.04461       0.376961E-001            NaN            NaN   25.8190                 NaN   11.3798        38.5090       0.720012        16.9115                 NaN
  1037.59        2500.00                 NaN            NaN            NaN   6.85120                 NaN            NaN            NaN            NaN   24.8880                 NaN   11.2490        39.1750       0.814062        17.0228                 NaN
  1035.09        2500.00                 NaN            NaN            NaN   4.57445        2.06192       0.354477E-001            NaN            NaN   25.8787                 NaN   11.4197        38.4423       0.707952        16.8796                 NaN
  1032.58        2500.00                 NaN            NaN            NaN   4.57222        2.07064       0.344144E-001            NaN            NaN   25.9097                 NaN   11.4400        38.4080       0.701749        16.8633                 NaN
  1030.08        2500.00                 NaN            NaN            NaN   4.57001        2.07944       0.333429E-001            NaN            NaN   25.9410                 NaN   11.4603        38.3736       0.695476        16.8468                 NaN
  1027.57        2500.00                 NaN            NaN            NaN   4.56753        2.08825       0.323822E-001            NaN            NaN   25.9737                 NaN   11.4810        38.3382       0.689031        16.8300                 NaN
  1025.06        2500.00                 NaN            NaN            NaN   4.56608        2.09500       0.313731E-001            NaN            NaN   26.0024                 NaN   11.5005        38.3060       0.682726        16.8159                 NaN
  1022.56        2500.00                 NaN            NaN            NaN   4.56345        2.10399       0.304353E-001            NaN            NaN   26.0361                 NaN   11.5214        38.2699       0.676122        16.7987                 NaN
  1020.05        2500.00                 NaN            NaN            NaN   4.56053        2.11303       0.295278E-001            NaN            NaN   26.0713                 NaN   11.5427        38.2326       0.669294        16.7811                 NaN
  1017.54        2500.00                 NaN            NaN            NaN   4.55794        2.12205       0.286494E-001            NaN            NaN   26.1057                 NaN   11.5639        38.1958       0.662532        16.7635                 NaN
  1015.04        2500.00                 NaN            NaN            NaN   4.55464        2.13133       0.277993E-001            NaN            NaN   26.1426                 NaN   11.5856        38.1572       0.655462        16.7454                 NaN
  1012.53        2500.00                 NaN            NaN            NaN   4.55156        2.14062       0.269841E-001            NaN            NaN   26.1789                 NaN   11.6073        38.1190       0.648415        16.7272                 NaN
  1010.03        2500.00                 NaN            NaN            NaN   6.89739                 NaN            NaN            NaN            NaN   25.9532                 NaN   11.6489        38.2019       0.626685        16.6720                 NaN
  1007.52        2500.00                 NaN            NaN            NaN   2.11508        4.83544       0.174308                 NaN            NaN   20.8892        1.38407        10.9367        41.0516        1.07823        17.5354                 NaN
  1005.01        2500.00                 NaN            NaN            NaN   4.44561        2.11494       0.174314                 NaN            NaN   26.2938                 NaN   11.6740        37.9998       0.626392        16.6710                 NaN
  1002.51        2500.00                 NaN            NaN            NaN   4.44152        2.12424       0.174320                 NaN            NaN   26.3339                 NaN   11.6968        37.9587       0.618783        16.6517                 NaN
  1000.00        2500.00                 NaN            NaN            NaN   4.43631        2.13361       0.174327                 NaN            NaN   26.3809                 NaN   11.7208        37.9126       0.610378        16.6310                 NaN
