|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.5/T13/T13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1503.76        500.000        99.1862                 NaN            NaN            NaN            NaN  0.813833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1953                 NaN            NaN            NaN            NaN  0.804665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2046                 NaN            NaN            NaN            NaN  0.795419                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0732                 NaN            NaN            NaN            NaN  0.732166E-001  0.853628                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0655                 NaN            NaN            NaN            NaN            NaN  0.934536                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0694                 NaN            NaN            NaN            NaN            NaN  0.930552                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0803                 NaN            NaN            NaN            NaN  0.431090E-001  0.876607                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0830                 NaN            NaN            NaN            NaN            NaN  0.917025                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0864                 NaN            NaN            NaN            NaN            NaN  0.913609                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0918                 NaN            NaN            NaN            NaN            NaN  0.908209                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0961                 NaN            NaN            NaN            NaN            NaN  0.903887                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0970                 NaN            NaN            NaN            NaN            NaN  0.902995                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1011                 NaN            NaN            NaN            NaN            NaN  0.898915                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1005                 NaN            NaN            NaN            NaN            NaN  0.899492                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1018                 NaN            NaN            NaN            NaN            NaN  0.898175                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1023                 NaN            NaN            NaN            NaN            NaN  0.897695                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0959                 NaN            NaN            NaN            NaN            NaN  0.904059                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0944                 NaN            NaN            NaN            NaN            NaN  0.905616                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0869                 NaN            NaN            NaN            NaN            NaN  0.913108                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0771                 NaN            NaN            NaN            NaN            NaN  0.922949                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0605                 NaN            NaN            NaN            NaN            NaN  0.939529                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0392                 NaN            NaN            NaN            NaN            NaN  0.960771                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8520                 NaN            NaN            NaN            NaN            NaN  0.757369       0.390657                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.5824                 NaN            NaN            NaN            NaN            NaN  0.358148        1.05947                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6053                 NaN            NaN            NaN            NaN            NaN  0.353678        1.04101                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6264                 NaN            NaN            NaN            NaN            NaN   1.02766       0.345964                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6482                 NaN            NaN            NaN            NaN            NaN  0.340911        1.01088                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6678                 NaN            NaN            NaN            NaN            NaN  0.997028       0.335178                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6846                 NaN            NaN            NaN            NaN            NaN  0.331642       0.983803                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7081                 NaN            NaN            NaN            NaN            NaN  0.324436       0.967510                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7257                 NaN            NaN            NaN            NaN            NaN  0.318639       0.955694                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        96.7124                 NaN            NaN            NaN            NaN            NaN   1.17599        1.15699                 NaN  0.954583                 NaN            NaN            NaN
  1423.56        500.000        95.8445                 NaN            NaN            NaN            NaN            NaN   1.22006        1.54944                 NaN   1.38605                 NaN            NaN            NaN
  1421.05        500.000        95.9922                 NaN            NaN            NaN            NaN            NaN   1.17953        1.49082                 NaN   1.33749                 NaN            NaN            NaN
  1418.55        500.000        96.1329                 NaN            NaN            NaN            NaN            NaN   1.14220        1.43361                 NaN   1.29129                 NaN            NaN            NaN
  1416.04        500.000        96.2629                 NaN            NaN            NaN            NaN            NaN   1.10553        1.38337                 NaN   1.24821                 NaN            NaN            NaN
  1413.53        500.000        96.3932                 NaN            NaN            NaN            NaN            NaN   1.06782        1.33344                 NaN   1.20554                 NaN            NaN            NaN
  1411.03        500.000        96.5138                 NaN            NaN            NaN            NaN            NaN   1.28595        1.03468                 NaN   1.16558                 NaN            NaN            NaN
  1408.52        500.000        96.6253                 NaN            NaN            NaN            NaN            NaN   1.00213        1.24399                 NaN   1.12860                 NaN            NaN            NaN
  1406.02        500.000        96.7298                 NaN            NaN            NaN            NaN            NaN  0.973593        1.20290                 NaN   1.09369                 NaN            NaN            NaN
  1403.51        500.000        96.8242                 NaN            NaN            NaN            NaN            NaN  0.946204        1.16742                 NaN   1.06219                 NaN            NaN            NaN
  1401.00        500.000        96.9101                 NaN            NaN            NaN            NaN            NaN   1.13212       0.923044                 NaN   1.03471                 NaN            NaN            NaN
  1398.50        500.000        97.0370                 NaN            NaN            NaN            NaN            NaN   1.08913       0.884272                 NaN  0.989639                 NaN            NaN            NaN
  1395.99        500.000        97.1003                 NaN            NaN            NaN            NaN            NaN   1.06337       0.867317                 NaN  0.969009                 NaN            NaN            NaN
  1393.48        500.000        97.1793                 NaN            NaN            NaN            NaN            NaN   1.03382       0.844605                 NaN  0.942248                 NaN            NaN            NaN
  1390.98        500.000        97.2570                 NaN            NaN            NaN            NaN            NaN   1.00610       0.820943                 NaN  0.915915                 NaN            NaN            NaN
  1388.47        500.000        97.3277                 NaN            NaN            NaN            NaN            NaN  0.800903       0.979887                 NaN  0.891542                 NaN            NaN            NaN
  1385.96        500.000        97.3990                 NaN            NaN            NaN            NaN            NaN  0.780152       0.953521                 NaN  0.867305                 NaN            NaN            NaN
  1383.46        500.000        97.4666                 NaN            NaN            NaN            NaN            NaN  0.931100       0.757994                 NaN  0.844344                 NaN            NaN            NaN
  1380.95        500.000        97.5273                 NaN            NaN            NaN            NaN            NaN  0.741130       0.908392                 NaN  0.823131                 NaN            NaN            NaN
  1378.45        500.000        97.5872                 NaN            NaN            NaN            NaN            NaN  0.723510       0.886923                 NaN  0.802398                 NaN            NaN            NaN
  1375.94        500.000        97.6439                 NaN            NaN            NaN            NaN            NaN  0.868376       0.705035                 NaN  0.782732                 NaN            NaN            NaN
  1373.43        500.000        97.6984                 NaN            NaN            NaN            NaN            NaN  0.688714       0.849401                 NaN  0.763498                 NaN            NaN            NaN
  1370.93        500.000        97.7510                 NaN            NaN            NaN            NaN            NaN  0.671986       0.831813                 NaN  0.745238                 NaN            NaN            NaN
  1368.42        500.000        97.7996                 NaN            NaN            NaN            NaN            NaN  0.658897       0.813595                 NaN  0.727919                 NaN            NaN            NaN
  1365.91        500.000        97.8638                 NaN            NaN  0.183552                 NaN            NaN  0.249859       0.962698                 NaN  0.740121                 NaN            NaN            NaN
  1363.41        500.000        97.8909                 NaN            NaN  0.318350                 NaN            NaN   1.03172                 NaN            NaN  0.759009                 NaN            NaN            NaN
  1360.90        500.000        97.9159                 NaN            NaN  0.387326                 NaN            NaN  0.926145                 NaN            NaN  0.770669                 NaN            NaN            NaN
  1358.40        500.000        98.0488                 NaN            NaN  0.267933                 NaN            NaN  0.998898                 NaN            NaN  0.684378                 NaN            NaN            NaN
  1355.89        500.000        98.0520                 NaN            NaN  0.302087                 NaN            NaN  0.947145                 NaN            NaN  0.698767                 NaN            NaN            NaN
  1353.38        500.000        98.1024                 NaN            NaN  0.305074                 NaN            NaN  0.910707                 NaN            NaN  0.681837                 NaN            NaN            NaN
  1350.88        500.000        98.1474                 NaN            NaN  0.304130                 NaN            NaN  0.883214                 NaN            NaN  0.665294                 NaN            NaN            NaN
  1348.37        500.000        98.1909                 NaN            NaN  0.301560                 NaN            NaN  0.858106                 NaN            NaN  0.649410                 NaN            NaN            NaN
  1345.86        500.000        98.2357                 NaN            NaN  0.295162                 NaN            NaN  0.836995                 NaN            NaN  0.632111                 NaN            NaN            NaN
  1343.36        500.000        98.2769                 NaN            NaN  0.289210                 NaN            NaN  0.817367                 NaN            NaN  0.616474                 NaN            NaN            NaN
  1340.85        500.000        98.3161                 NaN            NaN  0.283704                 NaN            NaN  0.798743                 NaN            NaN  0.601465                 NaN            NaN            NaN
  1338.35        500.000        98.3497                 NaN            NaN  0.281080                 NaN            NaN  0.780694                 NaN            NaN  0.588534                 NaN            NaN            NaN
  1335.84        500.000        98.3983                 NaN            NaN  0.275137                 NaN            NaN  0.756819                 NaN            NaN  0.569758                 NaN            NaN            NaN
  1333.33        500.000        98.4306                 NaN            NaN  0.270514                 NaN            NaN  0.741326                 NaN            NaN  0.557538                 NaN            NaN            NaN
  1330.83        500.000        98.4671                 NaN            NaN  0.265134                 NaN            NaN  0.724636                 NaN            NaN  0.543088                 NaN            NaN            NaN
  1328.32        500.000        98.1094                 NaN            NaN  0.303467                 NaN            NaN  0.924221                 NaN            NaN  0.662905                 NaN            NaN            NaN
  1325.81        500.000        98.9206                 NaN            NaN  0.206214                 NaN            NaN  0.489270                 NaN            NaN  0.383932                 NaN            NaN            NaN
  1323.31        500.000        98.5677                 NaN            NaN  0.248482                 NaN            NaN  0.680072                 NaN            NaN  0.503763                 NaN            NaN            NaN
  1320.80        500.000        98.5989                 NaN            NaN  0.241920                 NaN            NaN  0.668201                 NaN            NaN  0.490980                 NaN            NaN            NaN
  1318.30        500.000        98.6312                 NaN            NaN  0.236470                 NaN            NaN  0.653843                 NaN            NaN  0.478525                 NaN            NaN            NaN
  1315.79        500.000        98.6608                 NaN            NaN  0.230832                 NaN            NaN  0.641771                 NaN            NaN  0.466612                 NaN            NaN            NaN
  1313.28        500.000        98.6906                 NaN            NaN  0.223882                 NaN            NaN  0.630940                 NaN            NaN  0.454587                 NaN            NaN            NaN
  1310.78        500.000        98.7175                 NaN            NaN  0.218628                 NaN            NaN  0.620139                 NaN            NaN  0.443720                 NaN            NaN            NaN
  1308.27        500.000        98.7479                 NaN            NaN  0.214244                 NaN            NaN  0.606067                 NaN            NaN  0.431741                 NaN            NaN            NaN
  1305.76        500.000        98.2246                 NaN            NaN  0.443302                 NaN            NaN  0.575876                 NaN            NaN  0.756252                 NaN            NaN            NaN
  1303.26        500.000        99.3955                 NaN            NaN  0.837851E-002            NaN            NaN  0.520335                 NaN            NaN  0.758035E-001            NaN            NaN            NaN
  1300.75        500.000        98.8555                 NaN            NaN  0.187593                 NaN            NaN  0.573087                 NaN            NaN  0.383771                 NaN            NaN            NaN
  1298.25        500.000        98.8507                 NaN            NaN  0.186169                 NaN            NaN  0.572956                 NaN            NaN  0.390211                 NaN            NaN            NaN
  1295.74        500.000        99.4391                 NaN            NaN  0.114978                 NaN            NaN  0.107953                 NaN            NaN  0.337993                 NaN            NaN            NaN
  1293.23        500.000        98.3174                 NaN            NaN  0.247540                 NaN            NaN   1.01853                 NaN            NaN  0.416558                 NaN            NaN            NaN
  1290.73        500.000        98.9243                 NaN            NaN  0.170529                 NaN            NaN  0.545130                 NaN            NaN  0.360055                 NaN            NaN            NaN
  1288.22        500.000        98.9458                 NaN            NaN  0.165945                 NaN            NaN  0.536159                 NaN            NaN  0.352095                 NaN            NaN            NaN
  1285.71        500.000        98.9668                 NaN            NaN  0.160434                 NaN            NaN  0.529339                 NaN            NaN  0.343450                 NaN            NaN            NaN
  1283.21        500.000        98.9881                 NaN            NaN  0.155690                 NaN            NaN  0.521174                 NaN            NaN  0.335000                 NaN            NaN            NaN
  1280.70        500.000        99.0087                 NaN            NaN  0.149519                 NaN            NaN  0.515031                 NaN            NaN  0.326715                 NaN            NaN            NaN
  1278.20        500.000        99.0298                 NaN            NaN  0.144020                 NaN            NaN  0.507774                 NaN            NaN  0.318386                 NaN            NaN            NaN
  1275.69        500.000        99.0513                 NaN            NaN  0.139714                 NaN            NaN  0.498191                 NaN            NaN  0.310775                 NaN            NaN            NaN
  1273.18        500.000        99.0706                 NaN            NaN  0.131364                 NaN            NaN  0.495870                 NaN            NaN  0.302120                 NaN            NaN            NaN
  1270.68        500.000        99.0908                 NaN            NaN  0.124431                 NaN            NaN  0.489905                 NaN            NaN  0.294822                 NaN            NaN            NaN
  1268.17        500.000        99.1071                 NaN            NaN  0.120001                 NaN            NaN  0.484895                 NaN            NaN  0.288047                 NaN            NaN            NaN
  1265.66        500.000        99.1240                 NaN            NaN  0.114827                 NaN            NaN  0.479853                 NaN            NaN  0.281330                 NaN            NaN            NaN
  1263.16        500.000        99.1436                 NaN            NaN  0.107891                 NaN            NaN  0.473405                 NaN            NaN  0.275063                 NaN            NaN            NaN
  1260.65        500.000        99.1573                 NaN            NaN  0.101357                 NaN            NaN  0.473521                 NaN            NaN  0.267789                 NaN            NaN            NaN
  1258.15        500.000        95.8558                 NaN            NaN  0.148315                 NaN            NaN   1.05579                 NaN            NaN  0.585279        2.35485                 NaN            NaN
  1255.64        500.000        95.0353                 NaN            NaN  0.127253                 NaN            NaN   1.22832                 NaN            NaN  0.657184        2.95196                 NaN            NaN
  1253.13        500.000        95.2754                 NaN            NaN  0.876896E-001            NaN            NaN   1.22241                 NaN            NaN  0.627611        2.78688                 NaN            NaN
  1250.63        500.000        95.4918                 NaN            NaN  0.427580E-001            NaN            NaN   1.22684                 NaN            NaN  0.600615        2.63798                 NaN            NaN
  1248.12        500.000        95.4178                 NaN            NaN  0.682963E-002            NaN            NaN   1.25703                 NaN            NaN  0.613198        2.67461       0.305643E-001            NaN
  1245.61        500.000        95.3237                 NaN            NaN  0.345371E-003            NaN            NaN   1.23631                 NaN            NaN  0.627307        2.74235       0.699532E-001            NaN
  1243.11        500.000        95.6133                 NaN            NaN            NaN            NaN            NaN   1.16367                 NaN            NaN  0.585837        2.57291       0.643210E-001            NaN
  1240.60        500.000        95.8812                 NaN            NaN            NaN            NaN            NaN   1.09517                 NaN            NaN  0.548776        2.41604       0.587715E-001            NaN
  1238.10        500.000        96.1259                 NaN            NaN            NaN            NaN            NaN   1.03137                 NaN            NaN  0.512548        2.27587       0.543601E-001            NaN
  1235.59        500.000        96.3443                 NaN            NaN            NaN            NaN            NaN  0.975634                 NaN            NaN  0.482144        2.14829       0.496534E-001            NaN
  1233.08        500.000        96.5436                 NaN            NaN            NaN            NaN            NaN  0.924502                 NaN            NaN  0.452895        2.03323       0.457898E-001            NaN
  1230.58        500.000        96.7350                 NaN            NaN            NaN            NaN            NaN  0.873742                 NaN            NaN  0.426574        1.92288       0.417656E-001            NaN
  1228.07        500.000        96.9074                 NaN            NaN            NaN            NaN            NaN  0.828167                 NaN            NaN  0.400831        1.82503       0.385919E-001            NaN
  1225.56        500.000        97.0741                 NaN            NaN            NaN            NaN            NaN  0.782591                 NaN            NaN  0.377210        1.73074       0.353947E-001            NaN
  1223.06        500.000        97.2274                 NaN            NaN            NaN            NaN            NaN  0.740441                 NaN            NaN  0.354445        1.64503       0.327035E-001            NaN
  1220.55        500.000        97.3667                 NaN            NaN            NaN            NaN            NaN  0.702683                 NaN            NaN  0.333289        1.56703       0.302873E-001            NaN
  1218.05        500.000        97.5054                 NaN            NaN            NaN            NaN            NaN  0.663114                 NaN            NaN  0.317297        1.48716       0.270213E-001            NaN
  1215.54        500.000        97.6213                 NaN            NaN            NaN            NaN            NaN  0.632849                 NaN            NaN  0.296607        1.42358       0.257183E-001            NaN
  1213.03        500.000        74.0506                 NaN            NaN            NaN            NaN            NaN   3.09918                 NaN            NaN   2.15233        10.2348       0.106417        10.3567     
  1210.53        500.000        72.8296                 NaN            NaN  0.226701                 NaN            NaN   2.77938       0.223787E-003            NaN   2.15204        10.7141       0.123022        11.1750     
  1208.02        500.000        78.0560                 NaN            NaN            NaN            NaN            NaN   2.68253                 NaN            NaN   1.84560        8.55178       0.717378E-001   8.79233     
  1205.51        500.000        80.5829                 NaN            NaN            NaN            NaN            NaN   2.27926                 NaN            NaN   1.60450        7.60570       0.668202E-001   7.86082     
  1203.01        500.000        83.1194                 NaN            NaN            NaN            NaN            NaN   1.65180       0.234752                 NaN   1.33494        6.69648       0.657023E-001   6.89696     
  1200.50        500.000        82.5496                 NaN            NaN            NaN            NaN            NaN   2.07059                 NaN            NaN   1.45301        6.84505       0.491843E-001   7.03258     
  1197.99        500.000        84.0492                 NaN            NaN            NaN            NaN            NaN   1.77761                 NaN            NaN   1.29443        6.34898       0.491138E-001   6.48065     
  1195.49        500.000        83.6202                 NaN            NaN            NaN            NaN            NaN  0.532682E-001   1.67186                 NaN   1.28693        6.62590       0.546455E-001   6.68725     
  1192.98        500.000        77.1195                 NaN            NaN            NaN            NaN            NaN   2.30885                 NaN            NaN   1.73787        9.42928       0.735111E-001   9.33101     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54954                 NaN            NaN   7.07411        42.8872       0.331307        41.1579     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57903                 NaN            NaN   7.08938        42.8392       0.326531        41.1659     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.965167        7.55754                 NaN   7.07151        42.9187       0.335329        41.1518     
  1182.96        500.000                 NaN            NaN            NaN  0.362250E-001            NaN            NaN   8.00962       0.466474                 NaN   7.06531        42.9130       0.336533        41.1728     
  1180.45        500.000                 NaN            NaN            NaN  0.732138E-001            NaN            NaN   7.95510       0.461193                 NaN   7.06297        42.9190       0.337952        41.1905     
  1177.94        500.000                 NaN            NaN            NaN  0.141864                 NaN            NaN   7.84867       0.453413                 NaN   7.05586        42.9364       0.341677        41.2221     
  1175.44        500.000                 NaN            NaN            NaN  0.101234                 NaN            NaN   7.99055       0.423720                 NaN   7.11080        42.8350       0.323174        41.2156     
  1172.93        500.000                 NaN            NaN            NaN  0.185367                 NaN            NaN   7.79034       0.444256                 NaN   7.05491        42.9386       0.342404        41.2442     
  1170.43        500.000                 NaN            NaN            NaN  0.222505                 NaN            NaN   7.73591       0.438432                 NaN   7.05199        42.9453       0.343913        41.2619     
  1167.92        500.000                 NaN            NaN            NaN  0.258817                 NaN            NaN   7.68286       0.432583                 NaN   7.04907        42.9519       0.345389        41.2794     
  1165.41        500.000                 NaN            NaN            NaN  0.295416                 NaN            NaN   7.62941       0.426583                 NaN   7.04598        42.9588       0.346905        41.2969     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.89325        1.69265                 NaN   7.11418        42.7956       0.321908        41.1825     
  1160.40        500.000                 NaN            NaN            NaN  0.218487                 NaN            NaN   7.08116        1.10994                 NaN   7.06131        42.9183       0.341072        41.2697     
  1157.89        500.000                 NaN            NaN            NaN  0.255609                 NaN            NaN   7.03737        1.09343                 NaN   7.05820        42.9253       0.342611        41.2875     
  1155.39        500.000                 NaN            NaN            NaN  0.292259                 NaN            NaN   6.99436        1.07689                 NaN   7.05505        42.9323       0.344140        41.3050     
  1152.88        500.000                 NaN            NaN            NaN  0.328594                 NaN            NaN   6.95219        1.06000                 NaN   7.05182        42.9393       0.345671        41.3225     
  1150.38        500.000                 NaN            NaN            NaN  0.364288                 NaN            NaN   6.91092        1.04323                 NaN   7.04858        42.9462       0.347180        41.3396     
  1147.87        500.000                 NaN            NaN            NaN  0.398061                 NaN            NaN   6.86528        1.03406                 NaN   7.04554        42.9525       0.348590        41.3560     
  1145.36        500.000                 NaN            NaN            NaN  0.429327                 NaN            NaN   6.81459        1.03416                 NaN   7.04281        42.9579       0.349860        41.3713     
  1142.86        500.000                 NaN            NaN            NaN  0.460046                 NaN            NaN   6.76486        1.03418                 NaN   7.04008        42.9633       0.351111        41.3864     
  1140.35        500.000                 NaN            NaN            NaN  0.490170                 NaN            NaN   6.71606        1.03425                 NaN   7.03737        42.9685       0.352338        41.4013     
  1137.84        500.000                 NaN            NaN            NaN  0.519627                 NaN            NaN   6.66838        1.03430                 NaN   7.03470        42.9736       0.353535        41.4159     
  1135.34        500.000                 NaN            NaN            NaN  0.548528                 NaN            NaN   6.62151        1.03439                 NaN   7.03204        42.9786       0.354717        41.4302     
  1132.83        500.000                 NaN            NaN            NaN  0.576727                 NaN            NaN   6.57596        1.03447                 NaN   7.02946        42.9833       0.355853        41.4443     
  1130.33        500.000                 NaN            NaN            NaN  0.777414                 NaN            NaN   7.05382       0.215909                 NaN   6.99602        43.0589       0.368288        41.5297     
  1127.82        500.000                 NaN            NaN            NaN  0.805947                 NaN            NaN   7.01346       0.209784                 NaN   6.99278        43.0646       0.369572        41.5438     
  1125.31        500.000                 NaN            NaN            NaN   1.87715                 NaN            NaN   4.94014       0.273624                 NaN   6.68427        43.7993       0.475080        41.9504     
  1122.81        500.000                 NaN            NaN            NaN   1.87791                 NaN            NaN   4.93881       0.273373                 NaN   6.68418        43.7981       0.475082        41.9525     
  1120.30        500.000                 NaN            NaN            NaN   1.87867                 NaN            NaN   4.93745       0.273133                 NaN   6.68409        43.7969       0.475084        41.9547     
  1117.79        500.000                 NaN            NaN            NaN   1.87945                 NaN            NaN   4.93606       0.272902                 NaN   6.68399        43.7957       0.475087        41.9568     
  1115.29        500.000                 NaN            NaN            NaN   1.88017                 NaN            NaN   4.93498       0.272710                 NaN   6.68360        43.7945       0.475040        41.9590     
  1112.78        500.000                 NaN            NaN            NaN   1.88096                 NaN            NaN   4.93354       0.272493                 NaN   6.68350        43.7934       0.475046        41.9611     
  1110.28        500.000                 NaN            NaN            NaN   1.88177                 NaN            NaN   4.93209       0.272279                 NaN   6.68339        43.7922       0.475053        41.9632     
  1107.77        500.000                 NaN            NaN            NaN   1.88258                 NaN            NaN   4.93062       0.272066                 NaN   6.68328        43.7910       0.475060        41.9654     
  1105.26        500.000                 NaN            NaN            NaN   1.88339                 NaN            NaN   4.92915       0.271853                 NaN   6.68316        43.7899       0.475069        41.9675     
  1102.76        500.000                 NaN            NaN            NaN   1.88421                 NaN            NaN   4.92767       0.271636                 NaN   6.68305        43.7887       0.475078        41.9696     
  1100.25        500.000                 NaN            NaN            NaN   1.88502                 NaN            NaN   4.92619       0.271414                 NaN   6.68293        43.7876       0.475088        41.9717     
  1097.74        500.000                 NaN            NaN            NaN   1.88584                 NaN            NaN   4.92473       0.271185                 NaN   6.68280        43.7865       0.475099        41.9739     
  1095.24        500.000                 NaN            NaN            NaN   1.83822                 NaN            NaN   4.99994       0.346277                 NaN   6.68772        43.6759       0.473603        41.9783     
  1092.73        500.000                 NaN            NaN            NaN   1.83893                 NaN            NaN   4.99734       0.348769                 NaN   6.68772        43.6729       0.473576        41.9808     
  1090.23        500.000                 NaN            NaN            NaN   1.83964                 NaN            NaN   4.99472       0.351270                 NaN   6.68772        43.6698       0.473551        41.9833     
  1087.72        500.000                 NaN            NaN            NaN   1.20876                 NaN            NaN   6.56687                 NaN            NaN   6.94358        43.1447       0.388206        41.7478     
  1085.21        500.000                 NaN            NaN            NaN   1.22695                 NaN            NaN   6.53769                 NaN            NaN   6.94156        43.1471       0.388967        41.7577     
  1082.71        500.000                 NaN            NaN            NaN   1.89063                 NaN            NaN   4.91630       0.269580                 NaN   6.68204        43.7797       0.475169        41.9866     
  1080.20        500.000                 NaN            NaN            NaN   1.89140                 NaN            NaN   4.91499       0.269264                 NaN   6.68191        43.7785       0.475181        41.9887     
  1077.69        500.000                 NaN            NaN            NaN   1.89216                 NaN            NaN   4.91371       0.268932                 NaN   6.68178        43.7774       0.475193        41.9908     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.988647        6.31223        1.42960        7.25391        42.4597       0.283349        41.2725     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.80945        6.91898                 NaN   7.25434        42.4602       0.283463        41.2736     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.808456        6.71210        1.22296        7.26538        42.4327       0.279931        41.2785     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.739221        6.95790        1.05311        7.27125        42.4189       0.278167        41.2815     
  1065.16        500.000                 NaN            NaN            NaN   1.77195                 NaN            NaN   4.46550        1.02624                 NaN   6.71913        43.5736       0.462862        41.9807     
  1062.66        500.000                 NaN            NaN            NaN   1.77393                 NaN            NaN   4.45689        1.03302                 NaN   6.71923        43.5703       0.462815        41.9839     
  1060.15        500.000                 NaN            NaN            NaN   1.84798                 NaN            NaN   4.55007       0.724975                 NaN   6.70210        43.7174       0.468277        41.9892     
  1057.64        500.000                 NaN            NaN            NaN   1.84986                 NaN            NaN   4.54809       0.723644                 NaN   6.70187        43.7164       0.468329        41.9918     
  1055.14        500.000                 NaN            NaN            NaN   1.85171                 NaN            NaN   4.54619       0.722276                 NaN   6.70165        43.7154       0.468381        41.9944     
  1052.63        500.000                 NaN            NaN            NaN   1.85353                 NaN            NaN   4.54437       0.720872                 NaN   6.70143        43.7144       0.468431        41.9970     
  1050.13        500.000                 NaN            NaN            NaN   1.85532                 NaN            NaN   4.54263       0.719434                 NaN   6.70121        43.7134       0.468481        41.9995     
  1047.62        500.000                 NaN            NaN            NaN   1.85708                 NaN            NaN   4.54097       0.717963                 NaN   6.70100        43.7124       0.468529        42.0021     
  1045.11        500.000                 NaN            NaN            NaN   1.92701                 NaN            NaN   5.10499                 NaN            NaN   6.66785        43.7957       0.479356        42.0251     
  1042.61        500.000                 NaN            NaN            NaN   1.92692                 NaN            NaN   5.10469                 NaN            NaN   6.66780        43.7945       0.479338        42.0268     
  1040.10        500.000                 NaN            NaN            NaN   1.92683                 NaN            NaN   5.10440                 NaN            NaN   6.66775        43.7932       0.479320        42.0285     
  1037.59        500.000                 NaN            NaN            NaN   1.92679                 NaN            NaN   5.10368                 NaN            NaN   6.66805        43.7920       0.479363        42.0301     
  1035.09        500.000                 NaN            NaN            NaN   1.92670                 NaN            NaN   5.10338                 NaN            NaN   6.66800        43.7908       0.479346        42.0318     
  1032.58        500.000                 NaN            NaN            NaN   1.51513                 NaN            NaN   5.96995       0.118848                 NaN   6.91694        43.1534       0.398655        41.9271     
  1030.08        500.000                 NaN            NaN            NaN   1.52771                 NaN            NaN   5.95731       0.112303                 NaN   6.91605        43.1529       0.399012        41.9347     
  1027.57        500.000                 NaN            NaN            NaN   1.53922                 NaN            NaN   5.94476       0.107329                 NaN   6.91523        43.1522       0.399350        41.9419     
  1025.06        500.000                 NaN            NaN            NaN   1.41412                 NaN            NaN   6.30140                 NaN            NaN   6.96353        43.0393       0.382967        41.8987     
  1022.56        500.000                 NaN            NaN            NaN   1.92620                 NaN            NaN   5.10217                 NaN            NaN   6.66753        43.7845       0.479216        42.0403     
  1020.05        500.000                 NaN            NaN            NaN   1.43132                 NaN            NaN   6.28014                 NaN            NaN   6.96569        43.0291       0.382394        41.9114     
  1017.54        500.000                 NaN            NaN            NaN   1.44869                 NaN            NaN   6.25224                 NaN            NaN   6.96343        43.0315       0.383222        41.9210     
