|6.6.6
Archiving\03_Data\DfracLP/QFM_m4.5/T13/T13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1503.76        500.000        99.0558                 NaN            NaN            NaN            NaN  0.944242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0659                 NaN            NaN            NaN            NaN  0.934115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0760                 NaN            NaN            NaN            NaN  0.923997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9260                 NaN            NaN            NaN            NaN  0.850889E-001  0.988950                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9166                 NaN            NaN            NaN            NaN            NaN   1.08340                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9207                 NaN            NaN            NaN            NaN            NaN   1.07933                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9318                 NaN            NaN            NaN            NaN  0.502249E-001   1.01802                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9346                 NaN            NaN            NaN            NaN            NaN   1.06543                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9377                 NaN            NaN            NaN            NaN            NaN   1.06226                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9429                 NaN            NaN            NaN            NaN            NaN   1.05706                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9473                 NaN            NaN            NaN            NaN            NaN   1.05268                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9472                 NaN            NaN            NaN            NaN            NaN   1.05283                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9512                 NaN            NaN            NaN            NaN            NaN   1.04881                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9497                 NaN            NaN            NaN            NaN            NaN   1.05030                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9502                 NaN            NaN            NaN            NaN            NaN   1.04982                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9500                 NaN            NaN            NaN            NaN            NaN   1.05003                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9418                 NaN            NaN            NaN            NaN            NaN   1.05821                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9392                 NaN            NaN            NaN            NaN            NaN   1.06076                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9295                 NaN            NaN            NaN            NaN            NaN   1.07052                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9172                 NaN            NaN            NaN            NaN            NaN   1.08281                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.8968                 NaN            NaN            NaN            NaN            NaN   1.10323                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8712                 NaN            NaN            NaN            NaN            NaN   1.12885                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.6557                 NaN            NaN            NaN            NaN            NaN  0.890416       0.453912                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.3469                 NaN            NaN            NaN            NaN            NaN  0.421381        1.23170                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.3720                 NaN            NaN            NaN            NaN            NaN  0.416633        1.21135                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.3947                 NaN            NaN            NaN            NaN            NaN   1.19722       0.408102                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4186                 NaN            NaN            NaN            NaN            NaN  0.402636        1.17872                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4397                 NaN            NaN            NaN            NaN            NaN   1.16389       0.396383                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4576                 NaN            NaN            NaN            NaN            NaN  0.392728        1.14965                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.4834                 NaN            NaN            NaN            NaN            NaN  0.384709        1.13185                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5025                 NaN            NaN            NaN            NaN            NaN  0.378305        1.11921                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        96.3359                 NaN            NaN            NaN            NaN            NaN   1.39646        1.35476                 NaN  0.912926                 NaN            NaN            NaN
  1423.56        500.000        95.4016                 NaN            NaN            NaN            NaN            NaN   1.43051        1.84254                 NaN   1.32532                 NaN            NaN            NaN
  1421.05        500.000        95.5576                 NaN            NaN            NaN            NaN            NaN   1.38585        1.77679                 NaN   1.27975                 NaN            NaN            NaN
  1418.55        500.000        95.7062                 NaN            NaN            NaN            NaN            NaN   1.34490        1.71251                 NaN   1.23643                 NaN            NaN            NaN
  1416.04        500.000        95.8430                 NaN            NaN            NaN            NaN            NaN   1.30456        1.65635                 NaN   1.19608                 NaN            NaN            NaN
  1413.53        500.000        95.9810                 NaN            NaN            NaN            NaN            NaN   1.26271        1.60019                 NaN   1.15611                 NaN            NaN            NaN
  1411.03        500.000        96.1084                 NaN            NaN            NaN            NaN            NaN   1.54670        1.22621                 NaN   1.11871                 NaN            NaN            NaN
  1408.52        500.000        96.2259                 NaN            NaN            NaN            NaN            NaN   1.19029        1.49965                 NaN   1.08413                 NaN            NaN            NaN
  1406.02        500.000        96.3359                 NaN            NaN            NaN            NaN            NaN   1.15905        1.45352                 NaN   1.05152                 NaN            NaN            NaN
  1403.51        500.000        96.4347                 NaN            NaN            NaN            NaN            NaN   1.12911        1.41399                 NaN   1.02216                 NaN            NaN            NaN
  1401.00        500.000        96.5250                 NaN            NaN            NaN            NaN            NaN   1.37429        1.10406                 NaN  0.996648                 NaN            NaN            NaN
  1398.50        500.000        96.6604                 NaN            NaN            NaN            NaN            NaN   1.32528        1.06014                 NaN  0.954191                 NaN            NaN            NaN
  1395.99        500.000        96.7256                 NaN            NaN            NaN            NaN            NaN   1.29698        1.04221                 NaN  0.935207                 NaN            NaN            NaN
  1393.48        500.000        96.8083                 NaN            NaN            NaN            NaN            NaN   1.26396        1.01743                 NaN  0.910308                 NaN            NaN            NaN
  1390.98        500.000        96.8899                 NaN            NaN            NaN            NaN            NaN   1.23297       0.991309                 NaN  0.885800                 NaN            NaN            NaN
  1388.47        500.000        96.9635                 NaN            NaN            NaN            NaN            NaN  0.969554        1.20376                 NaN  0.863156                 NaN            NaN            NaN
  1385.96        500.000        97.0385                 NaN            NaN            NaN            NaN            NaN  0.946790        1.17410                 NaN  0.840621                 NaN            NaN            NaN
  1383.46        500.000        97.1094                 NaN            NaN            NaN            NaN            NaN   1.14920       0.922135                 NaN  0.819292                 NaN            NaN            NaN
  1380.95        500.000        97.1724                 NaN            NaN            NaN            NaN            NaN  0.904039        1.12393                 NaN  0.799628                 NaN            NaN            NaN
  1378.45        500.000        97.2348                 NaN            NaN            NaN            NaN            NaN  0.884821        1.10000                 NaN  0.780407                 NaN            NaN            NaN
  1375.94        500.000        97.2937                 NaN            NaN            NaN            NaN            NaN   1.07965       0.864501                 NaN  0.762197                 NaN            NaN            NaN
  1373.43        500.000        97.3503                 NaN            NaN            NaN            NaN            NaN  0.846753        1.05861                 NaN  0.744382                 NaN            NaN            NaN
  1370.93        500.000        97.4050                 NaN            NaN            NaN            NaN            NaN  0.828359        1.03920                 NaN  0.727491                 NaN            NaN            NaN
  1368.42        500.000        97.4551                 NaN            NaN            NaN            NaN            NaN  0.814494        1.01896                 NaN  0.711492                 NaN            NaN            NaN
  1365.91        500.000        97.5097                 NaN            NaN  0.258827                 NaN            NaN  0.313724        1.19330                 NaN  0.724487                 NaN            NaN            NaN
  1363.41        500.000        97.5235                 NaN            NaN  0.450615                 NaN            NaN   1.28160                 NaN            NaN  0.744258                 NaN            NaN            NaN
  1360.90        500.000        97.5411                 NaN            NaN  0.551051                 NaN            NaN   1.15072                 NaN            NaN  0.757171                 NaN            NaN            NaN
  1358.40        500.000        97.6953                 NaN            NaN  0.382546                 NaN            NaN   1.24837                 NaN            NaN  0.673753                 NaN            NaN            NaN
  1355.89        500.000        97.6914                 NaN            NaN  0.433145                 NaN            NaN   1.18626                 NaN            NaN  0.689192                 NaN            NaN            NaN
  1353.38        500.000        97.7436                 NaN            NaN  0.439272                 NaN            NaN   1.14328                 NaN            NaN  0.673822                 NaN            NaN            NaN
  1350.88        500.000        97.7899                 NaN            NaN  0.439727                 NaN            NaN   1.11163                 NaN            NaN  0.658785                 NaN            NaN            NaN
  1348.37        500.000        97.8349                 NaN            NaN  0.437922                 NaN            NaN   1.08282                 NaN            NaN  0.644354                 NaN            NaN            NaN
  1345.86        500.000        97.8820                 NaN            NaN  0.430348                 NaN            NaN   1.05920                 NaN            NaN  0.628469                 NaN            NaN            NaN
  1343.36        500.000        97.9252                 NaN            NaN  0.423322                 NaN            NaN   1.03735                 NaN            NaN  0.614178                 NaN            NaN            NaN
  1340.85        500.000        97.9660                 NaN            NaN  0.416900                 NaN            NaN   1.01660                 NaN            NaN  0.600458                 NaN            NaN            NaN
  1338.35        500.000        98.0000                 NaN            NaN  0.414890                 NaN            NaN  0.996350                 NaN            NaN  0.588765                 NaN            NaN            NaN
  1335.84        500.000        98.0528                 NaN            NaN  0.407590                 NaN            NaN  0.968405                 NaN            NaN  0.571181                 NaN            NaN            NaN
  1333.33        500.000        98.0861                 NaN            NaN  0.402388                 NaN            NaN  0.951434                 NaN            NaN  0.560097                 NaN            NaN            NaN
  1330.83        500.000        98.1248                 NaN            NaN  0.395941                 NaN            NaN  0.932535                 NaN            NaN  0.546730                 NaN            NaN            NaN
  1328.32        500.000        97.6833                 NaN            NaN  0.455107                 NaN            NaN   1.19311                 NaN            NaN  0.668499                 NaN            NaN            NaN
  1325.81        500.000        98.6672                 NaN            NaN  0.310587                 NaN            NaN  0.633713                 NaN            NaN  0.388485                 NaN            NaN            NaN
  1323.31        500.000        98.2316                 NaN            NaN  0.375425                 NaN            NaN  0.882628                 NaN            NaN  0.510371                 NaN            NaN            NaN
  1320.80        500.000        98.2649                 NaN            NaN  0.366870                 NaN            NaN  0.869802                 NaN            NaN  0.498474                 NaN            NaN            NaN
  1318.30        500.000        98.2997                 NaN            NaN  0.359927                 NaN            NaN  0.853533                 NaN            NaN  0.486862                 NaN            NaN            NaN
  1315.79        500.000        98.3314                 NaN            NaN  0.352689                 NaN            NaN  0.840151                 NaN            NaN  0.475748                 NaN            NaN            NaN
  1313.28        500.000        98.3638                 NaN            NaN  0.343284                 NaN            NaN  0.828416                 NaN            NaN  0.464472                 NaN            NaN            NaN
  1310.78        500.000        98.3926                 NaN            NaN  0.336472                 NaN            NaN  0.816562                 NaN            NaN  0.454327                 NaN            NaN            NaN
  1308.27        500.000        98.4259                 NaN            NaN  0.330931                 NaN            NaN  0.800158                 NaN            NaN  0.442999                 NaN            NaN            NaN
  1305.76        500.000        97.7835                 NaN            NaN  0.684136                 NaN            NaN  0.756203                 NaN            NaN  0.776123                 NaN            NaN            NaN
  1303.26        500.000        99.2169                 NaN            NaN  0.130493E-001            NaN            NaN  0.691867                 NaN            NaN  0.782160E-001            NaN            NaN            NaN
  1300.75        500.000        98.5476                 NaN            NaN  0.292845                 NaN            NaN  0.763255                 NaN            NaN  0.396265                 NaN            NaN            NaN
  1298.25        500.000        98.5394                 NaN            NaN  0.291572                 NaN            NaN  0.765294                 NaN            NaN  0.403729                 NaN            NaN            NaN
  1295.74        500.000        99.3240                 NaN            NaN  0.180834                 NaN            NaN  0.144522                 NaN            NaN  0.350660                 NaN            NaN            NaN
  1293.23        500.000        97.8130                 NaN            NaN  0.389670                 NaN            NaN   1.36544                 NaN            NaN  0.431913                 NaN            NaN            NaN
  1290.73        500.000        98.6211                 NaN            NaN  0.269764                 NaN            NaN  0.734266                 NaN            NaN  0.374860                 NaN            NaN            NaN
  1288.22        500.000        98.6451                 NaN            NaN  0.263411                 NaN            NaN  0.724172                 NaN            NaN  0.367321                 NaN            NaN            NaN
  1285.71        500.000        98.6685                 NaN            NaN  0.255509                 NaN            NaN  0.716959                 NaN            NaN  0.359031                 NaN            NaN            NaN
  1283.21        500.000        98.6925                 NaN            NaN  0.248750                 NaN            NaN  0.707799                 NaN            NaN  0.350907                 NaN            NaN            NaN
  1280.70        500.000        98.7160                 NaN            NaN  0.239647                 NaN            NaN  0.701429                 NaN            NaN  0.342917                 NaN            NaN            NaN
  1278.20        500.000        98.7402                 NaN            NaN  0.231554                 NaN            NaN  0.693401                 NaN            NaN  0.334843                 NaN            NaN            NaN
  1275.69        500.000        98.7653                 NaN            NaN  0.225250                 NaN            NaN  0.681922                 NaN            NaN  0.327487                 NaN            NaN            NaN
  1273.18        500.000        98.7876                 NaN            NaN  0.212457                 NaN            NaN  0.680943                 NaN            NaN  0.318990                 NaN            NaN            NaN
  1270.68        500.000        98.8118                 NaN            NaN  0.201801                 NaN            NaN  0.674555                 NaN            NaN  0.311889                 NaN            NaN            NaN
  1268.17        500.000        98.8300                 NaN            NaN  0.195207                 NaN            NaN  0.669504                 NaN            NaN  0.305305                 NaN            NaN            NaN
  1265.66        500.000        98.8496                 NaN            NaN  0.187338                 NaN            NaN  0.664291                 NaN            NaN  0.298754                 NaN            NaN            NaN
  1263.16        500.000        98.8738                 NaN            NaN  0.176479                 NaN            NaN  0.657053                 NaN            NaN  0.292652                 NaN            NaN            NaN
  1260.65        500.000        98.8891                 NaN            NaN  0.166319                 NaN            NaN  0.659189                 NaN            NaN  0.285441                 NaN            NaN            NaN
  1258.15        500.000        95.3316                 NaN            NaN  0.243505                 NaN            NaN   1.47140                 NaN            NaN  0.623346        2.33018                 NaN            NaN
  1255.64        500.000        94.4459                 NaN            NaN  0.209535                 NaN            NaN   1.71893                 NaN            NaN  0.700821        2.92480                 NaN            NaN
  1253.13        500.000        94.6976                 NaN            NaN  0.144964                 NaN            NaN   1.71939                 NaN            NaN  0.670745        2.76729                 NaN            NaN
  1250.63        500.000        94.9256                 NaN            NaN  0.709551E-001            NaN            NaN   1.73492                 NaN            NaN  0.643302        2.62521                 NaN            NaN
  1248.12        500.000        94.8213                 NaN            NaN  0.113726E-001            NaN            NaN   1.78586                 NaN            NaN  0.658111        2.66709       0.562417E-001            NaN
  1245.61        500.000        94.6919                 NaN            NaN  0.577257E-003            NaN            NaN   1.76258                 NaN            NaN  0.674839        2.74111       0.129029                 NaN
  1243.11        500.000        95.0040                 NaN            NaN            NaN            NaN            NaN   1.66545                 NaN            NaN  0.632106        2.57942       0.118998                 NaN
  1240.60        500.000        95.2939                 NaN            NaN            NaN            NaN            NaN   1.57385                 NaN            NaN  0.593864        2.42932       0.109055                 NaN
  1238.10        500.000        95.5603                 NaN            NaN            NaN            NaN            NaN   1.48717                 NaN            NaN  0.556273        2.29505       0.101166                 NaN
  1235.59        500.000        95.7976                 NaN            NaN            NaN            NaN            NaN   1.41242                 NaN            NaN  0.524768        2.17259       0.926737E-001            NaN
  1233.08        500.000        96.0149                 NaN            NaN            NaN            NaN            NaN   1.34302                 NaN            NaN  0.494318        2.06203       0.857054E-001            NaN
  1230.58        500.000        96.2249                 NaN            NaN            NaN            NaN            NaN   1.27425                 NaN            NaN  0.466882        1.95555       0.783929E-001            NaN
  1228.07        500.000        96.4148                 NaN            NaN            NaN            NaN            NaN   1.21160                 NaN            NaN  0.439898        1.86110       0.726352E-001            NaN
  1225.56        500.000        96.5996                 NaN            NaN            NaN            NaN            NaN   1.14888                 NaN            NaN  0.415081        1.76967       0.667979E-001            NaN
  1223.06        500.000        96.7704                 NaN            NaN            NaN            NaN            NaN   1.09026                 NaN            NaN  0.391047        1.68645       0.618819E-001            NaN
  1220.55        500.000        96.9258                 NaN            NaN            NaN            NaN            NaN   1.03751                 NaN            NaN  0.368638        1.61057       0.574571E-001            NaN
  1218.05        500.000        97.0805                 NaN            NaN            NaN            NaN            NaN  0.983937                 NaN            NaN  0.351824        1.53231       0.513907E-001            NaN
  1215.54        500.000        97.2110                 NaN            NaN            NaN            NaN            NaN  0.939931                 NaN            NaN  0.329675        1.47034       0.490321E-001            NaN
  1213.03        500.000        72.0969                 NaN            NaN            NaN            NaN            NaN   4.49981                 NaN            NaN   2.34174        10.3452       0.198604        10.5177     
  1210.53        500.000        70.8691                 NaN            NaN  0.387616                 NaN            NaN   3.99451       0.326699E-003            NaN   2.34170        10.8277       0.229628        11.3494     
  1208.02        500.000        76.2524                 NaN            NaN            NaN            NaN            NaN   3.92428                 NaN            NaN   2.01980        8.68831       0.134677        8.98049     
  1205.51        500.000        78.9531                 NaN            NaN            NaN            NaN            NaN   3.33682                 NaN            NaN   1.76355        7.75717       0.125993        8.06341     
  1203.01        500.000        81.6930                 NaN            NaN            NaN            NaN            NaN   2.40755       0.347491                 NaN   1.47298        6.85279       0.124370        7.10181     
  1200.50        500.000        81.0124                 NaN            NaN            NaN            NaN            NaN   3.04460                 NaN            NaN   1.60379        7.00251       0.931374E-001   7.24353     
  1197.99        500.000        82.6501                 NaN            NaN            NaN            NaN            NaN   2.61412                 NaN            NaN   1.43358        6.51163       0.933209E-001   6.69724     
  1195.49        500.000        82.2257                 NaN            NaN            NaN            NaN            NaN  0.789108E-001   2.45152                 NaN   1.42680        6.79528       0.103947        6.91782     
  1192.98        500.000        75.3703                 NaN            NaN            NaN            NaN            NaN   3.36026                 NaN            NaN   1.91760        9.60635       0.139173        9.60635     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6311                 NaN            NaN   7.31039        40.7896       0.587456        39.6815     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   11.6615                 NaN            NaN   7.32627        40.7456       0.579013        39.6876     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.28745        10.3097                 NaN   7.30834        40.8249       0.594679        39.6749     
  1182.96        500.000                 NaN            NaN            NaN  0.588546E-001            NaN            NaN   10.8841       0.643302                 NaN   7.30205        40.8210       0.596842        39.6938     
  1180.45        500.000                 NaN            NaN            NaN  0.118959                 NaN            NaN   10.8066       0.635866                 NaN   7.29990        40.8290       0.599401        39.7103     
  1177.94        500.000                 NaN            NaN            NaN  0.230527                 NaN            NaN   10.6556       0.624955                 NaN   7.29299        40.8488       0.606065        39.7411     
  1175.44        500.000                 NaN            NaN            NaN  0.164507                 NaN            NaN   10.8443       0.583916                 NaN   7.34965        40.7524       0.573252        39.7320     
  1172.93        500.000                 NaN            NaN            NaN  0.301258                 NaN            NaN   10.5721       0.612052                 NaN   7.29238        40.8545       0.607424        39.7602     
  1170.43        500.000                 NaN            NaN            NaN  0.361643                 NaN            NaN   10.4947       0.603875                 NaN   7.28963        40.8633       0.610143        39.7768     
  1167.92        500.000                 NaN            NaN            NaN  0.420694                 NaN            NaN   10.4192       0.595668                 NaN   7.28688        40.8718       0.612804        39.7930     
  1165.41        500.000                 NaN            NaN            NaN  0.480220                 NaN            NaN   10.3432       0.587255                 NaN   7.28394        40.8806       0.615538        39.8093     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   9.35752        2.31371                 NaN   7.35278        40.7170       0.571073        39.6879     
  1160.40        500.000                 NaN            NaN            NaN  0.355182                 NaN            NaN   9.59225        1.52816                 NaN   7.29952        40.8422       0.605203        39.7775     
  1157.89        500.000                 NaN            NaN            NaN  0.415560                 NaN            NaN   9.52965        1.50506                 NaN   7.29658        40.8512       0.607977        39.7940     
  1155.39        500.000                 NaN            NaN            NaN  0.475182                 NaN            NaN   9.46814        1.48194                 NaN   7.29358        40.8601       0.610733        39.8104     
  1152.88        500.000                 NaN            NaN            NaN  0.534298                 NaN            NaN   9.40780        1.45834                 NaN   7.29051        40.8690       0.613492        39.8266     
  1150.38        500.000                 NaN            NaN            NaN  0.592383                 NaN            NaN   9.34873        1.43493                 NaN   7.28743        40.8778       0.616212        39.8425     
  1147.87        500.000                 NaN            NaN            NaN  0.647352                 NaN            NaN   9.28376        1.42196                 NaN   7.28453        40.8860       0.618756        39.8576     
  1145.36        500.000                 NaN            NaN            NaN  0.698248                 NaN            NaN   9.21202        1.42174                 NaN   7.28194        40.8934       0.621051        39.8716     
  1142.86        500.000                 NaN            NaN            NaN  0.748263                 NaN            NaN   9.14163        1.42141                 NaN   7.27936        40.9006       0.623312        39.8854     
  1140.35        500.000                 NaN            NaN            NaN  0.797318                 NaN            NaN   9.07256        1.42115                 NaN   7.27679        40.9077       0.625530        39.8990     
  1137.84        500.000                 NaN            NaN            NaN  0.845292                 NaN            NaN   9.00506        1.42088                 NaN   7.27425        40.9146       0.627697        39.9123     
  1135.34        500.000                 NaN            NaN            NaN  0.892370                 NaN            NaN   8.93877        1.42064                 NaN   7.27172        40.9214       0.629835        39.9253     
  1132.83        500.000                 NaN            NaN            NaN  0.938312                 NaN            NaN   8.87423        1.42040                 NaN   7.26928        40.9279       0.631892        39.9380     
  1130.33        500.000                 NaN            NaN            NaN   1.26497                 NaN            NaN   9.51711       0.296327                 NaN   7.23584        41.0071       0.654097        40.0246     
  1127.82        500.000                 NaN            NaN            NaN   1.31149                 NaN            NaN   9.45950       0.287848                 NaN   7.23272        41.0146       0.656420        40.0374     
  1125.31        500.000                 NaN            NaN            NaN   3.05785                 NaN            NaN   6.58907       0.370842                 NaN   6.92006        41.7527       0.844633        40.4649     
  1122.81        500.000                 NaN            NaN            NaN   3.05922                 NaN            NaN   6.58768       0.370364                 NaN   6.92004        41.7527       0.844671        40.4653     
  1120.30        500.000                 NaN            NaN            NaN   3.06062                 NaN            NaN   6.58624       0.369899                 NaN   6.92001        41.7528       0.844711        40.4657     
  1117.79        500.000                 NaN            NaN            NaN   3.06204                 NaN            NaN   6.58476       0.369444                 NaN   6.91998        41.7529       0.844753        40.4661     
  1115.29        500.000                 NaN            NaN            NaN   3.06337                 NaN            NaN   6.58371       0.369041                 NaN   6.91965        41.7530       0.844705        40.4665     
  1112.78        500.000                 NaN            NaN            NaN   3.06482                 NaN            NaN   6.58216       0.368601                 NaN   6.91961        41.7531       0.844751        40.4669     
  1110.28        500.000                 NaN            NaN            NaN   3.06628                 NaN            NaN   6.58060       0.368165                 NaN   6.91956        41.7532       0.844799        40.4674     
  1107.77        500.000                 NaN            NaN            NaN   3.06776                 NaN            NaN   6.57902       0.367729                 NaN   6.91952        41.7533       0.844848        40.4678     
  1105.26        500.000                 NaN            NaN            NaN   3.06924                 NaN            NaN   6.57743       0.367292                 NaN   6.91947        41.7535       0.844899        40.4682     
  1102.76        500.000                 NaN            NaN            NaN   3.07072                 NaN            NaN   6.57583       0.366850                 NaN   6.91942        41.7536       0.844951        40.4686     
  1100.25        500.000                 NaN            NaN            NaN   3.07221                 NaN            NaN   6.57424       0.366401                 NaN   6.91936        41.7537       0.845005        40.4691     
  1097.74        500.000                 NaN            NaN            NaN   3.07369                 NaN            NaN   6.57266       0.365944                 NaN   6.91930        41.7539       0.845059        40.4695     
  1095.24        500.000                 NaN            NaN            NaN   2.99596                 NaN            NaN   6.65469       0.467590                 NaN   6.92386        41.6469       0.842361        40.4686     
  1092.73        500.000                 NaN            NaN            NaN   2.99726                 NaN            NaN   6.65117       0.470752                 NaN   6.92392        41.6452       0.842349        40.4694     
  1090.23        500.000                 NaN            NaN            NaN   2.99858                 NaN            NaN   6.64763       0.473925                 NaN   6.92398        41.6434       0.842337        40.4701     
  1087.72        500.000                 NaN            NaN            NaN   1.96930                 NaN            NaN   8.81317                 NaN            NaN   7.18508        41.1225       0.690186        40.2198     
  1085.21        500.000                 NaN            NaN            NaN   1.99905                 NaN            NaN   8.77149                 NaN            NaN   7.18316        41.1265       0.691578        40.2282     
  1082.71        500.000                 NaN            NaN            NaN   3.08242                 NaN            NaN   6.56366       0.362906                 NaN   6.91892        41.7547       0.845398        40.4720     
  1080.20        500.000                 NaN            NaN            NaN   3.08383                 NaN            NaN   6.56229       0.362339                 NaN   6.91886        41.7549       0.845454        40.4724     
  1077.69        500.000                 NaN            NaN            NaN   3.08523                 NaN            NaN   6.56095       0.361753                 NaN   6.91879        41.7550       0.845511        40.4728     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.32372        8.59397        1.92337        7.49958        40.4390       0.503398        39.7169     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.42203        9.41671                 NaN   7.50015        40.4409       0.503626        39.7166     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.08184        9.13035        1.64392        7.51157        40.4156       0.497366        39.7193     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.988911        9.45999        1.41497        7.51770        40.4036       0.494252        39.7205     
  1065.16        500.000                 NaN            NaN            NaN   2.88947                 NaN            NaN   5.94221        1.37862                 NaN   6.95667        41.5610       0.823610        40.4484     
  1062.66        500.000                 NaN            NaN            NaN   2.89284                 NaN            NaN   5.93068        1.38723                 NaN   6.95684        41.5591       0.823560        40.4498     
  1060.15        500.000                 NaN            NaN            NaN   3.01410                 NaN            NaN   6.07754       0.972518                 NaN   6.93998        41.7045       0.833411        40.4579     
  1057.64        500.000                 NaN            NaN            NaN   3.01732                 NaN            NaN   6.07524       0.970406                 NaN   6.93981        41.7048       0.833539        40.4589     
  1055.14        500.000                 NaN            NaN            NaN   3.02049                 NaN            NaN   6.07306       0.968249                 NaN   6.93966        41.7051       0.833666        40.4598     
  1052.63        500.000                 NaN            NaN            NaN   3.02361                 NaN            NaN   6.07098       0.966048                 NaN   6.93950        41.7054       0.833791        40.4607     
  1050.13        500.000                 NaN            NaN            NaN   3.02668                 NaN            NaN   6.06901       0.963807                 NaN   6.93934        41.7057       0.833914        40.4616     
  1047.62        500.000                 NaN            NaN            NaN   3.02971                 NaN            NaN   6.06714       0.961524                 NaN   6.93919        41.7059       0.834036        40.4625     
  1045.11        500.000                 NaN            NaN            NaN   3.14417                 NaN            NaN   6.82201                 NaN            NaN   6.90540        41.7892       0.853403        40.4858     
  1042.61        500.000                 NaN            NaN            NaN   3.14417                 NaN            NaN   6.82200                 NaN            NaN   6.90541        41.7892       0.853405        40.4858     
  1040.10        500.000                 NaN            NaN            NaN   3.14417                 NaN            NaN   6.82199                 NaN            NaN   6.90542        41.7892       0.853408        40.4858     
  1037.59        500.000                 NaN            NaN            NaN   3.14427                 NaN            NaN   6.82142                 NaN            NaN   6.90580        41.7893       0.853519        40.4857     
  1035.09        500.000                 NaN            NaN            NaN   3.14428                 NaN            NaN   6.82139                 NaN            NaN   6.90581        41.7893       0.853523        40.4857     
  1032.58        500.000                 NaN            NaN            NaN   2.47148                 NaN            NaN   7.96605       0.159378                 NaN   7.16064        41.1669       0.709572        40.3660     
  1030.08        500.000                 NaN            NaN            NaN   2.49215                 NaN            NaN   7.94724       0.150386                 NaN   7.15985        41.1680       0.710245        40.3722     
  1027.57        500.000                 NaN            NaN            NaN   2.51107                 NaN            NaN   7.92856       0.143654                 NaN   7.15913        41.1689       0.710881        40.3778     
  1025.06        500.000                 NaN            NaN            NaN   2.30702                 NaN            NaN   8.41495                 NaN            NaN   7.20839        41.0579       0.681669        40.3300     
  1022.56        500.000                 NaN            NaN            NaN   3.14423                 NaN            NaN   6.82169                 NaN            NaN   6.90562        41.7892       0.853466        40.4858     
  1020.05        500.000                 NaN            NaN            NaN   2.33535                 NaN            NaN   8.38254                 NaN            NaN   7.21083        41.0511       0.680712        40.3395     
  1017.54        500.000                 NaN            NaN            NaN   2.36383                 NaN            NaN   8.34256                 NaN            NaN   7.20865        41.0551       0.682222        40.3476     
