|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/ALH/ALH_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1468.67        500.000        99.1333                 NaN            NaN  0.209041E-001            NaN  0.845841                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.0453                 NaN            NaN            NaN            NaN  0.441214       0.513477                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.3009                 NaN            NaN            NaN            NaN            NaN  0.699078                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.5663                 NaN            NaN            NaN            NaN  0.557399E-001   1.37791                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9330                 NaN            NaN            NaN            NaN            NaN   1.06696                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9336                 NaN            NaN            NaN            NaN            NaN   1.06636                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9287                 NaN            NaN            NaN            NaN            NaN   1.07127                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.9267                 NaN            NaN            NaN            NaN            NaN   1.07330                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.9175                 NaN            NaN            NaN            NaN            NaN   1.08248                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.9044                 NaN            NaN            NaN            NaN            NaN   1.09564                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.8998                 NaN            NaN            NaN            NaN            NaN   1.10023                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.8821                 NaN            NaN            NaN            NaN            NaN   1.11787                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.8563                 NaN            NaN            NaN            NaN            NaN   1.14366                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.5197                 NaN            NaN            NaN            NaN            NaN  0.793539       0.686797                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.3424                 NaN            NaN            NaN            NaN            NaN   1.09596       0.561680                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3588                 NaN            NaN            NaN            NaN            NaN  0.558612        1.08263                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3708                 NaN            NaN            NaN            NaN            NaN   1.07631       0.552845                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.4085                 NaN            NaN            NaN            NaN            NaN  0.544878        1.04663                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.4181                 NaN            NaN            NaN            NaN            NaN  0.544021        1.03787                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4333                 NaN            NaN            NaN            NaN            NaN   1.02642       0.540261                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4558                 NaN            NaN            NaN            NaN            NaN  0.533092        1.01110                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4708                 NaN            NaN            NaN            NaN            NaN  0.528977        1.00020                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4835                 NaN            NaN            NaN            NaN            NaN  0.990138       0.526399                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4997                 NaN            NaN            NaN            NaN            NaN  0.977540       0.522711                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.5163                 NaN            NaN            NaN            NaN            NaN  0.518498       0.965252                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.5313                 NaN            NaN            NaN            NaN            NaN  0.953577       0.515088                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.5448                 NaN            NaN            NaN            NaN            NaN  0.511846       0.943350                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.5570                 NaN            NaN            NaN            NaN            NaN  0.934207       0.508824                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.5733                 NaN            NaN            NaN            NaN            NaN  0.922638       0.504077                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.5836                 NaN            NaN            NaN            NaN            NaN  0.915136       0.501254                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.5963                 NaN            NaN            NaN            NaN            NaN  0.904774       0.498958                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.6090                 NaN            NaN            NaN            NaN            NaN  0.495648       0.895375                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.6195                 NaN            NaN            NaN            NaN            NaN  0.887254       0.493283                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.6296                 NaN            NaN            NaN            NaN            NaN  0.492328       0.878070                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.6413                 NaN            NaN            NaN            NaN            NaN  0.488255       0.870431                 NaN            NaN            NaN            NaN
  1380.95        500.000        97.7462                 NaN            NaN            NaN            NaN            NaN  0.921968       0.902978       0.428805                 NaN            NaN            NaN
  1378.45        500.000        97.0974                 NaN            NaN            NaN            NaN            NaN  0.915762        1.24059       0.746281                 NaN            NaN            NaN
  1375.94        500.000        97.1501                 NaN            NaN            NaN            NaN            NaN  0.898301        1.22140       0.730155                 NaN            NaN            NaN
  1373.43        500.000        97.2083                 NaN            NaN            NaN            NaN            NaN  0.879374        1.19906       0.713264                 NaN            NaN            NaN
  1370.93        500.000        97.2603                 NaN            NaN            NaN            NaN            NaN   1.17930       0.862420       0.697978                 NaN            NaN            NaN
  1368.42        500.000        97.3105                 NaN            NaN            NaN            NaN            NaN   1.16068       0.845654       0.683170                 NaN            NaN            NaN
  1365.91        500.000        97.3560                 NaN            NaN            NaN            NaN            NaN  0.830786        1.14396       0.669274                 NaN            NaN            NaN
  1363.41        500.000        97.3994                 NaN            NaN            NaN            NaN            NaN  0.816313        1.12829       0.655986                 NaN            NaN            NaN
  1360.90        500.000        97.4429                 NaN            NaN            NaN            NaN            NaN   1.11273       0.801534       0.642825                 NaN            NaN            NaN
  1358.40        500.000        97.4652                 NaN            NaN  0.187342                 NaN            NaN  0.862471       0.825309       0.659651                 NaN            NaN            NaN
  1355.89        500.000        97.4637                 NaN            NaN  0.642521                 NaN            NaN  0.146774        1.02784       0.719203                 NaN            NaN            NaN
  1353.38        500.000        97.5227                 NaN            NaN  0.642260                 NaN            NaN   1.01712       0.118050       0.699885                 NaN            NaN            NaN
  1350.88        500.000        97.5547                 NaN            NaN  0.648846                 NaN            NaN  0.936732E-001   1.01146       0.691350                 NaN            NaN            NaN
  1348.37        500.000        97.5958                 NaN            NaN  0.652451                 NaN            NaN  0.687281E-001   1.00381       0.679244                 NaN            NaN            NaN
  1345.86        500.000        97.6352                 NaN            NaN  0.654692                 NaN            NaN  0.995519       0.471591E-001  0.667403                 NaN            NaN            NaN
  1343.36        500.000        97.6742                 NaN            NaN  0.656781                 NaN            NaN  0.987263       0.259449E-001  0.655826                 NaN            NaN            NaN
  1340.85        500.000        97.7104                 NaN            NaN  0.657262                 NaN            NaN  0.831156E-002  0.979319       0.644696                 NaN            NaN            NaN
  1338.35        500.000        97.7530                 NaN            NaN  0.649789                 NaN            NaN  0.409310E-002  0.960874       0.632195                 NaN            NaN            NaN
  1335.84        500.000        97.7780                 NaN            NaN  0.644160                 NaN            NaN  0.955981                 NaN  0.621853                 NaN            NaN            NaN
  1333.33        500.000        97.6815                 NaN            NaN  0.580641       0.103341                 NaN   1.00149                 NaN  0.633044                 NaN            NaN            NaN
  1330.83        500.000        97.5698                 NaN            NaN  0.484527       0.194396                 NaN   1.04838       0.610282E-001  0.641851                 NaN            NaN            NaN
  1328.32        500.000        97.5039                 NaN            NaN  0.427867       0.257894                 NaN   1.09913       0.660027E-001  0.645239                 NaN            NaN            NaN
  1325.81        500.000        97.4790                 NaN            NaN  0.390366       0.298750                 NaN   1.13224       0.568174E-001  0.642852                 NaN            NaN            NaN
  1323.31        500.000        97.4913                 NaN            NaN  0.368631       0.319560                 NaN  0.408813E-001   1.14429       0.635295                 NaN            NaN            NaN
  1320.80        500.000        97.5234                 NaN            NaN  0.354060       0.328435                 NaN   1.14303       0.262050E-001  0.624882                 NaN            NaN            NaN
  1318.30        500.000        97.5682                 NaN            NaN  0.344911       0.330424                 NaN   1.13347       0.102471E-001  0.612719                 NaN            NaN            NaN
  1315.79        500.000        97.6191                 NaN            NaN  0.338748       0.327980                 NaN   1.11431                 NaN  0.599886                 NaN            NaN            NaN
  1313.28        500.000        97.6709                 NaN            NaN  0.326205       0.324080                 NaN   1.09252                 NaN  0.586279                 NaN            NaN            NaN
  1310.78        500.000        97.7236                 NaN            NaN  0.314331       0.318447                 NaN   1.07097                 NaN  0.572643                 NaN            NaN            NaN
  1308.27        500.000        97.7788                 NaN            NaN  0.307215       0.311221                 NaN   1.04364                 NaN  0.559123                 NaN            NaN            NaN
  1305.76        500.000        97.8316                 NaN            NaN  0.296800       0.304246                 NaN   1.02157                 NaN  0.545777                 NaN            NaN            NaN
  1303.26        500.000        97.8881                 NaN            NaN  0.290084       0.296682                 NaN  0.992926                 NaN  0.532211                 NaN            NaN            NaN
  1300.75        500.000        97.9398                 NaN            NaN  0.282216       0.289309                 NaN  0.969202                 NaN  0.519442                 NaN            NaN            NaN
  1298.25        500.000        97.9913                 NaN            NaN  0.276196       0.281704                 NaN  0.943934                 NaN  0.506856                 NaN            NaN            NaN
  1295.74        500.000        98.0420                 NaN            NaN  0.270407       0.274473                 NaN  0.918549                 NaN  0.494588                 NaN            NaN            NaN
  1293.23        500.000        98.0922                 NaN            NaN  0.262026       0.267428                 NaN  0.896214                 NaN  0.482173                 NaN            NaN            NaN
  1290.73        500.000        98.1406                 NaN            NaN  0.256721       0.260190                 NaN  0.872106                 NaN  0.470352                 NaN            NaN            NaN
  1288.22        500.000        98.1879                 NaN            NaN  0.247776       0.252459                 NaN  0.853336                 NaN  0.458560                 NaN            NaN            NaN
  1285.71        500.000        98.2348                 NaN            NaN  0.242887       0.246324                 NaN  0.828854                 NaN  0.447127                 NaN            NaN            NaN
  1283.21        500.000        98.2799                 NaN            NaN  0.237476       0.239894                 NaN  0.806544                 NaN  0.436171                 NaN            NaN            NaN
  1280.70        500.000        98.3244                 NaN            NaN  0.231264       0.232990                 NaN  0.786288                 NaN  0.425093                 NaN            NaN            NaN
  1278.20        500.000        98.3664                 NaN            NaN  0.225126       0.226282                 NaN  0.767674                 NaN  0.414529                 NaN            NaN            NaN
  1275.69        500.000        98.4099                 NaN            NaN  0.218719       0.219981                 NaN  0.747414                 NaN  0.403978                 NaN            NaN            NaN
  1273.18        500.000        98.4515                 NaN            NaN  0.213108       0.213780                 NaN  0.728103                 NaN  0.393555                 NaN            NaN            NaN
  1270.68        500.000        98.4916                 NaN            NaN  0.206936       0.207283                 NaN  0.710578                 NaN  0.383607                 NaN            NaN            NaN
  1268.17        500.000        98.5313                 NaN            NaN  0.201779       0.201387                 NaN  0.691800                 NaN  0.373735                 NaN            NaN            NaN
  1265.66        500.000        98.5698                 NaN            NaN  0.196438       0.195626                 NaN  0.673974                 NaN  0.364180                 NaN            NaN            NaN
  1263.16        500.000        98.6074                 NaN            NaN  0.190285       0.189675                 NaN  0.657923                 NaN  0.354761                 NaN            NaN            NaN
  1260.65        500.000        98.6445                 NaN            NaN  0.186310       0.183533                 NaN  0.639989                 NaN  0.345621                 NaN            NaN            NaN
  1258.15        500.000        98.6801                 NaN            NaN  0.179810       0.178417                 NaN  0.625120                 NaN  0.336541                 NaN            NaN            NaN
  1255.64        500.000        94.9153                 NaN            NaN  0.292097E-005  0.407793                 NaN  0.729840       0.981571       0.724036        2.24148                 NaN            NaN
  1253.13        500.000        91.5115                 NaN            NaN            NaN  0.565304                 NaN   1.25417        1.28455        1.07972        4.30475                 NaN            NaN
  1250.63        500.000        92.2650                 NaN            NaN            NaN  0.519637                 NaN   1.12523        1.18322       0.986794        3.92008                 NaN            NaN
  1248.12        500.000        92.9002                 NaN            NaN  0.117162E-005  0.480033                 NaN   1.09653        1.01725       0.907519        3.59844                 NaN            NaN
  1245.61        500.000        93.4437                 NaN            NaN            NaN  0.445130                 NaN   1.02063       0.926580       0.838867        3.32510                 NaN            NaN
  1243.11        500.000        93.9146                 NaN            NaN  0.272178E-005  0.414640                 NaN  0.954786       0.847454       0.778659        3.08986                 NaN            NaN
  1240.60        500.000        94.3254                 NaN            NaN            NaN  0.386198                 NaN  0.782655       0.894911       0.725517        2.88532                 NaN            NaN
  1238.10        500.000        94.6931                 NaN            NaN            NaN  0.361202                 NaN  0.724074       0.840334       0.677446        2.70381                 NaN            NaN
  1235.59        500.000        95.0238                 NaN            NaN            NaN  0.336142                 NaN  0.677916       0.787902       0.633821        2.54042                 NaN            NaN
  1233.08        500.000        95.3204                 NaN            NaN            NaN  0.313773                 NaN  0.634564       0.740780       0.594205        2.39631                 NaN            NaN
  1230.58        500.000        95.5948                 NaN            NaN            NaN  0.292883                 NaN  0.696614       0.595448       0.557219        2.26308                 NaN            NaN
  1228.07        500.000        95.8423                 NaN            NaN            NaN  0.272634                 NaN  0.653924       0.564755       0.523811        2.14260                 NaN            NaN
  1225.56        500.000        96.0659                 NaN            NaN            NaN  0.253635                 NaN  0.539085       0.614290       0.493138        2.03399                 NaN            NaN
  1223.06        500.000        96.2786                 NaN            NaN            NaN  0.235798                 NaN  0.576499       0.513933       0.464022        1.93117                 NaN            NaN
  1220.55        500.000        96.4692                 NaN            NaN            NaN  0.218292                 NaN  0.496165       0.540178       0.437800        1.83840                 NaN            NaN
  1218.05        500.000        96.6471                 NaN            NaN            NaN  0.202556                 NaN  0.506916       0.478006       0.413099        1.75234                 NaN            NaN
  1215.54        500.000        96.8123                 NaN            NaN            NaN  0.186745                 NaN  0.464913       0.473807       0.390226        1.67197                 NaN            NaN
  1213.03        500.000        96.9634                 NaN            NaN            NaN  0.171944                 NaN  0.443496       0.454468       0.369245        1.59743                 NaN            NaN
  1210.53        500.000        93.8241                 NaN            NaN            NaN  0.277271                 NaN  0.496518       0.706765       0.616429        2.72539        1.35355                 NaN
  1208.02        500.000        65.9560                 NaN            NaN  0.673398        1.24123                 NaN   3.32004                 NaN   2.88601        12.7761        13.1472                 NaN
  1205.51        500.000        71.5718                 NaN            NaN  0.737598       0.953828                 NaN   2.84299                 NaN   2.41883        10.5880        10.8870                 NaN
  1203.01        500.000        73.6714                 NaN            NaN  0.676801       0.908660                 NaN   2.46016                 NaN   2.23477        9.83673        10.2115                 NaN
  1200.50        500.000        80.4050                 NaN            NaN  0.608684       0.611658                 NaN   1.91308                 NaN   1.66149        7.30147        7.49866                 NaN
  1197.99        500.000        79.9651                 NaN            NaN  0.643290       0.639208                 NaN   1.78708                 NaN   1.68697        7.49513        7.78318                 NaN
  1195.49        500.000        82.1657                 NaN            NaN  0.536713       0.541631                 NaN   1.69536                 NaN   1.49511        6.67786        6.88759                 NaN
  1192.98        500.000        84.3592                 NaN            NaN  0.596365       0.451034                 NaN   1.12204                 NaN   1.31527        5.98834        6.16772                 NaN
  1190.48        500.000        81.3684                 NaN            NaN  0.411448       0.561306                 NaN   2.00072                 NaN   1.51697        6.99938        7.14176                 NaN
  1187.97        500.000        81.4460                 NaN            NaN  0.514040       0.534299                 NaN   1.55714                 NaN   1.49826        7.18753        7.26277                 NaN
  1185.46        500.000        71.7879                 NaN            NaN  0.676969       0.799591                 NaN   2.19736                 NaN   2.18987        11.2479        11.1004                 NaN
  1182.96        500.000                 NaN            NaN            NaN   2.16974        2.78497                 NaN   6.52593                 NaN   7.36478        41.2529        39.9017                 NaN
  1180.45        500.000                 NaN            NaN            NaN   2.20217        2.76851                 NaN   6.51003                 NaN   7.36889        41.2508        39.8996                 NaN
  1177.94        500.000                 NaN            NaN            NaN   2.23437        2.75207                 NaN   6.49445                 NaN   7.37298        41.2488        39.8974                 NaN
  1175.44        500.000                 NaN            NaN            NaN   2.26633        2.73565                 NaN   6.47919                 NaN   7.37706        41.2466        39.8951                 NaN
  1172.93        500.000                 NaN            NaN            NaN   2.29806        2.71924                 NaN   6.46424                 NaN   7.38112        41.2445        39.8929                 NaN
  1170.43        500.000                 NaN            NaN            NaN   2.32956        2.70286                 NaN   6.44958                 NaN   7.38518        41.2422        39.8906                 NaN
  1167.92        500.000                 NaN            NaN            NaN   2.36246        2.68519                 NaN   6.43526                 NaN   7.38936        41.2400        39.8878                 NaN
  1165.41        500.000                 NaN            NaN            NaN   2.39166        2.67037                 NaN   6.42111                 NaN   7.39323        41.2377        39.8860                 NaN
  1162.91        500.000                 NaN            NaN            NaN   2.42078        2.65547                 NaN   6.40724                 NaN   7.39710        41.2353        39.8841                 NaN
  1160.40        500.000                 NaN            NaN            NaN   2.44981        2.64050                 NaN   6.39363                 NaN   7.40097        41.2329        39.8822                 NaN
  1157.89        500.000                 NaN            NaN            NaN   2.47874        2.62546                 NaN   6.38029                 NaN   7.40484        41.2304        39.8802                 NaN
  1155.39        500.000                 NaN            NaN            NaN   2.50759        2.61036                 NaN   6.36720                 NaN   7.40872        41.2279        39.8782                 NaN
  1152.88        500.000                 NaN            NaN            NaN   2.47714        2.57733                 NaN   6.48831                 NaN   7.41896        41.1807        39.8575                 NaN
  1150.38        500.000                 NaN            NaN            NaN   2.56532        2.58004                 NaN   6.34121                 NaN   7.41648        41.2228        39.8741                 NaN
  1147.87        500.000                 NaN            NaN            NaN   2.59073        2.56086                 NaN   6.34195                 NaN   7.42144        41.2157        39.8693                 NaN
  1145.36        500.000                 NaN            NaN            NaN   2.61921        2.54487                 NaN   6.33128                 NaN   7.42554        41.2124        39.8667                 NaN
  1142.86        500.000                 NaN            NaN            NaN   2.64506        2.48451                 NaN   6.41901                 NaN   7.43776        41.1737        39.8400                 NaN
  1140.35        500.000                 NaN            NaN            NaN   3.57759        1.54198                 NaN   6.23406                 NaN   7.47312        41.2422        39.6162       0.314838     
  1137.84        500.000                 NaN            NaN            NaN   5.00569                 NaN            NaN   6.12943                 NaN   7.53949        41.2879        39.2262       0.811322     
  1135.34        500.000                 NaN            NaN            NaN   5.01541                 NaN            NaN   6.11626                 NaN   7.54086        41.2860        39.2298       0.811681     
  1132.83        500.000                 NaN            NaN            NaN   5.02496                 NaN            NaN   6.10335                 NaN   7.54223        41.2841        39.2333       0.812029     
  1130.33        500.000                 NaN            NaN            NaN   5.03434                 NaN            NaN   6.09071                 NaN   7.54362        41.2822        39.2368       0.812365     
  1127.82        500.000                 NaN            NaN            NaN   5.04356                 NaN            NaN   6.07831                 NaN   7.54501        41.2801        39.2403       0.812691     
  1125.31        500.000                 NaN            NaN            NaN   5.05262                 NaN            NaN   6.06617                 NaN   7.54641        41.2781        39.2437       0.813006     
  1122.81        500.000                 NaN            NaN            NaN   5.06153                 NaN            NaN   6.05427                 NaN   7.54783        41.2759        39.2471       0.813310     
  1120.30        500.000                 NaN            NaN            NaN   5.07028                 NaN            NaN   6.04260                 NaN   7.54925        41.2738        39.2505       0.813604     
  1117.79        500.000                 NaN            NaN            NaN   5.07890                 NaN            NaN   6.03116                 NaN   7.55069        41.2715        39.2538       0.813888     
  1115.29        500.000                 NaN            NaN            NaN   5.08737                 NaN            NaN   6.01995                 NaN   7.55213        41.2692        39.2572       0.814162     
  1112.78        500.000                 NaN            NaN            NaN   5.09570                 NaN            NaN   6.00895                 NaN   7.55359        41.2669        39.2604       0.814427     
  1110.28        500.000                 NaN            NaN            NaN   5.10390                 NaN            NaN   5.99816                 NaN   7.55506        41.2645        39.2637       0.814683     
  1107.77        500.000                 NaN            NaN            NaN   5.11197                 NaN            NaN   5.98759                 NaN   7.55654        41.2621        39.2669       0.814929     
  1105.26        500.000                 NaN            NaN            NaN   5.11991                 NaN            NaN   5.97721                 NaN   7.55803        41.2596        39.2701       0.815166     
  1102.76        500.000                 NaN            NaN            NaN   5.12773                 NaN            NaN   5.96703                 NaN   7.55953        41.2570        39.2733       0.815395     
  1100.25        500.000                 NaN            NaN            NaN   5.13542                 NaN            NaN   5.95705                 NaN   7.56105        41.2544        39.2765       0.815615     
  1097.74        500.000                 NaN            NaN            NaN   5.14300                 NaN            NaN   5.94725                 NaN   7.56259        41.2517        39.2796       0.815826     
  1095.24        500.000                 NaN            NaN            NaN   5.15046                 NaN            NaN   5.93765                 NaN   7.56413        41.2490        39.2827       0.816029     
  1092.73        500.000                 NaN            NaN            NaN   5.15781                 NaN            NaN   5.92822                 NaN   7.56569        41.2463        39.2858       0.816224     
  1090.23        500.000                 NaN            NaN            NaN   5.16505                 NaN            NaN   5.91897                 NaN   7.56727        41.2434        39.2889       0.816411     
  1087.72        500.000                 NaN            NaN            NaN   5.17218                 NaN            NaN   5.90990                 NaN   7.56886        41.2406        39.2919       0.816590     
  1085.21        500.000                 NaN            NaN            NaN   5.17921                 NaN            NaN   5.90100                 NaN   7.57046        41.2376        39.2950       0.816762     
  1082.71        500.000                 NaN            NaN            NaN   5.18613                 NaN            NaN   5.89226                 NaN   7.57208        41.2346        39.2980       0.816925     
  1080.20        500.000                 NaN            NaN            NaN   5.19295                 NaN            NaN   5.88369                 NaN   7.57372        41.2316        39.3010       0.817081     
  1077.69        500.000                 NaN            NaN            NaN   5.19967                 NaN            NaN   5.87529                 NaN   7.57537        41.2285        39.3040       0.817229     
  1075.19        500.000                 NaN            NaN            NaN   5.20629                 NaN            NaN   5.86704                 NaN   7.57704        41.2253        39.3069       0.817370     
  1072.68        500.000                 NaN            NaN            NaN   5.21282                 NaN            NaN   5.85895                 NaN   7.57872        41.2221        39.3099       0.817504     
  1070.18        500.000                 NaN            NaN            NaN   5.21925                 NaN            NaN   5.85102                 NaN   7.58043        41.2189        39.3128       0.817631     
  1067.67        500.000                 NaN            NaN            NaN   5.22560                 NaN            NaN   5.84323                 NaN   7.58215        41.2155        39.3157       0.817750     
  1065.16        500.000                 NaN            NaN            NaN   5.23185                 NaN            NaN   5.83560                 NaN   7.58388        41.2122        39.3186       0.817862     
  1062.66        500.000                 NaN            NaN            NaN   5.23802                 NaN            NaN   5.82811                 NaN   7.58564        41.2087        39.3215       0.817967     
  1060.15        500.000                 NaN            NaN            NaN   5.24410                 NaN            NaN   5.82076                 NaN   7.58742        41.2052        39.3244       0.818066     
  1057.64        500.000                 NaN            NaN            NaN   5.25010                 NaN            NaN   5.81356                 NaN   7.58921        41.2017        39.3273       0.818157     
  1055.14        500.000                 NaN            NaN            NaN   5.25601                 NaN            NaN   5.80650                 NaN   7.59102        41.1981        39.3302       0.818242     
  1052.63        500.000                 NaN            NaN            NaN   5.26184                 NaN            NaN   5.79958                 NaN   7.59286        41.1944        39.3330       0.818316     
  1050.13        500.000                 NaN            NaN            NaN   5.26770                 NaN            NaN   5.79299                 NaN   7.59477        41.1903        39.3359       0.818304     
  1047.62        500.000                 NaN            NaN            NaN   5.27351                 NaN            NaN   5.78648                 NaN   7.59670        41.1862        39.3388       0.818290     
  1045.11        500.000                 NaN            NaN            NaN   5.32470                 NaN            NaN   5.72113                 NaN   7.59863        41.1822        39.3551       0.818296     
  1042.61        500.000                 NaN            NaN            NaN   5.32967                 NaN            NaN   5.71575                 NaN   7.60060        41.1779        39.3578       0.818277     
  1040.10        500.000                 NaN            NaN            NaN   5.33460                 NaN            NaN   5.71043                 NaN   7.60259        41.1737        39.3604       0.818255     
  1037.59        500.000                 NaN            NaN            NaN   5.33960                 NaN            NaN   5.70498                 NaN   7.60460        41.1694        39.3632       0.818249     
  1035.09        500.000                 NaN            NaN            NaN   5.34778                 NaN            NaN   5.69361                 NaN   7.60626        41.1670        39.3667       0.818677     
  1032.58        500.000                 NaN            NaN            NaN   5.35296                 NaN            NaN   5.68778                 NaN   7.60827        41.1628        39.3695       0.818702     
  1030.08        500.000                 NaN            NaN            NaN   5.35807                 NaN            NaN   5.68208                 NaN   7.61029        41.1586        39.3723       0.818721     
  1027.57        500.000                 NaN            NaN            NaN   5.36312                 NaN            NaN   5.67650                 NaN   7.61234        41.1543        39.3751       0.818733     
  1025.06        500.000                 NaN            NaN            NaN   5.36810                 NaN            NaN   5.67103                 NaN   7.61441        41.1499        39.3778       0.818738     
  1022.56        500.000                 NaN            NaN            NaN   5.37302                 NaN            NaN   5.66569                 NaN   7.61651        41.1455        39.3806       0.818737     
  1020.05        500.000                 NaN            NaN            NaN   5.37787                 NaN            NaN   5.66047                 NaN   7.61863        41.1410        39.3834       0.818729     
  1017.54        500.000                 NaN            NaN            NaN   5.38265                 NaN            NaN   5.65536                 NaN   7.62078        41.1364        39.3861       0.818715     
  1015.04        500.000                 NaN            NaN            NaN   5.38738                 NaN            NaN   5.65036                 NaN   7.62295        41.1317        39.3889       0.818695     
  1012.53        500.000                 NaN            NaN            NaN   5.39204                 NaN            NaN   5.64548                 NaN   7.62515        41.1270        39.3916       0.818668     
  1010.03        500.000                 NaN            NaN            NaN   5.39664                 NaN            NaN   5.64071                 NaN   7.62737        41.1223        39.3944       0.818634     
  1007.52        500.000                 NaN            NaN            NaN   5.40118                 NaN            NaN   5.63606                 NaN   7.62962        41.1174        39.3971       0.818594     
  1005.01        500.000                 NaN            NaN            NaN   5.40566                 NaN            NaN   5.63152                 NaN   7.63190        41.1125        39.3999       0.818548     
  1002.51        500.000                 NaN            NaN            NaN   5.41008                 NaN            NaN   5.62708                 NaN   7.63421        41.1075        39.4026       0.818495     
  1000.00        500.000                 NaN            NaN            NaN   5.41444                 NaN            NaN   5.62276                 NaN   7.63654        41.1024        39.4054       0.818435     
