|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/ALH/ALH_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1468.67        500.000        99.2549                 NaN            NaN  0.169466E-001            NaN  0.728170                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1761                 NaN            NaN            NaN            NaN  0.379671       0.444253                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.3957                 NaN            NaN            NaN            NaN            NaN  0.604267                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.7606                 NaN            NaN            NaN            NaN  0.479206E-001   1.19149                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0788                 NaN            NaN            NaN            NaN            NaN  0.921236                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0800                 NaN            NaN            NaN            NaN            NaN  0.920010                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0762                 NaN            NaN            NaN            NaN            NaN  0.923812                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0754                 NaN            NaN            NaN            NaN            NaN  0.924641                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0682                 NaN            NaN            NaN            NaN            NaN  0.931819                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0576                 NaN            NaN            NaN            NaN            NaN  0.942379                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.0542                 NaN            NaN            NaN            NaN            NaN  0.945811                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.0399                 NaN            NaN            NaN            NaN            NaN  0.960091                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.0182                 NaN            NaN            NaN            NaN            NaN  0.981764                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.7218                 NaN            NaN            NaN            NaN            NaN  0.680855       0.597322                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5659                 NaN            NaN            NaN            NaN            NaN  0.952657       0.481450                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5815                 NaN            NaN            NaN            NaN            NaN  0.478249       0.940279                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5936                 NaN            NaN            NaN            NaN            NaN  0.933764       0.472678                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6273                 NaN            NaN            NaN            NaN            NaN  0.465420       0.907304                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6369                 NaN            NaN            NaN            NaN            NaN  0.464139       0.898994                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6515                 NaN            NaN            NaN            NaN            NaN  0.888174       0.460331                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6721                 NaN            NaN            NaN            NaN            NaN  0.453699       0.874180                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6865                 NaN            NaN            NaN            NaN            NaN  0.449636       0.863892                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6989                 NaN            NaN            NaN            NaN            NaN  0.854249       0.446808                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7143                 NaN            NaN            NaN            NaN            NaN  0.842575       0.443100                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7298                 NaN            NaN            NaN            NaN            NaN  0.438986       0.831183                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.7441                 NaN            NaN            NaN            NaN            NaN  0.820332       0.435526                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.7571                 NaN            NaN            NaN            NaN            NaN  0.432226       0.810661                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.7691                 NaN            NaN            NaN            NaN            NaN  0.801881       0.429054                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.7843                 NaN            NaN            NaN            NaN            NaN  0.791188       0.424509                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.7946                 NaN            NaN            NaN            NaN            NaN  0.783860       0.421528                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.8068                 NaN            NaN            NaN            NaN            NaN  0.774197       0.419052                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.8191                 NaN            NaN            NaN            NaN            NaN  0.415687       0.765255                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.8294                 NaN            NaN            NaN            NaN            NaN  0.757493       0.413102                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.8395                 NaN            NaN            NaN            NaN            NaN  0.411711       0.748786                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.8510                 NaN            NaN            NaN            NaN            NaN  0.407684       0.741338                 NaN            NaN            NaN            NaN
  1380.95        500.000        98.0091                 NaN            NaN            NaN            NaN            NaN  0.769079       0.768544       0.453257                 NaN            NaN            NaN
  1378.45        500.000        97.3990                 NaN            NaN            NaN            NaN            NaN  0.778616        1.03348       0.788883                 NaN            NaN            NaN
  1375.94        500.000        97.4505                 NaN            NaN            NaN            NaN            NaN  0.762469        1.01549       0.771527                 NaN            NaN            NaN
  1373.43        500.000        97.5061                 NaN            NaN            NaN            NaN            NaN  0.745331       0.995171       0.753349                 NaN            NaN            NaN
  1370.93        500.000        97.5563                 NaN            NaN            NaN            NaN            NaN  0.976998       0.729824       0.736867                 NaN            NaN            NaN
  1368.42        500.000        97.6048                 NaN            NaN            NaN            NaN            NaN  0.959802       0.714552       0.720888                 NaN            NaN            NaN
  1365.91        500.000        97.6491                 NaN            NaN            NaN            NaN            NaN  0.700810       0.944171       0.705872                 NaN            NaN            NaN
  1363.41        500.000        97.6916                 NaN            NaN            NaN            NaN            NaN  0.687472       0.929469       0.691494                 NaN            NaN            NaN
  1360.90        500.000        97.7339                 NaN            NaN            NaN            NaN            NaN  0.914939       0.673940       0.677248                 NaN            NaN            NaN
  1358.40        500.000        97.7660                 NaN            NaN  0.138466                 NaN            NaN  0.723812       0.677252       0.694505                 NaN            NaN            NaN
  1355.89        500.000        97.7892                 NaN            NaN  0.473345                 NaN            NaN  0.120168       0.860892       0.756393                 NaN            NaN            NaN
  1353.38        500.000        97.8474                 NaN            NaN  0.471210                 NaN            NaN  0.849936       0.963942E-001  0.735066                 NaN            NaN            NaN
  1350.88        500.000        97.8812                 NaN            NaN  0.474176                 NaN            NaN  0.762930E-001  0.843221       0.725089                 NaN            NaN            NaN
  1348.37        500.000        97.9230                 NaN            NaN  0.475014                 NaN            NaN  0.558241E-001  0.834770       0.711360                 NaN            NaN            NaN
  1345.86        500.000        97.9633                 NaN            NaN  0.474776                 NaN            NaN  0.825848       0.382054E-001  0.697915                 NaN            NaN            NaN
  1343.36        500.000        98.0028                 NaN            NaN  0.474454                 NaN            NaN  0.817003       0.209611E-001  0.684757                 NaN            NaN            NaN
  1340.85        500.000        98.0399                 NaN            NaN  0.472955                 NaN            NaN  0.669708E-002  0.808339       0.672079                 NaN            NaN            NaN
  1338.35        500.000        98.0815                 NaN            NaN  0.466027                 NaN            NaN  0.328887E-002  0.791201       0.657983                 NaN            NaN            NaN
  1335.84        500.000        98.1088                 NaN            NaN  0.459939                 NaN            NaN  0.785068                 NaN  0.646172                 NaN            NaN            NaN
  1333.33        500.000        98.0471                 NaN            NaN  0.413153       0.624227E-001            NaN  0.820556                 NaN  0.656729                 NaN            NaN            NaN
  1330.83        500.000        97.9694                 NaN            NaN  0.343437       0.117322                 NaN  0.856586       0.486351E-001  0.664579                 NaN            NaN            NaN
  1328.32        500.000        97.9282                 NaN            NaN  0.302040       0.155366                 NaN  0.895355       0.524327E-001  0.666576                 NaN            NaN            NaN
  1325.81        500.000        97.9193                 NaN            NaN  0.274385       0.179525                 NaN  0.919325       0.449835E-001  0.662437                 NaN            NaN            NaN
  1323.31        500.000        97.9395                 NaN            NaN  0.257974       0.191452                 NaN  0.322529E-001  0.925965       0.652875                 NaN            NaN            NaN
  1320.80        500.000        97.9746                 NaN            NaN  0.246674       0.196121                 NaN  0.921652       0.205985E-001  0.640360                 NaN            NaN            NaN
  1318.30        500.000        98.0193                 NaN            NaN  0.239226       0.196636                 NaN  0.910690       0.802498E-002  0.626076                 NaN            NaN            NaN
  1315.79        500.000        98.0683                 NaN            NaN  0.233906       0.194502                 NaN  0.892152                 NaN  0.611161                 NaN            NaN            NaN
  1313.28        500.000        98.1172                 NaN            NaN  0.224231       0.191486                 NaN  0.871539                 NaN  0.595531                 NaN            NaN            NaN
  1310.78        500.000        98.1662                 NaN            NaN  0.215126       0.187510                 NaN  0.851207                 NaN  0.579954                 NaN            NaN            NaN
  1308.27        500.000        98.2170                 NaN            NaN  0.209329       0.182581                 NaN  0.826525                 NaN  0.564580                 NaN            NaN            NaN
  1305.76        500.000        98.2652                 NaN            NaN  0.201349       0.177882                 NaN  0.806110                 NaN  0.549472                 NaN            NaN            NaN
  1303.26        500.000        98.3161                 NaN            NaN  0.195964       0.172829                 NaN  0.780835                 NaN  0.534230                 NaN            NaN            NaN
  1300.75        500.000        98.3629                 NaN            NaN  0.189827       0.167944                 NaN  0.759492                 NaN  0.519882                 NaN            NaN            NaN
  1298.25        500.000        98.4091                 NaN            NaN  0.185010       0.162954                 NaN  0.737137                 NaN  0.505803                 NaN            NaN            NaN
  1295.74        500.000        98.4544                 NaN            NaN  0.180375       0.158213                 NaN  0.714923                 NaN  0.492128                 NaN            NaN            NaN
  1293.23        500.000        98.4988                 NaN            NaN  0.174076       0.153613                 NaN  0.695136                 NaN  0.478391                 NaN            NaN            NaN
  1290.73        500.000        98.5417                 NaN            NaN  0.169859       0.148932                 NaN  0.674179                 NaN  0.465328                 NaN            NaN            NaN
  1288.22        500.000        98.5829                 NaN            NaN  0.163297       0.144048                 NaN  0.657350                 NaN  0.452377                 NaN            NaN            NaN
  1285.71        500.000        98.6241                 NaN            NaN  0.159453       0.140060                 NaN  0.636527                 NaN  0.439860                 NaN            NaN            NaN
  1283.21        500.000        98.6634                 NaN            NaN  0.155302       0.135937                 NaN  0.617442                 NaN  0.427889                 NaN            NaN            NaN
  1280.70        500.000        98.7019                 NaN            NaN  0.150657       0.131593                 NaN  0.599990                 NaN  0.415874                 NaN            NaN            NaN
  1278.20        500.000        98.7382                 NaN            NaN  0.146097       0.127390                 NaN  0.583871                 NaN  0.404437                 NaN            NaN            NaN
  1275.69        500.000        98.7753                 NaN            NaN  0.141444       0.123457                 NaN  0.566733                 NaN  0.393083                 NaN            NaN            NaN
  1273.18        500.000        98.8108                 NaN            NaN  0.137297       0.119594                 NaN  0.550418                 NaN  0.381925                 NaN            NaN            NaN
  1270.68        500.000        98.8447                 NaN            NaN  0.132850       0.115612                 NaN  0.535523                 NaN  0.371296                 NaN            NaN            NaN
  1268.17        500.000        98.8783                 NaN            NaN  0.129086       0.111974                 NaN  0.519838                 NaN  0.360807                 NaN            NaN            NaN
  1265.66        500.000        98.9107                 NaN            NaN  0.125238       0.108439                 NaN  0.504971                 NaN  0.350687                 NaN            NaN            NaN
  1263.16        500.000        98.9420                 NaN            NaN  0.120897       0.104832                 NaN  0.491491                 NaN  0.340760                 NaN            NaN            NaN
  1260.65        500.000        98.9729                 NaN            NaN  0.117988       0.101152                 NaN  0.476757                 NaN  0.331161                 NaN            NaN            NaN
  1258.15        500.000        99.0024                 NaN            NaN  0.113499       0.980444E-001            NaN  0.464372                 NaN  0.321677                 NaN            NaN            NaN
  1255.64        500.000        95.5214                 NaN            NaN  0.184136E-005  0.224076                 NaN  0.526880       0.728765       0.692357        2.30656                 NaN            NaN
  1253.13        500.000        92.3726                 NaN            NaN            NaN  0.310560                 NaN  0.903714       0.952074        1.03226        4.42876                 NaN            NaN
  1250.63        500.000        93.0791                 NaN            NaN            NaN  0.284358                 NaN  0.806459       0.872532       0.939854        4.01771                 NaN            NaN
  1248.12        500.000        93.6728                 NaN            NaN  0.727680E-006  0.261708                 NaN  0.804646       0.725309       0.861159        3.67441                 NaN            NaN
  1245.61        500.000        94.1794                 NaN            NaN            NaN  0.241793                 NaN  0.745369       0.657331       0.793141        3.38301                 NaN            NaN
  1243.11        500.000        94.6170                 NaN            NaN  0.167194E-005  0.224412                 NaN  0.694111       0.598295       0.733613        3.13253                 NaN            NaN
  1240.60        500.000        94.9980                 NaN            NaN            NaN  0.208277                 NaN  0.549938       0.647614       0.681184        2.91503                 NaN            NaN
  1238.10        500.000        95.3377                 NaN            NaN            NaN  0.194086                 NaN  0.506401       0.605542       0.633895        2.72235                 NaN            NaN
  1235.59        500.000        95.6423                 NaN            NaN            NaN  0.180003                 NaN  0.471953       0.565338       0.591107        2.54933                 NaN            NaN
  1233.08        500.000        95.9140                 NaN            NaN            NaN  0.167476                 NaN  0.439870       0.529359       0.552363        2.39688                 NaN            NaN
  1230.58        500.000        96.1646                 NaN            NaN            NaN  0.155811                 NaN  0.495865       0.410984       0.516340        2.25641                 NaN            NaN
  1228.07        500.000        96.3900                 NaN            NaN            NaN  0.144576                 NaN  0.463681       0.388192       0.483885        2.12966                 NaN            NaN
  1225.56        500.000        96.5931                 NaN            NaN            NaN  0.134078                 NaN  0.369055       0.433953       0.454180        2.01560                 NaN            NaN
  1223.06        500.000        96.7853                 NaN            NaN            NaN  0.124271                 NaN  0.405804       0.350463       0.426109        1.90807                 NaN            NaN
  1220.55        500.000        96.9572                 NaN            NaN            NaN  0.114709                 NaN  0.337052       0.378930       0.400885        1.81121                 NaN            NaN
  1218.05        500.000        97.1171                 NaN            NaN            NaN  0.106134                 NaN  0.354403       0.323537       0.377218        1.72161                 NaN            NaN
  1215.54        500.000        97.2651                 NaN            NaN            NaN  0.975817E-001            NaN  0.313552       0.330187       0.355370        1.63819                 NaN            NaN
  1213.03        500.000        97.4004                 NaN            NaN            NaN  0.896047E-001            NaN  0.308088       0.305442       0.335384        1.56104                 NaN            NaN
  1210.53        500.000        94.4888                 NaN            NaN            NaN  0.144519                 NaN  0.333489       0.490895       0.560132        2.66442        1.31776                 NaN
  1208.02        500.000        68.0104                 NaN            NaN  0.400712       0.659240                 NaN   2.36173                 NaN   2.68369        12.7851        13.0991                 NaN
  1205.51        500.000        73.4835                 NaN            NaN  0.436016       0.503235                 NaN   2.01398                 NaN   2.23668        10.5396        10.7871                 NaN
  1203.01        500.000        75.4739                 NaN            NaN  0.398142       0.476937                 NaN   1.74247                 NaN   2.05975        9.76350        10.0853                 NaN
  1200.50        500.000        81.9070                 NaN            NaN  0.355113       0.318584                 NaN   1.34576                 NaN   1.52058        7.19867        7.35424                 NaN
  1197.99        500.000        81.4786                 NaN            NaN  0.374504       0.332193                 NaN   1.26228                 NaN   1.54219        7.38495        7.62526                 NaN
  1195.49        500.000        83.5662                 NaN            NaN  0.311390       0.280566                 NaN   1.19165                 NaN   1.36232        6.56177        6.72606                 NaN
  1192.98        500.000        85.5700                 NaN            NaN  0.344810       0.232871                 NaN  0.788127                 NaN   1.19425        5.86769        6.00228                 NaN
  1190.48        500.000        82.8416                 NaN            NaN  0.238273       0.290237                 NaN   1.40928                 NaN   1.37994        6.87718        6.96344                 NaN
  1187.97        500.000        82.8475                 NaN            NaN  0.297034       0.275695                 NaN   1.09717                 NaN   1.36000        7.05595        7.06663                 NaN
  1185.46        500.000        73.6117                 NaN            NaN  0.393714       0.415208                 NaN   1.56188                 NaN   2.00122        11.1421        10.8742                 NaN
  1182.96        500.000                 NaN            NaN            NaN   1.33974        1.53601                 NaN   4.94518                 NaN   7.14831        43.5128        41.5180                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.35974        1.52705                 NaN   4.93424                 NaN   7.15221        43.5093        41.5174                 NaN
  1177.94        500.000                 NaN            NaN            NaN   1.37958        1.51811                 NaN   4.92354                 NaN   7.15610        43.5058        41.5168                 NaN
  1175.44        500.000                 NaN            NaN            NaN   1.39928        1.50917                 NaN   4.91308                 NaN   7.15998        43.5023        41.5162                 NaN
  1172.93        500.000                 NaN            NaN            NaN   1.41883        1.50024                 NaN   4.90283                 NaN   7.16385        43.4987        41.5155                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.43824        1.49133                 NaN   4.89281                 NaN   7.16770        43.4951        41.5148                 NaN
  1167.92        500.000                 NaN            NaN            NaN   1.45850        1.48173                 NaN   4.88304                 NaN   7.17169        43.4914        41.5136                 NaN
  1165.41        500.000                 NaN            NaN            NaN   1.47648        1.47365                 NaN   4.87339                 NaN   7.17537        43.4877        41.5134                 NaN
  1162.91        500.000                 NaN            NaN            NaN   1.49440        1.46554                 NaN   4.86395                 NaN   7.17904        43.4839        41.5132                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.51226        1.45738                 NaN   4.85470                 NaN   7.18272        43.4800        41.5129                 NaN
  1157.89        500.000                 NaN            NaN            NaN   1.53006        1.44920                 NaN   4.84565                 NaN   7.18640        43.4762        41.5125                 NaN
  1155.39        500.000                 NaN            NaN            NaN   1.54780        1.44098                 NaN   4.83679                 NaN   7.19009        43.4722        41.5121                 NaN
  1152.88        500.000                 NaN            NaN            NaN   1.52881        1.42281                 NaN   4.92792                 NaN   7.20051        43.4245        41.4955                 NaN
  1150.38        500.000                 NaN            NaN            NaN   1.58330        1.42448                 NaN   4.81921                 NaN   7.19747        43.4643        41.5112                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.59884        1.41403                 NaN   4.82071                 NaN   7.20227        43.4559        41.5082                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.61634        1.40533                 NaN   4.81367                 NaN   7.20618        43.4511        41.5073                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.63213        1.37268                 NaN   4.88044                 NaN   7.21849        43.4121        41.4842                 NaN
  1140.35        500.000                 NaN            NaN            NaN   2.20838       0.851984                 NaN   4.74391                 NaN   7.25501        43.4969        41.2658       0.178018     
  1137.84        500.000                 NaN            NaN            NaN   3.09149                 NaN            NaN   4.66828                 NaN   7.32391        43.5708        40.8865       0.459007     
  1135.34        500.000                 NaN            NaN            NaN   3.09733                 NaN            NaN   4.65932                 NaN   7.32512        43.5673        40.8917       0.459189     
  1132.83        500.000                 NaN            NaN            NaN   3.10306                 NaN            NaN   4.65056                 NaN   7.32635        43.5638        40.8969       0.459364     
  1130.33        500.000                 NaN            NaN            NaN   3.10869                 NaN            NaN   4.64198                 NaN   7.32758        43.5602        40.9020       0.459532     
  1127.82        500.000                 NaN            NaN            NaN   3.11421                 NaN            NaN   4.63360                 NaN   7.32882        43.5566        40.9071       0.459694     
  1125.31        500.000                 NaN            NaN            NaN   3.11964                 NaN            NaN   4.62539                 NaN   7.33008        43.5529        40.9121       0.459850     
  1122.81        500.000                 NaN            NaN            NaN   3.12497                 NaN            NaN   4.61736                 NaN   7.33134        43.5492        40.9171       0.460001     
  1120.30        500.000                 NaN            NaN            NaN   3.13021                 NaN            NaN   4.60950                 NaN   7.33261        43.5454        40.9221       0.460145     
  1117.79        500.000                 NaN            NaN            NaN   3.13536                 NaN            NaN   4.60182                 NaN   7.33390        43.5416        40.9271       0.460284     
  1115.29        500.000                 NaN            NaN            NaN   3.14042                 NaN            NaN   4.59429                 NaN   7.33519        43.5377        40.9320       0.460418     
  1112.78        500.000                 NaN            NaN            NaN   3.14539                 NaN            NaN   4.58693                 NaN   7.33650        43.5337        40.9369       0.460546     
  1110.28        500.000                 NaN            NaN            NaN   3.15029                 NaN            NaN   4.57972                 NaN   7.33782        43.5297        40.9418       0.460669     
  1107.77        500.000                 NaN            NaN            NaN   3.15510                 NaN            NaN   4.57267                 NaN   7.33915        43.5257        40.9466       0.460786     
  1105.26        500.000                 NaN            NaN            NaN   3.15983                 NaN            NaN   4.56577                 NaN   7.34050        43.5216        40.9514       0.460899     
  1102.76        500.000                 NaN            NaN            NaN   3.16448                 NaN            NaN   4.55901                 NaN   7.34186        43.5174        40.9562       0.461007     
  1100.25        500.000                 NaN            NaN            NaN   3.16906                 NaN            NaN   4.55240                 NaN   7.34323        43.5132        40.9610       0.461110     
  1097.74        500.000                 NaN            NaN            NaN   3.17357                 NaN            NaN   4.54593                 NaN   7.34461        43.5090        40.9657       0.461208     
  1095.24        500.000                 NaN            NaN            NaN   3.17800                 NaN            NaN   4.53960                 NaN   7.34601        43.5046        40.9705       0.461301     
  1092.73        500.000                 NaN            NaN            NaN   3.18236                 NaN            NaN   4.53341                 NaN   7.34742        43.5003        40.9752       0.461390     
  1090.23        500.000                 NaN            NaN            NaN   3.18666                 NaN            NaN   4.52734                 NaN   7.34885        43.4958        40.9798       0.461474     
  1087.72        500.000                 NaN            NaN            NaN   3.19089                 NaN            NaN   4.52141                 NaN   7.35029        43.4913        40.9845       0.461554     
  1085.21        500.000                 NaN            NaN            NaN   3.19505                 NaN            NaN   4.51561                 NaN   7.35175        43.4868        40.9892       0.461630     
  1082.71        500.000                 NaN            NaN            NaN   3.19915                 NaN            NaN   4.50994                 NaN   7.35322        43.4822        40.9938       0.461701     
  1080.20        500.000                 NaN            NaN            NaN   3.20318                 NaN            NaN   4.50439                 NaN   7.35471        43.4775        40.9984       0.461768     
  1077.69        500.000                 NaN            NaN            NaN   3.20716                 NaN            NaN   4.49896                 NaN   7.35621        43.4728        41.0030       0.461831     
  1075.19        500.000                 NaN            NaN            NaN   3.21107                 NaN            NaN   4.49365                 NaN   7.35773        43.4681        41.0076       0.461889     
  1072.68        500.000                 NaN            NaN            NaN   3.21493                 NaN            NaN   4.48846                 NaN   7.35927        43.4632        41.0122       0.461944     
  1070.18        500.000                 NaN            NaN            NaN   3.21872                 NaN            NaN   4.48339                 NaN   7.36082        43.4584        41.0167       0.461994     
  1067.67        500.000                 NaN            NaN            NaN   3.22246                 NaN            NaN   4.47844                 NaN   7.36239        43.4534        41.0213       0.462040     
  1065.16        500.000                 NaN            NaN            NaN   3.22615                 NaN            NaN   4.47359                 NaN   7.36398        43.4484        41.0258       0.462083     
  1062.66        500.000                 NaN            NaN            NaN   3.22978                 NaN            NaN   4.46886                 NaN   7.36559        43.4434        41.0303       0.462121     
  1060.15        500.000                 NaN            NaN            NaN   3.23335                 NaN            NaN   4.46424                 NaN   7.36721        43.4382        41.0348       0.462156     
  1057.64        500.000                 NaN            NaN            NaN   3.23688                 NaN            NaN   4.45973                 NaN   7.36886        43.4331        41.0393       0.462187     
  1055.14        500.000                 NaN            NaN            NaN   3.24035                 NaN            NaN   4.45533                 NaN   7.37052        43.4278        41.0438       0.462213     
  1052.63        500.000                 NaN            NaN            NaN   3.24377                 NaN            NaN   4.45104                 NaN   7.37221        43.4225        41.0482       0.462235     
  1050.13        500.000                 NaN            NaN            NaN   3.24719                 NaN            NaN   4.44706                 NaN   7.37396        43.4168        41.0528       0.462207     
  1047.62        500.000                 NaN            NaN            NaN   3.25058                 NaN            NaN   4.44314                 NaN   7.37574        43.4111        41.0573       0.462179     
  1045.11        500.000                 NaN            NaN            NaN   3.28189                 NaN            NaN   4.39885                 NaN   7.37740        43.4046        41.0751       0.462153     
  1042.61        500.000                 NaN            NaN            NaN   3.28476                 NaN            NaN   4.39573                 NaN   7.37922        43.3988        41.0794       0.462122     
  1040.10        500.000                 NaN            NaN            NaN   3.28762                 NaN            NaN   4.39266                 NaN   7.38106        43.3929        41.0837       0.462089     
  1037.59        500.000                 NaN            NaN            NaN   3.29051                 NaN            NaN   4.38951                 NaN   7.38292        43.3870        41.0880       0.462065     
  1035.09        500.000                 NaN            NaN            NaN   3.29546                 NaN            NaN   4.38187                 NaN   7.38442        43.3828        41.0931       0.462285     
  1032.58        500.000                 NaN            NaN            NaN   3.29848                 NaN            NaN   4.37843                 NaN   7.38627        43.3770        41.0975       0.462279     
  1030.08        500.000                 NaN            NaN            NaN   3.30145                 NaN            NaN   4.37508                 NaN   7.38814        43.3711        41.1019       0.462268     
  1027.57        500.000                 NaN            NaN            NaN   3.30439                 NaN            NaN   4.37183                 NaN   7.39004        43.3652        41.1063       0.462254     
  1025.06        500.000                 NaN            NaN            NaN   3.30728                 NaN            NaN   4.36868                 NaN   7.39195        43.3592        41.1107       0.462237     
  1022.56        500.000                 NaN            NaN            NaN   3.31013                 NaN            NaN   4.36562                 NaN   7.39390        43.3531        41.1151       0.462216     
  1020.05        500.000                 NaN            NaN            NaN   3.31295                 NaN            NaN   4.36265                 NaN   7.39586        43.3469        41.1194       0.462191     
  1017.54        500.000                 NaN            NaN            NaN   3.31572                 NaN            NaN   4.35978                 NaN   7.39785        43.3407        41.1238       0.462162     
  1015.04        500.000                 NaN            NaN            NaN   3.31845                 NaN            NaN   4.35700                 NaN   7.39987        43.3344        41.1282       0.462130     
  1012.53        500.000                 NaN            NaN            NaN   3.32115                 NaN            NaN   4.35432                 NaN   7.40191        43.3280        41.1325       0.462095     
  1010.03        500.000                 NaN            NaN            NaN   3.32381                 NaN            NaN   4.35172                 NaN   7.40397        43.3215        41.1369       0.462055     
  1007.52        500.000                 NaN            NaN            NaN   3.32642                 NaN            NaN   4.34922                 NaN   7.40607        43.3150        41.1413       0.462012     
  1005.01        500.000                 NaN            NaN            NaN   3.32901                 NaN            NaN   4.34680                 NaN   7.40818        43.3084        41.1456       0.461966     
  1002.51        500.000                 NaN            NaN            NaN   3.33155                 NaN            NaN   4.34448                 NaN   7.41033        43.3017        41.1500       0.461915     
  1000.00        500.000                 NaN            NaN            NaN   3.33407                 NaN            NaN   4.34224                 NaN   7.41250        43.2950        41.1544       0.461861     
