|6.6.6
Archiving\03_Data\eqfrac/QFM_m2/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1283.84        2500.00                 NaN   90.1776                 NaN  0.801486        2.57477                 NaN            NaN   1.36583       0.301264        4.77907                 NaN
  1282.36        2500.00                 NaN   90.9078                 NaN  0.606046        2.55912                 NaN            NaN   1.26524       0.269944        4.39181                 NaN
  1280.87        2500.00                 NaN   88.9858                 NaN  0.249872E-002   3.54559                 NaN            NaN   1.46636       0.353325        5.64642                 NaN
  1279.38        2500.00                 NaN   92.9621                 NaN   1.23875        1.47407                 NaN            NaN   1.09172       0.196239        3.03716                 NaN
  1277.90        2500.00                 NaN   89.6514                 NaN            NaN   2.44458                 NaN            NaN   1.69571       0.279794        5.92853                 NaN
  1276.41        2500.00                 NaN   97.8018                 NaN  0.660387        1.39353                 NaN            NaN  0.813205E-001  0.629470E-001            NaN            NaN
  1274.93        2500.00                 NaN   95.1981                 NaN  0.279838        1.50892                 NaN            NaN  0.593611       0.134192        2.28531                 NaN
  1273.44        2500.00                 NaN   93.1418                 NaN  0.318502        2.20105                 NaN            NaN  0.959534       0.185079        3.19402                 NaN
  1271.95        2500.00                 NaN   92.9253                 NaN   1.02715        1.53537                 NaN            NaN   1.07646       0.175202        3.26055                 NaN
  1270.47        2500.00                 NaN   95.1491                 NaN            NaN   1.84494                 NaN            NaN  0.638720       0.135159        2.23206                 NaN
  1268.98        2500.00                 NaN   94.2764                 NaN            NaN   2.18194                 NaN            NaN  0.777772       0.142428        2.62142                 NaN
  1267.50        2500.00                 NaN   94.9133                 NaN            NaN   1.94774                 NaN            NaN  0.704623       0.118950        2.31535                 NaN
  1266.01        2500.00                 NaN   94.0621                 NaN            NaN   1.95734                 NaN            NaN  0.699126       0.207370        3.07405                 NaN
  1264.52        2500.00                 NaN   94.4005                 NaN            NaN   1.92633       0.393406                 NaN  0.916398       0.522852E-001   2.31104                 NaN
  1263.04        2500.00                 NaN   94.7071                 NaN            NaN   1.29184       0.883674                 NaN  0.641562       0.141678        2.33416                 NaN
  1261.55        2500.00                 NaN   96.7658                 NaN            NaN   1.42628                 NaN            NaN  0.544165       0.175653E-001   1.24624                 NaN
  1260.07        2500.00                 NaN   95.7182                 NaN            NaN   1.66378                 NaN            NaN  0.598851       0.902031E-001   1.92892                 NaN
  1258.58        2500.00                 NaN   94.3756                 NaN            NaN  0.858765        1.15472                 NaN  0.784926       0.127006        2.69896                 NaN
  1257.09        2500.00                 NaN   95.4620                 NaN            NaN   2.35603                 NaN            NaN  0.905897E-001  0.490614E-001   2.04237                 NaN
  1255.61        2500.00                 NaN   97.1218                 NaN            NaN  0.412131                 NaN            NaN  0.934763       0.105342        1.42596                 NaN
  1254.12        2500.00                 NaN   97.6909                 NaN            NaN  0.752211       0.310979                 NaN  0.422211       0.580088E-001  0.765698                 NaN
  1252.64        2500.00                 NaN   96.4066                 NaN            NaN  0.922043       0.278648                 NaN  0.439337       0.546120E-001   1.89875                 NaN
  1251.15        2500.00                 NaN   96.2653                 NaN            NaN  0.976570                 NaN            NaN  0.440177       0.176985        2.14094                 NaN
  1249.66        2500.00                 NaN   98.0825                 NaN            NaN   1.14217                 NaN            NaN  0.320576       0.114370E-001  0.443354                 NaN
  1248.18        2500.00                 NaN   96.1898                 NaN            NaN  0.423298       0.833814                 NaN  0.548306       0.670847E-001   1.93766                 NaN
  1246.69        2500.00                 NaN   98.0278                 NaN            NaN   1.10799                 NaN            NaN  0.234078                 NaN  0.630179                 NaN
  1245.20        2500.00                 NaN   97.3946                 NaN            NaN  0.997434                 NaN            NaN  0.356519       0.369841E-001   1.21442                 NaN
  1243.72        2500.00                 NaN   97.2038                 NaN            NaN   1.05634                 NaN            NaN  0.407263       0.521853E-001   1.28044                 NaN
  1242.23        2500.00                 NaN   97.6693                 NaN            NaN  0.819900                 NaN            NaN  0.279139       0.645140E-001   1.16711                 NaN
  1240.75        2500.00                 NaN   88.8191                 NaN            NaN   2.44321                 NaN            NaN   1.16686       0.117056        4.39506        3.05876     
  1239.26        2500.00                 NaN   76.8465                 NaN            NaN   2.86712        1.68671                 NaN   2.19838       0.297430        9.08290        7.02098     
  1237.77        2500.00                 NaN   58.0096                 NaN   3.16973        1.03196                 NaN            NaN   3.45238       0.677499        18.4531        15.2058     
  1236.29        2500.00                 NaN   92.6138                 NaN            NaN   5.80539                 NaN            NaN   1.58081                 NaN            NaN            NaN
  1234.80        2500.00                 NaN   98.7240                 NaN            NaN            NaN            NaN            NaN  0.313253                 NaN  0.962788                 NaN
  1233.32        2500.00                 NaN   96.5625                 NaN            NaN   1.65186                 NaN            NaN  0.279347       0.594872E-001   1.44676                 NaN
  1231.83        2500.00                 NaN   87.5902                 NaN            NaN   1.36677                 NaN            NaN  0.728765       0.293690        6.28234        3.73825     
  1230.34        2500.00                 NaN   98.3545                 NaN  0.670196E-005   1.17585                 NaN            NaN  0.469630                 NaN            NaN            NaN
  1228.86        2500.00                 NaN   90.3187                 NaN  0.245969E-005  0.330116        1.74324                 NaN  0.914782       0.500933E-002   4.14869        2.53947     
  1227.37        2500.00                 NaN            NaN            NaN            NaN   2.44905        13.3755       0.594784E-001   8.52842        1.10598        43.5572        30.9243     
  1225.89        2500.00                 NaN            NaN            NaN            NaN   13.6221        2.33731                 NaN   8.60834        1.10897        43.3903        30.9330     
  1224.40        2500.00                 NaN            NaN            NaN            NaN   1.53007        14.4779       0.877703E-004   8.63027        1.08708        43.3273        30.9473     
  1222.91        2500.00                 NaN            NaN            NaN            NaN   1.54520        14.3786                 NaN   8.61478        1.10980        43.4244        30.9272     
  1221.43        2500.00                 NaN            NaN            NaN            NaN   13.6496        2.32203                 NaN   8.61310        1.10982        43.3682        30.9373     
  1219.94        2500.00                 NaN            NaN            NaN            NaN   2.40757        13.4818                 NaN   8.55536        1.10157        43.5297        30.9239     
  1218.46        2500.00                 NaN            NaN            NaN            NaN   2.41140        13.4798                 NaN   8.56126        1.10060        43.5231        30.9239     
  1216.97        2500.00                 NaN            NaN            NaN            NaN   2.38396        13.5076                 NaN   8.56861        1.09970        43.5167        30.9235     
  1215.48        2500.00                 NaN            NaN            NaN            NaN   2.37041        13.5242                 NaN   8.57257        1.09849        43.5105        30.9239     
  1214.00        2500.00                 NaN            NaN            NaN            NaN   2.34912        13.5422       0.482124E-002   8.57759        1.09749        43.5048        30.9239     
  1212.51        2500.00                 NaN            NaN            NaN            NaN   2.31173        13.5507       0.363281E-001   8.58292        1.09637        43.4979        30.9241     
  1211.02        2500.00                 NaN            NaN            NaN            NaN   2.29571        13.5683       0.363434E-001   8.58818        1.09536        43.4920        30.9241     
  1209.54        2500.00                 NaN            NaN            NaN            NaN   2.30343        13.5976       0.111728E-003   8.59344        1.09446        43.4871        30.9239     
  1208.05        2500.00                 NaN            NaN            NaN            NaN   12.5000        3.47741                 NaN   8.62964        1.07584        43.3836        30.9335     
  1206.57        2500.00                 NaN            NaN            NaN            NaN   12.5244        3.45438                 NaN   8.63443        1.07494        43.3783        30.9336     
  1205.08        2500.00                 NaN            NaN            NaN            NaN   12.5528        3.42740                 NaN   8.63931        1.07402        43.3728        30.9336     
  1203.59        2500.00                 NaN            NaN            NaN            NaN   12.5805        3.40118                 NaN   8.64419        1.07310        43.3674        30.9336     
  1202.11        2500.00                 NaN            NaN            NaN            NaN   12.6071        3.37613                 NaN   8.64906        1.07217        43.3619        30.9337     
  1200.62        2500.00                 NaN            NaN            NaN            NaN   12.6228        3.36203                 NaN   8.65370        1.07125        43.3565        30.9337     
  1199.14        2500.00                 NaN            NaN            NaN            NaN   12.6504        3.33594                 NaN   8.65857        1.07031        43.3510        30.9338     
  1197.65        2500.00                 NaN            NaN            NaN            NaN   12.6434        3.34467                 NaN   8.66277        1.06943        43.3458        30.9339     
  1196.16        2500.00                 NaN            NaN            NaN            NaN   12.6744        3.31525                 NaN   8.66770        1.06846        43.3402        30.9340     
  1194.68        2500.00                 NaN            NaN            NaN            NaN   12.7020        3.28927                 NaN   8.67257        1.06750        43.3346        30.9340     
  1193.19        2500.00                 NaN            NaN            NaN            NaN   12.7479        3.24491                 NaN   8.67782        1.06647        43.3289        30.9340     
  1191.71        2500.00                 NaN            NaN            NaN            NaN   12.7711        3.22341                 NaN   8.68261        1.06549        43.3233        30.9341     
  1190.22        2500.00                 NaN            NaN            NaN            NaN   12.7938        3.20238                 NaN   8.68739        1.06451        43.3177        30.9342     
  1188.73        2500.00                 NaN            NaN            NaN            NaN   12.8161        3.18182                 NaN   8.69216        1.06352        43.3121        30.9343     
  1187.25        2500.00                 NaN            NaN            NaN            NaN   12.8379        3.16174                 NaN   8.69693        1.06253        43.3065        30.9344     
  1185.76        2500.00                 NaN            NaN            NaN            NaN   12.8533        3.14806                 NaN   8.70154        1.06155        43.3010        30.9345     
  1184.28        2500.00                 NaN            NaN            NaN            NaN   12.8748        3.12835                 NaN   8.70630        1.06054        43.2954        30.9346     
  1182.79        2500.00                 NaN            NaN            NaN            NaN   12.8962        3.10883                 NaN   8.71105        1.05952        43.2897        30.9347     
  1181.30        2500.00                 NaN            NaN            NaN            NaN   12.9183        3.08858                 NaN   8.71583        1.05849        43.2840        30.9349     
  1179.82        2500.00                 NaN            NaN            NaN            NaN   12.9443        3.06442                 NaN   8.72066        1.05744        43.2782        30.9350     
  1178.33        2500.00                 NaN            NaN            NaN            NaN   12.9665        3.04402                 NaN   8.72547        1.05639        43.2725        30.9351     
  1176.84        2500.00                 NaN            NaN            NaN            NaN   12.9742        3.03826                 NaN   8.72991        1.05540        43.2670        30.9353     
  1175.36        2500.00                 NaN            NaN            NaN            NaN   13.0006        3.01374                 NaN   8.73478        1.05432        43.2611        30.9354     
  1173.87        2500.00                 NaN            NaN            NaN            NaN   13.0198        2.99655                 NaN   8.73950        1.05326        43.2554        30.9355     
  1172.39        2500.00                 NaN            NaN            NaN            NaN   13.0401        2.97827                 NaN   8.74421        1.05218        43.2496        30.9357     
  1170.90        2500.00                 NaN            NaN            NaN            NaN   13.0577        2.96263                 NaN   8.74889        1.05113        43.2438        30.9359     
  1169.41        2500.00                 NaN            NaN            NaN            NaN   13.0747        2.94757                 NaN   8.75355        1.05005        43.2381        30.9360     
  1167.93        2500.00                 NaN            NaN            NaN            NaN   13.0914        2.93295                 NaN   8.75819        1.04898        43.2323        30.9362     
  1166.44        2500.00                 NaN            NaN            NaN            NaN   13.1076        2.91873                 NaN   8.76283        1.04789        43.2265        30.9364     
  1164.96        2500.00                 NaN            NaN            NaN            NaN   13.1203        2.90812                 NaN   8.76739        1.04682        43.2208        30.9366     
  1163.47        2500.00                 NaN            NaN            NaN            NaN   13.1365        2.89405                 NaN   8.77202        1.04572        43.2149        30.9368     
  1161.98        2500.00                 NaN            NaN            NaN            NaN   13.1523        2.88036                 NaN   8.77664        1.04462        43.2091        30.9370     
  1160.50        2500.00                 NaN            NaN            NaN            NaN   13.1676        2.86720                 NaN   8.78127        1.04351        43.2032        30.9372     
  1159.01        2500.00                 NaN            NaN            NaN            NaN   13.1823        2.85460                 NaN   8.78585        1.04240        43.1974        30.9374     
  1157.53        2500.00                 NaN            NaN            NaN            NaN   13.1975        2.84158                 NaN   8.79048        1.04127        43.1915        30.9376     
  1156.04        2500.00                 NaN            NaN            NaN            NaN   13.2074        2.83385                 NaN   8.79493        1.04018        43.1858        30.9379     
  1154.55        2500.00                 NaN            NaN            NaN            NaN   13.2206        2.82289                 NaN   8.79949        1.03905        43.1799        30.9381     
  1153.07        2500.00                 NaN            NaN            NaN            NaN   13.2334        2.81228                 NaN   8.80405        1.03791        43.1740        30.9384     
  1151.58        2500.00                 NaN            NaN            NaN            NaN   13.2459        2.80207                 NaN   8.80858        1.03678        43.1681        30.9386     
  1150.10        2500.00                 NaN            NaN            NaN            NaN   13.2578        2.79237                 NaN   8.81311        1.03564        43.1622        30.9389     
  1148.61        2500.00                 NaN            NaN            NaN            NaN   13.2696        2.78291                 NaN   8.81762        1.03450        43.1563        30.9391     
  1147.12        2500.00                 NaN            NaN            NaN            NaN   13.2809        2.77387                 NaN   8.82214        1.03334        43.1504        30.9394     
  1145.64        2500.00                 NaN            NaN            NaN            NaN   13.2918        2.76528                 NaN   8.82663        1.03219        43.1444        30.9397     
  1144.15        2500.00                 NaN            NaN            NaN            NaN   13.3023        2.75710                 NaN   8.83112        1.03103        43.1385        30.9399     
  1142.66        2500.00                 NaN            NaN            NaN            NaN   13.3124        2.74937                 NaN   8.83559        1.02987        43.1325        30.9402     
  1141.18        2500.00                 NaN            NaN            NaN            NaN   13.3222        2.74196                 NaN   8.84008        1.02870        43.1266        30.9405     
  1139.69        2500.00                 NaN            NaN            NaN            NaN   1.91773        14.0805       0.160568E-004   8.82141        1.04240        43.2073        30.9307     
  1138.21        2500.00                 NaN            NaN            NaN            NaN   1.91592        14.0846       0.172693E-004   8.82591        1.04121        43.2014        30.9310     
  1136.72        2500.00                 NaN            NaN            NaN            NaN   1.91437        14.0884       0.175665E-004   8.83040        1.04002        43.1955        30.9313     
  1135.23        2500.00                 NaN            NaN            NaN            NaN   1.91321        14.0919       0.177377E-004   8.83485        1.03884        43.1896        30.9315     
  1133.75        2500.00                 NaN            NaN            NaN            NaN   1.91229        14.0951       0.179975E-004   8.83929        1.03765        43.1838        30.9318     
  1132.26        2500.00                 NaN            NaN            NaN            NaN   1.91282        14.0968       0.135142E-004   8.84370        1.03650        43.1781        30.9321     
  1130.78        2500.00                 NaN            NaN            NaN            NaN   1.91161        14.1004       0.132035E-004   8.84805        1.03531        43.1722        30.9324     
  1129.29        2500.00                 NaN            NaN            NaN            NaN   1.91181        14.1026       0.128177E-004   8.85238        1.03414        43.1664        30.9327     
  1127.80        2500.00                 NaN            NaN            NaN            NaN   1.91241        14.1043       0.124310E-004   8.85675        1.03296        43.1607        30.9330     
  1126.32        2500.00                 NaN            NaN            NaN            NaN   1.91330        14.1056       0.120168E-004   8.86115        1.03177        43.1549        30.9333     
  1124.83        2500.00                 NaN            NaN            NaN            NaN   1.91534        14.1058       0.116097E-004   8.86551        1.03059        43.1491        30.9336     
  1123.35        2500.00                 NaN            NaN            NaN            NaN   1.91841        14.1050       0.112173E-004   8.86981        1.02943        43.1434        30.9339     
  1121.86        2500.00                 NaN            NaN            NaN            NaN   1.92116        14.1045       0.112972E-004   8.87408        1.02826        43.1377        30.9342     
  1120.37        2500.00                 NaN            NaN            NaN            NaN   1.92332        14.1047       0.105449E-004   8.87830        1.02710        43.1320        30.9346     
  1118.89        2500.00                 NaN            NaN            NaN            NaN   1.92257        14.1079       0.104718E-004   8.88250        1.02590        43.1263        30.9348     
  1117.40        2500.00                 NaN            NaN            NaN            NaN   1.92720        14.1057       0.102100E-004   8.88659        1.02474        43.1206        30.9352     
  1115.92        2500.00                 NaN            NaN            NaN            NaN   1.93245        14.1028                 NaN   8.89073        1.02358        43.1149        30.9355     
  1114.43        2500.00                 NaN            NaN            NaN            NaN   13.4125        2.69652                 NaN   8.91780        1.00729        43.0190        30.9469     
  1112.94        2500.00                 NaN            NaN            NaN            NaN   13.4143        2.69726                 NaN   8.92201        1.00607        43.0130        30.9473     
  1111.46        2500.00                 NaN            NaN            NaN            NaN   13.4158        2.69837                 NaN   8.92621        1.00486        43.0069        30.9478     
  1109.97        2500.00                 NaN            NaN            NaN            NaN   13.4171        2.69977                 NaN   8.93041        1.00364        43.0009        30.9482     
  1108.48        2500.00                 NaN            NaN            NaN            NaN   13.4179        2.70157                 NaN   8.93457        1.00242        42.9949        30.9486     
  1107.00        2500.00                 NaN            NaN            NaN            NaN   13.4208        2.70134                 NaN   8.93881        1.00117        42.9888        30.9491     
  1105.51        2500.00                 NaN            NaN            NaN            NaN   13.4219        2.70298                 NaN   8.94300       0.999936        42.9827        30.9495     
  1104.03        2500.00                 NaN            NaN            NaN            NaN   13.4227        2.70486                 NaN   8.94717       0.998700        42.9767        30.9499     
  1102.54        2500.00                 NaN            NaN            NaN            NaN   13.4225        2.70770                 NaN   8.95129       0.997472        42.9706        30.9504     
  1101.05        2500.00                 NaN            NaN            NaN            NaN   13.4212        2.71173                 NaN   8.95542       0.996250        42.9646        30.9509     
  1099.57        2500.00                 NaN            NaN            NaN            NaN   13.4197        2.71595                 NaN   8.95949       0.995031        42.9585        30.9513     
  1098.08        2500.00                 NaN            NaN            NaN            NaN   13.4136        2.72463                 NaN   8.96344       0.993848        42.9526        30.9518     
  1096.60        2500.00                 NaN            NaN            NaN            NaN   13.4110        2.72998                 NaN   8.96750       0.992630        42.9466        30.9523     
  1095.11        2500.00                 NaN            NaN            NaN            NaN   13.4082        2.73544                 NaN   8.97154       0.991410        42.9406        30.9528     
  1093.62        2500.00                 NaN            NaN            NaN            NaN   13.4054        2.74103                 NaN   8.97558       0.990188        42.9345        30.9533     
  1092.14        2500.00                 NaN            NaN            NaN            NaN   13.4022        2.74692                 NaN   8.97960       0.988967        42.9285        30.9538     
  1090.65        2500.00                 NaN            NaN            NaN            NaN   13.3987        2.75320                 NaN   8.98362       0.987743        42.9225        30.9543     
  1089.17        2500.00                 NaN            NaN            NaN            NaN   13.3947        2.75984                 NaN   8.98761       0.986524        42.9165        30.9548     
  1087.68        2500.00                 NaN            NaN            NaN            NaN   13.3905        2.76684                 NaN   8.99158       0.985303        42.9105        30.9553     
  1086.19        2500.00                 NaN            NaN            NaN            NaN   13.3863        2.77378                 NaN   8.99556       0.984088        42.9044        30.9559     
  1084.71        2500.00                 NaN            NaN            NaN            NaN   13.3818        2.78105                 NaN   8.99956       0.982864        42.8984        30.9564     
  1083.22        2500.00                 NaN            NaN            NaN            NaN   13.3775        2.78815                 NaN   9.00350       0.981630        42.8923        30.9569     
  1081.73        2500.00                 NaN            NaN            NaN            NaN   13.3720        2.79641                 NaN   9.00742       0.980414        42.8863        30.9575     
  1080.25        2500.00                 NaN            NaN            NaN            NaN   13.3649        2.80624                 NaN   9.01129       0.979221        42.8803        30.9580     
  1078.76        2500.00                 NaN            NaN            NaN            NaN   13.3627        2.81128                 NaN   9.01534       0.977957        42.8742        30.9586     
  1077.28        2500.00                 NaN            NaN            NaN            NaN   13.3584        2.81846                 NaN   9.01928       0.976712        42.8681        30.9591     
  1075.79        2500.00                 NaN            NaN            NaN            NaN   13.3535        2.82611                 NaN   9.02322       0.975473        42.8620        30.9597     
  1074.30        2500.00                 NaN            NaN            NaN            NaN   13.3478        2.83464                 NaN   9.02716       0.974240        42.8559        30.9602     
  1072.82        2500.00                 NaN            NaN            NaN            NaN   13.3418        2.84346                 NaN   9.03101       0.973019        42.8499        30.9608     
  1071.33        2500.00                 NaN            NaN            NaN            NaN   13.3353        2.85279                 NaN   9.03491       0.971797        42.8438        30.9614     
  1069.85        2500.00                 NaN            NaN            NaN            NaN   13.3286        2.86237                 NaN   9.03873       0.970581        42.8378        30.9620     
  1068.36        2500.00                 NaN            NaN            NaN            NaN   13.3217        2.87208                 NaN   9.04257       0.969372        42.8317        30.9626     
  1066.87        2500.00                 NaN            NaN            NaN            NaN   13.3145        2.88208                 NaN   9.04642       0.968144        42.8257        30.9632     
  1065.39        2500.00                 NaN            NaN            NaN            NaN   13.3075        2.89198                 NaN   9.05026       0.966923        42.8196        30.9638     
  1063.90        2500.00                 NaN            NaN            NaN            NaN   13.3042        2.89820                 NaN   9.05421       0.965646        42.8134        30.9644     
  1062.42        2500.00                 NaN            NaN            NaN            NaN   2.19345        13.9226       0.354494E-005   9.03187       0.982199        42.9202        30.9498     
  1060.93        2500.00                 NaN            NaN            NaN            NaN   2.20425        13.9139       0.343955E-005   9.03549       0.981112        42.9150        30.9502     
  1059.44        2500.00                 NaN            NaN            NaN            NaN   13.2817        2.92928                 NaN   9.06563       0.961986        42.7952        30.9662     
  1057.96        2500.00                 NaN            NaN            NaN            NaN   13.2729        2.94092                 NaN   9.06938       0.960784        42.7891        30.9669     
  1056.47        2500.00                 NaN            NaN            NaN            NaN   13.2639        2.95273                 NaN   9.07313       0.959589        42.7831        30.9675     
  1054.99        2500.00                 NaN            NaN            NaN            NaN   13.2527        2.96681                 NaN   9.07677       0.958416        42.7772        30.9682     
  1053.50        2500.00                 NaN            NaN            NaN            NaN   13.2680        2.95492                 NaN   9.08140       0.956809        42.7701        30.9687     
  1052.01        2500.00                 NaN            NaN            NaN            NaN   2.26178        13.8692       0.293319E-005   9.05758       0.974413        42.8840        30.9530     
  1050.53        2500.00                 NaN            NaN            NaN            NaN   2.27392        13.8592       0.285364E-005   9.06113       0.973320        42.8788        30.9535     
  1049.04        2500.00                 NaN            NaN            NaN            NaN   3.93820        12.3260                 NaN   9.10133       0.943172        42.7215        30.9698     
  1047.55        2500.00                 NaN            NaN            NaN            NaN   12.3292        3.93691                 NaN   9.10412       0.942452        42.7167        30.9705     
  1046.07        2500.00                 NaN            NaN            NaN            NaN   3.88192        12.3855                 NaN   9.10711       0.941840        42.7124        30.9713     
  1044.58        2500.00                 NaN            NaN            NaN            NaN   12.3930        3.87653                 NaN   9.11010       0.941037        42.7074        30.9720     
  1043.10        2500.00                 NaN            NaN            NaN            NaN   12.4475        3.82365                 NaN   9.11350       0.940219        42.7025        30.9727     
  1041.61        2500.00                 NaN            NaN            NaN            NaN   3.69868        12.5726                 NaN   9.11673       0.940800        42.6967        30.9745     
  1040.12        2500.00                 NaN            NaN            NaN            NaN   12.4914        3.78397                 NaN   9.12016       0.938386        42.6919        30.9741     
  1038.64        2500.00                 NaN            NaN            NaN            NaN   12.5068        3.77093                 NaN   9.12352       0.937423        42.6865        30.9748     
  1037.15        2500.00                 NaN            NaN            NaN            NaN   12.5197        3.76037                 NaN   9.12691       0.936439        42.6810        30.9756     
  1035.67        2500.00                 NaN            NaN            NaN            NaN   3.75181        12.5307                 NaN   9.13030       0.935437        42.6755        30.9763     
  1034.18        2500.00                 NaN            NaN            NaN            NaN   12.5399        3.74502                 NaN   9.13372       0.934419        42.6699        30.9771     
  1032.69        2500.00                 NaN            NaN            NaN            NaN   12.5479        3.73955                 NaN   9.13713       0.933383        42.6642        30.9778     
  1031.21        2500.00                 NaN            NaN            NaN            NaN   12.5553        3.73473                 NaN   9.14059       0.932339        42.6585        30.9786     
  1029.72        2500.00                 NaN            NaN            NaN            NaN   3.73087        12.5617                 NaN   9.14404       0.931282        42.6527        30.9793     
  1028.24        2500.00                 NaN            NaN            NaN            NaN   12.5679        3.72734                 NaN   9.14752       0.930211        42.6470        30.9801     
  1026.75        2500.00                 NaN            NaN            NaN            NaN   12.5943        3.70365                 NaN   9.15146       0.928978        42.6408        30.9808     
  1025.26        2500.00                 NaN            NaN            NaN            NaN   12.5902        3.71042                 NaN   9.15478       0.927945        42.6351        30.9816     
  1023.78        2500.00                 NaN            NaN            NaN            NaN   3.70879        12.5945                 NaN   9.15830       0.926838        42.6292        30.9824     
  1022.29        2500.00                 NaN            NaN            NaN            NaN   3.70777        12.5983                 NaN   9.16185       0.925732        42.6232        30.9831     
  1020.81        2500.00                 NaN            NaN            NaN            NaN   3.70729        12.6016                 NaN   9.16537       0.924600        42.6173        30.9839     
  1019.32        2500.00                 NaN            NaN            NaN            NaN   3.70736        12.6043                 NaN   9.16891       0.923471        42.6113        30.9847     
  1017.83        2500.00                 NaN            NaN            NaN            NaN   12.6066        3.70790                 NaN   9.17244       0.922334        42.6052        30.9855     
  1016.35        2500.00                 NaN            NaN            NaN            NaN   12.6080        3.70932                 NaN   9.17600       0.921197        42.5992        30.9863     
  1014.86        2500.00                 NaN            NaN            NaN            NaN   12.6102        3.71000                 NaN   9.17957       0.920043        42.5931        30.9871     
  1013.37        2500.00                 NaN            NaN            NaN            NaN   12.6119        3.71114                 NaN   9.18315       0.918883        42.5870        30.9879     
  1011.89        2500.00                 NaN            NaN            NaN            NaN   12.6130        3.71296                 NaN   9.18672       0.917721        42.5808        30.9887     
  1010.40        2500.00                 NaN            NaN            NaN            NaN   12.6123        3.71667                 NaN   9.19025       0.916572        42.5747        30.9895     
  1008.92        2500.00                 NaN            NaN            NaN            NaN   3.71937        12.6125                 NaN   9.19382       0.915402        42.5685        30.9904     
  1007.43        2500.00                 NaN            NaN            NaN            NaN   3.72241        12.6124                 NaN   9.19740       0.914229        42.5623        30.9912     
  1005.94        2500.00                 NaN            NaN            NaN            NaN   3.72568        12.6122                 NaN   9.20097       0.913050        42.5561        30.9920     
  1004.46        2500.00                 NaN            NaN            NaN            NaN   12.6118        3.72901                 NaN   9.20456       0.911864        42.5498        30.9929     
  1002.97        2500.00                 NaN            NaN            NaN            NaN   12.6115        3.73243                 NaN   9.20816       0.910672        42.5436        30.9937     
  1001.49        2500.00                 NaN            NaN            NaN            NaN   12.6106        3.73630                 NaN   9.21176       0.909476        42.5373        30.9946     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   3.74029        12.6097                 NaN   9.21535       0.908278        42.5309        30.9954     
