|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/Y98/Y98_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1190.28        500.000        99.9984       0.185727E-003            NaN            NaN            NaN  0.115346E-003  0.252045E-004  0.133906E-004  0.636239E-003  0.593782E-003
  1189.15        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1188.02        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1186.88        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1185.75        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1184.62        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1183.49        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1182.35        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1181.22        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1180.09        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1178.96        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1177.82        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1176.69        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1175.56        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1174.43        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1173.29        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1172.16        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1171.03        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1169.89        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1168.76        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1167.63        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1166.50        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1165.36        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1164.23        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1163.10        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1161.97        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1160.83        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1159.70        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1158.57        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1157.44        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1156.30        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1155.17        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1154.04        500.000                 NaN   12.5331                 NaN            NaN            NaN   7.49230                 NaN  0.540679        40.5102        38.9238     
  1152.91        500.000                 NaN  0.150449E-003   12.5418                 NaN            NaN   7.50026                 NaN  0.536669        40.4959        38.9252     
  1151.77        500.000                 NaN   3.37468        9.15882                 NaN            NaN   7.49450                 NaN  0.540334        40.5074        38.9243     
  1150.64        500.000                 NaN   9.89128       0.309800E-003            NaN            NaN   7.27181        1.73246       0.689478        41.0386        39.3760     
  1149.51        500.000                 NaN   12.5503                 NaN            NaN            NaN   7.50521                 NaN  0.533660        40.4840        38.9268     
  1148.37        500.000                 NaN   12.5522                 NaN            NaN            NaN   7.50724                 NaN  0.532842        40.4806        38.9271     
  1147.24        500.000                 NaN   12.5542                 NaN            NaN            NaN   7.50928                 NaN  0.532017        40.4772        38.9274     
  1146.11        500.000                 NaN   4.94583        7.38002       0.171520                 NaN   7.46822                 NaN  0.552715        40.5611        38.9206     
  1144.98        500.000                 NaN   4.98021        7.33366       0.181409                 NaN   7.46926                 NaN  0.553492        40.5620        38.9200     
  1143.84        500.000                 NaN   12.5622                 NaN            NaN            NaN   7.51764                 NaN  0.528128        40.4636        38.9285     
  1142.71        500.000                 NaN   4.90138        7.41483       0.182855                 NaN   7.47278                 NaN  0.551484        40.5563        38.9204     
  1141.58        500.000                 NaN   12.5647                 NaN            NaN            NaN   7.52077                 NaN  0.527492        40.4582        38.9289     
  1140.45        500.000                 NaN   4.71884        7.63202       0.154742                 NaN   7.48513                 NaN  0.548691        40.5404        38.9201     
  1139.31        500.000                 NaN   9.88027       0.170435E-001            NaN            NaN   7.27226        1.72866       0.689171        41.0376        39.3750     
  1138.18        500.000                 NaN   9.88235       0.138245E-001            NaN            NaN   7.27218        1.72942       0.689230        41.0378        39.3752     
  1137.05        500.000                 NaN   9.88400       0.112853E-001            NaN            NaN   7.27211        1.73001       0.689277        41.0379        39.3754     
  1135.92        500.000                 NaN   9.88532       0.926178E-002            NaN            NaN   7.27206        1.73048       0.689314        41.0381        39.3755     
  1134.78        500.000                 NaN   9.88637       0.764693E-002            NaN            NaN   7.27201        1.73085       0.689344        41.0382        39.3756     
  1133.65        500.000                 NaN   9.88723       0.634346E-002            NaN            NaN   7.27198        1.73115       0.689368        41.0382        39.3757     
  1132.52        500.000                 NaN   9.88792       0.528454E-002            NaN            NaN   7.27195        1.73139       0.689388        41.0383        39.3758     
  1131.39        500.000                 NaN   9.88849       0.442534E-002            NaN            NaN   7.27193        1.73159       0.689403        41.0384        39.3758     
  1130.25        500.000                 NaN   9.88908       0.353278E-002            NaN            NaN   7.27190        1.73179       0.689420        41.0384        39.3759     
  1129.12        500.000                 NaN   9.88946       0.296345E-002            NaN            NaN   7.27189        1.73191       0.689430        41.0385        39.3759     
  1127.99        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1126.85        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1125.72        500.000                 NaN   9.89147                 NaN            NaN            NaN   7.27180        1.73254       0.689484        41.0386        39.3761     
  1124.59        500.000                 NaN   9.73898       0.679315E-005            NaN            NaN   7.26589        1.83816       0.695439        41.0562        39.4053     
  1123.46        500.000                 NaN   9.73898       0.679313E-005            NaN            NaN   7.26589        1.83816       0.695439        41.0562        39.4053     
  1122.32        500.000                 NaN   9.73898       0.679321E-005            NaN            NaN   7.26589        1.83816       0.695439        41.0562        39.4053     
  1121.19        500.000                 NaN   9.59457       0.679322E-005            NaN            NaN   7.26014        1.93814       0.701121        41.0730        39.4331     
  1120.06        500.000                 NaN   9.59457       0.679320E-005            NaN            NaN   7.26014        1.93814       0.701121        41.0730        39.4331     
  1118.93        500.000                 NaN   9.24900        3.34543       0.811568E-003            NaN   7.55446                 NaN  0.514175        40.4017        38.9344     
  1117.79        500.000                 NaN   9.45607       0.293358E-002            NaN            NaN   7.25470        2.03202       0.706468        41.0886        39.4592     
  1116.66        500.000                 NaN   9.43407        3.16458       0.620909E-004            NaN   7.56161                 NaN  0.511983        40.3920        38.9357     
  1115.53        500.000                 NaN   2.23030       0.146549E-004   10.3475                 NaN   7.54622                 NaN  0.519236        40.4259        38.9309     
  1114.40        500.000                 NaN   2.03751        10.5478                 NaN            NaN   7.55165                 NaN  0.516283        40.4146        38.9322     
  1113.26        500.000                 NaN   10.6670        1.94149                 NaN            NaN   7.57413                 NaN  0.507798        40.3736        38.9360     
  1112.13        500.000                 NaN   11.5983        1.01973                 NaN            NaN   7.57483       0.398154E-005  0.504331        40.3663        38.9366     
  1111.00        500.000                 NaN  0.458274E-005   9.09640                 NaN            NaN   7.24002        2.28352       0.720789        41.1297        39.5296     
  1109.87        500.000                 NaN   11.4780        1.14634                 NaN            NaN   7.58098       0.637521E-005  0.502806        40.3532        38.9387     
  1108.73        500.000                 NaN   11.5215        1.10705                 NaN            NaN   7.58335                 NaN  0.501101        40.3482        38.9388     
  1107.60        500.000                 NaN   12.6323                 NaN            NaN            NaN   7.58611       0.107927E-004  0.498563        40.3448        38.9383     
  1106.47        500.000                 NaN   8.89065       0.287708E-003            NaN            NaN   7.23193        2.42653       0.728810        41.1518        39.5700     
  1105.33        500.000                 NaN   8.89079       0.779423E-004            NaN            NaN   7.23192        2.42658       0.728814        41.1518        39.5700     
  1104.20        500.000                 NaN   10.2990       0.307274E-003            NaN            NaN   7.40118        1.56035       0.622778        40.7611        39.3553     
  1103.07        500.000                 NaN   10.0862                 NaN            NaN            NaN   7.38371        1.70144       0.634749        40.8009        39.3930     
  1101.94        500.000                 NaN   9.94624                 NaN            NaN            NaN   7.37290        1.79488       0.642297        40.8254        39.4183     
  1100.80        500.000                 NaN   9.79450                 NaN            NaN            NaN   7.36064        1.89564       0.650824        40.8529        39.4455     
  1099.67        500.000                 NaN   9.68815                 NaN            NaN            NaN   7.35234        1.96645       0.656647        40.8717        39.4647     
  1098.54        500.000                 NaN   9.59117                 NaN            NaN            NaN   7.34500        2.03108       0.661962        40.8885        39.4823     
  1097.41        500.000                 NaN   9.50707                 NaN            NaN            NaN   7.33843        2.08718       0.666528        40.9033        39.4975     
  1096.27        500.000                 NaN   9.43400                 NaN            NaN            NaN   7.33317        2.13634       0.670421        40.9150        39.5110     
  1095.14        500.000                 NaN   9.36111                 NaN            NaN            NaN   7.32753        2.18473       0.674396        40.9281        39.5241     
  1094.01        500.000                 NaN   9.29677                 NaN            NaN            NaN   7.32281        2.22779       0.677839        40.9389        39.5359     
  1092.88        500.000                 NaN   9.23682                 NaN            NaN            NaN   7.31846        2.26795       0.681032        40.9488        39.5470     
  1091.74        500.000                 NaN   9.18038                 NaN            NaN            NaN   7.31440        2.30579       0.684027        40.9580        39.5574     
  1090.61        500.000                 NaN   9.12785                 NaN            NaN            NaN   7.31068        2.34105       0.686796        40.9665        39.5671     
  1089.48        500.000                 NaN   9.07797                 NaN            NaN            NaN   7.30718        2.37456       0.689416        40.9745        39.5763     
  1088.35        500.000                 NaN   9.03055                 NaN            NaN            NaN   7.30389        2.40645       0.691897        40.9821        39.5852     
  1087.21        500.000                 NaN   8.99015                 NaN            NaN            NaN   7.30457        2.43750       0.693300        40.9792        39.5952     
  1086.08        500.000                 NaN   8.91118                 NaN            NaN            NaN   7.29564        2.48697       0.699364        40.9990        39.6078     
  1084.95        500.000                 NaN   8.89627                 NaN            NaN            NaN   7.29607        2.49582       0.699419        41.0027        39.6098     
  1083.81        500.000                 NaN   8.86401                 NaN            NaN            NaN   7.29279        2.51890       0.700447        41.0074        39.6165     
  1082.68        500.000                 NaN   8.32557                 NaN            NaN            NaN   7.21146        2.82278       0.750309        41.2058        39.6841     
  1081.55        500.000                 NaN   8.79050                 NaN            NaN            NaN   7.28797        2.56857       0.704200        41.0184        39.6304     
  1080.42        500.000                 NaN   8.75528                 NaN            NaN            NaN   7.28568        2.59237       0.705995        41.0236        39.6370     
  1079.28        500.000                 NaN   8.72162                 NaN            NaN            NaN   7.28355        2.61518       0.707690        41.0285        39.6435     
  1078.15        500.000                 NaN   8.68927                 NaN            NaN            NaN   7.28153        2.63714       0.709309        41.0331        39.6496     
  1077.02        500.000                 NaN   8.65802                 NaN            NaN            NaN   7.27960        2.65837       0.710864        41.0375        39.6556     
  1075.89        500.000                 NaN   8.62765                 NaN            NaN            NaN   7.27775        2.67902       0.712370        41.0417        39.6615     
  1074.75        500.000                 NaN   8.59820                 NaN            NaN            NaN   7.27598        2.69906       0.713824        41.0458        39.6672     
  1073.62        500.000                 NaN   8.56981                 NaN            NaN            NaN   7.27429        2.71842       0.715216        41.0496        39.6727     
  1072.49        500.000                 NaN   8.53930                 NaN            NaN            NaN   7.27305        2.73884       0.716837        41.0536        39.6783     
  1071.36        500.000                 NaN   8.51178                 NaN            NaN            NaN   7.27161        2.75764       0.718132        41.0571        39.6837     
  1070.22        500.000                 NaN   8.12772                 NaN            NaN            NaN   7.21172        2.97076       0.754555        41.2053        39.7300     
  1069.09        500.000                 NaN   8.46366                 NaN            NaN            NaN   7.26819        2.79094       0.720360        41.0635        39.6934     
  1067.96        500.000                 NaN   8.43882                 NaN            NaN            NaN   7.26680        2.80796       0.721551        41.0666        39.6982     
  1066.83        500.000                 NaN   8.41445                 NaN            NaN            NaN   7.26545        2.82467       0.722726        41.0696        39.7031     
  1065.69        500.000                 NaN   8.39096                 NaN            NaN            NaN   7.26449        2.84075       0.723841        41.0723        39.7077     
  1064.56        500.000                 NaN   8.36826                 NaN            NaN            NaN   7.26325        2.85636       0.724890        41.0752        39.7121     
  1063.43        500.000                 NaN   8.32458                 NaN            NaN            NaN   7.25728        2.88197       0.728565        41.0894        39.7182     
  1062.29        500.000                 NaN   8.32224                 NaN            NaN            NaN   7.26051        2.88800       0.727080        41.0809        39.7213     
  1061.16        500.000                 NaN   7.87493                 NaN            NaN            NaN   7.20119        3.14480       0.765884        41.2326        39.7806     
  1060.03        500.000                 NaN   8.28111                 NaN            NaN            NaN   7.25851        2.91649       0.728946        41.0853        39.7296     
  1058.90        500.000                 NaN   8.26215                 NaN            NaN            NaN   7.25758        2.92971       0.729778        41.0873        39.7335     
  1057.76        500.000                 NaN   8.24185                 NaN            NaN            NaN   7.25657        2.94377       0.730698        41.0895        39.7376     
  1056.63        500.000                 NaN   7.87338                 NaN            NaN            NaN   7.20097        3.14568       0.766021        41.2331        39.7808     
  1055.50        500.000                 NaN   8.00324                 NaN            NaN            NaN   7.22225        3.07675       0.752755        41.1781        39.7669     
  1054.37        500.000                 NaN   7.87350                 NaN            NaN            NaN   7.20099        3.14562       0.766009        41.2330        39.7808     
  1053.23        500.000                 NaN   7.87381                 NaN            NaN            NaN   7.20105        3.14546       0.765974        41.2329        39.7808     
  1052.10        500.000                 NaN   8.14756                 NaN            NaN            NaN   7.25233        3.00928       0.734924        41.0990        39.7569     
  1050.97        500.000                 NaN   8.12963                 NaN            NaN            NaN   7.25153        3.02176       0.735721        41.1008        39.7606     
  1049.84        500.000                 NaN   8.11241                 NaN            NaN            NaN   7.25081        3.03380       0.736467        41.1023        39.7642     
  1048.70        500.000                 NaN   8.09546                 NaN            NaN            NaN   7.25012        3.04567       0.737198        41.1039        39.7677     
  1047.57        500.000                 NaN   7.81206                 NaN            NaN            NaN   7.20266        3.19501       0.766283        41.2267        39.7973     
  1046.44        500.000                 NaN   7.83532                 NaN            NaN            NaN   7.20710        3.18349       0.763643        41.2151        39.7953     
  1045.31        500.000                 NaN   7.89852                 NaN            NaN            NaN   7.21971        3.15295       0.756213        41.1822        39.7904     
  1044.17        500.000                 NaN   8.03081                 NaN            NaN            NaN   7.24756        3.09109       0.739928        41.1093        39.7813     
  1043.04        500.000                 NaN   8.01447                 NaN            NaN            NaN   7.24694        3.10252       0.740650        41.1107        39.7847     
  1041.91        500.000                 NaN   7.99929                 NaN            NaN            NaN   7.24640        3.11324       0.741277        41.1118        39.7880     
  1040.77        500.000                 NaN   7.98462                 NaN            NaN            NaN   7.24607        3.12380       0.741805        41.1125        39.7912     
  1039.64        500.000                 NaN   7.96992                 NaN            NaN            NaN   7.24561        3.13424       0.742389        41.1134        39.7944     
  1038.51        500.000                 NaN   7.95497                 NaN            NaN            NaN   7.24489        3.14460       0.743091        41.1150        39.7975     
  1037.38        500.000                 NaN   7.94080                 NaN            NaN            NaN   7.24446        3.15470       0.743653        41.1158        39.8005     
  1036.24        500.000                 NaN   7.92641                 NaN            NaN            NaN   7.24397        3.16486       0.744247        41.1169        39.8036     
  1035.11        500.000                 NaN   7.91273                 NaN            NaN            NaN   7.24358        3.17463       0.744777        41.1176        39.8066     
  1033.98        500.000                 NaN   7.89917                 NaN            NaN            NaN   7.24317        3.18429       0.745316        41.1185        39.8096     
  1032.85        500.000                 NaN   7.88573                 NaN            NaN            NaN   7.24283        3.19394       0.745830        41.1191        39.8126     
  1031.71        500.000                 NaN   7.87259                 NaN            NaN            NaN   7.24244        3.20328       0.746349        41.1199        39.8154     
  1030.58        500.000                 NaN   7.85955                 NaN            NaN            NaN   7.24209        3.21262       0.746852        41.1206        39.8183     
  1029.45        500.000                 NaN   7.84666                 NaN            NaN            NaN   7.24176        3.22185       0.747347        41.1212        39.8212     
  1028.32        500.000                 NaN   7.56323                 NaN            NaN            NaN   7.19872        3.37501       0.774716        41.2350        39.8533     
  1027.18        500.000                 NaN   7.82169                 NaN            NaN            NaN   7.24118        3.23981       0.748283        41.1223        39.8268     
  1026.05        500.000                 NaN   7.80952                 NaN            NaN            NaN   7.24092        3.24859       0.748732        41.1227        39.8295     
  1024.92        500.000                 NaN   7.79772                 NaN            NaN            NaN   7.24069        3.25715       0.749154        41.1231        39.8322     
  1023.79        500.000                 NaN   7.78559                 NaN            NaN            NaN   7.24043        3.26589       0.749606        41.1236        39.8349     
  1022.65        500.000                 NaN   7.77966                 NaN            NaN            NaN   7.24087        3.27091       0.749568        41.1223        39.8367     
  1021.52        500.000                 NaN   7.76785                 NaN            NaN            NaN   7.24064        3.27947       0.749998        41.1226        39.8394     
  1020.39        500.000                 NaN   7.75073                 NaN            NaN            NaN   7.23980        3.29116       0.750860        41.1246        39.8429     
  1019.25        500.000                 NaN   7.73959                 NaN            NaN            NaN   7.23964        3.29929       0.751245        41.1248        39.8455     
  1018.12        500.000                 NaN   7.72856                 NaN            NaN            NaN   7.23947        3.30734       0.751627        41.1250        39.8480     
  1016.99        500.000                 NaN   7.71759                 NaN            NaN            NaN   7.23936        3.31537       0.751995        41.1251        39.8506     
  1015.86        500.000                 NaN   7.50273                 NaN            NaN            NaN   7.20049        3.42223       0.775674        41.2296        39.8693     
  1014.72        500.000                 NaN   7.50024                 NaN            NaN            NaN   7.20004        3.42347       0.775946        41.2308        39.8695     
  1013.59        500.000                 NaN   7.49905                 NaN            NaN            NaN   7.19982        3.42406       0.776080        41.2313        39.8696     
  1012.46        500.000                 NaN   7.43837                 NaN            NaN            NaN   7.20102        3.47053       0.777378        41.2275        39.8852     
  1011.33        500.000                 NaN   7.43774                 NaN            NaN            NaN   7.20092        3.47086       0.777440        41.2278        39.8853     
  1010.19        500.000                 NaN   7.43752                 NaN            NaN            NaN   7.20088        3.47098       0.777463        41.2279        39.8853     
  1009.06        500.000                 NaN   7.43742                 NaN            NaN            NaN   7.20087        3.47103       0.777473        41.2279        39.8853     
  1007.93        500.000                 NaN   7.43739                 NaN            NaN            NaN   7.20086        3.47105       0.777477        41.2279        39.8853     
  1006.80        500.000                 NaN   7.43736                 NaN            NaN            NaN   7.20086        3.47106       0.777479        41.2279        39.8853     
  1005.66        500.000                 NaN   7.43735                 NaN            NaN            NaN   7.20085        3.47106       0.777480        41.2279        39.8853     
  1004.53        500.000                 NaN   7.39566                 NaN            NaN            NaN   7.20490        3.50725       0.777011        41.2164        39.8988     
  1003.40        500.000                 NaN   7.38777                 NaN            NaN            NaN   7.20368        3.51142       0.777793        41.2197        39.8997     
  1002.27        500.000                 NaN   7.38439                 NaN            NaN            NaN   7.20314        3.51318       0.778136        41.2211        39.9000     
  1001.13        500.000                 NaN   7.38284                 NaN            NaN            NaN   7.20288        3.51398       0.778297        41.2218        39.9002     
  1000.00        500.000                 NaN   7.38204                 NaN            NaN            NaN   7.20275        3.51438       0.778382        41.2222        39.9002     
