|6.6.6
Archiving\03_Data\eqfracLP/QFM_m2.75/Y98/Y98_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Sp(TH)         an             O(HP)          ilm            San(TH)        q             
  1193.68        500.000       100.0000       0.170401E-005            NaN            NaN            NaN  0.156568E-005  0.719426E-006            NaN  0.703502E-005            NaN
  1192.55        500.000        99.9999       0.325463E-004            NaN            NaN            NaN  0.113813E-004  0.208585E-004  0.273994E-005            NaN            NaN
  1191.41        500.000        99.9995                 NaN            NaN            NaN            NaN  0.331223E-004            NaN  0.291984E-005  0.241885E-003  0.213154E-003
  1190.28        500.000        99.9986       0.126741E-003            NaN            NaN            NaN  0.102437E-003  0.142405E-004  0.693072E-005  0.612933E-003  0.565221E-003
  1189.15        500.000                 NaN   7.34715                 NaN            NaN            NaN   7.04904        1.06845       0.389519        43.2324        40.9134     
  1188.02        500.000                 NaN   7.34697                 NaN            NaN            NaN   7.04901        1.06843       0.389511        43.2319        40.9142     
  1186.88        500.000                 NaN   7.34679                 NaN            NaN            NaN   7.04898        1.06840       0.389504        43.2313        40.9150     
  1185.75        500.000                 NaN   7.34660                 NaN            NaN            NaN   7.04895        1.06838       0.389496        43.2308        40.9158     
  1184.62        500.000                 NaN   7.34642                 NaN            NaN            NaN   7.04892        1.06836       0.389489        43.2303        40.9166     
  1183.49        500.000                 NaN   7.34624                 NaN            NaN            NaN   7.04889        1.06833       0.389482        43.2297        40.9173     
  1182.35        500.000                 NaN   7.34606                 NaN            NaN            NaN   7.04886        1.06831       0.389474        43.2292        40.9181     
  1181.22        500.000                 NaN   7.34588                 NaN            NaN            NaN   7.04883        1.06828       0.389467        43.2286        40.9189     
  1180.09        500.000                 NaN   7.34569                 NaN            NaN            NaN   7.04880        1.06826       0.389459        43.2281        40.9197     
  1178.96        500.000                 NaN   7.34551                 NaN            NaN            NaN   7.04877        1.06824       0.389452        43.2275        40.9205     
  1177.82        500.000                 NaN   7.34533                 NaN            NaN            NaN   7.04874        1.06821       0.389444        43.2270        40.9213     
  1176.69        500.000                 NaN   7.34515                 NaN            NaN            NaN   7.04871        1.06819       0.389437        43.2265        40.9221     
  1175.56        500.000                 NaN   7.34497                 NaN            NaN            NaN   7.04868        1.06816       0.389430        43.2259        40.9228     
  1174.43        500.000                 NaN   7.34479                 NaN            NaN            NaN   7.04865        1.06814       0.389422        43.2254        40.9236     
  1173.29        500.000                 NaN   7.34460                 NaN            NaN            NaN   7.04862        1.06812       0.389415        43.2248        40.9244     
  1172.16        500.000                 NaN   7.34442                 NaN            NaN            NaN   7.04859        1.06809       0.389407        43.2243        40.9252     
  1171.03        500.000                 NaN   7.34424                 NaN            NaN            NaN   7.04856        1.06807       0.389400        43.2238        40.9260     
  1169.89        500.000                 NaN   7.34406                 NaN            NaN            NaN   7.04853        1.06805       0.389393        43.2232        40.9268     
  1168.76        500.000                 NaN   7.34388                 NaN            NaN            NaN   7.04850        1.06802       0.389385        43.2227        40.9275     
  1167.63        500.000                 NaN   7.34370                 NaN            NaN            NaN   7.04848        1.06800       0.389378        43.2221        40.9283     
  1166.50        500.000                 NaN   7.34351                 NaN            NaN            NaN   7.04845        1.06797       0.389371        43.2216        40.9291     
  1165.36        500.000                 NaN   7.34333                 NaN            NaN            NaN   7.04842        1.06795       0.389363        43.2210        40.9299     
  1164.23        500.000                 NaN   7.34315                 NaN            NaN            NaN   7.04839        1.06793       0.389356        43.2205        40.9307     
  1163.10        500.000                 NaN   7.34297                 NaN            NaN            NaN   7.04836        1.06790       0.389348        43.2200        40.9315     
  1161.97        500.000                 NaN   7.34279                 NaN            NaN            NaN   7.04833        1.06788       0.389341        43.2194        40.9322     
  1160.83        500.000                 NaN   7.34261                 NaN            NaN            NaN   7.04830        1.06785       0.389334        43.2189        40.9330     
  1159.70        500.000                 NaN   7.34243                 NaN            NaN            NaN   7.04827        1.06783       0.389326        43.2183        40.9338     
  1158.57        500.000                 NaN   7.34225                 NaN            NaN            NaN   7.04824        1.06781       0.389319        43.2178        40.9346     
  1157.44        500.000                 NaN   7.34206                 NaN            NaN            NaN   7.04821        1.06778       0.389312        43.2173        40.9354     
  1156.30        500.000                 NaN   7.34188                 NaN            NaN            NaN   7.04818        1.06776       0.389304        43.2167        40.9362     
  1155.17        500.000                 NaN   7.34170                 NaN            NaN            NaN   7.04816        1.06774       0.389297        43.2162        40.9369     
  1154.04        500.000                 NaN   9.23234                 NaN            NaN            NaN   7.26781                 NaN  0.305524        42.6935        40.5008     
  1152.91        500.000                 NaN  0.109982E-003   9.24008                 NaN            NaN   7.27551                 NaN  0.303253        42.6779        40.5031     
  1151.77        500.000                 NaN   2.47744        6.75562                 NaN            NaN   7.26985                 NaN  0.305316        42.6892        40.5026     
  1150.64        500.000                 NaN   7.34083       0.226319E-003            NaN            NaN   7.04805        1.06759       0.389264        43.2140        40.9400     
  1149.51        500.000                 NaN   9.24744                 NaN            NaN            NaN   7.28023                 NaN  0.301535        42.6637        40.5071     
  1148.37        500.000                 NaN   9.24904                 NaN            NaN            NaN   7.28216                 NaN  0.301068        42.6596        40.5081     
  1147.24        500.000                 NaN   9.25072                 NaN            NaN            NaN   7.28411                 NaN  0.300595        42.6554        40.5092     
  1146.11        500.000                 NaN   3.67313        5.39935       0.126777                 NaN   7.24408                 NaN  0.312277        42.7425        40.5019     
  1144.98        500.000                 NaN   3.69857        5.36446       0.134433                 NaN   7.24505                 NaN  0.312709        42.7428        40.5020     
  1143.84        500.000                 NaN   9.25747                 NaN            NaN            NaN   7.29213                 NaN  0.298381        42.6394        40.5126     
  1142.71        500.000                 NaN   3.63984        5.42507       0.135498                 NaN   7.24840                 NaN  0.311563        42.7357        40.5039     
  1141.58        500.000                 NaN   9.25964                 NaN            NaN            NaN   7.29511                 NaN  0.298011        42.6326        40.5146     
  1140.45        500.000                 NaN   3.50412        5.58773       0.114660                 NaN   7.26033                 NaN  0.309974        42.7179        40.5053     
  1139.31        500.000                 NaN   7.33087       0.124653E-001            NaN            NaN   7.04821        1.06502       0.389019        43.2075        40.9469     
  1138.18        500.000                 NaN   7.33223       0.101126E-001            NaN            NaN   7.04810        1.06546       0.389045        43.2072        40.9478     
  1137.05        500.000                 NaN   7.33328       0.825647E-002            NaN            NaN   7.04800        1.06580       0.389064        43.2068        40.9488     
  1135.92        500.000                 NaN   7.33407       0.677710E-002            NaN            NaN   7.04792        1.06607       0.389077        43.2064        40.9497     
  1134.78        500.000                 NaN   7.33467       0.559638E-002            NaN            NaN   7.04785        1.06627       0.389087        43.2060        40.9506     
  1133.65        500.000                 NaN   7.33512       0.464322E-002            NaN            NaN   7.04779        1.06643       0.389093        43.2055        40.9514     
  1132.52        500.000                 NaN   7.33546       0.386879E-002            NaN            NaN   7.04773        1.06656       0.389097        43.2050        40.9522     
  1131.39        500.000                 NaN   7.33570       0.324034E-002            NaN            NaN   7.04768        1.06665       0.389098        43.2046        40.9531     
  1130.25        500.000                 NaN   7.33595       0.258726E-002            NaN            NaN   7.04763        1.06675       0.389100        43.2041        40.9539     
  1129.12        500.000                 NaN   7.33605       0.217071E-002            NaN            NaN   7.04758        1.06681       0.389099        43.2036        40.9547     
  1127.99        500.000                 NaN   7.33737                 NaN            NaN            NaN   7.04747        1.06717       0.389122        43.2032        40.9556     
  1126.85        500.000                 NaN   7.33719                 NaN            NaN            NaN   7.04744        1.06714       0.389114        43.2027        40.9564     
  1125.72        500.000                 NaN   7.33701                 NaN            NaN            NaN   7.04742        1.06712       0.389107        43.2021        40.9572     
  1124.59        500.000                 NaN   7.23003       0.503114E-005            NaN            NaN   7.04129        1.13209       0.392441        43.2179        40.9863     
  1123.46        500.000                 NaN   7.22985       0.503100E-005            NaN            NaN   7.04126        1.13207       0.392433        43.2173        40.9871     
  1122.32        500.000                 NaN   7.22968       0.503094E-005            NaN            NaN   7.04123        1.13204       0.392426        43.2168        40.9878     
  1121.19        500.000                 NaN   7.12833       0.503058E-005            NaN            NaN   7.03530        1.19353       0.395605        43.2317        41.0155     
  1120.06        500.000                 NaN   7.12816       0.503045E-005            NaN            NaN   7.03527        1.19351       0.395598        43.2312        41.0163     
  1118.93        500.000                 NaN   6.79361        2.49143       0.600284E-003            NaN   7.32711                 NaN  0.290375        42.5616        40.5352     
  1117.79        500.000                 NaN   7.03067       0.215328E-002            NaN            NaN   7.02962        1.25121       0.398582        43.2446        41.0431     
  1116.66        500.000                 NaN   6.93103        2.35741       0.459266E-004            NaN   7.33398                 NaN  0.289126        42.5503        40.5381     
  1115.53        500.000                 NaN   1.66115       0.108609E-004   7.60770                 NaN   7.31899                 NaN  0.293215        42.5853        40.5336     
  1114.40        500.000                 NaN   1.51878        7.75683                 NaN            NaN   7.32422                 NaN  0.291542        42.5729        40.5357     
  1113.26        500.000                 NaN   7.85070        1.44679                 NaN            NaN   7.34602                 NaN  0.286747        42.5291        40.5407     
  1112.13        500.000                 NaN   8.54449       0.760590                 NaN            NaN   7.34672       0.245333E-005  0.284785        42.5211        40.5423     
  1111.00        500.000                 NaN  0.337097E-005   6.77822                 NaN            NaN   7.01436        1.40570       0.406566        43.2792        41.1160     
  1109.87        500.000                 NaN   8.45511       0.855343                 NaN            NaN   7.35269       0.392826E-005  0.283916        42.5066        40.5463     
  1108.73        500.000                 NaN   8.49001       0.824522                 NaN            NaN   7.35492                 NaN  0.282946        42.5006        40.5470     
  1107.60        500.000                 NaN   9.31737                 NaN            NaN            NaN   7.35756       0.665016E-005  0.281508        42.4964        40.5472     
  1106.47        500.000                 NaN   6.63397       0.212088E-003            NaN            NaN   7.00591        1.49350       0.411031        43.2972        41.1582     
  1105.33        500.000                 NaN   6.63391       0.578378E-004            NaN            NaN   7.00588        1.49350       0.411025        43.2966        41.1590     
  1104.20        500.000                 NaN   7.65720       0.226129E-003            NaN            NaN   7.17298       0.960755       0.351373        42.9030        40.9544     
  1103.07        500.000                 NaN   7.50557                 NaN            NaN            NaN   7.15553        1.04754       0.358096        42.9416        40.9917     
  1101.94        500.000                 NaN   7.40616                 NaN            NaN            NaN   7.14472        1.10499       0.362332        42.9649        41.0169     
  1100.80        500.000                 NaN   7.29802                 NaN            NaN            NaN   7.13248        1.16694       0.367118        42.9913        41.0441     
  1099.67        500.000                 NaN   7.22234                 NaN            NaN            NaN   7.12416        1.21046       0.370383        43.0092        41.0635     
  1098.54        500.000                 NaN   7.15347                 NaN            NaN            NaN   7.11679        1.25018       0.373362        43.0250        41.0812     
  1097.41        500.000                 NaN   7.09359                 NaN            NaN            NaN   7.11022        1.28465       0.375921        43.0389        41.0967     
  1096.27        500.000                 NaN   7.04186                 NaN            NaN            NaN   7.10493        1.31485       0.378101        43.0497        41.1106     
  1095.14        500.000                 NaN   6.98994                 NaN            NaN            NaN   7.09926        1.34457       0.380327        43.0619        41.1240     
  1094.01        500.000                 NaN   6.94427                 NaN            NaN            NaN   7.09451        1.37101       0.382253        43.0717        41.1362     
  1092.88        500.000                 NaN   6.90172                 NaN            NaN            NaN   7.09013        1.39567       0.384039        43.0808        41.1476     
  1091.74        500.000                 NaN   6.86168                 NaN            NaN            NaN   7.08604        1.41890       0.385714        43.0892        41.1585     
  1090.61        500.000                 NaN   6.82443                 NaN            NaN            NaN   7.08228        1.44054       0.387261        43.0968        41.1686     
  1089.48        500.000                 NaN   6.78907                 NaN            NaN            NaN   7.07875        1.46110       0.388725        43.1040        41.1784     
  1088.35        500.000                 NaN   6.75545                 NaN            NaN            NaN   7.07541        1.48066       0.390110        43.1107        41.1877     
  1087.21        500.000                 NaN   6.72857                 NaN            NaN            NaN   7.07595        1.49972       0.390888        43.1065        41.1984     
  1086.08        500.000                 NaN   6.67128                 NaN            NaN            NaN   7.06712        1.53009       0.394291        43.1259        41.2113     
  1084.95        500.000                 NaN   6.66051                 NaN            NaN            NaN   7.06742        1.53548       0.394310        43.1287        41.2136     
  1083.81        500.000                 NaN   6.63765                 NaN            NaN            NaN   7.06416        1.54963       0.394879        43.1327        41.2210     
  1082.68        500.000                 NaN   6.23810                 NaN            NaN            NaN   6.98412        1.73624       0.422907        43.3338        41.2848     
  1081.55        500.000                 NaN   6.58565                 NaN            NaN            NaN   7.05924        1.58008       0.396970        43.1421        41.2359     
  1080.42        500.000                 NaN   6.56069                 NaN            NaN            NaN   7.05692        1.59466       0.397970        43.1466        41.2432     
  1079.28        500.000                 NaN   6.53689                 NaN            NaN            NaN   7.05475        1.60864       0.398914        43.1507        41.2501     
  1078.15        500.000                 NaN   6.51403                 NaN            NaN            NaN   7.05268        1.62210       0.399814        43.1545        41.2569     
  1077.02        500.000                 NaN   6.49195                 NaN            NaN            NaN   7.05072        1.63510       0.400679        43.1581        41.2634     
  1075.89        500.000                 NaN   6.47050                 NaN            NaN            NaN   7.04882        1.64775       0.401517        43.1615        41.2699     
  1074.75        500.000                 NaN   6.44971                 NaN            NaN            NaN   7.04700        1.66002       0.402325        43.1648        41.2761     
  1073.62        500.000                 NaN   6.42967                 NaN            NaN            NaN   7.04527        1.67187       0.403098        43.1679        41.2822     
  1072.49        500.000                 NaN   6.40816                 NaN            NaN            NaN   7.04397        1.68438       0.403999        43.1711        41.2884     
  1071.36        500.000                 NaN   6.38877                 NaN            NaN            NaN   7.04248        1.69589       0.404717        43.1738        41.2944     
  1070.22        500.000                 NaN   6.10267                 NaN            NaN            NaN   6.98355        1.82668       0.425183        43.3239        41.3380     
  1069.09        500.000                 NaN   6.35482                 NaN            NaN            NaN   7.03899        1.71626       0.405952        43.1787        41.3053     
  1067.96        500.000                 NaN   6.33732                 NaN            NaN            NaN   7.03756        1.72667       0.406612        43.1811        41.3108     
  1066.83        500.000                 NaN   6.32017                 NaN            NaN            NaN   7.03616        1.73690       0.407263        43.1833        41.3162     
  1065.69        500.000                 NaN   6.30368                 NaN            NaN            NaN   7.03515        1.74673       0.407880        43.1852        41.3214     
  1064.56        500.000                 NaN   6.28769                 NaN            NaN            NaN   7.03386        1.75628       0.408461        43.1873        41.3264     
  1063.43        500.000                 NaN   6.25552                 NaN            NaN            NaN   7.02795        1.77196       0.410518        43.2011        41.3330     
  1062.29        500.000                 NaN   6.25525                 NaN            NaN            NaN   7.03104        1.77562       0.409673        43.1915        41.3369     
  1061.16        500.000                 NaN   5.92581                 NaN            NaN            NaN   6.97248        1.93317       0.431462        43.3441        41.3930     
  1060.03        500.000                 NaN   6.22639                 NaN            NaN            NaN   7.02895        1.79304       0.410703        43.1944        41.3465     
  1058.90        500.000                 NaN   6.21310                 NaN            NaN            NaN   7.02797        1.80111       0.411162        43.1957        41.3510     
  1057.76        500.000                 NaN   6.19885                 NaN            NaN            NaN   7.02691        1.80970       0.411669        43.1971        41.3558     
  1056.63        500.000                 NaN   5.92410                 NaN            NaN            NaN   6.97216        1.93354       0.431507        43.3424        41.3962     
  1055.50        500.000                 NaN   6.02150                 NaN            NaN            NaN   6.99305        1.89121       0.424046        43.2858        41.3844     
  1054.37        500.000                 NaN   5.92391                 NaN            NaN            NaN   6.97213        1.93341       0.431485        43.3413        41.3978     
  1053.23        500.000                 NaN   5.92401                 NaN            NaN            NaN   6.97216        1.93327       0.431457        43.3406        41.3985     
  1052.10        500.000                 NaN   6.13276                 NaN            NaN            NaN   7.02243        1.84971       0.413998        43.2029        41.3782     
  1050.97        500.000                 NaN   6.12018                 NaN            NaN            NaN   7.02159        1.85733       0.414437        43.2039        41.3826     
  1049.84        500.000                 NaN   6.10813                 NaN            NaN            NaN   7.02082        1.86467       0.414847        43.2047        41.3868     
  1048.70        500.000                 NaN   6.09628                 NaN            NaN            NaN   7.02007        1.87192       0.415249        43.2055        41.3910     
  1047.57        500.000                 NaN   5.88278                 NaN            NaN            NaN   6.97341        1.96347       0.431582        43.3302        41.4185     
  1046.44        500.000                 NaN   5.90042                 NaN            NaN            NaN   6.97774        1.95636       0.430090        43.3179        41.4175     
  1045.31        500.000                 NaN   5.94884                 NaN            NaN            NaN   6.99007        1.93759       0.425907        43.2835        41.4141     
  1044.17        500.000                 NaN   6.05109                 NaN            NaN            NaN   7.01732        1.89962       0.416746        43.2081        41.4072     
  1043.04        500.000                 NaN   6.03968                 NaN            NaN            NaN   7.01665        1.90659       0.417142        43.2087        41.4113     
  1041.91        500.000                 NaN   6.02910                 NaN            NaN            NaN   7.01606        1.91313       0.417485        43.2091        41.4152     
  1040.77        500.000                 NaN   6.01888                 NaN            NaN            NaN   7.01568        1.91956       0.417773        43.2090        41.4191     
  1039.64        500.000                 NaN   6.00864                 NaN            NaN            NaN   7.01517        1.92593       0.418092        43.2092        41.4230     
  1038.51        500.000                 NaN   5.99823                 NaN            NaN            NaN   7.01440        1.93224       0.418477        43.2100        41.4267     
  1037.38        500.000                 NaN   5.98840                 NaN            NaN            NaN   7.01392        1.93839       0.418784        43.2101        41.4304     
  1036.24        500.000                 NaN   5.97835                 NaN            NaN            NaN   7.01338        1.94458       0.419108        43.2104        41.4342     
  1035.11        500.000                 NaN   5.96885                 NaN            NaN            NaN   7.01294        1.95053       0.419397        43.2105        41.4378     
  1033.98        500.000                 NaN   5.95943                 NaN            NaN            NaN   7.01248        1.95641       0.419691        43.2105        41.4415     
  1032.85        500.000                 NaN   5.95014                 NaN            NaN            NaN   7.01208        1.96228       0.419970        43.2104        41.4451     
  1031.71        500.000                 NaN   5.94099                 NaN            NaN            NaN   7.01165        1.96797       0.420253        43.2105        41.4486     
  1030.58        500.000                 NaN   5.93194                 NaN            NaN            NaN   7.01125        1.97365       0.420526        43.2104        41.4522     
  1029.45        500.000                 NaN   5.92300                 NaN            NaN            NaN   7.01087        1.97927       0.420795        43.2103        41.4557     
  1028.32        500.000                 NaN   5.71124                 NaN            NaN            NaN   6.96846        2.07310       0.436153        43.3253        41.4858     
  1027.18        500.000                 NaN   5.90572                 NaN            NaN            NaN   7.01018        1.99020       0.421303        43.2099        41.4627     
  1026.05        500.000                 NaN   5.89730                 NaN            NaN            NaN   7.00987        1.99554       0.421546        43.2097        41.4661     
  1024.92        500.000                 NaN   5.88915                 NaN            NaN            NaN   7.00959        2.00074       0.421774        43.2093        41.4695     
  1023.79        500.000                 NaN   5.88076                 NaN            NaN            NaN   7.00928        2.00606       0.422019        43.2090        41.4729     
  1022.65        500.000                 NaN   5.87685                 NaN            NaN            NaN   7.00966        2.00910       0.421989        43.2070        41.4754     
  1021.52        500.000                 NaN   5.86869                 NaN            NaN            NaN   7.00938        2.01430       0.422221        43.2066        41.4788     
  1020.39        500.000                 NaN   5.85671                 NaN            NaN            NaN   7.00849        2.02142       0.422696        43.2078        41.4829     
  1019.25        500.000                 NaN   5.84904                 NaN            NaN            NaN   7.00828        2.02636       0.422903        43.2073        41.4861     
  1018.12        500.000                 NaN   5.84143                 NaN            NaN            NaN   7.00806        2.03125       0.423109        43.2068        41.4894     
  1016.99        500.000                 NaN   5.83390                 NaN            NaN            NaN   7.00789        2.03613       0.423306        43.2062        41.4926     
  1015.86        500.000                 NaN   5.67005                 NaN            NaN            NaN   6.96970        2.10155       0.436594        43.3124        41.5097     
  1014.72        500.000                 NaN   5.66803                 NaN            NaN            NaN   6.96924        2.10226       0.436739        43.3131        41.5106     
  1013.59        500.000                 NaN   5.66698                 NaN            NaN            NaN   6.96900        2.10258       0.436806        43.3132        41.5115     
  1012.46        500.000                 NaN   5.62675                 NaN            NaN            NaN   6.96995        2.13101       0.437518        43.3074        41.5274     
  1011.33        500.000                 NaN   5.62615                 NaN            NaN            NaN   6.96983        2.13117       0.437545        43.3071        41.5282     
  1010.19        500.000                 NaN   5.62585                 NaN            NaN            NaN   6.96977        2.13120       0.437550        43.3066        41.5290     
  1009.06        500.000                 NaN   5.62565                 NaN            NaN            NaN   6.96972        2.13118       0.437547        43.3061        41.5298     
  1007.93        500.000                 NaN   5.62549                 NaN            NaN            NaN   6.96969        2.13114       0.437542        43.3056        41.5305     
  1006.80        500.000                 NaN   5.62534                 NaN            NaN            NaN   6.96966        2.13110       0.437535        43.3051        41.5313     
  1005.66        500.000                 NaN   5.62520                 NaN            NaN            NaN   6.96963        2.13106       0.437528        43.3045        41.5320     
  1004.53        500.000                 NaN   5.59909                 NaN            NaN            NaN   6.97340        2.15319       0.437248        43.2910        41.5461     
  1003.40        500.000                 NaN   5.59305                 NaN            NaN            NaN   6.97217        2.15570       0.437678        43.2938        41.5476     
  1002.27        500.000                 NaN   5.59038                 NaN            NaN            NaN   6.97161        2.15673       0.437863        43.2947        41.5487     
  1001.13        500.000                 NaN   5.58908                 NaN            NaN            NaN   6.97133        2.15717       0.437945        43.2949        41.5496     
  1000.00        500.000                 NaN   5.58834                 NaN            NaN            NaN   6.97117        2.15737       0.437986        43.2947        41.5504     
