|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.25/GRV/GRV_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1230.62        500.000                 NaN   97.6152                 NaN  0.192379       0.584797                 NaN  0.303097       0.698066E-001   1.23473                 NaN
  1229.23        500.000                 NaN   97.6903                 NaN  0.185270       0.567592                 NaN  0.292734       0.667110E-001   1.19738                 NaN
  1227.83        500.000                 NaN   97.7642                 NaN  0.176117       0.553048                 NaN  0.282288       0.635934E-001   1.16077                 NaN
  1226.43        500.000                 NaN   97.8374                 NaN  0.168229       0.535808                 NaN  0.272326       0.606712E-001   1.12553                 NaN
  1225.03        500.000                 NaN   97.8973                 NaN  0.163154       0.523178                 NaN  0.263367       0.581572E-001   1.09489                 NaN
  1223.64        500.000                 NaN   97.9592                 NaN  0.158618       0.507261                 NaN  0.254784       0.557221E-001   1.06441                 NaN
  1222.24        500.000                 NaN   98.0202                 NaN  0.151026       0.494879                 NaN  0.246104       0.531434E-001   1.03468                 NaN
  1220.84        500.000                 NaN   98.0438                 NaN  0.566388E-001  0.292430       0.310767       0.242444       0.459888E-001   1.00794                 NaN
  1219.44        500.000                 NaN   98.1189                 NaN  0.124911       0.439200       0.558873E-001  0.231626       0.478763E-001  0.981569                 NaN
  1218.04        500.000                 NaN   98.1218                 NaN  0.383681E-002  0.187990       0.457095       0.230732       0.394282E-001  0.959070                 NaN
  1216.65        500.000                 NaN   98.1692                 NaN  0.869927E-005  0.460493       0.173538       0.223988       0.374835E-001  0.935303                 NaN
  1215.25        500.000                 NaN   98.2143                 NaN  0.214210E-004  0.165803       0.453709       0.217796       0.357637E-001  0.912583                 NaN
  1213.85        500.000                 NaN   91.2880                 NaN  0.394412        1.15143                 NaN  0.791138       0.107736        3.43888        2.82840     
  1212.45        500.000                 NaN   72.4995                 NaN   1.16470        3.04771                 NaN   2.35519       0.281949        10.2105        10.4405     
  1211.06        500.000                 NaN   76.9719                 NaN   1.00013        2.58594                 NaN   1.96543       0.233359        8.51998        8.72323     
  1209.66        500.000                 NaN   72.6643                 NaN   1.37161        2.85536                 NaN   2.32605       0.280126        10.0772        10.4253     
  1208.26        500.000                 NaN   83.2563                 NaN  0.779414        1.88534                 NaN   1.43509       0.164458        6.18887        6.29057     
  1206.86        500.000                 NaN   78.6963                 NaN  0.979565        2.14525                 NaN   1.81458       0.214172        7.90799        8.24217     
  1205.46        500.000                 NaN   90.8948                 NaN  0.429466        1.07971                 NaN  0.776107       0.907571E-001   3.40339        3.32574     
  1204.07        500.000                 NaN   70.6195                 NaN   1.15932        3.32600                 NaN   2.48848       0.267689        10.7808        11.3583     
  1202.67        500.000                 NaN   88.6470                 NaN  0.451990        1.36573                 NaN  0.979078       0.103230        4.13867        4.31434     
  1201.27        500.000                 NaN   80.9332                 NaN  0.730350        2.24311                 NaN   1.64621       0.169724        6.78892        7.48850     
  1199.87        500.000                 NaN   89.9651                 NaN  0.346890        1.13367                 NaN  0.795976       0.832955E-001   4.15839        3.51664     
  1198.48        500.000                 NaN   94.2574                 NaN  0.224875       0.789856                 NaN  0.526637       0.545886E-001   1.90568        2.24096     
  1197.08        500.000                 NaN   95.6820                 NaN  0.169385       0.566604                 NaN  0.364308       0.397225E-001   1.68817        1.48980     
  1195.68        500.000                 NaN   99.1232                 NaN  0.535417E-001  0.132178                 NaN  0.453682E-001  0.122082E-001  0.633465                 NaN
  1194.28        500.000                 NaN   93.1608                 NaN  0.248289       0.818773                 NaN  0.566102       0.597186E-001   2.64369        2.50267     
  1192.89        500.000                 NaN   88.7637                 NaN  0.413156        1.19214                 NaN  0.929633       0.957216E-001   4.26098        4.34469     
  1191.49        500.000                 NaN   91.0001                 NaN  0.293318       0.997889                 NaN  0.737816       0.763115E-001   3.44920        3.44536     
  1190.09        500.000                 NaN   87.8583                 NaN  0.122011        1.70261                 NaN   1.00451       0.791614E-001   4.63654        4.59683     
  1188.69        500.000                 NaN   76.7814                 NaN  0.946504        1.73772                 NaN   1.82134       0.204844        9.25733        9.25089     
  1187.29        500.000                 NaN   74.6818                 NaN  0.959102        2.03786                 NaN   1.90007       0.221975        10.4200        9.77922     
  1185.90        500.000                 NaN            NaN            NaN   3.39522        7.70704                 NaN   7.27350       0.856916        41.4486        39.3187     
  1184.50        500.000                 NaN            NaN            NaN   3.51655        7.54156                 NaN   7.27346       0.857909        41.4641        39.3464     
  1183.10        500.000                 NaN            NaN            NaN   3.49122        7.58375       0.275696E-005   7.28385       0.856019        41.4403        39.3449     
  1181.70        500.000                 NaN            NaN            NaN   3.18370        7.22556       0.829587        7.27712       0.830220        41.3908        39.2630     
  1180.31        500.000                 NaN            NaN            NaN   3.43724        7.67817       0.715978E-004   7.25511       0.849708        41.4461        39.3336     
  1178.91        500.000                 NaN            NaN            NaN   3.44793        7.65630                 NaN   7.25449       0.854849        41.4494        39.3370     
  1177.51        500.000                 NaN            NaN            NaN   3.46142        7.64186       0.267063E-005   7.25905       0.851869        41.4438        39.3420     
  1176.11        500.000                 NaN            NaN            NaN   3.57511        7.44498                 NaN   7.26261       0.867080        41.4856        39.3646     
  1174.71        500.000                 NaN            NaN            NaN   2.86649        8.57738                 NaN   7.34617       0.789575        41.2470        39.1733     
  1173.32        500.000                 NaN            NaN            NaN   3.57427        7.45027                 NaN   7.26717       0.866006        41.4766        39.3657     
  1171.92        500.000                 NaN            NaN            NaN   3.61589        7.40132                 NaN   7.27384       0.863757        41.4635        39.3817     
  1170.52        500.000                 NaN            NaN            NaN   3.65130        7.34365                 NaN   7.27759       0.864257        41.4746        39.3886     
  1169.12        500.000                 NaN            NaN            NaN   3.55278        7.48723                 NaN   7.29403       0.852821        41.4522        39.3609     
  1167.73        500.000                 NaN            NaN            NaN   3.59387        7.44394                 NaN   7.27459       0.851789        41.4615        39.3743     
  1166.33        500.000                 NaN            NaN            NaN   3.66928        7.32009                 NaN   7.28760       0.865827        41.4636        39.3936     
  1164.93        500.000                 NaN            NaN            NaN   3.68247        7.30227                 NaN   7.28697       0.865603        41.4660        39.3967     
  1163.53        500.000                 NaN            NaN            NaN   3.67983        7.30826                 NaN   7.28996       0.865103        41.4593        39.3976     
  1162.14        500.000                 NaN            NaN            NaN   3.60890        7.42820                 NaN   7.27560       0.860714        41.4363        39.3903     
  1160.74        500.000                 NaN            NaN            NaN   3.65217        7.35555                 NaN   7.29385       0.864656        41.4393        39.3945     
  1159.34        500.000                 NaN            NaN            NaN   3.64346        7.38481                 NaN   7.28315       0.860199        41.4273        39.4011     
  1157.94        500.000                 NaN            NaN            NaN   3.65875        7.37145                 NaN   7.28740       0.856925        41.4198        39.4056     
  1156.54        500.000                 NaN            NaN            NaN   3.66901        7.37168                 NaN   7.29073       0.854349        41.4029        39.4114     
  1155.15        500.000                 NaN            NaN            NaN   3.73055        7.27379                 NaN   7.28410       0.860914        41.4208        39.4299     
  1153.75        500.000                 NaN            NaN            NaN   3.71623        7.26674                 NaN   7.29694       0.864266        41.4431        39.4127     
  1152.35        500.000                 NaN            NaN            NaN   3.74299        7.22456                 NaN   7.29433       0.865897        41.4534        39.4188     
  1150.95        500.000                 NaN            NaN            NaN   3.75745        7.20421                 NaN   7.28836       0.867614        41.4608        39.4216     
  1149.56        500.000                 NaN            NaN            NaN   3.75736        7.20507                 NaN   7.29658       0.864779        41.4525        39.4237     
  1148.16        500.000                 NaN            NaN            NaN   3.77465        7.18043                 NaN   7.28893       0.868247        41.4605        39.4273     
  1146.76        500.000                 NaN            NaN            NaN   3.78855        7.16105                 NaN   7.28949       0.872229        41.4485        39.4402     
  1145.36        500.000                 NaN            NaN            NaN   3.85314        7.05124                 NaN   7.28371       0.877001        41.4845        39.4504     
  1143.97        500.000                 NaN            NaN            NaN   3.85421        7.05154                 NaN   7.28466       0.876611        41.4817        39.4513     
  1142.57        500.000                 NaN            NaN            NaN   3.84008        7.07648                 NaN   7.28750       0.874705        41.4731        39.4481     
  1141.17        500.000                 NaN            NaN            NaN   3.82281        7.11020                 NaN   7.29133       0.871912        41.4591        39.4446     
  1139.77        500.000                 NaN            NaN            NaN   4.48849       0.469836        5.47253        7.14957       0.948962        41.8970        39.5736     
  1138.37        500.000                 NaN            NaN            NaN   3.84120        7.07671                 NaN   7.28256       0.876206        41.4756        39.4477     
  1136.98        500.000                 NaN            NaN            NaN   3.88223        7.01702                 NaN   7.28632       0.877547        41.4748        39.4621     
  1135.58        500.000                 NaN            NaN            NaN   3.88374        7.01609                 NaN   7.28804       0.876771        41.4727        39.4627     
  1134.18        500.000                 NaN            NaN            NaN   3.88407        7.02445                 NaN   7.28657       0.875693        41.4661        39.4631     
  1132.78        500.000                 NaN            NaN            NaN   3.89346        7.01126                 NaN   7.28676       0.876286        41.4658        39.4664     
  1131.39        500.000                 NaN            NaN            NaN   3.85203        7.08254                 NaN   7.29856       0.870915        41.4363        39.4596     
  1129.99        500.000                 NaN            NaN            NaN   3.87982        7.04157                 NaN   7.29847       0.870740        41.4438        39.4656     
  1128.59        500.000                 NaN            NaN            NaN   3.87258        7.05539                 NaN   7.30057       0.871278        41.4329        39.4673     
  1127.19        500.000                 NaN            NaN            NaN   3.91501        6.98292                 NaN   7.29286       0.876700        41.4564        39.4761     
  1125.79        500.000                 NaN            NaN            NaN   3.88875        7.03146                 NaN   7.29924       0.872292        41.4370        39.4712     
  1124.40        500.000                 NaN            NaN            NaN   3.94477        6.93898                 NaN   7.28890       0.878991        41.4641        39.4843     
  1123.00        500.000                 NaN            NaN            NaN   3.93748        6.95224                 NaN   7.29377       0.877575        41.4551        39.4838     
  1121.60        500.000                 NaN            NaN            NaN   3.96115        6.91547                 NaN   7.28952       0.879815        41.4643        39.4898     
  1120.20        500.000                 NaN            NaN            NaN   3.86246        7.09755                 NaN   7.30550       0.861838        41.4070        39.4657     
  1118.81        500.000                 NaN            NaN            NaN   3.92852        6.97472                 NaN   7.29823       0.874636        41.4404        39.4835     
  1117.41        500.000                 NaN            NaN            NaN   3.94140        6.95570                 NaN   7.29966       0.875383        41.4394        39.4884     
  1116.01        500.000                 NaN            NaN            NaN   3.87434        7.08477                 NaN   7.30817       0.861468        41.4007        39.4706     
  1114.61        500.000                 NaN            NaN            NaN   3.97929        6.89492                 NaN   7.29553       0.879285        41.4529        39.4981     
  1113.22        500.000                 NaN            NaN            NaN   3.51566        7.49382                 NaN   7.24618       0.867252        41.5411        39.3360     
  1111.82        500.000                 NaN            NaN            NaN   3.98028        6.90329                 NaN   7.30030       0.876448        41.4388        39.5009     
  1110.42        500.000                 NaN            NaN            NaN   3.99737        6.87036                 NaN   7.29670       0.879962        41.4512        39.5044     
  1109.02        500.000                 NaN            NaN            NaN   4.00331        6.86229                 NaN   7.29707       0.880164        41.4507        39.5065     
  1107.62        500.000                 NaN            NaN            NaN   3.94286        6.98190                 NaN   7.31356       0.865834        41.4033        39.4926     
  1106.23        500.000                 NaN            NaN            NaN   4.03804        6.80629                 NaN   7.29291       0.882551        41.4656        39.5146     
  1104.83        500.000                 NaN            NaN            NaN   4.04159        6.80242                 NaN   7.29361       0.882441        41.4638        39.5161     
  1103.43        500.000                 NaN            NaN            NaN   3.96879        6.94912                 NaN   7.30908       0.867111        41.4049        39.5009     
  1102.03        500.000                 NaN            NaN            NaN   4.10602        6.71976                 NaN   7.29493       0.882427        41.4609        39.5360     
  1100.64        500.000                 NaN            NaN            NaN   4.59477       0.495254        5.30182        7.19394       0.951025        41.8348        39.6284     
  1099.24        500.000                 NaN            NaN            NaN   3.99478        6.91270                 NaN   7.30997       0.868458        41.4045        39.5096     
  1097.84        500.000                 NaN            NaN            NaN   4.12414        6.69692                 NaN   7.29565       0.882874        41.4580        39.5424     
  1096.44        500.000                 NaN            NaN            NaN   4.07851        6.75406                 NaN   7.29546       0.883479        41.4595        39.5290     
  1095.04        500.000                 NaN            NaN            NaN   4.08230        6.74969                 NaN   7.29615       0.883402        41.4579        39.5305     
  1093.65        500.000                 NaN            NaN            NaN   4.14193        6.67329                 NaN   7.29674       0.883394        41.4560        39.5486     
  1092.25        500.000                 NaN            NaN            NaN   4.14783        6.66547                 NaN   7.29709       0.883567        41.4553        39.5507     
  1090.85        500.000                 NaN            NaN            NaN   4.10298        6.71593                 NaN   7.29344       0.887659        41.4618        39.5382     
  1089.45        500.000                 NaN            NaN            NaN   4.05279        6.82995                 NaN   7.31617       0.872425        41.3998        39.5289     
  1088.06        500.000                 NaN            NaN            NaN   4.12453        6.68745                 NaN   7.29751       0.885844        41.4602        39.5444     
  1086.66        500.000                 NaN            NaN            NaN   4.12981        6.68106                 NaN   7.29765       0.885947        41.4592        39.5463     
  1085.26        500.000                 NaN            NaN            NaN   4.13543        6.67360                 NaN   7.29805       0.886103        41.4585        39.5483     
  1083.86        500.000                 NaN            NaN            NaN   4.14128        6.66517                 NaN   7.29818       0.886277        41.4590        39.5501     
  1082.47        500.000                 NaN            NaN            NaN   4.14647        6.65898                 NaN   7.29888       0.886400        41.4570        39.5522     
  1081.07        500.000                 NaN            NaN            NaN   4.15192        6.65178                 NaN   7.29930       0.886544        41.4563        39.5542     
  1079.67        500.000                 NaN            NaN            NaN   4.15741        6.64450                 NaN   7.29970       0.886696        41.4555        39.5561     
  1078.27        500.000                 NaN            NaN            NaN   4.15493        6.65032                 NaN   7.30051       0.885816        41.4529        39.5555     
  1076.87        500.000                 NaN            NaN            NaN   4.16141        6.64153                 NaN   7.30080       0.886092        41.4524        39.5578     
  1075.48        500.000                 NaN            NaN            NaN   4.16164        6.64340                 NaN   7.30200       0.885588        41.4489        39.5585     
  1074.08        500.000                 NaN            NaN            NaN   4.16713        6.63618                 NaN   7.30249       0.885752        41.4479        39.5605     
  1072.68        500.000                 NaN            NaN            NaN   4.17472        6.62477                 NaN   7.30229       0.886200        41.4492        39.5628     
  1071.28        500.000                 NaN            NaN            NaN   4.17672        6.62419                 NaN   7.30376       0.885908        41.4451        39.5643     
  1069.89        500.000                 NaN            NaN            NaN   4.19513        6.59432                 NaN   7.30262       0.887787        41.4505        39.5697     
  1068.49        500.000                 NaN            NaN            NaN   4.18793        6.60915                 NaN   7.30468       0.886297        41.4436        39.5684     
  1067.09        500.000                 NaN            NaN            NaN   4.19907        6.58892                 NaN   7.30277       0.890197        41.4457        39.5733     
  1065.69        500.000                 NaN            NaN            NaN   4.19959        6.59336                 NaN   7.30563       0.886757        41.4420        39.5727     
  1064.30        500.000                 NaN            NaN            NaN   4.20809        6.58075                 NaN   7.30577       0.887353        41.4425        39.5755     
  1062.90        500.000                 NaN            NaN            NaN   4.25387        6.50149                 NaN   7.30217       0.892963        41.4612        39.5883     
  1061.50        500.000                 NaN            NaN            NaN   4.27195        6.49992                 NaN   7.30946       0.888547        41.4320        39.5981     
  1060.10        500.000                 NaN            NaN            NaN   4.22490        6.56368                 NaN   7.31157       0.889272        41.4251        39.5855     
  1058.70        500.000                 NaN            NaN            NaN   4.23115        6.54858                 NaN   7.30910       0.891364        41.4317        39.5881     
  1057.31        500.000                 NaN            NaN            NaN   4.28665        6.45304                 NaN   7.30251       0.897387        41.4588        39.6016     
  1055.91        500.000                 NaN            NaN            NaN   4.24446        6.54357                 NaN   7.31854       0.887417        41.4105        39.5956     
  1054.51        500.000                 NaN            NaN            NaN   4.24605        6.52789                 NaN   7.30832       0.891808        41.4340        39.5919     
  1053.11        500.000                 NaN            NaN            NaN   4.72214        5.60971       0.180651E-005   7.20244       0.959077        41.8328        39.6739     
  1051.72        500.000                 NaN            NaN            NaN   4.25713        6.52660                 NaN   7.31457       0.889603        41.4123        39.5998     
  1050.32        500.000                 NaN            NaN            NaN   4.26410        6.50320                 NaN   7.30989       0.892584        41.4316        39.5986     
  1048.92        500.000                 NaN            NaN            NaN   4.26379        6.50904                 NaN   7.31364       0.890737        41.4229        39.5999     
  1047.52        500.000                 NaN            NaN            NaN   4.27450        6.48896                 NaN   7.31145       0.892664        41.4298        39.6026     
  1046.12        500.000                 NaN            NaN            NaN   4.26673        6.50946                 NaN   7.31771       0.889578        41.4139        39.6026     
  1044.73        500.000                 NaN            NaN            NaN   4.27633        6.49472                 NaN   7.31763       0.890327        41.4153        39.6057     
  1043.33        500.000                 NaN            NaN            NaN   4.28879        6.47457                 NaN   7.31662       0.891746        41.4190        39.6093     
  1041.93        500.000                 NaN            NaN            NaN   4.29009        6.47479                 NaN   7.31814       0.891170        41.4154        39.6104     
  1040.53        500.000                 NaN            NaN            NaN   4.29500        6.46822                 NaN   7.31835       0.891509        41.4147        39.6123     
  1039.14        500.000                 NaN            NaN            NaN   4.34911        6.40085                 NaN   7.32022       0.890693        41.4102        39.6289     
  1037.74        500.000                 NaN            NaN            NaN   4.30176        6.46531                 NaN   7.32197       0.891208        41.4036        39.6162     
  1036.34        500.000                 NaN            NaN            NaN   4.32771        6.44501                 NaN   7.32685       0.886519        41.3883        39.6257     
  1034.94        500.000                 NaN            NaN            NaN   4.72723        5.63461       0.578016E-003   7.18883       0.954620        41.8241        39.6700     
  1033.55        500.000                 NaN            NaN            NaN   4.36076        6.38916                 NaN   7.32411       0.890256        41.4008        39.6350     
  1032.15        500.000                 NaN            NaN            NaN   4.36931        6.37672                 NaN   7.32426       0.890854        41.4012        39.6377     
  1030.75        500.000                 NaN            NaN            NaN   4.31903        6.44214                 NaN   7.32425       0.891213        41.3999        39.6234     
  1029.35        500.000                 NaN            NaN            NaN   4.37939        6.36309                 NaN   7.32563       0.891340        41.3989        39.6417     
  1027.95        500.000                 NaN            NaN            NaN   4.38179        6.36274                 NaN   7.32801       0.890542        41.3933        39.6436     
  1026.56        500.000                 NaN            NaN            NaN   4.75572        5.58240       0.182503E-005   7.21614       0.957736        41.7947        39.6933     
  1025.16        500.000                 NaN            NaN            NaN   4.39011        6.35149                 NaN   7.32841       0.891113        41.3921        39.6468     
  1023.76        500.000                 NaN            NaN            NaN   4.39140        6.35067                 NaN   7.32858       0.891352        41.3902        39.6478     
  1022.36        500.000                 NaN            NaN            NaN   4.34647        6.43691                 NaN   7.33869       0.883798        41.3556        39.6385     
  1020.97        500.000                 NaN            NaN            NaN   4.40156        6.33766                 NaN   7.32989       0.891788        41.3872        39.6519     
  1019.57        500.000                 NaN            NaN            NaN   4.71933        5.00059       0.660481        7.23681       0.948910        41.7427        39.6912     
  1018.17        500.000                 NaN            NaN            NaN   4.40934        6.32839                 NaN   7.33280       0.891470        41.3827        39.6553     
  1016.77        500.000                 NaN            NaN            NaN   4.36280        6.38812                 NaN   7.33270       0.891812        41.3824        39.6421     
  1015.37        500.000                 NaN            NaN            NaN   4.36256        6.39041                 NaN   7.33406       0.891576        41.3784        39.6430     
  1013.98        500.000                 NaN            NaN            NaN   4.40305        6.34853                 NaN   7.33900       0.888760        41.3639        39.6568     
  1012.58        500.000                 NaN            NaN            NaN   4.74234        5.59862       0.989843E-002   7.23438       0.952819        41.7676        39.6944     
  1011.18        500.000                 NaN            NaN            NaN   4.42541        6.31169                 NaN   7.33796       0.891153        41.3704        39.6634     
  1009.78        500.000                 NaN            NaN            NaN   4.37803        6.37248                 NaN   7.33818       0.891659        41.3693        39.6504     
  1008.39        500.000                 NaN            NaN            NaN   4.43228        6.30416                 NaN   7.33994       0.891105        41.3658        39.6668     
  1006.99        500.000                 NaN            NaN            NaN   4.43646        6.29951                 NaN   7.33976       0.890940        41.3650        39.6683     
  1005.59        500.000                 NaN            NaN            NaN   4.44119        6.29630                 NaN   7.34181       0.890632        41.3588        39.6713     
  1004.19        500.000                 NaN            NaN            NaN   4.39440        6.35261                 NaN   7.33697       0.892811        41.3667        39.6565     
  1002.80        500.000                 NaN            NaN            NaN   4.45310        6.27800                 NaN   7.34322       0.891607        41.3582        39.6759     
  1001.40        500.000                 NaN            NaN            NaN   4.45519        6.27411                 NaN   7.34358       0.891952        41.3584        39.6768     
  1000.00        500.000                 NaN            NaN            NaN   4.46006        6.26750                 NaN   7.34441       0.892194        41.3576        39.6783     
