|6.6.6
Archiving\03_Data\DeqLP/QFM/K22/K22_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1086.54        500.000                 NaN   53.4715        1.05594        27.0989        5.54946        8.25068        3.78561       0.787942     
  1083.33        500.000                 NaN   53.4711        1.05596        27.0989        5.54951        8.25068        3.78583       0.787956     
  1080.13        500.000                 NaN   53.4708        1.05598        27.0990        5.54956        8.25069        3.78604       0.787971     
  1076.92        500.000                 NaN   53.4814        1.09019        27.1282        8.24458        5.40716        3.85734       0.791187     
  1073.72        500.000                 NaN   53.4810        1.09021        27.1282        8.24458        5.40722        3.85755       0.791202     
  1070.51        500.000                 NaN   53.4806        1.09024        27.1283        8.24459        5.40727        3.85777       0.791217     
  1067.31        500.000                 NaN   53.4803        1.09026        27.1283        8.24460        5.40732        3.85798       0.791231     
  1064.10        500.000                 NaN   53.4799        1.09028        27.1284        8.24460        5.40737        3.85820       0.791246     
  1060.90        500.000                 NaN   53.4795        1.09030        27.1285        8.24461        5.40742        3.85841       0.791260     
  1057.69        500.000                 NaN   53.4792        1.09032        27.1285        8.24461        5.40748        3.85863       0.791275     
  1054.49        500.000                 NaN   53.4788        1.09035        27.1286        8.24462        5.40753        3.85884       0.791289     
  1051.28        500.000                 NaN   53.4821        1.12671        27.1697        5.26559        8.23976        3.92312       0.793064     
  1048.08        500.000                 NaN   53.4817        1.12673        27.1697        5.26565        8.23976        3.92334       0.793078     
  1044.87        500.000                 NaN   53.4813        1.12676        27.1698        5.26570        8.23977        3.92355       0.793093     
  1041.67        500.000                 NaN   53.4810        1.12678        27.1698        5.26575        8.23977        3.92377       0.793107     
  1038.46        500.000                 NaN   53.4806        1.12680        27.1699        5.26581        8.23978        3.92399       0.793121     
  1035.26        500.000                 NaN   53.4802        1.12682        27.1700        5.26586        8.23978        3.92421       0.793135     
  1032.05        500.000                 NaN   53.4799        1.12685        27.1700        5.26591        8.23979        3.92442       0.793150     
  1028.85        500.000                 NaN   53.4795        1.12687        27.1701        5.26597        8.23980        3.92464       0.793164     
  1025.64        500.000                 NaN   53.4763        1.16546        27.2220        8.23629        5.12434        3.98182       0.793846     
  1022.44        500.000                 NaN   53.4759        1.16548        27.2220        8.23630        5.12439        3.98204       0.793860     
  1019.23        500.000                 NaN   53.4755        1.16550        27.2221        8.23630        5.12444        3.98226       0.793874     
  1016.03        500.000                 NaN   53.4752        1.16553        27.2221        8.23631        5.12450        3.98248       0.793888     
  1012.82        500.000                 NaN   53.4748        1.16555        27.2222        8.23631        5.12455        3.98270       0.793902     
  1009.62        500.000                 NaN   53.4744        1.16557        27.2223        8.23632        5.12461        3.98292       0.793916     
  1006.41        500.000                 NaN   53.4740        1.16560        27.2223        8.23632        5.12466        3.98314       0.793930     
  1003.21        500.000                 NaN   53.4736        1.16562        27.2224        8.23632        5.12471        3.98336       0.793944     
  1000.00        500.000                 NaN   53.4634        1.20684        27.2855        4.98302        8.23486        4.03269       0.793712     
