|6.6.6
Archiving\03_Data\frac/QFM_m4.5/YM20/YM20_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.50562        4.20289                 NaN            NaN   8.48001        46.5670       0.599356        32.6452                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.54324        4.16906                 NaN            NaN   8.49250        46.5498       0.597828        32.6475                 NaN
  1120.30        2500.00                 NaN            NaN            NaN   3.09042                 NaN            NaN   6.15580                 NaN            NaN            NaN   7.86457        48.2028       0.829207        33.8572                 NaN
  1117.79        2500.00                 NaN            NaN            NaN   3.09532                 NaN            NaN   6.15110                 NaN            NaN            NaN   7.86773        48.1950       0.828661        33.8622                 NaN
  1115.29        2500.00                 NaN            NaN            NaN   3.09969                 NaN            NaN   6.14525                 NaN            NaN            NaN   7.86794        48.1922       0.828633        33.8663                 NaN
  1112.78        2500.00                 NaN            NaN            NaN   3.10246                 NaN            NaN   6.14124                 NaN            NaN            NaN   7.86817        48.1901       0.828617        33.8695                 NaN
  1110.28        2500.00                 NaN            NaN            NaN   3.10673                 NaN            NaN   6.13540                 NaN            NaN            NaN   7.86843        48.1874       0.828576        33.8735                 NaN
  1107.77        2500.00                 NaN            NaN            NaN   3.11113                 NaN            NaN   6.12839                 NaN            NaN            NaN   7.86775        48.1866       0.828839        33.8773                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.70335        4.04039                 NaN            NaN   8.53067        46.4710       0.589471        32.6651                 NaN
  1102.76        2500.00                 NaN            NaN            NaN   3.11981                 NaN            NaN   6.11614                 NaN            NaN            NaN   7.86825        48.1818       0.828771        33.8852                 NaN
  1100.25        2500.00                 NaN            NaN            NaN   3.12217                 NaN            NaN   6.11268                 NaN            NaN            NaN   7.86843        48.1798       0.828758        33.8882                 NaN
  1097.74        2500.00                 NaN            NaN            NaN   3.12591                 NaN            NaN   6.10850                 NaN            NaN            NaN   7.86970        48.1753       0.828393        33.8922                 NaN
  1095.24        2500.00                 NaN            NaN            NaN   3.13240                 NaN            NaN   6.09499                 NaN            NaN            NaN   7.86748        48.1807       0.828970        33.8955                 NaN
  1092.73        2500.00                 NaN            NaN            NaN   3.13702                 NaN            NaN   6.09193                 NaN            NaN            NaN   7.86951        48.1719       0.828538        33.9011                 NaN
  1090.23        2500.00                 NaN            NaN            NaN   3.13859                 NaN            NaN   6.08897                 NaN            NaN            NaN   7.86980        48.1707       0.828509        33.9034                 NaN
  1087.72        2500.00                 NaN            NaN            NaN   3.14381                 NaN            NaN   6.08047                 NaN            NaN            NaN   7.86991        48.1701       0.828511        33.9072                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.84873        3.93417                 NaN            NaN   8.57440        46.3778       0.578680        32.6862                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.85983        3.92814                 NaN            NaN   8.58024        46.3656       0.577319        32.6889                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.85414        3.93888                 NaN            NaN   8.58574        46.3537       0.576009        32.6916                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.86527        3.93283                 NaN            NaN   8.59152        46.3415       0.574645        32.6942                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.235647E-003   7.89684        3.90608       0.458322E-004   8.59758        46.3291       0.573252        32.6969                 NaN
  1072.68        2500.00                 NaN            NaN            NaN   3.17214                 NaN            NaN   6.03881                 NaN            NaN            NaN   7.87004        48.1585       0.828892        33.9316                 NaN
  1070.18        2500.00                 NaN            NaN            NaN   3.17573                 NaN            NaN   6.03386                 NaN            NaN            NaN   7.87057        48.1558       0.828804        33.9353                 NaN
  1067.67        2500.00                 NaN            NaN            NaN   3.09813                 NaN            NaN   6.14702                 NaN            NaN            NaN   7.86919        48.1569       0.828479        33.9003                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.93486        3.88926                 NaN            NaN   8.62066        46.2798       0.567673        32.7078                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.94241        3.88683                 NaN            NaN   8.62635        46.2676       0.566287        32.7105                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.94657        3.88810                 NaN            NaN   8.63211        46.2551       0.564886        32.7133                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.65396        9.05430                 NaN            NaN   8.58563        46.4475       0.580231        32.6784                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.94942        3.89598                 NaN            NaN   8.64329        46.2304       0.562097        32.7188                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95594        3.89491                 NaN            NaN   8.64901        46.2179       0.560675        32.7216                 NaN
  1050.13        2500.00                 NaN            NaN            NaN   3.20110                 NaN            NaN   5.99985                 NaN            NaN            NaN   7.87031        48.1379       0.828617        33.9622                 NaN
  1047.62        2500.00                 NaN            NaN            NaN   3.20734                 NaN            NaN   5.98959       0.237804E-004            NaN            NaN   7.87315        48.1343       0.828288        33.9673                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96247        3.90489                 NaN            NaN   8.66592        46.1803       0.556428        32.7300                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96286        3.91005                 NaN            NaN   8.67157        46.1677       0.555002        32.7328                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96261        3.91588                 NaN            NaN   8.67713        46.1552       0.553583        32.7356                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96222        3.92192                 NaN            NaN   8.68275        46.1425       0.552147        32.7385                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96016        3.92970                 NaN            NaN   8.68842        46.1297       0.550712        32.7413                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95923        3.93614                 NaN            NaN   8.69391        46.1173       0.549297        32.7442                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95726        3.94381                 NaN            NaN   8.69938        46.1047       0.547870        32.7470                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95506        3.95173                 NaN            NaN   8.70492        46.0920       0.546436        32.7499                 NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.96349        3.94952                 NaN            NaN   8.71089        46.0783       0.544972        32.7529                 NaN
  1022.56        2500.00                 NaN            NaN            NaN   3.24776                 NaN            NaN   5.93582                 NaN            NaN            NaN   7.87682        48.1057       0.827536        34.0063                 NaN
  1020.05        2500.00                 NaN            NaN            NaN   3.24995                 NaN            NaN   5.93269                 NaN            NaN            NaN   7.87810        48.1025       0.827281        34.0095                 NaN
  1017.54        2500.00                 NaN            NaN            NaN   3.25346                 NaN            NaN   5.92816                 NaN            NaN            NaN   7.87850        48.0995       0.827201        34.0131                 NaN
  1015.04        2500.00                 NaN            NaN            NaN   3.25820                 NaN            NaN   5.92245       0.675100E-005            NaN            NaN   7.87802        48.0967       0.827212        34.0174                 NaN
  1012.53        2500.00                 NaN            NaN            NaN   3.26166                 NaN            NaN   5.91805       0.174569E-005            NaN            NaN   7.87847        48.0936       0.827120        34.0211                 NaN
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.248224E-003   7.93741        4.01107                 NaN   8.74407        46.0005       0.536200        32.7705                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.92673        4.02705                 NaN            NaN   8.74904        45.9892       0.534864        32.7731                 NaN
  1005.01        2500.00                 NaN            NaN            NaN   3.62071                 NaN            NaN  0.421899E-002            NaN            NaN            NaN   7.42901        49.7088       0.935670        33.8621        4.43949     
  1002.51        2500.00                 NaN            NaN            NaN   3.27505                 NaN            NaN   5.90158       0.122717E-005            NaN            NaN   7.88079        48.0802       0.826706        34.0357                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.11215        3.85886                 NaN            NaN   8.79525        45.9238       0.529030        32.7809                 NaN
