|6.6.6
Archiving\03_Data\frac/QFM_m4.5/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1804        5.54245                 NaN            NaN   8.62203        43.6549        1.04543        30.9548                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.2305        5.49666                 NaN            NaN   8.63475        43.6397        1.04281        30.9555                 NaN
  1120.30        2500.00                 NaN            NaN            NaN   4.95515                 NaN            NaN   8.06821                 NaN            NaN            NaN   8.01870        45.3166        1.45050        32.1908                 NaN
  1117.79        2500.00                 NaN            NaN            NaN   4.96324                 NaN            NaN   8.06059                 NaN            NaN            NaN   8.02198        45.3104        1.44960        32.1942                 NaN
  1115.29        2500.00                 NaN            NaN            NaN   4.97048                 NaN            NaN   8.05212                 NaN            NaN            NaN   8.02224        45.3089        1.44961        32.1967                 NaN
  1112.78        2500.00                 NaN            NaN            NaN   4.97515                 NaN            NaN   8.04643                 NaN            NaN            NaN   8.02253        45.3080        1.44964        32.1983                 NaN
  1110.28        2500.00                 NaN            NaN            NaN   4.98224                 NaN            NaN   8.03800                 NaN            NaN            NaN   8.02284        45.3066        1.44962        32.2007                 NaN
  1107.77        2500.00                 NaN            NaN            NaN   4.98952                 NaN            NaN   8.02815                 NaN            NaN            NaN   8.02221        45.3071        1.45014        32.2029                 NaN
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4424        5.32109                 NaN            NaN   8.67372        43.5724        1.02848        30.9619                 NaN
  1102.76        2500.00                 NaN            NaN            NaN   5.00391                 NaN            NaN   8.01061                 NaN            NaN            NaN   8.02283        45.3048        1.45013        32.2077                 NaN
  1100.25        2500.00                 NaN            NaN            NaN   5.00793                 NaN            NaN   8.00576                 NaN            NaN            NaN   8.02306        45.3040        1.45017        32.2091                 NaN
  1097.74        2500.00                 NaN            NaN            NaN   5.01415                 NaN            NaN   7.99944                 NaN            NaN            NaN   8.02441        45.3009        1.44958        32.2115                 NaN
  1095.24        2500.00                 NaN            NaN            NaN   5.02482                 NaN            NaN   7.98157                 NaN            NaN            NaN   8.02223        45.3073        1.45065        32.2134                 NaN
  1092.73        2500.00                 NaN            NaN            NaN   5.03245                 NaN            NaN   7.97601                 NaN            NaN            NaN   8.02433        45.3000        1.44995        32.2172                 NaN
  1090.23        2500.00                 NaN            NaN            NaN   5.03520                 NaN            NaN   7.97215                 NaN            NaN            NaN   8.02468        45.2999        1.44995        32.2181                 NaN
  1087.72        2500.00                 NaN            NaN            NaN   5.04384                 NaN            NaN   7.96005                 NaN            NaN            NaN   8.02489        45.3008        1.45002        32.2205                 NaN
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6357        5.17412                 NaN            NaN   8.71830        43.4920        1.00992        30.9700                 NaN
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6503        5.16535                 NaN            NaN   8.72425        43.4814        1.00758        30.9711                 NaN
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6428        5.17879                 NaN            NaN   8.72986        43.4711        1.00533        30.9722                 NaN
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6575        5.16994                 NaN            NaN   8.73576        43.4606        1.00298        30.9732                 NaN
  1075.19        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.316671E-003   10.6994        5.13361       0.606264E-004   8.74193        43.4498        1.00058        30.9743                 NaN
  1072.68        2500.00                 NaN            NaN            NaN   5.09072                 NaN            NaN   7.90078                 NaN            NaN            NaN   8.02535        45.2967        1.45102        32.2354                 NaN
  1070.18        2500.00                 NaN            NaN            NaN   5.09672                 NaN            NaN   7.89363                 NaN            NaN            NaN   8.02594        45.2953        1.45092        32.2375                 NaN
  1067.67        2500.00                 NaN            NaN            NaN   4.97215                 NaN            NaN   8.05702                 NaN            NaN            NaN   8.02416        45.2951        1.45033        32.2013                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7498        5.10785                 NaN            NaN   8.76547        43.4072       0.990977        30.9787                 NaN
  1062.66        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7599        5.10375                 NaN            NaN   8.77127        43.3967       0.988589        30.9798                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7654        5.10452                 NaN            NaN   8.77714        43.3858       0.986176        30.9810                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.46048        12.2685                 NaN            NaN   8.73140        43.5746        1.01318        30.9518                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7692        5.11310                 NaN            NaN   8.78854        43.3645       0.981374        30.9833                 NaN
  1052.63        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7779        5.11074                 NaN            NaN   8.79437        43.3536       0.978924        30.9845                 NaN
  1050.13        2500.00                 NaN            NaN            NaN   5.13933                 NaN            NaN   7.84407                 NaN            NaN            NaN   8.02608        45.2874        1.45104        32.2521                 NaN
  1047.62        2500.00                 NaN            NaN            NaN   5.14961                 NaN            NaN   7.83003       0.320287E-004            NaN            NaN   8.02903        45.2852        1.45052        32.2556                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7866        5.12101                 NaN            NaN   8.81161        43.3211       0.971606        30.9880                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7872        5.12684                 NaN            NaN   8.81737        43.3102       0.969149        30.9892                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7869        5.13354                 NaN            NaN   8.82304        43.2994       0.966701        30.9905                 NaN
  1037.59        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7864        5.14050                 NaN            NaN   8.82877        43.2884       0.964226        30.9917                 NaN
  1035.09        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7837        5.14973                 NaN            NaN   8.83455        43.2773       0.961753        30.9929                 NaN
  1032.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7826        5.15727                 NaN            NaN   8.84015        43.2665       0.959312        30.9942                 NaN
  1030.08        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7801        5.16635                 NaN            NaN   8.84573        43.2556       0.956852        30.9954                 NaN
  1027.57        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7772        5.17573                 NaN            NaN   8.85138        43.2446       0.954379        30.9967                 NaN
  1025.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7883        5.17175                 NaN            NaN   8.85746        43.2326       0.951854        30.9981                 NaN
  1022.56        2500.00                 NaN            NaN            NaN   5.21691                 NaN            NaN   7.75143                 NaN            NaN            NaN   8.03329        45.2697        1.44975        32.2790                 NaN
  1020.05        2500.00                 NaN            NaN            NaN   5.22066                 NaN            NaN   7.74717                 NaN            NaN            NaN   8.03463        45.2676        1.44935        32.2805                 NaN
  1017.54        2500.00                 NaN            NaN            NaN   5.22655                 NaN            NaN   7.74048                 NaN            NaN            NaN   8.03508        45.2660        1.44927        32.2826                 NaN
  1015.04        2500.00                 NaN            NaN            NaN   5.23440                 NaN            NaN   7.73180       0.917999E-005            NaN            NaN   8.03465        45.2645        1.44934        32.2853                 NaN
  1012.53        2500.00                 NaN            NaN            NaN   5.24019                 NaN            NaN   7.72528       0.237386E-005            NaN            NaN   8.03516        45.2627        1.44923        32.2874                 NaN
  1010.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.332947E-003   10.7544        5.24604                 NaN   8.89129        43.1652       0.936719        31.0060                 NaN
  1007.52        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.7405        5.26612                 NaN            NaN   8.89637        43.1555       0.934417        31.0072                 NaN
  1005.01        2500.00                 NaN            NaN            NaN   5.82390                 NaN            NaN  0.551722E-002            NaN            NaN            NaN   7.58477        46.8340        1.64132        32.1659        5.94460     
  1002.51        2500.00                 NaN            NaN            NaN   5.26267                 NaN            NaN   7.70057       0.166894E-005            NaN            NaN   8.03770        45.2545        1.44872        32.2958                 NaN
  1000.00        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.9843        5.04198                 NaN            NaN   8.94331        43.0962       0.924306        31.0098                 NaN
