|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1/TIS/TIS_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1165.80        500.000                 NaN            NaN   4.93749                 NaN   2.52947        7.11563        43.7674       0.502571        41.1474     
  1164.76        500.000                 NaN            NaN   4.93136                 NaN   2.53327        7.11586        43.7667       0.502727        41.1501     
  1163.73        500.000                 NaN            NaN   4.92526                 NaN   2.53706        7.11609        43.7660       0.502882        41.1527     
  1162.69        500.000                 NaN            NaN   4.91924                 NaN   2.54079        7.11633        43.7652       0.503035        41.1554     
  1161.65        500.000                 NaN            NaN   4.91327                 NaN   2.54450        7.11656        43.7645       0.503186        41.1580     
  1160.62        500.000                 NaN            NaN   4.90734                 NaN   2.54818        7.11679        43.7637       0.503336        41.1606     
  1159.58        500.000                 NaN            NaN   4.90150                 NaN   2.55182        7.11704        43.7630       0.503482        41.1632     
  1158.54        500.000                 NaN            NaN   5.16259                 NaN   2.41262        7.13874        43.6890       0.490769        41.1063     
  1157.51        500.000                 NaN            NaN   4.88993                 NaN   2.55903        7.11751        43.7614       0.503772        41.1684     
  1156.47        500.000                 NaN            NaN   4.88422                 NaN   2.56258        7.11776        43.7606       0.503915        41.1709     
  1155.44        500.000                 NaN            NaN   4.87856                 NaN   2.56612        7.11800        43.7598       0.504055        41.1735     
  1154.40        500.000                 NaN            NaN   4.87295                 NaN   2.56962        7.11825        43.7590       0.504195        41.1760     
  1153.36        500.000                 NaN            NaN   4.86739                 NaN   2.57309        7.11850        43.7581       0.504331        41.1785     
  1152.33        500.000                 NaN            NaN   4.86187                 NaN   2.57654        7.11875        43.7573       0.504468        41.1811     
  1151.29        500.000                 NaN            NaN   4.85638                 NaN   2.57998        7.11900        43.7565       0.504604        41.1836     
  1150.25        500.000                 NaN            NaN   4.85095                 NaN   2.58338        7.11925        43.7556       0.504737        41.1861     
  1149.22        500.000                 NaN            NaN   4.84557                 NaN   2.58675        7.11951        43.7547       0.504869        41.1886     
  1148.18        500.000                 NaN            NaN   4.84024                 NaN   2.59009        7.11977        43.7539       0.504999        41.1911     
  1147.15        500.000                 NaN            NaN   4.83495                 NaN   2.59341        7.12003        43.7530       0.505128        41.1935     
  1146.11        500.000                 NaN            NaN   4.82971                 NaN   2.59671        7.12029        43.7521       0.505255        41.1960     
  1145.07        500.000                 NaN            NaN   4.82451                 NaN   2.59998        7.12055        43.7512       0.505381        41.1984     
  1144.04        500.000                 NaN            NaN   4.81936                 NaN   2.60321        7.12082        43.7502       0.505504        41.2009     
  1143.00        500.000                 NaN            NaN   4.81424                 NaN   2.60643        7.12109        43.7493       0.505627        41.2033     
  1141.96        500.000                 NaN            NaN   4.80917                 NaN   2.60963        7.12136        43.7484       0.505749        41.2057     
  1140.93        500.000                 NaN            NaN   4.80413                 NaN   2.61281        7.12164        43.7474       0.505869        41.2081     
  1139.89        500.000                 NaN            NaN   4.79913                 NaN   2.61597        7.12191        43.7465       0.505988        41.2106     
  1138.86        500.000                 NaN            NaN   4.79418                 NaN   2.61910        7.12218        43.7455       0.506105        41.2129     
  1137.82        500.000                 NaN            NaN   4.78926                 NaN   2.62221        7.12246        43.7445       0.506222        41.2153     
  1136.78        500.000                 NaN            NaN   4.78439                 NaN   2.62529        7.12274        43.7435       0.506337        41.2177     
  1135.75        500.000                 NaN            NaN   4.77957                 NaN   2.62835        7.12303        43.7425       0.506450        41.2201     
  1134.71        500.000                 NaN            NaN   4.77478                 NaN   2.63139        7.12331        43.7415       0.506562        41.2224     
  1133.68        500.000                 NaN            NaN   4.77001                 NaN   2.63441        7.12360        43.7405       0.506674        41.2248     
  1132.64        500.000                 NaN            NaN   4.76530                 NaN   2.63740        7.12389        43.7395       0.506783        41.2271     
  1131.60        500.000                 NaN            NaN   4.76061                 NaN   2.64038        7.12418        43.7385       0.506892        41.2295     
  1130.57        500.000                 NaN            NaN   4.75597                 NaN   2.64333        7.12447        43.7374       0.507000        41.2318     
  1129.53        500.000                 NaN            NaN   4.75137                 NaN   2.64626        7.12476        43.7364       0.507105        41.2341     
  1128.49        500.000                 NaN            NaN   4.74680                 NaN   2.64918        7.12506        43.7353       0.507210        41.2365     
  1127.46        500.000                 NaN            NaN   4.74227                 NaN   2.65207        7.12537        43.7342       0.507313        41.2388     
  1126.42        500.000                 NaN            NaN   4.73777                 NaN   2.65495        7.12566        43.7331       0.507417        41.2411     
  1125.39        500.000                 NaN            NaN   4.73331                 NaN   2.65780        7.12597        43.7321       0.507518        41.2434     
  1124.35        500.000                 NaN            NaN   4.86298                 NaN   2.59166        7.13849        43.6880       0.500739        41.2182     
  1123.31        500.000                 NaN            NaN   4.72449                 NaN   2.66344        7.12658        43.7299       0.507717        41.2479     
  1122.28        500.000                 NaN            NaN   4.72014                 NaN   2.66623        7.12690        43.7287       0.507815        41.2502     
  1121.24        500.000                 NaN            NaN   4.71581                 NaN   2.66901        7.12721        43.7276       0.507912        41.2524     
  1120.20        500.000                 NaN            NaN   4.71152                 NaN   2.67177        7.12752        43.7265       0.508007        41.2547     
  1119.17        500.000                 NaN            NaN   4.70726                 NaN   2.67451        7.12784        43.7253       0.508102        41.2570     
  1118.13        500.000                 NaN            NaN   4.70304                 NaN   2.67723        7.12816        43.7242       0.508195        41.2592     
  1117.10        500.000                 NaN            NaN   4.69885                 NaN   2.67993        7.12848        43.7230       0.508288        41.2614     
  1116.06        500.000                 NaN            NaN   4.69469                 NaN   2.68261        7.12881        43.7219       0.508379        41.2637     
  1115.02        500.000                 NaN            NaN   4.69056                 NaN   2.68528        7.12914        43.7207       0.508469        41.2659     
  1113.99        500.000                 NaN            NaN   4.68647                 NaN   2.68793        7.12946        43.7195       0.508558        41.2681     
  1112.95        500.000                 NaN            NaN   4.68240                 NaN   2.69056        7.12979        43.7183       0.508646        41.2703     
  1111.91        500.000                 NaN            NaN   4.67837                 NaN   2.69317        7.13013        43.7171       0.508733        41.2725     
  1110.88        500.000                 NaN            NaN   4.67437                 NaN   2.69576        7.13046        43.7159       0.508819        41.2747     
  1109.84        500.000                 NaN            NaN   4.68460                 NaN   2.68791        7.13166        43.7150       0.509213        41.2716     
  1108.81        500.000                 NaN            NaN   4.68277                 NaN   2.68906        7.13206        43.7137       0.509283        41.2731     
  1107.77        500.000                 NaN            NaN   4.66270                 NaN   2.70330        7.13293        43.7108       0.509064        41.2812     
  1106.73        500.000                 NaN            NaN   4.65900                 NaN   2.70574        7.13343        43.7093       0.509146        41.2834     
  1105.70        500.000                 NaN            NaN   4.65537                 NaN   2.70816        7.13387        43.7079       0.509227        41.2855     
  1104.66        500.000                 NaN            NaN   4.65193                 NaN   2.71048        7.13469        43.7059       0.509296        41.2877     
  1103.62        500.000                 NaN            NaN   4.64839                 NaN   2.71286        7.13512        43.7045       0.509364        41.2898     
  1102.59        500.000                 NaN            NaN   4.73154                 NaN   2.67273        7.14115        43.6755       0.504807        41.2743     
  1101.55        500.000                 NaN            NaN   4.70489                 NaN   2.67969        7.13166        43.6971       0.509484        41.2771     
  1100.52        500.000                 NaN            NaN   4.67840                 NaN   2.69467        7.13183        43.7026       0.508732        41.2838     
  1099.48        500.000                 NaN            NaN   4.66894                 NaN   2.69868        7.13180        43.7067       0.508434        41.2855     
  1098.44        500.000                 NaN            NaN   4.66770                 NaN   2.70132        7.13460        43.7019       0.507082        41.2874     
  1097.41        500.000                 NaN            NaN   4.66615                 NaN   2.70343        7.13590        43.6977       0.506758        41.2901     
  1096.37        500.000                 NaN            NaN   4.66986                 NaN   2.69812        7.13922        43.6928       0.509762        41.2903     
  1095.33        500.000                 NaN            NaN   4.66679                 NaN   2.70031        7.13959        43.6911       0.509785        41.2924     
  1094.30        500.000                 NaN            NaN   4.66351                 NaN   2.70259        7.13996        43.6895       0.509840        41.2946     
  1093.26        500.000                 NaN            NaN   4.66067                 NaN   2.70469        7.14038        43.6878       0.509865        41.2966     
  1092.23        500.000                 NaN            NaN   4.65775                 NaN   2.70682        7.14078        43.6860       0.509897        41.2987     
  1091.19        500.000                 NaN            NaN   4.65443                 NaN   2.70910        7.14114        43.6845       0.509954        41.3009     
  1090.15        500.000                 NaN            NaN   4.68236                 NaN   2.70397        7.14615        43.6593       0.505860        41.3024     
  1089.12        500.000                 NaN            NaN   4.64784                 NaN   2.71364        7.14187        43.6815       0.510068        41.3051     
  1088.08        500.000                 NaN            NaN   4.64457                 NaN   2.71589        7.14224        43.6799       0.510125        41.3072     
  1087.04        500.000                 NaN            NaN   4.64131                 NaN   2.71814        7.14261        43.6784       0.510183        41.3094     
  1086.01        500.000                 NaN            NaN   4.63807                 NaN   2.72038        7.14298        43.6768       0.510239        41.3115     
  1084.97        500.000                 NaN            NaN   4.63517                 NaN   2.72246        7.14341        43.6751       0.510275        41.3136     
  1083.94        500.000                 NaN            NaN   4.63308                 NaN   2.72412        7.14393        43.6729       0.510357        41.3156     
  1082.90        500.000                 NaN            NaN   4.62905                 NaN   2.72656        7.14437        43.6721       0.510373        41.3175     
  1081.86        500.000                 NaN            NaN   4.62589                 NaN   2.72874        7.14488        43.6704       0.510403        41.3197     
  1080.83        500.000                 NaN            NaN   4.62266                 NaN   2.73101        7.14497        43.6691       0.510467        41.3217     
  1079.79        500.000                 NaN            NaN   4.60471                 NaN   2.73946        7.14352        43.6764       0.510943        41.3250     
  1078.75        500.000                 NaN            NaN   4.56432                 NaN   2.76855        7.14211        43.6739       0.511015        41.3401     
  1077.72        500.000                 NaN            NaN   3.96952       0.106623E-005   3.00469        7.03652        44.0638       0.545649        41.3798     
  1076.68        500.000                 NaN            NaN   4.56177                 NaN   2.77023        7.14440        43.6702       0.510838        41.3426     
  1075.65        500.000                 NaN            NaN   4.55425                 NaN   2.77511        7.14343        43.6696       0.511206        41.3464     
  1074.61        500.000                 NaN            NaN   4.57870                 NaN   2.76168        7.14294        43.6675       0.509606        41.3396     
  1073.57        500.000                 NaN            NaN   4.54980                 NaN   2.77830        7.14428        43.6664       0.511226        41.3500     
  1072.54        500.000                 NaN            NaN   4.56467                 NaN   2.77050        7.14432        43.6639       0.510190        41.3465     
  1071.50        500.000                 NaN            NaN   4.54886                 NaN   2.78084        7.14706        43.6592       0.510524        41.3535     
  1070.46        500.000                 NaN            NaN   4.54460                 NaN   2.78265        7.14599        43.6602       0.511173        41.3554     
  1069.43        500.000                 NaN            NaN   4.53866                 NaN   2.78609        7.14611        43.6598       0.511388        41.3579     
  1068.39        500.000                 NaN            NaN   4.55835                 NaN   2.76756        7.14578        43.6670       0.512535        41.3488     
  1067.36        500.000                 NaN            NaN   4.53751                 NaN   2.78879        7.14893        43.6526       0.510688        41.3615     
  1066.32        500.000                 NaN            NaN   4.53058                 NaN   2.79181        7.14752        43.6548       0.511496        41.3638     
  1065.28        500.000                 NaN            NaN   4.55176                 NaN   2.77271        7.14700        43.6616       0.512518        41.3544     
  1064.25        500.000                 NaN            NaN   4.53717                 NaN   2.77896        7.14432        43.6672       0.514053        41.3583     
  1063.21        500.000                 NaN            NaN   4.52581                 NaN   2.79590        7.14930        43.6484       0.511422        41.3691     
  1062.17        500.000                 NaN            NaN   3.94649                 NaN   3.02801        7.05282        44.0137       0.545215        41.4138     
  1061.14        500.000                 NaN            NaN   4.53989                 NaN   2.79104        7.15129        43.6392       0.510055        41.3685     
  1060.10        500.000                 NaN            NaN   4.51936                 NaN   2.79126        7.14643        43.6615       0.513782        41.3677     
  1059.07        500.000                 NaN            NaN   4.51565                 NaN   2.80321        7.15127        43.6414       0.511545        41.3769     
  1058.03        500.000                 NaN            NaN   4.56565                 NaN   2.78068        7.15792        43.6168       0.508562        41.3704     
  1056.99        500.000                 NaN            NaN   4.51323                 NaN   2.80610        7.15226        43.6360       0.511623        41.3808     
  1055.96        500.000                 NaN            NaN   4.55261                 NaN   2.78637        7.15944        43.6170       0.509470        41.3751     
  1054.92        500.000                 NaN            NaN   4.46962                 NaN   2.81626        7.14340        43.6718       0.516568        41.3823     
  1053.88        500.000                 NaN            NaN   4.55310                 NaN   2.78924        7.15971        43.6105       0.508809        41.3787     
  1052.85        500.000                 NaN            NaN   4.55011                 NaN   2.79131        7.16018        43.6088       0.508865        41.3807     
  1051.81        500.000                 NaN            NaN   4.50547                 NaN   2.80518        7.15607        43.6354       0.512902        41.3850     
  1050.78        500.000                 NaN            NaN   4.49916                 NaN   2.80968        7.15732        43.6324       0.512910        41.3885     
  1049.74        500.000                 NaN            NaN   4.49408                 NaN   2.81904        7.15591        43.6250       0.511767        41.3942     
  1048.70        500.000                 NaN            NaN   4.53630                 NaN   2.80022        7.16228        43.6030       0.509283        41.3889     
  1047.67        500.000                 NaN            NaN   4.49709                 NaN   2.81917        7.15833        43.6171       0.511424        41.3969     
  1046.63        500.000                 NaN            NaN   4.49463                 NaN   2.82096        7.15883        43.6153       0.511444        41.3988     
  1045.59        500.000                 NaN            NaN   4.49256                 NaN   2.82258        7.15938        43.6133       0.511445        41.4007     
  1044.56        500.000                 NaN            NaN   4.49031                 NaN   2.82428        7.15991        43.6114       0.511455        41.4026     
  1043.52        500.000                 NaN            NaN   4.48800                 NaN   2.82599        7.16043        43.6096       0.511470        41.4045     
  1042.49        500.000                 NaN            NaN   4.47597                 NaN   2.82109        7.15323        43.6353       0.514819        41.3996     
  1041.45        500.000                 NaN            NaN   4.03947       0.135656E-005   2.96903        7.03696        44.0163       0.543706        41.3946     
  1040.41        500.000                 NaN            NaN   4.47913                 NaN   2.83180        7.16140        43.6055       0.511635        41.4105     
  1039.38        500.000                 NaN            NaN   4.45499                 NaN   2.84346        7.15855        43.6131       0.513487        41.4164     
  1038.34        500.000                 NaN            NaN   4.47694                 NaN   2.83434        7.16310        43.6000       0.511534        41.4141     
  1037.30        500.000                 NaN            NaN   4.44543                 NaN   2.84878        7.15978        43.6129       0.513286        41.4198     
  1036.27        500.000                 NaN            NaN   4.48136                 NaN   2.82138        7.15759        43.6180       0.514203        41.4075     
  1035.23        500.000                 NaN            NaN   4.06998       0.115938E-005   3.00422        7.07850        43.8602       0.539711        41.4474     
  1034.20        500.000                 NaN            NaN   4.07029       0.129486E-005   3.00435        7.07912        43.8581       0.539657        41.4485     
  1033.16        500.000                 NaN            NaN   4.46611                 NaN   2.84255        7.16581        43.5903       0.511607        41.4236     
  1032.12        500.000                 NaN            NaN   4.47908                 NaN   2.82658        7.16219        43.6039       0.513333        41.4149     
  1031.09        500.000                 NaN            NaN   4.46226                 NaN   2.84552        7.16635        43.5879       0.511447        41.4265     
  1030.05        500.000                 NaN            NaN   4.07163       0.157459E-005   3.00490        7.08157        43.8493       0.539445        41.4531     
  1029.01        500.000                 NaN            NaN   4.43247                 NaN   2.85958        7.16471        43.5953       0.513294        41.4346     
  1027.98        500.000                 NaN            NaN   4.43300                 NaN   2.86090        7.16738        43.5886       0.512812        41.4373     
  1026.94        500.000                 NaN            NaN   4.42655                 NaN   2.86375        7.16552        43.5930       0.513230        41.4380     
  1025.91        500.000                 NaN            NaN   4.07215       0.525169E-003   3.00550        7.08406        43.8409       0.539233        41.4576     
  1024.87        500.000                 NaN            NaN   4.45729                 NaN   2.83969        7.16352        43.5969       0.514497        41.4281     
  1023.83        500.000                 NaN            NaN   4.42584                 NaN   2.86641        7.16802        43.5832       0.513042        41.4435     
  1022.80        500.000                 NaN            NaN   4.42496                 NaN   2.86727        7.16867        43.5811       0.513061        41.4450     
  1021.76        500.000                 NaN            NaN   4.42665                 NaN   2.86789        7.17021        43.5752       0.513073        41.4469     
  1020.72        500.000                 NaN            NaN   4.42487                 NaN   2.86934        7.17081        43.5731       0.513072        41.4488     
  1019.69        500.000                 NaN            NaN   2.94391        1.12621        2.99510        7.10025        43.8401       0.535544        41.4589     
  1018.65        500.000                 NaN            NaN   4.42137                 NaN   2.87223        7.17203        43.5688       0.513067        41.4525     
  1017.62        500.000                 NaN            NaN   4.45661                 NaN   2.84998        7.17543        43.5591       0.513187        41.4457     
  1016.58        500.000                 NaN            NaN   4.45492                 NaN   2.85142        7.17607        43.5568       0.513181        41.4476     
  1015.54        500.000                 NaN            NaN   4.45328                 NaN   2.85282        7.17671        43.5546       0.513172        41.4494     
  1014.51        500.000                 NaN            NaN   4.45172                 NaN   2.85412        7.17731        43.5525       0.513161        41.4512     
  1013.47        500.000                 NaN            NaN   4.41288                 NaN   2.87928        7.17516        43.5580       0.513044        41.4616     
  1012.43        500.000                 NaN            NaN   4.41122                 NaN   2.88067        7.17579        43.5559       0.513038        41.4634     
  1011.40        500.000                 NaN            NaN   4.40958                 NaN   2.88206        7.17643        43.5536       0.513031        41.4653     
  1010.36        500.000                 NaN            NaN   4.40698                 NaN   2.88312        7.17673        43.5537       0.512850        41.4666     
  1009.33        500.000                 NaN            NaN   4.44774                 NaN   2.86659        7.18339        43.5287       0.510214        41.4634     
  1008.29        500.000                 NaN            NaN   4.44581                 NaN   2.86813        7.18403        43.5265       0.510224        41.4653     
  1007.25        500.000                 NaN            NaN   4.44398                 NaN   2.86964        7.18469        43.5243       0.510229        41.4672     
  1006.22        500.000                 NaN            NaN   4.39839                 NaN   2.88875        7.17708        43.5490       0.513402        41.4734     
  1005.18        500.000                 NaN            NaN   4.44031                 NaN   2.87265        7.18601        43.5198       0.510240        41.4710     
  1004.14        500.000                 NaN            NaN   4.43854                 NaN   2.87415        7.18669        43.5175       0.510244        41.4729     
  1003.11        500.000                 NaN            NaN   4.43686                 NaN   2.87561        7.18734        43.5152       0.510236        41.4748     
  1002.07        500.000                 NaN            NaN   4.02386       0.268924E-003   2.95233        7.02008        44.0574       0.544893        41.4011     
  1001.04        500.000                 NaN            NaN   4.02377       0.269816E-003   2.95227        7.02005        44.0570       0.544884        41.4018     
  1000.00        500.000                 NaN            NaN   4.43100                 NaN   2.88025        7.18932        43.5087       0.510285        41.4805     
