|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1/TIS/TIS_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1162.69        500.000                 NaN            NaN   6.50934                 NaN   4.12254        7.34263        41.5397       0.890897        39.5949     
  1161.65        500.000                 NaN            NaN   6.50075                 NaN   4.12865        7.34292        41.5396       0.891183        39.5969     
  1160.62        500.000                 NaN            NaN   6.49222                 NaN   4.13473        7.34322        41.5395       0.891467        39.5989     
  1159.58        500.000                 NaN            NaN   6.48380                 NaN   4.14073        7.34353        41.5394       0.891746        39.6008     
  1158.54        500.000                 NaN            NaN   6.84802                 NaN   3.91438        7.36491        41.4637       0.869121        39.5398     
  1157.51        500.000                 NaN            NaN   6.46715                 NaN   4.15262        7.34413        41.5391       0.892297        39.6047     
  1156.47        500.000                 NaN            NaN   6.45892                 NaN   4.15850        7.34443        41.5390       0.892568        39.6066     
  1155.44        500.000                 NaN            NaN   6.45077                 NaN   4.16433        7.34474        41.5388       0.892836        39.6085     
  1154.40        500.000                 NaN            NaN   6.44268                 NaN   4.17011        7.34505        41.5386       0.893101        39.6104     
  1153.36        500.000                 NaN            NaN   6.43467                 NaN   4.17585        7.34536        41.5385       0.893362        39.6123     
  1152.33        500.000                 NaN            NaN   6.42671                 NaN   4.18155        7.34567        41.5383       0.893623        39.6142     
  1151.29        500.000                 NaN            NaN   6.41878                 NaN   4.18723        7.34599        41.5381       0.893882        39.6160     
  1150.25        500.000                 NaN            NaN   6.41096                 NaN   4.19284        7.34630        41.5379       0.894136        39.6179     
  1149.22        500.000                 NaN            NaN   6.40319                 NaN   4.19841        7.34662        41.5376       0.894389        39.6197     
  1148.18        500.000                 NaN            NaN   6.39549                 NaN   4.20394        7.34694        41.5374       0.894638        39.6216     
  1147.15        500.000                 NaN            NaN   6.38785                 NaN   4.20943        7.34726        41.5372       0.894884        39.6234     
  1146.11        500.000                 NaN            NaN   6.38028                 NaN   4.21488        7.34759        41.5369       0.895128        39.6252     
  1145.07        500.000                 NaN            NaN   6.37276                 NaN   4.22029        7.34791        41.5366       0.895369        39.6270     
  1144.04        500.000                 NaN            NaN   6.36532                 NaN   4.22564        7.34824        41.5364       0.895607        39.6288     
  1143.00        500.000                 NaN            NaN   6.35792                 NaN   4.23097        7.34857        41.5361       0.895843        39.6306     
  1141.96        500.000                 NaN            NaN   6.35058                 NaN   4.23626        7.34890        41.5358       0.896077        39.6324     
  1140.93        500.000                 NaN            NaN   6.34329                 NaN   4.24152        7.34924        41.5355       0.896308        39.6341     
  1139.89        500.000                 NaN            NaN   6.33605                 NaN   4.24675        7.34957        41.5352       0.896538        39.6359     
  1138.86        500.000                 NaN            NaN   6.32888                 NaN   4.25193        7.34991        41.5349       0.896764        39.6377     
  1137.82        500.000                 NaN            NaN   6.32176                 NaN   4.25708        7.35025        41.5345       0.896989        39.6394     
  1136.78        500.000                 NaN            NaN   6.31470                 NaN   4.26218        7.35059        41.5342       0.897211        39.6411     
  1135.75        500.000                 NaN            NaN   6.30771                 NaN   4.26725        7.35093        41.5338       0.897429        39.6428     
  1134.71        500.000                 NaN            NaN   6.30076                 NaN   4.27228        7.35128        41.5335       0.897647        39.6446     
  1133.68        500.000                 NaN            NaN   6.29385                 NaN   4.27729        7.35162        41.5331       0.897863        39.6463     
  1132.64        500.000                 NaN            NaN   6.28700                 NaN   4.28225        7.35197        41.5327       0.898076        39.6480     
  1131.60        500.000                 NaN            NaN   6.28020                 NaN   4.28719        7.35232        41.5323       0.898287        39.6497     
  1130.57        500.000                 NaN            NaN   6.27346                 NaN   4.29209        7.35268        41.5319       0.898496        39.6513     
  1129.53        500.000                 NaN            NaN   6.26678                 NaN   4.29694        7.35303        41.5315       0.898701        39.6530     
  1128.49        500.000                 NaN            NaN   6.26014                 NaN   4.30178        7.35339        41.5311       0.898906        39.6547     
  1127.46        500.000                 NaN            NaN   6.25355                 NaN   4.30657        7.35375        41.5307       0.899106        39.6563     
  1126.42        500.000                 NaN            NaN   6.24700                 NaN   4.31134        7.35411        41.5303       0.899308        39.6580     
  1125.39        500.000                 NaN            NaN   6.24052                 NaN   4.31607        7.35448        41.5298       0.899505        39.6596     
  1124.35        500.000                 NaN            NaN   6.42022                 NaN   4.20844        7.36688        41.4853       0.887439        39.6317     
  1123.31        500.000                 NaN            NaN   6.22767                 NaN   4.32545        7.35521        41.5289       0.899895        39.6629     
  1122.28        500.000                 NaN            NaN   6.22134                 NaN   4.33008        7.35559        41.5284       0.900086        39.6645     
  1121.24        500.000                 NaN            NaN   6.21502                 NaN   4.33469        7.35596        41.5279       0.900276        39.6661     
  1120.20        500.000                 NaN            NaN   6.20877                 NaN   4.33927        7.35633        41.5274       0.900464        39.6677     
  1119.17        500.000                 NaN            NaN   6.20256                 NaN   4.34382        7.35671        41.5269       0.900649        39.6693     
  1118.13        500.000                 NaN            NaN   6.19640                 NaN   4.34834        7.35709        41.5264       0.900833        39.6709     
  1117.10        500.000                 NaN            NaN   6.19028                 NaN   4.35283        7.35747        41.5259       0.901015        39.6725     
  1116.06        500.000                 NaN            NaN   6.18420                 NaN   4.35729        7.35785        41.5254       0.901195        39.6741     
  1115.02        500.000                 NaN            NaN   6.17818                 NaN   4.36172        7.35824        41.5248       0.901372        39.6757     
  1113.99        500.000                 NaN            NaN   6.17219                 NaN   4.36612        7.35863        41.5243       0.901548        39.6772     
  1112.95        500.000                 NaN            NaN   6.16624                 NaN   4.37050        7.35902        41.5237       0.901723        39.6788     
  1111.91        500.000                 NaN            NaN   6.16034                 NaN   4.37484        7.35941        41.5232       0.901895        39.6803     
  1110.88        500.000                 NaN            NaN   6.15449                 NaN   4.37916        7.35981        41.5226       0.902066        39.6819     
  1109.84        500.000                 NaN            NaN   6.16921                 NaN   4.36649        7.36107        41.5222       0.902778        39.6782     
  1108.81        500.000                 NaN            NaN   6.16651                 NaN   4.36846        7.36152        41.5216       0.902920        39.6790     
  1107.77        500.000                 NaN            NaN   6.13728                 NaN   4.39171        7.36250        41.5195       0.902554        39.6865     
  1106.73        500.000                 NaN            NaN   6.13181                 NaN   4.39578        7.36307        41.5187       0.902718        39.6879     
  1105.70        500.000                 NaN            NaN   6.12646                 NaN   4.39980        7.36356        41.5179       0.902878        39.6894     
  1104.66        500.000                 NaN            NaN   6.12132                 NaN   4.40367        7.36446        41.5166       0.903018        39.6909     
  1103.62        500.000                 NaN            NaN   6.11608                 NaN   4.40765        7.36495        41.5158       0.903156        39.6924     
  1102.59        500.000                 NaN            NaN   6.22679                 NaN   4.34247        7.37109        41.4883       0.895079        39.6762     
  1101.55        500.000                 NaN            NaN   6.19313                 NaN   4.35390        7.36138        41.5096       0.903394        39.6786     
  1100.52        500.000                 NaN            NaN   6.15854                 NaN   4.37833        7.36159        41.5151       0.902076        39.6843     
  1099.48        500.000                 NaN            NaN   6.14736                 NaN   4.38493        7.36157        41.5194       0.901563        39.6852     
  1098.44        500.000                 NaN            NaN   6.14539                 NaN   4.38931        7.36449        41.5152       0.899180        39.6864     
  1097.41        500.000                 NaN            NaN   6.14323                 NaN   4.39280        7.36582        41.5115       0.898617        39.6881     
  1096.37        500.000                 NaN            NaN   6.14647                 NaN   4.38431        7.36936        41.5078       0.903970        39.6880     
  1095.33        500.000                 NaN            NaN   6.14190                 NaN   4.38797        7.36978        41.5068       0.904028        39.6895     
  1094.30        500.000                 NaN            NaN   6.13700                 NaN   4.39177        7.37021        41.5059       0.904142        39.6910     
  1093.26        500.000                 NaN            NaN   6.13267                 NaN   4.39528        7.37068        41.5048       0.904205        39.6924     
  1092.23        500.000                 NaN            NaN   6.12823                 NaN   4.39885        7.37114        41.5037       0.904279        39.6938     
  1091.19        500.000                 NaN            NaN   6.12329                 NaN   4.40265        7.37156        41.5028       0.904398        39.6953     
  1090.15        500.000                 NaN            NaN   6.15880                 NaN   4.39428        7.37657        41.4782       0.897128        39.6950     
  1089.12        500.000                 NaN            NaN   6.11346                 NaN   4.41023        7.37241        41.5010       0.904636        39.6982     
  1088.08        500.000                 NaN            NaN   6.10858                 NaN   4.41399        7.37283        41.5002       0.904754        39.6997     
  1087.04        500.000                 NaN            NaN   6.10372                 NaN   4.41774        7.37326        41.4993       0.904873        39.7012     
  1086.01        500.000                 NaN            NaN   6.09888                 NaN   4.42148        7.37369        41.4983       0.904992        39.7026     
  1084.97        500.000                 NaN            NaN   6.09450                 NaN   4.42497        7.37418        41.4973       0.905073        39.7040     
  1083.94        500.000                 NaN            NaN   6.09112                 NaN   4.42776        7.37476        41.4957       0.905234        39.7054     
  1082.90        500.000                 NaN            NaN   6.08528                 NaN   4.43183        7.37527        41.4956       0.905282        39.7067     
  1081.86        500.000                 NaN            NaN   6.08057                 NaN   4.43549        7.37584        41.4945       0.905353        39.7082     
  1080.83        500.000                 NaN            NaN   6.07581                 NaN   4.43928        7.37598        41.4939       0.905483        39.7096     
  1079.79        500.000                 NaN            NaN   6.05214                 NaN   4.45313        7.37455        41.5015       0.906351        39.7123     
  1078.75        500.000                 NaN            NaN   5.99207                 NaN   4.50061        7.37328        41.5005       0.906513        39.7270     
  1077.72        500.000                 NaN            NaN   5.21193       0.140095E-005   4.88642        7.26704        41.8868       0.968332        39.7795     
  1076.68        500.000                 NaN            NaN   5.98835                 NaN   4.50353        7.37573        41.4980       0.906231        39.7282     
  1075.65        500.000                 NaN            NaN   5.97747                 NaN   4.51157        7.37476        41.4980       0.906902        39.7313     
  1074.61        500.000                 NaN            NaN   6.01310                 NaN   4.48973        7.37415        41.4957       0.904062        39.7233     
  1073.57        500.000                 NaN            NaN   5.97087                 NaN   4.51694        7.37573        41.4960       0.906972        39.7335     
  1072.54        500.000                 NaN            NaN   5.99221                 NaN   4.50431        7.37572        41.4936       0.905140        39.7290     
  1071.50        500.000                 NaN            NaN   5.96848                 NaN   4.52128        7.37867        41.4902       0.905759        39.7356     
  1070.46        500.000                 NaN            NaN   5.96258                 NaN   4.52432        7.37760        41.4917       0.906928        39.7369     
  1069.43        500.000                 NaN            NaN   5.95408                 NaN   4.53003        7.37779        41.4920       0.907328        39.7388     
  1068.39        500.000                 NaN            NaN   5.98466                 NaN   4.49998        7.37747        41.4992       0.909378        39.7293     
  1067.36        500.000                 NaN            NaN   5.95136                 NaN   4.53461        7.38077        41.4861       0.906119        39.7410     
  1066.32        500.000                 NaN            NaN   5.94184                 NaN   4.53963        7.37937        41.4889       0.907573        39.7427     
  1065.28        500.000                 NaN            NaN   5.97454                 NaN   4.50865        7.37884        41.4957       0.909398        39.7329     
  1064.25        500.000                 NaN            NaN   5.95515                 NaN   4.51893        7.37613        41.5015       0.912142        39.7361     
  1063.21        500.000                 NaN            NaN   5.93425                 NaN   4.54657        7.38132        41.4844       0.907491        39.7460     
  1062.17        500.000                 NaN            NaN   5.17022                 NaN   4.92602        7.28455        41.8478       0.967844        39.8036     
  1061.14        500.000                 NaN            NaN   5.95199                 NaN   4.53885        7.38343        41.4766       0.905095        39.7440     
  1060.10        500.000                 NaN            NaN   5.92857                 NaN   4.53937        7.37853        41.4987       0.911737        39.7431     
  1059.07        500.000                 NaN            NaN   5.91875                 NaN   4.55888        7.38353        41.4800       0.907779        39.7511     
  1058.03        500.000                 NaN            NaN   5.98628                 NaN   4.52219        7.39021        41.4558       0.902474        39.7430     
  1056.99        500.000                 NaN            NaN   5.91443                 NaN   4.56376        7.38461        41.4757       0.907948        39.7535     
  1055.96        500.000                 NaN            NaN   5.96860                 NaN   4.53166        7.39189        41.4572       0.904123        39.7465     
  1054.92        500.000                 NaN            NaN   5.85934                 NaN   4.58064        7.37580        41.5123       0.916790        39.7551     
  1053.88        500.000                 NaN            NaN   5.96746                 NaN   4.53652        7.39224        41.4521       0.902982        39.7487     
  1052.85        500.000                 NaN            NaN   5.96294                 NaN   4.54000        7.39277        41.4511       0.903099        39.7501     
  1051.81        500.000                 NaN            NaN   5.90458                 NaN   4.56283        7.38884        41.4784       0.910315        39.7550     
  1050.78        500.000                 NaN            NaN   5.89500                 NaN   4.57026        7.39019        41.4762       0.910349        39.7580     
  1049.74        500.000                 NaN            NaN   5.88561                 NaN   4.58554        7.38871        41.4694       0.908327        39.7624     
  1048.70        500.000                 NaN            NaN   5.94228                 NaN   4.55492        7.39514        41.4479       0.903912        39.7558     
  1047.67        500.000                 NaN            NaN   5.88842                 NaN   4.58595        7.39127        41.4629       0.907750        39.7637     
  1046.63        500.000                 NaN            NaN   5.88467                 NaN   4.58897        7.39183        41.4617       0.907803        39.7650     
  1045.59        500.000                 NaN            NaN   5.88142                 NaN   4.59170        7.39244        41.4604       0.907822        39.7663     
  1044.56        500.000                 NaN            NaN   5.87794                 NaN   4.59456        7.39303        41.4591       0.907858        39.7675     
  1043.52        500.000                 NaN            NaN   5.87440                 NaN   4.59745        7.39360        41.4579       0.907902        39.7688     
  1042.49        500.000                 NaN            NaN   5.86289                 NaN   4.58964        7.38630        41.4833       0.913875        39.7640     
  1041.45        500.000                 NaN            NaN   5.31027       0.177668E-005   4.83164        7.26812        41.8560       0.965415        39.7685     
  1040.41        500.000                 NaN            NaN   5.86138                 NaN   4.60722        7.39473        41.4557       0.908245        39.7727     
  1039.38        500.000                 NaN            NaN   5.82790                 NaN   4.62635        7.39192        41.4640       0.911561        39.7783     
  1038.34        500.000                 NaN            NaN   5.85726                 NaN   4.61155        7.39657        41.4515       0.908100        39.7750     
  1037.30        500.000                 NaN            NaN   5.81443                 NaN   4.63523        7.39333        41.4651       0.911244        39.7807     
  1036.27        500.000                 NaN            NaN   5.86868                 NaN   4.59065        7.39094        41.4695       0.912870        39.7674     
  1035.23        500.000                 NaN            NaN   5.30687       0.151692E-005   4.88988        7.31174        41.7147       0.958491        39.8183     
  1034.20        500.000                 NaN            NaN   5.30696       0.169404E-005   4.89021        7.31242        41.7132       0.958413        39.8188     
  1033.16        500.000                 NaN            NaN   5.84040                 NaN   4.62543        7.39958        41.4451       0.908316        39.7812     
  1032.12        500.000                 NaN            NaN   5.86239                 NaN   4.59953        7.39588        41.4585       0.911396        39.7723     
  1031.09        500.000                 NaN            NaN   5.83450                 NaN   4.63045        7.40022        41.4439       0.908065        39.7829     
  1030.05        500.000                 NaN            NaN   5.30745       0.205889E-005   4.89153        7.31510        41.7070       0.958105        39.8208     
  1029.01        500.000                 NaN            NaN   5.79376                 NaN   4.65361        7.39870        41.4525       0.911390        39.7900     
  1027.98        500.000                 NaN            NaN   5.79354                 NaN   4.65586        7.40150        41.4467       0.910552        39.7919     
  1026.94        500.000                 NaN            NaN   5.78439                 NaN   4.66063        7.39968        41.4517       0.911318        39.7923     
  1025.91        500.000                 NaN            NaN   5.30683       0.686358E-003   4.89292        7.31783        41.7012       0.957800        39.8227     
  1024.87        500.000                 NaN            NaN   5.83020                 NaN   4.62162        7.39759        41.4559       0.913589        39.7811     
  1023.83        500.000                 NaN            NaN   5.78184                 NaN   4.66524        7.40234        41.4439       0.911032        39.7957     
  1022.80        500.000                 NaN            NaN   5.78027                 NaN   4.66675        7.40306        41.4424       0.911080        39.7965     
  1021.76        500.000                 NaN            NaN   5.78180                 NaN   4.66784        7.40464        41.4371       0.911114        39.7975     
  1020.72        500.000                 NaN            NaN   5.77895                 NaN   4.67030        7.40530        41.4356       0.911129        39.7987     
  1019.69        500.000                 NaN            NaN   3.85019        1.47106        4.87626        7.33423        41.6996       0.951280        39.8173     
  1018.65        500.000                 NaN            NaN   5.77329                 NaN   4.67520        7.40664        41.4326       0.911154        39.8011     
  1017.62        500.000                 NaN            NaN   5.82310                 NaN   4.63900        7.41006        41.4231       0.911368        39.7933     
  1016.58        500.000                 NaN            NaN   5.82034                 NaN   4.64146        7.41077        41.4215       0.911373        39.7945     
  1015.54        500.000                 NaN            NaN   5.81765                 NaN   4.64383        7.41146        41.4200       0.911375        39.7957     
  1014.51        500.000                 NaN            NaN   5.81510                 NaN   4.64606        7.41213        41.4185       0.911373        39.7968     
  1013.47        500.000                 NaN            NaN   5.75949                 NaN   4.68720        7.41008        41.4251       0.911198        39.8069     
  1012.43        500.000                 NaN            NaN   5.75679                 NaN   4.68957        7.41077        41.4236       0.911204        39.8081     
  1011.40        500.000                 NaN            NaN   5.75410                 NaN   4.69193        7.41147        41.4220       0.911209        39.8093     
  1010.36        500.000                 NaN            NaN   5.75060                 NaN   4.69379        7.41185        41.4227       0.910907        39.8101     
  1009.33        500.000                 NaN            NaN   5.80460                 NaN   4.66684        7.41856        41.3984       0.906217        39.8054     
  1008.29        500.000                 NaN            NaN   5.80152                 NaN   4.66945        7.41926        41.3969       0.906252        39.8067     
  1007.25        500.000                 NaN            NaN   5.79853                 NaN   4.67202        7.41999        41.3953       0.906278        39.8079     
  1006.22        500.000                 NaN            NaN   5.73696                 NaN   4.70340        7.41241        41.4207       0.911962        39.8145     
  1005.18        500.000                 NaN            NaN   5.79257                 NaN   4.67713        7.42144        41.3922       0.906331        39.8104     
  1004.14        500.000                 NaN            NaN   5.78964                 NaN   4.67968        7.42218        41.3905       0.906356        39.8116     
  1003.11        500.000                 NaN            NaN   5.78686                 NaN   4.68216        7.42290        41.3889       0.906358        39.8129     
  1002.07        500.000                 NaN            NaN   5.31158       0.350716E-003   4.80806        7.25153        41.9115       0.968118        39.7489     
  1001.04        500.000                 NaN            NaN   5.31158       0.351849E-003   4.80806        7.25153        41.9115       0.968118        39.7489     
  1000.00        500.000                 NaN            NaN   5.77744                 NaN   4.69003        7.42507        41.3843       0.906497        39.8166     
