|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/Y98/Y98_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          ilm            San(TH)        q             
  1168.38        500.000                 NaN   8.45727       0.546500                 NaN   7.31455                 NaN  0.324273        42.9170        40.4404     
  1167.28        500.000                 NaN  0.587249        8.42055                 NaN   7.31833                 NaN  0.323174        42.9097        40.4410     
  1166.18        500.000                 NaN  0.457977        8.55216                 NaN   7.31975                 NaN  0.322550        42.9054        40.4422     
  1165.08        500.000                 NaN   7.49981        1.50157                 NaN   7.31347       0.424504E-005  0.325136        42.9156        40.4444     
  1163.97        500.000                 NaN   6.10968       0.429770E-004            NaN   7.09112        1.69007       0.437164        43.5035        41.1684     
  1162.87        500.000                 NaN   8.93609                 NaN            NaN   7.32516       0.482744E-001  0.323032        42.9027        40.4648     
  1161.77        500.000                 NaN   5.52462                 NaN            NaN   7.00565        1.97080       0.471698        43.7471        41.2801     
  1160.67        500.000                 NaN   5.52448                 NaN            NaN   7.00562        1.97076       0.471689        43.7466        41.2808     
  1159.57        500.000                 NaN   5.52436                 NaN            NaN   7.00559        1.97071       0.471680        43.7461        41.2816     
  1158.47        500.000                 NaN   5.52425                 NaN            NaN   7.00557        1.97066       0.471669        43.7455        41.2823     
  1157.37        500.000                 NaN   5.83657                 NaN            NaN   7.07179        1.84778       0.448334        43.5529        41.2426     
  1156.27        500.000                 NaN   5.80271                 NaN            NaN   7.06954        1.86737       0.449698        43.5586        41.2521     
  1155.17        500.000                 NaN   5.77076                 NaN            NaN   7.06746        1.88585       0.450981        43.5639        41.2611     
  1154.07        500.000                 NaN   5.74075                 NaN            NaN   7.06554        1.90322       0.452181        43.5687        41.2696     
  1152.97        500.000                 NaN   5.71221                 NaN            NaN   7.06374        1.91976       0.453319        43.5732        41.2778     
  1151.87        500.000                 NaN   5.68509                 NaN            NaN   7.06207        1.93548       0.454395        43.5774        41.2856     
  1150.77        500.000                 NaN   5.52327                 NaN            NaN   7.00534        1.97037       0.471610        43.7419        41.2876     
  1149.67        500.000                 NaN   5.63435                 NaN            NaN   7.05899        1.96494       0.456404        43.5850        41.3004     
  1148.57        500.000                 NaN   5.61062                 NaN            NaN   7.05758        1.97871       0.457337        43.5884        41.3074     
  1147.47        500.000                 NaN   5.58782                 NaN            NaN   7.05626        1.99195       0.458231        43.5916        41.3141     
  1146.37        500.000                 NaN   5.56183                 NaN            NaN   7.05653        2.00579       0.459048        43.5972        41.3196     
  1145.27        500.000                 NaN   5.53326                 NaN            NaN   7.05385        2.02197       0.460165        43.6034        41.3274     
  1144.17        500.000                 NaN   5.62266                 NaN            NaN   7.06223        1.97473       0.455892        43.5742        41.3103     
  1143.07        500.000                 NaN   5.59762                 NaN            NaN   7.06065        1.98921       0.456897        43.5781        41.3175     
  1141.96        500.000                 NaN   5.57573                 NaN            NaN   7.05933        2.00187       0.457788        43.5813        41.3240     
  1140.86        500.000                 NaN   5.49417                 NaN            NaN   7.06103        2.05047       0.462605        43.5825        41.3492     
  1139.76        500.000                 NaN   5.52173                 NaN            NaN   7.00512        1.97018       0.471507        43.7363        41.2951     
  1138.66        500.000                 NaN   5.46590                 NaN            NaN   7.05905        2.06782       0.463589        43.5843        41.3593     
  1137.56        500.000                 NaN   5.43976                 NaN            NaN   7.06063        2.08319       0.463998        43.5843        41.3681     
  1136.46        500.000                 NaN   5.52091                 NaN            NaN   7.00514        1.97047       0.471466        43.7344        41.2976     
  1135.36        500.000                 NaN   5.45895                 NaN            NaN   7.05310        2.06982       0.462274        43.5964        41.3595     
  1134.26        500.000                 NaN   5.36752                 NaN            NaN   7.04470        2.12022       0.466731        43.6189        41.3819     
  1133.16        500.000                 NaN   5.52085                 NaN            NaN   7.00491        1.96993       0.471462        43.7333        41.2996     
  1132.06        500.000                 NaN   5.35822                 NaN            NaN   7.04711        2.12642       0.467790        43.6124        41.3881     
  1130.96        500.000                 NaN   5.50496                 NaN            NaN   7.00862        1.98399       0.471240        43.7225        41.3087     
  1129.86        500.000                 NaN   5.50113                 NaN            NaN   7.00907        1.98686       0.471252        43.7207        41.3110     
  1128.76        500.000                 NaN   5.28489                 NaN            NaN   7.04058        2.16695       0.470124        43.6316        41.4058     
  1127.66        500.000                 NaN   5.52470                 NaN            NaN   7.00566        1.96903       0.471508        43.7251        41.3040     
  1126.56        500.000                 NaN   5.50235                 NaN            NaN   7.00779        1.98442       0.471382        43.7222        41.3118     
  1125.46        500.000                 NaN   5.49604                 NaN            NaN   7.00856        1.98924       0.471409        43.7196        41.3151     
  1124.36        500.000                 NaN   5.51156                 NaN            NaN   7.00565        1.97620       0.471399        43.7262        41.3090     
  1123.26        500.000                 NaN   5.23186                 NaN            NaN   7.03937        2.19949       0.471824        43.6310        41.4265     
  1122.16        500.000                 NaN   5.29260                 NaN            NaN   7.04599        2.16823       0.468385        43.6098        41.4150     
  1121.06        500.000                 NaN   5.28045                 NaN            NaN   7.04555        2.17542       0.468823        43.6106        41.4192     
  1119.95        500.000                 NaN   5.18257                 NaN            NaN   7.03918        2.23146       0.472863        43.6289        41.4450     
  1118.85        500.000                 NaN   5.18012                 NaN            NaN   7.03632        2.22949       0.473848        43.6371        41.4431     
  1117.75        500.000                 NaN   5.17070                 NaN            NaN   7.03654        2.23555       0.473986        43.6356        41.4476     
  1116.65        500.000                 NaN   5.15985                 NaN            NaN   7.03626        2.24235       0.474381        43.6356        41.4515     
  1115.55        500.000                 NaN   5.15474                 NaN            NaN   7.03991        2.24559       0.474911        43.6305        41.4544     
  1114.45        500.000                 NaN   5.14152                 NaN            NaN   7.04146        2.25443       0.474966        43.6276        41.4601     
  1113.35        500.000                 NaN   5.14896                 NaN            NaN   7.04347        2.25348       0.474218        43.6164        41.4635     
  1112.25        500.000                 NaN   5.19178                 NaN            NaN   7.04298        2.22840       0.471917        43.6142        41.4507     
  1111.15        500.000                 NaN   5.18227                 NaN            NaN   7.04257        2.23368       0.472340        43.6152        41.4540     
  1110.05        500.000                 NaN   5.09267                 NaN            NaN   7.03635        2.28131       0.476912        43.6385        41.4742     
  1108.95        500.000                 NaN   5.08373                 NaN            NaN   7.03596        2.28680       0.477209        43.6387        41.4776     
  1107.85        500.000                 NaN   5.07443                 NaN            NaN   7.03557        2.29237       0.477530        43.6390        41.4811     
  1106.75        500.000                 NaN   5.39187                 NaN            NaN   7.01236        2.06063       0.473049        43.6980        41.3641     
  1105.65        500.000                 NaN   5.05934                 NaN            NaN   7.03327        2.30203       0.477965        43.6395        41.4879     
  1104.55        500.000                 NaN   5.05018                 NaN            NaN   7.03305        2.30748       0.478286        43.6397        41.4914     
  1103.45        500.000                 NaN   5.33809                 NaN            NaN   7.01488        2.09821       0.474008        43.6893        41.3855     
  1102.35        500.000                 NaN   5.03230                 NaN            NaN   7.03265        2.31812       0.478909        43.6399        41.4981     
  1101.25        500.000                 NaN   5.10015                 NaN            NaN   7.04072        2.28338       0.475066        43.6153        41.4854     
  1100.15        500.000                 NaN   5.22264                 NaN            NaN   7.02057        2.17954       0.476075        43.6722        41.4290     
  1099.05        500.000                 NaN   5.00648                 NaN            NaN   7.03214        2.33351       0.479802        43.6401        41.5080     
  1097.94        500.000                 NaN   4.99813                 NaN            NaN   7.03199        2.33850       0.480089        43.6401        41.5112     
  1096.84        500.000                 NaN   5.06776                 NaN            NaN   7.04044        2.30314       0.476092        43.6142        41.4983     
  1095.74        500.000                 NaN   5.06026                 NaN            NaN   7.04041        2.30775       0.476334        43.6138        41.5015     
  1094.64        500.000                 NaN   4.97384                 NaN            NaN   7.03160        2.35303       0.480918        43.6399        41.5207     
  1093.54        500.000                 NaN   4.96589                 NaN            NaN   7.03149        2.35779       0.481188        43.6398        41.5238     
  1092.44        500.000                 NaN   5.03794                 NaN            NaN   7.04033        2.32136       0.477031        43.6127        41.5106     
  1091.34        500.000                 NaN   5.03067                 NaN            NaN   7.04036        2.32590       0.477258        43.6121        41.5137     
  1090.24        500.000                 NaN   4.94288                 NaN            NaN   7.03122        2.37160       0.481965        43.6393        41.5330     
  1089.14        500.000                 NaN   4.93542                 NaN            NaN   7.03114        2.37608       0.482215        43.6391        41.5360     
  1088.04        500.000                 NaN   4.92805                 NaN            NaN   7.03108        2.38051       0.482462        43.6389        41.5390     
  1086.94        500.000                 NaN   4.92079                 NaN            NaN   7.03103        2.38488       0.482704        43.6386        41.5420     
  1085.84        500.000                 NaN   4.91362                 NaN            NaN   7.03098        2.38920       0.482942        43.6383        41.5449     
  1084.74        500.000                 NaN   4.90654                 NaN            NaN   7.03094        2.39347       0.483176        43.6380        41.5479     
  1083.64        500.000                 NaN   4.89956                 NaN            NaN   7.03092        2.39769       0.483407        43.6377        41.5508     
  1082.54        500.000                 NaN   4.89266                 NaN            NaN   7.03089        2.40185       0.483634        43.6373        41.5537     
  1081.44        500.000                 NaN   5.49484                 NaN            NaN   7.00438        1.98158       0.471500        43.7064        41.3413     
  1080.34        500.000                 NaN   4.87913                 NaN            NaN   7.03087        2.41003       0.484076        43.6365        41.5594     
  1079.24        500.000                 NaN   4.95572                 NaN            NaN   7.04074        2.37215       0.479566        43.6059        41.5459     
  1078.14        500.000                 NaN   4.86594                 NaN            NaN   7.03089        2.41803       0.484505        43.6356        41.5650     
  1077.04        500.000                 NaN   4.85947                 NaN            NaN   7.03090        2.42196       0.484715        43.6352        41.5678     
  1075.93        500.000                 NaN   4.85307                 NaN            NaN   7.03093        2.42584       0.484921        43.6347        41.5706     
  1074.83        500.000                 NaN   4.84675                 NaN            NaN   7.03096        2.42968       0.485124        43.6342        41.5733     
  1073.73        500.000                 NaN   4.84052                 NaN            NaN   7.03100        2.43348       0.485324        43.6336        41.5761     
  1072.63        500.000                 NaN   4.83435                 NaN            NaN   7.03105        2.43724       0.485521        43.6331        41.5788     
  1071.53        500.000                 NaN   4.82826                 NaN            NaN   7.03110        2.44095       0.485714        43.6325        41.5815     
  1070.43        500.000                 NaN   4.82224                 NaN            NaN   7.03116        2.44463       0.485905        43.6319        41.5842     
  1069.33        500.000                 NaN   4.81629                 NaN            NaN   7.03123        2.44826       0.486093        43.6313        41.5868     
  1068.23        500.000                 NaN   4.81041                 NaN            NaN   7.03130        2.45186       0.486277        43.6307        41.5895     
  1067.13        500.000                 NaN   4.80460                 NaN            NaN   7.03139        2.45541       0.486459        43.6300        41.5921     
  1066.03        500.000                 NaN   4.79886                 NaN            NaN   7.03148        2.45893       0.486639        43.6294        41.5947     
  1064.93        500.000                 NaN   4.79319                 NaN            NaN   7.03157        2.46242       0.486815        43.6287        41.5973     
  1063.83        500.000                 NaN   4.78757                 NaN            NaN   7.03167        2.46586       0.486988        43.6280        41.5999     
  1062.73        500.000                 NaN   4.78202                 NaN            NaN   7.03178        2.46928       0.487161        43.6273        41.6025     
  1061.63        500.000                 NaN   4.77654                 NaN            NaN   7.03189        2.47265       0.487328        43.6265        41.6051     
  1060.53        500.000                 NaN   4.77110                 NaN            NaN   7.03201        2.47600       0.487495        43.6258        41.6076     
  1059.43        500.000                 NaN   4.76574                 NaN            NaN   7.03214        2.47931       0.487658        43.6250        41.6102     
  1058.33        500.000                 NaN   4.76044                 NaN            NaN   7.03227        2.48259       0.487819        43.6242        41.6127     
  1057.23        500.000                 NaN   4.75519                 NaN            NaN   7.03241        2.48583       0.487977        43.6234        41.6152     
  1056.13        500.000                 NaN   4.75004                 NaN            NaN   7.03256        2.48902       0.488131        43.6226        41.6177     
  1055.03        500.000                 NaN   4.74490                 NaN            NaN   7.03270        2.49221       0.488286        43.6217        41.6202     
  1053.92        500.000                 NaN   4.73980                 NaN            NaN   7.03286        2.49537       0.488440        43.6209        41.6226     
  1052.82        500.000                 NaN   4.73478                 NaN            NaN   7.03301        2.49849       0.488593        43.6200        41.6251     
  1051.72        500.000                 NaN   4.78224                 NaN            NaN   7.04327        2.47247       0.486024        43.6012        41.6148     
  1050.62        500.000                 NaN   4.81836                 NaN            NaN   7.04510        2.45980       0.483277        43.5798        41.6137     
  1049.52        500.000                 NaN   4.81401                 NaN            NaN   7.04539        2.46271       0.483380        43.5784        41.6161     
  1048.42        500.000                 NaN   4.71551                 NaN            NaN   7.03368        2.51010       0.489146        43.6170        41.6346     
  1047.32        500.000                 NaN   4.71199                 NaN            NaN   7.03371        2.51265       0.489208        43.6155        41.6370     
  1046.22        500.000                 NaN   4.80103                 NaN            NaN   7.04625        2.47129       0.483682        43.5744        41.6234     
  1045.12        500.000                 NaN   4.70526                 NaN            NaN   7.03439        2.51729       0.489309        43.6124        41.6413     
  1044.02        500.000                 NaN   4.79251                 NaN            NaN   7.04694        2.47686       0.483874        43.5717        41.6281     
  1042.92        500.000                 NaN   4.78832                 NaN            NaN   7.04723        2.47969       0.483978        43.5703        41.6305     
  1041.82        500.000                 NaN   4.69641                 NaN            NaN   7.03554        2.52360       0.489423        43.6075        41.6475     
  1040.72        500.000                 NaN   4.69282                 NaN            NaN   7.03578        2.52605       0.489472        43.6062        41.6496     
  1039.62        500.000                 NaN   4.68947                 NaN            NaN   7.03611        2.52814       0.489609        43.6050        41.6517     
  1038.52        500.000                 NaN   4.68536                 NaN            NaN   7.03707        2.53103       0.489646        43.6027        41.6542     
  1037.42        500.000                 NaN   4.68220                 NaN            NaN   7.03748        2.53325       0.489692        43.6010        41.6564     
  1036.32        500.000                 NaN   4.67905                 NaN            NaN   7.03788        2.53546       0.489741        43.5994        41.6585     
  1035.22        500.000                 NaN   4.67593                 NaN            NaN   7.03829        2.53765       0.489788        43.5977        41.6606     
  1034.12        500.000                 NaN   4.67377                 NaN            NaN   7.03843        2.53948       0.489783        43.5958        41.6628     
  1033.02        500.000                 NaN   4.66978                 NaN            NaN   7.03914        2.54200       0.489875        43.5943        41.6649     
  1031.91        500.000                 NaN   4.66674                 NaN            NaN   7.03954        2.54415       0.489921        43.5926        41.6670     
  1030.81        500.000                 NaN   4.66372                 NaN            NaN   7.03994        2.54628       0.489968        43.5910        41.6691     
  1029.71        500.000                 NaN   4.66080                 NaN            NaN   7.04040        2.54839       0.490006        43.5892        41.6712     
  1028.61        500.000                 NaN   4.65778                 NaN            NaN   7.04082        2.55053       0.490044        43.5875        41.6734     
  1027.51        500.000                 NaN   4.73163                 NaN            NaN   7.05161        2.51745       0.485287        43.5506        41.6634     
  1026.41        500.000                 NaN   4.69625                 NaN            NaN   7.04177        2.52375       0.490149        43.5852        41.6629     
  1025.31        500.000                 NaN   4.72824                 NaN            NaN   7.05289        2.52064       0.485191        43.5457        41.6674     
  1024.21        500.000                 NaN   4.64618                 NaN            NaN   7.04260        2.55889       0.490196        43.5804        41.6817     
  1023.11        500.000                 NaN   4.71997                 NaN            NaN   7.05351        2.52607       0.485404        43.5430        41.6721     
  1022.01        500.000                 NaN   4.64060                 NaN            NaN   7.04351        2.56294       0.490262        43.5768        41.6859     
  1020.91        500.000                 NaN   4.71143                 NaN            NaN   7.05409        2.53161       0.485638        43.5404        41.6768     
  1019.81        500.000                 NaN   4.70664                 NaN            NaN   7.05431        2.53461       0.485789        43.5394        41.6792     
  1018.71        500.000                 NaN   4.70840                 NaN            NaN   7.05544        2.53464       0.485526        43.5353        41.6807     
  1017.61        500.000                 NaN   4.62961                 NaN            NaN   7.04538        2.57097       0.490387        43.5694        41.6942     
  1016.51        500.000                 NaN   4.69706                 NaN            NaN   7.05563        2.54142       0.485944        43.5341        41.6859     
  1015.41        500.000                 NaN   4.69121                 NaN            NaN   7.05570        2.54488       0.486167        43.5336        41.6884     
  1014.31        500.000                 NaN   4.68586                 NaN            NaN   7.05584        2.54811       0.486359        43.5329        41.6910     
  1013.21        500.000                 NaN   4.68049                 NaN            NaN   7.05597        2.55134       0.486553        43.5322        41.6935     
  1012.11        500.000                 NaN   4.67593                 NaN            NaN   7.05622        2.55420       0.486697        43.5311        41.6959     
  1011.01        500.000                 NaN   4.67149                 NaN            NaN   7.05649        2.55701       0.486834        43.5300        41.6982     
  1009.90        500.000                 NaN   4.61173                 NaN            NaN   7.04889        2.58436       0.490540        43.5560        41.7085     
  1008.80        500.000                 NaN   4.60926                 NaN            NaN   7.04940        2.58623       0.490559        43.5540        41.7106     
  1007.70        500.000                 NaN   4.60678                 NaN            NaN   7.04991        2.58812       0.490578        43.5520        41.7126     
  1006.60        500.000                 NaN   4.60434                 NaN            NaN   7.05045        2.58997       0.490596        43.5500        41.7146     
  1005.50        500.000                 NaN   4.60197                 NaN            NaN   7.05098        2.59179       0.490609        43.5480        41.7167     
  1004.40        500.000                 NaN   4.59958                 NaN            NaN   7.05151        2.59362       0.490625        43.5460        41.7187     
  1003.30        500.000                 NaN   4.59722                 NaN            NaN   7.05205        2.59544       0.490639        43.5439        41.7207     
  1002.20        500.000                 NaN   4.59483                 NaN            NaN   7.05259        2.59728       0.490657        43.5419        41.7228     
  1001.10        500.000                 NaN   4.59252                 NaN            NaN   7.05312        2.59907       0.490670        43.5398        41.7248     
  1000.00        500.000                 NaN   4.59024                 NaN            NaN   7.05368        2.60085       0.490677        43.5378        41.7268     
