|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/Y98/Y98_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        an             O(HP)          ilm            San(TH)        q             
  1166.18        500.000                 NaN  0.613785        11.6647                 NaN   7.54931                 NaN  0.570981        40.7062        38.8950     
  1165.08        500.000                 NaN   10.2573        2.01099                 NaN   7.54291       0.688557E-005  0.575572        40.7166        38.8966     
  1163.97        500.000                 NaN   8.18791       0.588402E-004            NaN   7.32291        2.74451       0.774891        41.3271        39.6426     
  1162.87        500.000                 NaN   12.1721                 NaN            NaN   7.55525       0.782973E-001  0.571887        40.7065        38.9159     
  1161.77        500.000                 NaN   7.40944                 NaN            NaN   7.23568        3.20096       0.836246        41.5637        39.7539     
  1160.67        500.000                 NaN   7.40944                 NaN            NaN   7.23568        3.20096       0.836245        41.5637        39.7539     
  1159.57        500.000                 NaN   7.40946                 NaN            NaN   7.23568        3.20095       0.836244        41.5637        39.7539     
  1158.47        500.000                 NaN   7.40949                 NaN            NaN   7.23568        3.20093       0.836241        41.5637        39.7539     
  1157.37        500.000                 NaN   7.80237                 NaN            NaN   7.30409        3.00141       0.794882        41.3824        39.7148     
  1156.27        500.000                 NaN   7.75454                 NaN            NaN   7.30192        3.03334       0.797329        41.3890        39.7239     
  1155.17        500.000                 NaN   7.70940                 NaN            NaN   7.29992        3.06348       0.799631        41.3951        39.7325     
  1154.07        500.000                 NaN   7.66702                 NaN            NaN   7.29807        3.09180       0.801785        41.4008        39.7405     
  1152.97        500.000                 NaN   7.62667                 NaN            NaN   7.29635        3.11878       0.803829        41.4062        39.7482     
  1151.87        500.000                 NaN   7.58833                 NaN            NaN   7.29475        3.14443       0.805763        41.4112        39.7556     
  1150.77        500.000                 NaN   7.40943                 NaN            NaN   7.23568        3.20096       0.836246        41.5637        39.7539     
  1149.67        500.000                 NaN   7.51653                 NaN            NaN   7.29181        3.19251       0.809375        41.4204        39.7693     
  1148.57        500.000                 NaN   7.48297                 NaN            NaN   7.29048        3.21500       0.811056        41.4247        39.7758     
  1147.47        500.000                 NaN   7.45071                 NaN            NaN   7.28922        3.23662       0.812665        41.4287        39.7820     
  1146.37        500.000                 NaN   7.41469                 NaN            NaN   7.28964        3.25923       0.814140        41.4351        39.7872     
  1145.27        500.000                 NaN   7.37465                 NaN            NaN   7.28701        3.28563       0.816148        41.4421        39.7945     
  1144.17        500.000                 NaN   7.49900                 NaN            NaN   7.29535        3.20879       0.808546        41.4129        39.7754     
  1143.07        500.000                 NaN   7.46360                 NaN            NaN   7.29384        3.23242       0.810353        41.4176        39.7822     
  1141.96        500.000                 NaN   7.43263                 NaN            NaN   7.29259        3.25311       0.811959        41.4215        39.7882     
  1140.86        500.000                 NaN   7.31374                 NaN            NaN   7.29471        3.33230       0.820554        41.4252        39.8135     
  1139.76        500.000                 NaN   7.40904                 NaN            NaN   7.23577        3.20136       0.836221        41.5635        39.7541     
  1138.66        500.000                 NaN   7.27331                 NaN            NaN   7.29283        3.36069       0.822342        41.4285        39.8224     
  1137.56        500.000                 NaN   7.23667                 NaN            NaN   7.29457        3.38578       0.823092        41.4294        39.8305     
  1136.46        500.000                 NaN   7.40830                 NaN            NaN   7.23589        3.20204       0.836195        41.5632        39.7543     
  1135.36        500.000                 NaN   7.26729                 NaN            NaN   7.28677        3.36416       0.820056        41.4414        39.8203     
  1134.26        500.000                 NaN   7.13871                 NaN            NaN   7.27848        3.44633       0.828017        41.4653        39.8432     
  1133.16        500.000                 NaN   7.40896                 NaN            NaN   7.23574        3.20138       0.836235        41.5636        39.7541     
  1132.06        500.000                 NaN   7.12609                 NaN            NaN   7.28094        3.45651       0.829915        41.4594        39.8471     
  1130.96        500.000                 NaN   7.38239                 NaN            NaN   7.23978        3.22442       0.835889        41.5553        39.7622     
  1129.86        500.000                 NaN   7.37648                 NaN            NaN   7.24031        3.22917       0.835929        41.5543        39.7638     
  1128.76        500.000                 NaN   7.02217                 NaN            NaN   7.27470        3.52284       0.834152        41.4818        39.8644     
  1127.66        500.000                 NaN   7.41383                 NaN            NaN   7.23665        3.20025       0.836391        41.5582        39.7546     
  1126.56        500.000                 NaN   7.37997                 NaN            NaN   7.23905        3.22541       0.836203        41.5570        39.7624     
  1125.46        500.000                 NaN   7.37010                 NaN            NaN   7.23992        3.23333       0.836271        41.5553        39.7650     
  1124.36        500.000                 NaN   7.39570                 NaN            NaN   7.23683        3.21216       0.836255        41.5613        39.7578     
  1123.26        500.000                 NaN   6.94620                 NaN            NaN   7.27381        3.57622       0.837268        41.4847        39.8818     
  1122.16        500.000                 NaN   7.03072                 NaN            NaN   7.28044        3.52535       0.831153        41.4637        39.8686     
  1121.06        500.000                 NaN   7.01344                 NaN            NaN   7.28005        3.53715       0.831950        41.4652        39.8722     
  1119.95        500.000                 NaN   6.87479                 NaN            NaN   7.27387        3.62852       0.839178        41.4853        39.8984     
  1118.85        500.000                 NaN   6.87287                 NaN            NaN   7.27099        3.62542       0.840945        41.4937        39.8960     
  1117.75        500.000                 NaN   6.85966                 NaN            NaN   7.27125        3.63536       0.841207        41.4928        39.8997     
  1116.65        500.000                 NaN   6.84355                 NaN            NaN   7.27107        3.64652       0.841932        41.4938        39.9031     
  1115.55        500.000                 NaN   6.83626                 NaN            NaN   7.27484        3.65186       0.842885        41.4892        39.9049     
  1114.45        500.000                 NaN   6.81625                 NaN            NaN   7.27657        3.66637       0.843009        41.4875        39.9103     
  1113.35        500.000                 NaN   6.82501                 NaN            NaN   7.27864        3.66488       0.841692        41.4771        39.9126     
  1112.25        500.000                 NaN   6.88688                 NaN            NaN   7.27800        3.62410       0.837605        41.4746        39.8988     
  1111.15        500.000                 NaN   6.87358                 NaN            NaN   7.27764        3.63278       0.838376        41.4763        39.9014     
  1110.05        500.000                 NaN   6.74806                 NaN            NaN   7.27162        3.71051       0.846550        41.5011        39.9222     
  1108.95        500.000                 NaN   6.73508                 NaN            NaN   7.27129        3.71955       0.847097        41.5020        39.9250     
  1107.85        500.000                 NaN   6.72181                 NaN            NaN   7.27096        3.72870       0.847687        41.5030        39.9278     
  1106.75        500.000                 NaN   7.21418                 NaN            NaN   7.24498        3.35090       0.839515        41.5470        39.8035     
  1105.65        500.000                 NaN   6.70002                 NaN            NaN   7.26870        3.74462       0.848499        41.5049        39.9333     
  1104.55        500.000                 NaN   6.68696                 NaN            NaN   7.26854        3.75357       0.849087        41.5058        39.9361     
  1103.45        500.000                 NaN   7.13251                 NaN            NaN   7.24800        3.41239       0.841300        41.5422        39.8236     
  1102.35        500.000                 NaN   6.66142                 NaN            NaN   7.26826        3.77109       0.850233        41.5075        39.9415     
  1101.25        500.000                 NaN   6.75598                 NaN            NaN   7.27634        3.71451       0.843393        41.4828        39.9270     
  1100.15        500.000                 NaN   6.95632                 NaN            NaN   7.25465        3.54523       0.845096        41.5317        39.8671     
  1099.05        500.000                 NaN   6.62453                 NaN            NaN   7.26793        3.79644       0.851878        41.5097        39.9495     
  1097.94        500.000                 NaN   6.61258                 NaN            NaN   7.26784        3.80466       0.852408        41.5104        39.9521     
  1096.84        500.000                 NaN   6.70945                 NaN            NaN   7.27631        3.74705       0.845292        41.4846        39.9373     
  1095.74        500.000                 NaN   6.69863                 NaN            NaN   7.27634        3.75464       0.845741        41.4849        39.9398     
  1094.64        500.000                 NaN   6.57783                 NaN            NaN   7.26764        3.82860       0.853940        41.5124        39.9596     
  1093.54        500.000                 NaN   6.56646                 NaN            NaN   7.26759        3.83644       0.854439        41.5130        39.9621     
  1092.44        500.000                 NaN   6.66660                 NaN            NaN   7.27644        3.77709       0.847037        41.4859        39.9470     
  1091.34        500.000                 NaN   6.65608                 NaN            NaN   7.27653        3.78458       0.847458        41.4859        39.9494     
  1090.24        500.000                 NaN   6.53349                 NaN            NaN   7.26750        3.85921       0.855877        41.5146        39.9694     
  1089.14        500.000                 NaN   6.52279                 NaN            NaN   7.26748        3.86661       0.856341        41.5150        39.9717     
  1088.04        500.000                 NaN   6.51223                 NaN            NaN   7.26748        3.87392       0.856798        41.5155        39.9741     
  1086.94        500.000                 NaN   6.50181                 NaN            NaN   7.26749        3.88114       0.857247        41.5159        39.9764     
  1085.84        500.000                 NaN   6.49152                 NaN            NaN   7.26750        3.88827       0.857689        41.5163        39.9787     
  1084.74        500.000                 NaN   6.48136                 NaN            NaN   7.26752        3.89532       0.858125        41.5167        39.9810     
  1083.64        500.000                 NaN   6.47133                 NaN            NaN   7.26755        3.90228       0.858554        41.5170        39.9832     
  1082.54        500.000                 NaN   6.46143                 NaN            NaN   7.26759        3.90916       0.858976        41.5174        39.9855     
  1081.44        500.000                 NaN   7.37890                 NaN            NaN   7.23677        3.22369       0.837042        41.5622        39.7614     
  1080.34        500.000                 NaN   6.44199                 NaN            NaN   7.26769        3.92268       0.859801        41.5180        39.9899     
  1079.24        500.000                 NaN   6.54792                 NaN            NaN   7.27759        3.86093       0.851766        41.4874        39.9744     
  1078.14        500.000                 NaN   6.42301                 NaN            NaN   7.26783        3.93590       0.860601        41.5185        39.9942     
  1077.04        500.000                 NaN   6.41370                 NaN            NaN   7.26790        3.94240       0.860992        41.5187        39.9963     
  1075.93        500.000                 NaN   6.40449                 NaN            NaN   7.26799        3.94882       0.861377        41.5189        39.9984     
  1074.83        500.000                 NaN   6.39539                 NaN            NaN   7.26808        3.95517       0.861757        41.5191        40.0005     
  1073.73        500.000                 NaN   6.38640                 NaN            NaN   7.26818        3.96146       0.862131        41.5192        40.0026     
  1072.63        500.000                 NaN   6.37751                 NaN            NaN   7.26829        3.96768       0.862500        41.5194        40.0047     
  1071.53        500.000                 NaN   6.36873                 NaN            NaN   7.26840        3.97382       0.862863        41.5195        40.0067     
  1070.43        500.000                 NaN   6.36004                 NaN            NaN   7.26852        3.97991       0.863221        41.5196        40.0087     
  1069.33        500.000                 NaN   6.35145                 NaN            NaN   7.26865        3.98593       0.863573        41.5197        40.0107     
  1068.23        500.000                 NaN   6.34297                 NaN            NaN   7.26878        3.99188       0.863921        41.5197        40.0127     
  1067.13        500.000                 NaN   6.33457                 NaN            NaN   7.26892        3.99778       0.864263        41.5198        40.0147     
  1066.03        500.000                 NaN   6.32628                 NaN            NaN   7.26907        4.00361       0.864600        41.5198        40.0167     
  1064.93        500.000                 NaN   6.31808                 NaN            NaN   7.26922        4.00938       0.864933        41.5198        40.0186     
  1063.83        500.000                 NaN   6.30996                 NaN            NaN   7.26939        4.01510       0.865259        41.5198        40.0205     
  1062.73        500.000                 NaN   6.30192                 NaN            NaN   7.26955        4.02076       0.865584        41.5197        40.0224     
  1061.63        500.000                 NaN   6.29400                 NaN            NaN   7.26972        4.02635       0.865901        41.5197        40.0243     
  1060.53        500.000                 NaN   6.28612                 NaN            NaN   7.26990        4.03191       0.866216        41.5196        40.0262     
  1059.43        500.000                 NaN   6.27835                 NaN            NaN   7.27009        4.03740       0.866525        41.5195        40.0281     
  1058.33        500.000                 NaN   6.27066                 NaN            NaN   7.27028        4.04283       0.866829        41.5194        40.0300     
  1057.23        500.000                 NaN   6.26306                 NaN            NaN   7.27048        4.04821       0.867128        41.5193        40.0318     
  1056.13        500.000                 NaN   6.25557                 NaN            NaN   7.27069        4.05352       0.867420        41.5192        40.0336     
  1055.03        500.000                 NaN   6.24811                 NaN            NaN   7.27089        4.05881       0.867716        41.5190        40.0354     
  1053.92        500.000                 NaN   6.24070                 NaN            NaN   7.27111        4.06407       0.868008        41.5188        40.0373     
  1052.82        500.000                 NaN   6.23341                 NaN            NaN   7.27132        4.06924       0.868298        41.5187        40.0391     
  1051.72        500.000                 NaN   6.29855                 NaN            NaN   7.28188        4.02691       0.863739        41.5009        40.0280     
  1050.62        500.000                 NaN   6.34764                 NaN            NaN   7.28350        4.00620       0.858838        41.4792        40.0246     
  1049.52        500.000                 NaN   6.34116                 NaN            NaN   7.28385        4.01104       0.859039        41.4785        40.0264     
  1048.42        500.000                 NaN   6.20600                 NaN            NaN   7.27220        4.08855       0.869352        41.5182        40.0457     
  1047.32        500.000                 NaN   6.20069                 NaN            NaN   7.27228        4.09281       0.869481        41.5173        40.0474     
  1046.22        500.000                 NaN   6.32199                 NaN            NaN   7.28489        4.02531       0.859630        41.4766        40.0316     
  1045.12        500.000                 NaN   6.19063                 NaN            NaN   7.27308        4.10056       0.869696        41.5156        40.0504     
  1044.02        500.000                 NaN   6.30946                 NaN            NaN   7.28571        4.03458       0.860008        41.4753        40.0349     
  1042.92        500.000                 NaN   6.30320                 NaN            NaN   7.28606        4.03930       0.860210        41.4746        40.0367     
  1041.82        500.000                 NaN   6.17736                 NaN            NaN   7.27439        4.11112       0.869951        41.5127        40.0545     
  1040.72        500.000                 NaN   6.17190                 NaN            NaN   7.27470        4.11523       0.870056        41.5122        40.0560     
  1039.62        500.000                 NaN   6.16703                 NaN            NaN   7.27508        4.11873       0.870317        41.5115        40.0573     
  1038.52        500.000                 NaN   6.16078                 NaN            NaN   7.27613        4.12354       0.870402        41.5100        40.0592     
  1037.42        500.000                 NaN   6.15602                 NaN            NaN   7.27661        4.12725       0.870502        41.5090        40.0606     
  1036.32        500.000                 NaN   6.15127                 NaN            NaN   7.27706        4.13095       0.870607        41.5080        40.0621     
  1035.22        500.000                 NaN   6.14657                 NaN            NaN   7.27753        4.13462       0.870707        41.5070        40.0635     
  1034.12        500.000                 NaN   6.14316                 NaN            NaN   7.27772        4.13769       0.870715        41.5058        40.0649     
  1033.02        500.000                 NaN   6.13727                 NaN            NaN   7.27851        4.14191       0.870898        41.5050        40.0664     
  1031.91        500.000                 NaN   6.13267                 NaN            NaN   7.27896        4.14551       0.870997        41.5040        40.0678     
  1030.81        500.000                 NaN   6.12811                 NaN            NaN   7.27942        4.14909       0.871098        41.5030        40.0692     
  1029.71        500.000                 NaN   6.12365                 NaN            NaN   7.27995        4.15262       0.871184        41.5019        40.0707     
  1028.61        500.000                 NaN   6.11909                 NaN            NaN   7.28043        4.15620       0.871270        41.5009        40.0721     
  1027.51        500.000                 NaN   6.21913                 NaN            NaN   7.29129        4.10220       0.862788        41.4645        40.0601     
  1026.41        500.000                 NaN   6.17545                 NaN            NaN   7.28135        4.11268       0.871474        41.4991        40.0600     
  1025.31        500.000                 NaN   6.21353                 NaN            NaN   7.29270        4.10760       0.862651        41.4609        40.0626     
  1024.21        500.000                 NaN   6.10138                 NaN            NaN   7.28245        4.17023       0.871610        41.4966        40.0777     
  1023.11        500.000                 NaN   6.20127                 NaN            NaN   7.29344        4.11665       0.863067        41.4596        40.0659     
  1022.01        500.000                 NaN   6.09285                 NaN            NaN   7.28348        4.17704       0.871763        41.4943        40.0805     
  1020.91        500.000                 NaN   6.18865                 NaN            NaN   7.29415        4.12588       0.863519        41.4585        40.0693     
  1019.81        500.000                 NaN   6.18163                 NaN            NaN   7.29443        4.13087       0.863807        41.4581        40.0711     
  1018.71        500.000                 NaN   6.18351                 NaN            NaN   7.29561        4.13102       0.863353        41.4547        40.0718     
  1017.61        500.000                 NaN   6.07602                 NaN            NaN   7.28561        4.19052       0.872056        41.4897        40.0861     
  1016.51        500.000                 NaN   6.16708                 NaN            NaN   7.29593        4.14227       0.864135        41.4549        40.0757     
  1015.41        500.000                 NaN   6.15862                 NaN            NaN   7.29606        4.14802       0.864550        41.4551        40.0776     
  1014.31        500.000                 NaN   6.15085                 NaN            NaN   7.29626        4.15338       0.864910        41.4551        40.0795     
  1013.21        500.000                 NaN   6.14305                 NaN            NaN   7.29646        4.15876       0.865275        41.4551        40.0814     
  1012.11        500.000                 NaN   6.13635                 NaN            NaN   7.29677        4.16353       0.865548        41.4547        40.0831     
  1011.01        500.000                 NaN   6.12981                 NaN            NaN   7.29710        4.16821       0.865810        41.4542        40.0848     
  1009.90        500.000                 NaN   6.04837                 NaN            NaN   7.28954        4.21304       0.872450        41.4811        40.0955     
  1008.80        500.000                 NaN   6.04453                 NaN            NaN   7.29012        4.21620       0.872501        41.4798        40.0969     
  1007.70        500.000                 NaN   6.04068                 NaN            NaN   7.29069        4.21937       0.872553        41.4785        40.0982     
  1006.60        500.000                 NaN   6.03688                 NaN            NaN   7.29129        4.22249       0.872603        41.4772        40.0996     
  1005.50        500.000                 NaN   6.03317                 NaN            NaN   7.29188        4.22556       0.872644        41.4758        40.1009     
  1004.40        500.000                 NaN   6.02944                 NaN            NaN   7.29248        4.22864       0.872688        41.4745        40.1022     
  1003.30        500.000                 NaN   6.02574                 NaN            NaN   7.29308        4.23172       0.872731        41.4732        40.1036     
  1002.20        500.000                 NaN   6.02202                 NaN            NaN   7.29368        4.23480       0.872780        41.4718        40.1049     
  1001.10        500.000                 NaN   6.01838                 NaN            NaN   7.29428        4.23783       0.872821        41.4704        40.1062     
  1000.00        500.000                 NaN   6.01478                 NaN            NaN   7.29490        4.24083       0.872851        41.4691        40.1075     
