|6.6.6
Archiving\03_Data\frac/QFM_m4.25/TAY13/TAY13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.2217                 NaN            NaN            NaN  0.944059E-001            NaN  0.683941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.2309                 NaN            NaN            NaN  0.939498E-001            NaN  0.675116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2392                 NaN            NaN            NaN  0.910805E-001            NaN  0.669694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2486                 NaN            NaN            NaN  0.891086E-001            NaN  0.662334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2581                 NaN            NaN            NaN  0.887700E-001            NaN  0.653111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.5642                 NaN            NaN            NaN  0.534660E-001            NaN  0.382302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9789                 NaN            NaN            NaN  0.119991                 NaN  0.901083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2827                 NaN            NaN            NaN  0.806744E-001            NaN  0.636588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2896                 NaN            NaN            NaN  0.781148E-001            NaN  0.632332                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2993                 NaN            NaN            NaN  0.772961E-001            NaN  0.623423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.3035                 NaN            NaN            NaN  0.737872E-001            NaN  0.622750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.3147                 NaN            NaN            NaN  0.752175E-001            NaN  0.610130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2621                 NaN            NaN            NaN  0.328765E-001            NaN  0.384911       0.320150                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1742                 NaN            NaN            NaN            NaN            NaN  0.484065E-002  0.820931                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1884                 NaN            NaN            NaN  0.253975E-001            NaN  0.383357E-002  0.782377                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1846                 NaN            NaN            NaN            NaN            NaN  0.916750E-002  0.806249                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1939                 NaN            NaN            NaN  0.177026E-005            NaN  0.100648       0.705495                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1934                 NaN            NaN            NaN            NaN            NaN            NaN  0.806626                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1960                 NaN            NaN            NaN            NaN            NaN            NaN  0.804022                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2012                 NaN            NaN            NaN            NaN            NaN  0.186672E-001  0.780174                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2029                 NaN            NaN            NaN            NaN            NaN            NaN  0.797059                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2038                 NaN            NaN            NaN            NaN            NaN            NaN  0.796155                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2085                 NaN            NaN            NaN            NaN            NaN            NaN  0.791501                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.2081                 NaN            NaN            NaN            NaN            NaN            NaN  0.791853                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.2103                 NaN            NaN            NaN            NaN            NaN            NaN  0.789725                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.2092                 NaN            NaN            NaN            NaN            NaN            NaN  0.790788                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.2089                 NaN            NaN            NaN            NaN            NaN            NaN  0.791079                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.2054                 NaN            NaN            NaN            NaN            NaN            NaN  0.794553                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.2036                 NaN            NaN            NaN            NaN            NaN            NaN  0.796353                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.1997                 NaN            NaN            NaN            NaN            NaN            NaN  0.800348                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.1942                 NaN            NaN            NaN            NaN            NaN            NaN  0.805779                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.1855                 NaN            NaN            NaN            NaN            NaN            NaN  0.814540                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.1740                 NaN            NaN            NaN            NaN            NaN            NaN  0.826026                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.1577                 NaN            NaN            NaN            NaN            NaN            NaN  0.842324                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        99.1267                 NaN            NaN            NaN            NaN            NaN            NaN  0.873307                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        99.0860                 NaN            NaN            NaN            NaN            NaN            NaN  0.868690       0.453104E-001            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.8457                 NaN            NaN            NaN            NaN            NaN            NaN  0.214479       0.939782                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8595                 NaN            NaN            NaN            NaN            NaN            NaN  0.929381       0.211088                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8729                 NaN            NaN            NaN            NaN            NaN            NaN  0.210425       0.916719                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8844                 NaN            NaN            NaN            NaN            NaN            NaN  0.205994       0.909615                 NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8979                 NaN            NaN            NaN            NaN            NaN            NaN  0.204266       0.897813                 NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.9089                 NaN            NaN            NaN            NaN            NaN            NaN  0.886776       0.204298                 NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.9188                 NaN            NaN            NaN            NaN            NaN            NaN  0.879901       0.201319                 NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.9310                 NaN            NaN            NaN            NaN            NaN            NaN  0.868301       0.200658                 NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.9410                 NaN            NaN            NaN            NaN            NaN            NaN  0.866364       0.192670                 NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.9508                 NaN            NaN            NaN            NaN            NaN            NaN  0.191487       0.857759                 NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.9596                 NaN            NaN            NaN            NaN            NaN            NaN  0.186395       0.853988                 NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        97.8364                 NaN            NaN            NaN            NaN            NaN            NaN  0.813322       0.742879                 NaN  0.607370                 NaN            NaN            NaN
  1416.04        2500.00        97.2770                 NaN            NaN            NaN            NaN            NaN            NaN  0.666366        1.13618                 NaN  0.920457                 NaN            NaN            NaN
  1413.53        2500.00        97.3488                 NaN            NaN            NaN            NaN            NaN            NaN   1.11303       0.642774                 NaN  0.895371                 NaN            NaN            NaN
  1411.03        2500.00        97.4129                 NaN            NaN            NaN  0.371021E-001            NaN            NaN  0.659839        1.01015                 NaN  0.879975                 NaN            NaN            NaN
  1408.52        2500.00        97.4194                 NaN            NaN            NaN  0.401105                 NaN            NaN  0.193872        1.03507                 NaN  0.950532                 NaN            NaN            NaN
  1406.02        2500.00        97.4837                 NaN            NaN            NaN  0.397949                 NaN            NaN   1.03655       0.154013                 NaN  0.927747                 NaN            NaN            NaN
  1403.51        2500.00        97.5591                 NaN            NaN            NaN  0.394041                 NaN            NaN   1.02107       0.124794                 NaN  0.900981                 NaN            NaN            NaN
  1401.00        2500.00        97.6213                 NaN            NaN            NaN  0.392645                 NaN            NaN   1.01486       0.912534E-001            NaN  0.879954                 NaN            NaN            NaN
  1398.50        2500.00        97.6913                 NaN            NaN            NaN  0.387332                 NaN            NaN   1.01042       0.574354E-001            NaN  0.853466                 NaN            NaN            NaN
  1395.99        2500.00        97.7480                 NaN            NaN            NaN  0.385106                 NaN            NaN  0.276341E-001   1.00531                 NaN  0.833954                 NaN            NaN            NaN
  1393.48        2500.00        97.8048                 NaN            NaN            NaN  0.381710                 NaN            NaN  0.999955                 NaN            NaN  0.813552                 NaN            NaN            NaN
  1390.98        2500.00        97.8524                 NaN            NaN            NaN  0.359693                 NaN            NaN  0.944687       0.496653E-001            NaN  0.793548                 NaN            NaN            NaN
  1388.47        2500.00        97.9126                 NaN            NaN            NaN  0.368954                 NaN            NaN  0.944836                 NaN            NaN  0.773630                 NaN            NaN            NaN
  1385.96        2500.00        97.9564                 NaN            NaN            NaN  0.375574                 NaN            NaN  0.907259                 NaN            NaN  0.760767                 NaN            NaN            NaN
  1383.46        2500.00        98.0238                 NaN            NaN            NaN  0.343465                 NaN            NaN  0.903009                 NaN            NaN  0.729679                 NaN            NaN            NaN
  1380.95        2500.00        98.0554                 NaN            NaN            NaN  0.340041                 NaN            NaN  0.886269                 NaN            NaN  0.718338                 NaN            NaN            NaN
  1378.45        2500.00        98.1001                 NaN            NaN            NaN  0.334851                 NaN            NaN  0.863250                 NaN            NaN  0.701832                 NaN            NaN            NaN
  1375.94        2500.00        98.1472                 NaN            NaN            NaN  0.329894                 NaN            NaN  0.838467                 NaN            NaN  0.684448                 NaN            NaN            NaN
  1373.43        2500.00        98.1912                 NaN            NaN            NaN  0.326001                 NaN            NaN  0.814608                 NaN            NaN  0.668150                 NaN            NaN            NaN
  1370.93        2500.00        98.2326                 NaN            NaN            NaN  0.317796                 NaN            NaN  0.797536                 NaN            NaN  0.652039                 NaN            NaN            NaN
  1368.42        2500.00        98.2741                 NaN            NaN            NaN  0.316545                 NaN            NaN  0.772424                 NaN            NaN  0.636941                 NaN            NaN            NaN
  1365.91        2500.00        98.3225                 NaN            NaN            NaN  0.339328                 NaN            NaN  0.709171                 NaN            NaN  0.628986                 NaN            NaN            NaN
  1363.41        2500.00        98.3494                 NaN            NaN            NaN  0.283085                 NaN            NaN  0.767881                 NaN            NaN  0.599671                 NaN            NaN            NaN
  1360.90        2500.00        98.3864                 NaN            NaN            NaN  0.295575                 NaN            NaN  0.725081                 NaN            NaN  0.592899                 NaN            NaN            NaN
  1358.40        2500.00        98.3752                 NaN            NaN            NaN  0.358810                 NaN            NaN  0.630108                 NaN            NaN  0.635860                 NaN            NaN            NaN
  1355.89        2500.00        98.5143                 NaN            NaN            NaN  0.228361                 NaN            NaN  0.749633                 NaN            NaN  0.507705                 NaN            NaN            NaN
  1353.38        2500.00        98.4914                 NaN            NaN            NaN  0.278142                 NaN            NaN  0.678312                 NaN            NaN  0.552124                 NaN            NaN            NaN
  1350.88        2500.00        98.5220                 NaN            NaN            NaN  0.266127                 NaN            NaN  0.672643                 NaN            NaN  0.539265                 NaN            NaN            NaN
  1348.37        2500.00        98.5536                 NaN            NaN            NaN  0.263151                 NaN            NaN  0.656037                 NaN            NaN  0.527220                 NaN            NaN            NaN
  1345.86        2500.00        98.5844                 NaN            NaN            NaN  0.256566                 NaN            NaN  0.644740                 NaN            NaN  0.514285                 NaN            NaN            NaN
  1343.36        2500.00        98.6149                 NaN            NaN            NaN  0.252036                 NaN            NaN  0.630297                 NaN            NaN  0.502791                 NaN            NaN            NaN
  1340.85        2500.00        98.6426                 NaN            NaN            NaN  0.244689                 NaN            NaN  0.621328                 NaN            NaN  0.491365                 NaN            NaN            NaN
  1338.35        2500.00        98.6712                 NaN            NaN            NaN  0.237190                 NaN            NaN  0.611715                 NaN            NaN  0.479858                 NaN            NaN            NaN
  1335.84        2500.00        98.6980                 NaN            NaN            NaN  0.232472                 NaN            NaN  0.600532                 NaN            NaN  0.468999                 NaN            NaN            NaN
  1333.33        2500.00        98.7232                 NaN            NaN            NaN  0.226862                 NaN            NaN  0.590577                 NaN            NaN  0.459367                 NaN            NaN            NaN
  1330.83        2500.00        98.7517                 NaN            NaN            NaN  0.220414                 NaN            NaN  0.580871                 NaN            NaN  0.447053                 NaN            NaN            NaN
  1328.32        2500.00        98.7759                 NaN            NaN            NaN  0.215344                 NaN            NaN  0.570945                 NaN            NaN  0.437849                 NaN            NaN            NaN
  1325.81        2500.00        98.8006                 NaN            NaN            NaN  0.210462                 NaN            NaN  0.560978                 NaN            NaN  0.427978                 NaN            NaN            NaN
  1323.31        2500.00        98.8237                 NaN            NaN            NaN  0.203174                 NaN            NaN  0.554834                 NaN            NaN  0.418287                 NaN            NaN            NaN
  1320.80        2500.00        98.8467                 NaN            NaN            NaN  0.196492                 NaN            NaN  0.547942                 NaN            NaN  0.408869                 NaN            NaN            NaN
  1318.30        2500.00        98.8704                 NaN            NaN            NaN  0.193065                 NaN            NaN  0.536988                 NaN            NaN  0.399585                 NaN            NaN            NaN
  1315.79        2500.00        98.8894                 NaN            NaN            NaN  0.182621                 NaN            NaN  0.536922                 NaN            NaN  0.391083                 NaN            NaN            NaN
  1313.28        2500.00        98.9126                 NaN            NaN            NaN  0.179336                 NaN            NaN  0.526178                 NaN            NaN  0.381862                 NaN            NaN            NaN
  1310.78        2500.00        98.9326                 NaN            NaN            NaN  0.177390                 NaN            NaN  0.515543                 NaN            NaN  0.374447                 NaN            NaN            NaN
  1308.27        2500.00        95.6487                 NaN            NaN            NaN  0.312058                 NaN            NaN   1.11389                 NaN            NaN  0.779963        2.14543                 NaN            NaN
  1305.76        2500.00        79.4429                 NaN            NaN            NaN  0.805087                 NaN            NaN   4.37302                 NaN            NaN   2.80864        12.5704                 NaN            NaN
  1303.26        2500.00        81.6267                 NaN            NaN            NaN  0.525683                 NaN            NaN   4.23941                 NaN            NaN   2.53268        11.0755                 NaN            NaN
  1300.75        2500.00        83.4928                 NaN            NaN            NaN  0.338915                 NaN            NaN   4.04834                 NaN            NaN   2.29446        9.82550                 NaN            NaN
  1298.25        2500.00        85.1349                 NaN            NaN            NaN  0.213620                 NaN            NaN   3.81568                 NaN            NaN   2.08185        8.75392                 NaN            NaN
  1295.74        2500.00        86.2668                 NaN            NaN            NaN  0.104017                 NaN            NaN   3.71380                 NaN            NaN   1.93591        7.97947                 NaN            NaN
  1293.23        2500.00        87.3802                 NaN            NaN            NaN  0.210524E-001            NaN            NaN   3.55505                 NaN            NaN   1.79154        7.25215                 NaN            NaN
  1290.73        2500.00        88.3113                 NaN            NaN            NaN            NaN            NaN            NaN   3.36391                 NaN            NaN   1.67634        6.64844                 NaN            NaN
  1288.22        2500.00        89.1762                 NaN            NaN            NaN  0.579743E-004            NaN            NaN   3.15533                 NaN            NaN   1.56715        6.10124                 NaN            NaN
  1285.71        2500.00        89.9771                 NaN            NaN            NaN            NaN            NaN            NaN   2.95576                 NaN            NaN   1.46511        5.60207                 NaN            NaN
  1283.21        2500.00        90.7188                 NaN            NaN            NaN            NaN            NaN            NaN   2.76621                 NaN            NaN   1.36671        5.14829                 NaN            NaN
  1280.70        2500.00        90.0252                 NaN            NaN            NaN            NaN            NaN            NaN   2.81154                 NaN            NaN   1.47177        5.57158       0.119917                 NaN
  1278.20        2500.00        79.2114                 NaN            NaN            NaN            NaN            NaN            NaN   4.57260                 NaN            NaN   3.19090        12.6693       0.355734                 NaN
  1275.69        2500.00        87.5663                 NaN            NaN            NaN            NaN            NaN            NaN   2.45286                 NaN            NaN   1.93018        7.83280       0.217840                 NaN
  1273.18        2500.00        96.4696                 NaN            NaN            NaN            NaN            NaN            NaN  0.699577                 NaN            NaN  0.520876        2.24371       0.662080E-001            NaN
  1270.68        2500.00        99.3962                 NaN            NaN            NaN            NaN            NaN            NaN  0.228425                 NaN            NaN  0.111542       0.263804                 NaN            NaN
  1268.17        2500.00        98.8252                 NaN            NaN            NaN            NaN            NaN            NaN  0.301904                 NaN            NaN  0.181642       0.678101       0.131363E-001            NaN
  1265.66        2500.00        98.5493                 NaN            NaN            NaN            NaN            NaN            NaN  0.383665                 NaN            NaN  0.222553       0.818884       0.255550E-001            NaN
  1263.16        2500.00        98.7343                 NaN            NaN            NaN            NaN            NaN            NaN  0.336548                 NaN            NaN  0.170009       0.743577       0.155249E-001            NaN
  1260.65        2500.00        99.2314                 NaN            NaN            NaN            NaN            NaN            NaN  0.439252E-001  0.215624                 NaN  0.129000       0.370639       0.938881E-002            NaN
  1258.15        2500.00        97.9652                 NaN            NaN            NaN            NaN            NaN            NaN  0.818643                 NaN            NaN  0.272676       0.923417       0.200458E-001            NaN
  1255.64        2500.00        98.6294                 NaN            NaN            NaN            NaN            NaN            NaN  0.171774       0.170874                 NaN  0.200969       0.794365       0.326404E-001            NaN
  1253.13        2500.00        91.6017        7.34032                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.130670       0.897569       0.297334E-001            NaN
  1250.63        2500.00        75.0704                 NaN            NaN            NaN            NaN            NaN            NaN   10.8729                 NaN            NaN   3.11013        10.7227       0.223871                 NaN
  1248.12        2500.00        96.6279                 NaN            NaN            NaN            NaN            NaN            NaN  0.749176       0.169881                 NaN  0.423761        1.97244       0.568425E-001            NaN
  1245.61        2500.00        96.0397                 NaN            NaN            NaN            NaN            NaN            NaN   1.09601                 NaN            NaN  0.564017        2.25316       0.470994E-001            NaN
  1243.11        2500.00        96.6380                 NaN            NaN            NaN            NaN            NaN            NaN  0.648083                 NaN            NaN  0.403582        2.22486       0.854560E-001            NaN
  1240.60        2500.00        95.5846                 NaN            NaN            NaN            NaN            NaN            NaN   1.48006                 NaN            NaN  0.696898        2.20385       0.345695E-001            NaN
  1238.10        2500.00        98.0841                 NaN            NaN            NaN            NaN            NaN            NaN  0.556938                 NaN            NaN  0.209257        1.13306       0.166119E-001            NaN
  1235.59        2500.00        87.7530                 NaN            NaN            NaN            NaN            NaN            NaN   1.80139                 NaN            NaN   1.26620        5.73967       0.819229E-001   3.35782     
  1233.08        2500.00        82.3972                 NaN            NaN            NaN            NaN            NaN            NaN   1.07334        1.52006                 NaN   1.64587        7.62177       0.106141        5.63563     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.41464        2.08069                 NaN   8.24508        46.3116       0.634328        33.3137     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.54421        1.95390                 NaN   8.25036        46.3022       0.633465        33.3158     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.67138        1.82951                 NaN   8.25558        46.2929       0.632601        33.3180     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.79609        1.70759                 NaN   8.26074        46.2837       0.631736        33.3202     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.91822        1.58827                 NaN   8.26584        46.2744       0.630870        33.3224     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.0377        1.47165                 NaN   8.27088        46.2653       0.630003        33.3245     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.1543        1.35786                 NaN   8.27586        46.2561       0.629135        33.3267     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.2680        1.24702                 NaN   8.28078        46.2470       0.628266        33.3289     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3786        1.13924                 NaN   8.28564        46.2380       0.627397        33.3311     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4861        1.03462                 NaN   8.29044        46.2290       0.626528        33.3333     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.5900       0.933564                 NaN   8.29518        46.2200       0.625658        33.3355     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5279                 NaN            NaN   8.30453        46.2049       0.624261        33.3384     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.7788       0.750589                 NaN   8.30450        46.2022       0.623919        33.3400     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5323                 NaN            NaN   8.30909        46.1934       0.623050        33.3422     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5352                 NaN            NaN   8.31361        46.1846       0.622182        33.3444     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5381                 NaN            NaN   8.31807        46.1758       0.621314        33.3467     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5410                 NaN            NaN   8.32247        46.1672       0.620447        33.3489     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5440                 NaN            NaN   8.32680        46.1585       0.619581        33.3511     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5469                 NaN            NaN   8.33105        46.1500       0.618717        33.3534     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5418                 NaN            NaN   8.33874        46.1467       0.619518        33.3532     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5448                 NaN            NaN   8.34331        46.1378       0.618619        33.3555     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5556                 NaN            NaN   8.34340        46.1247       0.616143        33.3601     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5585                 NaN            NaN   8.34736        46.1164       0.615293        33.3624     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5599                 NaN            NaN   8.35094        46.1101       0.614791        33.3642     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5604                 NaN            NaN   8.35436        46.1049       0.614485        33.3659     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5610                 NaN            NaN   8.35785        46.0994       0.614153        33.3675     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5618                 NaN            NaN   8.36142        46.0938       0.613795        33.3692     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5626                 NaN            NaN   8.36508        46.0880       0.613409        33.3709     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5636                 NaN            NaN   8.36884        46.0819       0.612993        33.3726     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5234       0.431542E-001            NaN   8.37369        46.0728       0.612095        33.3748     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5205       0.500566E-001            NaN   8.37916        46.0620       0.610954        33.3772     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4364       0.138127                 NaN   8.38495        46.0511       0.609798        33.3796     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3514       0.227253                 NaN   8.39084        46.0399       0.608617        33.3820     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2655       0.317325                 NaN   8.39687        46.0285       0.607406        33.3844     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1784       0.408779                 NaN   8.40305        46.0168       0.606160        33.3869     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.0895       0.502152                 NaN   8.40943        46.0047       0.604873        33.3893     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9986       0.597769                 NaN   8.41604        45.9923       0.603537        33.3919     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.9049       0.696365                 NaN   8.42293        45.9793       0.602145        33.3944     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.8078       0.798577                 NaN   8.43016        45.9658       0.600688        33.3970     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.7067       0.905171                 NaN   8.43778        45.9516       0.599154        33.3996     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.6006        1.01704                 NaN   8.44588        45.9366       0.597530        33.4023     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.4886        1.13531                 NaN   8.45455        45.9207       0.595799        33.4051     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.3693        1.26132                 NaN   8.46390        45.9036       0.593941        33.4079     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.397562E-001   1.42528        10.1719        8.47296        45.8873       0.592163        33.4107     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.426923        1.83718        9.37057        8.47228        45.8888       0.592418        33.4118     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.787739        2.21926        8.62551        8.47147        45.8903       0.592679        33.4130     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.42116        10.2407                 NaN   8.49883        45.8329       0.585598        33.4208     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.3812       0.292589                 NaN   8.50850        45.8091       0.583032        33.4256     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6811                 NaN            NaN   8.51590        45.7931       0.581120        33.4288     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7060                 NaN            NaN   8.53413        45.7487       0.574936        33.4362     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6938                 NaN            NaN   8.52880        45.7648       0.577835        33.4348     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.7160                 NaN            NaN   8.54513        45.7252       0.572045        33.4416     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.70824        9.97493                 NaN   8.52349        45.7784       0.579697        33.4352     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.73434        9.95360                 NaN   8.52825        45.7675       0.578436        33.4379     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.75527        9.93756                 NaN   8.53307        45.7563       0.577154        33.4406     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.77027        9.92755                 NaN   8.53795        45.7450       0.575846        33.4433     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.77857        9.92438                 NaN   8.54292        45.7335       0.574507        33.4461     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.90455        9.80564                 NaN   8.55100        45.7171       0.572579        33.4492     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.93380        9.78135                 NaN   8.55572        45.7060       0.571292        33.4519     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.95678        9.76346                 NaN   8.56051        45.6947       0.569976        33.4546     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.97247        9.75301                 NaN   8.56540        45.6831       0.568625        33.4574     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.805972        2.76602        8.14081        8.55559        45.7038       0.571392        33.4564     
