|6.6.6
Archiving\03_Data\frac/QFM_m1.75/YM20/YM20_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1533.83        2500.00        99.2314                 NaN            NaN  0.680843E-001            NaN  0.700546                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0795                 NaN            NaN  0.813366E-001            NaN  0.839174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0858                 NaN            NaN  0.764916E-001            NaN  0.837693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0991                 NaN            NaN  0.743570E-001            NaN  0.826503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1074                 NaN            NaN  0.718918E-001            NaN  0.820703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1173                 NaN            NaN  0.685781E-001            NaN  0.814113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1260                 NaN            NaN  0.667403E-001            NaN  0.807276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1354                 NaN            NaN  0.647732E-001            NaN  0.799802                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1405                 NaN            NaN  0.598388E-001            NaN  0.799632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1537                 NaN            NaN  0.602679E-001            NaN  0.786003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1578                 NaN            NaN  0.579699E-001            NaN  0.784254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1676                 NaN            NaN  0.497848E-001            NaN  0.782599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1772                 NaN            NaN  0.543851E-001            NaN  0.768423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1838                 NaN            NaN  0.499969E-001            NaN  0.766202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.1898                 NaN            NaN  0.452531E-001            NaN  0.764936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.1949                 NaN            NaN  0.415591E-001            NaN  0.763502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.1115                 NaN            NaN  0.157575E-001            NaN  0.357185       0.515567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0130                 NaN            NaN            NaN            NaN            NaN  0.987029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0130                 NaN            NaN            NaN            NaN            NaN  0.986970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0142                 NaN            NaN            NaN            NaN            NaN  0.985835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0111                 NaN            NaN            NaN            NaN            NaN  0.988850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0097                 NaN            NaN            NaN            NaN            NaN  0.990254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0083                 NaN            NaN            NaN            NaN            NaN  0.991695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0057                 NaN            NaN            NaN            NaN            NaN  0.994327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.9967                 NaN            NaN            NaN            NaN            NaN   1.00327                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.9811                 NaN            NaN            NaN            NaN            NaN   1.01892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.9635                 NaN            NaN            NaN            NaN            NaN   1.03648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.6574                 NaN            NaN  0.155441E-005            NaN            NaN  0.643078       0.699541                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5087                 NaN            NaN            NaN            NaN            NaN  0.503414       0.987874                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5267                 NaN            NaN            NaN            NaN            NaN  0.977000       0.496254                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5444                 NaN            NaN            NaN            NaN            NaN  0.964977       0.490657                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5608                 NaN            NaN            NaN            NaN            NaN  0.953611       0.485557                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5782                 NaN            NaN            NaN            NaN            NaN  0.478592       0.943216                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5941                 NaN            NaN            NaN            NaN            NaN  0.473472       0.932442                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6082                 NaN            NaN            NaN            NaN            NaN  0.467862       0.923895                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6234                 NaN            NaN            NaN            NaN            NaN  0.462448       0.914141                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6375                 NaN            NaN            NaN            NaN            NaN  0.456796       0.905750                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6496                 NaN            NaN            NaN            NaN            NaN  0.451516       0.898913                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6661                 NaN            NaN            NaN            NaN            NaN  0.886580       0.447329                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6778                 NaN            NaN            NaN            NaN            NaN  0.441535       0.880644                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.6902                 NaN            NaN            NaN            NaN            NaN  0.873815       0.435952                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7016                 NaN            NaN            NaN            NaN            NaN  0.431711       0.866669                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        97.3328                 NaN            NaN  0.850361E-001            NaN            NaN  0.907579        1.00083                 NaN            NaN  0.673744                 NaN            NaN            NaN
  1426.07        2500.00        96.8088                 NaN            NaN  0.421820                 NaN            NaN   1.00813       0.785038                 NaN            NaN  0.976196                 NaN            NaN            NaN
  1423.56        2500.00        96.8919                 NaN            NaN  0.420853                 NaN            NaN  0.985605       0.750750                 NaN            NaN  0.950928                 NaN            NaN            NaN
  1421.05        2500.00        96.9860                 NaN            NaN  0.416687                 NaN            NaN  0.711405       0.963220                 NaN            NaN  0.922710                 NaN            NaN            NaN
  1418.55        2500.00        97.0694                 NaN            NaN  0.412845                 NaN            NaN  0.938580       0.681802                 NaN            NaN  0.897336                 NaN            NaN            NaN
  1416.04        2500.00        97.1448                 NaN            NaN  0.411812                 NaN            NaN  0.918875       0.649840                 NaN            NaN  0.874627                 NaN            NaN            NaN
  1413.53        2500.00        97.2211                 NaN            NaN  0.408917                 NaN            NaN  0.899940       0.618563                 NaN            NaN  0.851504                 NaN            NaN            NaN
  1411.03        2500.00        97.2922                 NaN            NaN  0.407246                 NaN            NaN  0.589559       0.881048                 NaN            NaN  0.829907                 NaN            NaN            NaN
  1408.52        2500.00        97.3598                 NaN            NaN  0.405227                 NaN            NaN  0.562246       0.863213                 NaN            NaN  0.809497                 NaN            NaN            NaN
  1406.02        2500.00        97.4242                 NaN            NaN  0.404109                 NaN            NaN  0.848858       0.532973                 NaN            NaN  0.789832                 NaN            NaN            NaN
  1403.51        2500.00        97.4915                 NaN            NaN  0.400224                 NaN            NaN  0.509516       0.829928                 NaN            NaN  0.768862                 NaN            NaN            NaN
  1401.00        2500.00        97.5480                 NaN            NaN  0.399384                 NaN            NaN  0.815058       0.485695                 NaN            NaN  0.751880                 NaN            NaN            NaN
  1398.50        2500.00        97.6066                 NaN            NaN  0.397488                 NaN            NaN  0.799523       0.462100                 NaN            NaN  0.734262                 NaN            NaN            NaN
  1395.99        2500.00        97.6616                 NaN            NaN  0.395310                 NaN            NaN  0.440946       0.785372                 NaN            NaN  0.716792                 NaN            NaN            NaN
  1393.48        2500.00        97.7154                 NaN            NaN  0.394651                 NaN            NaN  0.772019       0.416806                 NaN            NaN  0.701109                 NaN            NaN            NaN
  1390.98        2500.00        97.7674                 NaN            NaN  0.390530                 NaN            NaN  0.757872       0.400366                 NaN            NaN  0.683866                 NaN            NaN            NaN
  1388.47        2500.00        97.8147                 NaN            NaN  0.389752                 NaN            NaN  0.379823       0.746188                 NaN            NaN  0.669508                 NaN            NaN            NaN
  1385.96        2500.00        97.8603                 NaN            NaN  0.388233                 NaN            NaN  0.735132       0.361156                 NaN            NaN  0.655214                 NaN            NaN            NaN
  1383.46        2500.00        97.9037                 NaN            NaN  0.388437                 NaN            NaN  0.341893       0.724115                 NaN            NaN  0.641845                 NaN            NaN            NaN
  1380.95        2500.00        97.9518                 NaN            NaN  0.380899                 NaN            NaN  0.330097       0.711092                 NaN            NaN  0.626085                 NaN            NaN            NaN
  1378.45        2500.00        97.9593                 NaN            NaN  0.380417                 NaN            NaN  0.321687       0.714337                 NaN            NaN  0.624293                 NaN            NaN            NaN
  1375.94        2500.00        98.0392                 NaN            NaN  0.390197                 NaN            NaN  0.271415       0.698373                 NaN            NaN  0.600790                 NaN            NaN            NaN
  1373.43        2500.00        98.0944                 NaN            NaN  0.362590                 NaN            NaN  0.665576       0.298333                 NaN            NaN  0.579095                 NaN            NaN            NaN
  1370.93        2500.00        98.1156                 NaN            NaN  0.373192                 NaN            NaN  0.268714       0.667306                 NaN            NaN  0.575238                 NaN            NaN            NaN
  1368.42        2500.00        98.1528                 NaN            NaN  0.371016                 NaN            NaN  0.659009       0.253962                 NaN            NaN  0.563251                 NaN            NaN            NaN
  1365.91        2500.00        98.1890                 NaN            NaN  0.367291                 NaN            NaN  0.243785       0.648299                 NaN            NaN  0.551648                 NaN            NaN            NaN
  1363.41        2500.00        98.2190                 NaN            NaN  0.364171                 NaN            NaN  0.639118       0.235947                 NaN            NaN  0.541730                 NaN            NaN            NaN
  1360.90        2500.00        98.2558                 NaN            NaN  0.359761                 NaN            NaN  0.630532       0.224209                 NaN            NaN  0.529737                 NaN            NaN            NaN
  1358.40        2500.00        98.2889                 NaN            NaN  0.356960                 NaN            NaN  0.622032       0.212972                 NaN            NaN  0.519177                 NaN            NaN            NaN
  1355.89        2500.00        98.3210                 NaN            NaN  0.353256                 NaN            NaN  0.612887       0.204042                 NaN            NaN  0.508828                 NaN            NaN            NaN
  1353.38        2500.00        98.3516                 NaN            NaN  0.349677                 NaN            NaN  0.196380       0.603431                 NaN            NaN  0.498891                 NaN            NaN            NaN
  1350.88        2500.00        98.3829                 NaN            NaN  0.344635                 NaN            NaN  0.594731       0.189240                 NaN            NaN  0.488452                 NaN            NaN            NaN
  1348.37        2500.00        98.4097                 NaN            NaN  0.340784                 NaN            NaN  0.585802       0.184062                 NaN            NaN  0.479671                 NaN            NaN            NaN
  1345.86        2500.00        98.4391                 NaN            NaN  0.335255                 NaN            NaN  0.578685       0.177272                 NaN            NaN  0.469643                 NaN            NaN            NaN
  1343.36        2500.00        98.4660                 NaN            NaN  0.330981                 NaN            NaN  0.570176       0.171998                 NaN            NaN  0.460801                 NaN            NaN            NaN
  1340.85        2500.00        98.4923                 NaN            NaN  0.325572                 NaN            NaN  0.168052       0.562185                 NaN            NaN  0.451862                 NaN            NaN            NaN
  1338.35        2500.00        98.5180                 NaN            NaN  0.320237                 NaN            NaN  0.553598       0.164938                 NaN            NaN  0.443226                 NaN            NaN            NaN
  1335.84        2500.00        98.5422                 NaN            NaN  0.314436                 NaN            NaN  0.545928       0.162498                 NaN            NaN  0.434920                 NaN            NaN            NaN
  1333.33        2500.00        98.5497                 NaN            NaN  0.307828                 NaN            NaN  0.170187       0.539254                 NaN            NaN  0.433044                 NaN            NaN            NaN
  1330.83        2500.00        98.6093                 NaN            NaN  0.304326                 NaN            NaN  0.530715       0.144399                 NaN            NaN  0.411235                 NaN            NaN            NaN
  1328.32        2500.00        98.6102                 NaN            NaN  0.296579                 NaN            NaN  0.521841       0.159735                 NaN            NaN  0.411608                 NaN            NaN            NaN
  1325.81        2500.00        98.6379                 NaN            NaN  0.289494                 NaN            NaN  0.157558       0.513057                 NaN            NaN  0.402019                 NaN            NaN            NaN
  1323.31        2500.00        98.6568                 NaN            NaN  0.283615                 NaN            NaN  0.158889       0.505117                 NaN            NaN  0.395531                 NaN            NaN            NaN
  1320.80        2500.00        98.6780                 NaN            NaN  0.275481                 NaN            NaN  0.163095       0.495571                 NaN            NaN  0.387886                 NaN            NaN            NaN
  1318.30        2500.00        98.6969                 NaN            NaN  0.268568                 NaN            NaN  0.488199       0.165145                 NaN            NaN  0.381162                 NaN            NaN            NaN
  1315.79        2500.00        98.7178                 NaN            NaN  0.261627                 NaN            NaN  0.479427       0.167158                 NaN            NaN  0.374021                 NaN            NaN            NaN
  1313.28        2500.00        98.7376                 NaN            NaN  0.254336                 NaN            NaN  0.169935       0.470913                 NaN            NaN  0.367181                 NaN            NaN            NaN
  1310.78        2500.00        98.7552                 NaN            NaN  0.246350                 NaN            NaN  0.462730       0.175045                 NaN            NaN  0.360664                 NaN            NaN            NaN
  1308.27        2500.00        88.0189                 NaN            NaN   1.20394                 NaN            NaN  0.629333        2.05747                 NaN            NaN   1.68031        6.41007                 NaN            NaN
  1305.76        2500.00        74.9222                 NaN            NaN   2.28888                 NaN            NaN   4.09901        1.25056                 NaN            NaN   3.28741        14.1519                 NaN            NaN
  1303.26        2500.00        77.8837                 NaN            NaN   2.01425                 NaN            NaN   3.84242       0.984100                 NaN            NaN   2.92124        12.3543                 NaN            NaN
  1300.75        2500.00        80.1663                 NaN            NaN   1.78984                 NaN            NaN  0.751345        3.68943                 NaN            NaN   2.63878        10.9643                 NaN            NaN
  1298.25        2500.00        81.9987                 NaN            NaN   1.60342                 NaN            NaN  0.479135        3.65872                 NaN            NaN   2.41202        9.84797                 NaN            NaN
  1295.74        2500.00        83.3929                 NaN            NaN   1.54070                 NaN            NaN   3.58060       0.227116                 NaN            NaN   2.24489        9.01383                 NaN            NaN
  1293.23        2500.00        84.8041                 NaN            NaN   1.14512                 NaN            NaN   3.89542                 NaN            NaN            NaN   2.05909        8.09631                 NaN            NaN
  1290.73        2500.00        71.6588                 NaN            NaN   2.45875                 NaN            NaN   5.88872                 NaN            NaN            NaN   3.77290        15.2040        1.01681                 NaN
  1288.22        2500.00        73.8293                 NaN            NaN   2.36260                 NaN            NaN   5.40682                 NaN            NaN            NaN   3.48293        13.9850       0.933352                 NaN
  1285.71        2500.00        75.8762                 NaN            NaN   2.22262                 NaN            NaN   4.98906                 NaN            NaN            NaN   3.20920        12.8609       0.842060                 NaN
  1283.21        2500.00        76.8779                 NaN            NaN   2.19816                 NaN            NaN   4.72151                 NaN            NaN            NaN   3.06797        12.3397       0.794718                 NaN
  1280.70        2500.00        77.8596                 NaN            NaN   2.04878                 NaN            NaN   4.62658                 NaN            NaN            NaN   2.92417        11.8016       0.739219                 NaN
  1278.20        2500.00        75.9641                 NaN            NaN   2.14683                 NaN            NaN   5.06270                 NaN            NaN            NaN   3.15494        12.8862       0.785296                 NaN
  1275.69        2500.00        78.4551                 NaN            NaN   1.88472                 NaN            NaN   4.55758                 NaN            NaN            NaN   2.78564        11.6256       0.691365                 NaN
  1273.18        2500.00        74.7573                 NaN            NaN   2.13637                 NaN            NaN   5.30994                 NaN            NaN            NaN   3.23341        13.7622       0.800769                 NaN
  1270.68        2500.00        77.2601                 NaN            NaN   1.83428                 NaN            NaN   4.83878                 NaN            NaN            NaN   2.89130        12.4537       0.721846                 NaN
  1268.17        2500.00        80.2575                 NaN            NaN   1.34767                 NaN            NaN   4.66014                 NaN            NaN            NaN   2.51489        10.6269       0.592893                 NaN
  1265.66        2500.00        83.3236                 NaN            NaN  0.949332                 NaN            NaN   4.10969                 NaN            NaN            NaN   2.14058        8.98498       0.491849                 NaN
  1263.16        2500.00        84.6522                 NaN            NaN  0.282807                 NaN            NaN   4.67500                 NaN            NaN            NaN   1.94437        8.03523       0.410372                 NaN
  1260.65        2500.00        85.4971                 NaN            NaN            NaN            NaN            NaN   4.91041                 NaN            NaN            NaN   1.84259        7.40382       0.346060                 NaN
  1258.15        2500.00        88.0291                 NaN            NaN            NaN            NaN            NaN   4.01481                 NaN            NaN            NaN   1.52989        6.13840       0.287818                 NaN
  1255.64        2500.00        87.6156                 NaN            NaN            NaN            NaN            NaN   4.06833                 NaN            NaN            NaN   1.55705        6.45980       0.299201                 NaN
  1253.13        2500.00        91.9090                 NaN            NaN            NaN            NaN            NaN  0.161451        2.02536                 NaN            NaN   1.12691        4.50490       0.272339                 NaN
  1250.63        2500.00        88.7624                 NaN            NaN   1.70769                 NaN            NaN  0.888515                 NaN            NaN            NaN   1.39828        6.83456       0.408560                 NaN
  1248.12        2500.00        94.2923                 NaN            NaN            NaN            NaN            NaN  0.957013        1.99060                 NaN            NaN  0.814628        1.94541                 NaN            NaN
  1245.61        2500.00        94.1398                 NaN            NaN            NaN            NaN            NaN  0.781551        1.85006                 NaN            NaN  0.764063        2.38621       0.783675E-001            NaN
  1243.11        2500.00        92.6257                 NaN            NaN            NaN            NaN            NaN   2.02040                 NaN            NaN            NaN  0.960356        4.21882       0.174717                 NaN
  1240.60        2500.00        95.4796                 NaN            NaN            NaN            NaN            NaN   1.66964       0.208267E-004            NaN            NaN  0.490799        2.23772       0.122268                 NaN
  1238.10        2500.00        94.4115                 NaN            NaN            NaN            NaN            NaN   2.15925                 NaN            NaN            NaN  0.784863        2.54590       0.984542E-001            NaN
  1235.59        2500.00        96.6789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.408044        2.73070       0.182403                 NaN
  1233.08        2500.00        94.3406                 NaN            NaN            NaN            NaN            NaN   1.73796        1.11848                 NaN            NaN  0.714840        2.05213       0.360337E-001            NaN
  1230.58        2500.00        96.1438                 NaN            NaN            NaN            NaN            NaN   1.20721                 NaN            NaN            NaN  0.469192        2.06885       0.110902                 NaN
  1228.07        2500.00        95.1453                 NaN            NaN            NaN            NaN            NaN  0.226798        1.24964                 NaN            NaN  0.575524        2.52349       0.927205E-001  0.186538     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6537        3.46320                 NaN            NaN   8.53995        43.4850        1.10692        30.7513     
  1223.06        2500.00                 NaN            NaN            NaN   5.30339                 NaN            NaN   6.65313        1.31231                 NaN            NaN   8.29621        44.8220        1.49954        32.1135     
  1220.55        2500.00                 NaN            NaN            NaN   5.30782                 NaN            NaN   6.64336        1.31667                 NaN            NaN   8.29770        44.8200        1.49942        32.1150     
  1218.05        2500.00                 NaN            NaN            NaN   5.31226                 NaN            NaN   6.63371        1.32089                 NaN            NaN   8.29920        44.8180        1.49931        32.1166     
  1215.54        2500.00                 NaN            NaN            NaN   5.31665                 NaN            NaN   6.62415        1.32512                 NaN            NaN   8.30069        44.8160        1.49918        32.1182     
  1213.03        2500.00                 NaN            NaN            NaN   5.32099                 NaN            NaN   6.61469        1.32933                 NaN            NaN   8.30219        44.8140        1.49906        32.1198     
  1210.53        2500.00                 NaN            NaN            NaN   5.32530                 NaN            NaN   6.60533        1.33349                 NaN            NaN   8.30369        44.8120        1.49893        32.1213     
  1208.02        2500.00                 NaN            NaN            NaN   5.32953                 NaN            NaN   6.59604        1.33769                 NaN            NaN   8.30519        44.8099        1.49879        32.1229     
  1205.51        2500.00                 NaN            NaN            NaN   5.33379                 NaN            NaN   6.58690        1.34172                 NaN            NaN   8.30668        44.8078        1.49866        32.1244     
  1203.01        2500.00                 NaN            NaN            NaN   5.33787                 NaN            NaN   6.57776        1.34603                 NaN            NaN   8.30819        44.8057        1.49851        32.1259     
  1200.50        2500.00                 NaN            NaN            NaN   5.34204                 NaN            NaN   6.56881        1.35002                 NaN            NaN   8.30969        44.8036        1.49836        32.1275     
  1197.99        2500.00                 NaN            NaN            NaN   5.34616                 NaN            NaN   6.55996        1.35399                 NaN            NaN   8.31119        44.8015        1.49821        32.1290     
  1195.49        2500.00                 NaN            NaN            NaN   5.35029                 NaN            NaN   6.55124        1.35782                 NaN            NaN   8.31270        44.7994        1.49806        32.1305     
  1192.98        2500.00                 NaN            NaN            NaN   5.35440                 NaN            NaN   6.54264        1.36156                 NaN            NaN   8.31420        44.7972        1.49791        32.1321     
  1190.48        2500.00                 NaN            NaN            NaN   5.35824                 NaN            NaN   6.53398        1.36579                 NaN            NaN   8.31571        44.7950        1.49774        32.1335     
  1187.97        2500.00                 NaN            NaN            NaN   5.36195                 NaN            NaN   6.52536        1.37017                 NaN            NaN   8.31724        44.7927        1.49756        32.1350     
  1185.46        2500.00                 NaN            NaN            NaN   5.36592                 NaN            NaN   6.51706        1.37385                 NaN            NaN   8.31874        44.7905        1.49739        32.1365     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1065        2.94190        2.10875       0.491811E-005   8.69618        43.3088        1.08562        30.7523     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1051        2.91479        2.14058       0.487333E-005   8.70423        43.2989        1.08381        30.7525     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1034        2.89005        2.17040       0.482881E-005   8.71223        43.2891        1.08199        30.7528     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.1018        2.86772        2.19777       0.478197E-005   8.72019        43.2793        1.08017        30.7531     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3228        2.84793       0.472983E-005            NaN   8.72810        43.2694        1.07835        30.7533     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3436        2.83064       0.468170E-005            NaN   8.73596        43.2596        1.07652        30.7536     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3623        2.81546       0.462866E-005            NaN   8.74376        43.2498        1.07469        30.7540     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3785        2.80278       0.457573E-005            NaN   8.75152        43.2400        1.07286        30.7543     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3928        2.79203       0.451937E-005            NaN   8.75923        43.2303        1.07103        30.7547     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4047        2.78361       0.446285E-005            NaN   8.76689        43.2205        1.06919        30.7551     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4147        2.77717       0.440051E-005            NaN   8.77449        43.2108        1.06736        30.7555     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4229        2.77264       0.434201E-005            NaN   8.78205        43.2011        1.06552        30.7559     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4290        2.77006       0.433883E-005            NaN   8.78955        43.1914        1.06369        30.7563     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4336        2.76907       0.421675E-005            NaN   8.79700        43.1817        1.06186        30.7568     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4366        2.76970       0.415570E-005            NaN   8.80440        43.1720        1.06002        30.7572     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4379        2.77206       0.408442E-005            NaN   8.81175        43.1624        1.05819        30.7577     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4378        2.77586       0.402465E-005            NaN   8.81905        43.1527        1.05636        30.7582     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.25769        14.9464                 NaN            NaN   8.79667        43.2010        1.04847        30.7498     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4338        2.78724       0.391411E-005            NaN   8.83352        43.1335        1.05269        30.7593     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4295        2.79521       0.382276E-005            NaN   8.84067        43.1239        1.05087        30.7598     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4244        2.80399       0.377287E-005            NaN   8.84778        43.1144        1.04904        30.7604     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4184        2.81376       0.369867E-005            NaN   8.85485        43.1048        1.04721        30.7610     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4113        2.82463                 NaN            NaN   8.86187        43.0952        1.04539        30.7616     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.4033        2.83635       0.355868E-005            NaN   8.86885        43.0857        1.04356        30.7622     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3944        2.84904       0.348961E-005            NaN   8.87579        43.0762        1.04174        30.7629     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3847        2.86248       0.341976E-005            NaN   8.88268        43.0666        1.03992        30.7635     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3745        2.87659       0.331566E-005            NaN   8.88954        43.0571        1.03809        30.7642     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.20765        13.9787       0.312223E-004            NaN   8.84180        43.1706        1.04614        30.7551     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3519        2.90681                 NaN            NaN   8.90314        43.0380        1.03445        30.7656     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3400        2.92260                 NaN            NaN   8.90989        43.0285        1.03263        30.7664     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3274        2.93904                 NaN            NaN   8.91660        43.0190        1.03081        30.7671     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3145        2.95593                 NaN            NaN   8.92328        43.0094        1.02899        30.7679     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.3008        2.97353                 NaN            NaN   8.92992        42.9999        1.02717        30.7687     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.2869        2.99132                 NaN            NaN   8.93654        42.9904        1.02535        30.7695     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.9081        4.42057                 NaN            NaN   8.95897        42.9310        1.00988        30.7715     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1068        4.22250                 NaN            NaN   8.96365        42.9252        1.00935        30.7725     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.2063        4.12544                 NaN            NaN   8.96921        42.9175        1.00817        30.7734     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   14.1118        2.29105                 NaN            NaN   9.02150        42.8144       0.980498        30.7808     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.3282        4.00954                 NaN            NaN   8.98093        42.9007        1.00534        30.7753     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   13.9327        2.47415                 NaN            NaN   9.03109        42.8010       0.978524        30.7826     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5899        3.75980                 NaN            NaN   9.00238        42.8707        1.00003        30.7772     
