|6.6.6
Archiving\03_Data\frac/QFM_m1.75/YM20/YM20_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.0446                 NaN            NaN  0.835719E-001            NaN  0.871869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.3354                 NaN            NaN  0.568745E-001            NaN  0.607732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.2045                 NaN            NaN  0.678825E-001            NaN  0.727664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.2103                 NaN            NaN  0.637823E-001            NaN  0.725920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.2222                 NaN            NaN  0.619500E-001            NaN  0.715852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2296                 NaN            NaN  0.598498E-001            NaN  0.710508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2385                 NaN            NaN  0.570458E-001            NaN  0.704432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.2465                 NaN            NaN  0.554702E-001            NaN  0.698059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.2550                 NaN            NaN  0.537834E-001            NaN  0.691207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2598                 NaN            NaN  0.496371E-001            NaN  0.690577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2714                 NaN            NaN  0.499702E-001            NaN  0.678593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2754                 NaN            NaN  0.480075E-001            NaN  0.676596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2839                 NaN            NaN  0.411952E-001            NaN  0.674913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2929                 NaN            NaN  0.449580E-001            NaN  0.662158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2988                 NaN            NaN  0.412951E-001            NaN  0.659869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.3042                 NaN            NaN  0.373419E-001            NaN  0.658495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.3089                 NaN            NaN  0.342606E-001            NaN  0.656851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2343                 NaN            NaN  0.129859E-001            NaN  0.307221       0.445466                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.1477                 NaN            NaN            NaN            NaN            NaN  0.852286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.1484                 NaN            NaN            NaN            NaN            NaN  0.851600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.1499                 NaN            NaN            NaN            NaN            NaN  0.850069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.1480                 NaN            NaN            NaN            NaN            NaN  0.851969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.1473                 NaN            NaN            NaN            NaN            NaN  0.852672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.1466                 NaN            NaN            NaN            NaN            NaN  0.853405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.1451                 NaN            NaN            NaN            NaN            NaN  0.854920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.1379                 NaN            NaN            NaN            NaN            NaN  0.862115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.1251                 NaN            NaN            NaN            NaN            NaN  0.874860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.1109                 NaN            NaN            NaN            NaN            NaN  0.889095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.8438                 NaN            NaN  0.126476E-005            NaN            NaN  0.556267       0.599930                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.7147                 NaN            NaN            NaN            NaN            NaN  0.431326       0.853938                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.7314                 NaN            NaN            NaN            NaN            NaN  0.843795       0.424768                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.7477                 NaN            NaN            NaN            NaN            NaN  0.832753       0.419546                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.7630                 NaN            NaN            NaN            NaN            NaN  0.822245       0.414741                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.7790                 NaN            NaN            NaN            NaN            NaN  0.408405       0.812589                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.7938                 NaN            NaN            NaN            NaN            NaN  0.403569       0.802641                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.8072                 NaN            NaN            NaN            NaN            NaN  0.398328       0.794513                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.8212                 NaN            NaN            NaN            NaN            NaN  0.393329       0.785513                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.8344                 NaN            NaN            NaN            NaN            NaN  0.388071       0.777544                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.8459                 NaN            NaN            NaN            NaN            NaN  0.383196       0.770952                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.8611                 NaN            NaN            NaN            NaN            NaN  0.759759       0.379184                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.8722                 NaN            NaN            NaN            NaN            NaN  0.373818       0.753956                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.8839                 NaN            NaN            NaN            NaN            NaN  0.747371       0.368727                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.8947                 NaN            NaN            NaN            NaN            NaN  0.364704       0.740564                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        97.6137                 NaN            NaN  0.677396E-001            NaN            NaN  0.775208       0.844955                 NaN            NaN  0.698405                 NaN            NaN            NaN
  1426.07        2500.00        97.1319                 NaN            NaN  0.335029                 NaN            NaN  0.859975       0.661723                 NaN            NaN   1.01139                 NaN            NaN            NaN
  1423.56        2500.00        97.2122                 NaN            NaN  0.332996                 NaN            NaN  0.839184       0.631430                 NaN            NaN  0.984170                 NaN            NaN            NaN
  1421.05        2500.00        97.3019                 NaN            NaN  0.328651                 NaN            NaN  0.597087       0.818460                 NaN            NaN  0.953919                 NaN            NaN            NaN
  1418.55        2500.00        97.3817                 NaN            NaN  0.324493                 NaN            NaN  0.796145       0.571028                 NaN            NaN  0.926655                 NaN            NaN            NaN
  1416.04        2500.00        97.4541                 NaN            NaN  0.322608                 NaN            NaN  0.778046       0.543065                 NaN            NaN  0.902180                 NaN            NaN            NaN
  1413.53        2500.00        97.5271                 NaN            NaN  0.319222                 NaN            NaN  0.760480       0.515838                 NaN            NaN  0.877310                 NaN            NaN            NaN
  1411.03        2500.00        97.5954                 NaN            NaN  0.316784                 NaN            NaN  0.490592       0.743128                 NaN            NaN  0.854049                 NaN            NaN            NaN
  1408.52        2500.00        97.6604                 NaN            NaN  0.314118                 NaN            NaN  0.466836       0.726612                 NaN            NaN  0.832043                 NaN            NaN            NaN
  1406.02        2500.00        97.7223                 NaN            NaN  0.312183                 NaN            NaN  0.713144       0.441576                 NaN            NaN  0.810835                 NaN            NaN            NaN
  1403.51        2500.00        97.7864                 NaN            NaN  0.308131                 NaN            NaN  0.421234       0.695922                 NaN            NaN  0.788321                 NaN            NaN            NaN
  1401.00        2500.00        97.8411                 NaN            NaN  0.306351                 NaN            NaN  0.682017       0.400621                 NaN            NaN  0.769937                 NaN            NaN            NaN
  1398.50        2500.00        97.8971                 NaN            NaN  0.303847                 NaN            NaN  0.667741       0.380348                 NaN            NaN  0.750928                 NaN            NaN            NaN
  1395.99        2500.00        97.9501                 NaN            NaN  0.301110                 NaN            NaN  0.362092       0.654561                 NaN            NaN  0.732107                 NaN            NaN            NaN
  1393.48        2500.00        98.0015                 NaN            NaN  0.299639                 NaN            NaN  0.642192       0.341559                 NaN            NaN  0.715140                 NaN            NaN            NaN
  1390.98        2500.00        98.0516                 NaN            NaN  0.295434                 NaN            NaN  0.629017       0.327295                 NaN            NaN  0.696621                 NaN            NaN            NaN
  1388.47        2500.00        98.0973                 NaN            NaN  0.293782                 NaN            NaN  0.309789       0.618094                 NaN            NaN  0.681072                 NaN            NaN            NaN
  1385.96        2500.00        98.1413                 NaN            NaN  0.291572                 NaN            NaN  0.607639       0.293898                 NaN            NaN  0.665618                 NaN            NaN            NaN
  1383.46        2500.00        98.1833                 NaN            NaN  0.290686                 NaN            NaN  0.277540       0.597352                 NaN            NaN  0.651132                 NaN            NaN            NaN
  1380.95        2500.00        98.2290                 NaN            NaN  0.284112                 NaN            NaN  0.267393       0.585273                 NaN            NaN  0.634251                 NaN            NaN            NaN
  1378.45        2500.00        98.2393                 NaN            NaN  0.282550                 NaN            NaN  0.259948       0.586605                 NaN            NaN  0.631559                 NaN            NaN            NaN
  1375.94        2500.00        98.3131                 NaN            NaN  0.288723                 NaN            NaN  0.218807       0.572446                 NaN            NaN  0.606880                 NaN            NaN            NaN
  1373.43        2500.00        98.3637                 NaN            NaN  0.267669                 NaN            NaN  0.544435       0.240059                 NaN            NaN  0.584119                 NaN            NaN            NaN
  1370.93        2500.00        98.3856                 NaN            NaN  0.274551                 NaN            NaN  0.215750       0.544746                 NaN            NaN  0.579403                 NaN            NaN            NaN
  1368.42        2500.00        98.4212                 NaN            NaN  0.272057                 NaN            NaN  0.536816       0.203439                 NaN            NaN  0.566502                 NaN            NaN            NaN
  1365.91        2500.00        98.4558                 NaN            NaN  0.268380                 NaN            NaN  0.194855       0.526960                 NaN            NaN  0.554019                 NaN            NaN            NaN
  1363.41        2500.00        98.4854                 NaN            NaN  0.265056                 NaN            NaN  0.518237       0.188096                 NaN            NaN  0.543258                 NaN            NaN            NaN
  1360.90        2500.00        98.5199                 NaN            NaN  0.261002                 NaN            NaN  0.510311       0.178381                 NaN            NaN  0.530438                 NaN            NaN            NaN
  1358.40        2500.00        98.5513                 NaN            NaN  0.258151                 NaN            NaN  0.502358       0.169058                 NaN            NaN  0.519088                 NaN            NaN            NaN
  1355.89        2500.00        98.5819                 NaN            NaN  0.254610                 NaN            NaN  0.493942       0.161611                 NaN            NaN  0.507979                 NaN            NaN            NaN
  1353.38        2500.00        98.6110                 NaN            NaN  0.251182                 NaN            NaN  0.155221       0.485304                 NaN            NaN  0.497310                 NaN            NaN            NaN
  1350.88        2500.00        98.6406                 NaN            NaN  0.246780                 NaN            NaN  0.477248       0.149216                 NaN            NaN  0.486169                 NaN            NaN            NaN
  1348.37        2500.00        98.6663                 NaN            NaN  0.243124                 NaN            NaN  0.469094       0.144810                 NaN            NaN  0.476709                 NaN            NaN            NaN
  1345.86        2500.00        98.6939                 NaN            NaN  0.238468                 NaN            NaN  0.462393       0.139161                 NaN            NaN  0.466034                 NaN            NaN            NaN
  1343.36        2500.00        98.7194                 NaN            NaN  0.234650                 NaN            NaN  0.454631       0.134725                 NaN            NaN  0.456566                 NaN            NaN            NaN
  1340.85        2500.00        98.7443                 NaN            NaN  0.230065                 NaN            NaN  0.131340       0.447285                 NaN            NaN  0.447030                 NaN            NaN            NaN
  1338.35        2500.00        98.7685                 NaN            NaN  0.225537                 NaN            NaN  0.439540       0.128631                 NaN            NaN  0.437820                 NaN            NaN            NaN
  1335.84        2500.00        98.7914                 NaN            NaN  0.220730                 NaN            NaN  0.432498       0.126445                 NaN            NaN  0.428962                 NaN            NaN            NaN
  1333.33        2500.00        98.7995                 NaN            NaN  0.215534                 NaN            NaN  0.132084       0.426438                 NaN            NaN  0.426467                 NaN            NaN            NaN
  1330.83        2500.00        98.8528                 NaN            NaN  0.212309                 NaN            NaN  0.418675       0.111881                 NaN            NaN  0.404359                 NaN            NaN            NaN
  1328.32        2500.00        98.8554                 NaN            NaN  0.206186                 NaN            NaN  0.410790       0.123505                 NaN            NaN  0.404124                 NaN            NaN            NaN
  1325.81        2500.00        98.8806                 NaN            NaN  0.200699                 NaN            NaN  0.121576       0.403019                 NaN            NaN  0.394108                 NaN            NaN            NaN
  1323.31        2500.00        98.8985                 NaN            NaN  0.196009                 NaN            NaN  0.122325       0.395954                 NaN            NaN  0.387163                 NaN            NaN            NaN
  1320.80        2500.00        98.9181                 NaN            NaN  0.189759                 NaN            NaN  0.125310       0.387701                 NaN            NaN  0.379107                 NaN            NaN            NaN
  1318.30        2500.00        98.9359                 NaN            NaN  0.184433                 NaN            NaN  0.381071       0.126610                 NaN            NaN  0.371977                 NaN            NaN            NaN
  1315.79        2500.00        98.9550                 NaN            NaN  0.179133                 NaN            NaN  0.373484       0.127904                 NaN            NaN  0.364460                 NaN            NaN            NaN
  1313.28        2500.00        98.9732                 NaN            NaN  0.173647                 NaN            NaN  0.129765       0.366090                 NaN            NaN  0.357260                 NaN            NaN            NaN
  1310.78        2500.00        98.9896                 NaN            NaN  0.167658                 NaN            NaN  0.358978       0.133398                 NaN            NaN  0.350398                 NaN            NaN            NaN
  1308.27        2500.00        88.7220                 NaN            NaN  0.820376                 NaN            NaN  0.481537        1.60226                 NaN            NaN   1.64175        6.73204                 NaN            NaN
  1305.76        2500.00        76.0279                 NaN            NaN   1.56093                 NaN            NaN   3.20948       0.962738                 NaN            NaN   3.24093        14.9980                 NaN            NaN
  1303.26        2500.00        78.8996                 NaN            NaN   1.36437                 NaN            NaN   2.99959       0.756183                 NaN            NaN   2.88108        13.0992                 NaN            NaN
  1300.75        2500.00        81.1075                 NaN            NaN   1.20522                 NaN            NaN  0.576713        2.87252                 NaN            NaN   2.60415        11.6339                 NaN            NaN
  1298.25        2500.00        82.8761                 NaN            NaN   1.07415                 NaN            NaN  0.367654        2.84159                 NaN            NaN   2.38217        10.4583                 NaN            NaN
  1295.74        2500.00        84.2208                 NaN            NaN   1.02736                 NaN            NaN   2.77733       0.173950                 NaN            NaN   2.21899        9.58154                 NaN            NaN
  1293.23        2500.00        85.5782                 NaN            NaN  0.760947                 NaN            NaN   3.00905                 NaN            NaN            NaN   2.03708        8.61471                 NaN            NaN
  1290.73        2500.00        73.0393                 NaN            NaN   1.63984                 NaN            NaN   4.61591                 NaN            NaN            NaN   3.76932        16.3422       0.593420                 NaN
  1288.22        2500.00        75.1739                 NaN            NaN   1.56483                 NaN            NaN   4.23093                 NaN            NaN            NaN   3.47375        15.0129       0.543775                 NaN
  1285.71        2500.00        77.1746                 NaN            NaN   1.46168                 NaN            NaN   3.89549                 NaN            NaN            NaN   3.19416        13.7845       0.489563                 NaN
  1283.21        2500.00        78.1628                 NaN            NaN   1.43696                 NaN            NaN   3.67907                 NaN            NaN            NaN   3.04831        13.2116       0.461224                 NaN
  1280.70        2500.00        79.1251                 NaN            NaN   1.33210                 NaN            NaN   3.59603                 NaN            NaN            NaN   2.89956        12.6191       0.428133                 NaN
  1278.20        2500.00        77.3200                 NaN            NaN   1.38921                 NaN            NaN   3.92305                 NaN            NaN            NaN   3.12710        13.7860       0.454618                 NaN
  1275.69        2500.00        79.7113                 NaN            NaN   1.21203                 NaN            NaN   3.52110                 NaN            NaN            NaN   2.75077        12.4060       0.398735                 NaN
  1273.18        2500.00        76.1722                 NaN            NaN   1.36903                 NaN            NaN   4.09366                 NaN            NaN            NaN   3.19384        14.7093       0.461949                 NaN
  1270.68        2500.00        78.6033                 NaN            NaN   1.16814                 NaN            NaN   3.70572                 NaN            NaN            NaN   2.84362        13.2646       0.414612                 NaN
  1268.17        2500.00        81.5448                 NaN            NaN  0.851167                 NaN            NaN   3.53090                 NaN            NaN            NaN   2.46209        11.2721       0.338974                 NaN
  1265.66        2500.00        84.4766                 NaN            NaN  0.594869                 NaN            NaN   3.07694                 NaN            NaN            NaN   2.08453        9.48739       0.279704                 NaN
  1263.16        2500.00        85.7875                 NaN            NaN  0.176277                 NaN            NaN   3.46424                 NaN            NaN            NaN   1.88668        8.45273       0.232527                 NaN
  1260.65        2500.00        86.6588                 NaN            NaN            NaN            NaN            NaN   3.60198                 NaN            NaN            NaN   1.78153        7.76236       0.195379                 NaN
  1258.15        2500.00        89.0469                 NaN            NaN            NaN            NaN            NaN   2.92137                 NaN            NaN            NaN   1.47100        6.39914       0.161591                 NaN
  1255.64        2500.00        88.6844                 NaN            NaN            NaN            NaN            NaN   2.94571                 NaN            NaN            NaN   1.49208        6.71043       0.167411                 NaN
  1253.13        2500.00        92.5636                 NaN            NaN            NaN            NaN            NaN  0.117912        1.44638                 NaN            NaN   1.07218        4.64863       0.151290                 NaN
  1250.63        2500.00        89.7099                 NaN            NaN   1.03402                 NaN            NaN  0.658028                 NaN            NaN            NaN   1.32870        7.04273       0.226669                 NaN
  1248.12        2500.00        95.1477                 NaN            NaN            NaN            NaN            NaN  0.685773        1.40611                 NaN            NaN  0.769018        1.99140                 NaN            NaN
  1245.61        2500.00        94.9467                 NaN            NaN            NaN            NaN            NaN  0.547832        1.31476                 NaN            NaN  0.717711        2.42997       0.429766E-001            NaN
  1243.11        2500.00        93.3236                 NaN            NaN            NaN            NaN            NaN   1.40314                 NaN            NaN            NaN  0.898314        4.27957       0.954097E-001            NaN
  1240.60        2500.00        96.0575                 NaN            NaN            NaN            NaN            NaN   1.15946       0.146844E-004            NaN            NaN  0.456988        2.25955       0.664602E-001            NaN
  1238.10        2500.00        95.1245                 NaN            NaN            NaN            NaN            NaN   1.52858                 NaN            NaN            NaN  0.729066        2.56451       0.533876E-001            NaN
  1235.59        2500.00        96.7882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.376774        2.73670       0.983163E-001            NaN
  1233.08        2500.00        95.2660                 NaN            NaN            NaN            NaN            NaN   1.20520       0.787492                 NaN            NaN  0.661916        2.05987       0.194764E-001            NaN
  1230.58        2500.00        96.6034                 NaN            NaN            NaN            NaN            NaN  0.843307                 NaN            NaN            NaN  0.431259        2.06255       0.595004E-001            NaN
  1228.07        2500.00        95.7107                 NaN            NaN            NaN            NaN            NaN  0.154459       0.863988                 NaN            NaN  0.528077        2.51002       0.496577E-001  0.183144     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.32077        2.63535                 NaN            NaN   8.42068        46.5394       0.637044        32.4468     
  1223.06        2500.00                 NaN            NaN            NaN   3.32062                 NaN            NaN   5.09717       0.960862                 NaN            NaN   8.15543        47.8230       0.860348        33.7826     
  1220.55        2500.00                 NaN            NaN            NaN   3.32324                 NaN            NaN   5.09009       0.964131                 NaN            NaN   8.15684        47.8197       0.860246        33.7858     
  1218.05        2500.00                 NaN            NaN            NaN   3.32587                 NaN            NaN   5.08310       0.967305                 NaN            NaN   8.15825        47.8164       0.860145        33.7889     
  1215.54        2500.00                 NaN            NaN            NaN   3.32846                 NaN            NaN   5.07618       0.970485                 NaN            NaN   8.15966        47.8131       0.860040        33.7921     
  1213.03        2500.00                 NaN            NaN            NaN   3.33102                 NaN            NaN   5.06933       0.973648                 NaN            NaN   8.16107        47.8097       0.859933        33.7953     
  1210.53        2500.00                 NaN            NaN            NaN   3.33356                 NaN            NaN   5.06256       0.976776                 NaN            NaN   8.16248        47.8064       0.859824        33.7984     
  1208.02        2500.00                 NaN            NaN            NaN   3.33605                 NaN            NaN   5.05585       0.979933                 NaN            NaN   8.16390        47.8030       0.859712        33.8015     
  1205.51        2500.00                 NaN            NaN            NaN   3.33856                 NaN            NaN   5.04924       0.982962                 NaN            NaN   8.16531        47.7996       0.859600        33.8047     
  1203.01        2500.00                 NaN            NaN            NaN   3.34096                 NaN            NaN   5.04264       0.986199                 NaN            NaN   8.16673        47.7962       0.859480        33.8078     
  1200.50        2500.00                 NaN            NaN            NaN   3.34341                 NaN            NaN   5.03618       0.989196                 NaN            NaN   8.16815        47.7928       0.859363        33.8109     
  1197.99        2500.00                 NaN            NaN            NaN   3.34583                 NaN            NaN   5.02979       0.992180                 NaN            NaN   8.16957        47.7894       0.859244        33.8140     
  1195.49        2500.00                 NaN            NaN            NaN   3.34826                 NaN            NaN   5.02351       0.995062                 NaN            NaN   8.17099        47.7859       0.859124        33.8171     
  1192.98        2500.00                 NaN            NaN            NaN   3.35068                 NaN            NaN   5.01731       0.997877                 NaN            NaN   8.17241        47.7825       0.859003        33.8203     
  1190.48        2500.00                 NaN            NaN            NaN   3.35292                 NaN            NaN   5.01107        1.00105                 NaN            NaN   8.17385        47.7789       0.858871        33.8233     
  1187.97        2500.00                 NaN            NaN            NaN   3.35509                 NaN            NaN   5.00486        1.00433                 NaN            NaN   8.17529        47.7754       0.858733        33.8263     
  1185.46        2500.00                 NaN            NaN            NaN   3.35742                 NaN            NaN   4.99890        1.00709                 NaN            NaN   8.17671        47.7718       0.858605        33.8294     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.18198        2.24300        1.56948       0.371502E-005   8.57406        46.3333       0.624392        32.4738     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.18158        2.22273        1.59308       0.368195E-005   8.58197        46.3217       0.623329        32.4756     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.18090        2.20425        1.61518       0.364908E-005   8.58982        46.3102       0.622263        32.4774     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.18026        2.18761        1.63543       0.361447E-005   8.59763        46.2986       0.621192        32.4792     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.83337        2.17291       0.357581E-005            NaN   8.60540        46.2871       0.620122        32.4811     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.84919        2.16010       0.354021E-005            NaN   8.61311        46.2756       0.619049        32.4829     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.86343        2.14890       0.350090E-005            NaN   8.62078        46.2641       0.617974        32.4848     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.87577        2.13960       0.346168E-005            NaN   8.62839        46.2527       0.616900        32.4867     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.88667        2.13178       0.341986E-005            NaN   8.63595        46.2412       0.615822        32.4886     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.89580        2.12569       0.337792E-005            NaN   8.64347        46.2298       0.614745        32.4905     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90344        2.12115       0.333157E-005            NaN   8.65094        46.2183       0.613668        32.4925     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90963        2.11807       0.328813E-005            NaN   8.65835        46.2069       0.612592        32.4944     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91434        2.11648       0.328658E-005            NaN   8.66571        46.1956       0.611516        32.4964     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91787        2.11610       0.319499E-005            NaN   8.67302        46.1842       0.610439        32.4984     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.92016        2.11696       0.314961E-005            NaN   8.68029        46.1728       0.609362        32.5004     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.92117        2.11915       0.309647E-005            NaN   8.68750        46.1615       0.608286        32.5024     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.92105        2.12243       0.305205E-005            NaN   8.69466        46.1502       0.607212        32.5045     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.970611        11.0588                 NaN            NaN   8.67231        46.1995       0.602641        32.4961     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91799        2.13190       0.297000E-005            NaN   8.70885        46.1276       0.605061        32.5086     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91472        2.13838       0.290159E-005            NaN   8.71587        46.1163       0.603991        32.5107     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.91085        2.14549       0.286461E-005            NaN   8.72284        46.1051       0.602919        32.5128     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90625        2.15336       0.280917E-005            NaN   8.72978        46.0938       0.601846        32.5150     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.90081        2.16207                 NaN            NaN   8.73667        46.0826       0.600775        32.5171     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.89473        2.17143       0.270460E-005            NaN   8.74351        46.0713       0.599705        32.5193     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.88792        2.18153       0.265297E-005            NaN   8.75032        46.0601       0.598636        32.5215     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.88054        2.19223       0.260072E-005            NaN   8.75708        46.0489       0.597568        32.5237     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.87266        2.20344       0.252466E-005            NaN   8.76381        46.0377       0.596499        32.5259     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.70508        10.3088       0.239192E-004            NaN   8.71595        46.1542       0.601048        32.5149     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.85541        2.22741                 NaN            NaN   8.77715        46.0153       0.594365        32.5304     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.84629        2.23993                 NaN            NaN   8.78377        46.0040       0.593295        32.5327     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.83669        2.25294                 NaN            NaN   8.79035        45.9928       0.592227        32.5350     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.82675        2.26631                 NaN            NaN   8.79691        45.9816       0.591159        32.5373     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.81624        2.28023                 NaN            NaN   8.80341        45.9704       0.590096        32.5396     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.80564        2.29430                 NaN            NaN   8.80990        45.9592       0.589029        32.5420     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.78470        3.35846                 NaN            NaN   8.83244        45.8970       0.580148        32.5473     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.93150        3.21233                 NaN            NaN   8.83699        45.8897       0.579825        32.5497     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.00478        3.14119                 NaN            NaN   8.84242        45.8804       0.579127        32.5521     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4586        1.74952                 NaN            NaN   8.89436        45.7713       0.563236        32.5630     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.09434        3.05704                 NaN            NaN   8.85389        45.8602       0.577459        32.5570     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3210        1.89080                 NaN            NaN   8.90373        45.7547       0.562060        32.5677     
