|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1233.66        2500.00                 NaN   91.7384                 NaN  0.190549       0.997243                 NaN            NaN            NaN  0.779315        3.63760       0.459736E-001   2.61092     
  1232.51        2500.00                 NaN   90.8202                 NaN   1.26289                 NaN            NaN            NaN            NaN  0.845791        4.09882       0.520148E-001   2.92024     
  1231.35        2500.00                 NaN   80.4365                 NaN   2.36500       0.139478                 NaN            NaN            NaN   1.73919        8.85141       0.108678        6.35977     
  1230.19        2500.00                 NaN            NaN            NaN  0.212530E-003   4.87478        6.43248                 NaN            NaN   8.13355        46.5671       0.646831        33.3450     
  1229.03        2500.00                 NaN            NaN            NaN  0.167476E-005   6.33770        4.90846                 NaN            NaN   8.12630        46.6512       0.651375        33.3249     
  1227.88        2500.00                 NaN            NaN            NaN  0.167473E-005   6.35623        4.88877                 NaN            NaN   8.12543        46.6517       0.652076        33.3257     
  1226.72        2500.00                 NaN            NaN            NaN  0.167470E-005   6.37801        4.86553                 NaN            NaN   8.12424        46.6528       0.652855        33.3266     
  1225.56        2500.00                 NaN            NaN            NaN   6.01424        5.17778       0.300085E-001            NaN            NaN   8.13177        46.6639       0.657995        33.3243     
  1224.41        2500.00                 NaN            NaN            NaN   6.01257        5.18160       0.292263E-001            NaN            NaN   8.13396        46.6598       0.657665        33.3252     
  1223.25        2500.00                 NaN            NaN            NaN   6.01260        5.18265       0.288058E-001            NaN            NaN   8.13566        46.6569       0.657446        33.3260     
  1222.09        2500.00                 NaN            NaN            NaN   6.01168        5.18393       0.281332E-001            NaN            NaN   8.13699        46.6555       0.657399        33.3264     
  1220.94        2500.00                 NaN            NaN            NaN   6.00527        5.19362       0.271287E-001            NaN            NaN   8.13994        46.6499       0.656861        33.3273     
  1219.78        2500.00                 NaN            NaN            NaN   6.00431        5.19744       0.263948E-001            NaN            NaN   8.14264        46.6446       0.656353        33.3283     
  1218.62        2500.00                 NaN            NaN            NaN   6.00660        5.19627       0.258727E-001            NaN            NaN   8.14402        46.6421       0.656120        33.3291     
  1217.47        2500.00                 NaN            NaN            NaN   6.00813        5.19612       0.253165E-001            NaN            NaN   8.14535        46.6393       0.655828        33.3299     
  1216.31        2500.00                 NaN            NaN            NaN  0.167433E-005   6.65484        4.55585       0.219805E-004            NaN   8.07247        46.7373       0.654294        33.3252     
  1215.15        2500.00                 NaN            NaN            NaN  0.167428E-005   6.65061        4.56009       0.218623E-004            NaN   8.07432        46.7349       0.654153        33.3259     
  1214.00        2500.00                 NaN            NaN            NaN  0.167208E-005   2.60888        8.73248                 NaN            NaN   8.23200        46.4487       0.625806        33.3521     
  1212.84        2500.00                 NaN            NaN            NaN  0.167420E-005   6.64055        4.57053       0.210510E-004            NaN   8.07806        46.7297       0.653832        33.3273     
  1211.68        2500.00                 NaN            NaN            NaN  0.167416E-005   6.63423        4.57660       0.204297E-004            NaN   8.08102        46.7268       0.653611        33.3278     
  1210.53        2500.00                 NaN            NaN            NaN  0.167413E-005   6.63042        4.58053       0.204265E-004            NaN   8.08270        46.7244       0.653453        33.3285     
  1209.37        2500.00                 NaN            NaN            NaN  0.167408E-005   6.63023        4.58120       0.213662E-004            NaN   8.08265        46.7230       0.653360        33.3295     
  1208.21        2500.00                 NaN            NaN            NaN  0.167401E-005   6.62041        4.59077       0.196884E-004            NaN   8.08636        46.7193       0.653149        33.3300     
  1207.06        2500.00                 NaN            NaN            NaN  0.167400E-005   6.61947        4.59163       0.205677E-004            NaN   8.08706        46.7180       0.653064        33.3307     
  1205.90        2500.00                 NaN            NaN            NaN  0.312732E-005   6.60497        4.60551       0.178368E-004            NaN   8.09089        46.7147       0.652874        33.3310     
  1204.74        2500.00                 NaN            NaN            NaN  0.167389E-005   6.61238        4.59934       0.206144E-004            NaN   8.09030        46.7129       0.652743        33.3323     
  1203.59        2500.00                 NaN            NaN            NaN  0.167387E-005   6.60690        4.60477       0.202989E-004            NaN   8.09439        46.7089       0.652455        33.3326     
  1202.43        2500.00                 NaN            NaN            NaN  0.167384E-005   6.60319        4.60873       0.201632E-004            NaN   8.09415        46.7077       0.652431        33.3337     
  1201.27        2500.00                 NaN            NaN            NaN  0.346553E-005   6.58976        4.62148                 NaN            NaN   8.09850        46.7039       0.652343        33.3340     
  1200.12        2500.00                 NaN            NaN            NaN  0.350245E-005   6.59427        4.61789                 NaN            NaN   8.09800        46.7026       0.652108        33.3351     
  1198.96        2500.00                 NaN            NaN            NaN   6.93518        4.48703                 NaN            NaN            NaN   8.24634        46.3050       0.625273        33.4011     
  1197.80        2500.00                 NaN            NaN            NaN   2.31638        9.09056                 NaN            NaN            NaN   8.20407        46.3407       0.640611        33.4077     
  1196.65        2500.00                 NaN            NaN            NaN   2.32531        9.08222                 NaN            NaN            NaN   8.20498        46.3385       0.640431        33.4086     
  1195.49        2500.00                 NaN            NaN            NaN   6.26490        4.52162       0.431481                 NaN            NaN   8.10739        46.6831       0.651312        33.3402     
  1194.33        2500.00                 NaN            NaN            NaN   6.27204        4.52953       0.417368                 NaN            NaN   8.11493        46.6743       0.651169        33.3406     
  1193.18        2500.00                 NaN            NaN            NaN   3.29559        8.13621                 NaN            NaN            NaN   8.33606        46.2313       0.608905        33.3920     
  1192.02        2500.00                 NaN            NaN            NaN   6.28583        4.54515       0.388266                 NaN            NaN   8.11707        46.6707       0.650782        33.3422     
  1190.86        2500.00                 NaN            NaN            NaN   1.36361       0.818569        9.24875                 NaN            NaN   8.34554        46.2303       0.605475        33.3878     
  1189.71        2500.00                 NaN            NaN            NaN   1.18247       0.899340        9.35065                 NaN            NaN   8.34762        46.2268       0.604761        33.3884     
  1188.55        2500.00                 NaN            NaN            NaN   8.87177        2.56678                 NaN            NaN            NaN   8.35892        46.2108       0.603757        33.3879     
  1187.39        2500.00                 NaN            NaN            NaN   6.51720        4.66686       0.297757E-001            NaN            NaN   8.12200        46.6712       0.650120        33.3428     
  1186.24        2500.00                 NaN            NaN            NaN   6.51727        4.66671       0.290656E-001            NaN            NaN   8.12318        46.6705       0.650025        33.3432     
  1185.08        2500.00                 NaN            NaN            NaN   6.50974        4.67496       0.279112E-001            NaN            NaN   8.12584        46.6678       0.650056        33.3437     
  1183.92        2500.00                 NaN            NaN            NaN   6.51078        4.67545       0.272106E-001            NaN            NaN   8.12836        46.6637       0.649809        33.3447     
  1182.77        2500.00                 NaN            NaN            NaN   6.50768        4.67960       0.263305E-001            NaN            NaN   8.12998        46.6613       0.649615        33.3455     
  1181.61        2500.00                 NaN            NaN            NaN   6.50426        4.68408       0.254624E-001            NaN            NaN   8.13183        46.6588       0.649426        33.3462     
  1180.45        2500.00                 NaN            NaN            NaN   6.50095        4.68851       0.246254E-001            NaN            NaN   8.13374        46.6560       0.649239        33.3469     
  1179.29        2500.00                 NaN            NaN            NaN   6.49878        4.69287       0.238026E-001            NaN            NaN   8.13305        46.6542       0.649043        33.3483     
  1178.14        2500.00                 NaN            NaN            NaN   6.49107        4.69975       0.229195E-001            NaN            NaN   8.13658        46.6525       0.649035        33.3482     
  1176.98        2500.00                 NaN            NaN            NaN   6.49123        4.70246       0.222280E-001            NaN            NaN   8.13693        46.6487       0.648674        33.3498     
  1175.82        2500.00                 NaN            NaN            NaN   6.48743        4.70725       0.214793E-001            NaN            NaN   8.13886        46.6460       0.648487        33.3505     
  1174.67        2500.00                 NaN            NaN            NaN   6.48362        4.71203       0.207536E-001            NaN            NaN   8.14081        46.6433       0.648299        33.3512     
  1173.51        2500.00                 NaN            NaN            NaN   2.03979        9.35514                 NaN            NaN            NaN   8.32761        46.2800       0.609486        33.3879     
  1172.35        2500.00                 NaN            NaN            NaN   2.01683        9.38015                 NaN            NaN            NaN   8.33058        46.2745       0.608914        33.3891     
  1171.20        2500.00                 NaN            NaN            NaN   1.98290        9.41652                 NaN            NaN            NaN   8.33382        46.2682       0.608267        33.3903     
  1170.04        2500.00                 NaN            NaN            NaN   8.73864        2.71346                 NaN            NaN            NaN   8.36564        46.1786       0.599417        33.4042     
  1168.88        2500.00                 NaN            NaN            NaN  0.469936E-003   6.47521        4.74018                 NaN            NaN   8.15179        46.6308       0.647398        33.3542     
  1167.73        2500.00                 NaN            NaN            NaN  0.454172E-003   6.46866        4.74736                 NaN            NaN   8.15379        46.6279       0.647029        33.3548     
  1166.57        2500.00                 NaN            NaN            NaN  0.439260E-003   6.46307        4.75371                 NaN            NaN   8.15481        46.6255       0.646686        33.3558     
  1165.41        2500.00                 NaN            NaN            NaN  0.429011E-003   6.46138        4.75425                 NaN            NaN   8.15969        46.6215       0.646668        33.3561     
  1164.26        2500.00                 NaN            NaN            NaN   3.00370        2.15326        6.25886                 NaN            NaN   8.30397        46.2662       0.610180        33.4038     
  1163.10        2500.00                 NaN            NaN            NaN   1.81649        9.59820                 NaN            NaN            NaN   8.35498        46.2278       0.604061        33.3985     
  1161.94        2500.00                 NaN            NaN            NaN   1.79305        9.62390                 NaN            NaN            NaN   8.35802        46.2219       0.603445        33.3997     
  1160.79        2500.00                 NaN            NaN            NaN   1.76546        9.65391                 NaN            NaN            NaN   8.36117        46.2157       0.602796        33.4009     
  1159.63        2500.00                 NaN            NaN            NaN  0.891025        10.5820                 NaN            NaN            NaN   8.40556        46.1222       0.587604        33.4116     
  1158.47        2500.00                 NaN            NaN            NaN   5.24055        3.56891        2.46157                 NaN            NaN   8.21931        46.5038       0.634231        33.3716     
  1157.32        2500.00                 NaN            NaN            NaN   5.33376        3.66702        2.26669                 NaN            NaN   8.21652        46.5095       0.634825        33.3717     
  1156.16        2500.00                 NaN            NaN            NaN   1.67890        9.76125                 NaN            NaN            NaN   8.37196        46.1790       0.599827        33.4091     
  1155.00        2500.00                 NaN            NaN            NaN   5.75317        4.07392        1.42106                 NaN            NaN   8.20150        46.5427       0.638682        33.3689     
  1153.85        2500.00                 NaN            NaN            NaN   11.4988                 NaN            NaN            NaN            NaN   8.42171        46.0681       0.586874        33.4245     
  1152.69        2500.00                 NaN            NaN            NaN   6.26516        4.65105       0.311000                 NaN            NaN   8.18399        46.5798       0.642857        33.3661     
  1151.53        2500.00                 NaN            NaN            NaN   6.27488        4.66659       0.285553                 NaN            NaN   8.18531        46.5782       0.642743        33.3668     
  1150.38        2500.00                 NaN            NaN            NaN   6.07774        4.67040       0.486639                 NaN            NaN   8.19194        46.5626       0.641264        33.3694     
  1149.22        2500.00                 NaN            NaN            NaN   6.41942        4.80709                 NaN            NaN            NaN   8.18163        46.5797       0.643630        33.3685     
  1148.06        2500.00                 NaN            NaN            NaN   6.28460        4.69354       0.249143                 NaN            NaN   8.19064        46.5711       0.642223        33.3688     
  1146.91        2500.00                 NaN            NaN            NaN   6.27303        4.77153       0.182654                 NaN            NaN   8.19104        46.5702       0.642030        33.3695     
  1145.75        2500.00                 NaN            NaN            NaN   6.31351        4.75313       0.160578                 NaN            NaN   8.19394        46.5667       0.641965        33.3702     
  1144.59        2500.00                 NaN            NaN            NaN   6.35850        4.79700       0.699386E-001            NaN            NaN   8.19299        46.5689       0.642215        33.3705     
  1143.44        2500.00                 NaN            NaN            NaN   6.38625        4.83655       0.239157E-003            NaN            NaN   8.19202        46.5719       0.642361        33.3707     
  1142.28        2500.00                 NaN            NaN            NaN   11.5224                 NaN            NaN            NaN            NaN   8.44925        46.0103       0.580845        33.4372     
  1141.12        2500.00                 NaN            NaN            NaN   6.38117        4.84300       0.227236E-003            NaN            NaN   8.19750        46.5640       0.641935        33.3722     
  1139.97        2500.00                 NaN            NaN            NaN   6.35009        4.82164       0.544412E-001            NaN            NaN   8.20053        46.5586       0.641421        33.3733     
  1138.81        2500.00                 NaN            NaN            NaN  0.474463        11.0197                 NaN            NaN            NaN   8.43422        46.0524       0.585213        33.4340     
  1137.65        2500.00                 NaN            NaN            NaN   6.35589        4.84096       0.296080E-001            NaN            NaN   8.20371        46.5540       0.641075        33.3747     
  1136.50        2500.00                 NaN            NaN            NaN   6.36585        4.86090       0.216826E-003            NaN            NaN   8.20483        46.5518       0.640802        33.3756     
  1135.34        2500.00                 NaN            NaN            NaN   6.35378        4.85509       0.188474E-001            NaN            NaN   8.20698        46.5484       0.640526        33.3764     
  1134.18        2500.00                 NaN            NaN            NaN   6.35760        4.86992                 NaN            NaN            NaN   8.20880        46.5454       0.640908        33.3773     
  1133.03        2500.00                 NaN            NaN            NaN  0.167139E-005   6.35710        4.87094                 NaN            NaN   8.21028        46.5436       0.640178        33.3779     
  1131.87        2500.00                 NaN            NaN            NaN  0.166984E-005   6.35303        4.87552                 NaN            NaN   8.21226        46.5406       0.639923        33.3786     
  1130.71        2500.00                 NaN            NaN            NaN  0.160142E-005   6.34185        4.88675                 NaN            NaN   8.21539        46.5369       0.639795        33.3793     
  1129.56        2500.00                 NaN            NaN            NaN  0.167119E-005   6.34482        4.88477                 NaN            NaN   8.21622        46.5346       0.639408        33.3802     
  1128.40        2500.00                 NaN            NaN            NaN  0.167116E-005   6.34337        4.88670                 NaN            NaN   8.21763        46.5320       0.639198        33.3811     
  1127.24        2500.00                 NaN            NaN            NaN  0.157381E-005   6.33981        4.89080                 NaN            NaN   8.21951        46.5290       0.638940        33.3819     
  1126.08        2500.00                 NaN            NaN            NaN  0.166648E-005   6.32876        4.90220                 NaN            NaN   8.22297        46.5249       0.638639        33.3825     
  1124.93        2500.00                 NaN            NaN            NaN  0.167073E-005   6.32854        4.90301                 NaN            NaN   8.22446        46.5223       0.638386        33.3833     
  1123.77        2500.00                 NaN            NaN            NaN  0.167056E-005   6.32795        4.90400                 NaN            NaN   8.22595        46.5198       0.638170        33.3841     
  1122.61        2500.00                 NaN            NaN            NaN  0.167030E-005   6.32432        4.90822                 NaN            NaN   8.22766        46.5168       0.637935        33.3850     
  1121.46        2500.00                 NaN            NaN            NaN  0.166980E-005   6.32182        4.91114                 NaN            NaN   8.22948        46.5142       0.637640        33.3857     
  1120.30        2500.00                 NaN            NaN            NaN  0.166924E-005   6.31246        4.92116                 NaN            NaN   8.23212        46.5103       0.637380        33.3866     
  1119.14        2500.00                 NaN            NaN            NaN  0.166849E-005   6.30924        4.92494                 NaN            NaN   8.23399        46.5074       0.637106        33.3873     
  1117.99        2500.00                 NaN            NaN            NaN  0.166748E-005   6.30598        4.92876                 NaN            NaN   8.23587        46.5044       0.636831        33.3881     
  1116.83        2500.00                 NaN            NaN            NaN  0.271808E-005   6.30271        4.93261                 NaN            NaN   8.23775        46.5014       0.636556        33.3889     
  1115.67        2500.00                 NaN            NaN            NaN  0.271429E-005   6.29943        4.93646                 NaN            NaN   8.23963        46.4985       0.636280        33.3897     
  1114.52        2500.00                 NaN            NaN            NaN  0.166153E-005   6.29736        4.93865                 NaN            NaN   8.24209        46.4954       0.636004        33.3905     
  1113.36        2500.00                 NaN            NaN            NaN  0.165788E-005   6.29557        4.94117                 NaN            NaN   8.24346        46.4927       0.635732        33.3914     
  1112.20        2500.00                 NaN            NaN            NaN  0.165278E-005   6.29350        4.94392                 NaN            NaN   8.24481        46.4901       0.635462        33.3922     
  1111.05        2500.00                 NaN            NaN            NaN  0.164471E-005   6.28564        4.95164                 NaN            NaN   8.24769        46.4871       0.635303        33.3926     
  1109.89        2500.00                 NaN            NaN            NaN  0.163423E-005   6.28367        4.95471                 NaN            NaN   8.24951        46.4835       0.634963        33.3937     
  1108.73        2500.00                 NaN            NaN            NaN  0.161916E-005   6.28031        4.95867                 NaN            NaN   8.25140        46.4804       0.634692        33.3945     
  1107.58        2500.00                 NaN            NaN            NaN  0.159799E-005   6.27759        4.96202                 NaN            NaN   8.25312        46.4775       0.634413        33.3953     
  1106.42        2500.00                 NaN            NaN            NaN  0.796003        10.7621       0.354326E-004            NaN            NaN   8.50971        45.8983       0.569167        33.4647     
  1105.26        2500.00                 NaN            NaN            NaN   1.29385        10.2734       0.140259E-002            NaN            NaN   8.51200        45.8837       0.566677        33.4690     
  1104.11        2500.00                 NaN            NaN            NaN   6.26961        4.97253                 NaN            NaN            NaN   8.25870        46.4679       0.633410        33.3979     
  1102.95        2500.00                 NaN            NaN            NaN   5.98172        4.90044       0.372851                 NaN            NaN   8.26981        46.4424       0.631056        33.4017     
  1101.79        2500.00                 NaN            NaN            NaN   6.26395        4.97905       0.421392E-003            NaN            NaN   8.26233        46.4619       0.632838        33.3995     
  1100.64        2500.00                 NaN            NaN            NaN   6.26147        4.98260                 NaN            NaN            NaN   8.26414        46.4589       0.632551        33.4004     
  1099.48        2500.00                 NaN            NaN            NaN   6.25860        4.98615                 NaN            NaN            NaN   8.26598        46.4558       0.632260        33.4012     
  1098.32        2500.00                 NaN            NaN            NaN   6.25575        4.98969                 NaN            NaN            NaN   8.26782        46.4528       0.631966        33.4020     
  1097.17        2500.00                 NaN            NaN            NaN   6.16787        5.07367       0.109671E-005            NaN            NaN   8.30004        46.4247       0.632944        33.4007     
  1096.01        2500.00                 NaN            NaN            NaN   6.17116        5.07144                 NaN            NaN            NaN   8.30110        46.4220       0.632618        33.4017     
  1094.85        2500.00                 NaN            NaN            NaN   6.17743        5.06597                 NaN            NaN            NaN   8.30180        46.4197       0.632405        33.4027     
  1093.70        2500.00                 NaN            NaN            NaN   6.24706        5.00136                 NaN            NaN            NaN   8.27498        46.4403       0.630809        33.4055     
  1092.54        2500.00                 NaN            NaN            NaN   6.24492        5.00418                 NaN            NaN            NaN   8.27676        46.4373       0.630532        33.4063     
  1091.38        2500.00                 NaN            NaN            NaN   6.24248        5.00724                 NaN            NaN            NaN   8.27856        46.4343       0.630246        33.4071     
  1090.23        2500.00                 NaN            NaN            NaN   6.23584        5.01377       0.283380E-005            NaN            NaN   8.28104        46.4314       0.630173        33.4078     
  1089.07        2500.00                 NaN            NaN            NaN   6.22710        5.02430                 NaN            NaN            NaN   8.28401        46.4265       0.629475        33.4086     
  1087.91        2500.00                 NaN            NaN            NaN   6.22452        5.02736                 NaN            NaN            NaN   8.28470        46.4245       0.629219        33.4097     
  1086.76        2500.00                 NaN            NaN            NaN   6.22779        5.02426                 NaN            NaN            NaN   8.28727        46.4211       0.629174        33.4104     
  1085.60        2500.00                 NaN            NaN            NaN   6.22722        5.02570       0.140669E-003            NaN            NaN   8.28868        46.4186       0.628626        33.4111     
  1084.44        2500.00                 NaN            NaN            NaN   5.96038        5.32308                 NaN            NaN            NaN   8.28237        46.3796       0.629808        33.4247     
  1083.29        2500.00                 NaN            NaN            NaN   5.91785        5.38294                 NaN            NaN            NaN   8.28783        46.3519       0.628860        33.4306     
  1082.13        2500.00                 NaN            NaN            NaN   5.93902        5.34786                 NaN            NaN            NaN   8.27675        46.3813       0.630066        33.4249     
  1080.97        2500.00                 NaN            NaN            NaN   6.21438        5.04117                 NaN            NaN            NaN   8.29525        46.4070       0.627628        33.4145     
  1079.82        2500.00                 NaN            NaN            NaN   5.98683        5.31552                 NaN            NaN            NaN   8.28807        46.3477       0.628798        33.4331     
  1078.66        2500.00                 NaN            NaN            NaN   5.94080        5.35727                 NaN            NaN            NaN   8.29042        46.3511       0.628001        33.4324     
  1077.50        2500.00                 NaN            NaN            NaN   6.20911        5.04947                 NaN            NaN            NaN   8.30155        46.3963       0.626476        33.4171     
  1076.34        2500.00                 NaN            NaN            NaN   5.93447        5.36879                 NaN            NaN            NaN   8.29518        46.3412       0.626435        33.4339     
  1075.19        2500.00                 NaN            NaN            NaN   6.19963        5.05953                 NaN            NaN            NaN   8.30840        46.3891       0.625510        33.4178     
  1074.03        2500.00                 NaN            NaN            NaN   5.90365        5.40370                 NaN            NaN            NaN   8.30325        46.3301       0.623247        33.4361     
  1072.87        2500.00                 NaN            NaN            NaN   6.19571        5.06497                 NaN            NaN            NaN   8.31005        46.3835       0.625264        33.4205     
  1071.72        2500.00                 NaN            NaN            NaN   5.90223        5.41339                 NaN            NaN            NaN   8.30483        46.3162       0.623077        33.4403     
  1070.56        2500.00                 NaN            NaN            NaN   5.91835        5.38629                 NaN            NaN            NaN   8.29888        46.3354       0.624491        33.4366     
  1069.40        2500.00                 NaN            NaN            NaN   5.96067        5.34473                 NaN            NaN            NaN   8.29845        46.3330       0.624935        33.4382     
  1068.25        2500.00                 NaN            NaN            NaN   5.94994        5.35826                 NaN            NaN            NaN   8.30127        46.3267       0.624095        33.4397     
  1067.09        2500.00                 NaN            NaN            NaN   5.93120        5.37754                 NaN            NaN            NaN   8.29994        46.3253       0.624562        33.4414     
  1065.93        2500.00                 NaN            NaN            NaN   5.91645        5.39610                 NaN            NaN            NaN   8.30371        46.3174       0.623363        33.4430     
  1064.78        2500.00                 NaN            NaN            NaN   6.03292        5.27392                 NaN            NaN            NaN   8.30156        46.3270       0.623698        33.4409     
  1063.62        2500.00                 NaN            NaN            NaN   5.28088        6.30076       0.812457E-003            NaN            NaN   8.47859        45.8534       0.576037        33.5096     
  1062.46        2500.00                 NaN            NaN            NaN   6.03095        5.27805                 NaN            NaN            NaN   8.30379        46.3212       0.623041        33.4430     
  1061.31        2500.00                 NaN            NaN            NaN   5.93241        5.38296                 NaN            NaN            NaN   8.30571        46.3099       0.622643        33.4464     
  1060.15        2500.00                 NaN            NaN            NaN   5.93225        5.38429                 NaN            NaN            NaN   8.30704        46.3069       0.622186        33.4473     
  1058.99        2500.00                 NaN            NaN            NaN   5.92950        5.38891                 NaN            NaN            NaN   8.30931        46.3026       0.621424        33.4483     
  1057.84        2500.00                 NaN            NaN            NaN   5.93806        5.38062                 NaN            NaN            NaN   8.30872        46.3014       0.621709        33.4495     
  1056.68        2500.00                 NaN            NaN            NaN   5.93850        5.38131                 NaN            NaN            NaN   8.30992        46.2984       0.621327        33.4505     
  1055.52        2500.00                 NaN            NaN            NaN   5.22775        6.39287       0.742458E-004            NaN            NaN   8.50387        45.7996       0.562549        33.5133     
  1054.37        2500.00                 NaN            NaN            NaN   5.97509        5.34693                 NaN            NaN            NaN   8.31309        46.2919       0.620402        33.4526     
  1053.21        2500.00                 NaN            NaN            NaN   5.98168        5.34168                 NaN            NaN            NaN   8.31355        46.2892       0.620244        33.4537     
  1052.05        2500.00                 NaN            NaN            NaN   5.97903        5.34611                 NaN            NaN            NaN   8.31672        46.2842       0.619271        33.4547     
  1050.90        2500.00                 NaN            NaN            NaN   5.98080        5.34526                 NaN            NaN            NaN   8.31786        46.2816       0.618899        33.4556     
  1049.74        2500.00                 NaN            NaN            NaN   5.98206        5.34498                 NaN            NaN            NaN   8.31898        46.2789       0.618534        33.4565     
  1048.58        2500.00                 NaN            NaN            NaN   5.98322        5.34486                 NaN            NaN            NaN   8.32012        46.2762       0.618161        33.4575     
  1047.43        2500.00                 NaN            NaN            NaN   5.98450        5.34457                 NaN            NaN            NaN   8.32124        46.2735       0.617797        33.4584     
  1046.27        2500.00                 NaN            NaN            NaN   5.95767        5.37474       0.935476E-006            NaN            NaN   8.32321        46.2675       0.617024        33.4599     
  1045.11        2500.00                 NaN            NaN            NaN   5.95926        5.37423       0.940407E-006            NaN            NaN   8.32437        46.2646       0.616653        33.4608     
  1043.96        2500.00                 NaN            NaN            NaN   5.93580        5.39881                 NaN            NaN            NaN   8.32754        46.2609       0.615810        33.4611     
  1042.80        2500.00                 NaN            NaN            NaN   6.22295        5.39889       0.147428E-002            NaN            NaN   8.50324        45.7694       0.567153        33.5369     
  1041.64        2500.00                 NaN            NaN            NaN   6.05813        5.23180                 NaN            NaN            NaN   8.36944        46.2820       0.614180        33.4445     
  1040.49        2500.00                 NaN            NaN            NaN   5.95473        5.38270       0.967834E-006            NaN            NaN   8.32784        46.2543       0.615755        33.4647     
  1039.33        2500.00                 NaN            NaN            NaN   5.88909        5.44099       0.200180E-001            NaN            NaN   8.33927        46.2298       0.612027        33.4688     
  1038.17        2500.00                 NaN            NaN            NaN   5.92757        5.39751       0.185051E-001            NaN            NaN   8.33394        46.2417       0.613732        33.4671     
  1037.02        2500.00                 NaN            NaN            NaN   2.70934        9.01144       0.497859E-005            NaN            NaN   8.68011        45.5285       0.525425        33.5452     
  1035.86        2500.00                 NaN            NaN            NaN   5.95843        5.38346       0.959235E-006            NaN            NaN   8.33519        46.2402       0.613657        33.4690     
  1034.70        2500.00                 NaN            NaN            NaN   5.93881        5.40634                 NaN            NaN            NaN   8.33857        46.2330       0.612567        33.4707     
  1033.55        2500.00                 NaN            NaN            NaN   5.89115        5.44164       0.209598E-001            NaN            NaN   8.34457        46.2193       0.610139        33.4723     
  1032.39        2500.00                 NaN            NaN            NaN   5.91721        5.41631       0.217314E-001            NaN            NaN   8.34607        46.2143       0.609933        33.4744     
  1031.23        2500.00                 NaN            NaN            NaN   6.70634        4.95284                 NaN            NaN            NaN   8.52279        45.7063       0.558400        33.5533     
  1030.08        2500.00                 NaN            NaN            NaN   5.43482        5.92013                 NaN            NaN            NaN   8.34693        46.2141       0.609262        33.4748     
  1028.92        2500.00                 NaN            NaN            NaN   6.32737        5.24668       0.483610E-004            NaN            NaN   8.55098        45.7868       0.564318        33.5238     
  1027.76        2500.00                 NaN            NaN            NaN   5.91740        5.44142                 NaN            NaN            NaN   8.34698        46.2084       0.609270        33.4766     
  1026.61        2500.00                 NaN            NaN            NaN   5.86230        5.51011                 NaN            NaN            NaN   8.36035        46.1808       0.604957        33.4814     
  1025.45        2500.00                 NaN            NaN            NaN   5.90014        5.46369                 NaN            NaN            NaN   8.35497        46.1951       0.606648        33.4794     
  1024.29        2500.00                 NaN            NaN            NaN   5.23032        6.06658                 NaN            NaN            NaN   8.26454        46.2908       0.657116        33.4907     
  1023.13        2500.00                 NaN            NaN            NaN   6.00475        5.71649                 NaN            NaN            NaN   8.59867        45.5824       0.535829        33.5619     
  1021.98        2500.00                 NaN            NaN            NaN   6.50755        4.90433                 NaN            NaN            NaN   8.27234        46.1807       0.624058        33.5110     
  1020.82        2500.00                 NaN            NaN            NaN  0.110234E-003   8.41425       0.316776E-005            NaN   1.67105        8.02103        46.9870       0.747810        34.1588     
  1019.66        2500.00                 NaN            NaN            NaN   8.35963        3.41897                 NaN            NaN            NaN   8.73416        45.4104       0.510071        33.5667     
  1018.51        2500.00                 NaN            NaN            NaN   3.43690        8.34306                 NaN            NaN            NaN   8.73549        45.4067       0.509900        33.5679     
  1017.35        2500.00                 NaN            NaN            NaN   3.34023        8.42038                 NaN            NaN            NaN   8.72564        45.4337       0.512084        33.5679     
  1016.19        2500.00                 NaN            NaN            NaN   8.33535        3.44838                 NaN            NaN            NaN   8.73951        45.3976       0.508836        33.5703     
  1015.04        2500.00                 NaN            NaN            NaN   5.83474        5.49550                 NaN            NaN            NaN   8.45669        46.1441       0.602520        33.4664     
  1013.88        2500.00                 NaN            NaN            NaN   5.94366        5.37957                 NaN            NaN            NaN   8.44215        46.1641       0.603281        33.4673     
  1012.72        2500.00                 NaN            NaN            NaN   5.94332        5.38111                 NaN            NaN            NaN   8.44229        46.1618       0.603198        33.4683     
  1011.57        2500.00                 NaN            NaN            NaN   6.00175        5.31140                 NaN            NaN            NaN   8.43597        46.1797       0.605325        33.4659     
  1010.41        2500.00                 NaN            NaN            NaN   6.79923        4.83548                 NaN            NaN            NaN   8.60894        45.6562       0.549520        33.5507     
  1009.25        2500.00                 NaN            NaN            NaN   6.63500        4.98214       0.258374E-005            NaN            NaN   8.59872        45.6819       0.553939        33.5483     
  1008.10        2500.00                 NaN            NaN            NaN   6.04439        5.26987                 NaN            NaN            NaN   8.43630        46.1760       0.604986        33.4684     
  1006.94        2500.00                 NaN            NaN            NaN   6.14362        5.17337                 NaN            NaN            NaN   8.40618        46.2006       0.604638        33.4716     
