|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         Sp(TH)         ne             lc             ilm           
  1296.21        2500.00        91.3193                 NaN  0.961147        1.01929                 NaN   1.18993        5.51030                 NaN            NaN            NaN            NaN            NaN            NaN
  1294.77        2500.00        76.1661                 NaN  0.499536        3.24101        1.14038        2.93385        14.7910        1.22815                 NaN            NaN            NaN            NaN            NaN
  1293.33        2500.00        73.3114                 NaN  0.250906E-001   1.99160        3.47895        3.21124        16.4285        1.55320                 NaN            NaN            NaN            NaN            NaN
  1291.89        2500.00        77.6889                 NaN            NaN   2.90754        1.65791        2.66627        13.7695        1.30986                 NaN            NaN            NaN            NaN            NaN
  1290.45        2500.00        80.6749                 NaN  0.507000E-001   2.52633        1.33869        2.30340        11.9749        1.13111                 NaN            NaN            NaN            NaN            NaN
  1289.02        2500.00        82.9833                 NaN  0.130050        2.24536        1.02532        2.02778        10.6010       0.987174                 NaN            NaN            NaN            NaN            NaN
  1287.58        2500.00        84.3781                 NaN  0.204493       0.795316        2.07585        1.86592        9.78759       0.892694                 NaN            NaN            NaN            NaN            NaN
  1286.14        2500.00        80.8044                 NaN  0.223865        1.02127        2.49384        2.28848        12.0760        1.09216                 NaN            NaN            NaN            NaN            NaN
  1284.70        2500.00        87.9873                 NaN  0.289241        1.65108       0.327871        1.42303        7.63838       0.683086                 NaN            NaN            NaN            NaN            NaN
  1283.27        2500.00        92.9667                 NaN            NaN  0.631663       0.844061       0.814720        4.33852       0.404342                 NaN            NaN            NaN            NaN            NaN
  1281.83        2500.00        89.8474                 NaN  0.309220        1.48282       0.220143E-001   1.17746        6.56711       0.594003                 NaN            NaN            NaN            NaN            NaN
  1280.39        2500.00        89.3860                 NaN  0.273880        1.43575       0.237280        1.22882        6.83248       0.605753                 NaN            NaN            NaN            NaN            NaN
  1278.95        2500.00        89.6642                 NaN  0.133743        1.29518       0.528872        1.18009        6.60021       0.597666                 NaN            NaN            NaN            NaN            NaN
  1277.51        2500.00        88.0290                 NaN  0.471699        1.72740                 NaN   1.36970        7.77435       0.168450       0.459354                 NaN            NaN            NaN            NaN
  1276.08        2500.00        92.3842                 NaN  0.130480       0.162250       0.886622       0.830834        5.09773       0.507930                 NaN            NaN            NaN            NaN            NaN
  1274.64        2500.00        93.0268                 NaN  0.244281       0.675912E-001   1.02597       0.830426        4.41329       0.391660                 NaN            NaN            NaN            NaN            NaN
  1273.20        2500.00        89.5315                 NaN  0.334844        1.29727                 NaN   1.10224        7.12416       0.610027                 NaN            NaN            NaN            NaN            NaN
  1271.76        2500.00        91.2841                 NaN  0.313359        1.15031                 NaN  0.953056        5.80321       0.496001                 NaN            NaN            NaN            NaN            NaN
  1270.32        2500.00        91.7186                 NaN  0.298882        1.07894                 NaN  0.891343        5.53915       0.473105                 NaN            NaN            NaN            NaN            NaN
  1268.89        2500.00        80.8656                 NaN  0.745447        2.38520                 NaN   2.02561        12.9460        1.03216                 NaN            NaN            NaN            NaN            NaN
  1267.45        2500.00        98.9479                 NaN  0.161521       0.958061E-001            NaN  0.140942       0.634189       0.196817E-001            NaN            NaN            NaN            NaN            NaN
  1266.01        2500.00        96.6984                 NaN  0.392632       0.155838                 NaN  0.407128        2.21722       0.128741                 NaN            NaN            NaN            NaN            NaN
  1264.57        2500.00        93.9526                 NaN            NaN  0.942878                 NaN  0.582819        4.09055       0.431115                 NaN            NaN            NaN            NaN            NaN
  1263.13        2500.00        95.2110                 NaN            NaN  0.739730                 NaN  0.460532        3.25008       0.338613                 NaN            NaN            NaN            NaN            NaN
  1261.70        2500.00        94.6714                 NaN  0.156402       0.733910                 NaN  0.528007        3.58672       0.323511                 NaN            NaN            NaN            NaN            NaN
  1260.26        2500.00        93.3799                 NaN  0.165167       0.743979       0.322633       0.642716        4.41076       0.334859                 NaN            NaN            NaN            NaN            NaN
  1258.82        2500.00        95.6523                 NaN  0.127243       0.599658                 NaN  0.438287        2.89307       0.289390                 NaN            NaN            NaN            NaN            NaN
  1257.38        2500.00        93.7724       0.837194       0.319519                 NaN            NaN  0.213412        4.57528       0.282236                 NaN            NaN            NaN            NaN            NaN
  1255.95        2500.00        93.8632       0.921574       0.292490                 NaN            NaN  0.135996        4.51132       0.275437                 NaN            NaN            NaN            NaN            NaN
  1254.51        2500.00        92.6321        1.18813       0.323585                 NaN            NaN            NaN   5.48995       0.223309       0.142919                 NaN            NaN            NaN            NaN
  1253.07        2500.00        91.8593        1.30684       0.338102                 NaN            NaN            NaN   6.10352       0.157350       0.234917                 NaN            NaN            NaN            NaN
  1251.63        2500.00        95.2240       0.761562       0.233681                 NaN            NaN            NaN   3.53051       0.109456       0.140783                 NaN            NaN            NaN            NaN
  1250.19        2500.00        25.4341        9.86063        3.30146                 NaN            NaN            NaN   48.7334       0.446746        1.68656                 NaN   8.95997        1.57715                 NaN
  1248.76        2500.00                 NaN   12.2619        2.34060                 NaN            NaN            NaN   66.1406       0.629299        1.42634        2.22796        11.2441        3.72918                 NaN
  1247.32        2500.00                 NaN   12.2621        2.34064                 NaN            NaN            NaN   66.1870       0.629317        1.42635        2.22795        11.2651        3.66147                 NaN
  1245.88        2500.00                 NaN   12.2624        2.34068                 NaN            NaN            NaN   66.2338       0.629334        1.42636        2.22795        11.2862        3.59336                 NaN
  1244.44        2500.00                 NaN   12.2626        2.34072                 NaN            NaN            NaN   66.2808       0.629352        1.42636        2.22794        11.3074        3.52484                 NaN
  1243.00        2500.00                 NaN   12.2628        2.34076                 NaN            NaN            NaN   66.3282       0.629370        1.42637        2.22794        11.3288        3.45582                 NaN
  1241.57        2500.00                 NaN   12.2630        2.34080                 NaN            NaN            NaN   66.3760       0.629388        1.42638        2.22794        11.3503        3.38613                 NaN
  1240.13        2500.00                 NaN   12.2633        2.34084                 NaN            NaN            NaN   66.4241       0.629406        1.42639        2.22793        11.3721        3.31600                 NaN
  1238.69        2500.00                 NaN   12.2635        2.34088                 NaN            NaN            NaN   66.4725       0.629424        1.42640        2.22793        11.3939        3.24545                 NaN
  1237.25        2500.00                 NaN   12.2635        2.33359                 NaN            NaN            NaN   66.5322       0.635814        1.39007        2.26244        11.4119        3.17040                 NaN
  1235.81        2500.00                 NaN   12.2625        2.25592                 NaN            NaN            NaN   66.6861       0.662256        1.32830        2.34734        11.3967        3.06087                 NaN
  1234.38        2500.00                 NaN   12.2627        2.25567                 NaN            NaN            NaN   66.7359       0.662581        1.32644        2.34908        11.4189        2.98873                 NaN
  1232.94        2500.00                 NaN   12.2447        2.29727                 NaN            NaN            NaN   66.7829       0.664983        1.33102        2.32547        11.4358        2.91787                 NaN
  1231.50        2500.00                 NaN   12.2449        2.29587                 NaN            NaN            NaN   66.8353       0.666552        1.32155        2.33428        11.4576        2.84391                 NaN
  1230.06        2500.00                 NaN   12.2451        2.29556                 NaN            NaN            NaN   66.8864       0.666940        1.31931        2.33637        11.4803        2.77008                 NaN
  1228.63        2500.00                 NaN   12.2436        2.42447                 NaN            NaN            NaN   66.8244        2.22777        1.38252       0.607026        11.5529        2.73727                 NaN
  1227.19        2500.00                 NaN   12.2452        2.40507                 NaN            NaN            NaN   66.8951        1.36601       0.616785        2.24921        11.5670        2.65560                 NaN
  1225.75        2500.00                 NaN   12.2456        2.28668                 NaN            NaN            NaN   67.0522       0.657303        1.31140        2.35970        11.5453        2.54179                 NaN
  1224.31        2500.00                 NaN   12.2442        2.37676                 NaN            NaN            NaN   67.0285       0.625730        1.34927        2.27937        11.6020        2.49414                 NaN
  1222.87        2500.00                 NaN   12.2460        2.28500                 NaN            NaN            NaN   67.1588       0.659189        1.29995        2.37040        11.5913        2.38928                 NaN
  1221.44        2500.00                 NaN   12.2435        2.35006                 NaN            NaN            NaN   67.1648       0.634879        1.32508        2.31501        11.6366        2.33005                 NaN
  1220.00        2500.00                 NaN   12.2388        2.35757                 NaN            NaN            NaN   67.2254        2.31941       0.625141        1.32364        11.6599        2.25015                 NaN
  1218.56        2500.00                 NaN   12.2431        2.32715                 NaN            NaN            NaN   67.2981        1.30899       0.641653        2.34199        11.6734        2.16555                 NaN
  1217.12        2500.00                 NaN   12.2461        2.22846                 NaN            NaN            NaN   67.4482        1.28597       0.652284        2.42749        11.6601        2.05147                 NaN
  1215.68        2500.00                 NaN   12.2414        2.30250                 NaN            NaN            NaN   67.4367        2.37107        1.29211       0.648778        11.7113        1.99616                 NaN
  1214.25        2500.00                 NaN   12.2373        2.30751                 NaN            NaN            NaN   67.4995        2.37493        1.29173       0.640665        11.7348        1.91358                 NaN
  1212.81        2500.00                 NaN   12.2405        2.27864                 NaN            NaN            NaN   67.5747        1.27597        2.39877       0.655785        11.7496        1.82607                 NaN
  1211.37        2500.00                 NaN   12.2401        2.26682                 NaN            NaN            NaN   67.6440        2.41204        1.26856       0.659149        11.7691        1.74021                 NaN
  1209.93        2500.00                 NaN   12.2469        2.20347                 NaN            NaN            NaN   67.7581        1.23839        2.47519       0.668328        11.7728        1.63685                 NaN
  1208.49        2500.00                 NaN   12.2471        2.20353                 NaN            NaN            NaN   67.8141        1.23849        2.47511       0.668335        11.7982        1.55513                 NaN
  1207.06        2500.00                 NaN   12.2474        2.20337                 NaN            NaN            NaN   67.8708        1.23648        2.47693       0.668670        11.8237        1.47269                 NaN
  1205.62        2500.00                 NaN   12.2476        2.20303                 NaN            NaN            NaN   67.9282        1.23249        2.48055       0.669314        11.8493        1.38954                 NaN
  1204.18        2500.00                 NaN   12.2478        2.20289                 NaN            NaN            NaN   67.9857        1.23066        2.48221       0.669621        11.8751        1.30595                 NaN
  1202.74        2500.00                 NaN   12.2481        2.20276                 NaN            NaN            NaN   68.0427        1.22884        2.48387       0.669928        11.9008        1.22307                 NaN
  1201.31        2500.00                 NaN   12.2481        2.18511                 NaN            NaN            NaN   68.1254        2.50663        1.21023       0.677069        11.9189        1.12863                 NaN
  1199.87        2500.00                 NaN   12.2370        2.17069                 NaN            NaN            NaN   68.2146        2.52184        1.20634       0.686514        11.9316        1.03150                 NaN
  1198.43        2500.00                 NaN   12.2366        2.15815                 NaN            NaN            NaN   68.2890        2.54305        1.19019       0.691111        11.9526       0.939337                 NaN
  1196.99        2500.00                 NaN   12.2362        2.14661                 NaN            NaN            NaN   68.3622        2.55463        1.18469       0.694080        11.9743       0.847259                 NaN
  1195.55        2500.00                 NaN   12.2359        2.13500                 NaN            NaN            NaN   68.4358        2.56622       0.697059        1.17922        11.9962       0.754599                 NaN
  1194.12        2500.00                 NaN   12.2355        2.12334                 NaN            NaN            NaN   68.5099        1.17371        2.57779       0.700142        12.0183       0.661312                 NaN
  1192.68        2500.00                 NaN   12.2352        2.11176                 NaN            NaN            NaN   68.5842        2.58935       0.703080        1.16830        12.0406       0.567466                 NaN
  1191.24        2500.00                 NaN   10.0018       0.672000        3.75627                 NaN            NaN   68.3514        3.17635       0.909521        1.39427        11.7384                 NaN            NaN
  1189.80        2500.00                 NaN   8.95144                 NaN   5.52559                 NaN            NaN   68.0548        3.44795       0.788154        1.71950        11.5125                 NaN            NaN
  1188.36        2500.00                 NaN   8.94907                 NaN   5.53423                 NaN            NaN   68.0499        3.44767       0.786377        1.72214        11.5106                 NaN            NaN
  1186.93        2500.00                 NaN   8.94013                 NaN   5.55046                 NaN            NaN   68.0474        3.45071       0.781950        1.72458        11.5048                 NaN            NaN
  1185.49        2500.00                 NaN   8.93025                 NaN   5.56823                 NaN            NaN   68.0445        1.72736        3.45372       0.777388        11.4985                 NaN            NaN
  1184.05        2500.00                 NaN   8.92088                 NaN   5.58535                 NaN            NaN   68.0419        1.73006        3.45660       0.773057        11.4922                 NaN            NaN
  1182.61        2500.00                 NaN   8.91219                 NaN   5.60123                 NaN            NaN   68.0397        1.73264        3.45980       0.768548        11.4859                 NaN            NaN
  1181.17        2500.00                 NaN   8.90230                 NaN   5.61937                 NaN            NaN   68.0365        1.73562        3.46268       0.763933        11.4796                 NaN            NaN
  1179.74        2500.00                 NaN   8.89242                 NaN   5.63769                 NaN            NaN   68.0333        1.73857        3.46548       0.759464        11.4731                 NaN            NaN
  1178.30        2500.00                 NaN   8.88215                 NaN   5.65650                 NaN            NaN   68.0297        3.46802       0.755320        1.74142        11.4669                 NaN            NaN
  1176.86        2500.00                 NaN   6.87516                 NaN   9.09184                 NaN            NaN   66.1414        3.02677        2.44805                 NaN   11.8347                 NaN  0.582124     
  1175.42        2500.00                 NaN   6.86079                 NaN   9.10837                 NaN            NaN   66.1551        3.03812        2.44717                 NaN   11.8119                 NaN  0.578536     
  1173.99        2500.00                 NaN   6.76614                 NaN   9.26373                 NaN            NaN   66.0743        3.00946        2.46243                 NaN   11.8240                 NaN  0.599947     
  1172.55        2500.00                 NaN   6.74693                 NaN   9.28984                 NaN            NaN   66.0653        3.00495        2.46853                 NaN   11.8217                 NaN  0.602794     
  1171.11        2500.00                 NaN   6.66725                 NaN   9.41706                 NaN            NaN   65.9778        2.96530        2.48666                 NaN   11.8577                 NaN  0.628201     
  1169.67        2500.00                 NaN   6.61328                 NaN   9.50201                 NaN            NaN   65.9357        2.94957        2.49676                 NaN   11.8628                 NaN  0.639878     
  1168.23        2500.00                 NaN   6.56089                 NaN   9.58279                 NaN            NaN   65.8853        2.92716        2.51267                 NaN   11.8750                 NaN  0.656180     
  1166.80        2500.00                 NaN   6.52682                 NaN   9.63487                 NaN            NaN   65.8465        2.90882        2.52677                 NaN   11.8855                 NaN  0.670683     
  1165.36        2500.00                 NaN   6.47265                 NaN   9.72044                 NaN            NaN   65.8281        2.90879        2.52441                 NaN   11.8748                 NaN  0.670775     
  1163.92        2500.00                 NaN   6.42173                 NaN   9.80036                 NaN            NaN   65.7881        2.89338        2.53460                 NaN   11.8799                 NaN  0.681954     
  1162.48        2500.00                 NaN   6.35514                 NaN   9.90668                 NaN            NaN   65.7308        2.87005        2.54851                 NaN   11.8916                 NaN  0.697265     
  1161.04        2500.00                 NaN   6.30264                 NaN   9.98917                 NaN            NaN   65.6888        2.85348        2.55939                 NaN   11.8976                 NaN  0.708996     
  1159.61        2500.00                 NaN   6.24855                 NaN   10.0745                 NaN            NaN   65.6454        2.83642        2.57059                 NaN   11.9036                 NaN  0.721017     
  1158.17        2500.00                 NaN   6.19895                 NaN   10.1529                 NaN            NaN   65.6080        2.82246        2.58067                 NaN   11.9059                 NaN  0.731121     
  1156.73        2500.00                 NaN   6.16565                 NaN   10.2037                 NaN            NaN   65.5879        2.81600        2.58734                 NaN   11.9023                 NaN  0.737094     
  1155.29        2500.00                 NaN   6.11329                 NaN   10.2867                 NaN            NaN   65.5461        2.79951        2.59853                 NaN   11.9074                 NaN  0.748525     
  1153.85        2500.00                 NaN   6.04363                 NaN   10.3987                 NaN            NaN   65.4824        2.77243        2.61460                 NaN   11.9223                 NaN  0.765969     
  1152.42        2500.00                 NaN   5.98911                 NaN   10.4837                 NaN            NaN   65.4394        2.75498        2.62607                 NaN   11.9289                 NaN  0.777865     
  1150.98        2500.00                 NaN   5.93706                 NaN   10.5666                 NaN            NaN   65.3987        2.73919        2.63728                 NaN   11.9324                 NaN  0.788821     
  1149.54        2500.00                 NaN   5.88305                 NaN   10.6511                 NaN            NaN   65.3531        2.71980        2.64977                 NaN   11.9414                 NaN  0.801809     
  1148.10        2500.00                 NaN   5.82779                 NaN   10.7389                 NaN            NaN   65.3083        2.70174        2.66203                 NaN   11.9472                 NaN  0.814084     
  1146.67        2500.00                 NaN   5.77520                 NaN   10.8225                 NaN            NaN   65.2662        2.68485        2.67384                 NaN   11.9519                 NaN  0.825538     
  1145.23        2500.00                 NaN   5.72465                 NaN   10.9027                 NaN            NaN   65.2258        2.66854        2.68541                 NaN   11.9563                 NaN  0.836569     
  1143.79        2500.00                 NaN   5.66657                 NaN   10.9928                 NaN            NaN   65.1804        2.64978        2.69790                 NaN   11.9633                 NaN  0.849160     
  1142.35        2500.00                 NaN   5.61688                 NaN   11.0739                 NaN            NaN   65.1378        2.63240        2.71025                 NaN   11.9680                 NaN  0.860833     
  1140.91        2500.00                 NaN   5.57955                 NaN   11.1394                 NaN            NaN   65.1231        2.63316        2.71542                 NaN   11.9475                 NaN  0.861803     
  1139.48        2500.00                 NaN   5.50550                 NaN   11.2518                 NaN            NaN   65.0463        2.59475        2.73619                 NaN   11.9798                 NaN  0.885640     
  1138.04        2500.00                 NaN   5.45144                 NaN   11.3378                 NaN            NaN   65.0035        2.57743        2.74845                 NaN   11.9842                 NaN  0.897148     
  1136.60        2500.00                 NaN   5.39781                 NaN   11.4260                 NaN            NaN   64.9593        2.55993        2.76132                 NaN   11.9870                 NaN  0.908682     
  1135.16        2500.00                 NaN   5.34058                 NaN   11.5157                 NaN            NaN   64.9102        2.53836        2.77542                 NaN   11.9971                 NaN  0.922645     
  1133.72        2500.00                 NaN   5.28798                 NaN   11.6011                 NaN            NaN   64.8677        2.52130        2.78796                 NaN   12.0001                 NaN  0.933842     
  1132.29        2500.00                 NaN   5.06465                 NaN   11.8610                 NaN            NaN   64.7611        2.46080        2.83631                 NaN   12.0378                 NaN  0.978282     
  1130.85        2500.00                 NaN   5.17365                 NaN   11.7844                 NaN            NaN   64.7707        2.48012        2.81613                 NaN   12.0145                 NaN  0.960462     
  1129.41        2500.00                 NaN   5.17064                 NaN   11.8020                 NaN            NaN   64.7878        2.49688        2.81513                 NaN   11.9767                 NaN  0.950807     
  1127.97        2500.00                 NaN   5.06775                 NaN   11.9545                 NaN            NaN   64.6846        2.44451        2.84197                 NaN   12.0228                 NaN  0.983774     
  1126.53        2500.00                 NaN   5.00434                 NaN   12.0557                 NaN            NaN   64.6291        2.42005        2.85789                 NaN   12.0337                 NaN  0.999242     
  1125.10        2500.00                 NaN   4.94615                 NaN   12.1498                 NaN            NaN   64.5799        2.39929        2.87231                 NaN   12.0401                 NaN   1.01252     
  1123.66        2500.00                 NaN   4.88960                 NaN   12.2415                 NaN            NaN   64.5322        2.37910        2.88666                 NaN   12.0456                 NaN   1.02530     
  1122.22        2500.00                 NaN   4.80952                 NaN   12.3631                 NaN            NaN   64.4788        2.35766        2.90031                 NaN   12.0520                 NaN   1.03862     
  1120.78        2500.00                 NaN   4.77199                 NaN   12.4314                 NaN            NaN   64.4319        2.33605        2.91651                 NaN   12.0596                 NaN   1.05263     
  1119.35        2500.00                 NaN   4.71550                 NaN   12.5261                 NaN            NaN   64.3840        2.31663        2.93090                 NaN   12.0623                 NaN   1.06456     
  1117.91        2500.00                 NaN   4.65550                 NaN   12.6216                 NaN            NaN   64.3319        2.29321        2.94668                 NaN   12.0718                 NaN   1.07932     
  1116.47        2500.00                 NaN   4.59437                 NaN   12.7215                 NaN            NaN   64.2806        2.27186        2.96191                 NaN   12.0770                 NaN   1.09277     
  1115.03        2500.00                 NaN   4.53171                 NaN   12.8246                 NaN            NaN   64.2254        2.24811        2.97821                 NaN   12.0846                 NaN   1.10735     
  1113.59        2500.00                 NaN   4.47154                 NaN   12.9231                 NaN            NaN   64.1736        2.22591        2.99388                 NaN   12.0908                 NaN   1.12113     
  1112.16        2500.00                 NaN   4.40983                 NaN   13.0244                 NaN            NaN   64.1197        2.20266        3.01005                 NaN   12.0978                 NaN   1.13554     
  1110.72        2500.00                 NaN   4.35658                 NaN   13.1153                 NaN            NaN   64.0743        2.18441        3.02424                 NaN   12.0985                 NaN   1.14667     
  1109.28        2500.00                 NaN   4.29497                 NaN   13.2168                 NaN            NaN   64.0204        2.16112        3.04057                 NaN   12.1052                 NaN   1.16101     
  1107.84        2500.00                 NaN   4.22662                 NaN   13.3267                 NaN            NaN   63.9597        2.13383        3.05863                 NaN   12.1166                 NaN   1.17789     
  1106.40        2500.00                 NaN   4.16438                 NaN   13.4295                 NaN            NaN   63.9050        2.11012        3.07530                 NaN   12.1233                 NaN   1.19238     
  1104.97        2500.00                 NaN   4.10131                 NaN   13.5339                 NaN            NaN   63.8493        2.08596        3.09221                 NaN   12.1302                 NaN   1.20714     
  1103.53        2500.00                 NaN   4.03935                 NaN   13.6357                 NaN            NaN   63.7950        2.06216        3.10897                 NaN   12.1370                 NaN   1.22171     
  1102.09        2500.00                 NaN   3.97419                 NaN   13.7446                 NaN            NaN   63.7367        2.03695        3.12659                 NaN   12.1440                 NaN   1.23693     
  1100.65        2500.00                 NaN   3.91039                 NaN   13.8512                 NaN            NaN   63.6796        2.01214        3.14404                 NaN   12.1507                 NaN   1.25191     
  1099.21        2500.00                 NaN   3.89507                 NaN   13.9091                 NaN            NaN   63.6755        2.02373        3.14824                 NaN   12.1054                 NaN   1.24300     
  1097.78        2500.00                 NaN   3.82652                 NaN   14.0232                 NaN            NaN   63.6141        1.99691        3.16682                 NaN   12.1133                 NaN   1.25917     
  1096.34        2500.00                 NaN   3.71406                 NaN   14.1790                 NaN            NaN   63.5033        1.93497        3.19797                 NaN   12.1724                 NaN   1.29838     
  1094.90        2500.00                 NaN   3.64626                 NaN   14.2917                 NaN            NaN   63.4420        1.90784        3.21669                 NaN   12.1808                 NaN   1.31469     
  1093.46        2500.00                 NaN   3.57692                 NaN   14.4081                 NaN            NaN   63.3793        1.88042        3.23576                 NaN   12.1885                 NaN   1.33103     
  1092.03        2500.00                 NaN   3.50986                 NaN   14.5204                 NaN            NaN   63.3186        1.85366        3.25454                 NaN   12.1958                 NaN   1.34703     
  1090.59        2500.00                 NaN   3.44516                 NaN   14.6307                 NaN            NaN   63.2587        1.82743        3.27301                 NaN   12.2024                 NaN   1.36253     
  1089.15        2500.00                 NaN   3.37516                 NaN   14.7470                 NaN            NaN   63.1951        1.79887        3.29271                 NaN   12.2114                 NaN   1.37977     
  1087.71        2500.00                 NaN   3.30937                 NaN   14.8587                 NaN            NaN   63.1344        1.77218        3.31142                 NaN   12.2185                 NaN   1.39550     
  1086.27        2500.00                 NaN   3.24434                 NaN   14.9742                 NaN            NaN   63.0733        1.74656        3.33030                 NaN   12.2213                 NaN   1.41006     
  1084.84        2500.00                 NaN   3.16464                 NaN   15.1038                 NaN            NaN   63.0004        1.71273        3.35243                 NaN   12.2357                 NaN   1.43041     
  1083.40        2500.00                 NaN   3.09311                 NaN   15.2258                 NaN            NaN   62.9336        1.68323        3.37292                 NaN   12.2436                 NaN   1.44766     
  1081.96        2500.00                 NaN   2.95727                 NaN   15.4261                 NaN            NaN   62.8364        1.63974        3.40258                 NaN   12.2610                 NaN   1.47686     
  1080.52        2500.00                 NaN   2.87059                 NaN   15.5697                 NaN            NaN   62.7574        1.60393        3.42658                 NaN   12.2737                 NaN   1.49806     
  1079.08        2500.00                 NaN   2.87975                 NaN   15.5936                 NaN            NaN   62.7327        1.59471        3.43491                 NaN   12.2653                 NaN   1.49900     
  1077.65        2500.00                 NaN   2.80848                 NaN   15.7180                 NaN            NaN   62.6647        1.56491        3.45590                 NaN   12.2719                 NaN   1.51611     
  1076.21        2500.00                 NaN  0.452231                 NaN   16.4720                 NaN   2.53515        61.1264        2.07659        2.86884                 NaN   12.8601                 NaN   1.60870     
  1074.77        2500.00                 NaN            NaN            NaN   16.6550                 NaN   2.99915        60.8070        2.14940        2.77272                 NaN   12.9813                 NaN   1.63535     
  1073.33        2500.00                 NaN            NaN            NaN   16.6985                 NaN   2.97915        60.7885        2.13268        2.78798                 NaN   12.9729                 NaN   1.64026     
  1071.89        2500.00                 NaN            NaN            NaN   16.7395                 NaN   2.96095        60.7703        2.11678        2.80245                 NaN   12.9652                 NaN   1.64488     
  1070.46        2500.00                 NaN            NaN            NaN   16.7887                 NaN   2.93790        60.7500        2.09816        2.81935                 NaN   12.9557                 NaN   1.65016     
  1069.02        2500.00                 NaN            NaN            NaN   16.8405                 NaN   2.91349        60.7296        2.07925        2.83693                 NaN   12.9448                 NaN   1.65541     
  1067.58        2500.00                 NaN            NaN            NaN   16.8528                 NaN   2.91785        60.7184        2.07765        2.84048                 NaN   12.9372                 NaN   1.65568     
  1066.14        2500.00                 NaN            NaN            NaN   16.9326                 NaN   2.87138        60.6894        2.04325        2.86900                 NaN   12.9286                 NaN   1.66579     
  1064.71        2500.00                 NaN            NaN            NaN   16.9826                 NaN   2.84814        60.6683        2.02413        2.88618                 NaN   12.9194                 NaN   1.67119     
  1063.27        2500.00                 NaN            NaN            NaN   17.0338                 NaN   2.82430        60.6469        2.00457        2.90371                 NaN   12.9100                 NaN   1.67669     
  1061.83        2500.00                 NaN            NaN            NaN   17.0868                 NaN   2.79956        60.6249        1.98445        2.92174                 NaN   12.9003                 NaN   1.68232     
  1060.39        2500.00                 NaN            NaN            NaN   17.0678                 NaN   2.82485        60.6220        1.99570        2.91499                 NaN   12.8956                 NaN   1.67908     
  1058.95        2500.00                 NaN            NaN            NaN   17.1937                 NaN   2.74957        60.5798        1.94325        2.95822                 NaN   12.8816                 NaN   1.69385     
  1057.52        2500.00                 NaN            NaN            NaN   17.1814                 NaN   2.77203        60.5742        1.95245        2.95304                 NaN   12.8760                 NaN   1.69096     
  1056.08        2500.00                 NaN            NaN            NaN   17.2393                 NaN   2.74522        60.5497        1.93045        2.97237                 NaN   12.8660                 NaN   1.69697     
  1054.64        2500.00                 NaN            NaN            NaN   17.3252                 NaN   2.69572        60.5200        1.89511        3.00290                 NaN   12.8542                 NaN   1.70686     
  1053.20        2500.00                 NaN            NaN            NaN   17.4019                 NaN   2.65530        60.4910        1.86474        3.02878                 NaN   12.8427                 NaN   1.71558     
  1051.76        2500.00                 NaN            NaN            NaN   17.4665                 NaN   2.62404        60.4645        1.83961        3.05058                 NaN   12.8323                 NaN   1.72247     
  1050.33        2500.00                 NaN            NaN            NaN   17.5312                 NaN   2.59308        60.4378        1.81471        3.07225                 NaN   12.8217                 NaN   1.72926     
  1048.89        2500.00                 NaN            NaN            NaN   17.5978                 NaN   2.56107        60.4104        1.78904        3.09450                 NaN   12.8109                 NaN   1.73624     
  1047.45        2500.00                 NaN            NaN            NaN   17.6657                 NaN   2.52845        60.3825        1.76290        3.11713                 NaN   12.8000                 NaN   1.74332     
  1046.01        2500.00                 NaN            NaN            NaN   16.7560                 NaN   3.29929        60.5298        2.19951        2.79332                 NaN   12.8190                 NaN   1.60312     
  1044.57        2500.00                 NaN            NaN            NaN   17.8052                 NaN   2.46151        60.3251        1.70925        3.16346                 NaN   12.7777                 NaN   1.75781     
  1043.14        2500.00                 NaN            NaN            NaN   17.8769                 NaN   2.42707        60.2956        1.68166        3.18723                 NaN   12.7663                 NaN   1.76522     
  1041.70        2500.00                 NaN            NaN            NaN   17.9504                 NaN   2.39174        60.2654        1.65338        3.21155                 NaN   12.7547                 NaN   1.77279     
  1040.26        2500.00                 NaN            NaN            NaN   17.9274                 NaN   2.43523        60.2546        1.67291        3.19738                 NaN   12.7472                 NaN   1.76534     
  1038.82        2500.00                 NaN            NaN            NaN   18.1013                 NaN   2.31975        60.2030        1.59561        3.26096                 NaN   12.7313                 NaN   1.78810     
  1037.39        2500.00                 NaN            NaN            NaN   18.1625                 NaN   2.29429        60.1751        1.57186        3.28163                 NaN   12.7205                 NaN   1.79417     
  1035.95        2500.00                 NaN            NaN            NaN   18.1277                 NaN   2.34822        60.1659        1.59843        3.26168                 NaN   12.7135                 NaN   1.78458     
  1034.51        2500.00                 NaN            NaN            NaN   18.1973                 NaN   2.31824        60.1351        1.57284        3.28381                 NaN   12.7016                 NaN   1.79109     
  1033.07        2500.00                 NaN            NaN            NaN   18.2678                 NaN   2.28803        60.1038        1.54697        3.30615                 NaN   12.6895                 NaN   1.79764     
  1031.63        2500.00                 NaN            NaN            NaN   18.3393                 NaN   2.25757        60.0720        1.52081        3.32873                 NaN   12.6773                 NaN   1.80422     
