|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.25/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         Sp(TH)         Sp(TH)         ne             lc             ilm           
  1294.77        2500.00        74.8774                 NaN  0.707821        4.04896        1.45148        2.94925        13.8295        2.13558                 NaN            NaN            NaN            NaN            NaN
  1293.33        2500.00        71.8534                 NaN  0.354522E-001   2.52660        4.33293        3.22324        15.3344        2.69403                 NaN            NaN            NaN            NaN            NaN
  1291.89        2500.00        76.3823                 NaN            NaN   3.63180        2.10879        2.68857        12.9087        2.27978                 NaN            NaN            NaN            NaN            NaN
  1290.45        2500.00        79.4906                 NaN  0.721340E-001   3.16188        1.70567        2.33110        11.2644        1.97417                 NaN            NaN            NaN            NaN            NaN
  1289.02        2500.00        81.9061                 NaN  0.184602        2.81489        1.30815        2.05867        10.0012        1.72634                 NaN            NaN            NaN            NaN            NaN
  1287.58        2500.00        83.3705                 NaN  0.290882        1.01592        2.60568        1.89910        9.25443        1.56352                 NaN            NaN            NaN            NaN            NaN
  1286.14        2500.00        79.6147                 NaN  0.320504        1.30018        3.12342        2.32718        11.4041        1.90988                 NaN            NaN            NaN            NaN            NaN
  1284.70        2500.00        87.1732                 NaN  0.408874        2.07882       0.419294        1.45714        7.26194        1.20068                 NaN            NaN            NaN            NaN            NaN
  1283.27        2500.00        92.4343                 NaN            NaN  0.809070        1.06436       0.837988        4.14231       0.711953                 NaN            NaN            NaN            NaN            NaN
  1281.83        2500.00        89.1488                 NaN  0.439410        1.86655       0.281440E-001   1.21009        6.26247        1.04455                 NaN            NaN            NaN            NaN            NaN
  1280.39        2500.00        88.6544                 NaN  0.388631        1.80606       0.302992        1.26406        6.51927        1.06461                 NaN            NaN            NaN            NaN            NaN
  1278.95        2500.00        88.9362                 NaN  0.189569        1.62885       0.674833        1.21569        6.30433        1.05049                 NaN            NaN            NaN            NaN            NaN
  1277.51        2500.00        87.2205                 NaN  0.670099        2.16947                 NaN   1.41178        7.42316       0.295866       0.809175                 NaN            NaN            NaN            NaN
  1276.08        2500.00        91.8475                 NaN  0.184841       0.207167        1.11703       0.860200        4.88992       0.893365                 NaN            NaN            NaN            NaN            NaN
  1274.64        2500.00        92.4888                 NaN  0.344047       0.862041E-001   1.29228       0.860981        4.23861       0.689065                 NaN            NaN            NaN            NaN            NaN
  1273.20        2500.00        88.8533                 NaN  0.471718        1.63030                 NaN   1.14212        6.83268        1.06992                 NaN            NaN            NaN            NaN            NaN
  1271.76        2500.00        90.6766                 NaN  0.441193        1.44649                 NaN  0.989786        5.57592       0.869988                 NaN            NaN            NaN            NaN            NaN
  1270.32        2500.00        91.1385                 NaN  0.420029        1.35705                 NaN  0.927213        5.32816       0.829075                 NaN            NaN            NaN            NaN            NaN
  1268.89        2500.00        79.7058                 NaN   1.03640        2.99181                 NaN   2.09652        12.3667        1.80283                 NaN            NaN            NaN            NaN            NaN
  1267.45        2500.00        98.8540                 NaN  0.227006       0.121098                 NaN  0.147905       0.615303       0.346565E-001            NaN            NaN            NaN            NaN            NaN
  1266.01        2500.00        96.4526                 NaN  0.550351       0.196498                 NaN  0.426905        2.14870       0.224978                 NaN            NaN            NaN            NaN            NaN
  1264.57        2500.00        93.4898                 NaN            NaN   1.18828                 NaN  0.610366        3.95887       0.752716                 NaN            NaN            NaN            NaN            NaN
  1263.13        2500.00        94.8423                 NaN            NaN  0.933114                 NaN  0.483237        3.15000       0.591302                 NaN            NaN            NaN            NaN            NaN
  1261.70        2500.00        94.2596                 NaN  0.217585       0.925507                 NaN  0.554387        3.47894       0.564017                 NaN            NaN            NaN            NaN            NaN
  1260.26        2500.00        92.9042                 NaN  0.231232       0.930680       0.406487       0.675037        4.26920       0.583177                 NaN            NaN            NaN            NaN            NaN
  1258.82        2500.00        95.2880                 NaN  0.176644       0.756992                 NaN  0.461472        2.81308       0.503809                 NaN            NaN            NaN            NaN            NaN
  1257.38        2500.00        93.2992        1.09708       0.442308                 NaN            NaN  0.224708        4.44760       0.489075                 NaN            NaN            NaN            NaN            NaN
  1255.95        2500.00        93.3745        1.20974       0.404629                 NaN            NaN  0.143367        4.39025       0.477503                 NaN            NaN            NaN            NaN            NaN
  1254.51        2500.00        92.0407        1.56000       0.447164                 NaN            NaN            NaN   5.34330       0.386928       0.221915                 NaN            NaN            NaN            NaN
  1253.07        2500.00        91.2187        1.71702       0.467094                 NaN            NaN            NaN   5.94490       0.244639       0.407673                 NaN            NaN            NaN            NaN
  1251.63        2500.00        94.8059        1.00456       0.323315                 NaN            NaN            NaN   3.45149       0.170187       0.244586                 NaN            NaN            NaN            NaN
  1250.19        2500.00        24.2789        12.4986        4.35396                 NaN            NaN            NaN   45.7261       0.662412        2.78798                 NaN   8.28482        1.40724                 NaN
  1248.76        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.5069       0.923209        2.33411        3.16876        10.3051        3.29813                 NaN
  1247.32        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.5472       0.923209        2.33411        3.16876        10.3245        3.23839                 NaN
  1245.88        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.5877       0.923208        2.33411        3.16876        10.3441        3.17828                 NaN
  1244.44        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.6285       0.923209        2.33411        3.16876        10.3638        3.11782                 NaN
  1243.00        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.6696       0.923208        2.33411        3.16876        10.3836        3.05690                 NaN
  1241.57        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.7111       0.923208        2.33411        3.16876        10.4036        2.99539                 NaN
  1240.13        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.7528       0.923209        2.33411        3.16876        10.4237        2.93348                 NaN
  1238.69        2500.00                 NaN   15.4045        3.05940                 NaN            NaN            NaN   61.7948       0.923208        2.33411        3.16876        10.4440        2.87119                 NaN
  1237.25        2500.00                 NaN   15.4044        3.05704                 NaN            NaN            NaN   61.8478       0.932560        2.27466        3.21787        10.4608        2.80493                 NaN
  1235.81        2500.00                 NaN   15.4033        2.95124                 NaN            NaN            NaN   61.9901       0.971351        2.18953        3.33875        10.4475        2.70824                 NaN
  1234.38        2500.00                 NaN   15.4033        2.95126                 NaN            NaN            NaN   62.0334       0.971800        2.18645        3.34123        10.4680        2.64453                 NaN
  1232.94        2500.00                 NaN   15.3782        3.00599                 NaN            NaN            NaN   62.0734       0.975284        2.19397        3.30761        10.4837        2.58190                 NaN
  1231.50        2500.00                 NaN   15.3782        3.00611                 NaN            NaN            NaN   62.1191       0.977558        2.17834        3.32015        10.5039        2.51657                 NaN
  1230.06        2500.00                 NaN   15.3782        3.00613                 NaN            NaN            NaN   62.1635       0.978099        2.17464        3.32313        10.5249        2.45133                 NaN
  1228.63        2500.00                 NaN   15.3773        3.17515                 NaN            NaN            NaN   62.1008        3.16856        2.27500       0.889519        10.5914        2.42232                 NaN
  1227.19        2500.00                 NaN   15.3790        3.15032                 NaN            NaN            NaN   62.1638        2.24901       0.904074        3.19908        10.6046        2.35015                 NaN
  1225.75        2500.00                 NaN   15.3781        2.99578                 NaN            NaN            NaN   62.3088       0.964580        2.16158        3.35634        10.5852        2.24960                 NaN
  1224.31        2500.00                 NaN   15.3765        3.11414                 NaN            NaN            NaN   62.2822       0.917246        2.22323        3.24200        10.6372        2.20747                 NaN
  1222.87        2500.00                 NaN   15.3781        2.99589                 NaN            NaN            NaN   62.4018       0.967291        2.14268        3.37157        10.6279        2.11480                 NaN
  1221.44        2500.00                 NaN   15.3749        3.08116                 NaN            NaN            NaN   62.4034       0.930783        2.18509        3.29273        10.6695        2.06242                 NaN
  1220.00        2500.00                 NaN   15.3703        3.09176                 NaN            NaN            NaN   62.4571        3.29901       0.915879        2.18293        10.6912        1.99179                 NaN
  1218.56        2500.00                 NaN   15.3737        3.05188                 NaN            NaN            NaN   62.5216        2.16016       0.940683        3.33114        10.7038        1.91699                 NaN
  1217.12        2500.00                 NaN   15.3773        2.92261                 NaN            NaN            NaN   62.6600        2.12186       0.957071        3.45287        10.6921        1.81613                 NaN
  1215.68        2500.00                 NaN   15.3710        3.02029                 NaN            NaN            NaN   62.6448        3.37254        2.13395       0.951158        10.7391        1.76719                 NaN
  1214.25        2500.00                 NaN   15.3669        3.02705                 NaN            NaN            NaN   62.7004        3.37805        2.13361       0.938824        10.7609        1.69416                 NaN
  1212.81        2500.00                 NaN   15.3693        2.98973                 NaN            NaN            NaN   62.7672        2.10888        3.41197       0.961449        10.7747        1.61675                 NaN
  1211.37        2500.00                 NaN   15.3684        2.97446                 NaN            NaN            NaN   62.8287        3.43087        2.09743       0.966389        10.7929        1.54079                 NaN
  1209.93        2500.00                 NaN   15.3770        2.89177                 NaN            NaN            NaN   62.9328        2.05096        3.52075       0.980628        10.7967        1.44936                 NaN
  1208.49        2500.00                 NaN   15.3770        2.89177                 NaN            NaN            NaN   62.9816        2.05110        3.52064       0.980608        10.8203        1.37705                 NaN
  1207.06        2500.00                 NaN   15.3770        2.89195                 NaN            NaN            NaN   63.0310        2.04776        3.52323       0.981069        10.8439        1.30410                 NaN
  1205.62        2500.00                 NaN   15.3770        2.89232                 NaN            NaN            NaN   63.0812        2.04113        3.52837       0.981984        10.8675        1.23052                 NaN
  1204.18        2500.00                 NaN   15.3770        2.89249                 NaN            NaN            NaN   63.1313        2.03809        3.53073       0.982404        10.8915        1.15653                 NaN
  1202.74        2500.00                 NaN   15.3770        2.89266                 NaN            NaN            NaN   63.1810        2.03505        3.53309       0.982824        10.9152        1.08318                 NaN
  1201.31        2500.00                 NaN   15.3767        2.86981                 NaN            NaN            NaN   63.2551        3.56549        2.00787       0.993276        10.9321       0.999577                 NaN
  1199.87        2500.00                 NaN   15.3616        2.85121                 NaN            NaN            NaN   63.3352        3.58715        2.00061        1.00657        10.9441       0.913597                 NaN
  1198.43        2500.00                 NaN   15.3607        2.83705                 NaN            NaN            NaN   63.4014        3.61733        1.97457        1.01332        10.9636       0.832001                 NaN
  1196.99        2500.00                 NaN   15.3599        2.82183                 NaN            NaN            NaN   63.4663        3.63382        1.96619        1.01768        10.9838       0.750474                 NaN
  1195.55        2500.00                 NaN   15.3591        2.80652                 NaN            NaN            NaN   63.5316        3.65031        1.02205        1.95786        11.0041       0.668424                 NaN
  1194.12        2500.00                 NaN   15.3583        2.79115                 NaN            NaN            NaN   63.5973        1.94944        3.66677        1.02659        11.0247       0.585812                 NaN
  1192.68        2500.00                 NaN   15.3574        2.77588                 NaN            NaN            NaN   63.6633        3.68323        1.03090        1.94118        11.0454       0.502699                 NaN
  1191.24        2500.00                 NaN   12.5277       0.881492        4.47376                 NaN            NaN   63.3134        4.50886        1.50859        2.04006        10.7461                 NaN            NaN
  1189.80        2500.00                 NaN   11.2017                 NaN   6.57575                 NaN            NaN   62.9826        4.89004        1.30637        2.51340        10.5301                 NaN            NaN
  1188.36        2500.00                 NaN   11.1983                 NaN   6.58673                 NaN            NaN   62.9760        4.88967        1.30365        2.51703        10.5286                 NaN            NaN
  1186.93        2500.00                 NaN   11.1875                 NaN   6.60552                 NaN            NaN   62.9723        4.89404        1.29660        2.52044        10.5236                 NaN            NaN
  1185.49        2500.00                 NaN   11.1755                 NaN   6.62619                 NaN            NaN   62.9681        2.52429        4.89837        1.28937        10.5182                 NaN            NaN
  1184.05        2500.00                 NaN   11.1640                 NaN   6.64602                 NaN            NaN   62.9641        2.52806        4.90250        1.28252        10.5128                 NaN            NaN
  1182.61        2500.00                 NaN   11.1534                 NaN   6.66440                 NaN            NaN   62.9607        2.53167        4.90710        1.27534        10.5073                 NaN            NaN
  1181.17        2500.00                 NaN   11.1414                 NaN   6.68550                 NaN            NaN   62.9562        2.53585        4.91124        1.26796        10.5019                 NaN            NaN
  1179.74        2500.00                 NaN   11.1293                 NaN   6.70671                 NaN            NaN   62.9516        2.53998        4.91526        1.26085        10.4963                 NaN            NaN
  1178.30        2500.00                 NaN   11.1167                 NaN   6.72857                 NaN            NaN   62.9467        4.91891        1.25426        2.54395        10.4909                 NaN            NaN
  1176.86        2500.00                 NaN   8.57891                 NaN   10.7768                 NaN            NaN   61.0070        4.27983        3.56418                 NaN   10.7943                 NaN  0.999024     
  1175.42        2500.00                 NaN   8.56233                 NaN   10.7910                 NaN            NaN   61.0212        4.29611        3.56222                 NaN   10.7743                 NaN  0.992891     
  1173.99        2500.00                 NaN   8.44283                 NaN   10.9719                 NaN            NaN   60.9379        4.25513        3.57836                 NaN   10.7844                 NaN   1.02950     
  1172.55        2500.00                 NaN   8.41845                 NaN   11.0010                 NaN            NaN   60.9278        4.24877        3.58704                 NaN   10.7826                 NaN   1.03436     
  1171.11        2500.00                 NaN   8.31564                 NaN   11.1541                 NaN            NaN   60.8361        4.19214        3.61004                 NaN   10.8142                 NaN   1.07778     
  1169.67        2500.00                 NaN   8.24742                 NaN   11.2524                 NaN            NaN   60.7922        4.16971        3.62200                 NaN   10.8185                 NaN   1.09773     
  1168.23        2500.00                 NaN   8.17902                 NaN   11.3457                 NaN            NaN   60.7400        4.13779        3.64260                 NaN   10.8292                 NaN   1.12561     
  1166.80        2500.00                 NaN   8.13324                 NaN   11.4052                 NaN            NaN   60.6998        4.11171        3.66102                 NaN   10.8386                 NaN   1.15041     
  1165.36        2500.00                 NaN   8.06954                 NaN   11.5046                 NaN            NaN   60.6797        4.11160        3.65524                 NaN   10.8289                 NaN   1.15052     
  1163.92        2500.00                 NaN   8.00515                 NaN   11.5969                 NaN            NaN   60.6379        4.08962        3.66757                 NaN   10.8332                 NaN   1.16961     
  1162.48        2500.00                 NaN   7.92074                 NaN   11.7209                 NaN            NaN   60.5782        4.05635        3.68476                 NaN   10.8433                 NaN   1.19574     
  1161.04        2500.00                 NaN   7.85433                 NaN   11.8163                 NaN            NaN   60.5344        4.03273        3.69804                 NaN   10.8485                 NaN   1.21577     
  1159.61        2500.00                 NaN   7.78596                 NaN   11.9149                 NaN            NaN   60.4891        4.00842        3.71167                 NaN   10.8536                 NaN   1.23629     
  1158.17        2500.00                 NaN   7.72344                 NaN   12.0048                 NaN            NaN   60.4503        3.98854        3.72390                 NaN   10.8555                 NaN   1.25353     
  1156.73        2500.00                 NaN   7.68166                 NaN   12.0617                 NaN            NaN   60.4292        3.97937        3.73191                 NaN   10.8524                 NaN   1.26372     
  1155.29        2500.00                 NaN   7.61553                 NaN   12.1574                 NaN            NaN   60.3856        3.95588        3.74567                 NaN   10.8567                 NaN   1.28322     
  1153.85        2500.00                 NaN   7.52701                 NaN   12.2880                 NaN            NaN   60.3194        3.91727        3.76569                 NaN   10.8696                 NaN   1.31298     
  1152.42        2500.00                 NaN   7.45825                 NaN   12.3864                 NaN            NaN   60.2745        3.89241        3.77988                 NaN   10.8752                 NaN   1.33327     
  1150.98        2500.00                 NaN   7.39266                 NaN   12.4815                 NaN            NaN   60.2322        3.86993        3.79363                 NaN   10.8781                 NaN   1.35195     
  1149.54        2500.00                 NaN   7.32425                 NaN   12.5795                 NaN            NaN   60.1846        3.84233        3.80929                 NaN   10.8859                 NaN   1.37409     
  1148.10        2500.00                 NaN   7.25452                 NaN   12.6806                 NaN            NaN   60.1380        3.81661        3.82441                 NaN   10.8909                 NaN   1.39502     
  1146.67        2500.00                 NaN   7.18820                 NaN   12.7765                 NaN            NaN   60.0942        3.79257        3.83906                 NaN   10.8949                 NaN   1.41454     
  1145.23        2500.00                 NaN   7.12443                 NaN   12.8685                 NaN            NaN   60.0522        3.76935        3.85352                 NaN   10.8986                 NaN   1.43334     
  1143.79        2500.00                 NaN   7.05136                 NaN   12.9726                 NaN            NaN   60.0049        3.74265        3.86905                 NaN   10.9046                 NaN   1.45479     
  1142.35        2500.00                 NaN   6.98847                 NaN   13.0653                 NaN            NaN   59.9606        3.71792        3.88441                 NaN   10.9086                 NaN   1.47468     
  1140.91        2500.00                 NaN   6.94313                 NaN   13.1353                 NaN            NaN   59.9464        3.71905        3.88956                 NaN   10.8903                 NaN   1.47632     
  1139.48        2500.00                 NaN   6.84805                 NaN   13.2697                 NaN            NaN   59.8656        3.66435        3.91680                 NaN   10.9186                 NaN   1.51693     
  1138.04        2500.00                 NaN   6.78010                 NaN   13.3681                 NaN            NaN   59.8212        3.63970        3.93204                 NaN   10.9223                 NaN   1.53652     
  1136.60        2500.00                 NaN   6.71258                 NaN   13.4684                 NaN            NaN   59.7755        3.61482        3.94800                 NaN   10.9245                 NaN   1.55616     
  1135.16        2500.00                 NaN   6.64024                 NaN   13.5722                 NaN            NaN   59.7244        3.58414        3.96591                 NaN   10.9332                 NaN   1.57993     
  1133.72        2500.00                 NaN   6.57411                 NaN   13.6695                 NaN            NaN   59.6803        3.55987        3.98156                 NaN   10.9357                 NaN   1.59898     
  1132.29        2500.00                 NaN   6.29807                 NaN   13.9731                 NaN            NaN   59.5646        3.47359        4.04854                 NaN   10.9675                 NaN   1.67461     
  1130.85        2500.00                 NaN   6.42998                 NaN   13.8798                 NaN            NaN   59.5797        3.50131        4.01698                 NaN   10.9479                 NaN   1.64428     
  1129.41        2500.00                 NaN   6.42800                 NaN   13.8903                 NaN            NaN   59.5989        3.52525        4.01515                 NaN   10.9145                 NaN   1.62783     
  1127.97        2500.00                 NaN   6.29688                 NaN   14.0738                 NaN            NaN   59.4905        3.45070        4.04936                 NaN   10.9548                 NaN   1.68393     
  1126.53        2500.00                 NaN   6.21692                 NaN   14.1906                 NaN            NaN   59.4328        3.41592        4.06948                 NaN   10.9641                 NaN   1.71023     
  1125.10        2500.00                 NaN   6.14374                 NaN   14.2982                 NaN            NaN   59.3818        3.38642        4.08759                 NaN   10.9695                 NaN   1.73280     
  1123.66        2500.00                 NaN   6.07264                 NaN   14.4028                 NaN            NaN   59.3325        3.35772        4.10570                 NaN   10.9741                 NaN   1.75452     
  1122.22        2500.00                 NaN   5.97384                 NaN   14.5435                 NaN            NaN   59.2768        3.32722        4.12219                 NaN   10.9793                 NaN   1.77714     
  1120.78        2500.00                 NaN   5.92475                 NaN   14.6200                 NaN            NaN   59.2285        3.29655        4.14333                 NaN   10.9859                 NaN   1.80097     
  1119.35        2500.00                 NaN   5.85392                 NaN   14.7271                 NaN            NaN   59.1793        3.26896        4.16149                 NaN   10.9880                 NaN   1.82123     
  1117.91        2500.00                 NaN   5.77842                 NaN   14.8368                 NaN            NaN   59.1252        3.23570        4.18151                 NaN   10.9961                 NaN   1.84631     
  1116.47        2500.00                 NaN   5.70174                 NaN   14.9505                 NaN            NaN   59.0723        3.20537        4.20064                 NaN   11.0004                 NaN   1.86915     
  1115.03        2500.00                 NaN   5.62307                 NaN   15.0681                 NaN            NaN   59.0153        3.17163        4.22127                 NaN   11.0067                 NaN   1.89390     
  1113.59        2500.00                 NaN   5.54757                 NaN   15.1802                 NaN            NaN   58.9618        3.14012        4.24110                 NaN   11.0119                 NaN   1.91730     
  1112.16        2500.00                 NaN   5.47015                 NaN   15.2956                 NaN            NaN   58.9062        3.10710        4.26148                 NaN   11.0177                 NaN   1.94176     
  1110.72        2500.00                 NaN   5.40353                 NaN   15.3977                 NaN            NaN   58.8596        3.08121        4.27937                 NaN   11.0180                 NaN   1.96064     
  1109.28        2500.00                 NaN   5.32627                 NaN   15.5131                 NaN            NaN   58.8040        3.04815        4.30002                 NaN   11.0236                 NaN   1.98496     
  1107.84        2500.00                 NaN   5.24045                 NaN   15.6392                 NaN            NaN   58.7412        3.00940        4.32290                 NaN   11.0332                 NaN   2.01360     
  1106.40        2500.00                 NaN   5.16247                 NaN   15.7560                 NaN            NaN   58.6848        2.97576        4.34401                 NaN   11.0388                 NaN   2.03817     
  1104.97        2500.00                 NaN   5.08346                 NaN   15.8746                 NaN            NaN   58.6274        2.94148        4.36539                 NaN   11.0445                 NaN   2.06321     
  1103.53        2500.00                 NaN   5.00586                 NaN   15.9902                 NaN            NaN   58.5714        2.90771        4.38671                 NaN   11.0502                 NaN   2.08791     
  1102.09        2500.00                 NaN   4.92428                 NaN   16.1138                 NaN            NaN   58.5114        2.87195        4.40895                 NaN   11.0559                 NaN   2.11369     
  1100.65        2500.00                 NaN   4.84443                 NaN   16.2346                 NaN            NaN   58.4527        2.83677        4.43102                 NaN   11.0614                 NaN   2.13908     
  1099.21        2500.00                 NaN   4.82697                 NaN   16.2867                 NaN            NaN   58.4521        2.85329        4.43592                 NaN   11.0211                 NaN   2.12394     
  1097.78        2500.00                 NaN   4.74120                 NaN   16.4161                 NaN            NaN   58.3890        2.81526        4.45945                 NaN   11.0277                 NaN   2.15134     
  1096.34        2500.00                 NaN   4.59885                 NaN   16.6062                 NaN            NaN   58.2713        2.72734        4.49931                 NaN   11.0793                 NaN   2.21780     
  1094.90        2500.00                 NaN   4.51408                 NaN   16.7342                 NaN            NaN   58.2082        2.68889        4.52303                 NaN   11.0862                 NaN   2.24541     
  1093.46        2500.00                 NaN   4.42746                 NaN   16.8658                 NaN            NaN   58.1439        2.65002        4.54718                 NaN   11.0925                 NaN   2.27308     
  1092.03        2500.00                 NaN   4.34370                 NaN   16.9930                 NaN            NaN   58.0816        2.61210        4.57099                 NaN   11.0985                 NaN   2.30015     
  1090.59        2500.00                 NaN   4.26288                 NaN   17.1175                 NaN            NaN   58.0200        2.57493        4.59438                 NaN   11.1039                 NaN   2.32638     
  1089.15        2500.00                 NaN   4.17547                 NaN   17.2494                 NaN            NaN   57.9546        2.53447        4.61922                 NaN   11.1113                 NaN   2.35554     
  1087.71        2500.00                 NaN   4.09336                 NaN   17.3754                 NaN            NaN   57.8923        2.49667        4.64302                 NaN   11.1171                 NaN   2.38215     
  1086.27        2500.00                 NaN   4.01236                 NaN   17.5045                 NaN            NaN   57.8300        2.46040        4.66693                 NaN   11.1190                 NaN   2.40674     
  1084.84        2500.00                 NaN   3.91286                 NaN   17.6525                 NaN            NaN   57.7549        2.41248        4.69499                 NaN   11.1311                 NaN   2.44116     
  1083.40        2500.00                 NaN   3.82370                 NaN   17.7903                 NaN            NaN   57.6865        2.37071        4.72095                 NaN   11.1375                 NaN   2.47031     
  1081.96        2500.00                 NaN   3.65518                 NaN   18.0171                 NaN            NaN   57.5882        2.30916        4.75846                 NaN   11.1522                 NaN   2.51976     
  1080.52        2500.00                 NaN   3.54724                 NaN   18.1798                 NaN            NaN   57.5073        2.25849        4.78889                 NaN   11.1627                 NaN   2.55558     
  1079.08        2500.00                 NaN   3.55798                 NaN   18.2042                 NaN            NaN   57.4809        2.24544        4.79945                 NaN   11.1549                 NaN   2.55704     
  1077.65        2500.00                 NaN   3.46929                 NaN   18.3439                 NaN            NaN   57.4115        2.20328        4.82603                 NaN   11.1602                 NaN   2.58591     
  1076.21        2500.00                 NaN  0.560617                 NaN   19.2795                 NaN   2.52762        56.1908        2.93385        4.01841                 NaN   11.7359                 NaN   2.75329     
  1074.77        2500.00                 NaN            NaN            NaN   19.5064                 NaN   2.99176        55.9250        3.03840        3.88469                 NaN   11.8533                 NaN   2.80039     
  1073.33        2500.00                 NaN            NaN            NaN   19.5530                 NaN   2.97149        55.9026        3.01457        3.90465                 NaN   11.8451                 NaN   2.80853     
  1071.89        2500.00                 NaN            NaN            NaN   19.5970                 NaN   2.95302        55.8806        2.99192        3.92362                 NaN   11.8376                 NaN   2.81621     
  1070.46        2500.00                 NaN            NaN            NaN   19.6496                 NaN   2.92970        55.8562        2.96538        3.94581                 NaN   11.8283                 NaN   2.82497     
  1069.02        2500.00                 NaN            NaN            NaN   19.7045                 NaN   2.90502        55.8317        2.93845        3.96888                 NaN   11.8177                 NaN   2.83368     
  1067.58        2500.00                 NaN            NaN            NaN   19.7164                 NaN   2.90925        55.8198        2.93621        3.97318                 NaN   11.8111                 NaN   2.83408     
  1066.14        2500.00                 NaN            NaN            NaN   19.8037                 NaN   2.86237        55.7832        2.88718        4.01088                 NaN   11.8017                 NaN   2.85090     
  1064.71        2500.00                 NaN            NaN            NaN   19.8574                 NaN   2.83887        55.7579        2.85995        4.03340                 NaN   11.7927                 NaN   2.85985     
  1063.27        2500.00                 NaN            NaN            NaN   19.9123                 NaN   2.81477        55.7321        2.83209        4.05636                 NaN   11.7835                 NaN   2.86897     
  1061.83        2500.00                 NaN            NaN            NaN   19.9690                 NaN   2.78976        55.7057        2.80344        4.07999                 NaN   11.7739                 NaN   2.87829     
  1060.39        2500.00                 NaN            NaN            NaN   19.9469                 NaN   2.81501        55.7046        2.81952        4.07057                 NaN   11.7706                 NaN   2.87285     
  1058.95        2500.00                 NaN            NaN            NaN   20.0840                 NaN   2.73926        55.6515        2.74479        4.12777                 NaN   11.7554                 NaN   2.89739     
  1057.52        2500.00                 NaN            NaN            NaN   20.0690                 NaN   2.76166        55.6474        2.75794        4.12044                 NaN   11.7510                 NaN   2.89253     
  1056.08        2500.00                 NaN            NaN            NaN   20.1313                 NaN   2.73458        55.6182        2.72662        4.14574                 NaN   11.7411                 NaN   2.90248     
  1054.64        2500.00                 NaN            NaN            NaN   20.2237                 NaN   2.68476        55.5810        2.67631        4.18641                 NaN   11.7289                 NaN   2.91889     
  1053.20        2500.00                 NaN            NaN            NaN   20.3069                 NaN   2.64404        55.5455        2.63309        4.21997                 NaN   11.7171                 NaN   2.93333     
  1051.76        2500.00                 NaN            NaN            NaN   20.3765                 NaN   2.61254        55.5137        2.59733        4.24858                 NaN   11.7066                 NaN   2.94474     
  1050.33        2500.00                 NaN            NaN            NaN   20.4461                 NaN   2.58133        55.4818        2.56191        4.27696                 NaN   11.6959                 NaN   2.95598     
  1048.89        2500.00                 NaN            NaN            NaN   20.5178                 NaN   2.54908        55.4490        2.52541        4.30609                 NaN   11.6851                 NaN   2.96750     
  1047.45        2500.00                 NaN            NaN            NaN   20.5909                 NaN   2.51623        55.4156        2.48824        4.33571                 NaN   11.6741                 NaN   2.97921     
  1046.01        2500.00                 NaN            NaN            NaN   19.5727                 NaN   3.28943        55.6531        3.11038        3.91579                 NaN   11.7138                 NaN   2.74474     
  1044.57        2500.00                 NaN            NaN            NaN   20.7411                 NaN   2.44885        55.3471        2.41198        4.39632                 NaN   11.6516                 NaN   3.00313     
  1043.14        2500.00                 NaN            NaN            NaN   20.8183                 NaN   2.41420        55.3118        2.37277        4.42740                 NaN   11.6401                 NaN   3.01537     
  1041.70        2500.00                 NaN            NaN            NaN   20.8975                 NaN   2.37866        55.2758        2.33259        4.45919                 NaN   11.6284                 NaN   3.02787     
  1040.26        2500.00                 NaN            NaN            NaN   20.8703                 NaN   2.42205        55.2693        2.36036        4.43980                 NaN   11.6228                 NaN   3.01535     
  1038.82        2500.00                 NaN            NaN            NaN   21.0600                 NaN   2.30631        55.2017        2.25055        4.52382                 NaN   11.6046                 NaN   3.05310     
  1037.39        2500.00                 NaN            NaN            NaN   21.1252                 NaN   2.28068        55.1692        2.21683        4.55110                 NaN   11.5939                 NaN   3.06311     
  1035.95        2500.00                 NaN            NaN            NaN   21.0857                 NaN   2.33447        55.1655        2.25458        4.52359                 NaN   11.5891                 NaN   3.04701     
  1034.51        2500.00                 NaN            NaN            NaN   21.1605                 NaN   2.30431        55.1296        2.21825        4.55242                 NaN   11.5773                 NaN   3.05771     
  1033.07        2500.00                 NaN            NaN            NaN   21.2362                 NaN   2.27393        55.0932        2.18153        4.58151                 NaN   11.5652                 NaN   3.06847     
  1031.63        2500.00                 NaN            NaN            NaN   21.3129                 NaN   2.24331        55.0562        2.14440        4.61089                 NaN   11.5530                 NaN   3.07930     
  1030.20        2500.00                 NaN            NaN            NaN   21.6229                 NaN   2.04999        54.9476        1.96225        4.74745                 NaN   11.5276                 NaN   3.14215     
