|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1289.47        2500.00        1.65367                 NaN   83.3112                 NaN  0.764393        2.92091                 NaN   1.91268        9.43717                 NaN            NaN            NaN
  1288.01        2500.00        1.43463                 NaN   85.6279                 NaN  0.652811        2.50686                 NaN   1.63770        8.14008                 NaN            NaN            NaN
  1286.55        2500.00        1.26362                 NaN   87.4378                 NaN  0.566092        2.18587                 NaN   1.42232        7.12435                 NaN            NaN            NaN
  1285.09        2500.00        1.12637                 NaN   88.8701                 NaN  0.497855        1.93473                 NaN   1.25256        6.31838                 NaN            NaN            NaN
  1283.62        2500.00        1.01394                 NaN   90.0319                 NaN  0.443312        1.73199                 NaN   1.11509        5.66375                 NaN            NaN            NaN
  1282.16        2500.00        1.00007                 NaN   90.2458                 NaN  0.430982        1.69076                 NaN   1.08206        5.55033                 NaN            NaN            NaN
  1280.70        2500.00       0.760295                 NaN   92.5708                 NaN  0.328579        1.29555                 NaN  0.821862        4.22289                 NaN            NaN            NaN
  1279.24        2500.00       0.803954                 NaN   92.2804                 NaN  0.315784        1.35213                 NaN  0.844503        4.40319                 NaN            NaN            NaN
  1277.78        2500.00       0.850933                 NaN   91.4472                 NaN  0.392413        1.52999                 NaN  0.941884        4.83760                 NaN            NaN            NaN
  1276.31        2500.00       0.682332                 NaN   92.6895                 NaN  0.330438        1.40328                 NaN  0.785905        4.10854                 NaN            NaN            NaN
  1274.85        2500.00       0.427162                 NaN   95.2555                 NaN  0.370733       0.566796                 NaN  0.547347        2.83242                 NaN            NaN            NaN
  1273.39        2500.00       0.587980                 NaN   95.7018                 NaN  0.312450E-001  0.862150                 NaN  0.427450        2.38939                 NaN            NaN            NaN
  1271.93        2500.00       0.538927                 NaN   94.3140                 NaN  0.285546       0.990289                 NaN  0.604446        3.26677                 NaN            NaN            NaN
  1270.47        2500.00       0.553979                 NaN   95.2786                 NaN  0.119402       0.902709                 NaN  0.480964        2.66432                 NaN            NaN            NaN
  1269.00        2500.00       0.515186                 NaN   94.3669                 NaN  0.267372        1.11683                 NaN  0.599102        3.13459                 NaN            NaN            NaN
  1267.54        2500.00       0.409395                 NaN   96.7571                 NaN  0.974401E-001  0.499267                 NaN  0.317977        1.91884                 NaN            NaN            NaN
  1266.08        2500.00       0.439602                 NaN   95.7647                 NaN  0.172081       0.775016                 NaN  0.431605        2.41704                 NaN            NaN            NaN
  1264.62        2500.00       0.493663                 NaN   94.7339                 NaN  0.232492        1.02099                 NaN  0.536767        2.98215                 NaN            NaN            NaN
  1263.16        2500.00       0.326324                 NaN   97.3601                 NaN  0.927895E-001  0.423184                 NaN  0.262989        1.53460                 NaN            NaN            NaN
  1261.69        2500.00        1.02371       0.648754E-001   90.7599                 NaN  0.490646E-002   1.95432                 NaN  0.835646        5.35664                 NaN            NaN            NaN
  1260.23        2500.00                 NaN            NaN   98.1972       0.322697E-001  0.357656       0.290568                 NaN  0.160143       0.703378       0.258816                 NaN            NaN
  1258.77        2500.00       0.350185E-005            NaN   99.9999       0.258358E-004  0.114863E-004            NaN            NaN            NaN  0.618407E-004  0.118222E-004            NaN            NaN
  1257.31        2500.00       0.387633       0.183563        88.8959        2.23626       0.674543                 NaN            NaN            NaN   6.45380        1.16828                 NaN            NaN
  1255.85        2500.00       0.309777       0.477903        90.2030       0.853297       0.178985        1.65176                 NaN            NaN   5.29139        1.03385                 NaN            NaN
  1254.38        2500.00       0.580631       0.361232        88.8289       0.750798       0.112709        2.17823                 NaN            NaN   5.99822        1.18933                 NaN            NaN
  1252.92        2500.00       0.400043       0.786158        86.6631       0.579194       0.450753E-002   3.02909                 NaN            NaN   7.11079        1.42710                 NaN            NaN
  1251.46        2500.00       0.583201       0.632521        80.4062        2.49030       0.707422        1.68192                 NaN            NaN   11.3316        2.16682                 NaN            NaN
  1250.00        2500.00        3.23969       0.876739                 NaN   17.0145        5.77822                 NaN            NaN            NaN   59.1268        11.7188        2.24530                 NaN
  1248.54        2500.00        3.23714       0.879391                 NaN   17.0125        5.78005                 NaN            NaN            NaN   59.1672        11.7369        2.18677                 NaN
  1247.07        2500.00        3.23440       0.882224                 NaN   17.0105        5.78188                 NaN            NaN            NaN   59.2078        11.7552        2.12792                 NaN
  1245.61        2500.00       0.870594        3.23508                 NaN   17.0049        5.79511                 NaN            NaN            NaN   59.2562        11.7719        2.06620                 NaN
  1244.15        2500.00        3.23104       0.869769                 NaN   17.0016        5.80225                 NaN            NaN            NaN   59.2995        11.7900        2.00587                 NaN
  1242.69        2500.00        3.22701       0.876712                 NaN   17.0007        5.80122                 NaN            NaN            NaN   59.3385        11.8093        1.94666                 NaN
  1241.23        2500.00       0.877815        3.22460                 NaN   16.9984        5.80445                 NaN            NaN            NaN   59.3811        11.8279        1.88580                 NaN
  1239.76        2500.00       0.886966        3.21883                 NaN   16.9977        5.80308                 NaN            NaN            NaN   59.4195        11.8479        1.82598                 NaN
  1238.30        2500.00        3.21946       0.883084                 NaN   16.9957        5.80752                 NaN            NaN            NaN   59.4646        11.8660        1.76366                 NaN
  1236.84        2500.00       0.880087        3.21285                 NaN   16.9907        5.82083                 NaN            NaN            NaN   59.5085        11.8855        1.70146                 NaN
  1235.38        2500.00        3.20414       0.880027                 NaN   16.9878        5.83319                 NaN            NaN            NaN   59.5483        11.9062        1.64033                 NaN
  1233.92        2500.00        3.19375       0.885267                 NaN   16.9862        5.84200                 NaN            NaN            NaN   59.5852        11.9277        1.57984                 NaN
  1232.45        2500.00       0.946768        3.09415                 NaN   16.9697        5.91123                 NaN            NaN            NaN   59.6031        11.9494        1.52560                 NaN
  1230.99        2500.00        3.18006       0.882986                 NaN   16.9801        5.86450                 NaN            NaN            NaN   59.6688        11.9688        1.45470                 NaN
  1229.53        2500.00       0.884676        3.17589                 NaN   16.9779        5.86914                 NaN            NaN            NaN   59.7126        11.9888        1.39100                 NaN
  1228.07        2500.00       0.900491        3.14041                 NaN   16.9702        5.90945                 NaN            NaN            NaN   59.7341        12.0108        1.33456                 NaN
  1226.61        2500.00        3.11538       0.919577                 NaN   16.9698        5.91900                 NaN            NaN            NaN   59.7690        12.0341        1.27326                 NaN
  1225.14        2500.00        3.11532       0.919627                 NaN   16.9698        5.91901                 NaN            NaN            NaN   59.8135        12.0556        1.20717                 NaN
  1223.68        2500.00        3.11531       0.919632                 NaN   16.9698        5.91901                 NaN            NaN            NaN   59.8576        12.0769        1.14178                 NaN
  1222.22        2500.00        3.11531       0.919632                 NaN   16.9698        5.91901                 NaN            NaN            NaN   59.9021        12.0983        1.07593                 NaN
  1220.76        2500.00       0.924315        3.11374                 NaN   16.9563        5.91511       0.207325E-001            NaN            NaN   59.9403        12.1202        1.00935                 NaN
  1219.30        2500.00       0.970894        3.14950                 NaN   16.7919        5.80742       0.273041                 NaN            NaN   59.9567        12.1286       0.922044                 NaN
  1217.84        2500.00       0.974326        3.15212                 NaN   16.7798        5.79950       0.291612                 NaN            NaN   59.9999        12.1495       0.853304                 NaN
  1216.37        2500.00       0.977626        3.15466                 NaN   16.7681        5.79187       0.309485                 NaN            NaN   60.0435        12.1705       0.784142                 NaN
  1214.91        2500.00       0.980929        3.15719                 NaN   16.7565        5.78423       0.327377                 NaN            NaN   60.0875        12.1918       0.714496                 NaN
  1213.45        2500.00       0.983478        3.15915                 NaN   16.7475        5.77834       0.341184                 NaN            NaN   60.1323        12.2134       0.644706                 NaN
  1211.99        2500.00        3.16978        1.07886                 NaN   16.3201        5.64370       0.969249                 NaN            NaN   60.0646        12.2137       0.539966                 NaN
  1210.53        2500.00        3.15663        1.16196                 NaN   16.1126        5.54921        1.30178                 NaN            NaN   60.0314        12.2298       0.456644                 NaN
  1209.06        2500.00        3.15560        1.16437                 NaN   16.1135        5.54954        1.30211                 NaN            NaN   60.0808        12.2507       0.383362                 NaN
  1207.60        2500.00        3.15747        1.16693                 NaN   16.1048        5.54373        1.31578                 NaN            NaN   60.1267        12.2729       0.311730                 NaN
  1206.14        2500.00        3.15934        1.16951                 NaN   16.0959        5.53790        1.32950                 NaN            NaN   60.1730        12.2952       0.239637                 NaN
  1204.68        2500.00        3.16122        1.17209                 NaN   16.0871        5.53205        1.34326                 NaN            NaN   60.2195        12.3177       0.167080                 NaN
  1203.22        2500.00        3.16311        1.17469                 NaN   16.0782        5.52617        1.35709                 NaN            NaN   60.2663        12.3404       0.940629E-001            NaN
  1201.75        2500.00        3.17168        1.18647                 NaN   16.0378        5.49950        1.41985                 NaN            NaN   60.3076        12.3605       0.165917E-001            NaN
  1200.29        2500.00        3.15429        1.28777                 NaN   15.5997        5.38037        2.07107                 NaN            NaN   60.1740        12.3328                 NaN            NaN
  1198.83        2500.00        4.54678                 NaN            NaN   6.90745        2.71444        15.6174                 NaN            NaN   55.7189        12.4119                 NaN   2.08309     
  1197.37        2500.00        4.67282                 NaN            NaN   6.40157        2.49597        16.4866                 NaN            NaN   55.4708        12.3532                 NaN   2.11898     
  1195.91        2500.00        4.73263                 NaN            NaN   6.16708        2.39503        16.8448                 NaN            NaN   55.3752        12.3409                 NaN   2.14440     
  1194.44        2500.00        4.77410                 NaN            NaN   5.99853        2.32710        17.0993                 NaN            NaN   55.3076        12.3290                 NaN   2.16434     
  1192.98        2500.00        4.85849                 NaN            NaN   5.69144        2.18622        17.5728                 NaN            NaN   55.1841        12.3108                 NaN   2.19617     
  1191.52        2500.00        4.85668                 NaN            NaN   5.44749        2.16074        17.8012                 NaN            NaN   55.1253        12.3374                 NaN   2.27118     
  1190.06        2500.00        5.10112                 NaN            NaN   4.74314        1.74495        19.0382                 NaN            NaN   54.7683        12.3033                 NaN   2.30105     
  1188.60        2500.00        5.10112                 NaN            NaN   4.74314        1.74495        19.0382                 NaN            NaN   54.7683        12.3033                 NaN   2.30105     
  1187.13        2500.00        5.10112                 NaN            NaN   4.74314        1.74495        19.0382                 NaN            NaN   54.7683        12.3033                 NaN   2.30105     
  1185.67        2500.00        5.14951                 NaN            NaN   4.46956        1.62945        19.4672                 NaN            NaN   54.6505        12.2917                 NaN   2.34210     
  1184.21        2500.00        5.18696                 NaN            NaN   4.35002        1.56682        19.6545                 NaN            NaN   54.6056        12.2830                 NaN   2.35307     
  1182.75        2500.00        5.18696                 NaN            NaN   4.35002        1.56682        19.6545                 NaN            NaN   54.6056        12.2830                 NaN   2.35307     
  1181.29        2500.00        5.18696                 NaN            NaN   4.35001        1.56682        19.6545                 NaN            NaN   54.6056        12.2830                 NaN   2.35307     
  1179.82        2500.00        5.22033                 NaN            NaN   4.21937        1.52663        19.8304                 NaN            NaN   54.5685        12.2758                 NaN   2.35903     
  1178.36        2500.00        5.22034                 NaN            NaN   4.21930        1.52660        19.8305                 NaN            NaN   54.5685        12.2758                 NaN   2.35904     
  1176.90        2500.00        5.22046                 NaN            NaN   4.21867        1.52634        19.8315                 NaN            NaN   54.5682        12.2757                 NaN   2.35912     
  1175.44        2500.00        5.22032                 NaN            NaN   4.21939        1.52664        19.8304                 NaN            NaN   54.5685        12.2758                 NaN   2.35903     
  1173.98        2500.00        5.64078                 NaN            NaN   2.71324       0.906675        22.1144                 NaN            NaN   53.9630        12.1368                 NaN   2.52522     
  1172.51        2500.00        5.27228                 NaN            NaN   3.61445        1.31997        20.7838                 NaN            NaN   54.2629        12.2746                 NaN   2.47198     
  1171.05        2500.00        5.77101                 NaN            NaN   2.23213       0.697011        22.8524                 NaN            NaN   53.7637        12.1062                 NaN   2.57752     
  1169.59        2500.00        5.83495                 NaN            NaN   1.99207       0.593228        23.2178                 NaN            NaN   53.6654        12.0921                 NaN   2.60447     
  1168.13        2500.00        5.90164                 NaN            NaN   1.75086       0.487075        23.5915                 NaN            NaN   53.5634        12.0757                 NaN   2.62982     
  1166.67        2500.00        5.96706                 NaN            NaN   1.51039       0.382109        23.9607                 NaN            NaN   53.4632        12.0605                 NaN   2.65604     
  1165.20        2500.00        6.03817                 NaN            NaN   1.25288       0.268169        24.3592                 NaN            NaN   53.3548        12.0434                 NaN   2.68332     
  1163.74        2500.00        6.10644                 NaN            NaN   1.00378       0.158793        24.7409                 NaN            NaN   53.2519        12.0274                 NaN   2.71074     
  1162.28        2500.00        6.17506                 NaN            NaN  0.752859       0.487640E-001   25.1265                 NaN            NaN   53.1473        12.0114                 NaN   2.73809     
  1160.82        2500.00        6.18968                 NaN            NaN  0.700206       0.376712E-001   25.1795                 NaN            NaN   53.1379        12.0040                 NaN   2.75100     
  1159.36        2500.00        6.21568                 NaN            NaN  0.601993                 NaN   25.3222                 NaN            NaN   53.0986        11.9965                 NaN   2.76497     
  1157.89        2500.00        6.22209                 NaN            NaN  0.607060                 NaN   25.3118                 NaN            NaN   53.0985        11.9940                 NaN   2.76649     
  1156.43        2500.00        6.22591                 NaN            NaN  0.502963                 NaN   25.4124                 NaN            NaN   53.0825        11.9836                 NaN   2.79261     
  1154.97        2500.00        6.23140                 NaN            NaN  0.460566                 NaN   25.4485                 NaN            NaN   53.0770        11.9771                 NaN   2.80540     
  1153.51        2500.00        6.23462                 NaN            NaN  0.404024                 NaN   25.4938                 NaN            NaN   53.0746        11.9686                 NaN   2.82436     
  1152.05        2500.00        6.24244                 NaN            NaN  0.382839                 NaN   25.5124                 NaN            NaN   53.0672        11.9659                 NaN   2.82925     
  1150.58        2500.00        6.24688                 NaN            NaN  0.325155       0.154290E-005   25.5639                 NaN            NaN   53.0603        11.9574                 NaN   2.84625     
  1149.12        2500.00        6.25449                 NaN            NaN  0.315362                 NaN   25.5678                 NaN            NaN   53.0576        11.9550                 NaN   2.84971     
  1147.66        2500.00        6.25890                 NaN            NaN  0.261213                 NaN   25.6151                 NaN            NaN   53.0516        11.9471                 NaN   2.86609     
  1146.20        2500.00        6.27283                 NaN            NaN  0.156332                 NaN   25.6855                 NaN            NaN   53.0142        11.9528                 NaN   2.91838     
  1144.74        2500.00        6.27274                 NaN            NaN  0.220918                 NaN   25.6423                 NaN            NaN   53.0451        11.9399                 NaN   2.87913     
  1143.27        2500.00        6.27712                 NaN            NaN  0.167896                 NaN   25.6918                 NaN            NaN   53.0375        11.9315                 NaN   2.89421     
  1141.81        2500.00        6.28367                 NaN            NaN  0.141261                 NaN   25.7134                 NaN            NaN   53.0330        11.9263                 NaN   2.90227     
  1140.35        2500.00        6.28939                 NaN            NaN  0.105737                 NaN   25.7430                 NaN            NaN   53.0283        11.9206                 NaN   2.91298     
  1138.89        2500.00        6.29897                 NaN            NaN  0.325452E-001            NaN   25.7920                 NaN            NaN   53.0175        11.9203                 NaN   2.93873     
  1137.43        2500.00        6.30186                 NaN            NaN  0.406228E-001            NaN   25.7969                 NaN            NaN   53.0193        11.9086                 NaN   2.93266     
  1135.96        2500.00        6.30577                 NaN            NaN            NaN            NaN   25.8228                 NaN            NaN   53.0073        11.9139                 NaN   2.95031     
  1134.50        2500.00        6.31569                 NaN            NaN            NaN            NaN   25.8275                 NaN            NaN   53.0113        11.9004                 NaN   2.94510     
  1133.04        2500.00        6.31841                 NaN            NaN            NaN            NaN   25.8398                 NaN            NaN   53.0072        11.8852                 NaN   2.94943     
  1131.58        2500.00        6.32298                 NaN            NaN  0.402195E-002            NaN   25.8507                 NaN            NaN   52.9938        11.8777                 NaN   2.95079     
  1130.12        2500.00        6.32715                 NaN            NaN            NaN            NaN   25.8374                 NaN            NaN   53.0098        11.8649                 NaN   2.96070     
  1128.65        2500.00        6.33790                 NaN            NaN            NaN            NaN   25.8457                 NaN            NaN   53.0005        11.8609                 NaN   2.95505     
  1127.19        2500.00        6.32807                 NaN            NaN  0.278772                 NaN   25.5750                 NaN            NaN   53.0403        11.8626                 NaN   2.91523     
  1125.73        2500.00        6.34170                 NaN            NaN            NaN            NaN   25.8930                 NaN            NaN   52.9642        11.8408                 NaN   2.96025     
  1124.27        2500.00        6.35761                 NaN            NaN            NaN            NaN   25.8118                 NaN            NaN   53.0037        11.8496                 NaN   2.97721     
  1122.81        2500.00        6.29762                 NaN            NaN            NaN            NaN   25.8153                 NaN  0.227072        52.8060        11.9030                 NaN   2.95105     
  1121.34        2500.00        6.36459                 NaN            NaN            NaN            NaN   25.8552                 NaN            NaN   52.9795        11.8242                 NaN   2.97653     
  1119.88        2500.00        6.36221                 NaN            NaN            NaN            NaN   25.9118                 NaN            NaN   52.9594        11.7949                 NaN   2.97170     
  1118.42        2500.00        6.37495                 NaN            NaN            NaN            NaN   25.8403                 NaN            NaN   52.9931        11.8282                 NaN   2.96342     
  1116.96        2500.00        6.37780                 NaN            NaN            NaN            NaN   25.8892                 NaN            NaN   52.9663        11.7855                 NaN   2.98107     
  1115.50        2500.00        6.38592                 NaN            NaN            NaN            NaN   25.9580                 NaN            NaN   52.9162        11.7596                 NaN   2.98026     
  1114.03        2500.00        6.40292                 NaN            NaN            NaN            NaN   25.8868                 NaN            NaN   52.9719        11.7583                 NaN   2.98020     
  1112.57        2500.00        6.39011                 NaN            NaN            NaN            NaN   25.8603                 NaN  0.698203E-001   52.9079        11.7907                 NaN   2.98117     
  1111.11        2500.00        6.39465                 NaN            NaN            NaN            NaN   25.8735                 NaN  0.730563E-001   52.8944        11.7829                 NaN   2.98149     
  1109.65        2500.00        6.39958                 NaN            NaN            NaN            NaN   25.8863                 NaN  0.747899E-001   52.8827        11.7746                 NaN   2.98203     
  1108.19        2500.00        6.40462                 NaN            NaN            NaN            NaN   25.8981                 NaN  0.755501E-001   52.8727        11.7662                 NaN   2.98287     
  1106.72        2500.00        6.41697                 NaN            NaN            NaN            NaN   25.9922                 NaN            NaN   52.8939        11.7110                 NaN   2.98602     
  1105.26        2500.00        6.41746                 NaN            NaN            NaN            NaN   25.9929                 NaN            NaN   52.8970        11.7068                 NaN   2.98589     
  1103.80        2500.00        6.41793                 NaN            NaN            NaN            NaN   25.9969                 NaN            NaN   52.8937        11.6933                 NaN   2.99814     
  1102.34        2500.00        6.45340                 NaN            NaN            NaN            NaN   26.1221                 NaN  0.459687E-001   52.7850        11.5946                 NaN   2.99900     
  1100.88        2500.00        6.46858                 NaN            NaN            NaN            NaN   26.0592                 NaN  0.100599        52.7831        11.5932                 NaN   2.99535     
  1099.41        2500.00        6.46536                 NaN            NaN            NaN            NaN   25.9844                 NaN            NaN   52.8883        11.6703                 NaN   2.99154     
  1097.95        2500.00        6.47141                 NaN            NaN            NaN            NaN   26.1158                 NaN  0.377211E-001   52.7983        11.5769                 NaN   2.99989     
  1096.49        2500.00        6.47936                 NaN            NaN            NaN            NaN   26.0213                 NaN            NaN   52.8670        11.6355                 NaN   2.99682     
  1095.03        2500.00        6.48452                 NaN            NaN            NaN  0.352211E-002   26.0757                 NaN            NaN   52.8172        11.6159                 NaN   3.00314     
  1093.57        2500.00        6.48711                 NaN            NaN            NaN  0.222735E-002   26.0791                 NaN            NaN   52.8155        11.6133                 NaN   3.00273     
  1092.10        2500.00        6.48973                 NaN            NaN            NaN  0.905409E-003   26.0826                 NaN            NaN   52.8137        11.6107                 NaN   3.00231     
  1090.64        2500.00        6.47729                 NaN            NaN            NaN  0.591311E-002   26.1014                 NaN            NaN   52.8237        11.5784                 NaN   3.01328     
  1089.18        2500.00        6.48495                 NaN            NaN            NaN            NaN   26.0820                 NaN  0.124273E-001   52.8296        11.5815                 NaN   3.00952     
  1087.72        2500.00        6.48473                 NaN            NaN            NaN            NaN   26.1013                 NaN            NaN   52.8264        11.5756                 NaN   3.01198     
  1086.26        2500.00        6.48278                 NaN            NaN            NaN            NaN   26.1187                 NaN            NaN   52.8183        11.5662                 NaN   3.01407     
  1084.79        2500.00        6.48923                 NaN            NaN            NaN            NaN   26.0874                 NaN  0.122844E-001   52.8216        11.5790                 NaN   3.01052     
  1083.33        2500.00        6.50439                 NaN            NaN            NaN            NaN   26.0990                 NaN  0.214233E-001   52.8069        11.5704                 NaN   2.99788     
  1081.87        2500.00        6.50845                 NaN            NaN            NaN            NaN   26.1092                 NaN  0.232471E-001   52.7998        11.5612                 NaN   2.99812     
  1080.41        2500.00        6.51546                 NaN            NaN            NaN            NaN   26.1198                 NaN  0.133661E-001   52.8020        11.5492                 NaN   3.00016     
  1078.95        2500.00        6.50414                 NaN            NaN            NaN            NaN   26.1567                 NaN  0.924778E-001   52.7106        11.5474                 NaN   2.98871     
  1077.48        2500.00        6.47624                 NaN            NaN            NaN            NaN   26.2188                 NaN  0.121401        52.6430        11.5502                 NaN   2.99042     
  1076.02        2500.00        6.47989                 NaN            NaN            NaN            NaN   26.2381                 NaN  0.137436        52.6178        11.5398                 NaN   2.98706     
  1074.56        2500.00        6.46954                 NaN            NaN            NaN            NaN   26.1713                 NaN            NaN   52.7791        11.5577                 NaN   3.02235     
  1073.10        2500.00        6.46943                 NaN            NaN            NaN            NaN   26.1764                 NaN            NaN   52.7750        11.5566                 NaN   3.02255     
  1071.64        2500.00        6.46909                 NaN            NaN            NaN            NaN   26.1812                 NaN            NaN   52.7714        11.5554                 NaN   3.02294     
  1070.18        2500.00        6.46855                 NaN            NaN            NaN            NaN   26.1857                 NaN            NaN   52.7681        11.5542                 NaN   3.02345     
  1068.71        2500.00        6.47802                 NaN            NaN            NaN            NaN   26.1315                 NaN  0.200985E-001   52.7917        11.5548                 NaN   3.02385     
  1067.25        2500.00        6.49799                 NaN            NaN            NaN            NaN   26.1563                 NaN  0.135522E-001   52.7703        11.5456                 NaN   3.01638     
  1065.79        2500.00        6.46168                 NaN            NaN            NaN            NaN   26.1474                 NaN            NaN   52.8009        11.5572                 NaN   3.03284     
  1064.33        2500.00        6.46015                 NaN            NaN            NaN            NaN   26.1715                 NaN            NaN   52.7856        11.5526                 NaN   3.03013     
  1062.87        2500.00        6.44785                 NaN            NaN            NaN            NaN   26.3598                 NaN  0.114626        52.5791        11.5114                 NaN   2.98711     
  1061.40        2500.00        6.44945                 NaN            NaN            NaN            NaN   26.3714                 NaN  0.109115        52.5740        11.5088                 NaN   2.98736     
  1059.94        2500.00        6.45653                 NaN            NaN            NaN            NaN   26.2624                 NaN  0.246951E-001   52.7048        11.5349                 NaN   3.01668     
  1058.48        2500.00        6.45734                 NaN            NaN            NaN            NaN   26.2407                 NaN            NaN   52.7384        11.5369                 NaN   3.02660     
  1057.02        2500.00        6.45677                 NaN            NaN            NaN            NaN   26.2504                 NaN            NaN   52.7332        11.5323                 NaN   3.02740     
  1055.56        2500.00        6.45628                 NaN            NaN            NaN            NaN   26.2603                 NaN            NaN   52.7277        11.5278                 NaN   3.02795     
  1054.09        2500.00        6.45590                 NaN            NaN            NaN            NaN   26.2704                 NaN            NaN   52.7221        11.5232                 NaN   3.02843     
  1052.63        2500.00        6.58770                 NaN            NaN            NaN            NaN   26.4688                 NaN  0.126197        52.5013        11.3282                 NaN   2.98786     
  1051.17        2500.00        6.58498                 NaN            NaN            NaN            NaN   26.5133                 NaN  0.129556        52.4801        11.3022                 NaN   2.98988     
  1049.71        2500.00        6.59608                 NaN            NaN            NaN            NaN   26.5265                 NaN  0.129410        52.4611        11.3025                 NaN   2.98437     
  1048.25        2500.00        6.59666                 NaN            NaN            NaN            NaN   26.5312                 NaN  0.147402        52.4511        11.2882                 NaN   2.98544     
  1046.78        2500.00        6.59632                 NaN            NaN            NaN            NaN   26.5695                 NaN  0.156599        52.4259        11.2674                 NaN   2.98426     
  1045.32        2500.00        6.60590                 NaN            NaN            NaN            NaN   26.5238                 NaN  0.165040        52.4511        11.2653                 NaN   2.98887     
  1043.86        2500.00        6.60767                 NaN            NaN            NaN            NaN   26.5894                 NaN  0.180546        52.3934        11.2509                 NaN   2.97809     
  1042.40        2500.00        6.61546                 NaN            NaN            NaN            NaN   26.5808                 NaN  0.196277        52.3871        11.2453                 NaN   2.97504     
  1040.94        2500.00        6.61917                 NaN            NaN            NaN            NaN   26.5983                 NaN  0.210685        52.3648        11.2356                 NaN   2.97142     
  1039.47        2500.00        6.62253                 NaN            NaN            NaN            NaN   26.6127                 NaN  0.220083        52.3514        11.2225                 NaN   2.97081     
  1038.01        2500.00        6.62110                 NaN            NaN            NaN            NaN   26.6897                 NaN  0.214449        52.3088        11.1972                 NaN   2.96874     
  1036.55        2500.00        6.63820                 NaN            NaN            NaN            NaN   26.6433                 NaN  0.196574        52.3452        11.2018                 NaN   2.97493     
  1035.09        2500.00        6.64199                 NaN            NaN            NaN            NaN   26.6221                 NaN  0.187099        52.3719        11.1898                 NaN   2.98718     
  1033.63        2500.00        6.63428                 NaN            NaN            NaN            NaN   26.7516                 NaN  0.246114        52.2467        11.1623                 NaN   2.95913     
  1032.16        2500.00        6.63968                 NaN            NaN            NaN            NaN   26.7615                 NaN  0.259810        52.2251        11.1598                 NaN   2.95405     
  1030.70        2500.00        6.64625                 NaN            NaN            NaN            NaN   26.7862                 NaN  0.267075        52.2049        11.1460                 NaN   2.94954     
  1029.24        2500.00        6.62186                 NaN            NaN            NaN            NaN   26.8813                 NaN  0.278823        52.1704        11.0848                 NaN   2.96280     
  1027.78        2500.00        6.64702                 NaN            NaN            NaN            NaN   26.8462                 NaN  0.294303        52.1564        11.1094                 NaN   2.94674     
  1026.32        2500.00        6.63364                 NaN            NaN            NaN            NaN   26.6863                 NaN  0.229572        52.2770        11.2111                 NaN   2.96240     
  1024.85        2500.00        6.62989                 NaN            NaN            NaN            NaN   26.9612                 NaN  0.314872        52.0999        11.0402                 NaN   2.95404     
  1023.39        2500.00        6.66160                 NaN            NaN            NaN            NaN   26.9346                 NaN  0.315234        52.0830        11.0711                 NaN   2.93451     
  1021.93        2500.00        6.65827                 NaN            NaN            NaN            NaN   26.9654                 NaN  0.339721        52.0562        11.0476                 NaN   2.93287     
  1020.47        2500.00        6.66874                 NaN            NaN            NaN            NaN   26.9842                 NaN  0.340911        52.0341        11.0454                 NaN   2.92668     
  1019.01        2500.00        6.67457                 NaN            NaN            NaN            NaN   26.9984                 NaN  0.345283        52.0230        11.0332                 NaN   2.92557     
  1017.54        2500.00        6.67686                 NaN            NaN            NaN            NaN   27.0243                 NaN  0.353065        52.0053        11.0156                 NaN   2.92490     
  1016.08        2500.00        6.67537                 NaN            NaN            NaN            NaN   27.0697                 NaN  0.390287        51.9557        10.9939                 NaN   2.91506     
  1014.62        2500.00        6.68955                 NaN            NaN            NaN            NaN   27.0601                 NaN  0.403282        51.9424        10.9974                 NaN   2.90731     
  1013.16        2500.00        6.69393                 NaN            NaN            NaN            NaN   27.0771                 NaN  0.415516        51.9220        10.9883                 NaN   2.90315     
  1011.70        2500.00        6.68099                 NaN            NaN            NaN            NaN   27.0936                 NaN  0.356392        51.9900        10.9371                 NaN   2.94194     
  1010.23        2500.00        6.70688                 NaN            NaN            NaN            NaN   27.1572                 NaN  0.449289        51.8558        10.9470                 NaN   2.88375     
  1008.77        2500.00        6.70803                 NaN            NaN            NaN            NaN   27.1929                 NaN  0.463738        51.8280        10.9283                 NaN   2.87903     
  1007.31        2500.00        6.68732                 NaN            NaN            NaN            NaN   27.2004                 NaN  0.404918        51.8943        10.8867                 NaN   2.92638     
  1005.85        2500.00        6.69949                 NaN            NaN            NaN            NaN   27.2742                 NaN  0.486525        51.7658        10.8909                 NaN   2.88313     
  1004.39        2500.00        6.69342                 NaN            NaN            NaN            NaN   27.2659                 NaN  0.434825        51.8360        10.8534                 NaN   2.91648     
  1002.92        2500.00        6.69643                 NaN            NaN            NaN            NaN   27.2995                 NaN  0.450253        51.8060        10.8365                 NaN   2.91131     
  1001.46        2500.00        6.69940                 NaN            NaN            NaN            NaN   27.3338                 NaN  0.466006        51.7755        10.8193                 NaN   2.90599     
