|6.6.6
Archiving\03_Data\eq/QFM_m1/WD94/WD94_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           Sp(TH)         O(HP)          pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1291.67        2500.00                 NaN            NaN  0.922781        53.1557       0.773372        25.1446        5.19567        9.19392        2.38704        3.22692                 NaN
  1288.46        2500.00                 NaN            NaN  0.922804        53.1555       0.773378        25.1446        5.19569        9.19392        2.38718        3.22698                 NaN
  1285.26        2500.00                 NaN            NaN  0.922827        53.1552       0.773384        25.1446        5.19571        9.19392        2.38731        3.22704                 NaN
  1282.05        2500.00                 NaN            NaN  0.949580        53.2092       0.773221        25.1583        9.10546        5.03824        2.52119        3.24474                 NaN
  1278.85        2500.00                 NaN            NaN  0.949604        53.2090       0.773227        25.1584        9.10545        5.03826        2.52133        3.24480                 NaN
  1275.64        2500.00                 NaN            NaN  0.949627        53.2087       0.773233        25.1584        9.10545        5.03828        2.52147        3.24486                 NaN
  1272.44        2500.00                 NaN            NaN  0.949650        53.2084       0.773239        25.1584        9.10544        5.03831        2.52161        3.24492                 NaN
  1269.23        2500.00                 NaN            NaN  0.949674        53.2082       0.773245        25.1584        9.10543        5.03833        2.52176        3.24498                 NaN
  1266.03        2500.00                 NaN            NaN  0.949697        53.2079       0.773251        25.1584        9.10543        5.03835        2.52190        3.24505                 NaN
  1262.82        2500.00                 NaN            NaN  0.949720        53.2077       0.773256        25.1584        9.10542        5.03838        2.52204        3.24511                 NaN
  1259.62        2500.00                 NaN            NaN  0.949743        53.2074       0.773262        25.1584        9.10542        5.03840        2.52219        3.24517                 NaN
  1256.41        2500.00                 NaN            NaN  0.978975        53.2507       0.773121        25.1675        9.03381        4.89385        2.64307        3.25896                 NaN
  1253.21        2500.00                 NaN            NaN  0.978999        53.2504       0.773127        25.1675        9.03380        4.89387        2.64322        3.25902                 NaN
  1250.00        2500.00                 NaN            NaN  0.979023        53.2501       0.773133        25.1676        9.03379        4.89389        2.64337        3.25908                 NaN
  1246.79        2500.00                 NaN            NaN  0.979046        53.2499       0.773138        25.1676        9.03379        4.89392        2.64352        3.25914                 NaN
  1243.59        2500.00                 NaN            NaN  0.979070        53.2496       0.773144        25.1676        9.03378        4.89394        2.64367        3.25920                 NaN
  1240.38        2500.00                 NaN            NaN  0.979094        53.2493       0.773150        25.1676        9.03377        4.89397        2.64382        3.25926                 NaN
  1237.18        2500.00                 NaN            NaN  0.979118        53.2491       0.773156        25.1676        9.03376        4.89399        2.64397        3.25933                 NaN
  1233.97        2500.00                 NaN            NaN  0.979141        53.2488       0.773161        25.1676        9.03376        4.89401        2.64411        3.25939                 NaN
  1230.77        2500.00                 NaN            NaN   1.01048        53.2837       0.773038        25.1774        8.97200        4.75831        2.75385        3.27125                 NaN
  1227.56        2500.00                 NaN            NaN   1.01050        53.2834       0.773044        25.1774        8.97200        4.75833        2.75400        3.27131                 NaN
  1224.36        2500.00                 NaN            NaN   1.01052        53.2832       0.773049        25.1774        8.97199        4.75836        2.75416        3.27137                 NaN
  1221.15        2500.00                 NaN            NaN   1.01055        53.2829       0.773055        25.1774        8.97198        4.75838        2.75431        3.27143                 NaN
  1217.95        2500.00                 NaN            NaN   1.01057        53.2826       0.773060        25.1774        8.97197        4.75841        2.75447        3.27149                 NaN
  1214.74        2500.00                 NaN            NaN   1.01060        53.2823       0.773066        25.1774        8.97196        4.75843        2.75462        3.27155                 NaN
  1211.54        2500.00                 NaN            NaN   1.01062        53.2820       0.773071        25.1775        8.97195        4.75846        2.75478        3.27161                 NaN
  1208.33        2500.00                 NaN            NaN   1.01064        53.2818       0.773077        25.1775        8.97194        4.75848        2.75493        3.27167                 NaN
  1205.13        2500.00                 NaN            NaN   1.04440        53.3065       0.772973        25.1903        8.92294        4.63009        2.85310        3.27965                 NaN
  1201.92        2500.00                 NaN            NaN   1.04443        53.3063       0.772979        25.1903        8.92293        4.63012        2.85326        3.27971                 NaN
  1198.72        2500.00                 NaN            NaN   1.04445        53.3060       0.772984        25.1903        8.92292        4.63014        2.85342        3.27977                 NaN
  1195.51        2500.00                 NaN            NaN   1.04448        53.3057       0.772989        25.1904        8.92291        4.63017        2.85358        3.27983                 NaN
  1192.31        2500.00                 NaN            NaN   1.04450        53.3054       0.772995        25.1904        8.92290        4.63019        2.85374        3.27989                 NaN
  1189.10        2500.00                 NaN            NaN   1.04453        53.3051       0.773000        25.1904        8.92289        4.63022        2.85390        3.27995                 NaN
  1185.90        2500.00                 NaN            NaN   1.04455        53.3048       0.773005        25.1904        8.92288        4.63024        2.85406        3.28001                 NaN
  1182.69        2500.00                 NaN            NaN   1.04458        53.3045       0.773010        25.1905        8.92287        4.63027        2.85422        3.28007                 NaN
  1179.49        2500.00                 NaN            NaN   1.08063        53.3207       0.772925        25.2095        8.88253        4.50622        2.94133        3.28616                 NaN
  1176.28        2500.00                 NaN            NaN   1.08066        53.3204       0.772930        25.2095        8.88252        4.50625        2.94150        3.28622                 NaN
  1173.08        2500.00                 NaN            NaN   1.08068        53.3201       0.772935        25.2096        8.88251        4.50627        2.94166        3.28628                 NaN
  1169.87        2500.00                 NaN            NaN   1.08071        53.3198       0.772940        25.2096        8.88250        4.50630        2.94183        3.28634                 NaN
  1166.67        2500.00                 NaN            NaN   1.08073        53.3195       0.772946        25.2096        8.88249        4.50633        2.94199        3.28640                 NaN
  1163.46        2500.00                 NaN            NaN   1.08076        53.3192       0.772951        25.2096        8.88247        4.50635        2.94216        3.28646                 NaN
  1160.26        2500.00                 NaN            NaN   1.08078        53.3189       0.772956        25.2097        8.88246        4.50638        2.94232        3.28652                 NaN
  1157.05        2500.00                 NaN            NaN   1.08081        53.3186       0.772961        25.2097        8.88245        4.50640        2.94249        3.28658                 NaN
  1153.85        2500.00                 NaN            NaN   1.11955        53.3257       0.772893        25.2354        8.84947        4.38778        3.01888        3.29031                 NaN
  1150.64        2500.00                 NaN            NaN   1.11958        53.3254       0.772898        25.2354        8.84946        4.38780        3.01905        3.29037                 NaN
  1147.44        2500.00                 NaN            NaN   1.11960        53.3251       0.772903        25.2355        8.84945        4.38783        3.01922        3.29043                 NaN
  1144.23        2500.00                 NaN            NaN   1.11963        53.3248       0.772908        25.2355        8.84943        4.38786        3.01938        3.29049                 NaN
  1141.03        2500.00                 NaN            NaN   1.11966        53.3245       0.772913        25.2355        8.84942        4.38788        3.01955        3.29055                 NaN
  1137.82        2500.00                 NaN            NaN   1.11968        53.3242       0.772918        25.2356        8.84941        4.38791        3.01972        3.29061                 NaN
  1134.62        2500.00                 NaN            NaN   1.11971        53.3239       0.772922        25.2356        8.84939        4.38794        3.01989        3.29067                 NaN
  1131.41        2500.00                 NaN            NaN   1.11973        53.3236       0.772927        25.2356        8.84938        4.38796        3.02006        3.29072                 NaN
  1128.21        2500.00                 NaN            NaN   1.16142        53.3208       0.772879        25.2711        4.27201        8.82539        3.08513        3.29137                 NaN
  1125.00        2500.00                 NaN            NaN   1.16145        53.3204       0.772884        25.2711        4.27204        8.82538        3.08530        3.29143                 NaN
  1121.79        2500.00                 NaN            NaN   1.16147        53.3201       0.772888        25.2711        4.27206        8.82537        3.08547        3.29148                 NaN
  1118.59        2500.00                 NaN            NaN   1.16150        53.3198       0.772893        25.2712        4.27209        8.82535        3.08564        3.29154                 NaN
  1115.38        2500.00                 NaN            NaN   1.16153        53.3195       0.772898        25.2712        4.27212        8.82534        3.08581        3.29160                 NaN
  1112.18        2500.00                 NaN            NaN   1.16155        53.3192       0.772902        25.2712        4.27214        8.82532        3.08598        3.29166                 NaN
  1108.97        2500.00                 NaN            NaN   1.16158        53.3189       0.772907        25.2713        4.27217        8.82531        3.08616        3.29172                 NaN
  1105.77        2500.00                 NaN            NaN   1.16161        53.3186       0.772912        25.2713        4.27220        8.82530        3.08633        3.29178                 NaN
  1102.56        2500.00                 NaN            NaN   1.20608        53.3091       0.772883        25.3140        8.80714        4.15875        3.14097        3.29109                 NaN
  1099.36        2500.00                 NaN            NaN   1.20611        53.3088       0.772887        25.3141        8.80713        4.15877        3.14114        3.29115                 NaN
  1096.15        2500.00                 NaN            NaN   1.20614        53.3084       0.772892        25.3141        8.80711        4.15880        3.14132        3.29121                 NaN
  1092.95        2500.00                 NaN            NaN   1.20616        53.3081       0.772896        25.3141        8.80710        4.15883        3.14149        3.29127                 NaN
  1089.74        2500.00                 NaN            NaN   1.20619        53.3078       0.772901        25.3142        8.80708        4.15886        3.14167        3.29132                 NaN
  1086.54        2500.00                 NaN            NaN   1.20622        53.3075       0.772905        25.3142        8.80707        4.15888        3.14184        3.29138                 NaN
  1083.33        2500.00                 NaN            NaN   1.20625        53.3072       0.772910        25.3142        8.80705        4.15891        3.14201        3.29144                 NaN
  1080.13        2500.00                 NaN            NaN   1.20627        53.3069       0.772914        25.3143        8.80704        4.15894        3.14219        3.29150                 NaN
  1076.92        2500.00                 NaN            NaN   1.25569        53.2794       0.772907        25.3758        8.80119        4.04748        3.18264        3.28487                 NaN
  1073.72        2500.00                 NaN            NaN   1.25571        53.2791       0.772912        25.3759        8.80118        4.04750        3.18282        3.28492                 NaN
  1070.51        2500.00                 NaN            NaN   1.25574        53.2788       0.772916        25.3759        8.80116        4.04753        3.18300        3.28498                 NaN
  1067.31        2500.00                 NaN            NaN   1.25577        53.2784       0.772920        25.3760        8.80115        4.04756        3.18317        3.28504                 NaN
  1064.10        2500.00                 NaN            NaN   1.25580        53.2781       0.772925        25.3760        8.80113        4.04759        3.18335        3.28509                 NaN
  1060.90        2500.00                 NaN            NaN   1.25583        53.2778       0.772929        25.3760        8.80112        4.04762        3.18353        3.28515                 NaN
  1057.69        2500.00                 NaN            NaN   1.25586        53.2775       0.772933        25.3761        8.80110        4.04765        3.18370        3.28521                 NaN
  1054.49        2500.00                 NaN            NaN   1.25588        53.2772       0.772937        25.3761        8.80108        4.04768        3.18388        3.28526                 NaN
  1051.28        2500.00                 NaN            NaN   1.30917        53.2409       0.772953        25.4487        8.80246        3.93723        3.21252        3.27612                 NaN
  1048.08        2500.00                 NaN            NaN   1.31626        53.2351       0.772961        25.4587        8.80328        3.92368        3.21513        3.27486                 NaN
  1044.87        2500.00                 NaN            NaN   1.32333        53.2291       0.772969        25.4691        8.80453        3.91011        3.21779        3.24111       0.319383E-001
  1041.67        2500.00                 NaN            NaN   1.32336        53.2288       0.772973        25.4692        8.80451        3.91014        3.21797        3.24116       0.319378E-001
  1038.46        2500.00                 NaN            NaN   1.33947        53.2051       0.773001        25.4951        8.82335        3.89673        3.22211       0.815887        2.42927     
  1035.26        2500.00                 NaN            NaN   1.34714        53.1970       0.773016        25.5041        8.83005        3.88923        3.22391                 NaN   3.23549     
  1032.05        2500.00                 NaN            NaN   1.35442        53.1920       0.773021        25.5138        8.82904        3.87519        3.22598                 NaN   3.23663     
  1028.85        2500.00                 NaN            NaN   1.35445        53.1917       0.773026        25.5138        8.82903        3.87523        3.22616                 NaN   3.23658     
  1025.64        2500.00                 NaN            NaN   1.36923        53.1808       0.773035        25.5345        8.82982        3.84594        3.22764                 NaN   3.23907     
  1022.44        2500.00                 NaN            NaN   1.36926        53.1805       0.773040        25.5346        8.82982        3.84597        3.22782                 NaN   3.23902     
  1019.23        2500.00                 NaN            NaN   1.36929        53.1802       0.773045        25.5346        8.82981        3.84601        3.22800                 NaN   3.23897     
  1016.03        2500.00                 NaN            NaN   1.36932        53.1800       0.773050        25.5347        8.82981        3.84604        3.22818                 NaN   3.23892     
  1012.82        2500.00                 NaN            NaN   1.36936        53.1797       0.773054        25.5348        8.82980        3.84608        3.22836                 NaN   3.23886     
  1009.62        2500.00                 NaN            NaN   1.36939        53.1794       0.773059        25.5349        8.82979        3.84611        3.22855                 NaN   3.23881     
  1006.41        2500.00                 NaN            NaN   1.36942        53.1791       0.773064        25.5349        8.82979        3.84615        3.22873                 NaN   3.23876     
  1003.21        2500.00                 NaN            NaN   1.36945        53.1789       0.773068        25.5350        8.82978        3.84618        3.22891                 NaN   3.23871     
  1000.00        2500.00                 NaN            NaN   1.43320        53.1214       0.773109        25.6331        8.84432        3.72679        3.22367                 NaN   3.24443     
