|6.6.6
Archiving\03_Data\Deq/QFM_m5/K22/K22_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1256.41        2500.00                 NaN            NaN            NaN   53.3889        1.07433        26.6538        9.58594        6.52649        2.17477       0.595748     
  1253.21        2500.00                 NaN            NaN            NaN   53.3886        1.07435        26.6539        9.58596        6.52654        2.17489       0.595763     
  1250.00        2500.00                 NaN            NaN            NaN   53.3883        1.07438        26.6539        9.58598        6.52659        2.17502       0.595778     
  1246.79        2500.00                 NaN            NaN            NaN   53.3880        1.07441        26.6540        9.58599        6.52664        2.17514       0.595793     
  1243.59        2500.00                 NaN            NaN            NaN   53.3877        1.07444        26.6541        9.58601        6.52670        2.17527       0.595809     
  1240.38        2500.00                 NaN            NaN            NaN   53.3874        1.07446        26.6541        9.58602        6.52675        2.17539       0.595824     
  1237.18        2500.00                 NaN            NaN            NaN   53.3871        1.07449        26.6542        9.58604        6.52680        2.17551       0.595839     
  1233.97        2500.00                 NaN            NaN            NaN   53.3868        1.07452        26.6542        9.58606        6.52686        2.17564       0.595854     
  1230.77        2500.00                 NaN            NaN            NaN   53.3737        1.11246        26.8186        6.27186        9.57967        2.23270       0.611002     
  1227.56        2500.00                 NaN            NaN            NaN   53.3734        1.11249        26.8186        6.27191        9.57969        2.23283       0.611017     
  1224.36        2500.00                 NaN            NaN            NaN   53.3731        1.11251        26.8187        6.27196        9.57970        2.23295       0.611032     
  1221.15        2500.00                 NaN            NaN            NaN   53.3728        1.11254        26.8188        6.27202        9.57972        2.23308       0.611047     
  1217.95        2500.00                 NaN            NaN            NaN   53.3725        1.11257        26.8188        6.27207        9.57973        2.23321       0.611062     
  1214.74        2500.00                 NaN            NaN            NaN   53.3722        1.11260        26.8189        6.27212        9.57975        2.23333       0.611078     
  1211.54        2500.00                 NaN            NaN            NaN   53.3719        1.11263        26.8189        6.27218        9.57976        2.23346       0.611093     
  1208.33        2500.00                 NaN            NaN            NaN   53.3716        1.11266        26.8190        6.27223        9.57977        2.23359       0.611108     
  1205.13        2500.00                 NaN            NaN            NaN   53.3560        1.15185        26.9689        6.04214        9.57002        2.28837       0.622811     
  1201.92        2500.00                 NaN            NaN            NaN   53.3557        1.15188        26.9689        6.04219        9.57003        2.28850       0.622826     
  1198.72        2500.00                 NaN            NaN            NaN   53.3553        1.15191        26.9690        6.04225        9.57005        2.28863       0.622841     
  1195.51        2500.00                 NaN            NaN            NaN   53.3550        1.15194        26.9691        6.04230        9.57006        2.28875       0.622856     
  1192.31        2500.00                 NaN            NaN            NaN   53.3547        1.15196        26.9691        6.04235        9.57007        2.28888       0.622871     
  1189.10        2500.00                 NaN            NaN            NaN   53.3544        1.15199        26.9692        6.04241        9.57009        2.28901       0.622886     
  1185.90        2500.00                 NaN            NaN            NaN   53.3541        1.15202        26.9693        6.04246        9.57010        2.28914       0.622901     
  1182.69        2500.00                 NaN            NaN            NaN   53.3538        1.15205        26.9693        6.04251        9.57011        2.28927       0.622916     
  1179.49        2500.00                 NaN            NaN            NaN   53.3279        1.19563        27.1110        5.83158        9.56964        2.33163       0.632674     
  1176.28        2500.00                 NaN            NaN            NaN   53.3276        1.19566        27.1110        5.83164        9.56965        2.33177       0.632689     
  1173.08        2500.00                 NaN            NaN            NaN   53.3272        1.19569        27.1111        5.83169        9.56967        2.33190       0.632704     
  1169.87        2500.00                 NaN            NaN            NaN   53.3269        1.19572        27.1112        5.83175        9.56968        2.33203       0.632719     
  1166.67        2500.00                 NaN            NaN            NaN   53.3266        1.19575        27.1113        5.83180        9.56969        2.33216       0.632734     
  1163.46        2500.00                 NaN            NaN            NaN   53.3263        1.19578        27.1113        5.83185        9.56970        2.33229       0.632749     
  1160.26        2500.00                 NaN            NaN            NaN   53.3260        1.19581        27.1114        5.83191        9.56971        2.33243       0.632764     
  1157.05        2500.00                 NaN            NaN            NaN   53.3257        1.19583        27.1115        5.83196        9.56972        2.33256       0.632778     
  1153.85        2500.00                 NaN            NaN            NaN   53.2920        1.24292        27.2499        5.63628        9.57245        2.36627       0.640146     
  1150.64        2500.00                 NaN            NaN            NaN   53.2917        1.24295        27.2500        5.63634        9.57246        2.36640       0.640161     
  1147.44        2500.00                 NaN            NaN            NaN   53.2914        1.24298        27.2501        5.63639        9.57247        2.36653       0.640175     
  1144.23        2500.00                 NaN            NaN            NaN   53.2910        1.24301        27.2502        5.63645        9.57248        2.36667       0.640190     
  1141.03        2500.00                 NaN            NaN            NaN   53.2907        1.24304        27.2502        5.63650        9.57250        2.36680       0.640205     
  1137.82        2500.00                 NaN            NaN            NaN   53.2904        1.24307        27.2503        5.63656        9.57251        2.36693       0.640219     
  1134.62        2500.00                 NaN            NaN            NaN   53.2901        1.24310        27.2504        5.63661        9.57252        2.36707       0.640234     
  1131.41        2500.00                 NaN            NaN            NaN   53.2898        1.24313        27.2505        5.63666        9.57253        2.36720       0.640249     
  1128.21        2500.00                 NaN            NaN            NaN   53.2476        1.29397        27.3874        5.45348        9.58120        2.39136       0.645004     
  1125.00        2500.00                 NaN            NaN            NaN   53.2473        1.29400        27.3875        5.45353        9.58121        2.39149       0.645019     
  1121.79        2500.00                 NaN            NaN            NaN   53.2470        1.29403        27.3876        5.45358        9.58121        2.39163       0.645033     
  1118.59        2500.00                 NaN            NaN            NaN   53.2466        1.29406        27.3876        5.45364        9.58122        2.39176       0.645048     
  1115.38        2500.00                 NaN            NaN            NaN   53.2463        1.29410        27.3877        5.45369        9.58123        2.39189       0.645062     
  1112.18        2500.00                 NaN            NaN            NaN   53.2460        1.29413        27.3878        5.45375        9.58124        2.39203       0.645076     
  1108.97        2500.00                 NaN            NaN            NaN   53.2456        1.29416        27.3879        5.45380        9.58125        2.39216       0.645091     
  1105.77        2500.00                 NaN            NaN            NaN   53.2453        1.29419        27.3880        5.45386        9.58126        2.39230       0.645105     
  1102.56        2500.00                 NaN            NaN            NaN   53.1934        1.34951        27.5267        9.59578        5.28149        2.40533       0.647831     
  1099.36        2500.00                 NaN            NaN            NaN   53.1931        1.34955        27.5267        9.59579        5.28154        2.40546       0.647845     
  1096.15        2500.00                 NaN            NaN            NaN   53.1927        1.34958        27.5268        9.59580        5.28160        2.40560       0.647859     
  1092.95        2500.00                 NaN            NaN            NaN   53.1924        1.34961        27.5269        9.59581        5.28165        2.40573       0.647874     
  1089.74        2500.00                 NaN            NaN            NaN   53.1921        1.34964        27.5270        9.59581        5.28171        2.40587       0.647888     
  1086.54        2500.00                 NaN            NaN            NaN   53.1917        1.34968        27.5271        9.59582        5.28176        2.40600       0.647902     
  1083.33        2500.00                 NaN            NaN            NaN   53.1914        1.34971        27.5272        9.59583        5.28182        2.40614       0.647916     
  1080.13        2500.00                 NaN            NaN            NaN   53.1911        1.34974        27.5273        9.59584        5.28188        2.40627       0.647930     
  1076.92        2500.00                 NaN            NaN            NaN   53.1306        1.40924        27.6695        5.11737        9.61588        2.40890       0.648548     
  1073.72        2500.00                 NaN            NaN            NaN   53.1303        1.40927        27.6696        5.11743        9.61588        2.40903       0.648562     
  1070.51        2500.00                 NaN            NaN            NaN   53.1299        1.40931        27.6697        5.11748        9.61589        2.40917       0.648576     
  1067.31        2500.00                 NaN            NaN            NaN   53.1296        1.40934        27.6697        5.11754        9.61590        2.40930       0.648589     
  1064.10        2500.00                 NaN            NaN            NaN   53.1292        1.40937        27.6698        5.11759        9.61590        2.40944       0.648603     
  1060.90        2500.00                 NaN            NaN            NaN   53.1289        1.40941        27.6699        5.11765        9.61591        2.40957       0.648617     
  1057.69        2500.00                 NaN            NaN            NaN   53.1286        1.40944        27.6700        5.11770        9.61592        2.40970       0.648631     
  1054.49        2500.00                 NaN            NaN            NaN   53.1282        1.40947        27.6701        5.11776        9.61593        2.40984       0.648645     
  1051.28        2500.00                 NaN            NaN            NaN   53.0544        1.47508        27.8209        4.95957        9.64635        2.39730       0.646465     
  1048.08        2500.00                 NaN            NaN            NaN   53.0540        1.47512        27.8210        4.95962        9.64635        2.39744       0.646479     
  1044.87        2500.00                 NaN            NaN            NaN   53.0537        1.47515        27.8211        4.95968        9.64636        2.39757       0.646492     
  1041.67        2500.00                 NaN            NaN            NaN   53.0534        1.47518        27.8211        4.95973        9.64636        2.39770       0.646506     
  1038.46        2500.00                 NaN            NaN            NaN   53.0530        1.47522        27.8212        4.95979        9.64637        2.39784       0.646519     
  1035.26        2500.00                 NaN            NaN            NaN   53.0527        1.47525        27.8213        4.95985        9.64638        2.39797       0.646533     
  1032.05        2500.00                 NaN            NaN            NaN   53.0523        1.47529        27.8214        4.95990        9.64638        2.39810       0.646546     
  1028.85        2500.00                 NaN            NaN            NaN   53.0520        1.47532        27.8215        4.95996        9.64639        2.39824       0.646560     
  1025.64        2500.00                 NaN            NaN            NaN   52.9665        1.54661        27.9809        4.80786        9.68364        2.37250       0.642042     
  1022.44        2500.00                 NaN            NaN            NaN   52.9661        1.54665        27.9810        4.80792        9.68364        2.37263       0.642055     
  1019.23        2500.00                 NaN            NaN            NaN   52.9658        1.54669        27.9811        4.80798        9.68365        2.37276       0.642068     
  1016.03        2500.00                 NaN            NaN            NaN   52.9654        1.54672        27.9812        4.80803        9.68365        2.37290       0.642081     
  1012.82        2500.00                 NaN            NaN            NaN   52.9651        1.54676        27.9813        4.80809        9.68366        2.37303       0.642095     
  1009.62        2500.00                 NaN            NaN            NaN   52.9647        1.54679        27.9814        4.80815        9.68367        2.37316       0.642108     
  1006.41        2500.00                 NaN            NaN            NaN   52.9644        1.54683        27.9815        4.80820        9.68367        2.37329       0.642121     
  1003.21        2500.00                 NaN            NaN            NaN   52.9640        1.54687        27.9816        4.80826        9.68368        2.37342       0.642134     
  1000.00        2500.00                 NaN            NaN            NaN   52.8626        1.62573        28.1542        4.65969        9.73445        2.32896       0.634353     
