|6.6.6
Archiving\03_Data\Deq/QFM_m5/K22/K22_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1253.21        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1250.00        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1246.79        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1243.59        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1240.38        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1237.18        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1233.97        2500.00                 NaN            NaN            NaN   54.2295        1.34334        26.4888        9.33499        6.35323        1.79489       0.455229     
  1230.77        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1227.56        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1224.36        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1221.15        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1217.95        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1214.74        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1211.54        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1208.33        2500.00                 NaN            NaN            NaN   54.2190        1.39111        26.6549        6.10097        9.32502        1.84204       0.466946     
  1205.13        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1201.92        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1198.72        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1195.51        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1192.31        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1189.10        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1185.90        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1182.69        2500.00                 NaN            NaN            NaN   54.2093        1.44008        26.8030        5.87279        9.31149        1.88727       0.476070     
  1179.49        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1176.28        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1173.08        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1169.87        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1166.67        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1163.46        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1160.26        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1157.05        2500.00                 NaN            NaN            NaN   54.1854        1.49439        26.9436        5.66345        9.30722        1.92220       0.483678     
  1153.85        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1150.64        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1147.44        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1144.23        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1141.03        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1137.82        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1134.62        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1131.41        2500.00                 NaN            NaN            NaN   54.1523        1.55287        27.0808        5.46882        9.30580        1.94995       0.489457     
  1128.21        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1125.00        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1121.79        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1118.59        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1115.38        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1112.18        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1108.97        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1105.77        2500.00                 NaN            NaN            NaN   54.1086        1.61576        27.2159        5.28653        9.31017        1.96977       0.493239     
  1102.56        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1099.36        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1096.15        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1092.95        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1089.74        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1086.54        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1083.33        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1080.13        2500.00                 NaN            NaN            NaN   54.0522        1.68402        27.3530        9.32017        5.11480        1.98037       0.495447     
  1076.92        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1073.72        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1070.51        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1067.31        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1064.10        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1060.90        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1057.69        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1054.49        2500.00                 NaN            NaN            NaN   53.9875        1.75691        27.4915        4.95043        9.33521        1.98235       0.496037     
  1051.28        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1048.08        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1044.87        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1041.67        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1038.46        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1035.26        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1032.05        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1028.85        2500.00                 NaN            NaN            NaN   53.9051        1.83702        27.6391        4.79240        9.36015        1.97180       0.494467     
  1025.64        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1022.44        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1019.23        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1016.03        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1012.82        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1009.62        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1006.41        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1003.21        2500.00                 NaN            NaN            NaN   53.8087        1.92365        27.7946        4.64033        9.39135        1.95034       0.491095     
  1000.00        2500.00                 NaN            NaN            NaN   53.6938        2.01883        27.9617        4.49171        9.43537        1.91342       0.485200     
