|6.6.6
Archiving\03_Data\eqLP/QFM_m0.75/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1089.74        500.000                 NaN  0.762435       0.821641        28.8173        45.9833        4.95219        18.3189       0.344230     
  1086.54        500.000                 NaN  0.762440       0.821660        28.8172        45.9833        4.95222        18.3189       0.344250     
  1083.33        500.000                 NaN  0.762446       0.821678        28.8171        45.9834        4.95225        18.3189       0.344270     
  1080.13        500.000                 NaN  0.762451       0.821697        28.8170        45.9835        4.95228        18.3188       0.344289     
  1076.92        500.000                 NaN  0.762347       0.874144        28.8530        45.9497        18.2485        4.82706       0.485238     
  1073.72        500.000                 NaN  0.762352       0.874163        28.8529        45.9498        18.2484        4.82709       0.485266     
  1070.51        500.000                 NaN  0.762357       0.874183        28.8528        45.9499        18.2484        4.82712       0.485294     
  1067.31        500.000                 NaN  0.762362       0.874203        28.8526        45.9500        18.2483        4.82715       0.485321     
  1064.10        500.000                 NaN  0.762368       0.874222        28.8525        45.9501        18.2483        4.82718       0.485349     
  1060.90        500.000                 NaN  0.762373       0.874241        28.8524        45.9501        18.2482        4.82721       0.485377     
  1057.69        500.000                 NaN  0.762378       0.874261        28.8523        45.9502        18.2482        4.82724       0.485405     
  1054.49        500.000                 NaN  0.762383       0.874280        28.8522        45.9503        18.2482        4.82727       0.485432     
  1051.28        500.000                 NaN  0.762289       0.931084        28.8704        45.9376        18.1832        4.70416       0.611232     
  1048.08        500.000                 NaN  0.762294       0.931105        28.8703        45.9377        18.1831        4.70418       0.611267     
  1044.87        500.000                 NaN  0.762299       0.931125        28.8702        45.9378        18.1831        4.70422       0.611302     
  1041.67        500.000                 NaN  0.762304       0.931146        28.8701        45.9379        18.1830        4.70425       0.611337     
  1038.46        500.000                 NaN  0.762309       0.931166        28.8699        45.9380        18.1830        4.70428       0.611372     
  1035.26        500.000                 NaN  0.762314       0.931187        28.8698        45.9380        18.1830        4.70431       0.611406     
  1032.05        500.000                 NaN  0.762318       0.931207        28.8697        45.9381        18.1829        4.70434       0.611441     
  1028.85        500.000                 NaN  0.762323       0.931228        28.8696        45.9382        18.1829        4.70437       0.611476     
  1025.64        500.000                 NaN  0.762243       0.990549        28.8778        45.9434        18.1220        4.57901       0.725073     
  1022.44        500.000                 NaN  0.762247       0.990571        28.8776        45.9435        18.1219        4.57904       0.725114     
  1019.23        500.000                 NaN  0.762252       0.990592        28.8775        45.9436        18.1218        4.57907       0.725155     
  1016.03        500.000                 NaN  0.762257       0.990614        28.8774        45.9437        18.1218        4.57910       0.725196     
  1012.82        500.000                 NaN  0.762261       0.990635        28.8772        45.9438        18.1217        4.57913       0.725237     
  1009.62        500.000                 NaN  0.762266       0.990657        28.8771        45.9438        18.1217        4.57916       0.725278     
  1006.41        500.000                 NaN  0.762271       0.990678        28.8770        45.9439        18.1216        4.57919       0.725319     
  1003.21        500.000                 NaN  0.762275       0.990699        28.8768        45.9440        18.1216        4.57922       0.725360     
  1000.00        500.000                 NaN  0.762201        1.05497        28.8708        45.9665        18.0600        4.45737       0.828182     
