|6.6.6
Archiving\03_Data\eqLP/QFM_m0.25/GRV/GRV_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1089.74        500.000                 NaN  0.762562       0.861253        28.4457        46.5154        4.82124        18.4554       0.138474     
  1086.54        500.000                 NaN  0.762567       0.861271        28.4456        46.5154        4.82127        18.4554       0.138482     
  1083.33        500.000                 NaN  0.762573       0.861290        28.4455        46.5155        4.82130        18.4554       0.138490     
  1080.13        500.000                 NaN  0.762578       0.861309        28.4454        46.5156        4.82133        18.4553       0.138498     
  1076.92        500.000                 NaN  0.762451       0.915472        28.4910        46.4371        18.3803        4.71926       0.294373     
  1073.72        500.000                 NaN  0.762456       0.915492        28.4909        46.4372        18.3803        4.71929       0.294390     
  1070.51        500.000                 NaN  0.762461       0.915512        28.4908        46.4373        18.3802        4.71932       0.294407     
  1067.31        500.000                 NaN  0.762467       0.915531        28.4906        46.4374        18.3802        4.71935       0.294424     
  1064.10        500.000                 NaN  0.762472       0.915551        28.4905        46.4375        18.3802        4.71938       0.294441     
  1060.90        500.000                 NaN  0.762477       0.915571        28.4904        46.4375        18.3801        4.71941       0.294458     
  1057.69        500.000                 NaN  0.762482       0.915591        28.4903        46.4376        18.3801        4.71944       0.294475     
  1054.49        500.000                 NaN  0.762488       0.915610        28.4902        46.4377        18.3800        4.71947       0.294491     
  1051.28        500.000                 NaN  0.762376       0.971438        28.5296        46.3748        18.3049        4.61777       0.439050     
  1048.08        500.000                 NaN  0.762381       0.971459        28.5295        46.3749        18.3049        4.61780       0.439075     
  1044.87        500.000                 NaN  0.762386       0.971480        28.5294        46.3750        18.3048        4.61783       0.439100     
  1041.67        500.000                 NaN  0.762391       0.971501        28.5293        46.3751        18.3048        4.61786       0.439125     
  1038.46        500.000                 NaN  0.762396       0.971521        28.5292        46.3752        18.3047        4.61789       0.439150     
  1035.26        500.000                 NaN  0.762401       0.971542        28.5290        46.3752        18.3047        4.61792       0.439175     
  1032.05        500.000                 NaN  0.762406       0.971563        28.5289        46.3753        18.3046        4.61795       0.439200     
  1028.85        500.000                 NaN  0.762411       0.971583        28.5288        46.3754        18.3046        4.61799       0.439225     
  1025.64        500.000                 NaN  0.762314        1.02994        28.5559        46.3361        18.2353        4.51013       0.570262     
  1022.44        500.000                 NaN  0.762318        1.02997        28.5558        46.3362        18.2353        4.51016       0.570294     
  1019.23        500.000                 NaN  0.762323        1.02999        28.5557        46.3363        18.2352        4.51019       0.570327     
  1016.03        500.000                 NaN  0.762328        1.03001        28.5556        46.3364        18.2352        4.51022       0.570359     
  1012.82        500.000                 NaN  0.762333        1.03003        28.5554        46.3365        18.2351        4.51025       0.570391     
  1009.62        500.000                 NaN  0.762337        1.03005        28.5553        46.3365        18.2351        4.51028       0.570424     
  1006.41        500.000                 NaN  0.762342        1.03008        28.5552        46.3366        18.2350        4.51032       0.570456     
  1003.21        500.000                 NaN  0.762347        1.03010        28.5550        46.3367        18.2350        4.51035       0.570488     
  1000.00        500.000                 NaN  0.762262        1.09059        28.5742        46.3153        4.39851        18.1677       0.691508     
