|6.6.6
Archiving\03_Data\eq/QFM_m4.75/LAR/LAR_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1285.26        2500.00                 NaN  0.901293                 NaN   1.26036        22.9414                 NaN   19.3093        41.9736        9.75866        3.85540                 NaN
  1282.05        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1278.85        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1275.64        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1272.44        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1269.23        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1266.03        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1262.82        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1259.62        2500.00                 NaN  0.901294                 NaN   1.28004        23.1001                 NaN   41.3373        19.5162        9.98921        3.87585                 NaN
  1256.41        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1253.21        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1250.00        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1246.79        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1243.59        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1240.38        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1237.18        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1233.97        2500.00                 NaN  0.901295                 NaN   1.29996        23.2393                 NaN   40.8351        19.6353        10.1971        3.89187                 NaN
  1230.77        2500.00                 NaN  0.901296                 NaN   1.31730        23.3637                 NaN   40.4604        19.6642        10.3904        3.90268                 NaN
  1227.56        2500.00                 NaN  0.901296                 NaN   1.31730        23.3637                 NaN   40.4604        19.6642        10.3904        3.90268                 NaN
  1224.36        2500.00                 NaN  0.901296                 NaN   1.32207        23.3928                 NaN   19.6631        40.3805        10.4350        3.90516                 NaN
  1221.15        2500.00                 NaN  0.901296                 NaN   1.32189        23.3909       0.749086E-001   40.2773        19.6766        10.4530        3.90413                 NaN
  1217.95        2500.00                 NaN  0.901296                 NaN   1.30655        23.4351       0.589795        39.6215        19.7780        10.4444        3.92335                 NaN
  1214.74        2500.00                 NaN  0.901296                 NaN   1.30655        23.4351       0.589795        39.6215        19.7780        10.4444        3.92335                 NaN
  1211.54        2500.00                 NaN  0.901296                 NaN   1.30655        23.4351       0.589795        39.6215        19.7780        10.4444        3.92335                 NaN
  1208.33        2500.00                 NaN  0.901296                 NaN   1.30655        23.4351       0.589795        39.6215        19.7780        10.4444        3.92335                 NaN
  1205.13        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1201.92        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1198.72        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1195.51        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1192.31        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1189.10        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1185.90        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1182.69        2500.00                 NaN  0.901294                 NaN   1.26969        23.5003        1.98139        37.9316        20.0092        10.4484        3.95819                 NaN
  1179.49        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1176.28        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1173.08        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1169.87        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1166.67        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1163.46        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1160.26        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1157.05        2500.00                 NaN  0.901292                 NaN   1.20875        23.6170        4.53798        20.3600        34.9017        10.4583        4.01482                 NaN
  1153.85        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1150.64        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1147.44        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1144.23        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1141.03        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1137.82        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1134.62        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1131.41        2500.00                 NaN  0.901291                 NaN   1.16437        23.7041        6.77293        20.5725        32.3579        10.4769        4.04999                 NaN
  1128.21        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1125.00        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1121.79        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1118.59        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1115.38        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1112.18        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1108.97        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1105.77        2500.00                 NaN  0.901289                 NaN   1.13223        23.7881        8.83254        30.0780        20.6983        10.4959        4.07370                 NaN
  1102.56        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1099.36        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1096.15        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1092.95        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1089.74        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1086.54        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1083.33        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1080.13        2500.00                 NaN  0.901288                 NaN   1.11310        23.8359        10.6569        20.7585        28.1319        10.5252        4.07726                 NaN
  1076.92        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1073.72        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1070.51        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1067.31        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1064.10        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1060.90        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1057.69        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1054.49        2500.00                 NaN  0.901287                 NaN   1.10350        23.8864        12.3790        20.7731        26.3307        10.5550        4.07091                 NaN
  1051.28        2500.00                 NaN  0.901285                 NaN   1.10438        23.9055        13.9525        24.7429        20.7534        10.5931        4.04691                 NaN
  1048.08        2500.00                 NaN  0.901285                 NaN   1.10438        23.9055        13.9525        24.7429        20.7534        10.5931        4.04691                 NaN
  1044.87        2500.00                 NaN  0.901286                 NaN   1.10610        23.9046        14.3269        20.7464        24.3733        10.6036        4.03776                 NaN
  1041.67        2500.00                 NaN  0.901285                 NaN   1.10707        23.9092        14.5215        20.7415        24.1776        10.6078        4.03419                 NaN
  1038.46        2500.00                 NaN  0.901285                 NaN   1.10835        23.9119        14.7087        23.9945        20.7353        10.6143        3.43990       0.585773     
  1035.26        2500.00                 NaN  0.901285                 NaN   1.10990        23.9064        14.8826        20.7300        23.8445        10.6295       0.664265        3.33161     
  1032.05        2500.00                 NaN  0.901284                 NaN   1.11151        23.9092        15.0678        20.7245        23.6621        10.6345                 NaN   3.98916     
  1028.85        2500.00                 NaN  0.901284                 NaN   1.11151        23.9092        15.0678        20.7245        23.6621        10.6345                 NaN   3.98916     
  1025.64        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1022.44        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1019.23        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1016.03        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1012.82        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1009.62        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1006.41        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1003.21        2500.00                 NaN  0.901284                 NaN   1.11508        23.9201        15.4417        20.7128        23.2801        10.6373                 NaN   3.99173     
  1000.00        2500.00                 NaN  0.901284                 NaN   1.13493        23.9241        16.8414        20.6548        21.8930        10.6579                 NaN   3.99269     
