|6.6.6
Archiving\03_Data\eq/QFM_m4.75/LAR/LAR_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1285.26        2500.00                 NaN  0.814538                 NaN  0.967182        20.7952                 NaN   19.2587        41.2411        11.8777        5.04549                 NaN
  1282.05        2500.00                 NaN  0.814063                 NaN  0.980902        20.9124                 NaN   40.5934        19.4782        12.1518        5.06919                 NaN
  1278.85        2500.00                 NaN  0.814063                 NaN  0.980921        20.9122                 NaN   40.5931        19.4780        12.1524        5.06925                 NaN
  1275.64        2500.00                 NaN  0.814064                 NaN  0.980940        20.9120                 NaN   40.5928        19.4778        12.1530        5.06931                 NaN
  1272.44        2500.00                 NaN  0.814064                 NaN  0.980959        20.9118                 NaN   40.5926        19.4776        12.1536        5.06937                 NaN
  1269.23        2500.00                 NaN  0.814064                 NaN  0.980978        20.9116                 NaN   40.5923        19.4774        12.1542        5.06943                 NaN
  1266.03        2500.00                 NaN  0.814065                 NaN  0.980997        20.9114                 NaN   40.5920        19.4772        12.1548        5.06949                 NaN
  1262.82        2500.00                 NaN  0.814065                 NaN  0.981016        20.9112                 NaN   40.5917        19.4770        12.1554        5.06955                 NaN
  1259.62        2500.00                 NaN  0.814065                 NaN  0.981035        20.9110                 NaN   40.5914        19.4769        12.1560        5.06961                 NaN
  1256.41        2500.00                 NaN  0.813640                 NaN  0.995008        21.0131                 NaN   40.0801        19.6071        12.4031        5.08787                 NaN
  1253.21        2500.00                 NaN  0.813640                 NaN  0.995026        21.0129                 NaN   40.0798        19.6069        12.4038        5.08793                 NaN
  1250.00        2500.00                 NaN  0.813640                 NaN  0.995045        21.0127                 NaN   40.0795        19.6067        12.4044        5.08799                 NaN
  1246.79        2500.00                 NaN  0.813641                 NaN  0.995064        21.0125                 NaN   40.0793        19.6065        12.4050        5.08805                 NaN
  1243.59        2500.00                 NaN  0.813641                 NaN  0.995083        21.0123                 NaN   40.0790        19.6063        12.4056        5.08810                 NaN
  1240.38        2500.00                 NaN  0.813641                 NaN  0.995101        21.0121                 NaN   40.0787        19.6061        12.4062        5.08816                 NaN
  1237.18        2500.00                 NaN  0.813641                 NaN  0.995120        21.0119                 NaN   40.0784        19.6059        12.4068        5.08822                 NaN
  1233.97        2500.00                 NaN  0.813640                 NaN  0.995138        21.0117                 NaN   40.0781        19.6057        12.4074        5.08828                 NaN
  1230.77        2500.00                 NaN  0.813246                 NaN   1.00713        21.1048                 NaN   39.6915        19.6466        12.6370        5.09978                 NaN
  1227.56        2500.00                 NaN  0.813246                 NaN   1.00715        21.1046                 NaN   39.6912        19.6464        12.6377        5.09983                 NaN
  1224.36        2500.00                 NaN  0.813155                 NaN   1.01054        21.1254                 NaN   19.6488        39.6084        12.6911        5.10253                 NaN
  1221.15        2500.00                 NaN  0.813118                 NaN   1.01014        21.1320       0.724859E-001   39.4976        19.6607        12.7130        5.10096                 NaN
  1217.95        2500.00                 NaN  0.813111                 NaN  0.998591        21.1531       0.570852        38.8666        19.7685        12.7032        5.12612                 NaN
  1214.74        2500.00                 NaN  0.813111                 NaN  0.998609        21.1529       0.570846        38.8663        19.7683        12.7038        5.12618                 NaN
  1211.54        2500.00                 NaN  0.813111                 NaN  0.998627        21.1527       0.570840        38.8660        19.7681        12.7044        5.12624                 NaN
  1208.33        2500.00                 NaN  0.813110                 NaN  0.998645        21.1524       0.570834        38.8657        19.7679        12.7050        5.12629                 NaN
  1205.13        2500.00                 NaN  0.813053                 NaN  0.970207        21.2024        1.91724        37.2079        20.0081        12.7096        5.17146                 NaN
  1201.92        2500.00                 NaN  0.813053                 NaN  0.970225        21.2022        1.91722        37.2077        20.0079        12.7102        5.17152                 NaN
  1198.72        2500.00                 NaN  0.813052                 NaN  0.970242        21.2020        1.91720        37.2074        20.0077        12.7108        5.17158                 NaN
  1195.51        2500.00                 NaN  0.813052                 NaN  0.970260        21.2018        1.91718        37.2072        20.0075        12.7114        5.17163                 NaN
  1192.31        2500.00                 NaN  0.813051                 NaN  0.970277        21.2016        1.91716        37.2069        20.0073        12.7121        5.17169                 NaN
  1189.10        2500.00                 NaN  0.813051                 NaN  0.970295        21.2014        1.91714        37.2067        20.0071        12.7127        5.17175                 NaN
  1185.90        2500.00                 NaN  0.813050                 NaN  0.970312        21.2012        1.91712        37.2064        20.0068        12.7133        5.17180                 NaN
  1182.69        2500.00                 NaN  0.813050                 NaN  0.970329        21.2010        1.91710        37.2062        20.0066        12.7139        5.17186                 NaN
  1179.49        2500.00                 NaN  0.812963                 NaN  0.923409        21.2858        4.38927        20.3756        34.2424        12.7253        5.24525                 NaN
  1176.28        2500.00                 NaN  0.812962                 NaN  0.923426        21.2856        4.38922        20.3754        34.2422        12.7259        5.24530                 NaN
  1173.08        2500.00                 NaN  0.812962                 NaN  0.923442        21.2854        4.38918        20.3752        34.2420        12.7265        5.24536                 NaN
  1169.87        2500.00                 NaN  0.812961                 NaN  0.923459        21.2852        4.38913        20.3749        34.2417        12.7272        5.24542                 NaN
  1166.67        2500.00                 NaN  0.812961                 NaN  0.923475        21.2850        4.38909        20.3747        34.2415        12.7278        5.24547                 NaN
  1163.46        2500.00                 NaN  0.812960                 NaN  0.923491        21.2848        4.38905        20.3745        34.2413        12.7284        5.24553                 NaN
  1160.26        2500.00                 NaN  0.812959                 NaN  0.923508        21.2846        4.38900        20.3743        34.2411        12.7290        5.24559                 NaN
  1157.05        2500.00                 NaN  0.812959                 NaN  0.923524        21.2844        4.38896        20.3741        34.2409        12.7296        5.24565                 NaN
  1153.85        2500.00                 NaN  0.812898                 NaN  0.889337        21.3483        6.54828        20.6047        31.7533        12.7520        5.29110                 NaN
  1150.64        2500.00                 NaN  0.812897                 NaN  0.889353        21.3481        6.54821        20.6045        31.7531        12.7526        5.29116                 NaN
  1147.44        2500.00                 NaN  0.812896                 NaN  0.889368        21.3479        6.54815        20.6043        31.7529        12.7532        5.29122                 NaN
  1144.23        2500.00                 NaN  0.812895                 NaN  0.889384        21.3477        6.54808        20.6041        31.7527        12.7539        5.29127                 NaN
  1141.03        2500.00                 NaN  0.812895                 NaN  0.889399        21.3475        6.54802        20.6038        31.7525        12.7545        5.29133                 NaN
  1137.82        2500.00                 NaN  0.812894                 NaN  0.889415        21.3473        6.54795        20.6036        31.7523        12.7551        5.29139                 NaN
  1134.62        2500.00                 NaN  0.812893                 NaN  0.889430        21.3471        6.54789        20.6034        31.7522        12.7557        5.29144                 NaN
  1131.41        2500.00                 NaN  0.812892                 NaN  0.889446        21.3469        6.54782        20.6032        31.7520        12.7563        5.29150                 NaN
  1128.21        2500.00                 NaN  0.812864                 NaN  0.864948        21.3976        8.53893        29.5330        20.7508        12.7796        5.32221                 NaN
  1125.00        2500.00                 NaN  0.812863                 NaN  0.864963        21.3974        8.53884        29.5329        20.7506        12.7802        5.32227                 NaN
  1121.79        2500.00                 NaN  0.812862                 NaN  0.864978        21.3972        8.53876        29.5327        20.7504        12.7808        5.32232                 NaN
  1118.59        2500.00                 NaN  0.812861                 NaN  0.864993        21.3969        8.53868        29.5325        20.7502        12.7815        5.32238                 NaN
  1115.38        2500.00                 NaN  0.812860                 NaN  0.865008        21.3967        8.53859        29.5324        20.7499        12.7821        5.32244                 NaN
  1112.18        2500.00                 NaN  0.812859                 NaN  0.865023        21.3965        8.53851        29.5322        20.7497        12.7827        5.32249                 NaN
  1108.97        2500.00                 NaN  0.812858                 NaN  0.865038        21.3963        8.53842        29.5320        20.7495        12.7833        5.32255                 NaN
  1105.77        2500.00                 NaN  0.812857                 NaN  0.865052        21.3961        8.53834        29.5318        20.7493        12.7839        5.32260                 NaN
  1102.56        2500.00                 NaN  0.812845                 NaN  0.850353        21.4284        10.2989        20.8277        27.6346        12.8201        5.32711                 NaN
  1099.36        2500.00                 NaN  0.812844                 NaN  0.850368        21.4282        10.2988        20.8275        27.6345        12.8207        5.32716                 NaN
  1096.15        2500.00                 NaN  0.812842                 NaN  0.850382        21.4280        10.2987        20.8272        27.6343        12.8213        5.32722                 NaN
  1092.95        2500.00                 NaN  0.812841                 NaN  0.850396        21.4278        10.2986        20.8270        27.6342        12.8220        5.32728                 NaN
  1089.74        2500.00                 NaN  0.812840                 NaN  0.850411        21.4276        10.2985        20.8268        27.6340        12.8226        5.32733                 NaN
  1086.54        2500.00                 NaN  0.812839                 NaN  0.850425        21.4274        10.2984        20.8266        27.6339        12.8232        5.32739                 NaN
  1083.33        2500.00                 NaN  0.812838                 NaN  0.850440        21.4272        10.2983        20.8263        27.6337        12.8238        5.32744                 NaN
  1080.13        2500.00                 NaN  0.812836                 NaN  0.850454        21.4269        10.2982        20.8261        27.6336        12.8244        5.32750                 NaN
  1076.92        2500.00                 NaN  0.812853                 NaN  0.843364        21.4493        11.9631        20.8629        25.8876        12.8617        5.31919                 NaN
  1073.72        2500.00                 NaN  0.812852                 NaN  0.843378        21.4491        11.9630        20.8627        25.8875        12.8623        5.31924                 NaN
  1070.51        2500.00                 NaN  0.812851                 NaN  0.843392        21.4489        11.9629        20.8624        25.8873        12.8629        5.31930                 NaN
  1067.31        2500.00                 NaN  0.812849                 NaN  0.843406        21.4486        11.9628        20.8622        25.8872        12.8635        5.31935                 NaN
  1064.10        2500.00                 NaN  0.812848                 NaN  0.843420        21.4484        11.9627        20.8620        25.8871        12.8642        5.31940                 NaN
  1060.90        2500.00                 NaN  0.812846                 NaN  0.843434        21.4482        11.9626        20.8618        25.8870        12.8648        5.31946                 NaN
  1057.69        2500.00                 NaN  0.812845                 NaN  0.843448        21.4480        11.9624        20.8615        25.8868        12.8654        5.31951                 NaN
  1054.49        2500.00                 NaN  0.812844                 NaN  0.843462        21.4478        11.9623        20.8613        25.8867        12.8660        5.31957                 NaN
  1051.28        2500.00                 NaN  0.812876                 NaN  0.844338        21.4542        13.4808        24.3448        20.8610        12.9137        5.28830                 NaN
  1048.08        2500.00                 NaN  0.812875                 NaN  0.844352        21.4539        13.4807        24.3447        20.8608        12.9143        5.28835                 NaN
  1044.87        2500.00                 NaN  0.812886                 NaN  0.845734        21.4524        13.8417        20.8580        23.9848        12.9279        5.27647                 NaN
  1041.67        2500.00                 NaN  0.812893                 NaN  0.846570        21.4523        14.0302        20.8561        23.7963        12.9337        5.27189                 NaN
  1038.46        2500.00                 NaN  0.812899                 NaN  0.847651        21.4506        14.2117        23.6215        20.8535        12.9424        4.49539       0.764402     
  1035.26        2500.00                 NaN  0.812904                 NaN  0.848969        21.4419        14.3802        20.8549        23.4839        12.9617       0.868154        4.34750     
  1032.05        2500.00                 NaN  0.812908                 NaN  0.850297        21.4401        14.5596        20.8533        23.3098        12.9684                 NaN   5.20546     
  1028.85        2500.00                 NaN  0.812908                 NaN  0.850312        21.4399        14.5595        20.8532        23.3098        12.9691                 NaN   5.20534     
  1025.64        2500.00                 NaN  0.812915                 NaN  0.853212        21.4411        14.9220        20.8476        22.9412        12.9733                 NaN   5.20862     
  1022.44        2500.00                 NaN  0.812915                 NaN  0.853228        21.4409        14.9219        20.8474        22.9412        12.9739                 NaN   5.20850     
  1019.23        2500.00                 NaN  0.812914                 NaN  0.853243        21.4408        14.9218        20.8472        22.9411        12.9746                 NaN   5.20839     
  1016.03        2500.00                 NaN  0.812914                 NaN  0.853258        21.4406        14.9217        20.8470        22.9411        12.9752                 NaN   5.20827     
  1012.82        2500.00                 NaN  0.812914                 NaN  0.853273        21.4404        14.9216        20.8468        22.9410        12.9758                 NaN   5.20815     
  1009.62        2500.00                 NaN  0.812913                 NaN  0.853289        21.4402        14.9215        20.8466        22.9410        12.9765                 NaN   5.20803     
  1006.41        2500.00                 NaN  0.812913                 NaN  0.853304        21.4400        14.9213        20.8464        22.9409        12.9771                 NaN   5.20792     
  1003.21        2500.00                 NaN  0.812912                 NaN  0.853319        21.4398        14.9212        20.8462        22.9409        12.9778                 NaN   5.20781     
  1000.00        2500.00                 NaN  0.812931                 NaN  0.868804        21.4353        16.2706        20.8065        21.5930        13.0038                 NaN   5.20907     
