|6.6.6
Archiving\03_Data\fracLP/QFM_m1/GRV/GRV_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.6540                 NaN  0.188543E-002            NaN            NaN  0.379301       0.964801                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.6723                 NaN  0.173882E-002            NaN            NaN  0.949203       0.376808                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6905                 NaN  0.161885E-002            NaN            NaN  0.372316       0.935525                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7088                 NaN  0.148355E-002            NaN            NaN  0.920383       0.369367                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7251                 NaN  0.136546E-002            NaN            NaN  0.366347       0.907167                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.7415                 NaN  0.124389E-002            NaN            NaN  0.362457       0.894808                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.7550                 NaN  0.111802E-002            NaN            NaN  0.359095       0.884764                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.7740                 NaN  0.100598E-002            NaN            NaN  0.356540       0.868495                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7869                 NaN  0.897867E-003            NaN            NaN  0.354154       0.858028                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8014                 NaN  0.796958E-003            NaN            NaN  0.845733       0.352076                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8142                 NaN  0.672002E-003            NaN            NaN  0.835951       0.349154                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.8301                 NaN  0.584690E-003            NaN            NaN  0.822516       0.346840                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.8414                 NaN  0.490689E-003            NaN            NaN  0.344612       0.813461                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.8543                 NaN  0.395086E-003            NaN            NaN  0.342226       0.803108                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.8668                 NaN  0.291457E-003            NaN            NaN  0.340064       0.792830                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.8783                 NaN  0.203222E-003            NaN            NaN  0.337083       0.784402                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.8892                 NaN  0.124230E-003            NaN            NaN  0.336072       0.774614                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.8991                 NaN  0.238359E-005            NaN            NaN  0.766113       0.334747                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.7444                 NaN  0.106804E-005            NaN            NaN  0.406747       0.759697       0.891436E-001            NaN            NaN            NaN
  1380.95        500.000        97.3465                 NaN            NaN            NaN            NaN   1.03233       0.787307       0.833886                 NaN            NaN            NaN
  1378.45        500.000        97.4041                 NaN            NaN            NaN            NaN  0.769827        1.01137       0.814689                 NaN            NaN            NaN
  1375.94        500.000        97.4605                 NaN            NaN            NaN            NaN  0.992043       0.751780       0.795651                 NaN            NaN            NaN
  1373.43        500.000        97.5180                 NaN            NaN            NaN            NaN  0.734655       0.971043       0.776334                 NaN            NaN            NaN
  1370.93        500.000        97.5664                 NaN            NaN            NaN            NaN  0.954825       0.718990       0.759823                 NaN            NaN            NaN
  1368.42        500.000        97.6161                 NaN            NaN            NaN            NaN  0.704209       0.936858       0.742858                 NaN            NaN            NaN
  1365.91        500.000        97.6620                 NaN            NaN            NaN            NaN  0.920985       0.689892       0.727074                 NaN            NaN            NaN
  1363.41        500.000        97.7070                 NaN            NaN            NaN            NaN  0.675986       0.905533       0.711490                 NaN            NaN            NaN
  1360.90        500.000        97.7467                 NaN            NaN            NaN            NaN  0.892641       0.663179       0.697462                 NaN            NaN            NaN
  1358.40        500.000        97.7877                 NaN            NaN            NaN            NaN  0.879047       0.650184       0.683049                 NaN            NaN            NaN
  1355.89        500.000        97.8276                 NaN            NaN            NaN            NaN  0.865406       0.637544       0.669492                 NaN            NaN            NaN
  1353.38        500.000        97.8607                 NaN            NaN            NaN            NaN  0.855838       0.626145       0.657298                 NaN            NaN            NaN
  1350.88        500.000        97.8956                 NaN            NaN            NaN            NaN  0.614177       0.845452       0.644732                 NaN            NaN            NaN
  1348.37        500.000        97.9275                 NaN            NaN            NaN            NaN  0.835719       0.603511       0.633271                 NaN            NaN            NaN
  1345.86        500.000        97.9613                 NaN            NaN            NaN            NaN  0.825219       0.592356       0.621092                 NaN            NaN            NaN
  1343.36        500.000        97.9869                 NaN            NaN            NaN            NaN  0.818888       0.582861       0.611379                 NaN            NaN            NaN
  1340.85        500.000        98.0210                 NaN            NaN  0.223600                 NaN  0.370307       0.742394       0.642664                 NaN            NaN            NaN
  1338.35        500.000        98.0252                 NaN            NaN  0.436519                 NaN  0.856649                 NaN  0.681669                 NaN            NaN            NaN
  1335.84        500.000        98.0645                 NaN            NaN  0.429179                 NaN  0.839375                 NaN  0.666939                 NaN            NaN            NaN
  1333.33        500.000        98.1003                 NaN            NaN  0.424583                 NaN  0.821804                 NaN  0.653294                 NaN            NaN            NaN
  1330.83        500.000        98.1364                 NaN            NaN  0.417863                 NaN  0.806288                 NaN  0.639496                 NaN            NaN            NaN
  1328.32        500.000        98.1729                 NaN            NaN  0.411037                 NaN  0.790267                 NaN  0.625818                 NaN            NaN            NaN
  1325.81        500.000        98.2072                 NaN            NaN  0.401823                 NaN  0.778774                 NaN  0.612160                 NaN            NaN            NaN
  1323.31        500.000        98.2280                 NaN            NaN  0.399619                 NaN  0.767722                 NaN  0.604708                 NaN            NaN            NaN
  1320.80        500.000        98.2771                 NaN            NaN  0.391017                 NaN  0.746670                 NaN  0.585208                 NaN            NaN            NaN
  1318.30        500.000        98.3042                 NaN            NaN  0.383477                 NaN  0.737485                 NaN  0.574796                 NaN            NaN            NaN
  1315.79        500.000        98.3329                 NaN            NaN  0.376253                 NaN  0.727558                 NaN  0.563239                 NaN            NaN            NaN
  1313.28        500.000        98.3679                 NaN            NaN  0.368222                 NaN  0.713796                 NaN  0.550078                 NaN            NaN            NaN
  1310.78        500.000        98.3964                 NaN            NaN  0.361479                 NaN  0.703082                 NaN  0.539045                 NaN            NaN            NaN
  1308.27        500.000        98.4263                 NaN            NaN  0.356063                 NaN  0.689752                 NaN  0.527927                 NaN            NaN            NaN
  1305.76        500.000        98.3601                 NaN  0.576439E-001  0.308614                 NaN  0.732971                 NaN  0.540642                 NaN            NaN            NaN
  1303.26        500.000        98.2936                 NaN  0.114966       0.261394                 NaN  0.776534                 NaN  0.553553                 NaN            NaN            NaN
  1300.75        500.000        98.5114                 NaN  0.546355E-001  0.240161                 NaN  0.597780                 NaN  0.596037                 NaN            NaN            NaN
  1298.25        500.000        98.0409                 NaN  0.211131       0.276111                 NaN  0.922744                 NaN  0.549111                 NaN            NaN            NaN
  1295.74        500.000        98.4045                 NaN  0.196029       0.201630                 NaN  0.651846                 NaN  0.545992                 NaN            NaN            NaN
  1293.23        500.000        98.4896                 NaN  0.158237E-001  0.289788                 NaN  0.780578                 NaN  0.424256                 NaN            NaN            NaN
  1290.73        500.000        98.4795                 NaN  0.109742       0.218148                 NaN  0.704400                 NaN  0.488232                 NaN            NaN            NaN
  1288.22        500.000        98.5151                 NaN  0.107746       0.212286                 NaN  0.687565                 NaN  0.477272                 NaN            NaN            NaN
  1285.71        500.000        98.5545                 NaN  0.104439       0.206313                 NaN  0.670441                 NaN  0.464292                 NaN            NaN            NaN
  1283.21        500.000        98.5922                 NaN  0.101390       0.200589                 NaN  0.653951                 NaN  0.451832                 NaN            NaN            NaN
  1280.70        500.000        98.6328                 NaN  0.981580E-001  0.193562                 NaN  0.635363                 NaN  0.440091                 NaN            NaN            NaN
  1278.20        500.000        98.6698                 NaN  0.946597E-001  0.188239                 NaN  0.622245                 NaN  0.425056                 NaN            NaN            NaN
  1275.69        500.000        98.7047                 NaN  0.915647E-001  0.184091                 NaN  0.604633                 NaN  0.415048                 NaN            NaN            NaN
  1273.18        500.000        98.7401                 NaN  0.881530E-001  0.179516                 NaN  0.588811                 NaN  0.403440                 NaN            NaN            NaN
  1270.68        500.000        98.7768                 NaN  0.851132E-001  0.172914                 NaN  0.573775                 NaN  0.391409                 NaN            NaN            NaN
  1268.17        500.000        98.8087                 NaN  0.820770E-001  0.168888                 NaN  0.559535                 NaN  0.380820                 NaN            NaN            NaN
  1265.66        500.000        98.8465                 NaN  0.787575E-001  0.163841                 NaN  0.542059                 NaN  0.368803                 NaN            NaN            NaN
  1263.16        500.000        98.8776                 NaN  0.756312E-001  0.160536                 NaN  0.527471                 NaN  0.358766                 NaN            NaN            NaN
  1260.65        500.000        98.9112                 NaN  0.728097E-001  0.154214                 NaN  0.514007                 NaN  0.347732                 NaN            NaN            NaN
  1258.15        500.000        98.9414                 NaN  0.699850E-001  0.150716                 NaN  0.499997                 NaN  0.337947                 NaN            NaN            NaN
  1255.64        500.000        98.9744                 NaN  0.672042E-001  0.144845                 NaN  0.486385                 NaN  0.327147                 NaN            NaN            NaN
  1253.13        500.000        99.0028                 NaN  0.645336E-001  0.141277                 NaN  0.473535                 NaN  0.317865                 NaN            NaN            NaN
  1250.63        500.000        99.0267                 NaN  0.131790E-001  0.172378                 NaN  0.450444                 NaN  0.311539       0.257468E-001            NaN            NaN
  1248.12        500.000        97.5909                 NaN            NaN  0.249329                 NaN  0.634515                 NaN  0.463090       0.623221E-001  0.999874                 NaN
  1245.61        500.000        94.0890                 NaN            NaN  0.417098                 NaN   1.08926                 NaN  0.827483       0.125087        3.45207                 NaN
  1243.11        500.000        94.5260                 NaN            NaN  0.385082                 NaN   1.01244                 NaN  0.765482       0.114143        3.19688                 NaN
  1240.60        500.000        94.9159                 NaN            NaN  0.355746                 NaN  0.943399                 NaN  0.709416       0.104314        2.97119                 NaN
  1238.10        500.000        95.2650                 NaN            NaN  0.329616                 NaN  0.880550                 NaN  0.658646       0.955320E-001   2.77064                 NaN
  1235.59        500.000        95.5790                 NaN            NaN  0.306011                 NaN  0.823438                 NaN  0.612413       0.875540E-001   2.59159                 NaN
  1233.08        500.000        95.8610                 NaN            NaN  0.284918                 NaN  0.771858                 NaN  0.570706       0.803964E-001   2.43115                 NaN
  1230.58        500.000        96.1192                 NaN            NaN  0.265203                 NaN  0.724513                 NaN  0.531958       0.738257E-001   2.28534                 NaN
  1228.07        500.000        96.3543                 NaN            NaN  0.247576                 NaN  0.680722                 NaN  0.496595       0.678597E-001   2.15298                 NaN
  1225.56        500.000        96.5737                 NaN            NaN  0.230397                 NaN  0.639820                 NaN  0.463362       0.623593E-001   2.03039                 NaN
  1223.06        500.000        96.7689                 NaN            NaN  0.216236                 NaN  0.603171                 NaN  0.433635       0.574402E-001   1.92065                 NaN
  1220.55        500.000        96.9518                 NaN            NaN  0.202181                 NaN  0.568775                 NaN  0.405704       0.528692E-001   1.81869                 NaN
  1218.05        500.000        97.1233                 NaN            NaN  0.188110                 NaN  0.537245                 NaN  0.379469       0.486506E-001   1.72325                 NaN
  1215.54        500.000        97.2826                 NaN            NaN  0.175390                 NaN  0.507372                 NaN  0.355115       0.448021E-001   1.63473                 NaN
  1213.03        500.000        51.3372                 NaN            NaN   1.55221                 NaN   3.94714                 NaN   4.19422       0.308078        19.3702        19.2910     
  1210.53        500.000        54.1523                 NaN            NaN   1.45426                 NaN   3.67920                 NaN   3.91827       0.279984        18.0917        18.4242     
  1208.02        500.000        64.3000                 NaN            NaN   1.14062                 NaN   2.89056                 NaN   3.04510       0.213139        14.0639        14.3467     
  1205.51        500.000        71.9101                 NaN            NaN  0.889121                 NaN   2.26240                 NaN   2.38904       0.165345        11.0847        11.2992     
  1203.01        500.000        74.9963                 NaN            NaN  0.807972                 NaN   1.91708                 NaN   2.11358       0.147437        9.89271        10.1250     
  1200.50        500.000        81.2996                 NaN            NaN  0.590407                 NaN   1.48525                 NaN   1.57770       0.108457        7.43027        7.50827     
  1197.99        500.000        82.5256                 NaN            NaN  0.524932                 NaN   1.39033                 NaN   1.46538       0.981821E-001   6.97120        7.02436     
  1195.49        500.000        83.4000                 NaN            NaN  0.477543                 NaN   1.31460                 NaN   1.37893       0.912485E-001   6.64492        6.69273     
  1192.98        500.000        84.3662                 NaN            NaN  0.444776                 NaN   1.18666                 NaN   1.28654       0.844931E-001   6.31624        6.31513     
  1190.48        500.000        91.1944                 NaN            NaN  0.259884                 NaN  0.720577                 NaN  0.758861       0.462468E-001   3.32410        3.69593     
  1187.97        500.000        70.5750                 NaN            NaN  0.712365                 NaN   2.01471                 NaN   2.26687       0.149161        12.4903        11.7916     
  1185.46        500.000                 NaN            NaN            NaN   2.17665                 NaN   5.95506                 NaN   7.28652       0.477669        43.3559        40.7482     
  1182.96        500.000                 NaN            NaN            NaN   2.22606                 NaN   5.86956                 NaN   7.28416       0.481028        43.3675        40.7716     
  1180.45        500.000                 NaN            NaN            NaN   2.26247                 NaN   5.80712                 NaN   7.28180       0.483403        43.3753        40.7899     
  1177.94        500.000                 NaN            NaN            NaN   2.29522                 NaN   5.75099                 NaN   7.27982       0.485520        43.3819        40.8066     
  1175.44        500.000                 NaN            NaN            NaN   2.31567                 NaN   5.71747                 NaN   7.27975       0.486588        43.3822        40.8183     
  1172.93        500.000                 NaN            NaN            NaN   2.35559                 NaN   5.64781                 NaN   7.27652       0.489402        43.3927        40.8380     
  1170.43        500.000                 NaN            NaN            NaN   2.38056                 NaN   5.60521                 NaN   7.27536       0.490963        43.3966        40.8513     
  1167.92        500.000                 NaN            NaN            NaN   2.49990                 NaN   5.37122                 NaN   7.25432       0.503317        43.4694        40.9019     
  1165.41        500.000                 NaN            NaN            NaN   2.42383                 NaN   5.53147                 NaN   7.27356       0.493603        43.4027        40.8748     
  1162.91        500.000                 NaN            NaN            NaN   2.43027                 NaN   5.52242                 NaN   7.27488       0.493621        43.3986        40.8802     
  1160.40        500.000                 NaN            NaN            NaN   2.46523                 NaN   5.46147                 NaN   7.27228       0.496111        43.4069        40.8980     
  1157.89        500.000                 NaN            NaN            NaN   2.48373                 NaN   5.43013                 NaN   7.27175       0.497216        43.4086        40.9085     
  1155.39        500.000                 NaN            NaN            NaN   2.56325                 NaN   5.26565                 NaN   7.25524       0.506701        43.4677        40.9415     
  1152.88        500.000                 NaN            NaN            NaN   2.51142                 NaN   5.38415                 NaN   7.27179       0.498657        43.4085        40.9255     
  1150.38        500.000                 NaN            NaN            NaN   2.57746                 NaN   5.24147                 NaN   7.25476       0.507378        43.4671        40.9518     
  1147.87        500.000                 NaN            NaN            NaN   2.58373                 NaN   5.23085                 NaN   7.25472       0.507705        43.4663        40.9566     
  1145.36        500.000                 NaN            NaN            NaN   2.58986                 NaN   5.22041                 NaN   7.25468       0.508025        43.4656        40.9614     
  1142.86        500.000                 NaN            NaN            NaN   2.59581                 NaN   5.21033                 NaN   7.25467       0.508329        43.4647        40.9661     
  1140.35        500.000                 NaN            NaN            NaN   2.60160                 NaN   5.20058                 NaN   7.25470       0.508620        43.4637        40.9708     
  1137.84        500.000                 NaN            NaN            NaN   2.60728                 NaN   5.19098                 NaN   7.25474       0.508905        43.4627        40.9754     
  1135.34        500.000                 NaN            NaN            NaN   2.61283                 NaN   5.18162                 NaN   7.25479       0.509181        43.4616        40.9800     
  1132.83        500.000                 NaN            NaN            NaN   2.61826                 NaN   5.17246                 NaN   7.25487       0.509447        43.4605        40.9845     
  1130.33        500.000                 NaN            NaN            NaN   2.66135                 NaN   5.10783                 NaN   7.25611       0.510421        43.4565        41.0078     
  1127.82        500.000                 NaN            NaN            NaN   2.66635                 NaN   5.09945                 NaN   7.25625       0.510660        43.4552        41.0121     
  1125.31        500.000                 NaN            NaN            NaN   2.67126                 NaN   5.09117                 NaN   7.25638       0.510896        43.4539        41.0164     
  1122.81        500.000                 NaN            NaN            NaN   2.67608                 NaN   5.08312                 NaN   7.25655       0.511121        43.4524        41.0207     
  1120.30        500.000                 NaN            NaN            NaN   2.68479                 NaN   5.09506                 NaN   7.27220       0.508329        43.4053        41.0343     
  1117.79        500.000                 NaN            NaN            NaN   2.69075                 NaN   5.08555                 NaN   7.27421       0.508569        43.4020        41.0389     
  1115.29        500.000                 NaN            NaN            NaN   2.70340                 NaN   5.06481                 NaN   7.27302       0.509208        43.4022        41.0474     
  1112.78        500.000                 NaN            NaN            NaN   2.71296                 NaN   5.04926                 NaN   7.27348       0.509679        43.4004        41.0542     
  1110.28        500.000                 NaN            NaN            NaN   2.72228                 NaN   5.03415                 NaN   7.27396       0.510133        43.3986        41.0609     
  1107.77        500.000                 NaN            NaN            NaN   2.73137                 NaN   5.01944                 NaN   7.27447       0.510571        43.3967        41.0675     
  1105.26        500.000                 NaN            NaN            NaN   2.74024                 NaN   5.00512                 NaN   7.27501       0.510994        43.3947        41.0740     
  1102.76        500.000                 NaN            NaN            NaN   2.74832                 NaN   4.99234                 NaN   7.27568       0.511342        43.3922        41.0801     
  1100.25        500.000                 NaN            NaN            NaN   2.75615                 NaN   4.97965                 NaN   7.27648       0.511716        43.3899        41.0861     
  1097.74        500.000                 NaN            NaN            NaN   2.76361                 NaN   4.96814                 NaN   7.27705       0.511986        43.3871        41.0921     
  1095.24        500.000                 NaN            NaN            NaN   2.77168                 NaN   4.95591                 NaN   7.27818       0.512311        43.3832        41.0987     
  1092.73        500.000                 NaN            NaN            NaN   2.77819                 NaN   4.94557                 NaN   7.27864       0.512557        43.3812        41.1039     
  1090.23        500.000                 NaN            NaN            NaN   2.78597                 NaN   4.93378                 NaN   7.27979       0.512859        43.3773        41.1103     
  1087.72        500.000                 NaN            NaN            NaN   2.79288                 NaN   4.92312                 NaN   7.28063       0.513120        43.3742        41.1161     
  1085.21        500.000                 NaN            NaN            NaN   2.79843                 NaN   4.91566                 NaN   7.28210       0.513206        43.3690        41.1216     
  1082.71        500.000                 NaN            NaN            NaN   2.80579                 NaN   4.90314                 NaN   7.28212       0.513594        43.3685        41.1268     
  1080.20        500.000                 NaN            NaN            NaN   2.81238                 NaN   4.89310                 NaN   7.28304       0.513833        43.3652        41.1324     
  1077.69        500.000                 NaN            NaN            NaN   2.81886                 NaN   4.88327                 NaN   7.28398       0.514064        43.3618        41.1380     
  1075.19        500.000                 NaN            NaN            NaN   2.85022                 NaN   4.82478                 NaN   7.28555       0.516591        43.3677        41.1552     
  1072.68        500.000                 NaN            NaN            NaN   2.85314                 NaN   4.82020                 NaN   7.28601       0.516676        43.3652        41.1587     
  1070.18        500.000                 NaN            NaN            NaN   2.85563                 NaN   4.81632                 NaN   7.28577       0.516829        43.3635        41.1620     
  1067.67        500.000                 NaN            NaN            NaN   2.85843                 NaN   4.81234                 NaN   7.28686       0.516760        43.3602        41.1654     
  1065.16        500.000                 NaN            NaN            NaN   2.86161                 NaN   4.80743                 NaN   7.28768       0.516870        43.3571        41.1693     
  1062.66        500.000                 NaN            NaN            NaN   2.85501                 NaN   4.82919                 NaN   7.29014       0.515246        43.3398        41.1706     
  1060.15        500.000                 NaN            NaN            NaN   2.86069                 NaN   4.82089                 NaN   7.29125       0.515417        43.3359        41.1759     
  1057.64        500.000                 NaN            NaN            NaN   2.86627                 NaN   4.81275                 NaN   7.29238       0.515581        43.3319        41.1811     
  1055.14        500.000                 NaN            NaN            NaN   2.87176                 NaN   4.80479                 NaN   7.29353       0.515740        43.3278        41.1863     
  1052.63        500.000                 NaN            NaN            NaN   2.87716                 NaN   4.79698                 NaN   7.29471       0.515892        43.3237        41.1916     
  1050.13        500.000                 NaN            NaN            NaN   2.88249                 NaN   4.78934                 NaN   7.29590       0.516037        43.3195        41.1967     
  1047.62        500.000                 NaN            NaN            NaN   2.88773                 NaN   4.78186                 NaN   7.29712       0.516177        43.3152        41.2019     
  1045.11        500.000                 NaN            NaN            NaN   2.89288                 NaN   4.77454                 NaN   7.29836       0.516311        43.3109        41.2070     
  1042.61        500.000                 NaN            NaN            NaN   2.89797                 NaN   4.76736                 NaN   7.29962       0.516440        43.3065        41.2121     
  1040.10        500.000                 NaN            NaN            NaN   2.90289                 NaN   4.76052                 NaN   7.30093       0.516552        43.3019        41.2172     
  1037.59        500.000                 NaN            NaN            NaN   2.90759                 NaN   4.75413                 NaN   7.30229       0.516640        43.2972        41.2222     
  1035.09        500.000                 NaN            NaN            NaN   2.91223                 NaN   4.74787                 NaN   7.30368       0.516723        43.2924        41.2271     
  1032.58        500.000                 NaN            NaN            NaN   2.91681                 NaN   4.74174                 NaN   7.30509       0.516802        43.2875        41.2321     
  1030.08        500.000                 NaN            NaN            NaN   2.92132                 NaN   4.73574                 NaN   7.30652       0.516875        43.2826        41.2370     
  1027.57        500.000                 NaN            NaN            NaN   2.92578                 NaN   4.72986                 NaN   7.30797       0.516944        43.2775        41.2419     
  1025.06        500.000                 NaN            NaN            NaN   2.94107                 NaN   4.69268                 NaN   7.30267       0.519124        43.2963        41.2482     
  1022.56        500.000                 NaN            NaN            NaN   2.93250                 NaN   4.72300                 NaN   7.31153       0.516796        43.2651        41.2511     
  1020.05        500.000                 NaN            NaN            NaN   2.93681                 NaN   4.71745                 NaN   7.31306       0.516852        43.2599        41.2559     
  1017.54        500.000                 NaN            NaN            NaN   2.95312                 NaN   4.68417                 NaN   7.31400       0.519261        43.2621        41.2673     
  1015.04        500.000                 NaN            NaN            NaN   2.95553                 NaN   4.68063                 NaN   7.31499       0.519296        43.2589        41.2707     
  1012.53        500.000                 NaN            NaN            NaN   2.95760                 NaN   4.67791                 NaN   7.31583       0.519297        43.2553        41.2740     
  1010.03        500.000                 NaN            NaN            NaN   2.95966                 NaN   4.67524                 NaN   7.31668       0.519295        43.2518        41.2774     
  1007.52        500.000                 NaN            NaN            NaN   2.96170                 NaN   4.67261                 NaN   7.31755       0.519292        43.2481        41.2807     
  1005.01        500.000                 NaN            NaN            NaN   2.96249                 NaN   4.68509                 NaN   7.32312       0.517172        43.2262        41.2859     
  1002.51        500.000                 NaN            NaN            NaN   2.96591                 NaN   4.66718                 NaN   7.31907       0.519300        43.2412        41.2874     
  1000.00        500.000                 NaN            NaN            NaN   2.96759                 NaN   4.66523                 NaN   7.32030       0.519264        43.2369        41.2907     
