|6.6.6
Archiving\03_Data\fracLP/QFM_m1/GRV/GRV_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.4267                 NaN  0.299654E-002            NaN            NaN  0.447738        1.12259                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.4463                 NaN  0.276306E-002            NaN            NaN   1.10556       0.445398                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.4659                 NaN  0.257098E-002            NaN            NaN  0.440703        1.09087                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4856                 NaN  0.235530E-002            NaN            NaN   1.07429       0.437782                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.5029                 NaN  0.216742E-002            NaN            NaN  0.434835        1.06006                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5204                 NaN  0.197396E-002            NaN            NaN  0.430810        1.04683                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.5345                 NaN  0.177330E-002            NaN            NaN  0.427404        1.03633                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.5550                 NaN  0.159519E-002            NaN            NaN  0.424992        1.01838                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.5685                 NaN  0.142335E-002            NaN            NaN  0.422761        1.00728                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.5839                 NaN  0.126302E-002            NaN            NaN  0.993994       0.420881                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.5972                 NaN  0.106464E-002            NaN            NaN  0.983697       0.418025                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6143                 NaN  0.925889E-003            NaN            NaN  0.968939       0.415832                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6259                 NaN  0.776946E-003            NaN            NaN  0.413779       0.959547                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.6393                 NaN  0.625317E-003            NaN            NaN  0.411554       0.948480                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.6526                 NaN  0.461114E-003            NaN            NaN  0.409540       0.937421                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.6644                 NaN  0.321478E-003            NaN            NaN  0.406591       0.928727                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.6755                 NaN  0.196470E-003            NaN            NaN  0.406024       0.918326                 NaN            NaN            NaN            NaN
  1385.96        500.000        98.6856                 NaN  0.376835E-005            NaN            NaN  0.909355       0.405034                 NaN            NaN            NaN            NaN
  1383.46        500.000        98.5193                 NaN  0.168804E-005            NaN            NaN  0.492880       0.902917       0.848798E-001            NaN            NaN            NaN
  1380.95        500.000        97.0177                 NaN            NaN            NaN            NaN   1.25223       0.936481       0.793610                 NaN            NaN            NaN
  1378.45        500.000        97.0773                 NaN            NaN            NaN            NaN  0.917420        1.22945       0.775852                 NaN            NaN            NaN
  1375.94        500.000        97.1354                 NaN            NaN            NaN            NaN   1.20862       0.897726       0.758245                 NaN            NaN            NaN
  1373.43        500.000        97.1952                 NaN            NaN            NaN            NaN  0.878948        1.18552       0.740372                 NaN            NaN            NaN
  1370.93        500.000        97.2445                 NaN            NaN            NaN            NaN   1.16835       0.861941       0.725164                 NaN            NaN            NaN
  1368.42        500.000        97.2956                 NaN            NaN            NaN            NaN  0.845967        1.14887       0.709522                 NaN            NaN            NaN
  1365.91        500.000        97.3426                 NaN            NaN            NaN            NaN   1.13194       0.830484       0.695003                 NaN            NaN            NaN
  1363.41        500.000        97.3885                 NaN            NaN            NaN            NaN  0.815423        1.11543       0.680671                 NaN            NaN            NaN
  1360.90        500.000        97.4284                 NaN            NaN            NaN            NaN   1.10209       0.801688       0.667819                 NaN            NaN            NaN
  1358.40        500.000        97.4699                 NaN            NaN            NaN            NaN   1.08781       0.787688       0.654599                 NaN            NaN            NaN
  1355.89        500.000        97.5105                 NaN            NaN            NaN            NaN   1.07332       0.773980       0.642195                 NaN            NaN            NaN
  1353.38        500.000        97.5430                 NaN            NaN            NaN            NaN   1.06402       0.761883       0.631087                 NaN            NaN            NaN
  1350.88        500.000        97.5778                 NaN            NaN            NaN            NaN  0.748981        1.05357       0.619623                 NaN            NaN            NaN
  1348.37        500.000        97.6093                 NaN            NaN            NaN            NaN   1.04391       0.737613       0.609215                 NaN            NaN            NaN
  1345.86        500.000        97.6431                 NaN            NaN            NaN            NaN   1.03322       0.725594       0.598115                 NaN            NaN            NaN
  1343.36        500.000        97.6671                 NaN            NaN            NaN            NaN   1.02784       0.715660       0.589379                 NaN            NaN            NaN
  1340.85        500.000        97.6828                 NaN            NaN  0.317308                 NaN  0.465928       0.913617       0.620327                 NaN            NaN            NaN
  1338.35        500.000        97.6622                 NaN            NaN  0.621804                 NaN   1.05693                 NaN  0.659053                 NaN            NaN            NaN
  1335.84        500.000        97.7018                 NaN            NaN  0.613759                 NaN   1.03843                 NaN  0.646051                 NaN            NaN            NaN
  1333.33        500.000        97.7368                 NaN            NaN  0.609704                 NaN   1.01942                 NaN  0.634065                 NaN            NaN            NaN
  1330.83        500.000        97.7726                 NaN            NaN  0.602510                 NaN   1.00301                 NaN  0.621902                 NaN            NaN            NaN
  1328.32        500.000        97.8094                 NaN            NaN  0.594951                 NaN  0.985814                 NaN  0.609824                 NaN            NaN            NaN
  1325.81        500.000        97.8440                 NaN            NaN  0.583934                 NaN  0.974336                 NaN  0.597726                 NaN            NaN            NaN
  1323.31        500.000        97.8618                 NaN            NaN  0.583044                 NaN  0.963456                 NaN  0.591657                 NaN            NaN            NaN
  1320.80        500.000        97.9141                 NaN            NaN  0.572784                 NaN  0.939327                 NaN  0.573786                 NaN            NaN            NaN
  1318.30        500.000        97.9407                 NaN            NaN  0.563932                 NaN  0.930568                 NaN  0.564759                 NaN            NaN            NaN
  1315.79        500.000        97.9691                 NaN            NaN  0.555409                 NaN  0.920864                 NaN  0.554579                 NaN            NaN            NaN
  1313.28        500.000        98.0057                 NaN            NaN  0.545572                 NaN  0.905941                 NaN  0.542785                 NaN            NaN            NaN
  1310.78        500.000        98.0342                 NaN            NaN  0.537709                 NaN  0.895002                 NaN  0.533044                 NaN            NaN            NaN
  1308.27        500.000        98.0647                 NaN            NaN  0.531661                 NaN  0.880435                 NaN  0.523187                 NaN            NaN            NaN
  1305.76        500.000        97.9648                 NaN  0.973925E-001  0.462460                 NaN  0.938377                 NaN  0.536947                 NaN            NaN            NaN
  1303.26        500.000        97.8637                 NaN  0.194727       0.393224                 NaN  0.997221                 NaN  0.551148                 NaN            NaN            NaN
  1300.75        500.000        98.1812                 NaN  0.930407E-001  0.363034                 NaN  0.767570                 NaN  0.595197                 NaN            NaN            NaN
  1298.25        500.000        97.4819                 NaN  0.359710       0.418503                 NaN   1.19056                 NaN  0.549336                 NaN            NaN            NaN
  1295.74        500.000        97.9621                 NaN  0.335790       0.308332                 NaN  0.845132                 NaN  0.548609                 NaN            NaN            NaN
  1293.23        500.000        98.0849                 NaN  0.271527E-001  0.443425                 NaN   1.01692                 NaN  0.427572                 NaN            NaN            NaN
  1290.73        500.000        98.0619                 NaN  0.188858       0.335180                 NaN  0.920708                 NaN  0.493403                 NaN            NaN            NaN
  1288.22        500.000        98.1010                 NaN  0.186000       0.327485                 NaN  0.901751                 NaN  0.483735                 NaN            NaN            NaN
  1285.71        500.000        98.1453                 NaN  0.180875       0.319581                 NaN  0.882331                 NaN  0.471952                 NaN            NaN            NaN
  1283.21        500.000        98.1877                 NaN  0.176160       0.311999                 NaN  0.863507                 NaN  0.460616                 NaN            NaN            NaN
  1280.70        500.000        98.2351                 NaN  0.171052       0.302029                 NaN  0.841912                 NaN  0.449941                 NaN            NaN            NaN
  1278.20        500.000        98.2764                 NaN  0.165489       0.295081                 NaN  0.827180                 NaN  0.435802                 NaN            NaN            NaN
  1275.69        500.000        98.3166                 NaN  0.160576       0.289651                 NaN  0.806387                 NaN  0.426742                 NaN            NaN            NaN
  1273.18        500.000        98.3575                 NaN  0.155075       0.283565                 NaN  0.787882                 NaN  0.415966                 NaN            NaN            NaN
  1270.68        500.000        98.4008                 NaN  0.150162       0.274102                 NaN  0.770232                 NaN  0.404679                 NaN            NaN            NaN
  1268.17        500.000        98.4377                 NaN  0.145245       0.268718                 NaN  0.753498                 NaN  0.394805                 NaN            NaN            NaN
  1265.66        500.000        98.4830                 NaN  0.139786       0.261612                 NaN  0.732182                 NaN  0.383381                 NaN            NaN            NaN
  1263.16        500.000        98.5195                 NaN  0.134628       0.257236                 NaN  0.714684                 NaN  0.373939                 NaN            NaN            NaN
  1260.65        500.000        98.5601                 NaN  0.129966       0.247962                 NaN  0.698580                 NaN  0.363390                 NaN            NaN            NaN
  1258.15        500.000        98.5960                 NaN  0.125280       0.243169                 NaN  0.681526                 NaN  0.354076                 NaN            NaN            NaN
  1255.64        500.000        98.6363                 NaN  0.120636       0.234440                 NaN  0.664959                 NaN  0.343634                 NaN            NaN            NaN
  1253.13        500.000        98.6704                 NaN  0.116159       0.229420                 NaN  0.649255                 NaN  0.334719                 NaN            NaN            NaN
  1250.63        500.000        98.7006                 NaN  0.237840E-001  0.280834                 NaN  0.619321                 NaN  0.328851       0.465950E-001            NaN            NaN
  1248.12        500.000        97.1343                 NaN            NaN  0.407078                 NaN  0.874008                 NaN  0.489428       0.112930       0.982275                 NaN
  1245.61        500.000        93.3234                 NaN            NaN  0.682030                 NaN   1.50229                 NaN  0.874488       0.226656        3.39116                 NaN
  1243.11        500.000        93.7917                 NaN            NaN  0.632961                 NaN   1.40331                 NaN  0.812021       0.207614        3.15242                 NaN
  1240.60        500.000        94.2117                 NaN            NaN  0.587689                 NaN   1.31400                 NaN  0.755350       0.190448        2.94085                 NaN
  1238.10        500.000        94.5892                 NaN            NaN  0.547128                 NaN   1.23226                 NaN  0.703859       0.175059        2.75245                 NaN
  1235.59        500.000        94.9304                 NaN            NaN  0.510303                 NaN   1.15763                 NaN  0.656801       0.161021        2.58388                 NaN
  1233.08        500.000        95.2377                 NaN            NaN  0.477286                 NaN   1.08991                 NaN  0.614219       0.148381        2.43248                 NaN
  1230.58        500.000        95.5206                 NaN            NaN  0.446194                 NaN   1.02754                 NaN  0.574484       0.136727        2.29450                 NaN
  1228.07        500.000        95.7791                 NaN            NaN  0.418295                 NaN  0.969474                 NaN  0.538091       0.126103        2.16890                 NaN
  1225.56        500.000        96.0221                 NaN            NaN  0.390806                 NaN  0.914982                 NaN  0.503724       0.116265        2.05216                 NaN
  1223.06        500.000        96.2380                 NaN            NaN  0.368242                 NaN  0.865922                 NaN  0.472904       0.107437        1.94745                 NaN
  1220.55        500.000        96.4419                 NaN            NaN  0.345625                 NaN  0.819672                 NaN  0.443814       0.991968E-001   1.84982                 NaN
  1218.05        500.000        96.6341                 NaN            NaN  0.322688                 NaN  0.777180                 NaN  0.416363       0.915592E-001   1.75807                 NaN
  1215.54        500.000        96.8135                 NaN            NaN  0.301898                 NaN  0.736642                 NaN  0.390777       0.845650E-001   1.67266                 NaN
  1213.03        500.000        48.9467                 NaN            NaN   2.56864                 NaN   5.48762                 NaN   4.42689       0.557770        19.0072        19.0052     
  1210.53        500.000        51.7625                 NaN            NaN   2.41833                 NaN   5.12690                 NaN   4.15107       0.508816        17.8143        18.2181     
  1208.02        500.000        62.0305                 NaN            NaN   1.91864                 NaN   4.06495                 NaN   3.26099       0.391549        13.9941        14.3392     
  1205.51        500.000        69.8804                 NaN            NaN   1.50923                 NaN   3.20507                 NaN   2.58123       0.306469        11.1242        11.3934     
  1203.01        500.000        73.1114                 NaN            NaN   1.37827                 NaN   2.71499                 NaN   2.29424       0.274554        9.97022        10.2563     
  1200.50        500.000        79.7324                 NaN            NaN   1.01476                 NaN   2.11993                 NaN   1.72543       0.203494        7.54143        7.66251     
  1197.99        500.000        81.0347                 NaN            NaN  0.904718                 NaN   1.99016                 NaN   1.60696       0.184723        7.09098        7.18780     
  1195.49        500.000        81.9683                 NaN            NaN  0.825025                 NaN   1.88365                 NaN   1.51574       0.172090        6.77083        6.86432     
  1192.98        500.000        83.0108                 NaN            NaN  0.770348                 NaN   1.70200                 NaN   1.41768       0.159749        6.44671        6.49273     
  1190.48        500.000        90.3305                 NaN            NaN  0.453631                 NaN   1.04049                 NaN  0.842711       0.881199E-001   3.41531        3.82919     
  1187.97        500.000        68.5797                 NaN            NaN   1.22181                 NaN   2.85524                 NaN   2.47346       0.279269        12.5874        12.0031     
  1185.46        500.000                 NaN            NaN            NaN   3.52133                 NaN   7.93796                 NaN   7.49950       0.843613        41.0737        39.1238     
  1182.96        500.000                 NaN            NaN            NaN   3.60189                 NaN   7.81713                 NaN   7.49745       0.849618        41.0876        39.1463     
  1180.45        500.000                 NaN            NaN            NaN   3.66109                 NaN   7.72886                 NaN   7.49533       0.853875        41.0974        39.1634     
  1177.94        500.000                 NaN            NaN            NaN   3.71438                 NaN   7.64949                 NaN   7.49357       0.857675        41.1060        39.1789     
  1175.44        500.000                 NaN            NaN            NaN   3.74737                 NaN   7.60203                 NaN   7.49370       0.859612        41.1081        39.1892     
  1172.93        500.000                 NaN            NaN            NaN   3.81236                 NaN   7.50373                 NaN   7.49072       0.864652        41.1208        39.2078     
  1170.43        500.000                 NaN            NaN            NaN   3.85307                 NaN   7.44339                 NaN   7.48975       0.867464        41.1266        39.2198     
  1167.92        500.000                 NaN            NaN            NaN   4.04716                 NaN   7.12264                 NaN   7.46897       0.889426        41.2009        39.2709     
  1165.41        500.000                 NaN            NaN            NaN   3.92393                 NaN   7.33864                 NaN   7.48833       0.872237        41.1363        39.2406     
  1162.91        500.000                 NaN            NaN            NaN   3.93455                 NaN   7.32532                 NaN   7.48979       0.872308        41.1337        39.2443     
  1160.40        500.000                 NaN            NaN            NaN   3.99122                 NaN   7.23947                 NaN   7.48743       0.876775        41.1441        39.2610     
  1157.89        500.000                 NaN            NaN            NaN   4.02148                 NaN   7.19491                 NaN   7.48708       0.878779        41.1477        39.2701     
  1155.39        500.000                 NaN            NaN            NaN   4.15098                 NaN   6.97201                 NaN   7.47071       0.895647        41.2077        39.3030     
  1152.88        500.000                 NaN            NaN            NaN   4.06706                 NaN   7.12914                 NaN   7.48744       0.881421        41.1509        39.2840     
  1150.38        500.000                 NaN            NaN            NaN   4.17447                 NaN   6.93807                 NaN   7.47044       0.896930        41.2100        39.3101     
  1147.87        500.000                 NaN            NaN            NaN   4.18486                 NaN   6.92307                 NaN   7.47052       0.897551        41.2107        39.3133     
  1145.36        500.000                 NaN            NaN            NaN   4.19501                 NaN   6.90839                 NaN   7.47058       0.898158        41.2114        39.3165     
  1142.86        500.000                 NaN            NaN            NaN   4.20488                 NaN   6.89417                 NaN   7.47069       0.898740        41.2120        39.3196     
  1140.35        500.000                 NaN            NaN            NaN   4.21449                 NaN   6.88036                 NaN   7.47082       0.899296        41.2124        39.3226     
  1137.84        500.000                 NaN            NaN            NaN   4.22392                 NaN   6.86682                 NaN   7.47097       0.899842        41.2129        39.3256     
  1135.34        500.000                 NaN            NaN            NaN   4.23314                 NaN   6.85358                 NaN   7.47114       0.900372        41.2132        39.3285     
  1132.83        500.000                 NaN            NaN            NaN   4.24218                 NaN   6.84064                 NaN   7.47132       0.900886        41.2136        39.3314     
  1130.33        500.000                 NaN            NaN            NaN   4.31234                 NaN   6.74624                 NaN   7.47292       0.902675        41.2124        39.3535     
  1127.82        500.000                 NaN            NaN            NaN   4.32067                 NaN   6.73437                 NaN   7.47316       0.903140        41.2125        39.3562     
  1125.31        500.000                 NaN            NaN            NaN   4.32887                 NaN   6.72267                 NaN   7.47340       0.903598        41.2126        39.3588     
  1122.81        500.000                 NaN            NaN            NaN   4.33691                 NaN   6.71126                 NaN   7.47368       0.904039        41.2126        39.3615     
  1120.30        500.000                 NaN            NaN            NaN   4.35097                 NaN   6.71638                 NaN   7.48997       0.899149        41.1701        39.3735     
  1117.79        500.000                 NaN            NaN            NaN   4.36120                 NaN   6.70225                 NaN   7.49215       0.899616        41.1683        39.3765     
  1115.29        500.000                 NaN            NaN            NaN   4.38198                 NaN   6.67241                 NaN   7.49109       0.900797        41.1702        39.3835     
  1112.78        500.000                 NaN            NaN            NaN   4.39773                 NaN   6.64999                 NaN   7.49170       0.901675        41.1702        39.3887     
  1110.28        500.000                 NaN            NaN            NaN   4.41309                 NaN   6.62817                 NaN   7.49233       0.902523        41.1700        39.3939     
  1107.77        500.000                 NaN            NaN            NaN   4.42809                 NaN   6.60691                 NaN   7.49299       0.903344        41.1698        39.3989     
  1105.26        500.000                 NaN            NaN            NaN   4.44273                 NaN   6.58620                 NaN   7.49368       0.904139        41.1694        39.4038     
  1102.76        500.000                 NaN            NaN            NaN   4.45608                 NaN   6.56759                 NaN   7.49450       0.904799        41.1686        39.4085     
  1100.25        500.000                 NaN            NaN            NaN   4.46904                 NaN   6.54923                 NaN   7.49545       0.905505        41.1679        39.4128     
  1097.74        500.000                 NaN            NaN            NaN   4.48138                 NaN   6.53241                 NaN   7.49616       0.906026        41.1668        39.4172     
  1095.24        500.000                 NaN            NaN            NaN   4.49430                 NaN   6.51481                 NaN   7.49744       0.906645        41.1645        39.4223     
  1092.73        500.000                 NaN            NaN            NaN   4.50553                 NaN   6.49933                 NaN   7.49803       0.907125        41.1641        39.4259     
  1090.23        500.000                 NaN            NaN            NaN   4.51802                 NaN   6.48232                 NaN   7.49935       0.907703        41.1619        39.4307     
  1087.72        500.000                 NaN            NaN            NaN   4.52952                 NaN   6.46663                 NaN   7.50033       0.908209        41.1605        39.4349     
  1085.21        500.000                 NaN            NaN            NaN   4.53850                 NaN   6.45546                 NaN   7.50195       0.908403        41.1570        39.4387     
  1082.71        500.000                 NaN            NaN            NaN   4.55131                 NaN   6.43692                 NaN   7.50209       0.909135        41.1581        39.4425     
  1080.20        500.000                 NaN            NaN            NaN   4.56225                 NaN   6.42209                 NaN   7.50316       0.909601        41.1564        39.4465     
  1077.69        500.000                 NaN            NaN            NaN   4.57301                 NaN   6.40755                 NaN   7.50424       0.910053        41.1546        39.4505     
  1075.19        500.000                 NaN            NaN            NaN   4.62429                 NaN   6.32511                 NaN   7.50622       0.914600        41.1629        39.4669     
  1072.68        500.000                 NaN            NaN            NaN   4.62928                 NaN   6.31847                 NaN   7.50678       0.914791        41.1619        39.4687     
  1070.18        500.000                 NaN            NaN            NaN   4.63355                 NaN   6.31286                 NaN   7.50661       0.915100        41.1616        39.4703     
  1067.67        500.000                 NaN            NaN            NaN   4.63834                 NaN   6.30680                 NaN   7.50783       0.915020        41.1599        39.4721     
  1065.16        500.000                 NaN            NaN            NaN   4.64374                 NaN   6.29969                 NaN   7.50877       0.915254        41.1581        39.4744     
  1062.66        500.000                 NaN            NaN            NaN   4.63320                 NaN   6.32720                 NaN   7.51127       0.912404        41.1425        39.4734     
  1060.15        500.000                 NaN            NaN            NaN   4.64266                 NaN   6.31473                 NaN   7.51252       0.912749        41.1402        39.4771     
  1057.64        500.000                 NaN            NaN            NaN   4.65197                 NaN   6.30249                 NaN   7.51379       0.913083        41.1378        39.4808     
  1055.14        500.000                 NaN            NaN            NaN   4.66114                 NaN   6.29048                 NaN   7.51509       0.913406        41.1354        39.4845     
  1052.63        500.000                 NaN            NaN            NaN   4.67018                 NaN   6.27869                 NaN   7.51641       0.913717        41.1329        39.4881     
  1050.13        500.000                 NaN            NaN            NaN   4.67907                 NaN   6.26711                 NaN   7.51775       0.914018        41.1304        39.4917     
  1047.62        500.000                 NaN            NaN            NaN   4.68783                 NaN   6.25575                 NaN   7.51912       0.914308        41.1278        39.4952     
  1045.11        500.000                 NaN            NaN            NaN   4.69646                 NaN   6.24460                 NaN   7.52050       0.914588        41.1251        39.4987     
  1042.61        500.000                 NaN            NaN            NaN   4.70497                 NaN   6.23365                 NaN   7.52191       0.914858        41.1224        39.5023     
  1040.10        500.000                 NaN            NaN            NaN   4.71321                 NaN   6.22315                 NaN   7.52336       0.915098        41.1195        39.5057     
  1037.59        500.000                 NaN            NaN            NaN   4.72111                 NaN   6.21326                 NaN   7.52487       0.915296        41.1164        39.5091     
  1035.09        500.000                 NaN            NaN            NaN   4.72890                 NaN   6.20353                 NaN   7.52641       0.915486        41.1132        39.5124     
  1032.58        500.000                 NaN            NaN            NaN   4.73658                 NaN   6.19398                 NaN   7.52796       0.915667        41.1100        39.5158     
  1030.08        500.000                 NaN            NaN            NaN   4.74417                 NaN   6.18460                 NaN   7.52954       0.915839        41.1067        39.5191     
  1027.57        500.000                 NaN            NaN            NaN   4.75166                 NaN   6.17537                 NaN   7.53114       0.916003        41.1034        39.5224     
  1025.06        500.000                 NaN            NaN            NaN   4.77681                 NaN   6.12709                 NaN   7.52585       0.919918        41.1229        39.5275     
  1022.56        500.000                 NaN            NaN            NaN   4.76306                 NaN   6.16353                 NaN   7.53499       0.915821        41.0943        39.5283     
  1020.05        500.000                 NaN            NaN            NaN   4.77030                 NaN   6.15473                 NaN   7.53667       0.915961        41.0908        39.5316     
  1017.54        500.000                 NaN            NaN            NaN   4.79719                 NaN   6.10746                 NaN   7.53791       0.920292        41.0952        39.5419     
  1015.04        500.000                 NaN            NaN            NaN   4.80137                 NaN   6.10206                 NaN   7.53902       0.920395        41.0934        39.5437     
  1012.53        500.000                 NaN            NaN            NaN   4.80497                 NaN   6.09783                 NaN   7.53996       0.920436        41.0914        39.5454     
  1010.03        500.000                 NaN            NaN            NaN   4.80856                 NaN   6.09364                 NaN   7.54092       0.920472        41.0893        39.5471     
  1007.52        500.000                 NaN            NaN            NaN   4.81211                 NaN   6.08952                 NaN   7.54190       0.920505        41.0871        39.5488     
  1005.01        500.000                 NaN            NaN            NaN   4.81311                 NaN   6.10323                 NaN   7.54766       0.916778        41.0673        39.5519     
  1002.51        500.000                 NaN            NaN            NaN   4.81945                 NaN   6.08099                 NaN   7.54364       0.920598        41.0831        39.5522     
  1000.00        500.000                 NaN            NaN            NaN   4.82243                 NaN   6.07777                 NaN   7.54498       0.920574        41.0803        39.5539     
