|6.6.6
Archiving\03_Data\eq/QFM_m4.75/ALH/ALH_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1339.74        2500.00        3.92814                 NaN            NaN  0.771143        57.7733        1.26812        1.55507        10.1727        20.9838        3.54779                 NaN            NaN
  1336.54        2500.00        3.92805                 NaN            NaN  0.771150        57.7731        1.26815        1.55507        10.1726        20.9838        3.54799                 NaN            NaN
  1333.33        2500.00        2.33876                 NaN            NaN  0.772289        57.8964        1.29360        1.52996        10.1272        21.6637        4.37810                 NaN            NaN
  1330.13        2500.00        2.33871                 NaN            NaN  0.772295        57.8961        1.29364        1.52996        10.1271        21.6638        4.37835                 NaN            NaN
  1326.92        2500.00        1.99507                 NaN            NaN  0.772574        57.9207        1.29720        1.60531        10.1258        21.7237        4.55969                 NaN            NaN
  1323.72        2500.00        1.82595                 NaN            NaN  0.772715        57.9295        1.30012        1.61433        21.7914        10.1173        4.64865                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN  0.773499        58.1533        1.30703        1.49306        10.2657        21.9624        4.88967        1.15539                 NaN
  1317.31        2500.00                 NaN            NaN            NaN  0.773504        58.1530        1.30706        1.49306        10.2656        21.9624        4.88995        1.15541                 NaN
  1314.10        2500.00                 NaN            NaN            NaN  0.773510        58.1527        1.30709        1.49306        10.2656        21.9624        4.89022        1.15543                 NaN
  1310.90        2500.00                 NaN            NaN            NaN  0.773515        58.1524        1.30712        1.49306        10.2656        21.9624        4.89049        1.15545                 NaN
  1307.69        2500.00                 NaN            NaN            NaN  0.773464        58.1791        1.29507        2.08506        21.1820        10.3984        4.90722        1.17968                 NaN
  1304.49        2500.00                 NaN            NaN            NaN  0.773470        58.1788        1.29510        2.08506        21.1821        10.3983        4.90750        1.17971                 NaN
  1301.28        2500.00                 NaN            NaN            NaN  0.773475        58.1785        1.29513        2.08505        21.1821        10.3983        4.90777        1.17973                 NaN
  1298.08        2500.00                 NaN            NaN            NaN  0.773480        58.1781        1.29517        2.08505        21.1821        10.3983        4.90804        1.17975                 NaN
  1294.87        2500.00                 NaN            NaN            NaN  0.773485        58.1778        1.29520        2.08504        21.1821        10.3982        4.90831        1.17977                 NaN
  1291.67        2500.00                 NaN            NaN            NaN  0.773490        58.1775        1.29523        2.08504        21.1822        10.3982        4.90859        1.17979                 NaN
  1288.46        2500.00                 NaN            NaN            NaN  0.773496        58.1772        1.29526        2.08504        21.1822        10.3982        4.90886        1.17981                 NaN
  1285.26        2500.00                 NaN            NaN            NaN  0.773501        58.1769        1.29530        2.08503        21.1822        10.3981        4.90913        1.17983                 NaN
  1282.05        2500.00                 NaN            NaN            NaN  0.773410        58.2235        1.27608        3.17007        19.7983        10.5964        4.94166        1.22060                 NaN
  1278.85        2500.00                 NaN            NaN            NaN  0.773415        58.2232        1.27612        3.17007        19.7984        10.5963        4.94193        1.22062                 NaN
  1275.64        2500.00                 NaN            NaN            NaN  0.773420        58.2228        1.27615        3.17006        19.7984        10.5963        4.94221        1.22064                 NaN
  1272.44        2500.00                 NaN            NaN            NaN  0.773425        58.2225        1.27618        3.17006        19.7984        10.5962        4.94248        1.22066                 NaN
  1269.23        2500.00                 NaN            NaN            NaN  0.773430        58.2222        1.27621        3.17005        19.7985        10.5962        4.94275        1.22068                 NaN
  1266.03        2500.00                 NaN            NaN            NaN  0.773435        58.2219        1.27624        3.17005        19.7985        10.5962        4.94303        1.22071                 NaN
  1262.82        2500.00                 NaN            NaN            NaN  0.773440        58.2216        1.27628        3.17005        19.7985        10.5961        4.94330        1.22073                 NaN
  1259.62        2500.00                 NaN            NaN            NaN  0.773445        58.2212        1.27631        3.17004        19.7986        10.5961        4.94357        1.22075                 NaN
  1256.41        2500.00                 NaN            NaN            NaN  0.773376        58.2584        1.26307        4.14176        18.6085        10.7292        4.97312        1.25255                 NaN
  1253.21        2500.00                 NaN            NaN            NaN  0.773381        58.2581        1.26311        4.14176        18.6085        10.7292        4.97340        1.25257                 NaN
  1250.00        2500.00                 NaN            NaN            NaN  0.773386        58.2578        1.26314        4.14175        18.6085        10.7292        4.97367        1.25259                 NaN
  1246.79        2500.00                 NaN            NaN            NaN  0.773391        58.2574        1.26317        4.14175        18.6086        10.7291        4.97395        1.25261                 NaN
  1243.59        2500.00                 NaN            NaN            NaN  0.773396        58.2571        1.26320        4.14174        18.6086        10.7291        4.97422        1.25264                 NaN
  1240.38        2500.00                 NaN            NaN            NaN  0.773400        58.2568        1.26323        4.14174        18.6086        10.7290        4.97450        1.25266                 NaN
  1237.18        2500.00                 NaN            NaN            NaN  0.773405        58.2565        1.26326        4.14173        18.6087        10.7290        4.97477        1.25268                 NaN
  1233.97        2500.00                 NaN            NaN            NaN  0.773410        58.2561        1.26329        4.14173        18.6087        10.7290        4.97505        1.25270                 NaN
  1230.77        2500.00                 NaN            NaN            NaN  0.773358        58.2824        1.25607        4.99974        10.8170        17.5941        5.00352        1.27384                 NaN
  1227.56        2500.00                 NaN            NaN            NaN  0.773363        58.2821        1.25610        4.99974        10.8169        17.5941        5.00380        1.27386                 NaN
  1224.36        2500.00                 NaN            NaN            NaN  0.773368        58.2818        1.25613        4.99973        10.8169        17.5942        5.00407        1.27388                 NaN
  1221.15        2500.00                 NaN            NaN            NaN  0.773372        58.2814        1.25616        4.99973        10.8169        17.5942        5.00435        1.27390                 NaN
  1217.95        2500.00                 NaN            NaN            NaN  0.773377        58.2811        1.25619        4.99972        10.8168        17.5942        5.00463        1.27392                 NaN
  1214.74        2500.00                 NaN            NaN            NaN  0.773382        58.2808        1.25622        4.99972        10.8168        17.5943        5.00490        1.27394                 NaN
  1211.54        2500.00                 NaN            NaN            NaN  0.773386        58.2804        1.25625        4.99971        10.8167        17.5943        5.00518        1.27397                 NaN
  1208.33        2500.00                 NaN            NaN            NaN  0.773391        58.2801        1.25628        4.99971        10.8167        17.5944        5.00545        1.27399                 NaN
  1205.13        2500.00                 NaN            NaN            NaN  0.773355        58.2946        1.25482        5.76130        16.7247        10.8745        5.03234        1.28438                 NaN
  1201.92        2500.00                 NaN            NaN            NaN  0.773360        58.2942        1.25485        5.76129        16.7248        10.8744        5.03262        1.28440                 NaN
  1198.72        2500.00                 NaN            NaN            NaN  0.773364        58.2939        1.25488        5.76129        16.7248        10.8744        5.03290        1.28442                 NaN
  1195.51        2500.00                 NaN            NaN            NaN  0.773369        58.2936        1.25491        5.76128        16.7249        10.8744        5.03317        1.28444                 NaN
  1192.31        2500.00                 NaN            NaN            NaN  0.773374        58.2932        1.25495        5.76128        16.7249        10.8743        5.03345        1.28446                 NaN
  1189.10        2500.00                 NaN            NaN            NaN  0.773378        58.2929        1.25498        5.76127        16.7250        10.8743        5.03373        1.28449                 NaN
  1185.90        2500.00                 NaN            NaN            NaN  0.773383        58.2926        1.25501        5.76127        16.7250        10.8742        5.03401        1.28451                 NaN
  1182.69        2500.00                 NaN            NaN            NaN  0.773387        58.2922        1.25504        5.76127        16.7251        10.8742        5.03429        1.28453                 NaN
  1179.49        2500.00                 NaN            NaN            NaN  0.773370        58.3041        1.25656        6.49822        10.9132        15.9057        5.05596        1.29287                 NaN
  1176.28        2500.00                 NaN            NaN            NaN  0.773375        58.3038        1.25659        6.49822        10.9131        15.9058        5.05623        1.29290                 NaN
  1173.08        2500.00                 NaN            NaN            NaN  0.773379        58.3035        1.25662        6.49821        10.9131        15.9058        5.05651        1.29292                 NaN
  1169.87        2500.00                 NaN            NaN            NaN  0.773384        58.3031        1.25665        6.49821        10.9130        15.9059        5.05679        1.29294                 NaN
  1166.67        2500.00                 NaN            NaN            NaN  0.773388        58.3028        1.25668        6.49820        10.9130        15.9059        5.05707        1.29296                 NaN
  1163.46        2500.00                 NaN            NaN            NaN  0.773392        58.3024        1.25671        6.49820        10.9130        15.9060        5.05735        1.29298                 NaN
  1160.26        2500.00                 NaN            NaN            NaN  0.773397        58.3021        1.25674        6.49820        10.9129        15.9060        5.05763        1.29300                 NaN
  1157.05        2500.00                 NaN            NaN            NaN  0.773401        58.3018        1.25677        6.49819        10.9129        15.9061        5.05791        1.29303                 NaN
  1153.85        2500.00                 NaN            NaN            NaN  0.773399        58.3020        1.26349        7.16469        10.9378        15.1899        5.07801        1.29068                 NaN
  1150.64        2500.00                 NaN            NaN            NaN  0.773404        58.3017        1.26352        7.16469        10.9377        15.1900        5.07829        1.29070                 NaN
  1147.44        2500.00                 NaN            NaN            NaN  0.773408        58.3013        1.26355        7.16469        10.9377        15.1900        5.07857        1.29072                 NaN
  1144.23        2500.00                 NaN            NaN            NaN  0.773412        58.3010        1.26358        7.16468        10.9376        15.1901        5.07885        1.29074                 NaN
  1141.03        2500.00                 NaN            NaN            NaN  0.773416        58.3006        1.26361        7.16468        10.9376        15.1902        5.07913        1.29076                 NaN
  1137.82        2500.00                 NaN            NaN            NaN  0.773421        58.3003        1.26364        7.16468        10.9376        15.1902        5.07941        1.29078                 NaN
  1134.62        2500.00                 NaN            NaN            NaN  0.773425        58.3000        1.26366        7.16467        10.9375        15.1903        5.07969        1.29081                 NaN
  1131.41        2500.00                 NaN            NaN            NaN  0.773429        58.2996        1.26369        7.16467        10.9375        15.1903        5.07996        1.29083                 NaN
  1128.21        2500.00                 NaN            NaN            NaN  0.773443        58.2939        1.27421        7.80028        14.5270        10.9512        5.09677        1.28317                 NaN
  1125.00        2500.00                 NaN            NaN            NaN  0.773447        58.2935        1.27424        7.80028        14.5271        10.9512        5.09705        1.28319                 NaN
  1121.79        2500.00                 NaN            NaN            NaN  0.773451        58.2932        1.27427        7.80027        14.5272        10.9511        5.09733        1.28321                 NaN
  1118.59        2500.00                 NaN            NaN            NaN  0.773456        58.2928        1.27430        7.80027        14.5272        10.9511        5.09761        1.28323                 NaN
  1115.38        2500.00                 NaN            NaN            NaN  0.773460        58.2925        1.27433        7.80027        14.5273        10.9511        5.09789        1.28325                 NaN
  1112.18        2500.00                 NaN            NaN            NaN  0.773464        58.2921        1.27436        7.80027        14.5273        10.9510        5.09817        1.28327                 NaN
  1108.97        2500.00                 NaN            NaN            NaN  0.773468        58.2918        1.27439        7.80027        14.5274        10.9510        5.09845        1.28329                 NaN
  1105.77        2500.00                 NaN            NaN            NaN  0.773472        58.2914        1.27442        7.80027        14.5275        10.9509        5.09873        1.28331                 NaN
  1102.56        2500.00                 NaN            NaN            NaN  0.773503        58.2772        1.28940        8.40546        13.9156        10.9582        5.11164        1.26891                 NaN
  1099.36        2500.00                 NaN            NaN            NaN  0.773507        58.2769        1.28943        8.40546        13.9157        10.9582        5.11192        1.26893                 NaN
  1096.15        2500.00                 NaN            NaN            NaN  0.773511        58.2765        1.28946        8.40546        13.9157        10.9582        5.11220        1.26895                 NaN
  1092.95        2500.00                 NaN            NaN            NaN  0.773515        58.2762        1.28949        8.40546        13.9158        10.9581        5.11248        1.26897                 NaN
  1089.74        2500.00                 NaN            NaN            NaN  0.773519        58.2758        1.28952        8.40546        13.9159        10.9581        5.11276        1.26899                 NaN
  1086.54        2500.00                 NaN            NaN            NaN  0.773523        58.2755        1.28955        8.40546        13.9159        10.9580        5.11304        1.26901                 NaN
  1083.33        2500.00                 NaN            NaN            NaN  0.773527        58.2751        1.28958        8.40546        13.9160        10.9580        5.11332        1.26903                 NaN
  1080.13        2500.00                 NaN            NaN            NaN  0.773531        58.2748        1.28961        8.40546        13.9160        10.9579        5.11360        1.26905                 NaN
  1076.92        2500.00                 NaN            NaN            NaN  0.773579        58.2523        1.30891        8.98711        10.9610        13.3466        5.12318        1.24735                 NaN
  1073.72        2500.00                 NaN            NaN            NaN  0.773590        58.2485        1.31165        9.05857        13.2780        10.9613        5.12434        1.23062       0.134405E-001
  1070.51        2500.00                 NaN            NaN            NaN  0.773600        58.2436        1.31466        9.12695        10.9615        13.2168        5.12724                 NaN   1.23570     
  1067.31        2500.00                 NaN            NaN            NaN  0.773604        58.2432        1.31469        9.12695        10.9615        13.2168        5.12752                 NaN   1.23569     
  1064.10        2500.00                 NaN            NaN            NaN  0.773619        58.2362        1.32047        9.26880        10.9624        13.0785        5.12696                 NaN   1.23304     
  1060.90        2500.00                 NaN            NaN            NaN  0.773623        58.2359        1.32050        9.26880        10.9624        13.0786        5.12724                 NaN   1.23302     
  1057.69        2500.00                 NaN            NaN            NaN  0.773627        58.2356        1.32053        9.26881        10.9623        13.0786        5.12752                 NaN   1.23300     
  1054.49        2500.00                 NaN            NaN            NaN  0.773631        58.2352        1.32056        9.26881        10.9623        13.0787        5.12781                 NaN   1.23298     
  1051.28        2500.00                 NaN            NaN            NaN  0.773660        58.2196        1.33293        9.54848        10.9641        12.8087        5.12561                 NaN   1.22695     
  1048.08        2500.00                 NaN            NaN            NaN  0.773664        58.2193        1.33296        9.54849        10.9640        12.8088        5.12589                 NaN   1.22693     
  1044.87        2500.00                 NaN            NaN            NaN  0.773668        58.2189        1.33299        9.54850        10.9640        12.8089        5.12617                 NaN   1.22691     
  1041.67        2500.00                 NaN            NaN            NaN  0.773672        58.2186        1.33302        9.54850        10.9639        12.8089        5.12645                 NaN   1.22688     
  1038.46        2500.00                 NaN            NaN            NaN  0.773676        58.2183        1.33305        9.54851        10.9639        12.8090        5.12673                 NaN   1.22686     
  1035.26        2500.00                 NaN            NaN            NaN  0.773680        58.2179        1.33308        9.54852        10.9639        12.8091        5.12702                 NaN   1.22684     
  1032.05        2500.00                 NaN            NaN            NaN  0.773684        58.2176        1.33311        9.54852        10.9638        12.8092        5.12730                 NaN   1.22682     
  1028.85        2500.00                 NaN            NaN            NaN  0.773688        58.2173        1.33314        9.54853        10.9638        12.8092        5.12758                 NaN   1.22680     
  1025.64        2500.00                 NaN            NaN            NaN  0.773755        58.1803        1.36211        10.0996        10.9681        12.2859        5.11437                 NaN   1.21588     
  1022.44        2500.00                 NaN            NaN            NaN  0.773759        58.1800        1.36214        10.0996        10.9681        12.2860        5.11465                 NaN   1.21586     
  1019.23        2500.00                 NaN            NaN            NaN  0.773763        58.1796        1.36217        10.0996        10.9680        12.2860        5.11493                 NaN   1.21583     
  1016.03        2500.00                 NaN            NaN            NaN  0.773767        58.1793        1.36220        10.0996        10.9680        12.2861        5.11521                 NaN   1.21581     
  1012.82        2500.00                 NaN            NaN            NaN  0.773770        58.1790        1.36223        10.0996        10.9680        12.2862        5.11549                 NaN   1.21579     
  1009.62        2500.00                 NaN            NaN            NaN  0.773774        58.1786        1.36226        10.0996        10.9679        12.2863        5.11577                 NaN   1.21577     
  1006.41        2500.00                 NaN            NaN            NaN  0.773778        58.1783        1.36230        10.0996        10.9679        12.2863        5.11606                 NaN   1.21575     
  1003.21        2500.00                 NaN            NaN            NaN  0.773782        58.1779        1.36233        10.0996        10.9678        12.2864        5.11634                 NaN   1.21573     
  1000.00        2500.00                 NaN            NaN            NaN  0.773858        58.1331        1.39587        10.6396        10.9719        11.7844        5.09652                 NaN   1.20471     
