|6.6.6
Archiving\03_Data\eq/QFM_m4.75/ALH/ALH_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1339.74        2500.00        3.05255                 NaN            NaN  0.841906        59.5671        1.59849        1.54225        9.90956        20.6098        2.87838                 NaN            NaN
  1336.54        2500.00        3.05255                 NaN            NaN  0.841906        59.5671        1.59849        1.54225        9.90956        20.6098        2.87838                 NaN            NaN
  1333.33        2500.00        1.78944                 NaN            NaN  0.841907        59.6150        1.62609        1.51527        9.84488        21.2210        3.54641                 NaN            NaN
  1330.13        2500.00        1.78944                 NaN            NaN  0.841907        59.6150        1.62609        1.51527        9.84488        21.2210        3.54641                 NaN            NaN
  1326.92        2500.00        1.52104                 NaN            NaN  0.841907        59.6315        1.62874        1.58884        9.83707        21.2591        3.69179                 NaN            NaN
  1323.72        2500.00        1.38978                 NaN            NaN  0.841907        59.6311        1.63176        1.59749        21.3184        9.82656        3.76295                 NaN            NaN
  1320.51        2500.00                 NaN            NaN            NaN  0.841908        59.7945        1.63928        1.47645        9.96000        21.4650        3.95385       0.869071                 NaN
  1317.31        2500.00                 NaN            NaN            NaN  0.841908        59.7945        1.63928        1.47645        9.96000        21.4650        3.95385       0.869071                 NaN
  1314.10        2500.00                 NaN            NaN            NaN  0.841908        59.7945        1.63928        1.47645        9.96000        21.4650        3.95385       0.869071                 NaN
  1310.90        2500.00                 NaN            NaN            NaN  0.841908        59.7945        1.63928        1.47645        9.96000        21.4650        3.95385       0.869071                 NaN
  1307.69        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1304.49        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1301.28        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1298.08        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1294.87        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1291.67        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1288.46        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1285.26        2500.00                 NaN            NaN            NaN  0.841908        59.8302        1.62463        2.06205        20.7008        10.0857        3.96745       0.887346                 NaN
  1282.05        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1278.85        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1275.64        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1272.44        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1269.23        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1266.03        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1262.82        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1259.62        2500.00                 NaN            NaN            NaN  0.841908        59.8958        1.60127        3.13559        19.3421        10.2713        3.99401       0.918117                 NaN
  1256.41        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1253.21        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1250.00        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1246.79        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1243.59        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1240.38        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1237.18        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1233.97        2500.00                 NaN            NaN            NaN  0.841908        59.9526        1.58511        4.09678        18.1712        10.3923        4.01804       0.942116                 NaN
  1230.77        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1227.56        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1224.36        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1221.15        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1217.95        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1214.74        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1211.54        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1208.33        2500.00                 NaN            NaN            NaN  0.841908        59.9929        1.57645        4.94585        10.4704        17.1733        4.04111       0.958078                 NaN
  1205.13        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1201.92        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1198.72        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1195.51        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1192.31        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1189.10        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1185.90        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1182.69        2500.00                 NaN            NaN            NaN  0.841908        60.0115        1.57526        5.70085        16.3211        10.5207        4.06280       0.965936                 NaN
  1179.49        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1176.28        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1173.08        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1169.87        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1166.67        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1163.46        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1160.26        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1157.05        2500.00                 NaN            NaN            NaN  0.841907        60.0399        1.57686        6.42909        10.5498        15.5101        4.08018       0.972234                 NaN
  1153.85        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1150.64        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1147.44        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1144.23        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1141.03        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1137.82        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1134.62        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1131.41        2500.00                 NaN            NaN            NaN  0.841908        60.0452        1.58521        7.08888        10.5671        14.8050        4.09620       0.970473                 NaN
  1128.21        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1125.00        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1121.79        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1118.59        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1115.38        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1112.18        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1108.97        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1105.77        2500.00                 NaN            NaN            NaN  0.841908        60.0469        1.59792        7.71721        14.1491        10.5727        4.10948       0.964706                 NaN
  1102.56        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1099.36        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1096.15        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1092.95        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1089.74        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1086.54        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1083.33        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1080.13        2500.00                 NaN            NaN            NaN  0.841908        60.0380        1.61597        8.31525        13.5435        10.5721        4.11951       0.953832                 NaN
  1076.92        2500.00                 NaN            NaN            NaN  0.841908        60.0185        1.63917        8.88977        10.5672        12.9793        4.12676       0.937465                 NaN
  1073.72        2500.00                 NaN            NaN            NaN  0.841908        60.0152        1.64243        8.96033        12.9112        10.5665        4.12743       0.924870       0.101077E-001
  1070.51        2500.00                 NaN            NaN            NaN  0.841908        60.0107        1.64600        9.02786        10.5653        12.8494        4.12951                 NaN  0.929288     
  1067.31        2500.00                 NaN            NaN            NaN  0.841908        60.0107        1.64600        9.02786        10.5653        12.8494        4.12951                 NaN  0.929288     
  1064.10        2500.00                 NaN            NaN            NaN  0.841908        60.0045        1.65293        9.16794        10.5642        12.7124        4.12877                 NaN  0.927300     
  1060.90        2500.00                 NaN            NaN            NaN  0.841908        60.0045        1.65293        9.16794        10.5642        12.7124        4.12877                 NaN  0.927300     
  1057.69        2500.00                 NaN            NaN            NaN  0.841908        60.0045        1.65293        9.16794        10.5642        12.7124        4.12877                 NaN  0.927300     
  1054.49        2500.00                 NaN            NaN            NaN  0.841908        60.0045        1.65293        9.16794        10.5642        12.7124        4.12877                 NaN  0.927300     
  1051.28        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1048.08        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1044.87        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1041.67        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1038.46        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1035.26        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1032.05        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1028.85        2500.00                 NaN            NaN            NaN  0.841908        59.9875        1.66795        9.44489        10.5623        12.4461        4.12664                 NaN  0.922747     
  1025.64        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1022.44        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1019.23        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1016.03        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1012.82        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1009.62        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1006.41        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1003.21        2500.00                 NaN            NaN            NaN  0.841908        59.9513        1.70252        9.98812        10.5584        11.9279        4.11545                 NaN  0.914476     
  1000.00        2500.00                 NaN            NaN            NaN  0.841908        59.9023        1.74296        10.5225        10.5542        11.4312        4.09889                 NaN  0.906116     
