|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.75/GRV/GRV_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1234.69        500.000                 NaN   97.6734                 NaN            NaN  0.790736                 NaN  0.288985       0.508739E-001   1.19600                 NaN
  1233.27        500.000                 NaN   97.7423       0.558761E-003            NaN  0.767778                 NaN  0.279766       0.484180E-001   1.16114                 NaN
  1231.86        500.000                 NaN   97.8084                 NaN            NaN  0.747337                 NaN  0.271110       0.459177E-001   1.12727                 NaN
  1230.45        500.000                 NaN   97.8710                 NaN            NaN  0.727111                 NaN  0.262708       0.437067E-001   1.09547                 NaN
  1229.03        500.000                 NaN   97.9363                 NaN            NaN  0.704579                 NaN  0.253701       0.417285E-001   1.06366                 NaN
  1227.62        500.000                 NaN   97.9934                 NaN            NaN  0.686118                 NaN  0.245770       0.397695E-001   1.03489                 NaN
  1226.21        500.000                 NaN   98.0516                 NaN            NaN  0.666480                 NaN  0.238273       0.377370E-001   1.00588                 NaN
  1224.79        500.000                 NaN   98.1046                 NaN            NaN  0.648993                 NaN  0.230221       0.362956E-001  0.979904                 NaN
  1223.38        500.000                 NaN   98.1618                 NaN            NaN  0.628521                 NaN  0.222364       0.346465E-001  0.952689                 NaN
  1221.96        500.000                 NaN   98.2121                 NaN            NaN  0.611556                 NaN  0.215111       0.331806E-001  0.928099                 NaN
  1220.55        500.000                 NaN   98.2643                 NaN            NaN  0.592824                 NaN  0.208149       0.316414E-001  0.903054                 NaN
  1219.14        500.000                 NaN   98.3083                 NaN            NaN  0.578580                 NaN  0.202195       0.300940E-001  0.880816                 NaN
  1217.72        500.000                 NaN   80.3108                 NaN            NaN   3.30895                 NaN   1.68070       0.150893        7.33902        7.20961     
  1216.31        500.000                 NaN   68.6552                 NaN            NaN   5.13386                 NaN   2.63570       0.218324        11.4448        11.9121     
  1214.90        500.000                 NaN   73.5424                 NaN            NaN   4.30847                 NaN   2.21890       0.184079        9.66925        10.0769     
  1213.48        500.000                 NaN   76.0670       0.283702                 NaN  0.747022        2.76008        2.00036       0.175214        8.77772        9.18890     
  1212.07        500.000                 NaN   77.2187       0.684212                 NaN   2.69102                 NaN   1.88587       0.193056        8.52130        8.80585     
  1210.65        500.000                 NaN   85.7166       0.807466E-002            NaN  0.720178        1.82198        1.17455       0.889043E-001   5.07818        5.39153     
  1209.24        500.000                 NaN   83.8597       0.372588                 NaN   1.83710                 NaN   1.35348       0.123449        6.03118        6.42253     
  1207.83        500.000                 NaN   86.6802                 NaN            NaN   1.79408       0.483888        1.11058       0.835674E-001   4.86037        4.98732     
  1206.41        500.000                 NaN   85.1408                 NaN            NaN   2.73424                 NaN   1.25016       0.791854E-001   5.32455        5.47110     
  1205.00        500.000                 NaN   88.9104                 NaN            NaN   1.20500       0.542595       0.920694       0.717552E-001   4.09830        4.25128     
  1203.58        500.000                 NaN   87.3998                 NaN            NaN   1.95548                 NaN   1.07091       0.694546E-001   4.64693        4.85739     
  1202.17        500.000                 NaN   89.1327                 NaN            NaN   1.80961                 NaN  0.885814       0.698638E-001   4.00286        4.09916     
  1200.76        500.000                 NaN   89.9328                 NaN            NaN  0.326137        1.21388       0.821989       0.652468E-001   3.75818        3.88177     
  1199.34        500.000                 NaN   83.1779                 NaN            NaN   2.27783       0.652520E-001   1.36207       0.106457        6.28677        6.72374     
  1197.93        500.000                 NaN   93.6257                 NaN            NaN  0.613621       0.473442       0.527175       0.323342E-001   2.38926        2.33852     
  1196.52        500.000                 NaN   62.0679                 NaN            NaN   2.30375        3.08847        3.06262       0.193705        14.3117        14.9719     
  1195.10        500.000                 NaN   99.7356       0.550563E-001            NaN  0.754339E-001            NaN  0.410398E-001  0.154330E-001            NaN  0.774055E-001
  1193.69        500.000                 NaN   99.1093                 NaN            NaN  0.146630                 NaN  0.646869E-001            NaN  0.679338                 NaN
  1192.27        500.000                 NaN   99.6721                 NaN            NaN  0.120087E-001  0.190389                 NaN  0.345286E-002  0.764388E-001  0.456203E-001
  1190.86        500.000                 NaN   84.9055                 NaN            NaN   1.98476                 NaN   1.17011       0.857476E-001   6.21129        5.64257     
  1189.45        500.000                 NaN            NaN            NaN            NaN   11.4699                 NaN   7.28357       0.580300        40.9703        39.6959     
  1188.03        500.000                 NaN            NaN            NaN            NaN   11.4718                 NaN   7.28573       0.579501        40.9668        39.6961     
  1186.62        500.000                 NaN            NaN            NaN            NaN   11.4736                 NaN   7.28789       0.578703        40.9634        39.6964     
  1185.21        500.000                 NaN            NaN            NaN            NaN   11.4755                 NaN   7.29003       0.577904        40.9599        39.6967     
  1183.79        500.000                 NaN            NaN            NaN            NaN   11.4772                 NaN   7.29200       0.577103        40.9567        39.6970     
  1182.38        500.000                 NaN            NaN            NaN            NaN   11.4791                 NaN   7.29426       0.576265        40.9531        39.6972     
  1180.96        500.000                 NaN            NaN            NaN            NaN   11.4812                 NaN   7.29651       0.575470        40.9493        39.6975     
  1179.55        500.000                 NaN            NaN            NaN            NaN   11.4679                 NaN   7.29115       0.579948        40.9669        39.6941     
  1178.14        500.000                 NaN            NaN            NaN            NaN   11.4849                 NaN   7.30082       0.573834        40.9423        39.6981     
  1176.72        500.000                 NaN            NaN            NaN            NaN   11.4724                 NaN   7.29582       0.578085        40.9589        39.6948     
  1175.31        500.000                 NaN            NaN            NaN            NaN   11.4750                 NaN   7.29810       0.576928        40.9547        39.6952     
  1173.90        500.000                 NaN            NaN            NaN            NaN   11.4775                 NaN   7.30055       0.575991        40.9504        39.6956     
  1172.48        500.000                 NaN            NaN            NaN            NaN   11.4790                 NaN   7.30220       0.575395        40.9476        39.6958     
  1171.07        500.000                 NaN            NaN            NaN            NaN   11.4956                 NaN   7.31287       0.569125        40.9228        39.6996     
  1169.65        500.000                 NaN            NaN            NaN            NaN   11.4976                 NaN   7.31515       0.568226        40.9190        39.6999     
  1168.24        500.000                 NaN            NaN            NaN            NaN   11.4998                 NaN   7.31744       0.567315        40.9152        39.7003     
  1166.83        500.000                 NaN            NaN            NaN            NaN   11.5019                 NaN   7.31975       0.566394        40.9114        39.7006     
  1165.41        500.000                 NaN            NaN            NaN            NaN   11.5041                 NaN   7.32208       0.565462        40.9075        39.7009     
  1164.00        500.000                 NaN            NaN            NaN            NaN   11.5061                 NaN   7.32430       0.564572        40.9038        39.7012     
  1162.59        500.000                 NaN            NaN            NaN            NaN   11.5082                 NaN   7.32649       0.563689        40.9001        39.7015     
  1161.17        500.000                 NaN            NaN            NaN            NaN   11.5103                 NaN   7.32868       0.562810        40.8964        39.7018     
  1159.76        500.000                 NaN            NaN            NaN            NaN   11.5124                 NaN   7.33085       0.561934        40.8927        39.7021     
  1158.34        500.000                 NaN            NaN            NaN            NaN   11.5126                 NaN   7.33112       0.561928        40.8920        39.7023     
  1156.93        500.000                 NaN            NaN            NaN            NaN   11.5147                 NaN   7.33331       0.561034        40.8883        39.7026     
  1155.52        500.000                 NaN            NaN            NaN            NaN   7.44532        4.07151        7.33549       0.560149        40.8846        39.7030     
  1154.10        500.000                 NaN            NaN            NaN            NaN   11.5194                 NaN   7.33810       0.559084        40.8801        39.7033     
  1152.69        500.000                 NaN            NaN            NaN            NaN   11.5215                 NaN   7.34027       0.558168        40.8764        39.7036     
  1151.27        500.000                 NaN            NaN            NaN            NaN   11.5236                 NaN   7.34251       0.557258        40.8727        39.7040     
  1149.86        500.000                 NaN            NaN            NaN            NaN   7.87984        3.64585        7.34474       0.556339        40.8689        39.7043     
  1148.45        500.000                 NaN            NaN            NaN            NaN   3.60290        7.89548        7.32644       0.565317        40.9105        39.6994     
  1147.03        500.000                 NaN            NaN            NaN            NaN   3.55828        7.94196        7.32839       0.564539        40.9072        39.6997     
  1145.62        500.000                 NaN            NaN            NaN            NaN   3.04760        8.46067        7.33525       0.561479        40.8940        39.7010     
  1144.21        500.000                 NaN            NaN            NaN            NaN   11.5368                 NaN   7.35690       0.551257        40.8492        39.7059     
  1142.79        500.000                 NaN            NaN            NaN            NaN   8.43257        3.10463        7.35630       0.551449        40.8490        39.7060     
  1141.38        500.000                 NaN            NaN            NaN            NaN   8.55801        2.98122        7.35852       0.550549        40.8453        39.7064     
  1139.96        500.000                 NaN            NaN            NaN            NaN   8.67973        2.86194        7.36081       0.549552        40.8412        39.7067     
  1138.55        500.000                 NaN            NaN            NaN            NaN   2.53176        8.99141        7.34916       0.555462        40.8688        39.7034     
  1137.14        500.000                 NaN            NaN            NaN            NaN   2.52594        8.99906        7.35106       0.554673        40.8656        39.7037     
  1135.72        500.000                 NaN            NaN            NaN            NaN   2.51778        9.00912        7.35298       0.553861        40.8623        39.7039     
  1134.31        500.000                 NaN            NaN            NaN            NaN   2.51224        9.01662        7.35493       0.553022        40.8589        39.7042     
  1132.90        500.000                 NaN            NaN            NaN            NaN   2.50415        9.02670        7.35693       0.552164        40.8555        39.7046     
  1131.48        500.000                 NaN            NaN            NaN            NaN   9.08753        2.46840        7.37474       0.543526        40.8169        39.7090     
  1130.07        500.000                 NaN            NaN            NaN            NaN   9.16389        2.39434        7.37698       0.542553        40.8129        39.7093     
  1128.65        500.000                 NaN            NaN            NaN            NaN   9.23498        2.32567        7.37932       0.541521        40.8088        39.7097     
  1127.24        500.000                 NaN            NaN            NaN            NaN   2.20885        9.33395        7.36799       0.547282        40.8355        39.7065     
  1125.83        500.000                 NaN            NaN            NaN            NaN   2.22286        9.32184        7.36989       0.546455        40.8322        39.7067     
  1124.41        500.000                 NaN            NaN            NaN            NaN   2.24207        9.30434        7.37168       0.545703        40.8292        39.7070     
  1123.00        500.000                 NaN            NaN            NaN            NaN   9.30076        2.26979        7.38865       0.537337        40.7922        39.7112     
  1121.59        500.000                 NaN            NaN            NaN            NaN   9.33830        2.23464        7.39095       0.536361        40.7881        39.7116     
  1120.17        500.000                 NaN            NaN            NaN            NaN   1.84941        9.70952        7.38272       0.540709        40.8086        39.7091     
  1118.76        500.000                 NaN            NaN            NaN            NaN   1.90383        9.65660        7.38434       0.540015        40.8059        39.7093     
  1117.34        500.000                 NaN            NaN            NaN            NaN   1.96121        9.60068        7.38593       0.539336        40.8033        39.7095     
  1115.93        500.000                 NaN            NaN            NaN            NaN   2.02048        9.54282        7.38748       0.538674        40.8008        39.7097     
  1114.52        500.000                 NaN            NaN            NaN            NaN   2.08197        9.48270        7.38900       0.538029        40.7984        39.7099     
  1113.10        500.000                 NaN            NaN            NaN            NaN   2.14751        9.41847        7.39045       0.537409        40.7960        39.7101     
  1111.69        500.000                 NaN            NaN            NaN            NaN   2.21332        9.35393        7.39187       0.536801        40.7937        39.7103     
  1110.28        500.000                 NaN            NaN            NaN            NaN   2.49782        9.09068        7.40891       0.529668        40.7590        39.7139     
  1108.86        500.000                 NaN            NaN            NaN            NaN   2.16295        9.41005        7.39732       0.534380        40.7840        39.7113     
  1107.45        500.000                 NaN            NaN            NaN            NaN   2.24562        9.32843        7.39857       0.533855        40.7820        39.7115     
  1106.03        500.000                 NaN            NaN  0.923450E-005            NaN   7.61925        3.98052        7.41607       0.525102        40.7432        39.7158     
  1104.62        500.000                 NaN            NaN            NaN            NaN   8.79622        2.80618        7.41823       0.524028        40.7389        39.7164     
  1103.21        500.000                 NaN            NaN            NaN            NaN   8.68717        2.91799        7.42062       0.522908        40.7344        39.7169     
  1101.79        500.000                 NaN            NaN            NaN            NaN   2.42182        9.15918        7.40587       0.530707        40.7698        39.7127     
  1100.38        500.000                 NaN            NaN  0.944550E-005            NaN   8.49922        3.11079        7.42584       0.520636        40.7258        39.7177     
  1098.96        500.000                 NaN            NaN  0.131301E-005            NaN   8.42444        3.18789        7.42718       0.519909        40.7225        39.7181     
  1097.55        500.000                 NaN            NaN            NaN            NaN   2.55691        9.02927        7.41139       0.528354        40.7605        39.7136     
  1096.14        500.000                 NaN            NaN            NaN            NaN   2.66717        8.91960        7.41237       0.527987        40.7592        39.7137     
  1094.72        500.000                 NaN            NaN            NaN            NaN   2.77240        8.81458        7.41303       0.527768        40.7585        39.7138     
  1093.31        500.000                 NaN            NaN            NaN            NaN   2.85651        8.73113        7.41404       0.527376        40.7570        39.7139     
  1091.90        500.000                 NaN            NaN            NaN            NaN   2.98501        8.60256        7.41447       0.527266        40.7568        39.7139     
  1090.48        500.000                 NaN            NaN  0.359185E-004            NaN   4.45110        7.18349        7.44571       0.510715        40.6876        39.7214     
  1089.07        500.000                 NaN            NaN            NaN            NaN   2.85848        8.73636        7.42087       0.524314        40.7448        39.7151     
  1087.65        500.000                 NaN            NaN            NaN            NaN   2.81230        8.79022        7.42643       0.521492        40.7332        39.7164     
  1086.24        500.000                 NaN            NaN            NaN            NaN   5.67562        5.96737        7.45315       0.507187        40.6739        39.7227     
  1084.83        500.000                 NaN            NaN  0.341695E-003            NaN   8.69991        2.93820        7.45075       0.508879        40.6793        39.7226     
  1083.41        500.000                 NaN            NaN            NaN            NaN   8.92456        2.71783        7.45392       0.507290        40.6734        39.7230     
  1082.00        500.000                 NaN            NaN   1.97613                 NaN   8.56499       0.115123E-001   7.13039       0.702421        41.3885        40.2261     
  1080.59        500.000                 NaN            NaN   1.97634                 NaN   8.56683       0.934797E-002   7.13035       0.702444        41.3885        40.2262     
  1079.17        500.000                 NaN            NaN   2.05272                 NaN   8.46274       0.491818E-002   7.12530       0.706418        41.4003        40.2476     
  1077.76        500.000                 NaN            NaN   2.05330                 NaN  0.191929E-002   8.46485        7.12521       0.706475        41.4005        40.2478     
  1076.34        500.000                 NaN            NaN   2.12403                 NaN   8.36588       0.799966E-003   7.12072       0.710060        41.4108        40.2678     
  1074.93        500.000                 NaN            NaN   2.12407                 NaN  0.658410E-003   8.36596        7.12072       0.710063        41.4108        40.2678     
  1073.52        500.000                 NaN            NaN   2.12402                 NaN   8.36583       0.858799E-003   7.12072       0.710059        41.4108        40.2678     
  1072.10        500.000                 NaN            NaN            NaN            NaN   11.6811                 NaN   7.48184       0.491872        40.6170        39.7282     
  1070.69        500.000                 NaN            NaN  0.954658                 NaN   10.2435       0.856430E-003   7.35202       0.572307        40.8974        39.9793     
  1069.28        500.000                 NaN            NaN   2.25417                 NaN   8.18295       0.203860E-003   7.11273       0.716526        41.4286        40.3048     
  1067.86        500.000                 NaN            NaN   2.25412                 NaN   8.18256       0.681982E-003   7.11275       0.716519        41.4286        40.3048     
  1066.45        500.000                 NaN            NaN   2.25418                 NaN   8.18294       0.213787E-003   7.11273       0.716526        41.4286        40.3048     
  1065.03        500.000                 NaN            NaN   2.20741                 NaN   7.64030       0.620837        7.12374       0.710272        41.4037        40.2937     
  1063.62        500.000                 NaN            NaN   2.25415                 NaN   8.18253       0.666812E-003   7.11274       0.716522        41.4286        40.3048     
  1062.21        500.000                 NaN            NaN   2.25419                 NaN   8.18312                 NaN   7.11273       0.716528        41.4287        40.3048     
  1060.79        500.000                 NaN            NaN   1.71161                 NaN   9.10683                 NaN   7.24958       0.636208        41.1157        40.1801     
  1059.38        500.000                 NaN            NaN   2.42363                 NaN   7.94575       0.406953E-003   7.10329       0.724496        41.4488        40.3536     
  1057.97        500.000                 NaN            NaN   2.42366                 NaN   7.94605       0.664390E-004   7.10328       0.724499        41.4488        40.3536     
  1056.55        500.000                 NaN            NaN   2.42366                 NaN   7.94608       0.317091E-004   7.10328       0.724500        41.4488        40.3536     
  1055.14        500.000                 NaN            NaN   2.42356                 NaN   7.94628                 NaN   7.10330       0.724485        41.4488        40.3536     
  1053.72        500.000                 NaN            NaN   2.42360                 NaN   7.94621                 NaN   7.10329       0.724491        41.4488        40.3536     
  1052.31        500.000                 NaN            NaN   2.47477                 NaN   7.87512                 NaN   7.10068       0.726794        41.4541        40.3685     
  1050.90        500.000                 NaN            NaN   2.47478                 NaN   7.87510                 NaN   7.10068       0.726796        41.4541        40.3685     
  1049.48        500.000                 NaN            NaN   2.47484                 NaN   7.87500                 NaN   7.10066       0.726804        41.4542        40.3685     
  1048.07        500.000                 NaN            NaN   2.51832                 NaN   7.81647                 NaN   7.09956       0.728185        41.4559        40.3816     
  1046.65        500.000                 NaN            NaN   2.09718                 NaN   8.53545                 NaN   7.20327       0.666154        41.2133        40.2846     
  1045.24        500.000                 NaN            NaN   2.52353                 NaN   7.80765                 NaN   7.09832       0.728931        41.4588        40.3828     
  1043.83        500.000                 NaN            NaN   2.57029                 NaN   7.74314                 NaN   7.09617       0.730934        41.4629        40.3965     
  1042.41        500.000                 NaN            NaN   2.18259                 NaN   8.40965                 NaN   7.19393       0.672596        41.2330        40.3082     
  1041.00        500.000                 NaN            NaN   2.17299                 NaN   8.42785                 NaN   7.19749       0.670514        41.2248        40.3063     
  1039.59        500.000                 NaN            NaN   2.23154                 NaN   8.33832                 NaN   7.18887       0.676047        41.2434        40.3218     
  1038.17        500.000                 NaN            NaN   2.21634                 NaN   8.37326                 NaN   7.19711       0.671526        41.2220        40.3198     
  1036.76        500.000                 NaN            NaN   2.39702                 NaN   8.06357                 NaN   7.15257       0.698177        41.3274        40.3613     
  1035.34        500.000                 NaN            NaN   2.26393                 NaN   8.30367                 NaN   7.19208       0.674952        41.2323        40.3330     
  1033.93        500.000                 NaN            NaN   2.28633                 NaN   8.27102                 NaN   7.18978       0.676534        41.2371        40.3393     
  1032.52        500.000                 NaN            NaN   2.30810                 NaN   8.23932                 NaN   7.18758       0.678061        41.2416        40.3454     
  1031.10        500.000                 NaN            NaN   2.32928                 NaN   8.20851                 NaN   7.18545       0.679538        41.2459        40.3513     
  1029.69        500.000                 NaN            NaN   2.34967                 NaN   8.17893                 NaN   7.18345       0.680937        41.2500        40.3570     
  1028.28        500.000                 NaN            NaN   2.36947                 NaN   8.15024                 NaN   7.18154       0.682284        41.2539        40.3626     
  1026.86        500.000                 NaN            NaN   2.38880                 NaN   8.12228                 NaN   7.17969       0.683588        41.2576        40.3681     
  1025.45        500.000                 NaN            NaN   2.40746                 NaN   8.09534                 NaN   7.17795       0.684830        41.2611        40.3733     
  1024.03        500.000                 NaN            NaN   2.42562                 NaN   8.06918                 NaN   7.17629       0.686025        41.2644        40.3785     
  1022.62        500.000                 NaN            NaN   2.44337                 NaN   8.04365                 NaN   7.17468       0.687183        41.2676        40.3835     
  1021.21        500.000                 NaN            NaN   2.46066                 NaN   8.01884                 NaN   7.17314       0.688305        41.2706        40.3885     
  1019.79        500.000                 NaN            NaN   2.47812                 NaN   7.99359                 NaN   7.17151       0.689487        41.2739        40.3934     
  1018.38        500.000                 NaN            NaN   2.49915                 NaN   7.96166                 NaN   7.16711       0.691799        41.2810        40.3993     
  1016.97        500.000                 NaN            NaN   2.51124                 NaN   7.94608                 NaN   7.16864       0.691585        41.2796        40.4029     
  1015.55        500.000                 NaN            NaN   2.52740                 NaN   7.92309                 NaN   7.16724       0.692594        41.2821        40.4076     
  1014.14        500.000                 NaN            NaN   2.54227                 NaN   7.90202                 NaN   7.16616       0.693464        41.2842        40.4119     
  1012.72        500.000                 NaN            NaN   2.55986                 NaN   7.87698                 NaN   7.16520       0.694492        41.2864        40.4171     
  1011.31        500.000                 NaN            NaN   2.57345                 NaN   7.85747                 NaN   7.16357       0.695423        41.2892        40.4209     
  1009.90        500.000                 NaN            NaN   2.59633                 NaN   7.82406                 NaN   7.15992       0.697320        41.2949        40.4275     
  1008.48        500.000                 NaN            NaN   2.60909                 NaN   7.79861                 NaN   7.15678       0.699606        41.3062        40.4298     
  1007.07        500.000                 NaN            NaN   2.62807                 NaN   7.77298                 NaN   7.15577       0.700537        41.3072        40.4355     
  1005.66        500.000                 NaN            NaN   2.65143                 NaN   7.73534                 NaN   7.15174       0.703139        41.3169        40.4415     
  1004.24        500.000                 NaN            NaN   2.66464                 NaN   7.71539                 NaN   7.15010       0.704203        41.3206        40.4451     
  1002.83        500.000                 NaN            NaN   2.67707                 NaN   7.69831                 NaN   7.14954       0.704766        41.3215        40.4488     
  1001.41        500.000                 NaN            NaN   2.68884                 NaN   7.68219                 NaN   7.14898       0.705298        41.3223        40.4524     
  1000.00        500.000                 NaN            NaN   2.69998                 NaN   7.66679                 NaN   7.14827       0.705889        41.3234        40.4557     
