|6.6.6
Archiving\03_Data\frac/QFM/LAR/LAR_3.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1428.57        2500.00        98.7701                 NaN            NaN  0.102011                 NaN  0.857142       0.270784                 NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7803                 NaN            NaN  0.988217E-001            NaN  0.845091       0.275825                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7895                 NaN            NaN  0.960796E-001            NaN  0.278163       0.836257                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7980                 NaN            NaN  0.932767E-001            NaN  0.827373       0.281314                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.8088                 NaN            NaN  0.899463E-001            NaN  0.817629       0.283591                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.8169                 NaN            NaN  0.872533E-001            NaN  0.809372       0.286445                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.8240                 NaN            NaN  0.846355E-001            NaN  0.289223       0.802152                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.8328                 NaN            NaN  0.816721E-001            NaN  0.793696       0.291874                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.8399                 NaN            NaN  0.790798E-001            NaN  0.786352       0.294656                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.8463                 NaN            NaN  0.763546E-001            NaN  0.297361       0.779942                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.9952                 NaN            NaN  0.630270E-001            NaN  0.266688       0.675102                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.7132                 NaN            NaN  0.827074E-001            NaN  0.867668       0.336456                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.8643                 NaN            NaN  0.685438E-001            NaN  0.760680       0.306514                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.8699                 NaN            NaN  0.659372E-001            NaN  0.754607       0.309530                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.8740                 NaN            NaN  0.633469E-001            NaN  0.312106       0.750527                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.8785                 NaN            NaN  0.609187E-001            NaN  0.313984       0.746600                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.8828                 NaN            NaN  0.576227E-001            NaN  0.740964       0.318601                 NaN            NaN            NaN            NaN
  1385.96        2500.00        98.1081                 NaN            NaN  0.323465                 NaN  0.771778       0.291080       0.505542                 NaN            NaN            NaN
  1383.46        2500.00        97.6759                 NaN            NaN  0.485611                 NaN  0.257161       0.782946       0.798395                 NaN            NaN            NaN
  1380.95        2500.00        97.7204                 NaN            NaN  0.486186                 NaN  0.772041       0.237298       0.784121                 NaN            NaN            NaN
  1378.45        2500.00        97.7587                 NaN            NaN  0.486776                 NaN  0.764190       0.219264       0.771062                 NaN            NaN            NaN
  1375.94        2500.00        97.8080                 NaN            NaN  0.486821                 NaN  0.198758       0.751479       0.754966                 NaN            NaN            NaN
  1373.43        2500.00        97.7193                 NaN  0.601375E-001  0.377697                 NaN  0.337634       0.752028       0.753247                 NaN            NaN            NaN
  1370.93        2500.00        97.5733                 NaN  0.136488       0.228194                 NaN  0.794576       0.514759       0.752720                 NaN            NaN            NaN
  1368.42        2500.00        97.2957                 NaN  0.261181                 NaN            NaN  0.782995       0.894773       0.765321                 NaN            NaN            NaN
  1365.91        2500.00        97.1324                 NaN  0.331713                 NaN            NaN  0.732686       0.999112       0.804068                 NaN            NaN            NaN
  1363.41        2500.00        97.1235                 NaN  0.355377                 NaN            NaN  0.691226        1.02453       0.805342                 NaN            NaN            NaN
  1360.90        2500.00        97.1724                 NaN  0.360584                 NaN            NaN  0.654535        1.01994       0.792584                 NaN            NaN            NaN
  1358.40        2500.00        97.2560                 NaN  0.354690                 NaN            NaN  0.994677       0.623047       0.771574                 NaN            NaN            NaN
  1355.89        2500.00        97.3511                 NaN  0.344027                 NaN            NaN  0.959872       0.596908       0.748126                 NaN            NaN            NaN
  1353.38        2500.00        97.4454                 NaN  0.332571                 NaN            NaN  0.572653       0.924477       0.724938                 NaN            NaN            NaN
  1350.88        2500.00        97.5360                 NaN  0.321172                 NaN            NaN  0.550254       0.890384       0.702239                 NaN            NaN            NaN
  1348.37        2500.00        97.6269                 NaN  0.310868                 NaN            NaN  0.858554       0.524945       0.678758                 NaN            NaN            NaN
  1345.86        2500.00        97.7093                 NaN  0.298803                 NaN            NaN  0.824280       0.508931       0.658698                 NaN            NaN            NaN
  1343.36        2500.00        97.7898                 NaN  0.288144                 NaN            NaN  0.489841       0.793920       0.638287                 NaN            NaN            NaN
  1340.85        2500.00        97.8675                 NaN  0.277838                 NaN            NaN  0.472373       0.763786       0.618478                 NaN            NaN            NaN
  1338.35        2500.00        97.9405                 NaN  0.267763                 NaN            NaN  0.456384       0.735465       0.599896                 NaN            NaN            NaN
  1335.84        2500.00        98.0106                 NaN  0.258262                 NaN            NaN  0.708192       0.440994       0.581912                 NaN            NaN            NaN
  1333.33        2500.00        98.0773                 NaN  0.249100                 NaN            NaN  0.681934       0.426909       0.564741                 NaN            NaN            NaN
  1330.83        2500.00        98.1403                 NaN  0.240083                 NaN            NaN  0.413822       0.657435       0.548406                 NaN            NaN            NaN
  1328.32        2500.00        98.2015                 NaN  0.231543                 NaN            NaN  0.400954       0.633624       0.532419                 NaN            NaN            NaN
  1325.81        2500.00        98.2583                 NaN  0.223233                 NaN            NaN  0.611035       0.389792       0.517607                 NaN            NaN            NaN
  1323.31        2500.00        98.3137                 NaN  0.215406                 NaN            NaN  0.378073       0.589639       0.503180                 NaN            NaN            NaN
  1320.80        2500.00        98.3662                 NaN  0.207866                 NaN            NaN  0.367942       0.568738       0.489213                 NaN            NaN            NaN
  1318.30        2500.00        98.4175                 NaN  0.200578                 NaN            NaN  0.549119       0.357268       0.475568                 NaN            NaN            NaN
  1315.79        2500.00        98.4655                 NaN  0.193541                 NaN            NaN  0.530116       0.348068       0.462794                 NaN            NaN            NaN
  1313.28        2500.00        98.5114                 NaN  0.186673                 NaN            NaN  0.511886       0.339551       0.450486                 NaN            NaN            NaN
  1310.78        2500.00        98.5558                 NaN  0.180209                 NaN            NaN  0.330857       0.494637       0.438503                 NaN            NaN            NaN
  1308.27        2500.00        98.5982                 NaN  0.173807                 NaN            NaN  0.477611       0.323255       0.427121                 NaN            NaN            NaN
  1305.76        2500.00        98.6395                 NaN  0.167761                 NaN            NaN  0.315258       0.461588       0.415916                 NaN            NaN            NaN
  1303.26        2500.00        98.6787                 NaN  0.162071                 NaN            NaN  0.446804       0.307316       0.405154                 NaN            NaN            NaN
  1300.75        2500.00        98.7160                 NaN  0.156173                 NaN            NaN  0.431584       0.301353       0.394912                 NaN            NaN            NaN
  1298.25        2500.00        98.7516                 NaN  0.150601                 NaN            NaN  0.295103       0.417475       0.385202                 NaN            NaN            NaN
  1295.74        2500.00        98.7860                 NaN  0.145206                 NaN            NaN  0.289619       0.403424       0.375730                 NaN            NaN            NaN
  1293.23        2500.00        96.3583                 NaN  0.231628                 NaN            NaN  0.601566       0.607063       0.671609        1.52983                 NaN            NaN
  1290.73        2500.00        79.1015                 NaN  0.822648                 NaN            NaN   2.00560        2.91206        2.79370        12.3645                 NaN            NaN
  1288.22        2500.00        83.1399                 NaN  0.660581                 NaN            NaN   1.60187        2.37117        2.27851        9.94798                 NaN            NaN
  1285.71        2500.00        85.9145                 NaN  0.553520                 NaN            NaN   1.33071        1.98680        1.92241        8.29205                 NaN            NaN
  1283.21        2500.00        87.9290                 NaN  0.479017                 NaN            NaN   1.69756        1.13935        1.66197        7.09310                 NaN            NaN
  1280.70        2500.00        89.4566                 NaN  0.425127                 NaN            NaN   1.46883       0.998425        1.46321        6.18785                 NaN            NaN
  1278.20        2500.00        90.6460                 NaN  0.384703                 NaN            NaN  0.891020        1.28595        1.30742        5.48492                 NaN            NaN
  1275.69        2500.00        91.6072                 NaN  0.353171                 NaN            NaN   1.13327       0.806443        1.18003        4.91984                 NaN            NaN
  1273.18        2500.00        92.2660                 NaN  0.331878                 NaN            NaN   1.01044       0.762990        1.09593        4.53278                 NaN            NaN
  1270.68        2500.00        93.1373                 NaN  0.303870                 NaN            NaN  0.883746       0.677494       0.973857        4.02374                 NaN            NaN
  1268.17        2500.00        93.5654                 NaN  0.292198                 NaN            NaN  0.800866       0.645002       0.918113        3.77846                 NaN            NaN
  1265.66        2500.00        93.1204                 NaN  0.300990                 NaN            NaN  0.666191       0.917321        1.00295        3.99215                 NaN            NaN
  1263.16        2500.00        93.0133                 NaN  0.337631                 NaN            NaN  0.512988       0.835790       0.961545        4.33877                 NaN            NaN
  1260.65        2500.00        97.0512                 NaN  0.174905                 NaN            NaN  0.268992       0.477630       0.439575        1.58774                 NaN            NaN
  1258.15        2500.00        94.6626                 NaN  0.275232                 NaN            NaN  0.635191       0.543535       0.796167        3.08727                 NaN            NaN
  1255.64        2500.00        96.3461                 NaN  0.185667                 NaN            NaN  0.402054       0.349345       0.496695        2.22013                 NaN            NaN
  1253.13        2500.00        94.2712                 NaN  0.207096                 NaN            NaN  0.587694       0.639965       0.821098        3.39902       0.739701E-001            NaN
  1250.63        2500.00        99.3643                 NaN  0.149546E-001            NaN            NaN  0.129919                 NaN  0.729033E-001  0.400704       0.171915E-001            NaN
  1248.12        2500.00        93.2869                 NaN  0.150265                 NaN            NaN  0.575911       0.878672       0.939666        4.03465       0.133969                 NaN
  1245.61        2500.00        94.7479                 NaN  0.540044E-001            NaN            NaN  0.415374       0.846714       0.793423        2.98928       0.153280                 NaN
  1243.11        2500.00        96.8559                 NaN  0.104798                 NaN            NaN  0.395875       0.157236       0.363527        2.09152       0.311514E-001            NaN
  1240.60        2500.00        98.8577                 NaN  0.156637E-001            NaN            NaN  0.793120E-001  0.174656       0.159214       0.688575       0.249177E-001            NaN
  1238.10        2500.00        94.8630                 NaN  0.159092                 NaN            NaN  0.489380       0.552628       0.710766        3.13163       0.934927E-001            NaN
  1235.59        2500.00        96.4551                 NaN  0.496599E-002            NaN            NaN  0.226066       0.619430       0.506971        2.09104       0.964381E-001            NaN
  1233.08        2500.00        97.2816                 NaN  0.681867E-001            NaN            NaN  0.256199       0.272495       0.345679        1.73319       0.426664E-001            NaN
  1230.58        2500.00        85.0695                 NaN  0.548880                 NaN            NaN   1.20390                 NaN   1.40613        6.94226       0.385961E-001   4.79078     
  1228.07        2500.00        76.7440                 NaN  0.813909                 NaN            NaN   1.67256                 NaN   2.08441        10.8092       0.521191E-001   7.82382     
  1225.56        2500.00        34.2269                 NaN   2.10474                 NaN            NaN   4.08293                 NaN   5.43346        31.6997       0.168205        22.2841     
  1223.06        2500.00                 NaN            NaN   3.10961                 NaN            NaN   5.79436                 NaN   8.02562        48.5285       0.269902        34.2720     
  1220.55        2500.00                 NaN            NaN   3.07903                 NaN            NaN   5.84096                 NaN   8.03386        48.5099       0.281765        34.2545     
  1218.05        2500.00                 NaN            NaN   3.06941                 NaN            NaN   5.84054                 NaN   8.03602        48.5052       0.291497        34.2574     
  1215.54        2500.00                 NaN            NaN   3.06013                 NaN            NaN   5.84045                 NaN   8.03854        48.4995       0.300901        34.2604     
  1213.03        2500.00                 NaN            NaN   3.04231                 NaN            NaN   5.84227                 NaN   8.04432        48.4949       0.316122        34.2601     
  1210.53        2500.00                 NaN            NaN   3.04184                 NaN            NaN   5.84388                 NaN   8.04714        48.4891       0.316028        34.2620     
  1208.02        2500.00                 NaN            NaN   3.02543                 NaN            NaN   5.84652                 NaN   8.04842        48.4829       0.331936        34.2647     
  1205.51        2500.00                 NaN            NaN   2.99981                 NaN            NaN   5.85250                 NaN   8.08994        48.4266       0.354754        34.2763     
  1203.01        2500.00                 NaN            NaN   2.99882                 NaN            NaN   5.85185                 NaN   8.08450        48.4336       0.355356        34.2759     
  1200.50        2500.00                 NaN            NaN   2.99922                 NaN            NaN   5.85212                 NaN   8.09009        48.4242       0.354817        34.2796     
  1197.99        2500.00                 NaN            NaN   2.97819                 NaN            NaN   5.85607                 NaN   8.06236        48.4607       0.373322        34.2694     
  1195.49        2500.00                 NaN            NaN   2.96745                 NaN            NaN   5.85791                 NaN   8.06546        48.4548       0.383115        34.2712     
  1192.98        2500.00                 NaN            NaN   2.95712                 NaN            NaN   5.85896                 NaN   8.06851        48.4492       0.392776        34.2734     
  1190.48        2500.00                 NaN            NaN   2.94592                 NaN            NaN   5.86052                 NaN   8.07201        48.4438       0.402812        34.2749     
  1187.97        2500.00                 NaN            NaN   2.93655                 NaN            NaN   5.86012                 NaN   8.07499        48.4386       0.412043        34.2777     
  1185.46        2500.00                 NaN            NaN   2.92541                 NaN            NaN   5.86254                 NaN   8.07824        48.4325       0.421955        34.2793     
  1182.96        2500.00                 NaN            NaN   2.91725                 NaN            NaN   5.86149                 NaN   8.08044        48.4266       0.430813        34.2834     
  1180.45        2500.00                 NaN            NaN   2.90985                 NaN            NaN   5.85140                 NaN   8.09108        48.4166       0.439474        34.2916     
  1177.94        2500.00                 NaN            NaN   2.89579                 NaN            NaN   5.86474                 NaN   8.08730        48.4155       0.450076        34.2866     
  1175.44        2500.00                 NaN            NaN   2.88893                 NaN            NaN   5.85770                 NaN   8.08969        48.4128       0.459113        34.2918     
  1172.93        2500.00                 NaN            NaN   2.86544                 NaN            NaN  0.402190E-001   5.84513        8.09664        48.4010       0.470489        34.2811     
  1170.43        2500.00                 NaN            NaN   2.84148                 NaN            NaN   5.80811       0.104816        8.10354        48.3906       0.481919        34.2696     
  1167.92        2500.00                 NaN            NaN   2.81636                 NaN            NaN  0.178329        5.76427        8.11079        48.3802       0.493454        34.2566     
  1165.41        2500.00                 NaN            NaN   2.79378                 NaN            NaN  0.232400        5.73620        8.11750        48.3696       0.504311        34.2462     
  1162.91        2500.00                 NaN            NaN   2.77079                 NaN            NaN   5.69997       0.294627        8.12442        48.3597       0.515352        34.2352     
  1160.40        2500.00                 NaN            NaN   2.74680                 NaN            NaN   5.66529       0.358410        8.13165        48.3488       0.526187        34.2229     
  1157.89        2500.00                 NaN            NaN   2.72309                 NaN            NaN   5.63356       0.419698        8.13891        48.3375       0.536660        34.2106     
  1155.39        2500.00                 NaN            NaN   2.70042                 NaN            NaN   5.59933       0.480941        8.14592        48.3271       0.547055        34.1992     
  1152.88        2500.00                 NaN            NaN   2.67725                 NaN            NaN   5.56700       0.541773        8.15317        48.3163       0.557335        34.1872     
  1150.38        2500.00                 NaN            NaN   2.65322                 NaN            NaN  0.603157        5.53642        8.16082        48.3046       0.567539        34.1742     
  1147.87        2500.00                 NaN            NaN   2.63129                 NaN            NaN  0.661395        5.50472        8.16795        48.2942       0.577395        34.1630     
  1145.36        2500.00                 NaN            NaN   2.60710                 NaN            NaN   5.47440       0.723681        8.17574        48.2823       0.587294        34.1495     
  1142.86        2500.00                 NaN            NaN   2.58516                 NaN            NaN  0.782052        5.44348        8.18297        48.2716       0.596834        34.1379     
  1140.35        2500.00                 NaN            NaN   2.56137                 NaN            NaN   5.41453       0.842802        8.19090        48.2596       0.606376        34.1244     
  1137.84        2500.00                 NaN            NaN   2.53864                 NaN            NaN  0.901972        5.38526        8.19858        48.2481       0.615665        34.1117     
  1135.34        2500.00                 NaN            NaN   2.51665                 NaN            NaN   5.35580       0.960123        8.20608        48.2370       0.624741        34.0996     
  1132.83        2500.00                 NaN            NaN   2.49344                 NaN            NaN   1.01959        5.32819        8.21413        48.2249       0.633739        34.0861     
  1130.33        2500.00                 NaN            NaN   2.47098                 NaN            NaN   5.30025        1.07806        8.22200        48.2131       0.642523        34.0731     
  1127.82        2500.00                 NaN            NaN   2.44859                 NaN            NaN   1.13635        5.27273        8.22995        48.2012       0.651139        34.0600     
  1125.31        2500.00                 NaN            NaN   2.42684                 NaN            NaN   5.24514        1.19376        8.23773        48.1897       0.659556        34.0473     
  1122.81        2500.00                 NaN            NaN   2.40406                 NaN            NaN   5.21898        1.25242        8.24604        48.1771       0.667868        34.0335     
  1120.30        2500.00                 NaN            NaN   2.38191                 NaN            NaN   5.19263        1.31024        8.25420        48.1650       0.675981        34.0201     
  1117.79        2500.00                 NaN            NaN   2.35983                 NaN            NaN   5.16666        1.36794        8.26242        48.1527       0.683927        34.0066     
  1115.29        2500.00                 NaN            NaN   2.33834                 NaN            NaN   5.14073        1.42478        8.27050        48.1406       0.691683        33.9934     
  1112.78        2500.00                 NaN            NaN   2.31589                 NaN            NaN   1.48309        5.11580        8.27909        48.1277       0.699322        33.9791     
  1110.28        2500.00                 NaN            NaN   2.29535                 NaN            NaN   5.09124        1.53712        8.28716        48.1158       0.706699        33.9667     
  1107.77        2500.00                 NaN            NaN   2.27306                 NaN            NaN   5.06601        1.59612        8.29585        48.1028       0.714018        33.9521     
  1105.26        2500.00                 NaN            NaN   2.25101                 NaN            NaN   5.04154        1.65423        8.30449        48.0898       0.721198        33.9377     
  1102.76        2500.00                 NaN            NaN   2.22875                 NaN            NaN   1.71277        5.01780        8.31333        48.0764       0.728136        33.9228     
  1100.25        2500.00                 NaN            NaN   2.20710                 NaN            NaN   1.77017        4.99402        8.32209        48.0633       0.734933        33.9084     
  1097.74        2500.00                 NaN            NaN   2.18550                 NaN            NaN   4.97051        1.82762        8.33093        48.0500       0.741570        33.8939     
  1095.24        2500.00                 NaN            NaN   2.16395                 NaN            NaN   1.88504        4.94734        8.33984        48.0366       0.748046        33.8792     
  1092.73        2500.00                 NaN            NaN   2.14275                 NaN            NaN   1.94149        4.92532        8.34870        48.0228       0.754346        33.8646     
  1090.23        2500.00                 NaN            NaN   2.12094                 NaN            NaN   4.90162        2.00018        8.35793        48.0094       0.760524        33.8494     
  1087.72        2500.00                 NaN            NaN   2.09948                 NaN            NaN   2.05788        4.87912        8.36710        47.9956       0.766528        33.8342     
  1085.21        2500.00                 NaN            NaN   2.07804                 NaN            NaN   4.85685        2.11570        8.37636        47.9817       0.772376        33.8190     
  1082.71        2500.00                 NaN            NaN   2.05663                 NaN            NaN   2.17365        4.83479        8.38571        47.9676       0.778069        33.8035     
  1080.20        2500.00                 NaN            NaN   2.03523                 NaN            NaN   2.23176        4.81294        8.39515        47.9534       0.783609        33.7879     
  1077.69        2500.00                 NaN            NaN   2.01384                 NaN            NaN   4.79129        2.29003        8.40468        47.9390       0.788997        33.7721     
  1075.19        2500.00                 NaN            NaN   1.99246                 NaN            NaN   2.34847        4.76983        8.41430        47.9245       0.794234        33.7562     
  1072.68        2500.00                 NaN            NaN   1.97109                 NaN            NaN   4.74859        2.40709        8.42402        47.9098       0.799322        33.7401     
  1070.18        2500.00                 NaN            NaN   1.95121                 NaN            NaN   2.46094        4.72839        8.43355        47.8960       0.804195        33.7257     
  1067.67        2500.00                 NaN            NaN   1.92898                 NaN            NaN   2.52211        4.70512        8.44416        47.8817       0.809001        33.7090     
  1065.16        2500.00                 NaN            NaN   1.90657                 NaN            NaN   2.58650        4.68436        8.45389        47.8648       0.813711        33.6902     
  1062.66        2500.00                 NaN            NaN   1.88599                 NaN            NaN   4.66331        2.64194        8.46430        47.8511       0.818144        33.6752     
  1060.15        2500.00                 NaN            NaN   1.86470                 NaN            NaN   4.64283        2.70151        8.47445        47.8358       0.822494        33.6583     
  1057.64        2500.00                 NaN            NaN   1.84091                 NaN            NaN   4.61602        2.77182        8.48560        47.8210       0.826950        33.6377     
  1055.14        2500.00                 NaN            NaN   1.78757                 NaN            NaN   4.56658        2.91463        8.51067        47.7884       0.838335        33.5938     
  1052.63        2500.00                 NaN            NaN   1.78743                 NaN            NaN   4.56638        2.91450        8.51064        47.7874       0.838314        33.5953     
  1050.13        2500.00                 NaN            NaN   1.77872                 NaN            NaN   4.56445        2.94620        8.51545        47.7703       0.838050        33.5868     
  1047.62        2500.00                 NaN            NaN   1.77938                 NaN            NaN   2.96862        4.53741        8.52293        47.7591       0.837818        33.5948     
  1045.11        2500.00                 NaN            NaN   1.75861                 NaN            NaN   4.54890        2.96598        8.53445        47.7510       0.852165        33.5889     
  1042.61        2500.00                 NaN            NaN   1.75861                 NaN            NaN   4.54872        2.96601        8.53439        47.7499       0.851965        33.5904     
  1040.10        2500.00                 NaN            NaN   1.69027                 NaN            NaN   3.19770        4.48495        8.55977        47.7035       0.852318        33.5115     
  1037.59        2500.00                 NaN            NaN   1.66961                 NaN            NaN   3.25677        4.46674        8.57054        47.6870       0.855423        33.4939     
  1035.09        2500.00                 NaN            NaN   1.64748                 NaN            NaN   3.27790        4.46137        8.58400        47.6801       0.866205        33.4829     
  1032.58        2500.00                 NaN            NaN   1.64734                 NaN            NaN   3.27775        4.46118        8.58398        47.6791       0.866194        33.4844     
  1030.08        2500.00                 NaN            NaN   1.61713                 NaN            NaN   3.40116        4.41761        8.60553        47.6362       0.865489        33.4569     
  1027.57        2500.00                 NaN            NaN   1.57963                 NaN            NaN   4.38844        3.51957        8.61701        47.6157       0.866498        33.4132     
  1025.06        2500.00                 NaN            NaN   1.55673                 NaN            NaN   4.36899        3.58699        8.62898        47.5973       0.868943        33.3921     
  1022.56        2500.00                 NaN            NaN   1.53347                 NaN            NaN   4.34940        3.65581        8.64119        47.5784       0.871233        33.3705     
  1020.05        2500.00                 NaN            NaN   1.51214                 NaN            NaN   3.71870        4.33159        8.65281        47.5603       0.873413        33.3510     
  1017.54        2500.00                 NaN            NaN   1.48858                 NaN            NaN   4.31182        3.78857        8.66537        47.5414       0.875464        33.3288     
  1015.04        2500.00                 NaN            NaN   1.46477                 NaN            NaN   4.29214        3.85983        8.67801        47.5218       0.877371        33.3061     
  1012.53        2500.00                 NaN            NaN   1.44077                 NaN            NaN   3.93217        4.27258        8.69076        47.5018       0.879144        33.2828     
  1010.03        2500.00                 NaN            NaN   1.41712                 NaN            NaN   4.25337        4.00329        8.70354        47.4820       0.880798        33.2599     
  1007.52        2500.00                 NaN            NaN   1.39823                 NaN            NaN   4.06577        4.23446        8.71617        47.4610       0.881424        33.2430     
  1005.01        2500.00                 NaN            NaN   1.37226                 NaN            NaN   4.13706        4.21821        8.72845        47.4432       0.883815        33.2170     
  1002.51        2500.00                 NaN            NaN   1.34244                 NaN            NaN   4.22734        4.18979        8.73905        47.4249       0.887287        33.1892     
  1000.00        2500.00                 NaN            NaN   1.32679                 NaN            NaN   4.27407        4.18407        8.75530        47.4003       0.886287        33.1732     
