|6.6.6
Archiving\03_Data\frac/QFM/LAR/LAR_1.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1426.07        2500.00        98.5894                 NaN            NaN  0.123696                 NaN  0.966833       0.320045                 NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5987                 NaN            NaN  0.120490                 NaN  0.323143       0.957622                 NaN            NaN            NaN            NaN
  1421.05        2500.00        98.6072                 NaN            NaN  0.117170                 NaN  0.948413       0.327198                 NaN            NaN            NaN            NaN
  1418.55        2500.00        98.6185                 NaN            NaN  0.113190                 NaN  0.938064       0.330217                 NaN            NaN            NaN            NaN
  1416.04        2500.00        98.6266                 NaN            NaN  0.110013                 NaN  0.929435       0.333929                 NaN            NaN            NaN            NaN
  1413.53        2500.00        98.6334                 NaN            NaN  0.106914                 NaN  0.337600       0.922092                 NaN            NaN            NaN            NaN
  1411.03        2500.00        98.6423                 NaN            NaN  0.103372                 NaN  0.913217       0.341102                 NaN            NaN            NaN            NaN
  1408.52        2500.00        98.6493                 NaN            NaN  0.100261                 NaN  0.905670       0.344768                 NaN            NaN            NaN            NaN
  1406.02        2500.00        98.6554                 NaN            NaN  0.970062E-001            NaN  0.348380       0.899217                 NaN            NaN            NaN            NaN
  1403.51        2500.00        98.8277                 NaN            NaN  0.802384E-001            NaN  0.312868       0.779207                 NaN            NaN            NaN            NaN
  1401.00        2500.00        98.4972                 NaN            NaN  0.105472                 NaN   1.00225       0.395126                 NaN            NaN            NaN            NaN
  1398.50        2500.00        98.6721                 NaN            NaN  0.875948E-001            NaN  0.879791       0.360490                 NaN            NaN            NaN            NaN
  1395.99        2500.00        98.6774                 NaN            NaN  0.844234E-001            NaN  0.873630       0.364518                 NaN            NaN            NaN            NaN
  1393.48        2500.00        98.6808                 NaN            NaN  0.812776E-001            NaN  0.368032       0.869927                 NaN            NaN            NaN            NaN
  1390.98        2500.00        98.6847                 NaN            NaN  0.783214E-001            NaN  0.370712       0.866266                 NaN            NaN            NaN            NaN
  1388.47        2500.00        98.6884                 NaN            NaN  0.742123E-001            NaN  0.860701       0.376678                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.8668                 NaN            NaN  0.417577                 NaN  0.897362       0.344539       0.473767                 NaN            NaN            NaN
  1383.46        2500.00        97.4059                 NaN            NaN  0.628933                 NaN  0.304922       0.911606       0.748616                 NaN            NaN            NaN
  1380.95        2500.00        97.4499                 NaN            NaN  0.631929                 NaN  0.900376       0.281910       0.735879                 NaN            NaN            NaN
  1378.45        2500.00        97.4868                 NaN            NaN  0.634904                 NaN  0.892954       0.261073       0.724285                 NaN            NaN            NaN
  1375.94        2500.00        97.5363                 NaN            NaN  0.637080                 NaN  0.237131       0.879598       0.709852                 NaN            NaN            NaN
  1373.43        2500.00        97.4117                 NaN  0.984353E-001  0.495864                 NaN  0.403564       0.881604       0.708835                 NaN            NaN            NaN
  1370.93        2500.00        97.2171                 NaN  0.223873       0.300530                 NaN  0.932994       0.616444       0.709063                 NaN            NaN            NaN
  1368.42        2500.00        96.8570                 NaN  0.429251                 NaN            NaN  0.939503        1.05245       0.721789                 NaN            NaN            NaN
  1365.91        2500.00        96.6341                 NaN  0.546685                 NaN            NaN  0.881417        1.17802       0.759818                 NaN            NaN            NaN
  1363.41        2500.00        96.6036                 NaN  0.587541                 NaN            NaN  0.834238        1.21165       0.763001                 NaN            NaN            NaN
  1360.90        2500.00        96.6457                 NaN  0.598359                 NaN            NaN  0.792687        1.21021       0.753076                 NaN            NaN            NaN
  1358.40        2500.00        96.7325                 NaN  0.590678                 NaN            NaN   1.18424       0.757262       0.735331                 NaN            NaN            NaN
  1355.89        2500.00        96.8348                 NaN  0.575083                 NaN            NaN   1.14676       0.728131       0.715176                 NaN            NaN            NaN
  1353.38        2500.00        96.9375                 NaN  0.557994                 NaN            NaN  0.701061        1.10830       0.695140                 NaN            NaN            NaN
  1350.88        2500.00        97.0365                 NaN  0.540927                 NaN            NaN  0.676046        1.07111       0.675436                 NaN            NaN            NaN
  1348.37        2500.00        97.1366                 NaN  0.525294                 NaN            NaN   1.03617       0.647141       0.654844                 NaN            NaN            NaN
  1345.86        2500.00        97.2278                 NaN  0.506778                 NaN            NaN  0.998271       0.629716       0.637413                 NaN            NaN            NaN
  1343.36        2500.00        97.3172                 NaN  0.490351                 NaN            NaN  0.608188       0.964735       0.619514                 NaN            NaN            NaN
  1340.85        2500.00        97.4039                 NaN  0.474460                 NaN            NaN  0.588473       0.931111       0.602070                 NaN            NaN            NaN
  1338.35        2500.00        97.4854                 NaN  0.458845                 NaN            NaN  0.570505       0.899537       0.585697                 NaN            NaN            NaN
  1335.84        2500.00        97.5642                 NaN  0.444023                 NaN            NaN  0.868920       0.553079       0.569790                 NaN            NaN            NaN
  1333.33        2500.00        97.6392                 NaN  0.429730                 NaN            NaN  0.839293       0.537163       0.554566                 NaN            NaN            NaN
  1330.83        2500.00        97.7103                 NaN  0.415489                 NaN            NaN  0.522400       0.811717       0.540053                 NaN            NaN            NaN
  1328.32        2500.00        97.7798                 NaN  0.402006                 NaN            NaN  0.507755       0.784708       0.525780                 NaN            NaN            NaN
  1325.81        2500.00        97.8444                 NaN  0.388809                 NaN            NaN  0.759055       0.495198       0.512566                 NaN            NaN            NaN
  1323.31        2500.00        97.9075                 NaN  0.376346                 NaN            NaN  0.481799       0.734668       0.499639                 NaN            NaN            NaN
  1320.80        2500.00        97.9677                 NaN  0.364274                 NaN            NaN  0.470301       0.710690       0.487079                 NaN            NaN            NaN
  1318.30        2500.00        98.0265                 NaN  0.352572                 NaN            NaN  0.688154       0.457993       0.474752                 NaN            NaN            NaN
  1315.79        2500.00        98.0818                 NaN  0.341222                 NaN            NaN  0.666217       0.447520       0.463209                 NaN            NaN            NaN
  1313.28        2500.00        98.1349                 NaN  0.330090                 NaN            NaN  0.645118       0.437838       0.452053                 NaN            NaN            NaN
  1310.78        2500.00        98.1864                 NaN  0.319557                 NaN            NaN  0.427838       0.625101       0.441147                 NaN            NaN            NaN
  1308.27        2500.00        98.2358                 NaN  0.309076                 NaN            NaN  0.605201       0.419167       0.430772                 NaN            NaN            NaN
  1305.76        2500.00        98.2840                 NaN  0.299167                 NaN            NaN  0.409907       0.586458       0.420505                 NaN            NaN            NaN
  1303.26        2500.00        98.3299                 NaN  0.289788                 NaN            NaN  0.569115       0.400614       0.410618                 NaN            NaN            NaN
  1300.75        2500.00        98.3737                 NaN  0.279996                 NaN            NaN  0.551188       0.393908       0.401194                 NaN            NaN            NaN
  1298.25        2500.00        98.4157                 NaN  0.270729                 NaN            NaN  0.386744       0.534541       0.392248                 NaN            NaN            NaN
  1295.74        2500.00        98.4564                 NaN  0.261707                 NaN            NaN  0.380533       0.517845       0.383487                 NaN            NaN            NaN
  1293.23        2500.00        95.8724                 NaN  0.417731                 NaN            NaN  0.791095       0.779857       0.685810        1.45314                 NaN            NaN
  1290.73        2500.00        77.7319                 NaN   1.46738                 NaN            NaN   2.55419        3.79845        2.82386        11.6242                 NaN            NaN
  1288.22        2500.00        81.9341                 NaN   1.18341                 NaN            NaN   2.05322        3.11446        2.31507        9.39971                 NaN            NaN
  1285.71        2500.00        84.8346                 NaN  0.995022                 NaN            NaN   1.71509        2.62517        1.96178        7.86837                 NaN            NaN
  1283.21        2500.00        86.9470                 NaN  0.863670                 NaN            NaN   2.25486        1.47570        1.70263        6.75614                 NaN            NaN
  1280.70        2500.00        88.5529                 NaN  0.768617                 NaN            NaN   1.96048        1.29904        1.50442        5.91457                 NaN            NaN
  1278.20        2500.00        89.8054                 NaN  0.697242                 NaN            NaN   1.16424        1.72421        1.34885        5.26010                 NaN            NaN
  1275.69        2500.00        90.8195                 NaN  0.641639                 NaN            NaN   1.52604        1.05805        1.22146        4.73331                 NaN            NaN
  1273.18        2500.00        91.5119                 NaN  0.603844                 NaN            NaN   1.36626        1.00566        1.13796        4.37440                 NaN            NaN
  1270.68        2500.00        92.4392                 NaN  0.554643                 NaN            NaN   1.20017       0.895884        1.01459        3.89551                 NaN            NaN
  1268.17        2500.00        92.8900                 NaN  0.534390                 NaN            NaN   1.09189       0.855644       0.959391        3.66871                 NaN            NaN
  1265.66        2500.00        92.3719                 NaN  0.551295                 NaN            NaN  0.887194        1.25460        1.05052        3.88450                 NaN            NaN
  1263.16        2500.00        92.3117                 NaN  0.620263                 NaN            NaN  0.704352        1.11598        1.01060        4.23714                 NaN            NaN
  1260.65        2500.00        96.6339                 NaN  0.322167                 NaN            NaN  0.361535       0.659135       0.464538        1.55871                 NaN            NaN
  1258.15        2500.00        94.0055                 NaN  0.510946                 NaN            NaN  0.878166       0.731666       0.841898        3.03181                 NaN            NaN
  1255.64        2500.00        95.9100                 NaN  0.343546                 NaN            NaN  0.543328       0.485165       0.527607        2.19032                 NaN            NaN
  1253.13        2500.00        93.5662                 NaN  0.383493                 NaN            NaN  0.796400       0.891075       0.872708        3.35548       0.134651                 NaN
  1250.63        2500.00        99.2874                 NaN  0.279126E-001            NaN            NaN  0.176903                 NaN  0.780322E-001  0.398264       0.315164E-001            NaN
  1248.12        2500.00        92.4695                 NaN  0.279422                 NaN            NaN  0.782361        1.22793        1.00191        3.99418       0.244663                 NaN
  1245.61        2500.00        94.0335                 NaN  0.101008                 NaN            NaN  0.568223        1.19207       0.850173        2.97365       0.281327                 NaN
  1243.11        2500.00        96.4949                 NaN  0.197206                 NaN            NaN  0.543974       0.222803       0.391706        2.09190       0.574962E-001            NaN
  1240.60        2500.00        98.7040                 NaN  0.295828E-001            NaN            NaN  0.109305       0.248329       0.172056       0.690565       0.461262E-001            NaN
  1238.10        2500.00        94.1694                 NaN  0.300082                 NaN            NaN  0.694899       0.761501       0.766648        3.13472       0.172748                 NaN
  1235.59        2500.00        95.9622                 NaN  0.941743E-002            NaN            NaN  0.313118       0.884512       0.549441        2.10228       0.179047                 NaN
  1233.08        2500.00        96.9205                 NaN  0.129811                 NaN            NaN  0.367174       0.378633       0.375885        1.74848       0.794811E-001            NaN
  1230.58        2500.00        83.9435                 NaN   1.03720                 NaN            NaN   1.65782                 NaN   1.51700        6.94263       0.713367E-001   4.83054     
  1228.07        2500.00        75.2532                 NaN   1.53210                 NaN            NaN   2.28510                 NaN   2.23838        10.7434       0.958898E-001   7.85194     
  1225.56        2500.00        32.5540                 NaN   3.85090                 NaN            NaN   5.40348                 NaN   5.66825        30.4981       0.300640        21.7246     
  1223.06        2500.00                 NaN            NaN   5.56782                 NaN            NaN   7.48485                 NaN   8.18788        45.6143       0.471792        32.6734     
  1220.55        2500.00                 NaN            NaN   5.51484                 NaN            NaN   7.54787                 NaN   8.19590        45.5955       0.492521        32.6534     
  1218.05        2500.00                 NaN            NaN   5.49933                 NaN            NaN   7.54705                 NaN   8.19808        45.5916       0.509548        32.6544     
  1215.54        2500.00                 NaN            NaN   5.48426                 NaN            NaN   7.54645                 NaN   8.20064        45.5871       0.526003        32.6556     
  1213.03        2500.00                 NaN            NaN   5.45566                 NaN            NaN   7.54862                 NaN   8.20649        45.5832       0.552625        32.6534     
  1210.53        2500.00                 NaN            NaN   5.45524                 NaN            NaN   7.55046                 NaN   8.20941        45.5788       0.552481        32.6536     
  1208.02        2500.00                 NaN            NaN   5.42825                 NaN            NaN   7.55348                 NaN   8.21061        45.5732       0.580304        32.6541     
  1205.51        2500.00                 NaN            NaN   5.38726                 NaN            NaN   7.56250                 NaN   8.25230        45.5169       0.620166        32.6609     
  1203.01        2500.00                 NaN            NaN   5.38595                 NaN            NaN   7.56162                 NaN   8.24688        45.5250       0.621249        32.6593     
  1200.50        2500.00                 NaN            NaN   5.38702                 NaN            NaN   7.56268                 NaN   8.25253        45.5166       0.620321        32.6609     
  1197.99        2500.00                 NaN            NaN   5.35210                 NaN            NaN   7.56481                 NaN   8.22466        45.5546       0.652729        32.6511     
  1195.49        2500.00                 NaN            NaN   5.33473                 NaN            NaN   7.56684                 NaN   8.22779        45.5497       0.669869        32.6511     
  1192.98        2500.00                 NaN            NaN   5.31808                 NaN            NaN   7.56785                 NaN   8.23088        45.5450       0.686781        32.6514     
  1190.48        2500.00                 NaN            NaN   5.30011                 NaN            NaN   7.56950                 NaN   8.23442        45.5406       0.704350        32.6510     
  1187.97        2500.00                 NaN            NaN   5.28511                 NaN            NaN   7.56859                 NaN   8.23744        45.5364       0.720514        32.6520     
  1185.46        2500.00                 NaN            NaN   5.26712                 NaN            NaN   7.57136                 NaN   8.24072        45.5313       0.737867        32.6516     
  1182.96        2500.00                 NaN            NaN   5.25392                 NaN            NaN   7.56951                 NaN   8.24295        45.5264       0.753380        32.6538     
  1180.45        2500.00                 NaN            NaN   5.24246                 NaN            NaN   7.56315                 NaN   8.25332        45.5145       0.768505        32.6580     
  1177.94        2500.00                 NaN            NaN   5.21956                 NaN            NaN   7.57274                 NaN   8.24990        45.5173       0.787112        32.6533     
  1175.44        2500.00                 NaN            NaN   5.20940                 NaN            NaN   7.56273                 NaN   8.25237        45.5158       0.802946        32.6568     
  1172.93        2500.00                 NaN            NaN   5.16905                 NaN            NaN  0.540782E-001   7.54646        8.25924        45.5043       0.822846        32.6440     
  1170.43        2500.00                 NaN            NaN   5.12784                 NaN            NaN   7.49745       0.140960        8.26609        45.4942       0.842843        32.6306     
  1167.92        2500.00                 NaN            NaN   5.08455                 NaN            NaN  0.239854        7.43931        8.27329        45.4842       0.863024        32.6158     
  1165.41        2500.00                 NaN            NaN   5.04575                 NaN            NaN  0.312647        7.40231        8.27992        45.4739       0.882019        32.6034     
  1162.91        2500.00                 NaN            NaN   5.00624                 NaN            NaN   7.35419       0.396418        8.28680        45.4644       0.901340        32.5906     
  1160.40        2500.00                 NaN            NaN   4.96484                 NaN            NaN   7.30828       0.482318        8.29398        45.4538       0.920296        32.5764     
  1157.89        2500.00                 NaN            NaN   4.92388                 NaN            NaN   7.26631       0.564901        8.30117        45.4429       0.938619        32.5623     
  1155.39        2500.00                 NaN            NaN   4.88481                 NaN            NaN   7.22077       0.647437        8.30814        45.4330       0.956811        32.5490     
  1152.88        2500.00                 NaN            NaN   4.84480                 NaN            NaN   7.17792       0.729446        8.31534        45.4225       0.974800        32.5352     
  1150.38        2500.00                 NaN            NaN   4.80317                 NaN            NaN  0.812224        7.13757        8.32292        45.4111       0.992652        32.5203     
  1147.87        2500.00                 NaN            NaN   4.76537                 NaN            NaN  0.890759        7.09536        8.33002        45.4012        1.00990        32.5074     
  1145.36        2500.00                 NaN            NaN   4.72336                 NaN            NaN   7.05533       0.974828        8.33773        45.3896        1.02722        32.4919     
  1142.86        2500.00                 NaN            NaN   4.68544                 NaN            NaN   1.05360        7.01414        8.34493        45.3793        1.04392        32.4786     
  1140.35        2500.00                 NaN            NaN   4.64412                 NaN            NaN   6.97591        1.13563        8.35279        45.3677        1.06061        32.4632     
  1137.84        2500.00                 NaN            NaN   4.60468                 NaN            NaN   1.21555        6.93711        8.36042        45.3566        1.07687        32.4488     
  1135.34        2500.00                 NaN            NaN   4.56656                 NaN            NaN   6.89784        1.29410        8.36788        45.3460        1.09276        32.4348     
  1132.83        2500.00                 NaN            NaN   4.52617                 NaN            NaN   1.37445        6.86131        8.37587        45.3342        1.10850        32.4195     
  1130.33        2500.00                 NaN            NaN   4.48710                 NaN            NaN   6.82425        1.45349        8.38370        45.3228        1.12387        32.4047     
  1127.82        2500.00                 NaN            NaN   4.44814                 NaN            NaN   1.53230        6.78773        8.39160        45.3114        1.13895        32.3899     
  1125.31        2500.00                 NaN            NaN   4.41032                 NaN            NaN   6.75086        1.60995        8.39935        45.3003        1.15369        32.3755     
  1122.81        2500.00                 NaN            NaN   4.37055                 NaN            NaN   6.71628        1.68929        8.40760        45.2882        1.16823        32.3599     
  1120.30        2500.00                 NaN            NaN   4.33192                 NaN            NaN   6.68128        1.76752        8.41571        45.2764        1.18243        32.3447     
  1117.79        2500.00                 NaN            NaN   4.29338                 NaN            NaN   6.64677        1.84561        8.42389        45.2646        1.19634        32.3294     
  1115.29        2500.00                 NaN            NaN   4.25587                 NaN            NaN   6.61207        1.92256        8.43194        45.2531        1.20992        32.3146     
  1112.78        2500.00                 NaN            NaN   4.21656                 NaN            NaN   2.00150        6.57909        8.44047        45.2406        1.22329        32.2985     
  1110.28        2500.00                 NaN            NaN   4.18071                 NaN            NaN   6.54636        2.07466        8.44851        45.2292        1.23621        32.2844     
  1107.77        2500.00                 NaN            NaN   4.14163                 NaN            NaN   6.51282        2.15457        8.45715        45.2167        1.24902        32.2681     
  1105.26        2500.00                 NaN            NaN   4.10297                 NaN            NaN   6.48027        2.23329        8.46575        45.2041        1.26159        32.2520     
  1102.76        2500.00                 NaN            NaN   4.06385                 NaN            NaN   2.31264        6.44869        8.47454        45.1912        1.27373        32.2354     
  1100.25        2500.00                 NaN            NaN   4.02583                 NaN            NaN   2.39045        6.41703        8.48326        45.1785        1.28563        32.2193     
  1097.74        2500.00                 NaN            NaN   3.98785                 NaN            NaN   6.38571        2.46833        8.49206        45.1658        1.29725        32.2031     
  1095.24        2500.00                 NaN            NaN   3.94994                 NaN            NaN   2.54617        6.35481        8.50093        45.1529        1.30859        32.1867     
  1092.73        2500.00                 NaN            NaN   3.91266                 NaN            NaN   2.62261        6.32492        8.50979        45.1398        1.31962        32.1706     
  1090.23        2500.00                 NaN            NaN   3.87417                 NaN            NaN   6.29389        2.70233        8.51894        45.1267        1.33043        32.1536     
  1087.72        2500.00                 NaN            NaN   3.83632                 NaN            NaN   2.78061        6.26389        8.52807        45.1134        1.34094        32.1368     
  1085.21        2500.00                 NaN            NaN   3.79847                 NaN            NaN   6.23418        2.85906        8.53729        45.1000        1.35118        32.1199     
  1082.71        2500.00                 NaN            NaN   3.76063                 NaN            NaN   2.93770        6.20476        8.54659        45.0864        1.36115        32.1028     
  1080.20        2500.00                 NaN            NaN   3.72278                 NaN            NaN   3.01657        6.17561        8.55599        45.0727        1.37085        32.0855     
  1077.69        2500.00                 NaN            NaN   3.68491                 NaN            NaN   6.14671        3.09567        8.56548        45.0588        1.38028        32.0681     
  1075.19        2500.00                 NaN            NaN   3.64702                 NaN            NaN   3.17502        6.11807        8.57506        45.0448        1.38945        32.0505     
  1072.68        2500.00                 NaN            NaN   3.60911                 NaN            NaN   6.08972        3.25460        8.58474        45.0307        1.39836        32.0328     
  1070.18        2500.00                 NaN            NaN   3.57389                 NaN            NaN   3.32794        6.06330        8.59420        45.0171        1.40689        32.0167     
  1067.67        2500.00                 NaN            NaN   3.53427                 NaN            NaN   3.41163        6.03423        8.60461        45.0022        1.41528        31.9978     
  1065.16        2500.00                 NaN            NaN   3.49444                 NaN            NaN   3.49822        6.00400        8.61448        44.9872        1.42355        31.9781     
  1062.66        2500.00                 NaN            NaN   3.45776                 NaN            NaN   5.97829        3.57440        8.62468        44.9728        1.43128        31.9608     
  1060.15        2500.00                 NaN            NaN   3.41984                 NaN            NaN   5.95086        3.65533        8.63479        44.9580        1.43890        31.9423     
  1057.64        2500.00                 NaN            NaN   3.37733                 NaN            NaN   5.91568        3.75053        8.64588        44.9436        1.44670        31.9203     
  1055.14        2500.00                 NaN            NaN   3.28190                 NaN            NaN   5.85169        3.94626        8.67057        44.9092        1.46652        31.8739     
  1052.63        2500.00                 NaN            NaN   3.28188                 NaN            NaN   5.85168        3.94627        8.67057        44.9092        1.46653        31.8739     
  1050.13        2500.00                 NaN            NaN   3.26622                 NaN            NaN   5.84380        3.98693        8.67575        44.8958        1.46616        31.8653     
  1047.62        2500.00                 NaN            NaN   3.26755                 NaN            NaN   4.01989        5.80940        8.68307        44.8841        1.46575        31.8702     
  1045.11        2500.00                 NaN            NaN   3.23294                 NaN            NaN   5.82431        4.01688        8.69478        44.8772        1.49090        31.8630     
  1042.61        2500.00                 NaN            NaN   3.23313                 NaN            NaN   5.82432        4.01711        8.69474        44.8772        1.49060        31.8629     
  1040.10        2500.00                 NaN            NaN   3.10772                 NaN            NaN   4.32893        5.73733        8.71987        44.8312        1.49114        31.7839     
  1037.59        2500.00                 NaN            NaN   3.07066                 NaN            NaN   4.40926        5.71288        8.73061        44.8153        1.49657        31.7648     
  1035.09        2500.00                 NaN            NaN   3.03221                 NaN            NaN   4.44316        5.70682        8.74391        44.8071        1.51542        31.7513     
  1032.58        2500.00                 NaN            NaN   3.03217                 NaN            NaN   4.44318        5.70681        8.74391        44.8071        1.51545        31.7513     
  1030.08        2500.00                 NaN            NaN   2.97663                 NaN            NaN   4.61044        5.64571        8.76543        44.7655        1.51419        31.7221     
  1027.57        2500.00                 NaN            NaN   2.90857                 NaN            NaN   5.60809        4.76659        8.77683        44.7460        1.51595        31.6780     
  1025.06        2500.00                 NaN            NaN   2.86721                 NaN            NaN   5.58205        4.85827        8.78874        44.7280        1.52022        31.6555     
  1022.56        2500.00                 NaN            NaN   2.82516                 NaN            NaN   5.55585        4.95187        8.80087        44.7096        1.52423        31.6324     
  1020.05        2500.00                 NaN            NaN   2.78666                 NaN            NaN   5.03738        5.53184        8.81245        44.6921        1.52804        31.6115     
  1017.54        2500.00                 NaN            NaN   2.74399                 NaN            NaN   5.50574        5.13258        8.82490        44.6735        1.53162        31.5877     
  1015.04        2500.00                 NaN            NaN   2.70083                 NaN            NaN   5.47938        5.22949        8.83747        44.6544        1.53495        31.5635     
  1012.53        2500.00                 NaN            NaN   2.65730                 NaN            NaN   5.32771        5.45293        8.85015        44.6350        1.53805        31.5389     
  1010.03        2500.00                 NaN            NaN   2.61438                 NaN            NaN   5.42718        5.42443        8.86286        44.6156        1.54094        31.5146     
  1007.52        2500.00                 NaN            NaN   2.58008                 NaN            NaN   5.50980        5.40110        8.87546        44.5954        1.54204        31.4961     
  1005.01        2500.00                 NaN            NaN   2.53296                 NaN            NaN   5.60657        5.38015        8.88761        44.5778        1.54621        31.4687     
  1002.51        2500.00                 NaN            NaN   2.47899                 NaN            NaN   5.72995        5.34320        8.89788        44.5588        1.55224        31.4390     
  1000.00        2500.00                 NaN            NaN   2.45030                 NaN            NaN   5.79252        5.33392        8.91436        44.5363        1.55053        31.4221     
