|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/LAR/LAR_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1156.64        500.000                 NaN   3.13756        5.32904                 NaN            NaN   7.07803        42.9975       0.326534        41.1314     
  1155.64        500.000                 NaN   5.12823        1.79861        1.50659                 NaN   7.05447        43.0533       0.333177        41.1256     
  1154.63        500.000                 NaN   7.51817       0.986017                 NaN            NaN   7.10585        42.9326       0.318361        41.1390     
  1153.63        500.000                 NaN   4.89161        1.64795        1.89830                 NaN   7.05906        43.0432       0.332076        41.1278     
  1152.62        500.000                 NaN   8.50787                 NaN            NaN            NaN   7.11085        42.9232       0.317220        41.1408     
  1151.62        500.000                 NaN   8.50630                 NaN            NaN            NaN   7.11033        42.9247       0.317553        41.1411     
  1150.62        500.000                 NaN   8.51045                 NaN            NaN            NaN   7.11390        42.9165       0.316453        41.1427     
  1149.61        500.000                 NaN   6.59840        1.84081                 NaN            NaN   7.06146        43.0369       0.331503        41.1309     
  1148.61        500.000                 NaN   6.54782        1.89178                 NaN            NaN   7.06214        43.0352       0.331345        41.1317     
  1147.60        500.000                 NaN   5.91883        2.50205                 NaN            NaN   7.04938        43.0650       0.335200        41.1296     
  1146.60        500.000                 NaN   6.45815        1.98277                 NaN            NaN   7.06387        43.0309       0.330946        41.1333     
  1145.60        500.000                 NaN   8.01743       0.497763                 NaN            NaN   7.12240        42.9007       0.314887        41.1468     
  1144.59        500.000                 NaN   6.34262        2.09870                 NaN            NaN   7.06490        43.0283       0.330696        41.1348     
  1143.59        500.000                 NaN   4.33436        4.17779                 NaN            NaN   7.11885        42.9058       0.315492        41.1477     
  1142.58        500.000                 NaN   3.42013       0.293293        4.75749                 NaN   7.08650        42.9752       0.324520        41.1429     
  1141.58        500.000                 NaN   8.51452                 NaN            NaN            NaN   7.12282        42.8986       0.314878        41.1491     
  1140.58        500.000                 NaN   5.92795        2.49431                 NaN            NaN   7.05205        43.0566       0.334476        41.1346     
  1139.57        500.000                 NaN   8.52551                 NaN            NaN            NaN   7.13159        42.8780       0.312034        41.1529     
  1138.57        500.000                 NaN   2.27996        2.07461        4.10874                 NaN   7.09863        42.9688       0.325214        41.1440     
  1137.56        500.000                 NaN   6.05880        2.38552                 NaN            NaN   7.07009        43.0159       0.329620        41.1401     
  1136.56        500.000                 NaN   8.51651                 NaN            NaN            NaN   7.12675        42.8895       0.314209        41.1530     
  1135.55        500.000                 NaN   8.51829                 NaN            NaN            NaN   7.12852        42.8854       0.313715        41.1540     
  1134.55        500.000                 NaN   2.42815        6.09913                 NaN            NaN   7.13347        42.8705       0.311514        41.1572     
  1133.55        500.000                 NaN   6.17142        2.28299                 NaN            NaN   7.07991        42.9942       0.326960        41.1446     
  1132.54        500.000                 NaN   6.31518        2.16161                 NaN            NaN   7.10188        42.9509       0.321714        41.1488     
  1131.54        500.000                 NaN   6.49548        2.01100                 NaN            NaN   7.11938        42.9030       0.315983        41.1552     
  1130.53        500.000                 NaN   3.18008        4.90068       0.414381                 NaN   7.11346        42.9185       0.317853        41.1550     
  1129.53        500.000                 NaN   8.54096                 NaN            NaN            NaN   7.14758        42.8411       0.307694        41.1627     
  1128.53        500.000                 NaN   2.03292        6.48937                 NaN            NaN   7.13671        42.8689       0.312420        41.1596     
  1127.52        500.000                 NaN   8.53218                 NaN            NaN            NaN   7.14236        42.8533       0.309826        41.1624     
  1126.52        500.000                 NaN   8.54601                 NaN            NaN            NaN   7.15280        42.8292       0.306284        41.1657     
  1125.51        500.000                 NaN   8.54719                 NaN            NaN            NaN   7.15417        42.8261       0.305930        41.1666     
  1124.51        500.000                 NaN   3.50872        5.02450                 NaN            NaN   7.14593        42.8468       0.309484        41.1645     
  1123.51        500.000                 NaN   8.55029                 NaN            NaN            NaN   7.15741        42.8187       0.305057        41.1685     
  1122.50        500.000                 NaN   8.55177                 NaN            NaN            NaN   7.15897        42.8151       0.304636        41.1695     
  1121.50        500.000                 NaN   8.55176                 NaN            NaN            NaN   7.15941        42.8141       0.304573        41.1702     
  1120.49        500.000                 NaN   8.55304                 NaN            NaN            NaN   7.16080        42.8108       0.304206        41.1711     
  1119.49        500.000                 NaN   3.11426        5.30669       0.870952E-001            NaN   7.12960        42.8836       0.313947        41.1648     
  1118.49        500.000                 NaN   3.12756        5.36045       0.211182E-001            NaN   7.13118        42.8805       0.313558        41.1656     
  1117.48        500.000                 NaN   5.45131        2.98887                 NaN            NaN   7.07399        43.0035       0.328781        41.1535     
  1116.48        500.000                 NaN   5.47451        2.96521                 NaN            NaN   7.07360        43.0036       0.328843        41.1543     
  1115.47        500.000                 NaN   2.49035        6.05624                 NaN            NaN   7.15743        42.8167       0.305780        41.1735     
  1114.47        500.000                 NaN   4.03235        4.47769                 NaN            NaN   7.13193        42.8770       0.312990        41.1680     
  1113.46        500.000                 NaN   8.56553                 NaN            NaN            NaN   7.17339        42.7822       0.300722        41.1782     
  1112.46        500.000                 NaN   3.84836        4.65887                 NaN            NaN   7.13115        42.8794       0.313316        41.1689     
  1111.46        500.000                 NaN   3.77448        4.73161                 NaN            NaN   7.13093        42.8801       0.313425        41.1694     
  1110.45        500.000                 NaN   8.56993                 NaN            NaN            NaN   7.17813        42.7715       0.299456        41.1810     
  1109.45        500.000                 NaN   3.71028        4.80237                 NaN            NaN   7.13636        42.8673       0.311860        41.1718     
  1108.44        500.000                 NaN   3.57688        4.92857                 NaN            NaN   7.12992        42.8796       0.313418        41.1716     
  1107.44        500.000                 NaN   7.62130       0.948812                 NaN            NaN   7.18046        42.7666       0.299272        41.1836     
  1106.44        500.000                 NaN   3.52418        4.98248                 NaN            NaN   7.13455        42.8731       0.312563        41.1731     
  1105.43        500.000                 NaN   4.34455        4.22145                 NaN            NaN   7.17591        42.7732       0.300383        41.1845     
  1104.43        500.000                 NaN   4.50526        4.06211                 NaN            NaN   7.17741        42.7698       0.299993        41.1855     
  1103.42        500.000                 NaN   4.66246        3.90632                 NaN            NaN   7.17893        42.7663       0.299593        41.1864     
  1102.42        500.000                 NaN   4.67033        3.90068                 NaN            NaN   7.18108        42.7615       0.298983        41.1875     
  1101.42        500.000                 NaN   4.82327        3.74921                 NaN            NaN   7.18266        42.7579       0.298565        41.1884     
  1100.41        500.000                 NaN   4.97370        3.60029                 NaN            NaN   7.18426        42.7542       0.298136        41.1894     
  1099.41        500.000                 NaN   2.96335        5.56426                 NaN            NaN   7.15390        42.8297       0.307277        41.1816     
  1098.40        500.000                 NaN   2.89563        5.63431                 NaN            NaN   7.15629        42.8245       0.306664        41.1826     
  1097.40        500.000                 NaN   2.86589        5.66617                 NaN            NaN   7.15804        42.8201       0.306101        41.1837     
  1096.39        500.000                 NaN   4.18226        3.67245                 NaN  0.382739        7.07186        43.0131       0.336691        41.3409     
  1095.39        500.000                 NaN   2.55569        5.98703                 NaN            NaN   7.16743        42.7993       0.303580        41.1870     
  1094.39        500.000                 NaN   2.51458        6.03040                 NaN            NaN   7.16930        42.7947       0.302980        41.1881     
  1093.38        500.000                 NaN   2.45476        6.09279                 NaN            NaN   7.17169        42.7893       0.302311        41.1892     
  1092.38        500.000                 NaN   7.18144        1.41546                 NaN            NaN   7.20541        42.7071       0.291923        41.1986     
  1091.37        500.000                 NaN   8.60326                 NaN            NaN            NaN   7.21041        42.6959       0.290151        41.2003     
  1090.37        500.000                 NaN   4.20845        3.39461                 NaN  0.534621        7.05236        43.0547       0.344729        41.4105     
  1089.37        500.000                 NaN   1.99858        6.56653                 NaN            NaN   7.18651        42.7552       0.298085        41.1951     
  1088.36        500.000                 NaN   1.93412        6.63382                 NaN            NaN   7.18896        42.7494       0.297358        41.1963     
  1087.36        500.000                 NaN   7.28458        1.32193                 NaN            NaN   7.21457        42.6858       0.289294        41.2038     
  1086.35        500.000                 NaN   1.26768        7.33795                 NaN            NaN   7.21595        42.6850       0.289400        41.2040     
  1085.35        500.000                 NaN   1.21721        7.39135                 NaN            NaN   7.21722        42.6803       0.288634        41.2053     
  1084.35        500.000                 NaN   1.59673        6.98466                 NaN            NaN   7.20018        42.7231       0.293992        41.2014     
  1083.34        500.000                 NaN   6.95732        1.65194                 NaN            NaN   7.21839        42.6767       0.288386        41.2072     
  1082.34        500.000                 NaN   7.16188        1.45006                 NaN            NaN   7.22083        42.6712       0.287652        41.2084     
  1081.33        500.000                 NaN   7.40504        1.20981                 NaN            NaN   7.22343        42.6653       0.286856        41.2095     
  1080.33        500.000                 NaN  0.817344        7.78771                 NaN            NaN   7.21807        42.6802       0.288467        41.2082     
  1079.32        500.000                 NaN   5.77291        2.84917                 NaN            NaN   7.22716        42.6524       0.285870        41.2125     
  1078.32        500.000                 NaN   6.25330        2.36170                 NaN            NaN   7.22514        42.6613       0.286829        41.2118     
  1077.32        500.000                 NaN   1.32478        7.30399                 NaN            NaN   7.23491        42.6386       0.283226        41.2145     
  1076.31        500.000                 NaN   6.50726        2.12083                 NaN            NaN   7.23414        42.6382       0.283650        41.2159     
  1075.31        500.000                 NaN   6.71495        1.91670                 NaN            NaN   7.23750        42.6317       0.282522        41.2166     
  1074.30        500.000                 NaN   6.83606        1.79150                 NaN            NaN   7.23470        42.6380       0.283476        41.2163     
  1073.30        500.000                 NaN   3.09746        4.07841                 NaN  0.803830        7.02994        43.0941       0.355388        41.5409     
  1072.30        500.000                 NaN   3.04609        4.43994                 NaN  0.624103        7.06631        43.0140       0.342193        41.4674     
  1071.29        500.000                 NaN   3.03828        4.45530                 NaN  0.621336        7.06904        43.0072       0.341396        41.4674     
  1070.29        500.000                 NaN   7.22580                 NaN            NaN  0.810004        7.06135        43.0017       0.344058        41.5571     
  1069.28        500.000                 NaN   6.93167                 NaN            NaN  0.975216        7.02378        43.0850       0.357767        41.6266     
  1068.28        500.000                 NaN   7.03670                 NaN            NaN  0.917925        7.04050        43.0485       0.352111        41.6042     
  1067.28        500.000                 NaN   6.81701                 NaN            NaN   1.04121        7.00976        43.1134       0.362837        41.6558     
  1066.27        500.000                 NaN   6.91099                 NaN            NaN  0.990276        7.02446        43.0804       0.357690        41.6361     
  1065.27        500.000                 NaN   6.85268                 NaN            NaN   1.02370        7.01723        43.0952       0.360297        41.6509     
  1064.26        500.000                 NaN   6.80111                 NaN            NaN   1.05334        7.01093        43.1080       0.362574        41.6641     
  1063.26        500.000                 NaN   6.75375                 NaN            NaN   1.08058        7.00518        43.1196       0.364661        41.6762     
  1062.25        500.000                 NaN   6.61536                 NaN            NaN   1.15770        6.98593        43.1609       0.371539        41.7086     
  1061.25        500.000                 NaN   6.58132                 NaN            NaN   1.17737        6.98197        43.1687       0.372996        41.7176     
  1060.25        500.000                 NaN   6.54976                 NaN            NaN   1.19572        6.97836        43.1757       0.374330        41.7262     
  1059.24        500.000                 NaN   6.51885                 NaN            NaN   1.21360        6.97481        43.1826       0.375644        41.7345     
  1058.24        500.000                 NaN   6.56635                 NaN            NaN   1.18880        6.98301        43.1635       0.372771        41.7256     
  1057.23        500.000                 NaN   6.46200                 NaN            NaN   1.24668        6.96838        43.1949       0.378030        41.7500     
  1056.23        500.000                 NaN   6.43471                 NaN            NaN   1.26250        6.96530        43.2008       0.379178        41.7575     
  1055.23        500.000                 NaN   6.47061                 NaN            NaN   1.24403        6.97176        43.1855       0.376917        41.7512     
  1054.22        500.000                 NaN   6.44362                 NaN            NaN   1.25973        6.96871        43.1913       0.378051        41.7586     
  1053.22        500.000                 NaN   6.42296                 NaN            NaN   1.27206        6.96665        43.1948       0.378838        41.7647     
  1052.21        500.000                 NaN   2.63874        3.42358                 NaN   1.46130        6.91049        43.3267       0.399426        41.8397     
  1051.21        500.000                 NaN   6.19696                 NaN            NaN   1.39364        6.93387        43.2682       0.391570        41.8158     
  1050.21        500.000                 NaN   6.19497                 NaN            NaN   1.39291        6.93123        43.2749       0.391466        41.8146     
  1049.20        500.000                 NaN   6.33193                 NaN            NaN   1.32534        6.95676        43.2129       0.382554        41.7905     
  1048.20        500.000                 NaN   6.17185                 NaN            NaN   1.40881        6.93197        43.2706       0.391908        41.8249     
  1047.19        500.000                 NaN   6.25409                 NaN            NaN   1.36926        6.94671        43.2334       0.386261        41.8103     
  1046.19        500.000                 NaN   6.19360                 NaN            NaN   1.39147        6.92924        43.2770       0.392183        41.8165     
  1045.18        500.000                 NaN   6.22187                 NaN            NaN   1.38854        6.94364        43.2383       0.387454        41.8202     
  1044.18        500.000                 NaN   6.09246                 NaN            NaN   1.45365        6.92322        43.2893       0.395165        41.8462     
  1043.18        500.000                 NaN   6.19090                 NaN            NaN   1.40706        6.94072        43.2429       0.388597        41.8298     
  1042.17        500.000                 NaN   6.07729                 NaN            NaN   1.46313        6.92129        43.2902       0.395907        41.8522     
  1041.17        500.000                 NaN   6.16102                 NaN            NaN   1.42496        6.93793        43.2473       0.389692        41.8391     
  1040.16        500.000                 NaN   6.09172                 NaN            NaN   1.45948        6.92810        43.2746       0.393328        41.8528     
  1039.16        500.000                 NaN   6.13231                 NaN            NaN   1.44220        6.93529        43.2513       0.390736        41.8482     
  1038.16        500.000                 NaN   6.06641                 NaN            NaN   1.47234        6.92461        43.2813       0.395066        41.8602     
  1037.15        500.000                 NaN   6.10453                 NaN            NaN   1.45890        6.93276        43.2551       0.391739        41.8570     
  1036.15        500.000                 NaN   5.99118                 NaN            NaN   1.51337        6.90814        43.3132       0.398936        41.8752     
  1035.14        500.000                 NaN   6.07763                 NaN            NaN   1.47511        6.93034        43.2586       0.392706        41.8656     
  1034.14        500.000                 NaN   5.92806                 NaN            NaN   1.54321        6.89743        43.3370       0.404440        41.8899     
  1033.14        500.000                 NaN   5.96469                 NaN            NaN   1.52591        6.90487        43.3187       0.401528        41.8843     
  1032.13        500.000                 NaN   6.03915                 NaN            NaN   1.49844        6.92697        43.2632       0.394066        41.8782     
  1031.13        500.000                 NaN   5.93615                 NaN            NaN   1.54035        6.90152        43.3257       0.403726        41.8925     
  1030.12        500.000                 NaN   5.85972                 NaN            NaN   1.58490        6.89383        43.3434       0.406317        41.9119     
  1029.12        500.000                 NaN   6.00101                 NaN            NaN   1.52148        6.92360        43.2679       0.395434        41.8906     
  1028.12        500.000                 NaN   5.99341                 NaN            NaN   1.52657        6.92341        43.2672       0.395555        41.8939     
  1027.11        500.000                 NaN   5.92920                 NaN            NaN   1.55639        6.91138        43.2967       0.400396        41.9059     
  1026.11        500.000                 NaN   5.96340                 NaN            NaN   1.54412        6.92025        43.2725       0.396797        41.9029     
  1025.10        500.000                 NaN   5.90773                 NaN            NaN   1.56923        6.90949        43.3001       0.400859        41.9126     
  1024.10        500.000                 NaN   5.89146                 NaN            NaN   1.58028        6.90911        43.2999       0.401090        41.9182     
  1023.09        500.000                 NaN   5.92884                 NaN            NaN   1.56518        6.91735        43.2761       0.398003        41.9146     
  1022.09        500.000                 NaN   5.86171                 NaN            NaN   1.60119        6.91106        43.2939       0.401025        41.9311     
  1021.09        500.000                 NaN   5.86325                 NaN            NaN   1.59766        6.90559        43.3009       0.402800        41.9297     
  1020.08        500.000                 NaN   5.72990                 NaN            NaN   1.63862        6.86197        43.4193       0.416830        41.9333     
  1019.08        500.000                 NaN   5.83499                 NaN            NaN   1.61499        6.90448        43.3051       0.402804        41.9377     
  1018.07        500.000                 NaN   5.81925                 NaN            NaN   1.62488        6.90314        43.3064       0.403355        41.9430     
  1017.07        500.000                 NaN   5.77145                 NaN            NaN   1.65207        6.89657        43.3191       0.405868        41.9550     
  1016.07        500.000                 NaN   5.79574                 NaN            NaN   1.63932        6.90118        43.3087       0.404171        41.9509     
  1015.06        500.000                 NaN   5.80931                 NaN            NaN   1.63273        6.90142        43.3029       0.403686        41.9499     
  1014.06        500.000                 NaN   5.75259                 NaN            NaN   1.66439        6.89488        43.3186       0.406419        41.9631     
  1013.05        500.000                 NaN   5.76070                 NaN            NaN   1.66165        6.89738        43.3099       0.405945        41.9644     
  1012.05        500.000                 NaN   5.75141                 NaN            NaN   1.66631        6.89755        43.3117       0.406227        41.9668     
  1011.05        500.000                 NaN   5.72625                 NaN            NaN   1.68138        6.89424        43.3180       0.407048        41.9731     
  1010.04        500.000                 NaN   5.73345                 NaN            NaN   1.67734        6.89549        43.3140       0.406649        41.9730     
  1009.04        500.000                 NaN   5.72435                 NaN            NaN   1.68363        6.89536        43.3127       0.406787        41.9772     
  1008.03        500.000                 NaN   5.67952                 NaN            NaN   1.70328        6.88535        43.3387       0.410422        41.9827     
  1007.03        500.000                 NaN   5.71440                 NaN            NaN   1.69001        6.89416        43.3130       0.407098        41.9813     
  1006.02        500.000                 NaN   5.73232                 NaN            NaN   1.68372        6.89993        43.2989       0.405086        41.9801     
  1005.02        500.000                 NaN   5.67506                 NaN            NaN   1.71327        6.89068        43.3201       0.408712        41.9922     
  1004.02        500.000                 NaN   5.74221                 NaN            NaN   1.67940        6.90296        43.2910       0.404163        41.9802     
  1003.01        500.000                 NaN   5.72517                 NaN            NaN   1.68917        6.90119        43.2943       0.404938        41.9853     
  1002.01        500.000                 NaN   5.65534                 NaN            NaN   1.72589        6.89032        43.3192       0.409042        42.0002     
  1001.00        500.000                 NaN   5.73439                 NaN            NaN   1.68720        6.90455        43.2829       0.403849        41.9871     
  1000.00        500.000                 NaN   5.63747                 NaN            NaN   1.73666        6.88858        43.3210       0.409766        42.0066     
