|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/LAR/LAR_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1151.62        500.000                 NaN   11.5664                 NaN            NaN            NaN   7.35359        40.8515       0.563796        39.6647     
  1150.62        500.000                 NaN   11.5712                 NaN            NaN            NaN   7.35730        40.8441       0.561852        39.6655     
  1149.61        500.000                 NaN   8.96647        2.52967                 NaN            NaN   7.30310        40.9587       0.588582        39.6535     
  1148.61        500.000                 NaN   8.89728        2.59946                 NaN            NaN   7.30383        40.9576       0.588312        39.6536     
  1147.60        500.000                 NaN   8.03952        3.43791                 NaN            NaN   7.29063        40.9860       0.595165        39.6507     
  1146.60        500.000                 NaN   8.77459        2.72385                 NaN            NaN   7.30567        40.9544       0.587624        39.6538     
  1145.60        500.000                 NaN   10.9041       0.672631                 NaN            NaN   7.36626        40.8316       0.559121        39.6663     
  1144.59        500.000                 NaN   8.61668        2.88254                 NaN            NaN   7.30680        40.9528       0.587201        39.6539     
  1143.59        500.000                 NaN   5.92251        5.65109                 NaN            NaN   7.36267        40.8375       0.560216        39.6661     
  1142.58        500.000                 NaN   4.64603       0.394153        6.49185                 NaN   7.32910        40.9027       0.576245        39.6599     
  1141.58        500.000                 NaN   11.5764                 NaN            NaN            NaN   7.36683        40.8316       0.559145        39.6661     
  1140.58        500.000                 NaN   8.05317        3.42711                 NaN            NaN   7.29359        40.9812       0.593950        39.6509     
  1139.57        500.000                 NaN   11.5893                 NaN            NaN            NaN   7.37592        40.8126       0.554111        39.6681     
  1138.57        500.000                 NaN   3.09753        2.78835        5.63602                 NaN   7.34191        40.8994       0.577530        39.6592     
  1137.56        500.000                 NaN   8.22935        3.27405                 NaN            NaN   7.31238        40.9443       0.585359        39.6546     
  1136.56        500.000                 NaN   11.5790                 NaN            NaN            NaN   7.37106        40.8253       0.558006        39.6666     
  1135.55        500.000                 NaN   11.5811                 NaN            NaN            NaN   7.37291        40.8219       0.557137        39.6670     
  1134.55        500.000                 NaN   3.32446        8.26710                 NaN            NaN   7.37804        40.8080       0.553236        39.6692     
  1133.55        500.000                 NaN   8.38335        3.13156                 NaN            NaN   7.32264        40.9255       0.580675        39.6562     
  1132.54        500.000                 NaN   8.57465        2.96284                 NaN            NaN   7.34550        40.8855       0.571376        39.6601     
  1131.54        500.000                 NaN   8.81127        2.75819                 NaN            NaN   7.36358        40.8403       0.561203        39.6654     
  1130.53        500.000                 NaN   4.27494        6.72073       0.561431                 NaN   7.35755        40.8559       0.564539        39.6649     
  1129.53        500.000                 NaN   11.6076                 NaN            NaN            NaN   7.39274        40.7821       0.546495        39.6710     
  1128.53        500.000                 NaN   2.78555        8.80031                 NaN            NaN   7.38163        40.8096       0.554907        39.6680     
  1127.52        500.000                 NaN   11.5977                 NaN            NaN            NaN   7.38745        40.7949       0.550304        39.6696     
  1126.52        500.000                 NaN   11.6136                 NaN            NaN            NaN   7.39822        40.7722       0.544019        39.6719     
  1125.51        500.000                 NaN   11.6150                 NaN            NaN            NaN   7.39967        40.7697       0.543399        39.6721     
  1124.51        500.000                 NaN   4.78944        6.80935                 NaN            NaN   7.39125        40.7903       0.549726        39.6699     
  1123.51        500.000                 NaN   11.6187                 NaN            NaN            NaN   7.40307        40.7636       0.541867        39.6727     
  1122.50        500.000                 NaN   11.6205                 NaN            NaN            NaN   7.40472        40.7607       0.541127        39.6730     
  1121.50        500.000                 NaN   11.6205                 NaN            NaN            NaN   7.40521        40.7602       0.541026        39.6731     
  1120.49        500.000                 NaN   11.6221                 NaN            NaN            NaN   7.40668        40.7576       0.540384        39.6733     
  1119.49        500.000                 NaN   4.18746        7.26757       0.117806                 NaN   7.37455        40.8277       0.557706        39.6672     
  1118.49        500.000                 NaN   4.20544        7.34018       0.285576E-001            NaN   7.37621        40.8252       0.557024        39.6673     
  1117.48        500.000                 NaN   7.40947        4.09397                 NaN            NaN   7.31694        40.9414       0.584064        39.6542     
  1116.48        500.000                 NaN   7.44117        4.06208                 NaN            NaN   7.31655        40.9418       0.584183        39.6542     
  1115.47        500.000                 NaN   3.40860        8.20621                 NaN            NaN   7.40341        40.7658       0.543230        39.6727     
  1114.47        500.000                 NaN   5.44889        6.12799                 NaN            NaN   7.37704        40.8233       0.556047        39.6667     
  1113.46        500.000                 NaN   11.6368                 NaN            NaN            NaN   7.41989        40.7335       0.534256        39.6755     
  1112.46        500.000                 NaN   5.19981        6.37458                 NaN            NaN   7.37629        40.8264       0.556644        39.6662     
  1111.46        500.000                 NaN   5.10005        6.47336                 NaN            NaN   7.37609        40.8276       0.556848        39.6660     
  1110.45        500.000                 NaN   11.6421                 NaN            NaN            NaN   7.42488        40.7247       0.532034        39.6763     
  1109.45        500.000                 NaN   5.01308        6.56755                 NaN            NaN   7.38177        40.8164       0.554086        39.6671     
  1108.44        500.000                 NaN   4.83406        6.73962                 NaN            NaN   7.37510        40.8283       0.556860        39.6661     
  1107.44        500.000                 NaN   10.3650        1.27720                 NaN            NaN   7.42742        40.7216       0.531737        39.6770     
  1106.44        500.000                 NaN   4.76304        6.81246                 NaN            NaN   7.37994        40.8230       0.555360        39.6662     
  1105.43        500.000                 NaN   5.93899        5.69894                 NaN            NaN   7.42278        40.7289       0.533730        39.6767     
  1104.43        500.000                 NaN   6.15754        5.48200                 NaN            NaN   7.42435        40.7261       0.533046        39.6769     
  1103.42        500.000                 NaN   6.37123        5.26996                 NaN            NaN   7.42596        40.7233       0.532344        39.6772     
  1102.42        500.000                 NaN   6.38093        5.26286                 NaN            NaN   7.42821        40.7191       0.531269        39.6776     
  1101.42        500.000                 NaN   6.58870        5.05682                 NaN            NaN   7.42987        40.7162       0.530535        39.6779     
  1100.41        500.000                 NaN   6.79294        4.85435                 NaN            NaN   7.43157        40.7132       0.529783        39.6782     
  1099.41        500.000                 NaN   3.99989        7.59896                 NaN            NaN   7.40017        40.7851       0.546034        39.6699     
  1098.40        500.000                 NaN   3.90857        7.69293                 NaN            NaN   7.40268        40.7806       0.544954        39.6703     
  1097.40        500.000                 NaN   3.86852        7.73546                 NaN            NaN   7.40451        40.7769       0.543963        39.6706     
  1096.39        500.000                 NaN   5.63917        5.01637                 NaN  0.623434        7.31745        40.9724       0.598502        39.8327     
  1095.39        500.000                 NaN   3.44510        8.17036                 NaN            NaN   7.41429        40.7582       0.539501        39.6726     
  1094.39        500.000                 NaN   3.38974        8.22835                 NaN            NaN   7.41625        40.7542       0.538444        39.6730     
  1093.38        500.000                 NaN   3.30918        8.31185                 NaN            NaN   7.41876        40.7495       0.537264        39.6734     
  1092.38        500.000                 NaN   9.76825        1.90562                 NaN            NaN   7.45364        40.6720       0.518809        39.6817     
  1091.37        500.000                 NaN   11.6814                 NaN            NaN            NaN   7.45882        40.6616       0.515666        39.6825     
  1090.37        500.000                 NaN   5.66451        4.63330                 NaN  0.871035        7.29828        41.0195       0.612921        39.9004     
  1089.37        500.000                 NaN   2.68906        8.95128                 NaN            NaN   7.43421        40.7191       0.529789        39.6766     
  1088.36        500.000                 NaN   2.60238        9.04120                 NaN            NaN   7.43677        40.7141       0.528505        39.6771     
  1087.36        500.000                 NaN   9.90648        1.77862                 NaN            NaN   7.46325        40.6540       0.514179        39.6835     
  1086.35        500.000                 NaN   1.70661        9.97736                 NaN            NaN   7.46473        40.6538       0.514378        39.6831     
  1085.35        500.000                 NaN   1.63866        10.0489                 NaN            NaN   7.46606        40.6497       0.513024        39.6837     
  1084.35        500.000                 NaN   2.14860        9.51027                 NaN            NaN   7.44847        40.6908       0.522557        39.6793     
  1083.34        500.000                 NaN   9.46864        2.21982                 NaN            NaN   7.46734        40.6473       0.512602        39.6843     
  1082.34        500.000                 NaN   9.74364        1.94794                 NaN            NaN   7.46989        40.6425       0.511305        39.6847     
  1081.33        500.000                 NaN   10.0703        1.62468                 NaN            NaN   7.47260        40.6374       0.509899        39.6852     
  1080.33        500.000                 NaN   1.09993        10.5852                 NaN            NaN   7.46707        40.6518       0.512770        39.6832     
  1079.32        500.000                 NaN   7.85292        3.84978                 NaN            NaN   7.47651        40.6260       0.508162        39.6867     
  1078.32        500.000                 NaN   8.50815        3.18685                 NaN            NaN   7.47449        40.6351       0.509878        39.6856     
  1077.32        500.000                 NaN   1.78790        9.92315                 NaN            NaN   7.48457        40.6137       0.503477        39.6872     
  1076.31        500.000                 NaN   8.85547        2.85469                 NaN            NaN   7.48380        40.6138       0.504240        39.6880     
  1075.31        500.000                 NaN   9.12828        2.58612                 NaN            NaN   7.48731        40.6081       0.502243        39.6880     
  1074.30        500.000                 NaN   9.29814        2.41151                 NaN            NaN   7.48447        40.6147       0.503950        39.6873     
  1073.30        500.000                 NaN   4.15488        5.52799                 NaN   1.31037        7.27711        41.0739       0.632187        40.0235     
  1072.30        500.000                 NaN   4.08550        6.03561                 NaN   1.01727        7.31378        40.9925       0.608643        39.9467     
  1071.29        500.000                 NaN   4.07511        6.05572                 NaN   1.01277        7.31663        40.9865       0.607235        39.9460     
  1070.29        500.000                 NaN   9.73474                 NaN            NaN   1.32034        7.30956        40.9868       0.612053        40.0365     
  1069.28        500.000                 NaN   9.32228                 NaN            NaN   1.58994        7.27163        41.0718       0.636531        40.1078     
  1068.28        500.000                 NaN   9.46875                 NaN            NaN   1.49648        7.28865        41.0358       0.626450        40.0839     
  1067.28        500.000                 NaN   9.16074                 NaN            NaN   1.69752        7.25754        41.1019       0.645605        40.1367     
  1066.27        500.000                 NaN   9.29161                 NaN            NaN   1.61458        7.27250        41.0693       0.636432        40.1156     
  1065.27        500.000                 NaN   9.20948                 NaN            NaN   1.66915        7.26522        41.0849       0.641098        40.1302     
  1064.26        500.000                 NaN   9.13679                 NaN            NaN   1.71755        7.25890        41.0985       0.645175        40.1431     
  1063.26        500.000                 NaN   9.07003                 NaN            NaN   1.76204        7.25312        41.1108       0.648913        40.1551     
  1062.25        500.000                 NaN   8.87621                 NaN            NaN   1.88779        7.23366        41.1531       0.661204        40.1880     
  1061.25        500.000                 NaN   8.82821                 NaN            NaN   1.91992        7.22969        41.1617       0.663817        40.1967     
  1060.25        500.000                 NaN   8.78358                 NaN            NaN   1.94990        7.22608        41.1694       0.666212        40.2048     
  1059.24        500.000                 NaN   8.73997                 NaN            NaN   1.97914        7.22253        41.1770       0.668571        40.2128     
  1058.24        500.000                 NaN   8.80557                 NaN            NaN   1.93887        7.23091        41.1584       0.663455        40.2028     
  1057.23        500.000                 NaN   8.65958                 NaN            NaN   2.03321        7.21612        41.1907       0.672858        40.2275     
  1056.23        500.000                 NaN   8.62106                 NaN            NaN   2.05909        7.21304        41.1973       0.674922        40.2346     
  1055.23        500.000                 NaN   8.67043                 NaN            NaN   2.02920        7.21965        41.1826       0.670897        40.2272     
  1054.22        500.000                 NaN   8.63227                 NaN            NaN   2.05487        7.21661        41.1891       0.672934        40.2342     
  1053.22        500.000                 NaN   8.60297                 NaN            NaN   2.07498        7.21457        41.1933       0.674353        40.2398     
  1052.21        500.000                 NaN   3.51861        4.58516                 NaN   2.38431        7.15754        41.3256       0.711123        40.3176     
  1051.21        500.000                 NaN   8.28742                 NaN            NaN   2.27385        7.18142        41.2683       0.697113        40.2919     
  1050.21        500.000                 NaN   8.28722                 NaN            NaN   2.27268        7.17865        41.2748       0.696933        40.2897     
  1049.20        500.000                 NaN   8.47405                 NaN            NaN   2.16219        7.20475        41.2142       0.681042        40.2638     
  1048.20        500.000                 NaN   8.25336                 NaN            NaN   2.29873        7.17953        41.2719       0.697748        40.2987     
  1047.19        500.000                 NaN   8.36482                 NaN            NaN   2.23376        7.19464        41.2361       0.687688        40.2830     
  1046.19        500.000                 NaN   8.28713                 NaN            NaN   2.27050        7.17668        41.2785       0.698254        40.2890     
  1045.18        500.000                 NaN   8.31897                 NaN            NaN   2.26534        7.19163        41.2423       0.689847        40.2919     
  1044.18        500.000                 NaN   8.14185                 NaN            NaN   2.37217        7.17085        41.2932       0.703620        40.3183     
  1043.18        500.000                 NaN   8.27487                 NaN            NaN   2.29573        7.18877        41.2483       0.691914        40.3004     
  1042.17        500.000                 NaN   8.12002                 NaN            NaN   2.38775        7.16896        41.2953       0.704970        40.3230     
  1041.17        500.000                 NaN   8.23232                 NaN            NaN   2.32510        7.18603        41.2540       0.693897        40.3087     
  1040.16        500.000                 NaN   8.13809                 NaN            NaN   2.38190        7.17605        41.2814       0.700400        40.3222     
  1039.16        500.000                 NaN   8.19139                 NaN            NaN   2.35339        7.18345        41.2593       0.695788        40.3167     
  1038.16        500.000                 NaN   8.10327                 NaN            NaN   2.40300        7.17256        41.2891       0.703525        40.3285     
  1037.15        500.000                 NaN   8.15179                 NaN            NaN   2.38081        7.18098        41.2644       0.697608        40.3244     
  1036.15        500.000                 NaN   7.99869                 NaN            NaN   2.47014        7.15581        41.3219       0.710465        40.3430     
  1035.14        500.000                 NaN   8.11341                 NaN            NaN   2.40741        7.17862        41.2692       0.699361        40.3320     
  1034.14        500.000                 NaN   7.91232                 NaN            NaN   2.51902        7.14495        41.3465       0.720310        40.3569     
  1033.14        500.000                 NaN   7.96238                 NaN            NaN   2.49080        7.15257        41.3289       0.715124        40.3502     
  1032.13        500.000                 NaN   8.05837                 NaN            NaN   2.44572        7.17535        41.2758       0.701832        40.3429     
  1031.13        500.000                 NaN   7.92252                 NaN            NaN   2.51449        7.14926        41.3372       0.719073        40.3575     
  1030.12        500.000                 NaN   7.81488                 NaN            NaN   2.58724        7.14156        41.3558       0.723724        40.3768     
  1029.12        500.000                 NaN   8.00395                 NaN            NaN   2.48351        7.17207        41.2824       0.704316        40.3537     
  1028.12        500.000                 NaN   7.99294                 NaN            NaN   2.49190        7.17192        41.2824       0.704545        40.3563     
  1027.11        500.000                 NaN   7.90620                 NaN            NaN   2.54083        7.15965        41.3119       0.713195        40.3683     
  1026.11        500.000                 NaN   7.95041                 NaN            NaN   2.52061        7.16881        41.2890       0.706791        40.3644     
  1025.10        500.000                 NaN   7.87667                 NaN            NaN   2.56183        7.15778        41.3161       0.714047        40.3735     
  1024.10        500.000                 NaN   7.85178                 NaN            NaN   2.58012        7.15752        41.3171       0.714482        40.3790     
  1023.09        500.000                 NaN   7.90096                 NaN            NaN   2.55517        7.16600        41.2945       0.708986        40.3743     
  1022.09        500.000                 NaN   7.80808                 NaN            NaN   2.61439        7.15968        41.3129       0.714399        40.3906     
  1021.09        500.000                 NaN   7.81133                 NaN            NaN   2.60868        7.15402        41.3199       0.717570        40.3885     
  1020.08        500.000                 NaN   7.64442                 NaN            NaN   2.67566        7.10919        41.4349       0.742611        40.3932     
  1019.08        500.000                 NaN   7.77119                 NaN            NaN   2.63712        7.15304        41.3255       0.717612        40.3956     
  1018.07        500.000                 NaN   7.74851                 NaN            NaN   2.65334        7.15173        41.3275       0.718610        40.4003     
  1017.07        500.000                 NaN   7.68051                 NaN            NaN   2.69757        7.14516        41.3413       0.723120        40.4123     
  1016.07        500.000                 NaN   7.71478                 NaN            NaN   2.67701        7.14985        41.3311       0.720097        40.4071     
  1015.06        500.000                 NaN   7.73388                 NaN            NaN   2.66625        7.15003        41.3256       0.719236        40.4050     
  1014.06        500.000                 NaN   7.65275                 NaN            NaN   2.71788        7.14358        41.3429       0.724148        40.4188     
  1013.05        500.000                 NaN   7.66385                 NaN            NaN   2.71351        7.14610        41.3344       0.723304        40.4189     
  1012.05        500.000                 NaN   7.65082                 NaN            NaN   2.72121        7.14636        41.3370       0.723825        40.4208     
  1011.05        500.000                 NaN   7.61449                 NaN            NaN   2.74581        7.14309        41.3443       0.725313        40.4270     
  1010.04        500.000                 NaN   7.62576                 NaN            NaN   2.73933        7.14431        41.3402       0.724604        40.4258     
  1009.04        500.000                 NaN   7.61251                 NaN            NaN   2.74966        7.14422        41.3395       0.724864        40.4292     
  1008.03        500.000                 NaN   7.55056                 NaN            NaN   2.78213        7.13414        41.3664       0.731379        40.4354     
  1007.03        500.000                 NaN   7.59776                 NaN            NaN   2.76023        7.14309        41.3412       0.725448        40.4323     
  1006.02        500.000                 NaN   7.62024                 NaN            NaN   2.74998        7.14911        41.3283       0.721876        40.4305     
  1005.02        500.000                 NaN   7.54074                 NaN            NaN   2.79829        7.13976        41.3502       0.728369        40.4427     
  1004.02        500.000                 NaN   7.63366                 NaN            NaN   2.74305        7.15227        41.3216       0.720251        40.4292     
  1003.01        500.000                 NaN   7.60962                 NaN            NaN   2.75907        7.15051        41.3254       0.721650        40.4337     
  1002.01        500.000                 NaN   7.51214                 NaN            NaN   2.81908        7.13954        41.3513       0.729003        40.4490     
  1001.00        500.000                 NaN   7.62072                 NaN            NaN   2.75592        7.15404        41.3155       0.719730        40.4341     
  1000.00        500.000                 NaN   7.48664                 NaN            NaN   2.83681        7.13785        41.3542       0.730323        40.4541     
