|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/ALH/ALH_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1330.13        500.000        4.40841                 NaN            NaN  0.768707        58.7368        1.09972                 NaN   8.97447        21.1511        4.86078                 NaN            NaN
  1326.92        500.000        4.40832                 NaN            NaN  0.768713        58.7366        1.09974                 NaN   8.97444        21.1511        4.86106                 NaN            NaN
  1323.72        500.000        4.40824                 NaN            NaN  0.768720        58.7364        1.09977                 NaN   8.97441        21.1511        4.86134                 NaN            NaN
  1320.51        500.000        4.40816                 NaN            NaN  0.768726        58.7362        1.09980                 NaN   8.97438        21.1512        4.86162                 NaN            NaN
  1317.31        500.000        4.40807                 NaN            NaN  0.768732        58.7360        1.09983                 NaN   8.97435        21.1512        4.86190                 NaN            NaN
  1314.10        500.000        4.40799                 NaN            NaN  0.768739        58.7357        1.09986                 NaN   8.97431        21.1512        4.86218                 NaN            NaN
  1310.90        500.000        4.40790                 NaN            NaN  0.768745        58.7355        1.09989                 NaN   8.97428        21.1512        4.86246                 NaN            NaN
  1307.69        500.000        2.97762                 NaN            NaN  0.769813        58.7904        1.10753                 NaN   21.8674        8.86929        5.61800                 NaN            NaN
  1304.49        500.000        2.81989                 NaN            NaN  0.769941        58.7942        1.10830                 NaN   21.9519        8.85133        5.70438                 NaN            NaN
  1301.28        500.000                 NaN            NaN            NaN  0.771514        58.9363        1.10972                 NaN   22.4229        9.03012        6.05181        1.67769                 NaN
  1298.08        500.000                 NaN            NaN            NaN  0.771507        58.9406        1.10797       0.906692E-001   22.3003        9.05117        6.05724        1.68053                 NaN
  1294.87        500.000                 NaN            NaN            NaN  0.771505        58.9458        1.10469       0.235555        22.1190        9.07967        6.05861        1.68514                 NaN
  1291.67        500.000                 NaN            NaN            NaN  0.771509        58.9455        1.10472       0.235554        22.1190        9.07963        6.05895        1.68516                 NaN
  1288.46        500.000                 NaN            NaN            NaN  0.771514        58.9452        1.10474       0.235553        22.1190        9.07958        6.05929        1.68519                 NaN
  1285.26        500.000                 NaN            NaN            NaN  0.771519        58.9448        1.10477       0.235553        22.1190        9.07954        6.05962        1.68521                 NaN
  1282.05        500.000                 NaN            NaN            NaN  0.771497        58.9667        1.09186       0.807498        21.4102        9.18521        6.06365        1.70332                 NaN
  1278.85        500.000                 NaN            NaN            NaN  0.771502        58.9664        1.09189       0.807495        21.4102        9.18517        6.06399        1.70335                 NaN
  1275.64        500.000                 NaN            NaN            NaN  0.771506        58.9660        1.09191       0.807493        21.4102        9.18512        6.06432        1.70337                 NaN
  1272.44        500.000                 NaN            NaN            NaN  0.771511        58.9657        1.09194       0.807491        21.4102        9.18508        6.06466        1.70340                 NaN
  1269.23        500.000                 NaN            NaN            NaN  0.771516        58.9653        1.09196       0.807488        21.4102        9.18503        6.06499        1.70343                 NaN
  1266.03        500.000                 NaN            NaN            NaN  0.771520        58.9650        1.09199       0.807486        21.4102        9.18499        6.06533        1.70345                 NaN
  1262.82        500.000                 NaN            NaN            NaN  0.771525        58.9647        1.09201       0.807483        21.4102        9.18494        6.06567        1.70348                 NaN
  1259.62        500.000                 NaN            NaN            NaN  0.771529        58.9643        1.09204       0.807481        21.4102        9.18490        6.06600        1.70350                 NaN
  1256.41        500.000                 NaN            NaN            NaN  0.771489        59.0013        1.07102        1.84077        9.34922        20.1574        6.07638        1.73245                 NaN
  1253.21        500.000                 NaN            NaN            NaN  0.771493        59.0010        1.07105        1.84076        9.34918        20.1574        6.07671        1.73247                 NaN
  1250.00        500.000                 NaN            NaN            NaN  0.771498        59.0006        1.07107        1.84076        9.34913        20.1574        6.07705        1.73250                 NaN
  1246.79        500.000                 NaN            NaN            NaN  0.771502        59.0003        1.07110        1.84075        9.34908        20.1574        6.07739        1.73253                 NaN
  1243.59        500.000                 NaN            NaN            NaN  0.771506        58.9999        1.07112        1.84075        9.34904        20.1574        6.07772        1.73255                 NaN
  1240.38        500.000                 NaN            NaN            NaN  0.771511        58.9996        1.07115        1.84074        9.34899        20.1574        6.07806        1.73258                 NaN
  1237.18        500.000                 NaN            NaN            NaN  0.771515        58.9992        1.07117        1.84074        9.34894        20.1574        6.07839        1.73261                 NaN
  1233.97        500.000                 NaN            NaN            NaN  0.771520        58.9989        1.07119        1.84073        9.34890        20.1574        6.07873        1.73263                 NaN
  1230.77        500.000                 NaN            NaN            NaN  0.771487        59.0288        1.05511        2.76493        9.46712        19.0671        6.09251        1.75290                 NaN
  1227.56        500.000                 NaN            NaN            NaN  0.771492        59.0285        1.05513        2.76492        9.46707        19.0672        6.09284        1.75292                 NaN
  1224.36        500.000                 NaN            NaN            NaN  0.771496        59.0281        1.05516        2.76491        9.46702        19.0672        6.09318        1.75295                 NaN
  1221.15        500.000                 NaN            NaN            NaN  0.771500        59.0278        1.05518        2.76490        9.46697        19.0672        6.09352        1.75298                 NaN
  1217.95        500.000                 NaN            NaN            NaN  0.771504        59.0274        1.05520        2.76490        9.46693        19.0672        6.09385        1.75300                 NaN
  1214.74        500.000                 NaN            NaN            NaN  0.771509        59.0271        1.05523        2.76489        9.46688        19.0672        6.09419        1.75303                 NaN
  1211.54        500.000                 NaN            NaN            NaN  0.771513        59.0267        1.05525        2.76488        9.46683        19.0672        6.09453        1.75306                 NaN
  1208.33        500.000                 NaN            NaN            NaN  0.771517        59.0264        1.05528        2.76488        9.46679        19.0672        6.09486        1.75308                 NaN
  1205.13        500.000                 NaN            NaN            NaN  0.771492        59.0501        1.04339        3.60276        9.55081        18.1037        6.11125        1.76657                 NaN
  1201.92        500.000                 NaN            NaN            NaN  0.771497        59.0497        1.04342        3.60275        9.55076        18.1037        6.11159        1.76659                 NaN
  1198.72        500.000                 NaN            NaN            NaN  0.771501        59.0494        1.04344        3.60274        9.55071        18.1037        6.11193        1.76662                 NaN
  1195.51        500.000                 NaN            NaN            NaN  0.771505        59.0490        1.04346        3.60273        9.55066        18.1037        6.11226        1.76664                 NaN
  1192.31        500.000                 NaN            NaN            NaN  0.771509        59.0487        1.04349        3.60272        9.55062        18.1037        6.11260        1.76667                 NaN
  1189.10        500.000                 NaN            NaN            NaN  0.771513        59.0483        1.04351        3.60272        9.55057        18.1038        6.11294        1.76670                 NaN
  1185.90        500.000                 NaN            NaN            NaN  0.771517        59.0479        1.04353        3.60271        9.55052        18.1038        6.11327        1.76672                 NaN
  1182.69        500.000                 NaN            NaN            NaN  0.771521        59.0476        1.04356        3.60270        9.55047        18.1038        6.11361        1.76675                 NaN
  1179.49        500.000                 NaN            NaN            NaN  0.771508        59.0683        1.03477        4.39535        17.2122        9.61228        6.12919        1.77644                 NaN
  1176.28        500.000                 NaN            NaN            NaN  0.771512        59.0679        1.03479        4.39534        17.2122        9.61223        6.12953        1.77647                 NaN
  1173.08        500.000                 NaN            NaN            NaN  0.771516        59.0676        1.03481        4.39533        17.2122        9.61218        6.12986        1.77649                 NaN
  1169.87        500.000                 NaN            NaN            NaN  0.771520        59.0672        1.03484        4.39532        17.2122        9.61214        6.13020        1.77652                 NaN
  1166.67        500.000                 NaN            NaN            NaN  0.771524        59.0669        1.03486        4.39532        17.2123        9.61209        6.13054        1.77654                 NaN
  1163.46        500.000                 NaN            NaN            NaN  0.771528        59.0665        1.03488        4.39531        17.2123        9.61204        6.13088        1.77657                 NaN
  1160.26        500.000                 NaN            NaN            NaN  0.771532        59.0661        1.03490        4.39530        17.2123        9.61199        6.13121        1.77660                 NaN
  1157.05        500.000                 NaN            NaN            NaN  0.771536        59.0658        1.03493        4.39529        17.2124        9.61194        6.13155        1.77662                 NaN
  1153.85        500.000                 NaN            NaN            NaN  0.771529        59.0808        1.02968        5.12400        16.4116        9.65270        6.15009        1.77952                 NaN
  1150.64        500.000                 NaN            NaN            NaN  0.771533        59.0805        1.02970        5.12399        16.4117        9.65265        6.15043        1.77955                 NaN
  1147.44        500.000                 NaN            NaN            NaN  0.771537        59.0801        1.02973        5.12398        16.4117        9.65260        6.15077        1.77958                 NaN
  1144.23        500.000                 NaN            NaN            NaN  0.771540        59.0798        1.02975        5.12397        16.4117        9.65255        6.15110        1.77960                 NaN
  1141.03        500.000                 NaN            NaN            NaN  0.771544        59.0794        1.02977        5.12396        16.4118        9.65250        6.15144        1.77963                 NaN
  1137.82        500.000                 NaN            NaN            NaN  0.771548        59.0790        1.02980        5.12395        16.4118        9.65245        6.15178        1.77966                 NaN
  1134.62        500.000                 NaN            NaN            NaN  0.771552        59.0787        1.02982        5.12394        16.4118        9.65240        6.15212        1.77968                 NaN
  1131.41        500.000                 NaN            NaN            NaN  0.771555        59.0783        1.02984        5.12393        16.4119        9.65236        6.15246        1.77971                 NaN
  1128.21        500.000                 NaN            NaN            NaN  0.771553        59.0868        1.02818        5.80038        9.67911        15.6848        6.17372        1.77544                 NaN
  1125.00        500.000                 NaN            NaN            NaN  0.771557        59.0865        1.02820        5.80037        9.67906        15.6848        6.17406        1.77546                 NaN
  1121.79        500.000                 NaN            NaN            NaN  0.771561        59.0861        1.02823        5.80036        9.67901        15.6849        6.17440        1.77549                 NaN
  1118.59        500.000                 NaN            NaN            NaN  0.771564        59.0857        1.02825        5.80035        9.67896        15.6849        6.17474        1.77551                 NaN
  1115.38        500.000                 NaN            NaN            NaN  0.771568        59.0854        1.02827        5.80034        9.67891        15.6849        6.17508        1.77554                 NaN
  1112.18        500.000                 NaN            NaN            NaN  0.771572        59.0850        1.02829        5.80033        9.67886        15.6850        6.17542        1.77557                 NaN
  1108.97        500.000                 NaN            NaN            NaN  0.771575        59.0846        1.02832        5.80032        9.67881        15.6850        6.17575        1.77559                 NaN
  1105.77        500.000                 NaN            NaN            NaN  0.771579        59.0842        1.02834        5.80032        9.67876        15.6851        6.17609        1.77562                 NaN
  1102.56        500.000                 NaN            NaN            NaN  0.771586        59.0909        1.02903        6.45255        14.9974        9.69270        6.19848        1.76736                 NaN
  1099.36        500.000                 NaN            NaN            NaN  0.771589        59.0905        1.02905        6.45254        14.9975        9.69264        6.19882        1.76738                 NaN
  1096.15        500.000                 NaN            NaN            NaN  0.771593        59.0901        1.02908        6.45253        14.9975        9.69259        6.19916        1.76741                 NaN
  1092.95        500.000                 NaN            NaN            NaN  0.771596        59.0897        1.02910        6.45252        14.9976        9.69254        6.19950        1.76743                 NaN
  1089.74        500.000                 NaN            NaN            NaN  0.771600        59.0894        1.02912        6.45251        14.9976        9.69249        6.19984        1.76746                 NaN
  1086.54        500.000                 NaN            NaN            NaN  0.771603        59.0890        1.02914        6.45250        14.9977        9.69244        6.20018        1.76749                 NaN
  1083.33        500.000                 NaN            NaN            NaN  0.771607        59.0886        1.02916        6.45249        14.9977        9.69239        6.20052        1.76751                 NaN
  1080.13        500.000                 NaN            NaN            NaN  0.771610        59.0882        1.02919        6.45248        14.9977        9.69234        6.20085        1.76754                 NaN
  1076.92        500.000                 NaN            NaN            NaN  0.771624        59.0906        1.03280        7.07448        9.69597        14.3556        6.22531        1.75364                 NaN
  1073.72        500.000                 NaN            NaN            NaN  0.771628        59.0896        1.03347        7.14781        14.2840        9.69524        6.23105       0.722050        1.02510     
  1070.51        500.000                 NaN            NaN            NaN  0.771632        59.0889        1.03424        7.22125        9.69464        14.2110        6.23554                 NaN   1.74279     
  1067.31        500.000                 NaN            NaN            NaN  0.771636        59.0886        1.03426        7.22125        9.69459        14.2111        6.23588                 NaN   1.74276     
  1064.10        500.000                 NaN            NaN            NaN  0.771642        59.0883        1.03578        7.37267        14.0549        9.69515        6.24031                 NaN   1.74129     
  1060.90        500.000                 NaN            NaN            NaN  0.771646        59.0879        1.03580        7.37267        14.0550        9.69511        6.24065                 NaN   1.74127     
  1057.69        500.000                 NaN            NaN            NaN  0.771650        59.0876        1.03583        7.37266        14.0550        9.69506        6.24099                 NaN   1.74124     
  1054.49        500.000                 NaN            NaN            NaN  0.771653        59.0872        1.03585        7.37266        14.0551        9.69502        6.24134                 NaN   1.74121     
  1051.28        500.000                 NaN            NaN            NaN  0.771663        59.0865        1.03945        7.67133        9.69460        13.7484        6.24955                 NaN   1.73846     
  1048.08        500.000                 NaN            NaN            NaN  0.771666        59.0862        1.03947        7.67132        9.69455        13.7485        6.24989                 NaN   1.73843     
  1044.87        500.000                 NaN            NaN            NaN  0.771670        59.0858        1.03949        7.67132        9.69451        13.7486        6.25024                 NaN   1.73839     
  1041.67        500.000                 NaN            NaN            NaN  0.771674        59.0855        1.03952        7.67132        9.69446        13.7486        6.25058                 NaN   1.73836     
  1038.46        500.000                 NaN            NaN            NaN  0.771677        59.0851        1.03954        7.67131        9.69442        13.7487        6.25092                 NaN   1.73833     
  1035.26        500.000                 NaN            NaN            NaN  0.771681        59.0848        1.03956        7.67131        9.69437        13.7487        6.25127                 NaN   1.73829     
  1032.05        500.000                 NaN            NaN            NaN  0.771684        59.0844        1.03958        7.67131        9.69433        13.7488        6.25161                 NaN   1.73826     
  1028.85        500.000                 NaN            NaN            NaN  0.771688        59.0841        1.03961        7.67131        9.69428        13.7489        6.25196                 NaN   1.73823     
  1025.64        500.000                 NaN            NaN            NaN  0.771706        59.0796        1.04895        8.25198        13.1586        9.69034        6.26687                 NaN   1.73200     
  1022.44        500.000                 NaN            NaN            NaN  0.771710        59.0792        1.04897        8.25197        13.1587        9.69030        6.26721                 NaN   1.73197     
  1019.23        500.000                 NaN            NaN            NaN  0.771713        59.0789        1.04899        8.25197        13.1587        9.69025        6.26755                 NaN   1.73193     
  1016.03        500.000                 NaN            NaN            NaN  0.771716        59.0785        1.04902        8.25197        13.1588        9.69021        6.26790                 NaN   1.73190     
  1012.82        500.000                 NaN            NaN            NaN  0.771720        59.0782        1.04904        8.25197        13.1589        9.69016        6.26824                 NaN   1.73186     
  1009.62        500.000                 NaN            NaN            NaN  0.771723        59.0778        1.04906        8.25197        13.1589        9.69011        6.26859                 NaN   1.73183     
  1006.41        500.000                 NaN            NaN            NaN  0.771727        59.0774        1.04908        8.25196        13.1590        9.69007        6.26893                 NaN   1.73180     
  1003.21        500.000                 NaN            NaN            NaN  0.771730        59.0771        1.04911        8.25196        13.1590        9.69002        6.26928                 NaN   1.73177     
  1000.00        500.000                 NaN            NaN            NaN  0.771752        59.0689        1.06145        8.81522        12.5932        9.68147        6.28206                 NaN   1.72589     
