|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/ALH/ALH_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1326.92        500.000        3.37862                 NaN            NaN  0.841911        60.8116        1.42163                 NaN   8.76161        20.8282        3.95644                 NaN            NaN
  1323.72        500.000        3.37862                 NaN            NaN  0.841911        60.8116        1.42163                 NaN   8.76161        20.8282        3.95644                 NaN            NaN
  1320.51        500.000        3.37862                 NaN            NaN  0.841911        60.8116        1.42163                 NaN   8.76161        20.8282        3.95644                 NaN            NaN
  1317.31        500.000        3.37862                 NaN            NaN  0.841911        60.8116        1.42163                 NaN   8.76161        20.8282        3.95644                 NaN            NaN
  1314.10        500.000        3.37862                 NaN            NaN  0.841911        60.8116        1.42163                 NaN   8.76161        20.8282        3.95644                 NaN            NaN
  1310.90        500.000        3.37862                 NaN            NaN  0.841911        60.8116        1.42163                 NaN   8.76161        20.8282        3.95644                 NaN            NaN
  1307.69        500.000        2.24894                 NaN            NaN  0.841912        60.7945        1.42882                 NaN   21.4779        8.64327        4.56464                 NaN            NaN
  1304.49        500.000        2.12634                 NaN            NaN  0.841912        60.7896        1.42948                 NaN   21.5547        8.62409        4.63383                 NaN            NaN
  1301.28        500.000                 NaN            NaN            NaN  0.841913        60.8166        1.42833                 NaN   21.9658        8.77854        4.90580        1.26303                 NaN
  1298.08        500.000                 NaN            NaN            NaN  0.841913        60.8230        1.42619       0.899058E-001   21.8454        8.79840        4.91001        1.26517                 NaN
  1294.87        500.000                 NaN            NaN            NaN  0.841913        60.8305        1.42206       0.233577        21.6670        8.82545        4.91089        1.26864                 NaN
  1291.67        500.000                 NaN            NaN            NaN  0.841913        60.8305        1.42206       0.233577        21.6670        8.82545        4.91089        1.26864                 NaN
  1288.46        500.000                 NaN            NaN            NaN  0.841913        60.8305        1.42206       0.233577        21.6670        8.82545        4.91089        1.26864                 NaN
  1285.26        500.000                 NaN            NaN            NaN  0.841913        60.8305        1.42206       0.233577        21.6670        8.82545        4.91089        1.26864                 NaN
  1282.05        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1278.85        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1275.64        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1272.44        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1269.23        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1266.03        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1262.82        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1259.62        500.000                 NaN            NaN            NaN  0.841913        60.8623        1.40580       0.800705        20.9682        8.92471        4.91405        1.28230                 NaN
  1256.41        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1253.21        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1250.00        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1246.79        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1243.59        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1240.38        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1237.18        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1233.97        500.000                 NaN            NaN            NaN  0.841913        60.9140        1.37961        1.82560        9.07810        19.7342        4.92247        1.30414                 NaN
  1230.77        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1227.56        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1224.36        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1221.15        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1217.95        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1214.74        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1211.54        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1208.33        500.000                 NaN            NaN            NaN  0.841913        60.9559        1.35964        2.74244        9.18702        18.6601        4.93358        1.31947                 NaN
  1205.13        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1201.92        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1198.72        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1195.51        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1192.31        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1189.10        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1185.90        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1182.69        500.000                 NaN            NaN            NaN  0.841913        60.9875        1.34522        3.57441        9.26304        17.7115        4.94677        1.32967                 NaN
  1179.49        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1176.28        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1173.08        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1169.87        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1166.67        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1163.46        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1160.26        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1157.05        500.000                 NaN            NaN            NaN  0.841912        61.0224        1.33411        4.36011        16.8292        9.31608        4.95920        1.33698                 NaN
  1153.85        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1150.64        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1147.44        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1144.23        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1141.03        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1137.82        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1134.62        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1131.41        500.000                 NaN            NaN            NaN  0.841912        61.0471        1.32772        5.08291        16.0381        9.34908        4.97399        1.33918                 NaN
  1128.21        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1125.00        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1121.79        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1118.59        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1115.38        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1112.18        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1108.97        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1105.77        500.000                 NaN            NaN            NaN  0.841912        61.0578        1.32621        5.75540        9.36980        15.3220        4.99095        1.33597                 NaN
  1102.56        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1099.36        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1096.15        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1092.95        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1089.74        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1086.54        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1083.33        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1080.13        500.000                 NaN            NaN            NaN  0.841912        61.0723        1.32730        6.40246        14.6408        9.37672        5.00874        1.32976                 NaN
  1076.92        500.000                 NaN            NaN            NaN  0.841912        61.0811        1.33205        7.01952        9.37368        14.0043        5.02815        1.31928                 NaN
  1073.72        500.000                 NaN            NaN            NaN  0.841912        61.0813        1.33290        7.09228        13.9325        9.37187        5.03250       0.543193       0.771608     
  1070.51        500.000                 NaN            NaN            NaN  0.841913        61.0816        1.33386        7.16516        9.37031        13.8594        5.03585                 NaN   1.31184     
  1067.31        500.000                 NaN            NaN            NaN  0.841913        61.0816        1.33386        7.16516        9.37031        13.8594        5.03585                 NaN   1.31184     
  1064.10        500.000                 NaN            NaN            NaN  0.841913        61.0831        1.33581        7.31539        13.7048        9.36919        5.03913                 NaN   1.31075     
  1060.90        500.000                 NaN            NaN            NaN  0.841913        61.0831        1.33581        7.31539        13.7048        9.36919        5.03913                 NaN   1.31075     
  1057.69        500.000                 NaN            NaN            NaN  0.841913        61.0831        1.33581        7.31539        13.7048        9.36919        5.03913                 NaN   1.31075     
  1054.49        500.000                 NaN            NaN            NaN  0.841913        61.0831        1.33581        7.31539        13.7048        9.36919        5.03913                 NaN   1.31075     
  1051.28        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1048.08        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1044.87        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1041.67        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1038.46        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1035.26        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1032.05        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1028.85        500.000                 NaN            NaN            NaN  0.841913        61.0861        1.34044        7.61172        9.36534        13.4004        5.04544                 NaN   1.30870     
  1025.64        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1022.44        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1019.23        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1016.03        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1012.82        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1009.62        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1006.41        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1003.21        500.000                 NaN            NaN            NaN  0.841913        61.0855        1.35243        8.18787        12.8164        9.35484        5.05710                 NaN   1.30401     
  1000.00        500.000                 NaN            NaN            NaN  0.841913        61.0808        1.36818        8.74682        12.2560        9.33970        5.06701                 NaN   1.29958     
