|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1375.00        500.000        12.0344                 NaN            NaN            NaN   52.5488       0.673269       0.743814        25.0078        2.87916        4.97513        1.13757                 NaN            NaN
  1371.79        500.000        12.0344                 NaN            NaN            NaN   52.5488       0.673269       0.743814        25.0078        2.87916        4.97513        1.13757                 NaN            NaN
  1368.59        500.000        12.0344                 NaN            NaN            NaN   52.5488       0.673269       0.743814        25.0078        2.87916        4.97513        1.13757                 NaN            NaN
  1365.38        500.000        12.0344                 NaN            NaN            NaN   52.5488       0.673269       0.743814        25.0078        2.87916        4.97513        1.13757                 NaN            NaN
  1362.18        500.000        12.0344                 NaN            NaN            NaN   52.5488       0.673269       0.743814        25.0078        2.87916        4.97513        1.13757                 NaN            NaN
  1358.97        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1355.77        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1352.56        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1349.36        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1346.15        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1342.95        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1339.74        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1336.54        500.000        9.74810                 NaN            NaN            NaN   52.5869       0.673272       0.803324        24.2575        5.64753        4.37001        1.91345                 NaN            NaN
  1333.33        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1330.13        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1326.92        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1323.72        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1320.51        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1317.31        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1314.10        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1310.90        500.000        8.19072                 NaN            NaN            NaN   52.5923       0.673273       0.852174        23.7136        6.05737        5.42397        2.49665                 NaN            NaN
  1307.69        500.000        7.04415                 NaN            NaN            NaN   52.5719       0.673274       0.893473        23.3267        6.32208        6.20594        2.96244                 NaN            NaN
  1304.49        500.000        6.92121                 NaN            NaN            NaN   52.5683       0.673274       0.898090        23.2878        6.34826        6.28867        3.01438                 NaN            NaN
  1301.28        500.000        2.67050                 NaN            NaN            NaN   52.6989       0.673276       0.900397        23.2338        7.00801        6.69601        3.47339        2.64571                 NaN
  1298.08        500.000                 NaN            NaN            NaN            NaN   52.7791       0.673278       0.904086        23.2086        6.91333        7.43099        3.75495        4.33567                 NaN
  1294.87        500.000                 NaN            NaN            NaN            NaN   52.7812       0.673278       0.907562        23.2286        6.92151        7.38926        3.76132        4.33730                 NaN
  1291.67        500.000                 NaN            NaN            NaN            NaN   52.7812       0.673278       0.907562        23.2286        6.92151        7.38926        3.76132        4.33730                 NaN
  1288.46        500.000                 NaN            NaN            NaN            NaN   52.7812       0.673278       0.907562        23.2286        6.92151        7.38926        3.76132        4.33730                 NaN
  1285.26        500.000                 NaN            NaN            NaN            NaN   52.7812       0.673278       0.907562        23.2286        6.92151        7.38926        3.76132        4.33730                 NaN
  1282.05        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1278.85        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1275.64        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1272.44        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1269.23        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1266.03        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1262.82        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1259.62        500.000                 NaN            NaN            NaN            NaN   52.7880       0.673278       0.921926        23.3031        6.95008        7.23289        3.78730        4.34336                 NaN
  1256.41        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1253.21        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1250.00        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1246.79        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1243.59        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1240.38        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1237.18        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1233.97        500.000                 NaN            NaN            NaN            NaN   52.7991       0.673278       0.952109        23.4398        7.00088        6.94317        3.83721        4.35455                 NaN
  1230.77        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1227.56        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1224.36        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1221.15        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1217.95        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1214.74        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1211.54        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1208.33        500.000                 NaN            NaN            NaN            NaN   52.8058       0.673279       0.984254        23.5631        6.68026        7.04419        3.88460        4.36446                 NaN
  1205.13        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1201.92        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1198.72        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1195.51        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1192.31        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1189.10        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1185.90        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1182.69        500.000                 NaN            NaN            NaN            NaN   52.8086       0.673279        1.01807        23.6769        6.43867        7.08147        3.92984        4.37316                 NaN
  1179.49        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1176.28        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1173.08        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1169.87        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1166.67        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1163.46        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1160.26        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1157.05        500.000                 NaN            NaN            NaN            NaN   52.8080       0.673280        1.05360        23.7850        6.21349        7.11308        3.97241        4.38116                 NaN
  1153.85        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1150.64        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1147.44        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1144.23        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1141.03        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1137.82        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1134.62        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1131.41        500.000                 NaN            NaN            NaN            NaN   52.8026       0.673280        1.09109        23.8896        7.14074        6.00239        4.01245        4.38791                 NaN
  1128.21        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1125.00        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1121.79        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1118.59        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1115.38        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1112.18        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1108.97        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1105.77        500.000                 NaN            NaN            NaN            NaN   52.7930       0.673281        1.13059        23.9923        5.80353        7.16386        4.04988        4.39358                 NaN
  1102.56        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1099.36        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1096.15        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1092.95        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1089.74        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1086.54        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1083.33        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1080.13        500.000                 NaN            NaN            NaN            NaN   52.7785       0.673281        1.17196        24.0958        5.61434        7.18264        4.08525        4.39822                 NaN
  1076.92        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1073.72        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1070.51        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1067.31        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1064.10        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1060.90        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1057.69        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1054.49        500.000                 NaN            NaN            NaN            NaN   52.7598       0.673281        1.21567        24.2003        7.19960        5.43237        4.11726        4.40167                 NaN
  1051.28        500.000                 NaN            NaN            NaN            NaN   52.7354       0.673282        1.26174        24.3078        5.25755        7.21357        4.14674        4.40390                 NaN
  1048.08        500.000                 NaN            NaN            NaN            NaN   52.7316       0.673282        1.26776        24.3218        7.21505        5.23627        4.15016        4.40408                 NaN
  1044.87        500.000                 NaN            NaN            NaN            NaN   52.7268       0.673282        1.27373        24.3317        7.21767        5.22199        4.15568        3.50561       0.893602     
  1041.67        500.000                 NaN            NaN            NaN            NaN   52.7268       0.673282        1.27373        24.3317        7.21767        5.22199        4.15568        3.50561       0.893602     
  1038.46        500.000                 NaN            NaN            NaN            NaN   52.7161       0.673282        1.28580        24.3499        7.22240        5.19842        4.16798        1.51672        2.86942     
  1035.26        500.000                 NaN            NaN            NaN            NaN   52.7095       0.673282        1.29206        24.3597        7.22506        5.18724        4.17408       0.653077        3.72601     
  1032.05        500.000                 NaN            NaN            NaN            NaN   52.7041       0.673282        1.29819        24.3697        5.17411        7.22757        4.17968                 NaN   4.37331     
  1028.85        500.000                 NaN            NaN            NaN            NaN   52.7041       0.673282        1.29819        24.3697        5.17411        7.22757        4.17968                 NaN   4.37331     
  1025.64        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1022.44        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1019.23        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1016.03        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1012.82        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1009.62        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1006.41        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1003.21        500.000                 NaN            NaN            NaN            NaN   52.6968       0.673282        1.31072        24.3993        7.23094        5.12845        4.18424                 NaN   4.37628     
  1000.00        500.000                 NaN            NaN            NaN            NaN   52.6635       0.673282        1.36283        24.5197        4.94960        7.24239        4.19979                 NaN   4.38891     
