|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/KHA22/KHA22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1378.21        500.000        14.7513                 NaN            NaN            NaN   50.4361       0.590086       0.563473        24.5318        2.84946        4.93718        1.34058                 NaN            NaN
  1375.00        500.000        14.7510                 NaN            NaN            NaN   50.4362       0.590095       0.563491        24.5319        2.84948        4.93720        1.34067                 NaN            NaN
  1371.79        500.000        14.7506                 NaN            NaN            NaN   50.4363       0.590104       0.563509        24.5320        2.84951        4.93721        1.34075                 NaN            NaN
  1368.59        500.000        14.7502                 NaN            NaN            NaN   50.4364       0.590113       0.563527        24.5322        2.84953        4.93723        1.34084                 NaN            NaN
  1365.38        500.000        14.7499                 NaN            NaN            NaN   50.4364       0.590122       0.563545        24.5323        2.84956        4.93724        1.34092                 NaN            NaN
  1362.18        500.000        14.7495                 NaN            NaN            NaN   50.4365       0.590131       0.563563        24.5325        2.84958        4.93726        1.34101                 NaN            NaN
  1358.97        500.000        12.1638                 NaN            NaN            NaN   50.5680       0.591470       0.610037        23.8461        5.62011        4.33956        2.26086                 NaN            NaN
  1355.77        500.000        12.1636                 NaN            NaN            NaN   50.5680       0.591477       0.610055        23.8462        5.62012        4.33959        2.26100                 NaN            NaN
  1352.56        500.000        12.1634                 NaN            NaN            NaN   50.5679       0.591485       0.610073        23.8463        5.62012        4.33962        2.26114                 NaN            NaN
  1349.36        500.000        12.1631                 NaN            NaN            NaN   50.5679       0.591492       0.610091        23.8464        5.62013        4.33965        2.26128                 NaN            NaN
  1346.15        500.000        12.1629                 NaN            NaN            NaN   50.5678       0.591500       0.610109        23.8465        5.62013        4.33968        2.26142                 NaN            NaN
  1342.95        500.000        12.1626                 NaN            NaN            NaN   50.5678       0.591507       0.610127        23.8465        5.62014        4.33971        2.26156                 NaN            NaN
  1339.74        500.000        12.1624                 NaN            NaN            NaN   50.5677       0.591515       0.610145        23.8466        5.62015        4.33974        2.26170                 NaN            NaN
  1336.54        500.000        12.1621                 NaN            NaN            NaN   50.5677       0.591522       0.610163        23.8467        5.62015        4.33977        2.26184                 NaN            NaN
  1333.33        500.000        10.3715                 NaN            NaN            NaN   50.6423       0.592473       0.648510        23.3475        6.04010        5.40146        2.95611                 NaN            NaN
  1330.13        500.000        10.3713                 NaN            NaN            NaN   50.6422       0.592479       0.648528        23.3476        6.04010        5.40149        2.95628                 NaN            NaN
  1326.92        500.000        10.3712                 NaN            NaN            NaN   50.6421       0.592486       0.648546        23.3476        6.04010        5.40152        2.95646                 NaN            NaN
  1323.72        500.000        10.3710                 NaN            NaN            NaN   50.6419       0.592492       0.648564        23.3477        6.04010        5.40156        2.95664                 NaN            NaN
  1320.51        500.000        10.3709                 NaN            NaN            NaN   50.6418       0.592499       0.648582        23.3477        6.04010        5.40159        2.95682                 NaN            NaN
  1317.31        500.000        10.3707                 NaN            NaN            NaN   50.6417       0.592505       0.648600        23.3478        6.04010        5.40162        2.95700                 NaN            NaN
  1314.10        500.000        10.3705                 NaN            NaN            NaN   50.6416       0.592512       0.648618        23.3479        6.04010        5.40165        2.95717                 NaN            NaN
  1310.90        500.000        10.3704                 NaN            NaN            NaN   50.6414       0.592518       0.648636        23.3479        6.04010        5.40168        2.95735                 NaN            NaN
  1307.69        500.000        9.02905                 NaN            NaN            NaN   50.6796       0.593264       0.681204        22.9941        6.31352        6.19557        3.51367                 NaN            NaN
  1304.49        500.000        8.88365                 NaN            NaN            NaN   50.6827       0.593353       0.684875        22.9588        6.34069        6.27999        3.57599                 NaN            NaN
  1301.28        500.000        3.44528                 NaN            NaN            NaN   51.0010       0.595623       0.689349        22.9934        7.02931        6.71645        4.13647        3.39312                 NaN
  1298.08        500.000                 NaN            NaN            NaN            NaN   51.2001       0.597031       0.693824        23.0218        6.95429        7.47553        4.48257        5.57486                 NaN
  1294.87        500.000                 NaN            NaN            NaN            NaN   51.2009       0.597027       0.696458        23.0416        6.96284        7.43387        4.49037        5.57697                 NaN
  1291.67        500.000                 NaN            NaN            NaN            NaN   51.2005       0.597031       0.696474        23.0416        6.96281        7.43389        4.49062        5.57706                 NaN
  1288.46        500.000                 NaN            NaN            NaN            NaN   51.2002       0.597035       0.696491        23.0416        6.96279        7.43391        4.49087        5.57715                 NaN
  1285.26        500.000                 NaN            NaN            NaN            NaN   51.1998       0.597039       0.696507        23.0416        6.96277        7.43393        4.49112        5.57724                 NaN
  1282.05        500.000                 NaN            NaN            NaN            NaN   51.2034       0.597010       0.707288        23.1146        6.99282        7.27802        4.52214        5.58477                 NaN
  1278.85        500.000                 NaN            NaN            NaN            NaN   51.2030       0.597014       0.707305        23.1145        6.99280        7.27804        4.52240        5.58486                 NaN
  1275.64        500.000                 NaN            NaN            NaN            NaN   51.2027       0.597018       0.707321        23.1145        6.99277        7.27806        4.52265        5.58495                 NaN
  1272.44        500.000                 NaN            NaN            NaN            NaN   51.2023       0.597022       0.707338        23.1145        6.99275        7.27809        4.52290        5.58504                 NaN
  1269.23        500.000                 NaN            NaN            NaN            NaN   51.2020       0.597026       0.707354        23.1145        6.99273        7.27811        4.52316        5.58513                 NaN
  1266.03        500.000                 NaN            NaN            NaN            NaN   51.2017       0.597030       0.707371        23.1145        6.99270        7.27813        4.52341        5.58522                 NaN
  1262.82        500.000                 NaN            NaN            NaN            NaN   51.2013       0.597034       0.707387        23.1145        6.99268        7.27815        4.52366        5.58531                 NaN
  1259.62        500.000                 NaN            NaN            NaN            NaN   51.2010       0.597038       0.707404        23.1145        6.99266        7.27817        4.52391        5.58540                 NaN
  1256.41        500.000                 NaN            NaN            NaN            NaN   51.2059       0.596981       0.730085        23.2486        7.04650        6.98936        4.58333        5.59922                 NaN
  1253.21        500.000                 NaN            NaN            NaN            NaN   51.2056       0.596985       0.730101        23.2486        7.04648        6.98938        4.58358        5.59931                 NaN
  1250.00        500.000                 NaN            NaN            NaN            NaN   51.2052       0.596989       0.730118        23.2486        7.04646        6.98940        4.58384        5.59940                 NaN
  1246.79        500.000                 NaN            NaN            NaN            NaN   51.2049       0.596992       0.730135        23.2486        7.04643        6.98942        4.58410        5.59948                 NaN
  1243.59        500.000                 NaN            NaN            NaN            NaN   51.2045       0.596996       0.730152        23.2486        7.04641        6.98945        4.58435        5.59957                 NaN
  1240.38        500.000                 NaN            NaN            NaN            NaN   51.2042       0.597000       0.730169        23.2486        7.04638        6.98947        4.58461        5.59966                 NaN
  1237.18        500.000                 NaN            NaN            NaN            NaN   51.2038       0.597003       0.730185        23.2485        7.04636        6.98949        4.58486        5.59975                 NaN
  1233.97        500.000                 NaN            NaN            NaN            NaN   51.2035       0.597007       0.730202        23.2485        7.04633        6.98951        4.58512        5.59984                 NaN
  1230.77        500.000                 NaN            NaN            NaN            NaN   51.2051       0.596955       0.754406        23.3696        6.72765        7.09273        4.64157        5.61205                 NaN
  1227.56        500.000                 NaN            NaN            NaN            NaN   51.2047       0.596959       0.754423        23.3696        6.72768        7.09271        4.64183        5.61214                 NaN
  1224.36        500.000                 NaN            NaN            NaN            NaN   51.2043       0.596963       0.754441        23.3696        6.72770        7.09268        4.64209        5.61223                 NaN
  1221.15        500.000                 NaN            NaN            NaN            NaN   51.2040       0.596966       0.754458        23.3695        6.72773        7.09266        4.64235        5.61232                 NaN
  1217.95        500.000                 NaN            NaN            NaN            NaN   51.2036       0.596970       0.754475        23.3695        6.72775        7.09263        4.64261        5.61241                 NaN
  1214.74        500.000                 NaN            NaN            NaN            NaN   51.2033       0.596973       0.754492        23.3695        6.72777        7.09261        4.64286        5.61249                 NaN
  1211.54        500.000                 NaN            NaN            NaN            NaN   51.2029       0.596977       0.754509        23.3695        6.72780        7.09258        4.64312        5.61258                 NaN
  1208.33        500.000                 NaN            NaN            NaN            NaN   51.2025       0.596980       0.754526        23.3695        6.72782        7.09256        4.64338        5.61267                 NaN
  1205.13        500.000                 NaN            NaN            NaN            NaN   51.2011       0.596933       0.780017        23.4811        6.48730        7.13283        4.69731        5.62334                 NaN
  1201.92        500.000                 NaN            NaN            NaN            NaN   51.2008       0.596936       0.780034        23.4811        6.48732        7.13280        4.69757        5.62343                 NaN
  1198.72        500.000                 NaN            NaN            NaN            NaN   51.2004       0.596940       0.780052        23.4811        6.48735        7.13278        4.69783        5.62352                 NaN
  1195.51        500.000                 NaN            NaN            NaN            NaN   51.2001       0.596943       0.780069        23.4811        6.48737        7.13275        4.69809        5.62361                 NaN
  1192.31        500.000                 NaN            NaN            NaN            NaN   51.1997       0.596947       0.780086        23.4811        6.48740        7.13272        4.69836        5.62369                 NaN
  1189.10        500.000                 NaN            NaN            NaN            NaN   51.1993       0.596950       0.780104        23.4811        6.48743        7.13270        4.69862        5.62378                 NaN
  1185.90        500.000                 NaN            NaN            NaN            NaN   51.1990       0.596953       0.780121        23.4811        6.48745        7.13267        4.69888        5.62387                 NaN
  1182.69        500.000                 NaN            NaN            NaN            NaN   51.1986       0.596957       0.780138        23.4811        6.48748        7.13264        4.69914        5.62396                 NaN
  1179.49        500.000                 NaN            NaN            NaN            NaN   51.1943       0.596914       0.806978        23.5873        6.26342        7.16730        4.74993        5.63381                 NaN
  1176.28        500.000                 NaN            NaN            NaN            NaN   51.1939       0.596918       0.806996        23.5873        6.26345        7.16727        4.75020        5.63389                 NaN
  1173.08        500.000                 NaN            NaN            NaN            NaN   51.1936       0.596921       0.807014        23.5873        6.26348        7.16725        4.75046        5.63398                 NaN
  1169.87        500.000                 NaN            NaN            NaN            NaN   51.1932       0.596924       0.807032        23.5873        6.26350        7.16722        4.75072        5.63407                 NaN
  1166.67        500.000                 NaN            NaN            NaN            NaN   51.1928       0.596927       0.807049        23.5873        6.26353        7.16719        4.75099        5.63415                 NaN
  1163.46        500.000                 NaN            NaN            NaN            NaN   51.1925       0.596931       0.807067        23.5873        6.26356        7.16716        4.75125        5.63424                 NaN
  1160.26        500.000                 NaN            NaN            NaN            NaN   51.1921       0.596934       0.807085        23.5873        6.26359        7.16714        4.75151        5.63433                 NaN
  1157.05        500.000                 NaN            NaN            NaN            NaN   51.1917       0.596937       0.807102        23.5873        6.26361        7.16711        4.75177        5.63441                 NaN
  1153.85        500.000                 NaN            NaN            NaN            NaN   51.1840       0.596899       0.835465        23.6899        7.19775        6.05375        4.79960        5.64266                 NaN
  1150.64        500.000                 NaN            NaN            NaN            NaN   51.1836       0.596902       0.835484        23.6899        7.19772        6.05378        4.79987        5.64275                 NaN
  1147.44        500.000                 NaN            NaN            NaN            NaN   51.1832       0.596906       0.835502        23.6899        7.19769        6.05381        4.80013        5.64284                 NaN
  1144.23        500.000                 NaN            NaN            NaN            NaN   51.1828       0.596909       0.835520        23.6899        7.19766        6.05384        4.80040        5.64292                 NaN
  1141.03        500.000                 NaN            NaN            NaN            NaN   51.1824       0.596912       0.835538        23.6899        7.19764        6.05386        4.80066        5.64301                 NaN
  1137.82        500.000                 NaN            NaN            NaN            NaN   51.1821       0.596915       0.835556        23.6899        7.19761        6.05389        4.80093        5.64309                 NaN
  1134.62        500.000                 NaN            NaN            NaN            NaN   51.1817       0.596918       0.835574        23.6900        7.19758        6.05392        4.80119        5.64318                 NaN
  1131.41        500.000                 NaN            NaN            NaN            NaN   51.1813       0.596921       0.835592        23.6900        7.19755        6.05395        4.80146        5.64326                 NaN
  1128.21        500.000                 NaN            NaN            NaN            NaN   51.1702       0.596888       0.865541        23.7908        5.85641        7.22376        4.84622        5.65018                 NaN
  1125.00        500.000                 NaN            NaN            NaN            NaN   51.1698       0.596891       0.865559        23.7908        5.85644        7.22373        4.84649        5.65026                 NaN
  1121.79        500.000                 NaN            NaN            NaN            NaN   51.1694       0.596894       0.865578        23.7908        5.85647        7.22370        4.84676        5.65035                 NaN
  1118.59        500.000                 NaN            NaN            NaN            NaN   51.1690       0.596897       0.865597        23.7908        5.85650        7.22367        4.84702        5.65043                 NaN
  1115.38        500.000                 NaN            NaN            NaN            NaN   51.1687       0.596900       0.865615        23.7909        5.85653        7.22364        4.84729        5.65052                 NaN
  1112.18        500.000                 NaN            NaN            NaN            NaN   51.1683       0.596903       0.865634        23.7909        5.85656        7.22361        4.84756        5.65060                 NaN
  1108.97        500.000                 NaN            NaN            NaN            NaN   51.1679       0.596905       0.865652        23.7909        5.85659        7.22359        4.84782        5.65069                 NaN
  1105.77        500.000                 NaN            NaN            NaN            NaN   51.1675       0.596908       0.865670        23.7909        5.85662        7.22356        4.84809        5.65077                 NaN
  1102.56        500.000                 NaN            NaN            NaN            NaN   51.1533       0.596879       0.897040        23.8919        5.66863        7.24543        4.89044        5.65639                 NaN
  1099.36        500.000                 NaN            NaN            NaN            NaN   51.1529       0.596882       0.897059        23.8919        5.66866        7.24540        4.89071        5.65647                 NaN
  1096.15        500.000                 NaN            NaN            NaN            NaN   51.1525       0.596885       0.897078        23.8920        5.66869        7.24537        4.89098        5.65656                 NaN
  1092.95        500.000                 NaN            NaN            NaN            NaN   51.1521       0.596888       0.897097        23.8920        5.66872        7.24534        4.89125        5.65664                 NaN
  1089.74        500.000                 NaN            NaN            NaN            NaN   51.1517       0.596890       0.897116        23.8920        5.66875        7.24531        4.89152        5.65673                 NaN
  1086.54        500.000                 NaN            NaN            NaN            NaN   51.1513       0.596893       0.897135        23.8920        5.66878        7.24528        4.89179        5.65681                 NaN
  1083.33        500.000                 NaN            NaN            NaN            NaN   51.1509       0.596896       0.897154        23.8920        5.66881        7.24525        4.89205        5.65689                 NaN
  1080.13        500.000                 NaN            NaN            NaN            NaN   51.1505       0.596899       0.897173        23.8920        5.66885        7.24522        4.89232        5.65698                 NaN
  1076.92        500.000                 NaN            NaN            NaN            NaN   51.1323       0.596876       0.930452        23.9947        7.26538        5.48843        4.93071        5.66113                 NaN
  1073.72        500.000                 NaN            NaN            NaN            NaN   51.1319       0.596879       0.930471        23.9947        7.26535        5.48846        4.93098        5.66122                 NaN
  1070.51        500.000                 NaN            NaN            NaN            NaN   51.1315       0.596881       0.930491        23.9947        7.26532        5.48849        4.93125        5.66130                 NaN
  1067.31        500.000                 NaN            NaN            NaN            NaN   51.1311       0.596884       0.930510        23.9948        7.26529        5.48852        4.93152        5.66138                 NaN
  1064.10        500.000                 NaN            NaN            NaN            NaN   51.1307       0.596886       0.930530        23.9948        7.26526        5.48855        4.93179        5.66147                 NaN
  1060.90        500.000                 NaN            NaN            NaN            NaN   51.1303       0.596889       0.930549        23.9948        7.26523        5.48858        4.93206        5.66155                 NaN
  1057.69        500.000                 NaN            NaN            NaN            NaN   51.1299       0.596892       0.930568        23.9948        7.26520        5.48862        4.93233        5.66163                 NaN
  1054.49        500.000                 NaN            NaN            NaN            NaN   51.1295       0.596894       0.930588        23.9948        7.26517        5.48865        4.93260        5.66171                 NaN
  1051.28        500.000                 NaN            NaN            NaN            NaN   51.1075       0.596876       0.965716        24.1001        5.31519        7.28232        4.96801        5.66434                 NaN
  1048.08        500.000                 NaN            NaN            NaN            NaN   51.1040       0.596877       0.970307        24.1136        7.28422        5.29403        4.97237        5.66462                 NaN
  1044.87        500.000                 NaN            NaN            NaN            NaN   51.0991       0.596878       0.974938        24.1235        7.28790        5.28110        4.97925        4.50919        1.14809     
  1041.67        500.000                 NaN            NaN            NaN            NaN   51.0987       0.596881       0.974958        24.1236        7.28787        5.28113        4.97952        4.50926        1.14807     
  1038.46        500.000                 NaN            NaN            NaN            NaN   51.0883       0.596882       0.984287        24.1417        7.29553        5.26116        4.99452        1.95116        3.68646     
  1035.26        500.000                 NaN            NaN            NaN            NaN   51.0824       0.596884       0.989123        24.1511        7.29964        5.25176        5.00209       0.840194        4.78684     
  1032.05        500.000                 NaN            NaN            NaN            NaN   51.0770       0.596885       0.993876        24.1613        5.24022        7.30341        5.00907                 NaN   5.61832     
  1028.85        500.000                 NaN            NaN            NaN            NaN   51.0766       0.596889       0.993898        24.1613        5.24026        7.30339        5.00935                 NaN   5.61822     
  1025.64        500.000                 NaN            NaN            NaN            NaN   51.0699       0.596888        1.00348        24.1903        7.30756        5.19492        5.01506                 NaN   5.62189     
  1022.44        500.000                 NaN            NaN            NaN            NaN   51.0696       0.596891        1.00350        24.1903        7.30754        5.19497        5.01534                 NaN   5.62179     
  1019.23        500.000                 NaN            NaN            NaN            NaN   51.0693       0.596895        1.00352        24.1904        7.30753        5.19501        5.01562                 NaN   5.62169     
  1016.03        500.000                 NaN            NaN            NaN            NaN   51.0690       0.596898        1.00355        24.1905        7.30751        5.19506        5.01591                 NaN   5.62158     
  1012.82        500.000                 NaN            NaN            NaN            NaN   51.0687       0.596901        1.00357        24.1906        7.30749        5.19511        5.01619                 NaN   5.62148     
  1009.62        500.000                 NaN            NaN            NaN            NaN   51.0684       0.596905        1.00359        24.1906        7.30748        5.19515        5.01647                 NaN   5.62138     
  1006.41        500.000                 NaN            NaN            NaN            NaN   51.0681       0.596908        1.00361        24.1907        7.30746        5.19520        5.01675                 NaN   5.62128     
  1003.21        500.000                 NaN            NaN            NaN            NaN   51.0678       0.596912        1.00364        24.1908        7.30744        5.19524        5.01703                 NaN   5.62119     
  1000.00        500.000                 NaN            NaN            NaN            NaN   51.0392       0.596899        1.04351        24.3080        5.01729        7.32218        5.03583                 NaN   5.63716     
