|6.6.6
Archiving\03_Data\fracLP/QFM_m3/KHA22/KHA22_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1471.18        500.000        99.0998                 NaN            NaN            NaN            NaN  0.310771E-001  0.869147                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.1100                 NaN            NaN            NaN            NaN  0.260869E-001  0.863875                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.1146                 NaN            NaN            NaN            NaN  0.150961E-001  0.870328                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.1180                 NaN            NaN            NaN            NaN  0.626115E-002  0.875723                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.1215                 NaN            NaN            NaN            NaN            NaN  0.878462                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.1272                 NaN            NaN            NaN            NaN  0.600835E-003  0.872151                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.1309                 NaN            NaN            NaN            NaN  0.392310E-001  0.829910                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1340                 NaN            NaN            NaN            NaN            NaN  0.866012                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.1361                 NaN            NaN            NaN            NaN  0.206991E-001  0.843172                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.1375                 NaN            NaN            NaN            NaN            NaN  0.862512                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.1353                 NaN            NaN            NaN            NaN            NaN  0.864701                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.1328                 NaN            NaN            NaN            NaN            NaN  0.867189                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.1351                 NaN            NaN            NaN            NaN            NaN  0.864948                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.1285                 NaN            NaN            NaN            NaN            NaN  0.871519                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.1041                 NaN            NaN            NaN            NaN            NaN  0.863476       0.324715E-001            NaN            NaN            NaN            NaN
  1433.58        500.000        98.6833                 NaN            NaN            NaN            NaN            NaN  0.825461       0.491251                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.7036                 NaN            NaN            NaN            NaN            NaN  0.483832       0.812585                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.7237                 NaN            NaN            NaN            NaN            NaN  0.801230       0.475072                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7415                 NaN            NaN            NaN            NaN            NaN  0.467912       0.790606                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7604                 NaN            NaN            NaN            NaN            NaN  0.460336       0.779303                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7764                 NaN            NaN            NaN            NaN            NaN  0.771342       0.452294                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.7956                 NaN            NaN            NaN            NaN            NaN  0.758564       0.445866                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8117                 NaN            NaN            NaN            NaN            NaN  0.748390       0.439891                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8280                 NaN            NaN            NaN            NaN            NaN  0.739047       0.432949                 NaN            NaN            NaN            NaN
  1411.03        500.000        97.4059                 NaN            NaN            NaN            NaN            NaN  0.841339        1.09214       0.660626                 NaN            NaN            NaN
  1408.52        500.000        97.0057                 NaN            NaN            NaN            NaN            NaN  0.851179        1.28175       0.861370                 NaN            NaN            NaN
  1406.02        500.000        97.0987                 NaN            NaN            NaN            NaN            NaN   1.24182       0.824958       0.834508                 NaN            NaN            NaN
  1403.51        500.000        97.1864                 NaN            NaN            NaN            NaN            NaN   1.20643       0.797567       0.809593                 NaN            NaN            NaN
  1401.00        500.000        97.2730                 NaN            NaN            NaN            NaN            NaN  0.773125        1.16917       0.784710                 NaN            NaN            NaN
  1398.50        500.000        97.3498                 NaN            NaN            NaN            NaN            NaN   1.13731       0.750068       0.762786                 NaN            NaN            NaN
  1395.99        500.000        97.4279                 NaN            NaN            NaN            NaN            NaN  0.727855        1.10421       0.740068                 NaN            NaN            NaN
  1393.48        500.000        97.4997                 NaN            NaN            NaN            NaN            NaN   1.07434       0.706561       0.719448                 NaN            NaN            NaN
  1390.98        500.000        97.5666                 NaN            NaN            NaN            NaN            NaN   1.04764       0.685678       0.700075                 NaN            NaN            NaN
  1388.47        500.000        97.6345                 NaN            NaN            NaN            NaN            NaN   1.01835       0.666548       0.680579                 NaN            NaN            NaN
  1385.96        500.000        97.6973                 NaN            NaN            NaN            NaN            NaN  0.647583       0.992739       0.662396                 NaN            NaN            NaN
  1383.46        500.000        97.7542                 NaN            NaN            NaN            NaN            NaN  0.630985       0.968548       0.646264                 NaN            NaN            NaN
  1380.95        500.000        97.8179                 NaN            NaN            NaN            NaN            NaN  0.611693       0.943285       0.627097                 NaN            NaN            NaN
  1378.45        500.000        97.8719                 NaN            NaN            NaN            NaN            NaN  0.595547       0.921072       0.611453                 NaN            NaN            NaN
  1375.94        500.000        97.9249                 NaN            NaN            NaN            NaN            NaN  0.899555       0.579432       0.596150                 NaN            NaN            NaN
  1373.43        500.000        97.9736                 NaN            NaN            NaN            NaN            NaN  0.879761       0.565179       0.581455                 NaN            NaN            NaN
  1370.93        500.000        98.0248                 NaN            NaN            NaN            NaN            NaN  0.549590       0.858960       0.566669                 NaN            NaN            NaN
  1368.42        500.000        98.0713                 NaN            NaN            NaN            NaN            NaN  0.839943       0.535808       0.552941                 NaN            NaN            NaN
  1365.91        500.000        98.1164                 NaN            NaN            NaN            NaN            NaN  0.522025       0.821901       0.539681                 NaN            NaN            NaN
  1363.41        500.000        98.1598                 NaN            NaN            NaN            NaN            NaN  0.508974       0.804338       0.526875                 NaN            NaN            NaN
  1360.90        500.000        98.2017                 NaN            NaN            NaN            NaN            NaN  0.495875       0.787946       0.514465                 NaN            NaN            NaN
  1358.40        500.000        98.2430                 NaN            NaN            NaN            NaN            NaN  0.771061       0.483607       0.502283                 NaN            NaN            NaN
  1355.89        500.000        98.2817                 NaN            NaN            NaN            NaN            NaN  0.471735       0.755777       0.490760                 NaN            NaN            NaN
  1353.38        500.000        98.3194                 NaN            NaN            NaN            NaN            NaN  0.740883       0.460050       0.479693                 NaN            NaN            NaN
  1350.88        500.000        98.3553                 NaN            NaN            NaN            NaN            NaN  0.449021       0.726771       0.468943                 NaN            NaN            NaN
  1348.37        500.000        98.3911                 NaN            NaN            NaN            NaN            NaN  0.438269       0.712363       0.458286                 NaN            NaN            NaN
  1345.86        500.000        98.4250                 NaN            NaN            NaN            NaN            NaN  0.698527       0.428275       0.448233                 NaN            NaN            NaN
  1343.36        500.000        98.4565                 NaN            NaN            NaN            NaN            NaN  0.686737       0.418058       0.438744                 NaN            NaN            NaN
  1340.85        500.000        98.4894                 NaN            NaN            NaN            NaN            NaN  0.673188       0.408517       0.428859                 NaN            NaN            NaN
  1338.35        500.000        98.5175                 NaN            NaN            NaN            NaN            NaN  0.399968       0.661994       0.420524                 NaN            NaN            NaN
  1335.84        500.000        98.5518                 NaN            NaN            NaN            NaN            NaN  0.389086       0.648984       0.410124                 NaN            NaN            NaN
  1333.33        500.000        98.5790                 NaN            NaN            NaN            NaN            NaN  0.380217       0.638668       0.402076                 NaN            NaN            NaN
  1330.83        500.000        98.6069                 NaN            NaN            NaN            NaN            NaN  0.371792       0.627594       0.393721                 NaN            NaN            NaN
  1328.32        500.000        98.6348                 NaN            NaN            NaN            NaN            NaN  0.617107       0.362617       0.385520                 NaN            NaN            NaN
  1325.81        500.000        98.6601                 NaN            NaN            NaN            NaN            NaN  0.606701       0.355482       0.377691                 NaN            NaN            NaN
  1323.31        500.000        98.6853                 NaN            NaN            NaN            NaN            NaN  0.347936       0.596582       0.370172                 NaN            NaN            NaN
  1320.80        500.000        98.7118                 NaN            NaN            NaN            NaN            NaN  0.338937       0.587045       0.362170                 NaN            NaN            NaN
  1318.30        500.000        98.7348                 NaN            NaN            NaN            NaN            NaN  0.332019       0.577922       0.355251                 NaN            NaN            NaN
  1315.79        500.000        98.7590                 NaN            NaN            NaN            NaN            NaN  0.569063       0.323889       0.348086                 NaN            NaN            NaN
  1313.28        500.000        98.7821                 NaN            NaN            NaN            NaN            NaN  0.317112       0.559644       0.341103                 NaN            NaN            NaN
  1310.78        500.000        98.8200                 NaN            NaN  0.875431E-001            NaN            NaN  0.396787       0.357650       0.337981                 NaN            NaN            NaN
  1308.27        500.000        98.8627                 NaN            NaN  0.195029                 NaN            NaN  0.409492       0.197231       0.335534                 NaN            NaN            NaN
  1305.76        500.000        98.8826                 NaN            NaN  0.186632                 NaN            NaN  0.400833       0.201932       0.328018                 NaN            NaN            NaN
  1303.26        500.000        98.9061                 NaN            NaN  0.184551                 NaN            NaN  0.195433       0.393152       0.320775                 NaN            NaN            NaN
  1300.75        500.000        98.9265                 NaN            NaN  0.180594                 NaN            NaN  0.385507       0.193181       0.314265                 NaN            NaN            NaN
  1298.25        500.000        98.9461                 NaN            NaN  0.175839                 NaN            NaN  0.378401       0.191997       0.307702                 NaN            NaN            NaN
  1295.74        500.000        98.9657                 NaN            NaN  0.171104                 NaN            NaN  0.191734       0.370167       0.301337                 NaN            NaN            NaN
  1293.23        500.000        98.9858                 NaN            NaN  0.167636                 NaN            NaN  0.187378       0.364508       0.294685                 NaN            NaN            NaN
  1290.73        500.000        89.3972                 NaN            NaN            NaN            NaN            NaN   2.28566        1.16442        1.31820        5.83455                 NaN            NaN
  1288.22        500.000        78.8068                 NaN            NaN            NaN            NaN            NaN   4.25865        2.16535        2.45345        12.3157                 NaN            NaN
  1285.71        500.000        82.5335                 NaN            NaN            NaN            NaN            NaN   1.81453        3.51602        2.04176        10.0942                 NaN            NaN
  1283.21        500.000        85.2163                 NaN            NaN            NaN            NaN            NaN   1.55507        2.98505        1.74396        8.49966                 NaN            NaN
  1280.70        500.000        87.2369                 NaN            NaN            NaN            NaN            NaN   2.58067        1.35910        1.51756        7.30573                 NaN            NaN
  1278.20        500.000        88.8080                 NaN            NaN            NaN            NaN            NaN   2.26697        1.20320        1.34052        6.38129                 NaN            NaN
  1275.69        500.000        90.0434                 NaN            NaN            NaN            NaN            NaN   1.07955        2.02124        1.19995        5.65581                 NaN            NaN
  1273.18        500.000        91.0431                 NaN            NaN            NaN            NaN            NaN  0.978036        1.82194        1.08534        5.07159                 NaN            NaN
  1270.68        500.000        91.8762                 NaN            NaN            NaN            NaN            NaN  0.891745        1.65572       0.988993        4.58733                 NaN            NaN
  1268.17        500.000        92.5657                 NaN            NaN            NaN            NaN            NaN  0.815369        1.52401       0.909018        4.18588                 NaN            NaN
  1265.66        500.000        93.1554                 NaN            NaN            NaN            NaN            NaN  0.748629        1.41128       0.839834        3.84484                 NaN            NaN
  1263.16        500.000        93.6629                 NaN            NaN            NaN            NaN            NaN   1.31724       0.688733       0.779743        3.55141                 NaN            NaN
  1260.65        500.000        94.1064                 NaN            NaN            NaN            NaN            NaN  0.630878        1.23932       0.726783        3.29666                 NaN            NaN
  1258.15        500.000        94.5028                 NaN            NaN            NaN            NaN            NaN  0.575223        1.17220       0.678721        3.07103                 NaN            NaN
  1255.64        500.000        94.8411                 NaN            NaN            NaN            NaN            NaN   1.12923       0.515297       0.637828        2.87657                 NaN            NaN
  1253.13        500.000        95.1440                 NaN            NaN            NaN            NaN            NaN   1.10038       0.451523       0.600785        2.70333                 NaN            NaN
  1250.63        500.000        95.4181                 NaN            NaN            NaN            NaN            NaN   1.05792       0.409673       0.566727        2.54753                 NaN            NaN
  1248.12        500.000        95.6683                 NaN            NaN            NaN            NaN            NaN   1.38993                 NaN  0.535926        2.40584                 NaN            NaN
  1245.61        500.000        95.8923                 NaN            NaN            NaN            NaN            NaN   1.32134                 NaN  0.507082        2.27930                 NaN            NaN
  1243.11        500.000        96.0985                 NaN            NaN            NaN            NaN            NaN   1.25746                 NaN  0.481040        2.16302                 NaN            NaN
  1240.60        500.000        96.2897                 NaN            NaN            NaN            NaN            NaN   1.19706                 NaN  0.456416        2.05684                 NaN            NaN
  1238.10        500.000        96.4559                 NaN            NaN            NaN            NaN            NaN   1.14699                 NaN  0.435894        1.96125                 NaN            NaN
  1235.59        500.000        96.6187                 NaN            NaN            NaN            NaN            NaN   1.09653                 NaN  0.413153        1.87160                 NaN            NaN
  1233.08        500.000        96.7628                 NaN            NaN            NaN            NaN            NaN   1.05204                 NaN  0.395293        1.78992                 NaN            NaN
  1230.58        500.000        96.8975                 NaN            NaN            NaN            NaN            NaN   1.01029                 NaN  0.378053        1.71420                 NaN            NaN
  1228.07        500.000        97.0234                 NaN            NaN            NaN            NaN            NaN  0.971615                 NaN  0.361004        1.64400                 NaN            NaN
  1225.56        500.000        97.1451                 NaN            NaN            NaN            NaN            NaN  0.932882                 NaN  0.345133        1.57687                 NaN            NaN
  1223.06        500.000        97.2530                 NaN            NaN            NaN            NaN            NaN  0.899925                 NaN  0.330832        1.51620                 NaN            NaN
  1220.55        500.000        97.3596                 NaN            NaN            NaN            NaN            NaN  0.866263                 NaN  0.316288        1.45787                 NaN            NaN
  1218.05        500.000        97.4552                 NaN            NaN            NaN            NaN            NaN  0.836681                 NaN  0.304248        1.40390                 NaN            NaN
  1215.54        500.000        97.5484                 NaN            NaN            NaN            NaN            NaN  0.807106                 NaN  0.291708        1.35277                 NaN            NaN
  1213.03        500.000        97.6335                 NaN            NaN            NaN            NaN            NaN  0.781158                 NaN  0.279779        1.30557                 NaN            NaN
  1210.53        500.000        97.7170                 NaN            NaN            NaN            NaN            NaN  0.754754                 NaN  0.268272        1.25995                 NaN            NaN
  1208.02        500.000        97.1746                 NaN            NaN            NaN            NaN            NaN  0.785057                 NaN  0.309769        1.45898       0.244817       0.267416E-001
  1205.51        500.000        82.7990                 NaN            NaN            NaN            NaN            NaN   2.45397                 NaN   1.42102        6.53995        6.64507       0.140978     
  1203.01        500.000        83.3334                 NaN            NaN            NaN            NaN            NaN   2.41869                 NaN   1.36943        6.31378        6.43497       0.129734     
  1200.50        500.000        78.9816                 NaN            NaN  0.170764                 NaN            NaN   2.86137       0.345596E-005   1.75708        7.96919        8.11359       0.146384     
  1197.99        500.000        73.4248                 NaN            NaN            NaN            NaN            NaN   3.46237                 NaN   2.10572        9.92701        10.8746       0.205420     
  1195.49        500.000        95.1512                 NaN            NaN  0.588820                 NaN            NaN  0.404215E-001  0.639778E-004  0.452174        2.31387        1.43449       0.189884E-001
  1192.98        500.000        82.6098                 NaN            NaN            NaN            NaN            NaN   1.18706        1.29347        1.32911        6.98078        6.45093       0.148866     
  1190.48        500.000        65.0976                 NaN            NaN            NaN            NaN            NaN  0.742992        3.90467        2.57457        13.7048        13.7755       0.199831     
  1187.97        500.000                 NaN            NaN            NaN   1.03260                 NaN            NaN   10.1724                 NaN   7.24393        41.1221        39.7649       0.664107     
  1185.46        500.000                 NaN            NaN            NaN  0.296354E-004            NaN            NaN   11.7179                 NaN   7.34535        40.8548        39.4933       0.588522     
  1182.96        500.000                 NaN            NaN            NaN  0.970844                 NaN            NaN   10.2721                 NaN   7.25704        41.0937        39.7497       0.656590     
  1180.45        500.000                 NaN            NaN            NaN   1.30052                 NaN            NaN   9.76540                 NaN   7.21705        41.1953        39.8353       0.686423     
  1177.94        500.000                 NaN            NaN            NaN   1.35889                 NaN            NaN   9.68142                 NaN   7.21378        41.2049        39.8514       0.689586     
  1175.44        500.000                 NaN            NaN            NaN   1.41575                 NaN            NaN   9.59961                 NaN   7.21055        41.2143        39.8671       0.692682     
  1172.93        500.000                 NaN            NaN            NaN   1.47133                 NaN            NaN   9.51962                 NaN   7.20732        41.2235        39.8825       0.695723     
  1170.43        500.000                 NaN            NaN            NaN   1.52530                 NaN            NaN   9.44196                 NaN   7.20415        41.2325        39.8974       0.698684     
  1167.92        500.000                 NaN            NaN            NaN   1.57771                 NaN            NaN   9.36656                 NaN   7.20105        41.2412        39.9120       0.701566     
  1165.41        500.000                 NaN            NaN            NaN   1.62930                 NaN            NaN   9.29228                 NaN   7.19792        41.2498        39.9263       0.704429     
  1162.91        500.000                 NaN            NaN            NaN   1.67640                 NaN            NaN   9.22472                 NaN   7.19523        41.2573        39.9394       0.706966     
  1160.40        500.000                 NaN            NaN            NaN   1.72417                 NaN            NaN   9.15605                 NaN   7.19235        41.2652        39.9527       0.709599     
  1157.89        500.000                 NaN            NaN            NaN   1.77030                 NaN            NaN   9.08978                 NaN   7.18958        41.2727        39.9655       0.712137     
  1155.39        500.000                 NaN            NaN            NaN   1.81529                 NaN            NaN   9.02515                 NaN   7.18686        41.2800        39.9781       0.714619     
  1152.88        500.000                 NaN            NaN            NaN   1.86299                 NaN            NaN   8.95627                 NaN   7.18370        41.2883        39.9914       0.717377     
  1150.38        500.000                 NaN            NaN            NaN   1.90305                 NaN            NaN   8.89898                 NaN   7.18142        41.2944        40.0026       0.719513     
  1147.87        500.000                 NaN            NaN            NaN   3.55878                 NaN            NaN  0.656771E-004   6.22640        6.94323        41.9761        40.4113       0.884100     
  1145.36        500.000                 NaN            NaN            NaN   1.98399                 NaN            NaN   8.78290                 NaN   7.17652        41.3073        40.0253       0.723968     
  1142.86        500.000                 NaN            NaN            NaN   2.02265                 NaN            NaN   8.72750                 NaN   7.17420        41.3134        40.0362       0.726088     
  1140.35        500.000                 NaN            NaN            NaN   2.05946                 NaN            NaN   8.67486       0.279517E-005   7.17205        41.3190        40.0466       0.728076     
  1137.84        500.000                 NaN            NaN            NaN   2.09588                 NaN            NaN   8.62239       0.344902E-003   7.16988        41.3245        40.0569       0.730067     
  1135.34        500.000                 NaN            NaN            NaN   2.13147                 NaN            NaN   8.57183       0.171005E-005   7.16776        41.3300        40.0670       0.732004     
  1132.83        500.000                 NaN            NaN            NaN   2.16585                 NaN            NaN   8.52270       0.366141E-005   7.16574        41.3351        40.0767       0.733868     
  1130.33        500.000                 NaN            NaN            NaN   2.19925                 NaN            NaN   8.47502       0.759846E-005   7.16380        41.3401        40.0862       0.735670     
  1127.82        500.000                 NaN            NaN            NaN   2.22899                 NaN            NaN   8.43296                 NaN   7.16232        41.3438        40.0947       0.737155     
  1125.31        500.000                 NaN            NaN            NaN   2.26353                 NaN            NaN   8.38332       0.230569E-004   7.16010        41.3494        40.1045       0.739126     
  1122.81        500.000                 NaN            NaN            NaN   2.29450                 NaN            NaN   8.33919       0.357891E-004   7.15834        41.3538        40.1134       0.740786     
  1120.30        500.000                 NaN            NaN            NaN   2.32346                 NaN            NaN   8.29811       0.530628E-004   7.15681        41.3576        40.1217       0.742277     
  1117.79        500.000                 NaN            NaN            NaN   2.35226                 NaN            NaN   8.25729                 NaN   7.15526        41.3614        40.1300       0.743779     
  1115.29        500.000                 NaN            NaN            NaN   2.37986                 NaN            NaN   8.21815       0.926384E-004   7.15385        41.3649        40.1379       0.745188     
  1112.78        500.000                 NaN            NaN            NaN   2.40900                 NaN            NaN   8.17659       0.111852E-003   7.15216        41.3691        40.1463       0.746776     
  1110.28        500.000                 NaN            NaN            NaN   2.43481                 NaN            NaN   8.14023       0.999809E-004   7.15092        41.3721        40.1538       0.748056     
  1107.77        500.000                 NaN            NaN            NaN   2.46115                 NaN            NaN   8.10301       0.434938E-004   7.14956        41.3754        40.1615       0.749412     
  1105.26        500.000                 NaN            NaN            NaN   2.48664                 NaN            NaN   8.06706       0.164384E-004   7.14830        41.3784        40.1689       0.750703     
  1102.76        500.000                 NaN            NaN            NaN   2.51158                 NaN            NaN   8.03190       0.920336E-005   7.14708        41.3813        40.1761       0.751961     
  1100.25        500.000                 NaN            NaN            NaN   2.53571                 NaN            NaN   7.99795       0.615708E-005   7.14595        41.3840        40.1832       0.753157     
  1097.74        500.000                 NaN            NaN            NaN   2.55923                 NaN            NaN   7.96492       0.379684E-005   7.14488        41.3865        40.1901       0.754310     
  1095.24        500.000                 NaN            NaN            NaN   2.58197                 NaN            NaN   7.93307       0.287931E-005   7.14390        41.3888        40.1968       0.755402     
  1092.73        500.000                 NaN            NaN            NaN   2.60449                 NaN            NaN   7.90152       0.235790E-005   7.14293        41.3911        40.2035       0.756491     
  1090.23        500.000                 NaN            NaN            NaN   2.62644                 NaN            NaN   7.87083       0.200996E-005   7.14201        41.3932        40.2100       0.757538     
  1087.72        500.000                 NaN            NaN            NaN   2.64860                 NaN            NaN   7.83975       0.176968E-005   7.14103        41.3955        40.2165       0.758626     
  1085.21        500.000                 NaN            NaN            NaN   2.66928                 NaN            NaN   7.81093       0.159555E-005   7.14039        41.3972        40.2227       0.759561     
  1082.71        500.000                 NaN            NaN            NaN   2.68959                 NaN            NaN   7.78278       0.147497E-005   7.13956        41.3988        40.2288       0.760495     
  1080.20        500.000                 NaN            NaN            NaN   2.70983                 NaN            NaN   7.75465       0.111289E-005   7.13878        41.4005        40.2348       0.761429     
  1077.69        500.000                 NaN            NaN            NaN   2.72954                 NaN            NaN   7.72729       0.167535E-004   7.13809        41.4020        40.2408       0.762320     
  1075.19        500.000                 NaN            NaN            NaN   2.74831                 NaN            NaN   7.70145                 NaN   7.13754        41.4031        40.2464       0.763122     
  1072.68        500.000                 NaN            NaN            NaN   2.76660                 NaN            NaN   7.67633                 NaN   7.13705        41.4041        40.2520       0.763882     
  1070.18        500.000                 NaN            NaN            NaN   2.78536                 NaN            NaN   7.65041                 NaN   7.13646        41.4054        40.2577       0.764713     
  1067.67        500.000                 NaN            NaN            NaN   2.80370                 NaN            NaN   7.62512                 NaN   7.13592        41.4065        40.2633       0.765513     
  1065.16        500.000                 NaN            NaN            NaN   2.82124                 NaN            NaN   7.60110                 NaN   7.13549        41.4073        40.2686       0.766234     
  1062.66        500.000                 NaN            NaN            NaN   2.83824                 NaN            NaN   7.57793                 NaN   7.13514        41.4079        40.2739       0.766904     
  1060.15        500.000                 NaN            NaN            NaN   2.83119                 NaN            NaN   7.59428                 NaN   7.13905        41.3977        40.2731       0.764696     
  1057.64        500.000                 NaN            NaN            NaN   2.87164                 NaN            NaN   7.53245                 NaN   7.13450        41.4090        40.2842       0.768217     
  1055.14        500.000                 NaN            NaN            NaN   2.88867                 NaN            NaN   7.50912                 NaN   7.13409        41.4097        40.2895       0.768935     
  1052.63        500.000                 NaN            NaN            NaN   2.90398                 NaN            NaN   7.48859                 NaN   7.13398        41.4097        40.2943       0.769455     
  1050.13        500.000                 NaN            NaN            NaN   2.91782                 NaN            NaN   7.47048                 NaN   7.13411        41.4091        40.2987       0.769801     
  1047.62        500.000                 NaN            NaN            NaN   2.93325                 NaN            NaN   7.44969                 NaN   7.13396        41.4091        40.3036       0.770364     
  1045.11        500.000                 NaN            NaN            NaN   2.94854                 NaN            NaN   7.42896                 NaN   7.13375        41.4094        40.3084       0.770945     
  1042.61        500.000                 NaN            NaN            NaN   2.96336                 NaN            NaN   7.40912                 NaN   7.13368        41.4093        40.3131       0.771453     
  1040.10        500.000                 NaN            NaN            NaN   2.97791                 NaN            NaN   7.38970                 NaN   7.13365        41.4091        40.3177       0.771934     
  1037.59        500.000                 NaN            NaN            NaN   2.99224                 NaN            NaN   7.37061                 NaN   7.13362        41.4088        40.3223       0.772406     
  1035.09        500.000                 NaN            NaN            NaN   3.00629                 NaN            NaN   7.35196                 NaN   7.13366        41.4084        40.3268       0.772848     
  1032.58        500.000                 NaN            NaN            NaN   3.02016                 NaN            NaN   7.33361                 NaN   7.13372        41.4079        40.3313       0.773277     
  1030.08        500.000                 NaN            NaN            NaN   3.03382                 NaN            NaN   7.31557                 NaN   7.13380        41.4074        40.3357       0.773689     
  1027.57        500.000                 NaN            NaN            NaN   3.04723                 NaN            NaN   7.29792                 NaN   7.13393        41.4068        40.3401       0.774078     
  1025.06        500.000                 NaN            NaN            NaN   3.06047                 NaN            NaN   7.28055                 NaN   7.13410        41.4060        40.3444       0.774456     
  1022.56        500.000                 NaN            NaN            NaN   3.07339                 NaN            NaN   7.26369                 NaN   7.13429        41.4052        40.3487       0.774797     
  1020.05        500.000                 NaN            NaN            NaN   3.08618                 NaN            NaN   7.24704                 NaN   7.13451        41.4043        40.3529       0.775137     
  1017.54        500.000                 NaN            NaN            NaN   3.09873                 NaN            NaN   7.23076                 NaN   7.13477        41.4032        40.3570       0.775452     
  1015.04        500.000                 NaN            NaN            NaN   3.11107                 NaN            NaN   7.21481                 NaN   7.13506        41.4021        40.3612       0.775749     
  1012.53        500.000                 NaN            NaN            NaN   3.12319                 NaN            NaN   7.19922                 NaN   7.13540        41.4009        40.3652       0.776021     
  1010.03        500.000                 NaN            NaN            NaN   3.13513                 NaN            NaN   7.18391                 NaN   7.13577        41.3997        40.3692       0.776271     
  1007.52        500.000                 NaN            NaN            NaN   3.14691                 NaN            NaN   7.16888                 NaN   7.13619        41.3983        40.3732       0.776510     
  1005.01        500.000                 NaN            NaN            NaN   3.15843                 NaN            NaN   7.15427                 NaN   7.13664        41.3968        40.3772       0.776712     
  1002.51        500.000                 NaN            NaN            NaN   3.16982                 NaN            NaN   7.13983                 NaN   7.13709        41.3953        40.3811       0.776919     
  1000.00        500.000                 NaN            NaN            NaN   3.18101                 NaN            NaN   7.12578                 NaN   7.13762        41.3936        40.3849       0.777087     
