|6.6.6
Archiving\03_Data\fracLP/QFM_m3/KHA22/KHA22_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1471.18        500.000        99.2418                 NaN            NaN            NaN            NaN  0.260527E-001  0.732154                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.2510                 NaN            NaN            NaN            NaN  0.218541E-001  0.727186                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        99.2554                 NaN            NaN            NaN            NaN  0.126356E-001  0.731994                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.2590                 NaN            NaN            NaN            NaN  0.523548E-002  0.735771                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.2624                 NaN            NaN            NaN            NaN            NaN  0.737604                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.2679                 NaN            NaN            NaN            NaN  0.501628E-003  0.731610                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.2716                 NaN            NaN            NaN            NaN  0.327322E-001  0.695623                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.2748                 NaN            NaN            NaN            NaN            NaN  0.725243                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.2773                 NaN            NaN            NaN            NaN  0.172363E-001  0.705468                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.2787                 NaN            NaN            NaN            NaN            NaN  0.721321                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.2777                 NaN            NaN            NaN            NaN            NaN  0.722326                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        99.2762                 NaN            NaN            NaN            NaN            NaN  0.723801                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        99.2789                 NaN            NaN            NaN            NaN            NaN  0.721100                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        99.2740                 NaN            NaN            NaN            NaN            NaN  0.725966                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        99.2539                 NaN            NaN            NaN            NaN            NaN  0.718786       0.272788E-001            NaN            NaN            NaN            NaN
  1433.58        500.000        98.8981                 NaN            NaN            NaN            NaN            NaN  0.693253       0.408641                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.9164                 NaN            NaN            NaN            NaN            NaN  0.401921       0.681701                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.9343                 NaN            NaN            NaN            NaN            NaN  0.671476       0.394211                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.9504                 NaN            NaN            NaN            NaN            NaN  0.387750       0.661826                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.9673                 NaN            NaN            NaN            NaN            NaN  0.381009       0.651723                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.9818                 NaN            NaN            NaN            NaN            NaN  0.644316       0.373860                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.9990                 NaN            NaN            NaN            NaN            NaN  0.632981       0.368030                 NaN            NaN            NaN            NaN
  1416.04        500.000        99.0135                 NaN            NaN            NaN            NaN            NaN  0.623862       0.362648                 NaN            NaN            NaN            NaN
  1413.53        500.000        99.0282                 NaN            NaN            NaN            NaN            NaN  0.615380       0.356459                 NaN            NaN            NaN            NaN
  1411.03        500.000        97.7377                 NaN            NaN            NaN            NaN            NaN  0.700381       0.898670       0.663210                 NaN            NaN            NaN
  1408.52        500.000        97.3757                 NaN            NaN            NaN            NaN            NaN  0.707503        1.05279       0.864003                 NaN            NaN            NaN
  1406.02        500.000        97.4621                 NaN            NaN            NaN            NaN            NaN   1.01762       0.684334       0.835939                 NaN            NaN            NaN
  1403.51        500.000        97.5435                 NaN            NaN            NaN            NaN            NaN  0.986323       0.660238       0.809891                 NaN            NaN            NaN
  1401.00        500.000        97.6237                 NaN            NaN            NaN            NaN            NaN  0.638740       0.953664       0.783938                 NaN            NaN            NaN
  1398.50        500.000        97.6950                 NaN            NaN            NaN            NaN            NaN  0.925566       0.618455       0.761008                 NaN            NaN            NaN
  1395.99        500.000        97.7672                 NaN            NaN            NaN            NaN            NaN  0.598905       0.896512       0.737341                 NaN            NaN            NaN
  1393.48        500.000        97.8337                 NaN            NaN            NaN            NaN            NaN  0.870251       0.580211       0.715823                 NaN            NaN            NaN
  1390.98        500.000        97.8959                 NaN            NaN            NaN            NaN            NaN  0.846601       0.561917       0.695601                 NaN            NaN            NaN
  1388.47        500.000        97.9584                 NaN            NaN            NaN            NaN            NaN  0.821164       0.545165       0.675306                 NaN            NaN            NaN
  1385.96        500.000        98.0164                 NaN            NaN            NaN            NaN            NaN  0.528568       0.798664       0.656367                 NaN            NaN            NaN
  1383.46        500.000        98.0690                 NaN            NaN            NaN            NaN            NaN  0.513997       0.777467       0.639510                 NaN            NaN            NaN
  1380.95        500.000        98.1276                 NaN            NaN            NaN            NaN            NaN  0.497252       0.755413       0.619691                 NaN            NaN            NaN
  1378.45        500.000        98.1774                 NaN            NaN            NaN            NaN            NaN  0.483207       0.736026       0.603408                 NaN            NaN            NaN
  1375.94        500.000        98.2261                 NaN            NaN            NaN            NaN            NaN  0.717233       0.469176       0.587503                 NaN            NaN            NaN
  1373.43        500.000        98.2713                 NaN            NaN            NaN            NaN            NaN  0.699771       0.456663       0.572240                 NaN            NaN            NaN
  1370.93        500.000        98.3181                 NaN            NaN            NaN            NaN            NaN  0.443213       0.681770       0.556925                 NaN            NaN            NaN
  1368.42        500.000        98.3609                 NaN            NaN            NaN            NaN            NaN  0.665193       0.431236       0.542692                 NaN            NaN            NaN
  1365.91        500.000        98.4023                 NaN            NaN            NaN            NaN            NaN  0.419285       0.649436       0.528956                 NaN            NaN            NaN
  1363.41        500.000        98.4421                 NaN            NaN            NaN            NaN            NaN  0.407992       0.634160       0.515701                 NaN            NaN            NaN
  1360.90        500.000        98.4806                 NaN            NaN            NaN            NaN            NaN  0.396686       0.619850       0.502870                 NaN            NaN            NaN
  1358.40        500.000        98.5184                 NaN            NaN            NaN            NaN            NaN  0.605243       0.386109       0.490295                 NaN            NaN            NaN
  1355.89        500.000        98.5537                 NaN            NaN            NaN            NaN            NaN  0.375911       0.591951       0.478398                 NaN            NaN            NaN
  1353.38        500.000        98.5882                 NaN            NaN            NaN            NaN            NaN  0.579013       0.365839       0.466977                 NaN            NaN            NaN
  1350.88        500.000        98.6210                 NaN            NaN            NaN            NaN            NaN  0.356359       0.566746       0.455896                 NaN            NaN            NaN
  1348.37        500.000        98.6536                 NaN            NaN            NaN            NaN            NaN  0.347140       0.554325       0.444936                 NaN            NaN            NaN
  1345.86        500.000        98.6844                 NaN            NaN            NaN            NaN            NaN  0.542413       0.338556       0.434591                 NaN            NaN            NaN
  1343.36        500.000        98.7133                 NaN            NaN            NaN            NaN            NaN  0.532013       0.329841       0.424821                 NaN            NaN            NaN
  1340.85        500.000        98.7432                 NaN            NaN            NaN            NaN            NaN  0.520478       0.321655       0.414694                 NaN            NaN            NaN
  1338.35        500.000        98.7689                 NaN            NaN            NaN            NaN            NaN  0.314261       0.510706       0.406093                 NaN            NaN            NaN
  1335.84        500.000        98.7997                 NaN            NaN            NaN            NaN            NaN  0.305159       0.499643       0.395521                 NaN            NaN            NaN
  1333.33        500.000        98.8245                 NaN            NaN            NaN            NaN            NaN  0.297622       0.490654       0.387248                 NaN            NaN            NaN
  1330.83        500.000        98.8497                 NaN            NaN            NaN            NaN            NaN  0.290466       0.481149       0.378700                 NaN            NaN            NaN
  1328.32        500.000        98.8748                 NaN            NaN            NaN            NaN            NaN  0.472142       0.282742       0.370324                 NaN            NaN            NaN
  1325.81        500.000        98.8978                 NaN            NaN            NaN            NaN            NaN  0.463200       0.276637       0.362329                 NaN            NaN            NaN
  1323.31        500.000        98.9205                 NaN            NaN            NaN            NaN            NaN  0.270258       0.454545       0.354652                 NaN            NaN            NaN
  1320.80        500.000        98.9444                 NaN            NaN            NaN            NaN            NaN  0.262742       0.446346       0.346534                 NaN            NaN            NaN
  1318.30        500.000        98.9652                 NaN            NaN            NaN            NaN            NaN  0.256873       0.438490       0.339474                 NaN            NaN            NaN
  1315.79        500.000        98.9867                 NaN            NaN            NaN            NaN            NaN  0.430923       0.250161       0.332197                 NaN            NaN            NaN
  1313.28        500.000        99.0075                 NaN            NaN            NaN            NaN            NaN  0.244435       0.422972       0.325116                 NaN            NaN            NaN
  1310.78        500.000        99.0440                 NaN            NaN  0.598834E-001            NaN            NaN  0.299262       0.275138       0.321706                 NaN            NaN            NaN
  1308.27        500.000        99.0851                 NaN            NaN  0.133065                 NaN            NaN  0.314438       0.148478       0.318917                 NaN            NaN            NaN
  1305.76        500.000        99.1030                 NaN            NaN  0.126892                 NaN            NaN  0.307142       0.151672       0.311326                 NaN            NaN            NaN
  1303.26        500.000        99.1237                 NaN            NaN  0.125102                 NaN            NaN  0.146486       0.300660       0.304016                 NaN            NaN            NaN
  1300.75        500.000        99.1417                 NaN            NaN  0.122088                 NaN            NaN  0.294238       0.144505       0.297425                 NaN            NaN            NaN
  1298.25        500.000        99.1591                 NaN            NaN  0.118501                 NaN            NaN  0.288246       0.143328       0.290804                 NaN            NaN            NaN
  1295.74        500.000        99.1764                 NaN            NaN  0.114980                 NaN            NaN  0.142847       0.281403       0.284392                 NaN            NaN            NaN
  1293.23        500.000        99.1940                 NaN            NaN  0.112350                 NaN            NaN  0.139335       0.276609       0.277729                 NaN            NaN            NaN
  1290.73        500.000        90.2009                 NaN            NaN            NaN            NaN            NaN   1.70619       0.887160        1.24986        5.95591                 NaN            NaN
  1288.22        500.000        80.1480                 NaN            NaN            NaN            NaN            NaN   3.18949        1.65535        2.34318        12.6640                 NaN            NaN
  1285.71        500.000        83.7211                 NaN            NaN            NaN            NaN            NaN   1.37741        2.61499        1.94310        10.3434                 NaN            NaN
  1283.21        500.000        86.2820                 NaN            NaN            NaN            NaN            NaN   1.17311        2.20668        1.65468        8.68348                 NaN            NaN
  1280.70        500.000        88.2035                 NaN            NaN            NaN            NaN            NaN   1.89749        1.01936        1.43597        7.44372                 NaN            NaN
  1278.20        500.000        89.6926                 NaN            NaN            NaN            NaN            NaN   1.65883       0.897630        1.26526        6.48566                 NaN            NaN
  1275.69        500.000        90.8617                 NaN            NaN            NaN            NaN            NaN  0.801290        1.47220        1.12991        5.73490                 NaN            NaN
  1273.18        500.000        91.8056                 NaN            NaN            NaN            NaN            NaN  0.722391        1.32135        1.01967        5.13098                 NaN            NaN
  1270.68        500.000        92.5903                 NaN            NaN            NaN            NaN            NaN  0.655600        1.19610       0.927102        4.63094                 NaN            NaN
  1268.17        500.000        93.2395                 NaN            NaN            NaN            NaN            NaN  0.596682        1.09674       0.850309        4.21674                 NaN            NaN
  1265.66        500.000        93.7935                 NaN            NaN            NaN            NaN            NaN  0.545416        1.01199       0.783939        3.86512                 NaN            NaN
  1263.16        500.000        94.2700                 NaN            NaN            NaN            NaN            NaN  0.941290       0.499515       0.726341        3.56281                 NaN            NaN
  1260.65        500.000        94.6855                 NaN            NaN            NaN            NaN            NaN  0.455592       0.882754       0.675621        3.30053                 NaN            NaN
  1258.15        500.000        95.0558                 NaN            NaN            NaN            NaN            NaN  0.413683       0.832413       0.629663        3.06846                 NaN            NaN
  1255.64        500.000        95.3724                 NaN            NaN            NaN            NaN            NaN  0.799629       0.368940       0.590548        2.86850                 NaN            NaN
  1253.13        500.000        95.6554                 NaN            NaN            NaN            NaN            NaN  0.777093       0.321850       0.555153        2.69048                 NaN            NaN
  1250.63        500.000        95.9111                 NaN            NaN            NaN            NaN            NaN  0.745106       0.290646       0.522655        2.53049                 NaN            NaN
  1248.12        500.000        96.1437                 NaN            NaN            NaN            NaN            NaN  0.977847                 NaN  0.493286        2.38513                 NaN            NaN
  1245.61        500.000        96.3521                 NaN            NaN            NaN            NaN            NaN  0.926695                 NaN  0.465840        2.25536                 NaN            NaN
  1243.11        500.000        96.5435                 NaN            NaN            NaN            NaN            NaN  0.879139                 NaN  0.441072        2.13625                 NaN            NaN
  1240.60        500.000        96.7203                 NaN            NaN            NaN            NaN            NaN  0.834410                 NaN  0.417701        2.02756                 NaN            NaN
  1238.10        500.000        96.8753                 NaN            NaN            NaN            NaN            NaN  0.796823                 NaN  0.398175        1.92974                 NaN            NaN
  1235.59        500.000        97.0252                 NaN            NaN            NaN            NaN            NaN  0.759967                 NaN  0.376698        1.83812                 NaN            NaN
  1233.08        500.000        97.1587                 NaN            NaN            NaN            NaN            NaN  0.726820                 NaN  0.359751        1.75468                 NaN            NaN
  1230.58        500.000        97.2832                 NaN            NaN            NaN            NaN            NaN  0.695979                 NaN  0.343431        1.67740                 NaN            NaN
  1228.07        500.000        97.3993                 NaN            NaN            NaN            NaN            NaN  0.667524                 NaN  0.327349        1.60581                 NaN            NaN
  1225.56        500.000        97.5110                 NaN            NaN            NaN            NaN            NaN  0.639182                 NaN  0.312393        1.53747                 NaN            NaN
  1223.06        500.000        97.6104                 NaN            NaN            NaN            NaN            NaN  0.614967                 NaN  0.298915        1.47571                 NaN            NaN
  1220.55        500.000        97.7077                 NaN            NaN            NaN            NaN            NaN  0.590557                 NaN  0.285269        1.41643                 NaN            NaN
  1218.05        500.000        97.7957                 NaN            NaN            NaN            NaN            NaN  0.568786                 NaN  0.273930        1.36163                 NaN            NaN
  1215.54        500.000        97.8807                 NaN            NaN            NaN            NaN            NaN  0.547320                 NaN  0.262183        1.30976                 NaN            NaN
  1213.03        500.000        97.9585                 NaN            NaN            NaN            NaN            NaN  0.528526                 NaN  0.251030        1.26191                 NaN            NaN
  1210.53        500.000        98.0343                 NaN            NaN            NaN            NaN            NaN  0.509666                 NaN  0.240296        1.21574                 NaN            NaN
  1208.02        500.000        97.5385                 NaN            NaN            NaN            NaN            NaN  0.529487                 NaN  0.277147        1.40621       0.234687       0.139471E-001
  1205.51        500.000        84.1340                 NaN            NaN            NaN            NaN            NaN   1.67882                 NaN   1.28643        6.38045        6.44590       0.743954E-001
  1203.01        500.000        84.6463                 NaN            NaN            NaN            NaN            NaN   1.65408                 NaN   1.23850        6.15646        6.23624       0.683920E-001
  1200.50        500.000        80.5807                 NaN            NaN  0.986987E-001            NaN            NaN   1.96227       0.233201E-005   1.59402        7.79902        7.88784       0.774065E-001
  1197.99        500.000        75.2019                 NaN            NaN            NaN            NaN            NaN   2.38654                 NaN   1.91794        9.76963        10.6149       0.109055     
  1195.49        500.000        95.6201                 NaN            NaN  0.334749                 NaN            NaN  0.277229E-001  0.425723E-004  0.403519        2.23204        1.37198       0.987643E-002
  1192.98        500.000        83.9572                 NaN            NaN            NaN            NaN            NaN  0.817845       0.902187        1.19838        6.81213        6.23404       0.782293E-001
  1190.48        500.000        67.1996                 NaN            NaN            NaN            NaN            NaN  0.510600        2.71927        2.35499        13.6030        13.5059       0.106530     
  1187.97        500.000                 NaN            NaN            NaN  0.635464                 NaN            NaN   7.51401                 NaN   7.00741        43.2362        41.2325       0.374396     
  1185.46        500.000                 NaN            NaN            NaN  0.182285E-004            NaN            NaN   8.61182                 NaN   7.10890        42.9748        40.9726       0.331932     
  1182.96        500.000                 NaN            NaN            NaN  0.597417                 NaN            NaN   7.58568                 NaN   7.02015        43.2052        41.2214       0.370137     
  1180.45        500.000                 NaN            NaN            NaN  0.800114                 NaN            NaN   7.22382                 NaN   6.98026        43.3038        41.3052       0.386875     
  1177.94        500.000                 NaN            NaN            NaN  0.835960                 NaN            NaN   7.16462                 NaN   6.97684        43.3115        41.3225       0.388631     
  1175.44        500.000                 NaN            NaN            NaN  0.870872                 NaN            NaN   7.10696                 NaN   6.97346        43.3190        41.3394       0.390348     
  1172.93        500.000                 NaN            NaN            NaN  0.904994                 NaN            NaN   7.05057                 NaN   6.97009        43.3263        41.3560       0.392035     
  1170.43        500.000                 NaN            NaN            NaN  0.938121                 NaN            NaN   6.99583                 NaN   6.96678        43.3334        41.3721       0.393677     
  1167.92        500.000                 NaN            NaN            NaN  0.970281                 NaN            NaN   6.94269                 NaN   6.96354        43.3403        41.3879       0.395275     
  1165.41        500.000                 NaN            NaN            NaN   1.00194                 NaN            NaN   6.89034                 NaN   6.96028        43.3471        41.4035       0.396861     
  1162.91        500.000                 NaN            NaN            NaN   1.03083                 NaN            NaN   6.84277                 NaN   6.95745        43.3528        41.4179       0.398264     
  1160.40        500.000                 NaN            NaN            NaN   1.06012                 NaN            NaN   6.79439                 NaN   6.95445        43.3588        41.4325       0.399722     
  1157.89        500.000                 NaN            NaN            NaN   1.08841                 NaN            NaN   6.74771                 NaN   6.95155        43.3646        41.4466       0.401126     
  1155.39        500.000                 NaN            NaN            NaN   1.11599                 NaN            NaN   6.70220                 NaN   6.94870        43.3701        41.4605       0.402498     
  1152.88        500.000                 NaN            NaN            NaN   1.14523                 NaN            NaN   6.65364                 NaN   6.94543        43.3766        41.4750       0.404025     
  1150.38        500.000                 NaN            NaN            NaN   1.16978                 NaN            NaN   6.61334                 NaN   6.94302        43.3810        41.4876       0.405204     
  1147.87        500.000                 NaN            NaN            NaN   2.18523                 NaN            NaN  0.487507E-004   4.68779        6.70595        44.0523        41.8713       0.497373     
  1145.36        500.000                 NaN            NaN            NaN   1.21936                 NaN            NaN   6.53163                 NaN   6.93788        43.3904        41.5130       0.407662     
  1142.86        500.000                 NaN            NaN            NaN   1.24304                 NaN            NaN   6.49265                 NaN   6.93544        43.3948        41.5253       0.408831     
  1140.35        500.000                 NaN            NaN            NaN   1.26557                 NaN            NaN   6.45563       0.203997E-005   6.93317        43.3987        41.5370       0.409926     
  1137.84        500.000                 NaN            NaN            NaN   1.28787                 NaN            NaN   6.41873       0.252502E-003   6.93088        43.4025        41.5487       0.411022     
  1135.34        500.000                 NaN            NaN            NaN   1.30965                 NaN            NaN   6.38319       0.125352E-005   6.92865        43.4063        41.5602       0.412088     
  1132.83        500.000                 NaN            NaN            NaN   1.33069                 NaN            NaN   6.34865       0.267314E-005   6.92652        43.4097        41.5713       0.413113     
  1130.33        500.000                 NaN            NaN            NaN   1.35112                 NaN            NaN   6.31515       0.554982E-005   6.92446        43.4130        41.5822       0.414104     
  1127.82        500.000                 NaN            NaN            NaN   1.36930                 NaN            NaN   6.28565                 NaN   6.92286        43.4151        41.5922       0.414916     
  1125.31        500.000                 NaN            NaN            NaN   1.39043                 NaN            NaN   6.25074       0.168476E-004   6.92054        43.4190        41.6033       0.416001     
  1122.81        500.000                 NaN            NaN            NaN   1.40936                 NaN            NaN   6.21975       0.261597E-004   6.91867        43.4217        41.6136       0.416911     
  1120.30        500.000                 NaN            NaN            NaN   1.42705                 NaN            NaN   6.19094       0.388268E-004   6.91703        43.4239        41.6234       0.417727     
  1117.79        500.000                 NaN            NaN            NaN   1.44465                 NaN            NaN   6.16231                 NaN   6.91537        43.4260        41.6331       0.418549     
  1115.29        500.000                 NaN            NaN            NaN   1.46151                 NaN            NaN   6.13488       0.677956E-004   6.91384        43.4279        41.6425       0.419319     
  1112.78        500.000                 NaN            NaN            NaN   1.47931                 NaN            NaN   6.10570       0.818942E-004   6.91204        43.4304        41.6523       0.420189     
  1110.28        500.000                 NaN            NaN            NaN   1.49506                 NaN            NaN   6.08025       0.732403E-004   6.91069        43.4318        41.6613       0.420886     
  1107.77        500.000                 NaN            NaN            NaN   1.51115                 NaN            NaN   6.05419       0.318801E-004   6.90923        43.4334        41.6703       0.421626     
  1105.26        500.000                 NaN            NaN            NaN   1.52670                 NaN            NaN   6.02902       0.120582E-004   6.90785        43.4349        41.6792       0.422329     
  1102.76        500.000                 NaN            NaN            NaN   1.54192                 NaN            NaN   6.00441       0.675800E-005   6.90653        43.4362        41.6880       0.423014     
  1100.25        500.000                 NaN            NaN            NaN   1.55664                 NaN            NaN   5.98068       0.452955E-005   6.90529        43.4372        41.6965       0.423664     
  1097.74        500.000                 NaN            NaN            NaN   1.57098                 NaN            NaN   5.95760       0.281072E-005   6.90411        43.4381        41.7049       0.424290     
  1095.24        500.000                 NaN            NaN            NaN   1.58484                 NaN            NaN   5.93535       0.213635E-005   6.90301        43.4388        41.7131       0.424882     
  1092.73        500.000                 NaN            NaN            NaN   1.59857                 NaN            NaN   5.91333       0.175194E-005   6.90193        43.4395        41.7212       0.425472     
  1090.23        500.000                 NaN            NaN            NaN   1.61194                 NaN            NaN   5.89192       0.149503E-005   6.90090        43.4400        41.7292       0.426038     
  1087.72        500.000                 NaN            NaN            NaN   1.62544                 NaN            NaN   5.87022       0.131749E-005   6.89982        43.4407        41.7372       0.426627     
  1085.21        500.000                 NaN            NaN            NaN   1.63803                 NaN            NaN   5.85013       0.118878E-005   6.89906        43.4408        41.7449       0.427131     
  1082.71        500.000                 NaN            NaN            NaN   1.65040                 NaN            NaN   5.83055       0.109970E-005   6.89812        43.4408        41.7525       0.427635     
  1080.20        500.000                 NaN            NaN            NaN   1.66272                 NaN            NaN   5.81096       0.830339E-006   6.89724        43.4409        41.7600       0.428137     
  1077.69        500.000                 NaN            NaN            NaN   1.67472                 NaN            NaN   5.79193       0.125027E-004   6.89644        43.4408        41.7675       0.428617     
  1075.19        500.000                 NaN            NaN            NaN   1.68614                 NaN            NaN   5.77399                 NaN   6.89578        43.4404        41.7747       0.429046     
  1072.68        500.000                 NaN            NaN            NaN   1.69726                 NaN            NaN   5.75657                 NaN   6.89518        43.4398        41.7818       0.429451     
  1070.18        500.000                 NaN            NaN            NaN   1.70866                 NaN            NaN   5.73857                 NaN   6.89448        43.4394        41.7890       0.429897     
  1067.67        500.000                 NaN            NaN            NaN   1.71981                 NaN            NaN   5.72102                 NaN   6.89383        43.4390        41.7961       0.430324     
  1065.16        500.000                 NaN            NaN            NaN   1.73047                 NaN            NaN   5.70438                 NaN   6.89329        43.4382        41.8029       0.430708     
  1062.66        500.000                 NaN            NaN            NaN   1.74080                 NaN            NaN   5.68836                 NaN   6.89283        43.4372        41.8097       0.431063     
  1060.15        500.000                 NaN            NaN            NaN   1.73639                 NaN            NaN   5.70088                 NaN   6.89657        43.4255        41.8109       0.429807     
  1057.64        500.000                 NaN            NaN            NaN   1.76108                 NaN            NaN   5.65694                 NaN   6.89196        43.4352        41.8231       0.431758     
  1055.14        500.000                 NaN            NaN            NaN   1.77142                 NaN            NaN   5.64079                 NaN   6.89145        43.4343        41.8299       0.432140     
  1052.63        500.000                 NaN            NaN            NaN   1.78070                 NaN            NaN   5.62667                 NaN   6.89122        43.4328        41.8362       0.432411     
  1050.13        500.000                 NaN            NaN            NaN   1.78909                 NaN            NaN   5.61431                 NaN   6.89124        43.4305        41.8423       0.432585     
  1047.62        500.000                 NaN            NaN            NaN   1.79845                 NaN            NaN   5.60000                 NaN   6.89098        43.4290        41.8487       0.432880     
  1045.11        500.000                 NaN            NaN            NaN   1.80772                 NaN            NaN   5.58563                 NaN   6.89066        43.4278        41.8550       0.433185     
  1042.61        500.000                 NaN            NaN            NaN   1.81671                 NaN            NaN   5.57201                 NaN   6.89047        43.4261        41.8613       0.433450     
  1040.10        500.000                 NaN            NaN            NaN   1.82552                 NaN            NaN   5.55869                 NaN   6.89033        43.4243        41.8675       0.433699     
  1037.59        500.000                 NaN            NaN            NaN   1.83420                 NaN            NaN   5.54561                 NaN   6.89019        43.4225        41.8736       0.433943     
  1035.09        500.000                 NaN            NaN            NaN   1.84271                 NaN            NaN   5.53287                 NaN   6.89012        43.4205        41.8796       0.434170     
  1032.58        500.000                 NaN            NaN            NaN   1.85111                 NaN            NaN   5.52032                 NaN   6.89006        43.4184        41.8857       0.434391     
  1030.08        500.000                 NaN            NaN            NaN   1.85937                 NaN            NaN   5.50802                 NaN   6.89003        43.4163        41.8916       0.434601     
  1027.57        500.000                 NaN            NaN            NaN   1.86749                 NaN            NaN   5.49599                 NaN   6.89004        43.4141        41.8976       0.434799     
  1025.06        500.000                 NaN            NaN            NaN   1.87550                 NaN            NaN   5.48417                 NaN   6.89009        43.4118        41.9034       0.434991     
  1022.56        500.000                 NaN            NaN            NaN   1.88331                 NaN            NaN   5.47272                 NaN   6.89018        43.4094        41.9092       0.435162     
  1020.05        500.000                 NaN            NaN            NaN   1.89104                 NaN            NaN   5.46142                 NaN   6.89028        43.4069        41.9150       0.435331     
  1017.54        500.000                 NaN            NaN            NaN   1.89862                 NaN            NaN   5.45041                 NaN   6.89042        43.4043        41.9207       0.435488     
  1015.04        500.000                 NaN            NaN            NaN   1.90608                 NaN            NaN   5.43962                 NaN   6.89060        43.4017        41.9264       0.435634     
  1012.53        500.000                 NaN            NaN            NaN   1.91340                 NaN            NaN   5.42910                 NaN   6.89082        43.3989        41.9320       0.435766     
  1010.03        500.000                 NaN            NaN            NaN   1.92061                 NaN            NaN   5.41878                 NaN   6.89107        43.3960        41.9376       0.435886     
  1007.52        500.000                 NaN            NaN            NaN   1.92772                 NaN            NaN   5.40867                 NaN   6.89137        43.3931        41.9432       0.436000     
  1005.01        500.000                 NaN            NaN            NaN   1.93467                 NaN            NaN   5.39887                 NaN   6.89170        43.3900        41.9487       0.436093     
  1002.51        500.000                 NaN            NaN            NaN   1.94154                 NaN            NaN   5.38920                 NaN   6.89203        43.3869        41.9541       0.436189     
  1000.00        500.000                 NaN            NaN            NaN   1.94828                 NaN            NaN   5.37982                 NaN   6.89244        43.3836        41.9596       0.436263     
