|6.6.6
Archiving\03_Data\eqfracLP/QFM_m4.25/EETA/EETA_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        an             O(HP)          San(TH)        ilm            q             
  1166.67        500.000                 NaN            NaN   5.19743        3.17744        7.04713                 NaN   43.0575       0.318451        41.2020     
  1165.60        500.000                 NaN            NaN   8.39845                 NaN   7.07906                 NaN   43.0044       0.310537        41.2076     
  1164.53        500.000                 NaN            NaN   8.39681                 NaN   7.06184                 NaN   43.0199       0.313983        41.2075     
  1163.46        500.000                 NaN            NaN   8.39851                 NaN   7.06375                 NaN   43.0157       0.313500        41.2086     
  1162.39        500.000                 NaN            NaN   8.40146                 NaN   7.08243                 NaN   42.9960       0.309658        41.2104     
  1161.32        500.000                 NaN            NaN   4.45161        3.93838        7.05914                 NaN   43.0274       0.314914        41.2085     
  1160.26        500.000                 NaN            NaN   8.40685                 NaN   7.07104                 NaN   42.9995       0.312126        41.2104     
  1159.19        500.000                 NaN            NaN   8.40773                 NaN   7.07040                 NaN   42.9982       0.311815        41.2118     
  1158.12        500.000                 NaN            NaN   8.40869                 NaN   7.07154                 NaN   42.9954       0.311461        41.2129     
  1157.05        500.000                 NaN            NaN   8.40641                 NaN   7.07315                 NaN   42.9948       0.311187        41.2144     
  1155.98        500.000                 NaN            NaN   8.40757                 NaN   7.07468                 NaN   42.9916       0.310805        41.2154     
  1154.91        500.000                 NaN            NaN   8.41097                 NaN   7.07612                 NaN   42.9866       0.310419        41.2159     
  1153.85        500.000                 NaN            NaN   7.49774       0.911274        7.07476                 NaN   42.9893       0.311040        41.2159     
  1152.78        500.000                 NaN            NaN   6.35965        2.04587        7.07164                 NaN   42.9955       0.312427        41.2149     
  1151.71        500.000                 NaN            NaN   6.08877        2.31813        7.07338                 NaN   42.9918       0.311954        41.2160     
  1150.64        500.000                 NaN            NaN   8.41411                 NaN   7.08196                 NaN   42.9748       0.308986        41.2201     
  1149.57        500.000                 NaN            NaN   8.41488                 NaN   7.08355                 NaN   42.9718       0.308589        41.2212     
  1148.50        500.000                 NaN            NaN   6.69163        1.72353        7.08249                 NaN   42.9722       0.309001        41.2212     
  1147.44        500.000                 NaN            NaN   5.30054        3.11184        7.08026                 NaN   42.9769       0.310117        41.2204     
  1146.37        500.000                 NaN            NaN   5.29014        3.12344        7.08179                 NaN   42.9735       0.309727        41.2214     
  1145.30        500.000                 NaN            NaN   5.02422        3.39085        7.08363                 NaN   42.9695       0.309226        41.2226     
  1144.23        500.000                 NaN            NaN   4.74381        3.67279        7.08550                 NaN   42.9655       0.308714        41.2237     
  1143.16        500.000                 NaN            NaN   8.41815                 NaN   7.08741                 NaN   42.9614       0.308190        41.2249     
  1142.09        500.000                 NaN            NaN   8.41937                 NaN   7.08898                 NaN   42.9580       0.307784        41.2259     
  1141.02        500.000                 NaN            NaN   8.42095                 NaN   7.09089                 NaN   42.9538       0.307259        41.2271     
  1139.96        500.000                 NaN            NaN   8.42262                 NaN   7.09287                 NaN   42.9496       0.306712        41.2282     
  1138.89        500.000                 NaN            NaN   8.42437                 NaN   7.09493                 NaN   42.9451       0.306140        41.2294     
  1137.82        500.000                 NaN            NaN   8.42600                 NaN   7.09686                 NaN   42.9410       0.305628        41.2305     
  1136.75        500.000                 NaN            NaN   8.42945                 NaN   7.10068                 NaN   42.9333       0.304606        41.2320     
  1135.68        500.000                 NaN            NaN   8.43270                 NaN   7.10429                 NaN   42.9259       0.303636        41.2335     
  1134.61        500.000                 NaN            NaN   8.43578                 NaN   7.10770                 NaN   42.9189       0.302716        41.2349     
  1133.55        500.000                 NaN            NaN   7.84950       0.615664        7.13876                 NaN   42.8604       0.294787        41.2409     
  1132.48        500.000                 NaN            NaN   7.90796       0.557983        7.13968                 NaN   42.8580       0.294526        41.2418     
  1131.41        500.000                 NaN            NaN   6.51566        1.93132        7.11519                 NaN   42.8978       0.300442        41.2396     
  1130.34        500.000                 NaN            NaN   6.70176        1.74434        7.11911                 NaN   42.8951       0.299634        41.2401     
  1129.27        500.000                 NaN            NaN   6.90544        1.54300        7.12138                 NaN   42.8899       0.298947        41.2413     
  1128.20        500.000                 NaN            NaN   6.89554        1.55664        7.12200                 NaN   42.8846       0.298414        41.2429     
  1127.14        500.000                 NaN            NaN   7.12337        1.32870        7.12568                 NaN   42.8809       0.297803        41.2435     
  1126.07        500.000                 NaN            NaN   8.44993                 NaN   7.12364                 NaN   42.8844       0.298631        41.2434     
  1125.00        500.000                 NaN            NaN   8.45195                 NaN   7.12590                 NaN   42.8795       0.298011        41.2446     
  1123.93        500.000                 NaN            NaN   8.45373                 NaN   7.12787                 NaN   42.8752       0.297468        41.2457     
  1122.86        500.000                 NaN            NaN   8.45519                 NaN   7.13150                 NaN   42.8693       0.296498        41.2475     
  1121.79        500.000                 NaN            NaN   8.47244                 NaN   7.14761                 NaN   42.8369       0.292233        41.2509     
  1120.73        500.000                 NaN            NaN   8.47286                 NaN   7.14822                 NaN   42.8351       0.292056        41.2517     
  1119.66        500.000                 NaN            NaN   8.45906                 NaN   7.13141                 NaN   42.8636       0.295989        41.2499     
  1118.59        500.000                 NaN            NaN   6.10877        2.35216        7.13752                 NaN   42.8551       0.294800        41.2516     
  1117.52        500.000                 NaN            NaN   6.34073        2.12206        7.13858                 NaN   42.8518       0.294280        41.2525     
  1116.45        500.000                 NaN            NaN   6.57494        1.88930        7.14059                 NaN   42.8480       0.293685        41.2535     
  1115.38        500.000                 NaN            NaN   8.46604                 NaN   7.13858                 NaN   42.8472       0.294022        41.2541     
  1114.32        500.000                 NaN            NaN   6.43710        2.02921        7.14307                 NaN   42.8416       0.293292        41.2557     
  1113.25        500.000                 NaN            NaN   8.46773                 NaN   7.14089                 NaN   42.8420       0.293485        41.2559     
  1112.18        500.000                 NaN            NaN   6.52813        1.94053        7.14565                 NaN   42.8356       0.292484        41.2576     
  1111.11        500.000                 NaN            NaN   6.57702        1.89275        7.14683                 NaN   42.8327       0.292152        41.2586     
  1110.04        500.000                 NaN            NaN   6.71444        1.75630        7.14823                 NaN   42.8296       0.291766        41.2597     
  1108.97        500.000                 NaN            NaN   6.75019        1.72162        7.14936                 NaN   42.8268       0.291443        41.2606     
  1107.91        500.000                 NaN            NaN   6.78409        1.68880        7.15047                 NaN   42.8240       0.291123        41.2616     
  1106.84        500.000                 NaN            NaN   6.80364        1.67031        7.15157                 NaN   42.8212       0.290807        41.2625     
  1105.77        500.000                 NaN            NaN   6.84420        1.63082        7.15268                 NaN   42.8184       0.290487        41.2634     
  1104.70        500.000                 NaN            NaN   6.86698        1.60910        7.15376                 NaN   42.8156       0.290172        41.2644     
  1103.63        500.000                 NaN            NaN   1.89317        6.58596        7.15596                 NaN   42.8100       0.289605        41.2653     
  1102.56        500.000                 NaN            NaN   6.88883        1.58937        7.15591                 NaN   42.8101       0.289551        41.2663     
  1101.50        500.000                 NaN            NaN   8.48849                 NaN   7.16133                 NaN   42.7946       0.287691        41.2679     
  1100.43        500.000                 NaN            NaN   6.62709        1.85332        7.15628                 NaN   42.8061       0.289258        41.2679     
  1099.36        500.000                 NaN            NaN   8.48710                 NaN   7.16134                 NaN   42.7947       0.287967        41.2689     
  1098.29        500.000                 NaN            NaN   6.89903        1.58376        7.15998                 NaN   42.7990       0.288295        41.2699     
  1097.22        500.000                 NaN            NaN   6.56956        1.91466        7.16116                 NaN   42.7958       0.288045        41.2708     
  1096.15        500.000                 NaN            NaN   6.83173        1.65283        7.16152                 NaN   42.7942       0.287856        41.2719     
  1095.09        500.000                 NaN            NaN   7.94988       0.549075        7.17163                 NaN   42.7704       0.284778        41.2742     
  1094.02        500.000                 NaN            NaN   6.80767        1.67950        7.16475                 NaN   42.7873       0.286992        41.2738     
  1092.95        500.000                 NaN            NaN   6.69525        1.79325        7.16599                 NaN   42.7841       0.286641        41.2748     
  1091.88        500.000                 NaN            NaN   6.72639        1.76328        7.16714                 NaN   42.7812       0.286306        41.2757     
  1090.81        500.000                 NaN            NaN   6.67861        1.81236        7.16837                 NaN   42.7780       0.285950        41.2767     
  1089.74        500.000                 NaN            NaN   6.62600        1.86633        7.16964                 NaN   42.7748       0.285585        41.2776     
  1088.67        500.000                 NaN            NaN   6.56823        1.92550        7.17095                 NaN   42.7715       0.285209        41.2786     
  1087.61        500.000                 NaN            NaN   6.50570        1.98948        7.17230                 NaN   42.7681       0.284823        41.2796     
  1086.54        500.000                 NaN            NaN   6.43791        2.05878        7.17369                 NaN   42.7646       0.284424        41.2806     
  1085.47        500.000                 NaN            NaN   6.33781        2.16053        7.17519                 NaN   42.7609       0.283998        41.2816     
  1084.40        500.000                 NaN            NaN   6.17040        2.33001        7.17704                 NaN   42.7565       0.283574        41.2824     
  1083.33        500.000                 NaN            NaN   5.96996        2.53287        7.17886                 NaN   42.7517       0.282955        41.2836     
  1082.26        500.000                 NaN            NaN   5.32266        3.18463        7.18110                 NaN   42.7446       0.282252        41.2848     
  1081.20        500.000                 NaN            NaN   8.52420                 NaN   7.19572                 NaN   42.7137       0.277820        41.2885     
  1080.13        500.000                 NaN            NaN   8.52680                 NaN   7.19702                 NaN   42.7093       0.277199        41.2897     
  1079.06        500.000                 NaN            NaN   8.52869                 NaN   7.19994                 NaN   42.7040       0.276580        41.2908     
  1077.99        500.000                 NaN            NaN   2.03250        6.45162        7.16412                 NaN   42.7799       0.287010        41.2849     
  1076.92        500.000                 NaN            NaN   6.54711        1.96218        7.18341                 NaN   42.7368       0.281319        41.2892     
  1075.85        500.000                 NaN            NaN   2.25386        6.24696        7.17695                 NaN   42.7505       0.283380        41.2884     
  1074.79        500.000                 NaN            NaN   2.30405        6.19788        7.17794                 NaN   42.7477       0.283090        41.2893     
  1073.72        500.000                 NaN            NaN   2.35684        6.14622        7.17895                 NaN   42.7450       0.282797        41.2902     
  1072.65        500.000                 NaN            NaN   2.41038        6.09385        7.17998                 NaN   42.7421       0.282495        41.2912     
  1071.58        500.000                 NaN            NaN   2.46439        6.04105        7.18104                 NaN   42.7392       0.282187        41.2921     
  1070.51        500.000                 NaN            NaN   2.51871        5.98797        7.18213                 NaN   42.7363       0.281871        41.2930     
  1069.44        500.000                 NaN            NaN   2.57344        5.93450        7.18324                 NaN   42.7333       0.281548        41.2940     
  1068.38        500.000                 NaN            NaN   2.62788        5.88372        7.18634                 NaN   42.7261       0.280658        41.2953     
  1067.31        500.000                 NaN            NaN   5.91110        2.61161        7.19505                 NaN   42.7063       0.277931        41.2980     
  1066.24        500.000                 NaN            NaN   3.11109        5.43119        7.21165                 NaN   42.6710       0.273481        41.3015     
  1065.17        500.000                 NaN            NaN   4.58276        3.32854        7.11168       0.348230        42.8811       0.306181        41.4415     
  1064.10        500.000                 NaN            NaN   4.65299        3.24862        7.11169       0.354855        42.8803       0.306234        41.4453     
  1063.03        500.000                 NaN            NaN   8.55975       0.966760E-006   7.22856                 NaN   42.6360       0.268141        41.3075     
  1061.97        500.000                 NaN            NaN   8.56149       0.938724E-006   7.23004                 NaN   42.6322       0.267689        41.3086     
  1060.90        500.000                 NaN            NaN   2.71893        5.83854        7.22452                 NaN   42.6410       0.269623        41.3074     
  1059.83        500.000                 NaN            NaN   8.56628                 NaN   7.23471                 NaN   42.6215       0.266305        41.3112     
  1058.76        500.000                 NaN            NaN   8.56902                 NaN   7.23680                 NaN   42.6164       0.265665        41.3121     
  1057.69        500.000                 NaN            NaN   8.57156                 NaN   7.23910                 NaN   42.6110       0.264966        41.3134     
  1056.62        500.000                 NaN            NaN   1.39439        7.17741        7.23802                 NaN   42.6112       0.265353        41.3136     
  1055.56        500.000                 NaN            NaN   8.57542                 NaN   7.24279                 NaN   42.6024       0.263861        41.3155     
  1054.49        500.000                 NaN            NaN   5.32920        2.52436        7.11863       0.393527        42.8588       0.304454        41.4711     
  1053.42        500.000                 NaN            NaN   2.45887        6.11953        7.24343                 NaN   42.5975       0.263764        41.3169     
  1052.35        500.000                 NaN            NaN   2.29841        6.28358        7.24638                 NaN   42.5906       0.262855        41.3182     
  1051.28        500.000                 NaN            NaN   5.26892        2.69831        7.16021       0.350068        42.7693       0.291970        41.4612     
  1050.21        500.000                 NaN            NaN   6.95766        1.62739        7.25122                 NaN   42.5813       0.261381        41.3211     
  1049.15        500.000                 NaN            NaN   7.14151       0.145723E-003   7.05485       0.825177        42.9897       0.327386        41.6613     
  1048.08        500.000                 NaN            NaN   7.11513       0.456309E-004   7.05164       0.838776        42.9978       0.328448        41.6681     
  1047.01        500.000                 NaN            NaN   7.02527                 NaN   7.03951       0.890059        43.0224       0.332579        41.6901     
  1045.94        500.000                 NaN            NaN   6.90976                 NaN   7.02331       0.955343        43.0558       0.338082        41.7177     
  1044.87        500.000                 NaN            NaN   6.81674                 NaN   7.01037        1.00800        43.0823       0.342485        41.7401     
  1043.80        500.000                 NaN            NaN   6.73948                 NaN   6.99973        1.05182        43.1040       0.346115        41.7589     
  1042.73        500.000                 NaN            NaN   6.67358                 NaN   6.99074        1.08927        43.1222       0.349187        41.7751     
  1041.67        500.000                 NaN            NaN   6.16027                 NaN   6.86911        1.32029        43.4121       0.388763        41.8494     
  1040.60        500.000                 NaN            NaN   6.55552                 NaN   6.97470        1.15645        43.1543       0.354680        41.8043     
  1039.53        500.000                 NaN            NaN   6.51177                 NaN   6.96894        1.18144        43.1657       0.356662        41.8155     
  1038.46        500.000                 NaN            NaN   6.50831                 NaN   6.96952        1.18436        43.1635       0.356492        41.8178     
  1037.39        500.000                 NaN            NaN   6.46884                 NaN   6.96442        1.20728        43.1732       0.358249        41.8280     
  1036.32        500.000                 NaN            NaN   6.53185                 NaN   6.97556        1.17370        43.1484       0.354500        41.8160     
  1035.26        500.000                 NaN            NaN   6.38059                 NaN   6.95247        1.25728        43.1971       0.362367        41.8502     
  1034.19        500.000                 NaN            NaN   6.47085                 NaN   6.96813        1.20913        43.1623       0.357077        41.8325     
  1033.12        500.000                 NaN            NaN   6.11420                 NaN   6.85861        1.34043        43.4328       0.392066        41.8619     
  1032.05        500.000                 NaN            NaN   6.11406                 NaN   6.85859        1.34041        43.4323       0.392059        41.8626     
  1030.98        500.000                 NaN            NaN   6.11392                 NaN   6.85856        1.34038        43.4318       0.392052        41.8633     
  1029.91        500.000                 NaN            NaN   6.11377                 NaN   6.85853        1.34035        43.4313       0.392045        41.8640     
  1028.85        500.000                 NaN            NaN   6.11363                 NaN   6.85851        1.34032        43.4307       0.392038        41.8648     
  1027.78        500.000                 NaN            NaN   6.11349                 NaN   6.85848        1.34029        43.4302       0.392032        41.8655     
  1026.71        500.000                 NaN            NaN   6.11335                 NaN   6.85845        1.34026        43.4297       0.392025        41.8662     
  1025.64        500.000                 NaN            NaN   6.11689                 NaN   6.86061        1.34009        43.4236       0.391343        41.8675     
  1024.57        500.000                 NaN            NaN   6.11307                 NaN   6.85840        1.34021        43.4287       0.392010        41.8676     
  1023.50        500.000                 NaN            NaN   6.11293                 NaN   6.85838        1.34018        43.4282       0.392003        41.8683     
  1022.44        500.000                 NaN            NaN   6.11279                 NaN   6.85835        1.34015        43.4277       0.391997        41.8690     
  1021.37        500.000                 NaN            NaN   6.11265                 NaN   6.85832        1.34012        43.4272       0.391991        41.8697     
  1020.30        500.000                 NaN            NaN   6.11251                 NaN   6.85829        1.34010        43.4267       0.391984        41.8704     
  1019.23        500.000                 NaN            NaN   6.11236                 NaN   6.85828        1.34008        43.4261       0.391974        41.8712     
  1018.16        500.000                 NaN            NaN   6.10531                 NaN   6.86959        1.35834        43.3935       0.388651        41.8846     
  1017.09        500.000                 NaN            NaN   6.04564                 NaN   6.91508        1.45485        43.2608       0.375584        41.9480     
  1016.03        500.000                 NaN            NaN   6.10988                 NaN   6.92722        1.42210        43.2326       0.371476        41.9367     
  1014.96        500.000                 NaN            NaN   6.10851                 NaN   6.86084        1.34548        43.4164       0.391177        41.8776     
  1013.89        500.000                 NaN            NaN   6.10753                 NaN   6.86083        1.34606        43.4158       0.391173        41.8786     
  1012.82        500.000                 NaN            NaN   6.10641                 NaN   6.86081        1.34676        43.4152       0.391171        41.8797     
  1011.75        500.000                 NaN            NaN   6.10524                 NaN   6.86080        1.34749        43.4145       0.391167        41.8808     
  1010.68        500.000                 NaN            NaN   6.10401                 NaN   6.86079        1.34828        43.4139       0.391164        41.8819     
  1009.62        500.000                 NaN            NaN   6.01831                 NaN   6.91759        1.47677        43.2472       0.374990        41.9652     
  1008.55        500.000                 NaN            NaN   6.00960                 NaN   6.91701        1.48284        43.2463       0.375192        41.9690     
  1007.48        500.000                 NaN            NaN   5.94504                 NaN   6.90692        1.51735        43.2690       0.378640        41.9830     
  1006.41        500.000                 NaN            NaN   5.98125                 NaN   6.91438        1.49975        43.2509       0.376114        41.9777     
  1005.34        500.000                 NaN            NaN   5.96850                 NaN   6.91318        1.50753        43.2524       0.376554        41.9819     
  1004.27        500.000                 NaN            NaN   5.88876                 NaN   6.90005        1.55002        43.2809       0.381080        41.9992     
  1003.21        500.000                 NaN            NaN   5.94408                 NaN   6.91090        1.52247        43.2551       0.377393        41.9900     
  1002.14        500.000                 NaN            NaN   5.93315                 NaN   6.90994        1.52949        43.2557       0.377684        41.9940     
  1001.07        500.000                 NaN            NaN   5.92040                 NaN   6.90876        1.53700        43.2576       0.378189        41.9981     
