|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.75/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1086.54        500.000                 NaN   53.8020        1.01771        26.6186        5.67560        8.07644        3.89745       0.912201     
  1083.33        500.000                 NaN   53.8016        1.01773        26.6187        5.67566        8.07645        3.89767       0.912219     
  1080.13        500.000                 NaN   53.8012        1.01775        26.6187        5.67571        8.07645        3.89788       0.912236     
  1076.92        500.000                 NaN   53.7992        1.05253        26.6823        5.51360        8.07939        3.95634       0.916669     
  1073.72        500.000                 NaN   53.7988        1.05255        26.6824        5.51365        8.07939        3.95656       0.916686     
  1070.51        500.000                 NaN   53.7984        1.05258        26.6824        5.51370        8.07939        3.95678       0.916703     
  1067.31        500.000                 NaN   53.7981        1.05260        26.6825        5.51376        8.07939        3.95700       0.916721     
  1064.10        500.000                 NaN   53.7977        1.05262        26.6825        5.51381        8.07940        3.95722       0.916738     
  1060.90        500.000                 NaN   53.7973        1.05264        26.6826        5.51386        8.07940        3.95744       0.916755     
  1057.69        500.000                 NaN   53.7970        1.05266        26.6826        5.51391        8.07940        3.95766       0.916772     
  1054.49        500.000                 NaN   53.7966        1.05269        26.6827        5.51397        8.07940        3.95788       0.916789     
  1051.28        500.000                 NaN   53.7882        1.08970        26.7541        8.08311        5.35468        4.01011       0.920040     
  1048.08        500.000                 NaN   53.7879        1.08973        26.7542        8.08311        5.35473        4.01033       0.920057     
  1044.87        500.000                 NaN   53.7875        1.08975        26.7542        8.08311        5.35479        4.01055       0.920073     
  1041.67        500.000                 NaN   53.7871        1.08977        26.7543        8.08312        5.35484        4.01077       0.920090     
  1038.46        500.000                 NaN   53.7868        1.08979        26.7543        8.08312        5.35490        4.01100       0.920107     
  1035.26        500.000                 NaN   53.7864        1.08982        26.7544        8.08312        5.35495        4.01122       0.920124     
  1032.05        500.000                 NaN   53.7860        1.08984        26.7544        8.08312        5.35500        4.01144       0.920141     
  1028.85        500.000                 NaN   53.7856        1.08986        26.7545        8.08312        5.35506        4.01166       0.920157     
  1025.64        500.000                 NaN   53.7713        1.12936        26.8337        8.08730        5.19845        4.05719       0.922735     
  1022.44        500.000                 NaN   53.7709        1.12938        26.8338        8.08730        5.19850        4.05741       0.922751     
  1019.23        500.000                 NaN   53.7705        1.12941        26.8338        8.08730        5.19856        4.05764       0.922768     
  1016.03        500.000                 NaN   53.7701        1.12943        26.8339        8.08730        5.19861        4.05786       0.922784     
  1012.82        500.000                 NaN   53.7697        1.12945        26.8340        8.08730        5.19867        4.05809       0.922800     
  1009.62        500.000                 NaN   53.7694        1.12948        26.8340        8.08730        5.19872        4.05831       0.922817     
  1006.41        500.000                 NaN   53.7690        1.12950        26.8341        8.08730        5.19878        4.05853       0.922833     
  1003.21        500.000                 NaN   53.7686        1.12952        26.8341        8.08730        5.19883        4.05876       0.922850     
  1000.00        500.000                 NaN   53.7483        1.17149        26.9211        5.04417        8.09286        4.09765       0.924448     
