|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.5/WD94/WD94_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1390.98        2500.00        97.1431       0.593899                 NaN            NaN   1.23565                 NaN   1.02732                 NaN            NaN            NaN
  1388.47        2500.00        97.1951       0.590797                 NaN            NaN   1.20495                 NaN   1.00918                 NaN            NaN            NaN
  1385.96        2500.00        97.2538       0.581457                 NaN            NaN   1.17784                 NaN  0.986873                 NaN            NaN            NaN
  1383.46        2500.00        97.3100       0.575553                 NaN            NaN   1.14858                 NaN  0.965878                 NaN            NaN            NaN
  1380.95        2500.00        97.3610       0.567517                 NaN            NaN   1.12587                 NaN  0.945570                 NaN            NaN            NaN
  1378.45        2500.00        97.4076       0.566042                 NaN            NaN   1.09750                 NaN  0.928828                 NaN            NaN            NaN
  1375.94        2500.00        97.4633       0.554373                 NaN            NaN   1.07648                 NaN  0.905884                 NaN            NaN            NaN
  1373.43        2500.00        97.5087       0.547977                 NaN            NaN   1.05488                 NaN  0.888411                 NaN            NaN            NaN
  1370.93        2500.00        97.5579       0.540759                 NaN            NaN   1.03199                 NaN  0.869325                 NaN            NaN            NaN
  1368.42        2500.00        97.6007       0.532483                 NaN            NaN   1.01507                 NaN  0.851760                 NaN            NaN            NaN
  1365.91        2500.00        97.6452       0.524890                 NaN            NaN  0.995461                 NaN  0.834497                 NaN            NaN            NaN
  1363.41        2500.00        97.6853       0.526623                 NaN            NaN  0.966420                 NaN  0.821638                 NaN            NaN            NaN
  1360.90        2500.00        97.7458       0.502375                 NaN            NaN  0.959144                 NaN  0.792659                 NaN            NaN            NaN
  1358.40        2500.00        97.7670       0.503078                 NaN            NaN  0.944220                 NaN  0.785670                 NaN            NaN            NaN
  1355.89        2500.00        97.8137       0.487758                 NaN            NaN  0.932716                 NaN  0.765871                 NaN            NaN            NaN
  1353.38        2500.00        97.8489       0.479496                 NaN            NaN  0.919845                 NaN  0.751758                 NaN            NaN            NaN
  1350.88        2500.00        97.8848       0.474961                 NaN            NaN  0.903680                 NaN  0.736523                 NaN            NaN            NaN
  1348.37        2500.00        97.9189       0.463313                 NaN            NaN  0.895522                 NaN  0.722315                 NaN            NaN            NaN
  1345.86        2500.00        97.9553       0.457258                 NaN            NaN  0.879611                 NaN  0.707839                 NaN            NaN            NaN
  1343.36        2500.00        97.9910       0.448935                 NaN            NaN  0.866278                 NaN  0.693794                 NaN            NaN            NaN
  1340.85        2500.00        98.0240       0.439288                 NaN            NaN  0.857174                 NaN  0.679567                 NaN            NaN            NaN
  1338.35        2500.00        98.0573       0.430517                 NaN            NaN  0.846010                 NaN  0.666213                 NaN            NaN            NaN
  1335.84        2500.00        98.0915       0.420108                 NaN            NaN  0.836368                 NaN  0.652057                 NaN            NaN            NaN
  1333.33        2500.00        98.1213       0.411870                 NaN            NaN  0.826987                 NaN  0.639794                 NaN            NaN            NaN
  1330.83        2500.00        98.1519       0.400215                 NaN            NaN  0.821197                 NaN  0.626733                 NaN            NaN            NaN
  1328.32        2500.00        98.1842       0.391744                 NaN            NaN  0.810010                 NaN  0.614067                 NaN            NaN            NaN
  1325.81        2500.00        98.2151       0.381532                 NaN            NaN  0.801793                 NaN  0.601536                 NaN            NaN            NaN
  1323.31        2500.00        98.2463       0.372050                 NaN            NaN  0.792357                 NaN  0.589265                 NaN            NaN            NaN
  1320.80        2500.00        98.2753       0.362770                 NaN            NaN  0.784298                 NaN  0.577649                 NaN            NaN            NaN
  1318.30        2500.00        98.3041       0.351810                 NaN            NaN  0.778277                 NaN  0.565810                 NaN            NaN            NaN
  1315.79        2500.00        98.3322       0.344678                 NaN            NaN  0.767860                 NaN  0.555270                 NaN            NaN            NaN
  1313.28        2500.00        98.3613       0.331710                 NaN            NaN  0.764007                 NaN  0.542936                 NaN            NaN            NaN
  1310.78        2500.00        98.3889       0.322507                 NaN            NaN  0.756185                 NaN  0.532398                 NaN            NaN            NaN
  1308.27        2500.00        98.4163       0.311235                 NaN            NaN  0.750871                 NaN  0.521585                 NaN            NaN            NaN
  1305.76        2500.00        98.4423       0.299797                 NaN            NaN  0.746780                 NaN  0.511090                 NaN            NaN            NaN
  1303.26        2500.00        98.4659       0.286133                 NaN            NaN  0.746435                 NaN  0.501580                 NaN            NaN            NaN
  1300.75        2500.00        98.4297       0.241554       0.474367E-001            NaN  0.776808                 NaN  0.504485                 NaN            NaN            NaN
  1298.25        2500.00        98.3977       0.262182                 NaN            NaN  0.769032                 NaN  0.516689       0.543758E-001            NaN            NaN
  1295.74        2500.00        98.4350       0.255105                 NaN            NaN  0.752828                 NaN  0.504266       0.528276E-001            NaN            NaN
  1293.23        2500.00        98.4743       0.244898                 NaN            NaN  0.738673                 NaN  0.491397       0.506978E-001            NaN            NaN
  1290.73        2500.00        98.5118       0.237448                 NaN            NaN  0.723055                 NaN  0.478965       0.487815E-001            NaN            NaN
  1288.22        2500.00        98.5481       0.227601                 NaN            NaN  0.710570                 NaN  0.466977       0.467737E-001            NaN            NaN
  1285.71        2500.00        95.6265       0.386050                 NaN            NaN   1.21418                 NaN  0.853985       0.103082        1.81622                 NaN
  1283.21        2500.00        84.0527       0.938598                 NaN            NaN   3.34775                 NaN   2.38648       0.318776        8.95565                 NaN
  1280.70        2500.00        86.0983       0.695747                 NaN            NaN   3.13909                 NaN   2.08715       0.267144        7.71254                 NaN
  1278.20        2500.00        87.4525       0.417094                 NaN            NaN   3.17670                 NaN   1.88092       0.224392        6.84842                 NaN
  1275.69        2500.00        88.3639       0.124180                 NaN            NaN   3.36017                 NaN   1.73174       0.188294        6.23171                 NaN
  1273.18        2500.00        88.7675                 NaN            NaN            NaN   3.37493       0.738373E-001   1.66743       0.173792        5.94252                 NaN
  1270.68        2500.00        89.0738                 NaN            NaN            NaN   3.15257       0.184652        1.65217       0.159589        5.77717                 NaN
  1268.17        2500.00        91.9528                 NaN            NaN            NaN   2.55522                 NaN   1.20566       0.112988        4.17337                 NaN
  1265.66        2500.00        87.4262                 NaN            NaN            NaN   3.82350                 NaN   1.90421       0.184311        6.66177                 NaN
  1263.16        2500.00        96.2587                 NaN            NaN            NaN   1.02465       0.188061       0.581127       0.430703E-001   1.90441                 NaN
  1260.65        2500.00        94.1457                 NaN            NaN            NaN   1.85233                 NaN  0.871034       0.838267E-001   3.04712                 NaN
  1258.15        2500.00        93.5573                 NaN            NaN            NaN   2.02196                 NaN  0.975138       0.880436E-001   3.35754                 NaN
  1255.64        2500.00        93.7239                 NaN            NaN            NaN   1.93910                 NaN  0.952823       0.853019E-001   3.29883                 NaN
  1253.13        2500.00        94.5389                 NaN            NaN            NaN   1.64862                 NaN  0.802871       0.798744E-001   2.92977                 NaN
  1250.63        2500.00        95.8175                 NaN            NaN            NaN   1.28829                 NaN  0.650408       0.560776E-001   2.18771                 NaN
  1248.12        2500.00        95.3513                 NaN            NaN            NaN  0.776698       0.643227       0.695465       0.631281E-001   2.47019                 NaN
  1245.61        2500.00        92.5646                 NaN            NaN            NaN   2.11531                 NaN   1.08662       0.105118        4.12831                 NaN
  1243.11        2500.00        99.1327                 NaN            NaN            NaN  0.305098                 NaN  0.189013       0.216513E-001  0.351505                 NaN
  1240.60        2500.00        91.9369                 NaN            NaN            NaN  0.857398       0.540313       0.800493       0.589054E-001   3.65342        2.15260     
  1238.10        2500.00        80.2081                 NaN            NaN            NaN   3.59116                 NaN   2.13534       0.129320        8.47904        5.45703     
  1235.59        2500.00        81.7115                 NaN            NaN            NaN   2.98561                 NaN   1.82617       0.123612        7.72912        5.62396     
  1233.08        2500.00        80.1063                 NaN            NaN            NaN   2.68144       0.404063        1.93894       0.137449        8.50598        6.22587     
  1230.58        2500.00        79.7308                 NaN            NaN            NaN   1.74172        1.34587        1.97099       0.124759        8.77713        6.30870     
  1228.07        2500.00        69.1822                 NaN            NaN            NaN   4.25112                 NaN   2.85713       0.188422        13.7987        9.72242     
  1225.56        2500.00                 NaN            NaN            NaN            NaN   1.20027        11.1486        8.64357       0.614059        46.1538        32.2397     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   1.23270        11.1179        8.65244       0.613166        46.1428        32.2410     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   1.30852        11.0435        8.66060       0.612370        46.1328        32.2422     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   1.39573        10.9579        8.66886       0.611540        46.1226        32.2434     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   1.48762        10.8678        8.67737       0.610655        46.1118        32.2447     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   1.61712        10.7399        8.68560       0.609803        46.1015        32.2460     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   1.76282        10.5960        8.69392       0.608921        46.0910        32.2473     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   1.93465        10.4261        8.70222       0.608027        46.0804        32.2487     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   9.85233        2.50491        8.70900       0.608333        46.0765        32.2489     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   12.3685                 NaN   8.72307       0.605547        46.0510        32.2519     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   12.3683                 NaN   8.73351       0.604542        46.0417        32.2520     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   12.3705                 NaN   8.73912       0.603672        46.0328        32.2539     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   12.3676                 NaN   8.74775       0.603892        46.0267        32.2540     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   6.44172        5.88352        8.75265       0.610551        46.0662        32.2454     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   12.3712                 NaN   8.76396       0.602037        46.0062        32.2566     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   12.3813                 NaN   8.77522       0.599165        45.9845        32.2598     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   12.3840                 NaN   8.78395       0.598062        45.9727        32.2613     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   12.3868                 NaN   8.79282       0.596919        45.9607        32.2627     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   12.3896                 NaN   8.80174       0.595755        45.9486        32.2642     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   12.3888                 NaN   8.80337       0.595863        45.9460        32.2660     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   4.63393        7.71454        8.79582       0.603235        45.9943        32.2581     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   12.3976                 NaN   8.82644       0.592520        45.9145        32.2689     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   3.62563        8.74596        8.82730       0.596788        45.9405        32.2638     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   10.9811        1.42467        8.80053       0.589560        45.9264        32.2778     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   12.4063                 NaN   8.85085       0.589214        45.8799        32.2738     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   12.4100                 NaN   8.86027       0.587758        45.8666        32.2754     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   7.70225        4.70313        8.87299       0.591863        45.8466        32.2832     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   12.3853                 NaN   8.87007       0.591479        45.8809        32.2723     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   3.26863        9.12255        8.88551       0.589180        45.8606        32.2736     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   5.05277        7.33367        8.89673       0.589208        45.8542        32.2734     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   5.54685        6.84309        8.89334       0.588236        45.8520        32.2765     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   3.01369        9.31703        8.86774       0.600116        45.9281        32.2733     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   5.85622        6.53208        8.90998       0.587426        45.8365        32.2777     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   3.05038        9.26603        8.83895       0.603990        45.9647        32.2759     
  1140.35        2500.00                 NaN            NaN            NaN            NaN  0.869525E-001   12.3511        8.94311       0.576801        45.7528        32.2892     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   3.00437        9.32496        8.86843       0.599769        45.9227        32.2797     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   12.4434                 NaN   8.95121       0.574815        45.7376        32.2930     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   12.4575                 NaN   8.95737       0.571518        45.7156        32.2980     
  1130.33        2500.00                 NaN            NaN            NaN            NaN  0.113437        12.3477        8.96703       0.570656        45.7008        32.3004     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   12.2013       0.257196        8.97377       0.570301        45.6967        32.3007     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   11.4558       0.977067        8.95979       0.576066        45.7310        32.3003     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   9.58437        2.77950        8.90279       0.591883        45.8470        32.2944     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   3.39730        9.03298        8.96729       0.574122        45.7305        32.2979     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   11.7362       0.729844        8.99634       0.567559        45.6604        32.3097     
  1115.29        2500.00                 NaN            NaN            NaN            NaN  0.853171        11.6144        9.00135       0.567008        45.6522        32.3119     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   11.5289       0.941018        9.00715       0.566205        45.6426        32.3141     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   11.4473        1.02474        9.01278       0.565492        45.6333        32.3164     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   10.3984        1.99488        8.96257       0.583492        45.7501        32.3106     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   2.71365        9.76121        9.03615       0.562504        45.6143        32.3122     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   12.4869                 NaN   9.04863       0.559494        45.5898        32.3151     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   1.18772        11.2967        9.03934       0.561437        45.5892        32.3257     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   11.2320        1.25465        9.04479       0.560716        45.5797        32.3281     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   11.1541        1.33434        9.05009       0.560101        45.5709        32.3305     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   11.1030        1.38810        9.05594       0.559328        45.5608        32.3329     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   1.47239        11.0200        9.06048       0.558862        45.5531        32.3352     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   10.9597        1.53468        9.06578       0.558211        45.5440        32.3376     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   1.59388        10.9024        9.07096       0.557622        45.5352        32.3400     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   10.8451        1.65335        9.07633       0.556944        45.5259        32.3424     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   10.9644        1.54253        9.08837       0.554213        45.5059        32.3445     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   10.9142        1.59528        9.09398       0.553457        45.4961        32.3470     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   10.8633        1.64829        9.09945       0.552741        45.4867        32.3495     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   10.8616        1.64953        9.10491       0.552464        45.4803        32.3512     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   10.7856        1.72743        9.10945       0.551956        45.4716        32.3540     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   10.7151        1.80008        9.11408       0.551405        45.4626        32.3567     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   10.6466        1.87303        9.11964       0.550373        45.4506        32.3597     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   10.5812        1.93995        9.12391       0.549998        45.4425        32.3625     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   1.99717        10.5254        9.12723       0.549629        45.4354        32.3652     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   10.4242        2.08400        9.11147       0.553200        45.4609        32.3663     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   10.3558        2.13786        9.09846       0.556738        45.4848        32.3664     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   10.2645        2.21030        9.08218       0.561527        45.5154        32.3661     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   10.2356        2.25610        9.09724       0.557732        45.4824        32.3709     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   10.2641        2.26793        9.15108       0.547231        45.3913        32.3784     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   10.2103        2.32375        9.15561       0.546730        45.3826        32.3810     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   2.36722        10.1681        9.15955       0.546425        45.3750        32.3837     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   10.1426        2.39637        9.16560       0.545508        45.3634        32.3865     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   10.1039        2.43707        9.17017       0.545027        45.3546        32.3892     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   2.47083        10.0724        9.17501       0.544470        45.3453        32.3920     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   2.50260        10.0429        9.17988       0.543904        45.3360        32.3947     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   10.0152        2.53262        9.18479       0.543330        45.3266        32.3975     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   9.98906        2.56110        9.18973       0.542745        45.3171        32.4003     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   2.61606        9.93812        9.19488       0.541886        45.3060        32.4031     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   2.64699        9.90999        9.19993       0.541225        45.2960        32.4059     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   2.67669        9.88315        9.20501       0.540552        45.2859        32.4087     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   2.70522        9.85755        9.21012       0.539868        45.2757        32.4116     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   2.73264        9.83313        9.21527       0.539170        45.2654        32.4144     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   2.75900        9.80983        9.22046       0.538461        45.2550        32.4173     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   9.83836        2.73112        9.22600       0.538033        45.2464        32.4201     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   9.82027        2.75247        9.23144       0.537258        45.2356        32.4230     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   2.71209        9.85848        9.23839       0.536566        45.2301        32.4244     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   2.74105        9.83148        9.24272       0.535912        45.2222        32.4266     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   2.76925        9.80527        9.24705       0.535248        45.2144        32.4288     
