|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.25/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1508.77        2500.00        98.8229                 NaN            NaN            NaN            NaN   1.17707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8217                 NaN            NaN            NaN            NaN   1.17827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8119                 NaN            NaN            NaN            NaN   1.18815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.7934                 NaN            NaN            NaN            NaN   1.20656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7906                 NaN            NaN            NaN            NaN   1.20941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7509                 NaN            NaN            NaN            NaN   1.24905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7369                 NaN            NaN            NaN            NaN   1.26315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.1777                 NaN            NaN            NaN            NaN  0.659269        1.16306                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1577                 NaN            NaN            NaN            NaN  0.592092        1.25016                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1803                 NaN            NaN            NaN            NaN  0.585902        1.23384                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.2057                 NaN            NaN            NaN            NaN   1.21734       0.576958                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.2289                 NaN            NaN            NaN            NaN  0.570997        1.20011                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2528                 NaN            NaN            NaN            NaN  0.563624        1.18362                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2665                 NaN            NaN            NaN            NaN  0.560847        1.17262                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.3070                 NaN            NaN            NaN            NaN   1.14800       0.545044                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.3187                 NaN            NaN            NaN            NaN   1.13918       0.542079                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3392                 NaN            NaN            NaN            NaN   1.12594       0.534859                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3564                 NaN            NaN            NaN            NaN  0.529480        1.11412                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3756                 NaN  0.273283E-001            NaN            NaN   1.11428       0.482793                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4023                 NaN  0.174498E-001            NaN            NaN  0.489056        1.09121                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.4132                 NaN  0.165497E-001            NaN            NaN  0.484563        1.08566                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4376                 NaN  0.528968E-001            NaN            NaN   1.08500       0.424546                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4528                 NaN  0.497268E-001            NaN            NaN   1.07599       0.421451                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4671                 NaN  0.467378E-001            NaN            NaN   1.06487       0.421338                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4817                 NaN  0.435197E-001            NaN            NaN   1.05385       0.420897                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4956                 NaN  0.406840E-001            NaN            NaN   1.04358       0.420168                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.5074                 NaN  0.377947E-001            NaN            NaN   1.03673       0.418031                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        97.2332                 NaN  0.275952                 NaN            NaN   1.19085       0.690554                 NaN  0.609438                 NaN            NaN            NaN            NaN
  1438.60        2500.00        95.9806                 NaN  0.526996                 NaN            NaN  0.939106        1.33132                 NaN   1.22198                 NaN            NaN            NaN            NaN
  1436.09        2500.00        96.1059                 NaN  0.523042                 NaN            NaN  0.885005        1.30142                 NaN   1.18464                 NaN            NaN            NaN            NaN
  1433.58        2500.00        96.2226                 NaN  0.520433                 NaN            NaN   1.27132       0.836100                 NaN   1.14951                 NaN            NaN            NaN            NaN
  1431.08        2500.00        96.3337                 NaN  0.517829                 NaN            NaN  0.788126        1.24411                 NaN   1.11624                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.4407                 NaN  0.514783                 NaN            NaN   1.21580       0.744554                 NaN   1.08414                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.5372                 NaN  0.513382                 NaN            NaN   1.19251       0.701678                 NaN   1.05524                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.6365                 NaN  0.510208                 NaN            NaN   1.16752       0.660841                 NaN   1.02490                 NaN            NaN            NaN            NaN
  1421.05        2500.00        96.7230                 NaN  0.508956                 NaN            NaN  0.623141        1.14615                 NaN  0.998773                 NaN            NaN            NaN            NaN
  1418.55        2500.00        96.8087                 NaN  0.507405                 NaN            NaN   1.12613       0.584903                 NaN  0.972810                 NaN            NaN            NaN            NaN
  1416.04        2500.00        96.8965                 NaN  0.504248                 NaN            NaN  0.550835        1.10200                 NaN  0.946387                 NaN            NaN            NaN            NaN
  1413.53        2500.00        96.9725                 NaN  0.502964                 NaN            NaN   1.08487       0.516284                 NaN  0.923361                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.0466                 NaN  0.501367                 NaN            NaN  0.484319        1.06698                 NaN  0.900691                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.1178                 NaN  0.500090                 NaN            NaN   1.04754       0.455571                 NaN  0.878955                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.1876                 NaN  0.497624                 NaN            NaN  0.423756        1.03360                 NaN  0.857433                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.2543                 NaN  0.496154                 NaN            NaN  0.396474        1.01597                 NaN  0.837071                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.3098                 NaN  0.497546                 NaN            NaN  0.362026        1.00931                 NaN  0.821298                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.3881                 NaN  0.488809                 NaN            NaN  0.985677       0.342671                 NaN  0.794772                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.4316                 NaN  0.491578                 NaN            NaN  0.317491       0.976995                 NaN  0.782360                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.4942                 NaN  0.487326                 NaN            NaN  0.293171       0.962876                 NaN  0.762395                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.5441                 NaN  0.485729                 NaN            NaN  0.952901       0.270292                 NaN  0.746957                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.5971                 NaN  0.483245                 NaN            NaN  0.939790       0.249436                 NaN  0.730402                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.6461                 NaN  0.480609                 NaN            NaN  0.228781       0.929675                 NaN  0.714883                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.6882                 NaN  0.479542                 NaN            NaN  0.923851       0.206482                 NaN  0.701877                 NaN            NaN            NaN            NaN
  1380.95        2500.00        97.7482                 NaN  0.471935                 NaN            NaN  0.904156       0.193557                 NaN  0.682135                 NaN            NaN            NaN            NaN
  1378.45        2500.00        97.7680                 NaN  0.476068                 NaN            NaN  0.168234       0.911524                 NaN  0.676166                 NaN            NaN            NaN            NaN
  1375.94        2500.00        97.8442                 NaN  0.462156                 NaN            NaN  0.879159       0.163535                 NaN  0.650914                 NaN            NaN            NaN            NaN
  1373.43        2500.00        97.8708                 NaN  0.463241                 NaN            NaN  0.879227       0.144072                 NaN  0.642678                 NaN            NaN            NaN            NaN
  1370.93        2500.00        97.9130                 NaN  0.459037                 NaN            NaN  0.868833       0.129929                 NaN  0.629226                 NaN            NaN            NaN            NaN
  1368.42        2500.00        97.9510                 NaN  0.454323                 NaN            NaN  0.116765       0.861232                 NaN  0.616642                 NaN            NaN            NaN            NaN
  1365.91        2500.00        97.9896                 NaN  0.450082                 NaN            NaN  0.103830       0.852330                 NaN  0.604186                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.0266                 NaN  0.443501                 NaN            NaN  0.842265       0.962643E-001            NaN  0.591408                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.0522                 NaN  0.443812                 NaN            NaN  0.834823       0.846662E-001            NaN  0.584525                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.1021                 NaN  0.426822                 NaN            NaN  0.826195       0.806246E-001            NaN  0.564248                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.1288                 NaN  0.426352                 NaN            NaN  0.716448E-001  0.815984                 NaN  0.557226                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.1618                 NaN  0.419254                 NaN            NaN  0.809636       0.634087E-001            NaN  0.545853                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.1916                 NaN  0.412175                 NaN            NaN  0.801657       0.591910E-001            NaN  0.535395                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.2238                 NaN  0.405564                 NaN            NaN  0.793448       0.524482E-001            NaN  0.524699                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.2519                 NaN  0.397031                 NaN            NaN  0.531607E-001  0.783352                 NaN  0.514604                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.2803                 NaN  0.388802                 NaN            NaN  0.775321       0.510045E-001            NaN  0.504606                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.3080                 NaN  0.380591                 NaN            NaN  0.765694       0.507487E-001            NaN  0.494947                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.3344                 NaN  0.371424                 NaN            NaN  0.493192E-001  0.759538                 NaN  0.485358                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.3575                 NaN  0.364761                 NaN            NaN  0.753762       0.466390E-001            NaN  0.477329                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.3853                 NaN  0.349999                 NaN            NaN  0.739649       0.585629E-001            NaN  0.466489                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.4086                 NaN  0.343663                 NaN            NaN  0.735810       0.533014E-001            NaN  0.458619                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.4319                 NaN  0.332264                 NaN            NaN  0.723206       0.626311E-001            NaN  0.449997                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.4539                 NaN  0.321386                 NaN            NaN  0.714200       0.686920E-001            NaN  0.441796                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.4749                 NaN  0.310891                 NaN            NaN  0.703597       0.765790E-001            NaN  0.434008                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.4969                 NaN  0.300414                 NaN            NaN  0.696378       0.801717E-001            NaN  0.426117                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.5160                 NaN  0.288417                 NaN            NaN  0.687854       0.891248E-001            NaN  0.418591                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.5353                 NaN  0.276767                 NaN            NaN  0.678130       0.984988E-001            NaN  0.411355                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.5559                 NaN  0.265509                 NaN            NaN  0.109440       0.665124                 NaN  0.404047                 NaN            NaN            NaN            NaN
  1310.78        2500.00        98.5721                 NaN  0.252711                 NaN            NaN  0.653286       0.124372                 NaN  0.397554                 NaN            NaN            NaN            NaN
  1308.27        2500.00        98.5894                 NaN  0.240786                 NaN            NaN  0.134924       0.643816                 NaN  0.391029                 NaN            NaN            NaN            NaN
  1305.76        2500.00        98.6070                 NaN  0.228747                 NaN            NaN  0.149737       0.629831                 NaN  0.384686                 NaN            NaN            NaN            NaN
  1303.26        2500.00        98.6216                 NaN  0.215484                 NaN            NaN  0.164958       0.619183                 NaN  0.378750                 NaN            NaN            NaN            NaN
  1300.75        2500.00        98.6377                 NaN  0.203816                 NaN            NaN  0.181393       0.604034                 NaN  0.373077                 NaN            NaN            NaN            NaN
  1298.25        2500.00        98.6508                 NaN  0.189342                 NaN            NaN  0.200078       0.592216                 NaN  0.367596                 NaN            NaN            NaN            NaN
  1295.74        2500.00        98.6609                 NaN  0.173212                 NaN            NaN  0.289628       0.512861                 NaN  0.363413                 NaN            NaN            NaN            NaN
  1293.23        2500.00        98.6796                 NaN  0.166461                 NaN            NaN  0.797126                 NaN            NaN  0.356858                 NaN            NaN            NaN            NaN
  1290.73        2500.00        98.6908                 NaN  0.153286                 NaN            NaN  0.803014                 NaN            NaN  0.352893                 NaN            NaN            NaN            NaN
  1288.22        2500.00        98.7046                 NaN  0.139587                 NaN            NaN  0.807953                 NaN            NaN  0.347885                 NaN            NaN            NaN            NaN
  1285.71        2500.00        83.0531                 NaN  0.966911                 NaN            NaN   4.28014                 NaN            NaN   2.17953        9.52033                 NaN            NaN            NaN
  1283.21        2500.00        80.8531                 NaN   1.02714                 NaN            NaN   4.87395                 NaN            NaN   2.43950        10.8063                 NaN            NaN            NaN
  1280.70        2500.00        71.8217                 NaN   1.60136                 NaN            NaN   6.61473                 NaN            NaN   3.53376        16.0293       0.399173                 NaN            NaN
  1278.20        2500.00        40.6164                 NaN   3.32187                 NaN            NaN   13.1219                 NaN            NaN   7.29608        33.7822        1.86151                 NaN            NaN
  1275.69        2500.00        59.0703                 NaN   1.99695                 NaN            NaN   9.72822                 NaN            NaN   5.06887        22.9058        1.22982                 NaN            NaN
  1273.18        2500.00        71.6278                 NaN  0.981974                 NaN            NaN   7.39927                 NaN            NaN   3.53575        15.6345       0.820684                 NaN            NaN
  1270.68        2500.00        76.0911                 NaN  0.873086                 NaN            NaN   5.29500        1.05272                 NaN   3.04063        12.9864       0.661022                 NaN            NaN
  1268.17        2500.00        81.1160                 NaN            NaN            NaN            NaN   6.11286                 NaN            NaN   2.35939        9.93401       0.477783                 NaN            NaN
  1265.66        2500.00        83.7562                 NaN            NaN            NaN            NaN   5.24371                 NaN            NaN   2.06523        8.53388       0.401027                 NaN            NaN
  1263.16        2500.00        85.9231                 NaN            NaN            NaN            NaN   4.62626                 NaN            NaN   1.80568        7.31160       0.333384                 NaN            NaN
  1260.65        2500.00        88.9321                 NaN            NaN            NaN            NaN   3.08944                 NaN            NaN   1.44276        6.22543       0.310248                 NaN            NaN
  1258.15        2500.00        85.4286                 NaN            NaN            NaN            NaN   4.08541                 NaN            NaN   1.90147        8.13133       0.453160                 NaN            NaN
  1255.64        2500.00        70.1310                 NaN   4.37047                 NaN            NaN   1.76504                 NaN            NaN   3.46459        19.1443        1.12460                 NaN            NaN
  1253.13        2500.00        94.6001                 NaN            NaN            NaN            NaN   4.65908                 NaN            NaN  0.740871                 NaN            NaN            NaN            NaN
  1250.63        2500.00        99.2720                 NaN            NaN            NaN            NaN  0.557157                 NaN            NaN  0.170891                 NaN            NaN            NaN            NaN
  1248.12        2500.00        97.1615                 NaN            NaN            NaN            NaN   1.51914       0.692592                 NaN  0.626807                 NaN            NaN            NaN            NaN
  1245.61        2500.00        98.9772                 NaN            NaN            NaN            NaN  0.757223                 NaN            NaN  0.104043       0.161567                 NaN            NaN            NaN
  1243.11        2500.00        70.1577                 NaN   1.53282                 NaN            NaN            NaN            NaN            NaN   2.23035        16.7137       0.557089        8.80827                 NaN
  1240.60        2500.00        93.4736                 NaN            NaN            NaN            NaN  0.657609        4.60197                 NaN   1.26678                 NaN            NaN            NaN            NaN
  1238.10        2500.00        99.2495                 NaN            NaN            NaN            NaN  0.589796                 NaN            NaN  0.160700                 NaN            NaN            NaN            NaN
  1235.59        2500.00        91.7540                 NaN            NaN            NaN            NaN  0.499609        2.69944                 NaN  0.769259        4.11576       0.161952                 NaN            NaN
  1233.08        2500.00        99.2828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.305662       0.345897       0.656316E-001            NaN            NaN
  1230.58        2500.00        53.3686                 NaN   3.18766                 NaN            NaN            NaN            NaN            NaN   3.99539        22.4102       0.680306        16.3579                 NaN
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   9.51382        11.9953       0.221989E-003   8.48066        40.8747       0.996410        28.1389                 NaN
  1225.56        2500.00                 NaN            NaN   4.96941                 NaN            NaN   13.5264                 NaN            NaN   8.02953        42.6748        1.44218        29.3577                 NaN
  1223.06        2500.00                 NaN            NaN   5.09247                 NaN            NaN   13.3666       0.145177E-003            NaN   8.03046        42.6736        1.44241        29.3943                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   6.58720        14.8140       0.193865E-005   8.41961        41.0180        1.03152        28.1296                 NaN
  1218.05        2500.00                 NaN            NaN   4.99482                 NaN            NaN   13.5085       0.157415E-005            NaN   8.04988        42.6374        1.43808        29.3713                 NaN
  1215.54        2500.00                 NaN            NaN   6.74065                 NaN            NaN  0.275640E-002            NaN            NaN   7.16931        45.3042        1.67017        29.2879        9.82505     
  1213.03        2500.00                 NaN            NaN   6.74067                 NaN            NaN  0.266389E-002            NaN            NaN   7.16931        45.3042        1.67018        29.2879        9.82512     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   9.51013        11.6815       0.127639E-004   8.27359        41.3460        1.08176        28.1070                 NaN
  1208.02        2500.00                 NaN            NaN   5.16492                 NaN            NaN   13.2750                 NaN            NaN   8.04585        42.6537        1.44214        29.4184                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   7.53101        13.9130                 NaN   8.46542        40.9391        1.01479        28.1367                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   7.45698        14.1085                 NaN   8.54489        40.7648       0.976254        28.1486                 NaN
  1200.50        2500.00                 NaN            NaN   5.20066                 NaN            NaN   13.2271       0.148883E-005            NaN   8.04696        42.6520        1.44310        29.4301                 NaN
  1197.99        2500.00                 NaN            NaN   5.21244                 NaN            NaN   13.2115       0.148734E-005            NaN   8.04740        42.6513        1.44340        29.4340                 NaN
  1195.49        2500.00                 NaN            NaN   5.21370                 NaN            NaN   13.2092       0.139421E-005            NaN   8.04610        42.6520        1.44417        29.4348                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   9.25142        11.9632       0.232644E-005   8.33427        41.2722        1.06900        28.1099                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   9.21045        12.0073       0.227020E-005   8.34336        41.2617        1.06703        28.1101                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   8.44337        13.0549                 NaN   8.48512        40.8441        1.01916        28.1534                 NaN
  1185.46        2500.00                 NaN            NaN   5.26553                 NaN            NaN   13.1396       0.143060E-005            NaN   8.04629        42.6484        1.44707        29.4530                 NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   9.09332        12.1343       0.221816E-005   8.37052        41.2297        1.06104        28.1112                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   9.05754        12.1733       0.204538E-005   8.38053        41.2178        1.05906        28.1118                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   8.73977        12.3908       0.207962E-005   8.43398        41.2883        1.06295        28.0843                 NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   8.71875        12.4167       0.251882E-005   8.43992        41.2786        1.06095        28.0851                 NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   8.68645        12.4551       0.244461E-005   8.44878        41.2650        1.05851        28.0862                 NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   8.93864        12.3051       0.245404E-005   8.41384        41.1779        1.05114        28.1134                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   8.90103        12.3458       0.225642E-005   8.42373        41.1669        1.04898        28.1136                 NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   8.61689        12.5385       0.223892E-004   8.47186        41.2313        1.05266        28.0888                 NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   8.58425        12.5748       0.177791E-005   8.48042        41.2207        1.05066        28.0892                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   8.56012        12.6058       0.169074E-005   8.48941        41.2061        1.04794        28.0906                 NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   8.53869        12.6319       0.165933E-005   8.49646        41.1956        1.04594        28.0914                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   8.51642        12.6602       0.160634E-005   8.50509        41.1824        1.04346        28.0924                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   8.49652        12.6848       0.160162E-005   8.51315        41.1708        1.04136        28.0933                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   8.47592        12.7103       0.154096E-005   8.52054        41.1601        1.03899        28.0941                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   8.45599        12.7357       0.150113E-005   8.52811        41.1478        1.03706        28.0953                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   8.44071        12.7566       0.142536E-005   8.53665        41.1351        1.03466        28.0963                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   8.42150        12.7803       0.141771E-005   8.54378        41.1244        1.03283        28.0971                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   8.40927        12.7986       0.127271E-005   8.55196        41.1116        1.03026        28.0983                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   8.38481        12.8301                 NaN   8.56039        41.0982        1.02718        28.0994                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   8.36990        12.8506       0.122143E-005   8.56836        41.0859        1.02474        28.1004                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   8.35770        12.8679                 NaN   8.57591        41.0744        1.02264        28.1015                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   8.34520        12.8857       0.111422E-005   8.58357        41.0626        1.02035        28.1026                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   8.33941        12.8942                 NaN   8.58993        41.0539        1.01916        28.1035                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   8.33012        12.9088                 NaN   8.59744        41.0422        1.01687        28.1045                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   8.32138        12.9231                 NaN   8.60513        41.0302        1.01448        28.1056                 NaN
  1120.30        2500.00                 NaN            NaN   5.53719                 NaN            NaN   12.7949       0.101809E-003            NaN   8.07152        42.5994        1.44817        29.5487                 NaN
  1117.79        2500.00                 NaN            NaN   5.54661                 NaN            NaN   12.7839       0.102143E-003            NaN   8.07284        42.5958        1.44822        29.5525                 NaN
  1115.29        2500.00                 NaN            NaN   5.55588                 NaN            NaN   12.7719       0.967449E-004            NaN   8.07364        42.5943        1.44835        29.5558                 NaN
  1112.78        2500.00                 NaN            NaN   5.56513                 NaN            NaN   12.7604       0.142245E-005  0.941557E-004   8.07469        42.5919        1.44842        29.5593                 NaN
  1110.28        2500.00                 NaN            NaN   5.57427                 NaN            NaN   12.7498       0.872678E-004            NaN   8.07590        42.5887        1.44835        29.5629                 NaN
  1107.77        2500.00                 NaN            NaN   5.58372                 NaN            NaN   12.7383       0.113793E-005  0.843156E-004   8.07708        42.5860        1.44836        29.5665                 NaN
  1105.26        2500.00                 NaN            NaN   5.59240                 NaN            NaN   12.7275       0.772732E-004            NaN   8.07830        42.5834        1.44846        29.5699                 NaN
  1102.76        2500.00                 NaN            NaN   5.60339                 NaN            NaN   12.7134                 NaN            NaN   8.08073        42.5798        1.44835        29.5743                 NaN
  1100.25        2500.00                 NaN            NaN   5.61246                 NaN            NaN   12.7025                 NaN            NaN   8.08192        42.5769        1.44842        29.5778                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   8.28266        13.0154                 NaN   8.68015        40.9127       0.991511        28.1176                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   8.28362        13.0197                 NaN   8.68749        40.9010       0.989219        28.1189                 NaN
  1092.73        2500.00                 NaN            NaN   5.63828                 NaN            NaN   12.6709                 NaN            NaN   8.08593        42.5694        1.44800        29.5875                 NaN
  1090.23        2500.00                 NaN            NaN   5.64516                 NaN            NaN   12.6640                 NaN            NaN   8.08566        42.5656        1.44871        29.5908                 NaN
  1087.72        2500.00                 NaN            NaN   5.65467                 NaN            NaN   12.6527                 NaN            NaN   8.08722        42.5626        1.44840        29.5943                 NaN
  1085.21        2500.00                 NaN            NaN   5.66291                 NaN            NaN   12.6426                 NaN            NaN   8.08813        42.5604        1.44847        29.5975                 NaN
  1082.71        2500.00                 NaN            NaN   5.67142                 NaN            NaN   12.6325                 NaN            NaN   8.08942        42.5573        1.44846        29.6009                 NaN
  1080.20        2500.00                 NaN            NaN   5.68096                 NaN            NaN   12.6226                 NaN            NaN   8.09183        42.5515        1.44801        29.6051                 NaN
  1077.69        2500.00                 NaN            NaN   5.68825                 NaN            NaN   12.6125                 NaN            NaN   8.09206        42.5511        1.44842        29.6077                 NaN
  1075.19        2500.00                 NaN            NaN   5.69573                 NaN            NaN   12.6016                 NaN            NaN   8.09244        42.5500        1.44940        29.6108                 NaN
  1072.68        2500.00                 NaN            NaN   5.70494                 NaN            NaN   12.5901       0.177703E-004            NaN   8.09278        42.5490        1.44934        29.6138                 NaN
  1070.18        2500.00                 NaN            NaN  0.273293E-005            NaN            NaN   10.9528        10.8659       0.197210E-005   8.80230        40.2625       0.898528        28.2180                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   8.34336        13.0163                 NaN   8.76460        40.7781       0.964853        28.1329                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   8.33636        13.0272       0.120233E-004   8.77151        40.7687       0.962718        28.1335                 NaN
  1062.66        2500.00                 NaN            NaN   5.73800                 NaN            NaN   12.5529                 NaN            NaN   8.10210        42.5295        1.44866        29.6288                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   8.38878        12.9882       0.149248E-005   8.78660        40.7415       0.957877        28.1370                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   8.37105        13.0102       0.317510E-005   8.79387        40.7306       0.955937        28.1383                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   8.39532        12.9888       0.168138E-005   8.79934        40.7227       0.954083        28.1397                 NaN
  1052.63        2500.00                 NaN            NaN   5.77351                 NaN            NaN   12.5117                 NaN            NaN   8.10846        42.5171        1.44766        29.6416                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   8.16082       0.943590E-005   13.4196        8.74257        40.5406       0.944858        28.1916                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN  0.133449E-005   10.4226        11.3737        8.91352        40.1854       0.884107        28.2207                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   10.6393        11.1854                 NaN   8.92715        40.1482       0.874501        28.2254                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN  0.861715E-003   10.4979        11.3151        8.94119        40.1428       0.876929        28.2252                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   8.48013        12.9327       0.206550E-005   8.83848        40.6600       0.941194        28.1475                 NaN
  1037.59        2500.00                 NaN            NaN   5.68517                 NaN            NaN   12.6497                 NaN            NaN   8.11019        42.4766        1.45059        29.6278                 NaN
  1035.09        2500.00                 NaN            NaN   2.61723                 NaN            NaN   18.0300                 NaN            NaN   8.67293        40.7081        1.04541        28.9264                 NaN
