|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.25/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q              hed           
  1508.77        2500.00        98.9681                 NaN            NaN            NaN            NaN   1.03185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9676                 NaN            NaN            NaN            NaN   1.03237                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9595                 NaN            NaN            NaN            NaN   1.04045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9444                 NaN            NaN            NaN            NaN   1.05562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9424                 NaN            NaN            NaN            NaN   1.05765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9082                 NaN            NaN            NaN            NaN   1.09182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8966                 NaN            NaN            NaN            NaN   1.10344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.4003                 NaN            NaN            NaN            NaN  0.575860        1.02389                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3832                 NaN            NaN            NaN            NaN  0.516828        1.09999                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4041                 NaN            NaN            NaN            NaN  0.510893        1.08497                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4277                 NaN            NaN            NaN            NaN   1.06968       0.502647                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4491                 NaN            NaN            NaN            NaN  0.497025        1.05385                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4712                 NaN            NaN            NaN            NaN  0.490155        1.03865                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4844                 NaN            NaN            NaN            NaN  0.487276        1.02834                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.5210                 NaN            NaN            NaN            NaN   1.00592       0.473121                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.5324                 NaN            NaN            NaN            NaN  0.997507       0.470106                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5513                 NaN            NaN            NaN            NaN  0.985270       0.463441                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5675                 NaN            NaN            NaN            NaN  0.458330       0.974210                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5864                 NaN  0.223474E-001            NaN            NaN  0.973684       0.417524                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.6107                 NaN  0.142459E-001            NaN            NaN  0.422456       0.952583                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.6213                 NaN  0.134915E-001            NaN            NaN  0.418194       0.947045                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6453                 NaN  0.430515E-001            NaN            NaN  0.945680       0.365995                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6597                 NaN  0.404068E-001            NaN            NaN  0.936987       0.362914                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6731                 NaN  0.379307E-001            NaN            NaN  0.926486       0.362465                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6870                 NaN  0.352480E-001            NaN            NaN  0.916137       0.361638                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7001                 NaN  0.329076E-001            NaN            NaN  0.906431       0.360607                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7115                 NaN  0.305152E-001            NaN            NaN  0.899586       0.358403                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        97.5109                 NaN  0.222424                 NaN            NaN   1.03292       0.591648                 NaN  0.642108                 NaN            NaN            NaN            NaN
  1438.60        2500.00        96.3312                 NaN  0.423558                 NaN            NaN  0.803744        1.15381                 NaN   1.28768                 NaN            NaN            NaN            NaN
  1436.09        2500.00        96.4516                 NaN  0.418941                 NaN            NaN  0.755954        1.12607                 NaN   1.24739                 NaN            NaN            NaN            NaN
  1433.58        2500.00        96.5643                 NaN  0.415282                 NaN            NaN   1.09819       0.712773                 NaN   1.20945                 NaN            NaN            NaN            NaN
  1431.08        2500.00        96.6714                 NaN  0.411732                 NaN            NaN  0.670547        1.07283                 NaN   1.17347                 NaN            NaN            NaN            NaN
  1428.57        2500.00        96.7747                 NaN  0.407817                 NaN            NaN   1.04659       0.632195                 NaN   1.13873                 NaN            NaN            NaN            NaN
  1426.07        2500.00        96.8681                 NaN  0.405188                 NaN            NaN   1.02475       0.594597                 NaN   1.10738                 NaN            NaN            NaN            NaN
  1423.56        2500.00        96.9641                 NaN  0.401184                 NaN            NaN   1.00138       0.558817                 NaN   1.07451                 NaN            NaN            NaN            NaN
  1421.05        2500.00        97.0482                 NaN  0.398690                 NaN            NaN  0.525815       0.981225                 NaN   1.04610                 NaN            NaN            NaN            NaN
  1418.55        2500.00        97.1313                 NaN  0.396029                 NaN            NaN  0.962312       0.492527                 NaN   1.01786                 NaN            NaN            NaN            NaN
  1416.04        2500.00        97.2158                 NaN  0.392136                 NaN            NaN  0.462913       0.939992                 NaN  0.989162                 NaN            NaN            NaN            NaN
  1413.53        2500.00        97.2898                 NaN  0.389673                 NaN            NaN  0.923575       0.432937                 NaN  0.964046                 NaN            NaN            NaN            NaN
  1411.03        2500.00        97.3620                 NaN  0.386971                 NaN            NaN  0.405243       0.906513                 NaN  0.939321                 NaN            NaN            NaN            NaN
  1408.52        2500.00        97.4312                 NaN  0.384521                 NaN            NaN  0.888292       0.380349                 NaN  0.915592                 NaN            NaN            NaN            NaN
  1406.02        2500.00        97.4990                 NaN  0.381226                 NaN            NaN  0.353027       0.874650                 NaN  0.892108                 NaN            NaN            NaN            NaN
  1403.51        2500.00        97.5637                 NaN  0.378710                 NaN            NaN  0.329599       0.858121                 NaN  0.869857                 NaN            NaN            NaN            NaN
  1401.00        2500.00        97.6182                 NaN  0.378336                 NaN            NaN  0.300411       0.850660                 NaN  0.852403                 NaN            NaN            NaN            NaN
  1398.50        2500.00        97.6932                 NaN  0.370331                 NaN            NaN  0.829024       0.283602                 NaN  0.823807                 NaN            NaN            NaN            NaN
  1395.99        2500.00        97.7369                 NaN  0.370941                 NaN            NaN  0.262203       0.820095                 NaN  0.809892                 NaN            NaN            NaN            NaN
  1393.48        2500.00        97.7974                 NaN  0.366406                 NaN            NaN  0.241562       0.806479                 NaN  0.788166                 NaN            NaN            NaN            NaN
  1390.98        2500.00        97.8464                 NaN  0.363829                 NaN            NaN  0.796397       0.222212                 NaN  0.771157                 NaN            NaN            NaN            NaN
  1388.47        2500.00        97.8979                 NaN  0.360634                 NaN            NaN  0.783845       0.204611                 NaN  0.753019                 NaN            NaN            NaN            NaN
  1385.96        2500.00        97.9458                 NaN  0.357311                 NaN            NaN  0.187236       0.773720                 NaN  0.735981                 NaN            NaN            NaN            NaN
  1383.46        2500.00        97.9876                 NaN  0.355330                 NaN            NaN  0.766945       0.168562                 NaN  0.721557                 NaN            NaN            NaN            NaN
  1380.95        2500.00        98.0445                 NaN  0.348286                 NaN            NaN  0.749259       0.157714                 NaN  0.700230                 NaN            NaN            NaN            NaN
  1378.45        2500.00        98.0668                 NaN  0.349903                 NaN            NaN  0.136734       0.753483                 NaN  0.693093                 NaN            NaN            NaN            NaN
  1375.94        2500.00        98.1373                 NaN  0.338596                 NaN            NaN  0.725320       0.132643                 NaN  0.666186                 NaN            NaN            NaN            NaN
  1373.43        2500.00        98.1648                 NaN  0.338096                 NaN            NaN  0.723738       0.116587                 NaN  0.656774                 NaN            NaN            NaN            NaN
  1370.93        2500.00        98.2056                 NaN  0.333827                 NaN            NaN  0.713655       0.104913                 NaN  0.642039                 NaN            NaN            NaN            NaN
  1368.42        2500.00        98.2427                 NaN  0.329204                 NaN            NaN  0.940650E-001  0.705773                 NaN  0.628225                 NaN            NaN            NaN            NaN
  1365.91        2500.00        98.2801                 NaN  0.324995                 NaN            NaN  0.834552E-001  0.696910                 NaN  0.614571                 NaN            NaN            NaN            NaN
  1363.41        2500.00        98.3160                 NaN  0.319015                 NaN            NaN  0.687152       0.772022E-001            NaN  0.600625                 NaN            NaN            NaN            NaN
  1360.90        2500.00        98.3420                 NaN  0.317931                 NaN            NaN  0.679636       0.677365E-001            NaN  0.592691                 NaN            NaN            NaN            NaN
  1358.40        2500.00        98.3886                 NaN  0.304832                 NaN            NaN  0.670984       0.643730E-001            NaN  0.571204                 NaN            NaN            NaN            NaN
  1355.89        2500.00        98.4151                 NaN  0.303380                 NaN            NaN  0.570697E-001  0.661273                 NaN  0.563190                 NaN            NaN            NaN            NaN
  1353.38        2500.00        98.4469                 NaN  0.297314                 NaN            NaN  0.654607       0.504043E-001            NaN  0.550799                 NaN            NaN            NaN            NaN
  1350.88        2500.00        98.4758                 NaN  0.291241                 NaN            NaN  0.646651       0.469499E-001            NaN  0.539365                 NaN            NaN            NaN            NaN
  1348.37        2500.00        98.5065                 NaN  0.285636                 NaN            NaN  0.638660       0.415125E-001            NaN  0.527720                 NaN            NaN            NaN            NaN
  1345.86        2500.00        98.5336                 NaN  0.278616                 NaN            NaN  0.419837E-001  0.629077                 NaN  0.516716                 NaN            NaN            NaN            NaN
  1343.36        2500.00        98.5609                 NaN  0.271879                 NaN            NaN  0.621210       0.401930E-001            NaN  0.505840                 NaN            NaN            NaN            NaN
  1340.85        2500.00        98.5874                 NaN  0.265245                 NaN            NaN  0.612149       0.399103E-001            NaN  0.495335                 NaN            NaN            NaN            NaN
  1338.35        2500.00        98.6126                 NaN  0.257964                 NaN            NaN  0.387030E-001  0.605797                 NaN  0.484932                 NaN            NaN            NaN            NaN
  1335.84        2500.00        98.6350                 NaN  0.252442                 NaN            NaN  0.599877       0.365275E-001            NaN  0.476117                 NaN            NaN            NaN            NaN
  1333.33        2500.00        98.6610                 NaN  0.241451                 NaN            NaN  0.587245       0.457669E-001            NaN  0.464528                 NaN            NaN            NaN            NaN
  1330.83        2500.00        98.6833                 NaN  0.236280                 NaN            NaN  0.582929       0.415755E-001            NaN  0.455932                 NaN            NaN            NaN            NaN
  1328.32        2500.00        98.7053                 NaN  0.227700                 NaN            NaN  0.571626       0.487562E-001            NaN  0.446616                 NaN            NaN            NaN            NaN
  1325.81        2500.00        98.7262                 NaN  0.219512                 NaN            NaN  0.563179       0.533634E-001            NaN  0.437747                 NaN            NaN            NaN            NaN
  1323.31        2500.00        98.7461                 NaN  0.211635                 NaN            NaN  0.553598       0.593795E-001            NaN  0.429316                 NaN            NaN            NaN            NaN
  1320.80        2500.00        98.7665                 NaN  0.203878                 NaN            NaN  0.546716       0.620514E-001            NaN  0.420811                 NaN            NaN            NaN            NaN
  1318.30        2500.00        98.7847                 NaN  0.195101                 NaN            NaN  0.538692       0.688467E-001            NaN  0.412696                 NaN            NaN            NaN            NaN
  1315.79        2500.00        98.8026                 NaN  0.186624                 NaN            NaN  0.529922       0.759593E-001            NaN  0.404891                 NaN            NaN            NaN            NaN
  1313.28        2500.00        98.8216                 NaN  0.178494                 NaN            NaN  0.842494E-001  0.518611                 NaN  0.397044                 NaN            NaN            NaN            NaN
  1310.78        2500.00        98.8369                 NaN  0.169323                 NaN            NaN  0.508175       0.955842E-001            NaN  0.390024                 NaN            NaN            NaN            NaN
  1308.27        2500.00        98.8530                 NaN  0.160842                 NaN            NaN  0.103524       0.499676                 NaN  0.382996                 NaN            NaN            NaN            NaN
  1305.76        2500.00        98.8690                 NaN  0.152353                 NaN            NaN  0.114710       0.487717                 NaN  0.376170                 NaN            NaN            NaN            NaN
  1303.26        2500.00        98.8827                 NaN  0.143068                 NaN            NaN  0.126180       0.478280                 NaN  0.369767                 NaN            NaN            NaN            NaN
  1300.75        2500.00        98.8974                 NaN  0.134911                 NaN            NaN  0.138559       0.465515                 NaN  0.363642                 NaN            NaN            NaN            NaN
  1298.25        2500.00        98.9095                 NaN  0.124953                 NaN            NaN  0.152637       0.455195                 NaN  0.357726                 NaN            NaN            NaN            NaN
  1295.74        2500.00        98.9188                 NaN  0.113941                 NaN            NaN  0.220754       0.393420                 NaN  0.353093                 NaN            NaN            NaN            NaN
  1293.23        2500.00        98.9358                 NaN  0.109203                 NaN            NaN  0.608801                 NaN            NaN  0.346173                 NaN            NaN            NaN            NaN
  1290.73        2500.00        98.9461                 NaN  0.100273                 NaN            NaN  0.611854                 NaN            NaN  0.341787                 NaN            NaN            NaN            NaN
  1288.22        2500.00        98.9584                 NaN  0.910426E-001            NaN            NaN  0.614199                 NaN            NaN  0.336408                 NaN            NaN            NaN            NaN
  1285.71        2500.00        83.9241                 NaN  0.632944                 NaN            NaN   3.28152                 NaN            NaN   2.12623        10.0352                 NaN            NaN            NaN
  1283.21        2500.00        81.7760                 NaN  0.670264                 NaN            NaN   3.73980                 NaN            NaN   2.38554        11.4284                 NaN            NaN            NaN
  1280.70        2500.00        73.0412                 NaN   1.04568                 NaN            NaN   5.11226                 NaN            NaN   3.47998        17.0912       0.229603                 NaN            NaN
  1278.20        2500.00        42.2098                 NaN   2.19426                 NaN            NaN   10.3287                 NaN            NaN   7.33921        36.8344        1.09367                 NaN            NaN
  1275.69        2500.00        60.7536                 NaN   1.29410                 NaN            NaN   7.51903                 NaN            NaN   5.03729        24.6821       0.713796                 NaN            NaN
  1273.18        2500.00        73.1063                 NaN  0.626996                 NaN            NaN   5.62776                 NaN            NaN   3.47992        16.6873       0.471734                 NaN            NaN
  1270.68        2500.00        77.5220                 NaN  0.553181                 NaN            NaN   3.98990       0.787827                 NaN   2.97754        13.7915       0.378033                 NaN            NaN
  1268.17        2500.00        82.3941                 NaN            NaN            NaN            NaN   4.55094                 NaN            NaN   2.29673        10.4866       0.271611                 NaN            NaN
  1265.66        2500.00        84.9409                 NaN            NaN            NaN            NaN   3.86596                 NaN            NaN   2.00061        8.96569       0.226860                 NaN            NaN
  1263.16        2500.00        87.0435                 NaN            NaN            NaN            NaN   3.38285                 NaN            NaN   1.74085        7.64515       0.187690                 NaN            NaN
  1260.65        2500.00        89.7383                 NaN            NaN            NaN            NaN   2.23394                 NaN            NaN   1.38266        6.47150       0.173617                 NaN            NaN
  1258.15        2500.00        86.5006                 NaN            NaN            NaN            NaN   2.97046                 NaN            NaN   1.82227        8.45312       0.253585                 NaN            NaN
  1255.64        2500.00        72.0912                 NaN   2.67659                 NaN            NaN   1.31961                 NaN            NaN   3.32952        19.9520       0.631045                 NaN            NaN
  1253.13        2500.00        95.9252                 NaN            NaN            NaN            NaN   3.37889                 NaN            NaN  0.695906                 NaN            NaN            NaN            NaN
  1250.63        2500.00        99.4446                 NaN            NaN            NaN            NaN  0.396944                 NaN            NaN  0.158406                 NaN            NaN            NaN            NaN
  1248.12        2500.00        97.8887                 NaN            NaN            NaN            NaN   1.03873       0.491290                 NaN  0.581240                 NaN            NaN            NaN            NaN
  1245.61        2500.00        99.2000                 NaN            NaN            NaN            NaN  0.542586                 NaN            NaN  0.958561E-001  0.161523                 NaN            NaN            NaN
  1243.11        2500.00        70.8304                 NaN  0.916356                 NaN            NaN            NaN            NaN            NaN   2.09271        17.0147       0.305156        8.84063                 NaN
  1240.60        2500.00        95.0093                 NaN            NaN            NaN            NaN  0.473070        3.33387                 NaN   1.18378                 NaN            NaN            NaN            NaN
  1238.10        2500.00        99.4353                 NaN            NaN            NaN            NaN  0.416902                 NaN            NaN  0.147834                 NaN            NaN            NaN            NaN
  1235.59        2500.00        92.8207                 NaN            NaN            NaN            NaN  0.340055        1.91765                 NaN  0.710168        4.12413       0.872761E-001            NaN            NaN
  1233.08        2500.00        99.3437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.278979       0.342360       0.349662E-001            NaN            NaN
  1230.58        2500.00        54.5132                 NaN   1.91461                 NaN            NaN            NaN            NaN            NaN   3.76718        22.9279       0.374415        16.5027                 NaN
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN   7.32880        9.10025       0.169900E-003   8.48326        44.3872       0.581766        30.1185                 NaN
  1225.56        2500.00                 NaN            NaN   3.15588                 NaN            NaN   10.4902                 NaN            NaN   8.00552        46.1880       0.839233        31.3211                 NaN
  1223.06        2500.00                 NaN            NaN   3.23375                 NaN            NaN   10.3768       0.108049E-003            NaN   8.00606        46.1837       0.839296        31.3603                 NaN
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN   4.91811        11.4138       0.147120E-005   8.42118        44.5351       0.602133        30.1097                 NaN
  1218.05        2500.00                 NaN            NaN   3.17172                 NaN            NaN   10.4777       0.117146E-005            NaN   8.02600        46.1465       0.836783        31.3412                 NaN
  1215.54        2500.00                 NaN            NaN   4.27277                 NaN            NaN  0.213690E-002            NaN            NaN   7.13571        48.9463       0.970125        31.2000        7.47297     
  1213.03        2500.00                 NaN            NaN   4.27259                 NaN            NaN  0.206537E-002            NaN            NaN   7.13568        48.9453       0.970090        31.2015        7.47279     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN   7.41885        8.72453       0.983363E-005   8.27226        44.8719       0.631158        30.0813                 NaN
  1208.02        2500.00                 NaN            NaN   3.27881                 NaN            NaN   10.3120                 NaN            NaN   8.02100        46.1551       0.838936        31.3942                 NaN
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN   5.62794        10.7400                 NaN   8.46712        44.4456       0.592261        30.1271                 NaN
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN   5.75011        10.7260                 NaN   8.54768        44.2613       0.569823        30.1451                 NaN
  1200.50        2500.00                 NaN            NaN   3.30102                 NaN            NaN   10.2772       0.110873E-005            NaN   8.02191        46.1497       0.839390        31.4108                 NaN
  1197.99        2500.00                 NaN            NaN   3.30833                 NaN            NaN   10.2658       0.110774E-005            NaN   8.02228        46.1477       0.839529        31.4164                 NaN
  1195.49        2500.00                 NaN            NaN   3.30901                 NaN            NaN   10.2633       0.103844E-005            NaN   8.02100        46.1479       0.839949        31.4188                 NaN
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN   7.22122        8.94150       0.179694E-005   8.33285        44.7860       0.623565        30.0949                 NaN
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN   7.18975        8.97552       0.175384E-005   8.34192        44.7737       0.622397        30.0967                 NaN
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN   6.33302        10.0853                 NaN   8.48757        44.3409       0.594729        30.1584                 NaN
  1185.46        2500.00                 NaN            NaN   3.34127                 NaN            NaN   10.2132       0.106601E-005            NaN   8.02094        46.1393       0.841501        31.4438                 NaN
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN   7.09989        9.07359       0.171312E-005   8.36903        44.7364       0.618836        30.1023                 NaN
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN   7.07241        9.10387       0.157987E-005   8.37902        44.7226       0.617663        30.1044                 NaN
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN   6.81455        9.26634       0.160642E-005   8.43159        44.7943       0.619847        30.0734                 NaN
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN   6.79879        9.28617       0.194778E-005   8.43753        44.7831       0.618662        30.0758                 NaN
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN   6.77471        9.31590       0.188908E-005   8.44637        44.7673       0.617216        30.0785                 NaN
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN   6.98152        9.20536       0.189846E-005   8.41225        44.6759       0.612958        30.1120                 NaN
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN   6.95271        9.23691       0.174433E-005   8.42211        44.6629       0.611675        30.1137                 NaN
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN   6.72207        9.38047       0.173266E-004   8.46944        44.7284       0.613746        30.0859                 NaN
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN   6.69702        9.40860       0.137476E-005   8.47798        44.7160       0.612560        30.0878                 NaN
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN   6.67909        9.43260       0.130757E-005   8.48699        44.6996       0.610954        30.0908                 NaN
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN   6.66267        9.45284       0.128350E-005   8.49404        44.6874       0.609772        30.0932                 NaN
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN   6.64614        9.47477       0.124272E-005   8.50267        44.6723       0.608306        30.0958                 NaN
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN   6.63121        9.49383       0.123928E-005   8.51071        44.6589       0.607060        30.0983                 NaN
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN   6.61550        9.51360       0.119255E-005   8.51810        44.6465       0.605659        30.1006                 NaN
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN   6.60054        9.53333       0.116192E-005   8.52568        44.6324       0.604514        30.1035                 NaN
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN   6.58938        9.54951       0.110345E-005   8.53421        44.6178       0.603095        30.1060                 NaN
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN   6.57497        9.56792       0.109772E-005   8.54132        44.6053       0.602006        30.1084                 NaN
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN   6.56599        9.58206       0.985608E-006   8.54951        44.5907       0.600493        30.1113                 NaN
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN   6.54770        9.60639                 NaN   8.55795        44.5753       0.598675        30.1139                 NaN
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN   6.53664        9.62235       0.946224E-006   8.56591        44.5612       0.597235        30.1166                 NaN
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN   6.52771        9.63565                 NaN   8.57345        44.5479       0.595993        30.1192                 NaN
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN   6.51854        9.64949       0.863464E-006   8.58111        44.5343       0.594641        30.1219                 NaN
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN   6.51433        9.65611                 NaN   8.58744        44.5239       0.593922        30.1243                 NaN
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN   6.50764        9.66747                 NaN   8.59495        44.5104       0.592573        30.1269                 NaN
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN   6.50141        9.67856                 NaN   8.60263        44.4966       0.591162        30.1296                 NaN
  1120.30        2500.00                 NaN            NaN   3.50933                 NaN            NaN   9.96692       0.760175E-004            NaN   8.04454        46.0564       0.841279        31.5814                 NaN
  1117.79        2500.00                 NaN            NaN   3.51515                 NaN            NaN   9.95927       0.762253E-004            NaN   8.04582        46.0515       0.841273        31.5869                 NaN
  1115.29        2500.00                 NaN            NaN   3.52085                 NaN            NaN   9.95069       0.721985E-004            NaN   8.04654        46.0487       0.841314        31.5918                 NaN
  1112.78        2500.00                 NaN            NaN   3.52655                 NaN            NaN   9.94258       0.106182E-005  0.708680E-004   8.04754        46.0450       0.841324        31.5969                 NaN
  1110.28        2500.00                 NaN            NaN   3.53218                 NaN            NaN   9.93522       0.651281E-004            NaN   8.04871        46.0404       0.841251        31.6022                 NaN
  1107.77        2500.00                 NaN            NaN   3.53801                 NaN            NaN   9.92709       0.849512E-006  0.634989E-004   8.04983        46.0364       0.841228        31.6074                 NaN
  1105.26        2500.00                 NaN            NaN   3.54334                 NaN            NaN   9.91950       0.576698E-004            NaN   8.05099        46.0325       0.841251        31.6124                 NaN
  1102.76        2500.00                 NaN            NaN   3.55014                 NaN            NaN   9.90938                 NaN            NaN   8.05337        46.0275       0.841157        31.6185                 NaN
  1100.25        2500.00                 NaN            NaN   3.55571                 NaN            NaN   9.90206                 NaN            NaN   8.05448        46.0230       0.841160        31.6236                 NaN
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN   6.47706        9.74957                 NaN   8.67757        44.3609       0.577587        30.1573                 NaN
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN   6.47840        9.75289                 NaN   8.68490        44.3474       0.576233        30.1602                 NaN
  1092.73        2500.00                 NaN            NaN   3.57158                 NaN            NaN   9.87934                 NaN            NaN   8.05835        46.0118       0.840822        31.6382                 NaN
  1090.23        2500.00                 NaN            NaN   3.57579                 NaN            NaN   9.87506                 NaN            NaN   8.05805        46.0067       0.841205        31.6431                 NaN
  1087.72        2500.00                 NaN            NaN   3.58165                 NaN            NaN   9.86715                 NaN            NaN   8.05955        46.0024       0.840996        31.6483                 NaN
  1085.21        2500.00                 NaN            NaN   3.58670                 NaN            NaN   9.86021                 NaN            NaN   8.06040        45.9987       0.841002        31.6530                 NaN
  1082.71        2500.00                 NaN            NaN   3.59192                 NaN            NaN   9.85316                 NaN            NaN   8.06164        45.9943       0.840964        31.6580                 NaN
  1080.20        2500.00                 NaN            NaN   3.59780                 NaN            NaN   9.84657                 NaN            NaN   8.06401        45.9870       0.840675        31.6639                 NaN
  1077.69        2500.00                 NaN            NaN   3.60225                 NaN            NaN   9.83931                 NaN            NaN   8.06418        45.9854       0.840878        31.6680                 NaN
  1075.19        2500.00                 NaN            NaN   3.60682                 NaN            NaN   9.83161                 NaN            NaN   8.06449        45.9830       0.841415        31.6727                 NaN
  1072.68        2500.00                 NaN            NaN   3.61248                 NaN            NaN   9.82330       0.135877E-004            NaN   8.06479        45.9809       0.841347        31.6772                 NaN
  1070.18        2500.00                 NaN            NaN  0.173322E-005            NaN            NaN   8.23272        8.46679       0.152803E-005   8.80491        43.6726       0.523549        30.2994                 NaN
  1067.67        2500.00                 NaN            NaN            NaN            NaN            NaN   6.53190        9.74897                 NaN   8.76185        44.2044       0.561833        30.1911                 NaN
  1065.16        2500.00                 NaN            NaN            NaN            NaN            NaN   6.52717        9.75729       0.936944E-005   8.76870        44.1932       0.560570        30.1931                 NaN
  1062.66        2500.00                 NaN            NaN   3.63276                 NaN            NaN   9.79813                 NaN            NaN   8.07390        45.9555       0.840831        31.6989                 NaN
  1060.15        2500.00                 NaN            NaN            NaN            NaN            NaN   6.56967        9.72670       0.116337E-005   8.78381        44.1622       0.557717        30.1999                 NaN
  1057.64        2500.00                 NaN            NaN            NaN            NaN            NaN   6.55662        9.74362       0.247309E-005   8.79105        44.1494       0.556568        30.2027                 NaN
  1055.14        2500.00                 NaN            NaN            NaN            NaN            NaN   6.57572        9.72695       0.130985E-005   8.79649        44.1399       0.555469        30.2055                 NaN
  1052.63        2500.00                 NaN            NaN   3.65458                 NaN            NaN   9.76927                 NaN            NaN   8.08007        45.9378       0.840124        31.7182                 NaN
  1050.13        2500.00                 NaN            NaN            NaN            NaN            NaN   6.39869       0.732029E-005   10.0747        8.74300        43.9579       0.550269        30.2754                 NaN
  1047.62        2500.00                 NaN            NaN            NaN            NaN            NaN  0.103093E-005   7.80863        8.87076        8.91528        43.5777       0.514948        30.3127                 NaN
  1045.11        2500.00                 NaN            NaN            NaN            NaN            NaN   7.97071        8.73363                 NaN   8.92908        43.5374       0.509347        30.3198                 NaN
  1042.61        2500.00                 NaN            NaN            NaN            NaN            NaN  0.665746E-003   7.86648        8.82837        8.94299        43.5301       0.510737        30.3206                 NaN
  1040.10        2500.00                 NaN            NaN            NaN            NaN            NaN   6.64547        9.68250       0.161256E-005   8.83549        44.0663       0.547854        30.2224                 NaN
  1037.59        2500.00                 NaN            NaN   3.59805                 NaN            NaN   9.87065                 NaN            NaN   8.08237        45.8924       0.841726        31.7148                 NaN
