|6.6.6
Archiving\03_Data\frac/QFM_m2.25/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1533.83        2500.00        98.9854                 NaN            NaN            NaN  0.928607E-001  0.921780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0023                 NaN            NaN            NaN  0.912157E-001  0.906517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0095                 NaN            NaN            NaN  0.902018E-001  0.900320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.8791                 NaN            NaN            NaN  0.148758E-001  0.377287       0.728707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.3541                 NaN            NaN            NaN  0.323611E-002            NaN  0.642631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.2277                 NaN            NaN            NaN  0.163057                 NaN   1.60922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.7723                 NaN            NaN            NaN            NaN            NaN   1.22767                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.7713                 NaN            NaN            NaN            NaN            NaN   1.22871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.7630                 NaN            NaN            NaN            NaN            NaN   1.23703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.7596                 NaN            NaN            NaN            NaN            NaN   1.24035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.7458                 NaN            NaN            NaN            NaN            NaN   1.25418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7371                 NaN            NaN            NaN            NaN            NaN   1.26289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.8245                 NaN            NaN            NaN            NaN            NaN   1.17554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.6062                 NaN            NaN            NaN            NaN            NaN   1.39376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.6700                 NaN            NaN            NaN            NaN            NaN   1.33003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.6234                 NaN            NaN            NaN            NaN            NaN   1.37662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.2948                 NaN            NaN            NaN            NaN            NaN  0.768585       0.936614                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.0654                 NaN            NaN            NaN            NaN            NaN   1.41584       0.518806                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.0901                 NaN            NaN            NaN            NaN            NaN  0.518778        1.39115                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1189                 NaN            NaN            NaN            NaN            NaN   1.37041       0.510734                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1411                 NaN            NaN  0.710727E-003            NaN            NaN  0.512507        1.34571                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1672                 NaN            NaN  0.135047E-002            NaN            NaN   1.32121       0.510283                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.1892                 NaN            NaN  0.423686E-002            NaN            NaN  0.512617        1.29399                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2119                 NaN            NaN  0.396006E-002            NaN            NaN  0.511372        1.27282                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2362                 NaN            NaN  0.371637E-002            NaN            NaN   1.25454       0.505552                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2568                 NaN            NaN  0.348974E-002  0.111718E-005            NaN   1.23788       0.501835                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.2780                 NaN            NaN  0.324645E-002            NaN            NaN   1.22028       0.498458                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.2988                 NaN            NaN  0.302551E-002            NaN            NaN  0.494734        1.20348                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3183                 NaN            NaN  0.278296E-002  0.108462E-005            NaN   1.18684       0.492039                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3454                 NaN            NaN  0.235780E-002  0.680443E-001            NaN   1.21311       0.371119                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3679                 NaN            NaN  0.206028E-002  0.968271E-001            NaN   1.21397       0.319216                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.3844                 NaN            NaN  0.187781E-002  0.931267E-001            NaN  0.322958        1.19767                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4020                 NaN            NaN  0.169632E-002  0.900131E-001            NaN   1.18080       0.325439                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4164                 NaN            NaN  0.152402E-002  0.866082E-001            NaN  0.328588        1.16685                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4310                 NaN            NaN  0.135669E-002  0.834645E-001            NaN   1.15318       0.331024                 NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4437                 NaN            NaN  0.119247E-002  0.784119E-001            NaN   1.14080       0.335915                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4631                 NaN            NaN  0.103798E-002  0.785108E-001            NaN   1.12368       0.333720                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4718                 NaN            NaN  0.888192E-003  0.738095E-001            NaN  0.337603        1.11594                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4844                 NaN            NaN  0.749645E-003  0.707919E-001            NaN  0.340774        1.10329                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.4958                 NaN            NaN  0.616097E-003  0.678495E-001            NaN   1.09294       0.342793                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.5063                 NaN            NaN  0.485413E-003  0.649179E-001            NaN  0.345087        1.08318                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.5168                 NaN            NaN  0.359391E-003  0.619978E-001            NaN  0.347498        1.07332                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.5267                 NaN            NaN  0.239180E-003  0.590935E-001            NaN   1.06463       0.349346                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.5346                 NaN            NaN  0.126802E-003  0.558951E-001            NaN   1.05752       0.351895                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.5441                 NaN            NaN  0.341555E-004  0.533745E-001            NaN   1.04966       0.352811                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.5108                 NaN            NaN            NaN  0.557093E-001            NaN   1.04747       0.366812                 NaN            NaN  0.192465E-001            NaN            NaN            NaN
  1418.55        2500.00        96.4655                 NaN            NaN            NaN  0.655896                 NaN  0.442322        1.37245                 NaN            NaN   1.06386                 NaN            NaN            NaN
  1416.04        2500.00        96.5509                 NaN            NaN            NaN  0.650805                 NaN   1.35057       0.410151                 NaN            NaN   1.03753                 NaN            NaN            NaN
  1413.53        2500.00        96.6347                 NaN            NaN            NaN  0.648313                 NaN   1.33751       0.367401                 NaN            NaN   1.01206                 NaN            NaN            NaN
  1411.03        2500.00        95.1848                 NaN            NaN            NaN  0.615794                 NaN   1.51516        1.27823                 NaN            NaN   1.40602                 NaN            NaN            NaN
  1408.52        2500.00        98.1955                 NaN            NaN            NaN  0.447574                 NaN  0.812469                 NaN            NaN            NaN  0.544491                 NaN            NaN            NaN
  1406.02        2500.00        96.8997                 NaN            NaN            NaN  0.745923                 NaN   1.40624                 NaN            NaN            NaN  0.948148                 NaN            NaN            NaN
  1403.51        2500.00        96.9512                 NaN            NaN            NaN  0.726360                 NaN   1.39349                 NaN            NaN            NaN  0.928983                 NaN            NaN            NaN
  1401.00        2500.00        97.0067                 NaN            NaN            NaN  0.712341                 NaN   1.37157                 NaN            NaN            NaN  0.909417                 NaN            NaN            NaN
  1398.50        2500.00        97.0454                 NaN            NaN            NaN  0.679767                 NaN  0.483089E-001   1.33467                 NaN            NaN  0.891852                 NaN            NaN            NaN
  1395.99        2500.00        97.0970                 NaN            NaN            NaN  0.647446                 NaN   1.27528       0.110025                 NaN            NaN  0.870282                 NaN            NaN            NaN
  1393.48        2500.00        97.1529                 NaN            NaN            NaN  0.646552                 NaN   1.26811       0.792034E-001            NaN            NaN  0.853237                 NaN            NaN            NaN
  1390.98        2500.00        97.1897                 NaN            NaN            NaN  0.648940                 NaN   1.28047       0.400130E-001            NaN            NaN  0.840906                 NaN            NaN            NaN
  1388.47        2500.00        97.2207                 NaN            NaN            NaN  0.647815                 NaN  0.169838E-001   1.28373                 NaN            NaN  0.830764                 NaN            NaN            NaN
  1385.96        2500.00        97.3376                 NaN            NaN            NaN  0.627787                 NaN   1.23446       0.711585E-002            NaN            NaN  0.793058                 NaN            NaN            NaN
  1383.46        2500.00        97.3530                 NaN            NaN            NaN  0.625477                 NaN   1.23425                 NaN            NaN            NaN  0.787230                 NaN            NaN            NaN
  1380.95        2500.00        97.3971                 NaN            NaN            NaN  0.617322                 NaN   1.21339                 NaN            NaN            NaN  0.772194                 NaN            NaN            NaN
  1378.45        2500.00        97.4410                 NaN            NaN            NaN  0.609998                 NaN   1.19151                 NaN            NaN            NaN  0.757473                 NaN            NaN            NaN
  1375.94        2500.00        97.4842                 NaN            NaN            NaN  0.595258                 NaN   1.17903                 NaN            NaN            NaN  0.741555                 NaN            NaN            NaN
  1373.43        2500.00        97.5257                 NaN            NaN            NaN  0.594632                 NaN   1.15155                 NaN            NaN            NaN  0.728125                 NaN            NaN            NaN
  1370.93        2500.00        97.5638                 NaN            NaN            NaN  0.581201                 NaN   1.14098                 NaN            NaN            NaN  0.714019                 NaN            NaN            NaN
  1368.42        2500.00        97.5981                 NaN            NaN            NaN  0.561360                 NaN   1.14076                 NaN            NaN            NaN  0.699788                 NaN            NaN            NaN
  1365.91        2500.00        97.6376                 NaN            NaN            NaN  0.559402                 NaN   1.11600                 NaN            NaN            NaN  0.687024                 NaN            NaN            NaN
  1363.41        2500.00        97.6726                 NaN            NaN            NaN  0.548552                 NaN   1.10465                 NaN            NaN            NaN  0.674152                 NaN            NaN            NaN
  1360.90        2500.00        97.7060                 NaN            NaN            NaN  0.540118                 NaN   1.09170                 NaN            NaN            NaN  0.662141                 NaN            NaN            NaN
  1358.40        2500.00        97.7411                 NaN            NaN            NaN  0.532711                 NaN   1.07636                 NaN            NaN            NaN  0.649877                 NaN            NaN            NaN
  1355.89        2500.00        97.7723                 NaN            NaN            NaN  0.526049                 NaN   1.06298                 NaN            NaN            NaN  0.638713                 NaN            NaN            NaN
  1353.38        2500.00        97.8036                 NaN            NaN            NaN  0.514075                 NaN   1.05545                 NaN            NaN            NaN  0.626907                 NaN            NaN            NaN
  1350.88        2500.00        97.8297                 NaN            NaN            NaN  0.504769                 NaN   1.04833                 NaN            NaN            NaN  0.617240                 NaN            NaN            NaN
  1348.37        2500.00        97.8679                 NaN            NaN            NaN  0.491841                 NaN   1.03655                 NaN            NaN            NaN  0.603724                 NaN            NaN            NaN
  1345.86        2500.00        97.8856                 NaN            NaN            NaN  0.493580                 NaN   1.02413                 NaN            NaN            NaN  0.596682                 NaN            NaN            NaN
  1343.36        2500.00        97.9232                 NaN            NaN            NaN  0.483422                 NaN   1.00868                 NaN            NaN            NaN  0.584655                 NaN            NaN            NaN
  1340.85        2500.00        97.8036                 NaN            NaN            NaN  0.465646                 NaN   1.06366                 NaN            NaN            NaN  0.605240       0.618939E-001            NaN            NaN
  1338.35        2500.00        97.6543                 NaN            NaN            NaN  0.449524                 NaN   1.12148                 NaN            NaN            NaN  0.630198       0.144466                 NaN            NaN
  1335.84        2500.00        97.6985                 NaN            NaN            NaN  0.458541                 NaN   1.08164                 NaN            NaN            NaN  0.620283       0.141075                 NaN            NaN
  1333.33        2500.00        97.7459                 NaN            NaN            NaN  0.436492                 NaN   1.07713                 NaN            NaN            NaN  0.604818       0.135672                 NaN            NaN
  1330.83        2500.00        97.7904                 NaN            NaN            NaN  0.430613                 NaN   1.05470                 NaN            NaN            NaN  0.592833       0.131508                 NaN            NaN
  1328.32        2500.00        97.8339                 NaN            NaN            NaN  0.423229                 NaN   1.03477                 NaN            NaN            NaN  0.580752       0.127311                 NaN            NaN
  1325.81        2500.00        97.8775                 NaN            NaN            NaN  0.414590                 NaN   1.01650                 NaN            NaN            NaN  0.568248       0.123153                 NaN            NaN
  1323.31        2500.00        97.9190                 NaN            NaN            NaN  0.408119                 NaN  0.996679                 NaN            NaN            NaN  0.556891       0.119337                 NaN            NaN
  1320.80        2500.00        97.9607                 NaN            NaN            NaN  0.397239                 NaN  0.981802                 NaN            NaN            NaN  0.544926       0.115313                 NaN            NaN
  1318.30        2500.00        97.9992                 NaN            NaN            NaN  0.393229                 NaN  0.960919                 NaN            NaN            NaN  0.534608       0.112050                 NaN            NaN
  1315.79        2500.00        98.0411                 NaN            NaN            NaN  0.380940                 NaN  0.948024                 NaN            NaN            NaN  0.522065       0.107872                 NaN            NaN
  1313.28        2500.00        98.0785                 NaN            NaN            NaN  0.373926                 NaN  0.930871                 NaN            NaN            NaN  0.512216       0.104473                 NaN            NaN
  1310.78        2500.00        98.1147                 NaN            NaN            NaN  0.363140                 NaN  0.919744                 NaN            NaN            NaN  0.501572       0.100879                 NaN            NaN
  1308.27        2500.00        98.1496                 NaN            NaN            NaN  0.351170                 NaN  0.910453                 NaN            NaN            NaN  0.491381       0.973655E-001            NaN            NaN
  1305.76        2500.00        98.1859                 NaN            NaN            NaN  0.343825                 NaN  0.894783                 NaN            NaN            NaN  0.481396       0.940559E-001            NaN            NaN
  1303.26        2500.00        98.2210                 NaN            NaN            NaN  0.334140                 NaN  0.882436                 NaN            NaN            NaN  0.471540       0.908699E-001            NaN            NaN
  1300.75        2500.00        98.2544                 NaN            NaN            NaN  0.322760                 NaN  0.873268                 NaN            NaN            NaN  0.461980       0.875952E-001            NaN            NaN
  1298.25        2500.00        98.2865                 NaN            NaN            NaN  0.313420                 NaN  0.862750                 NaN            NaN            NaN  0.452877       0.844845E-001            NaN            NaN
  1295.74        2500.00        66.6922                 NaN            NaN            NaN   2.86716                 NaN   7.53631                 NaN            NaN            NaN   4.52282        1.14177        17.2397                 NaN
  1293.23        2500.00        67.2643                 NaN            NaN            NaN   2.78695                 NaN   7.56443                 NaN            NaN            NaN   4.42878        1.08196        16.8736                 NaN
  1290.73        2500.00        73.4076                 NaN            NaN            NaN   2.22489                 NaN   6.35773                 NaN            NaN            NaN   3.61755       0.855206        13.5371                 NaN
  1288.22        2500.00        77.9560                 NaN            NaN            NaN   1.78285                 NaN   5.46008                 NaN            NaN            NaN   3.01373       0.692170        11.0952                 NaN
  1285.71        2500.00        81.3084                 NaN            NaN            NaN   1.43552                 NaN   4.80662                 NaN            NaN            NaN   2.56657       0.573652        9.30920                 NaN
  1283.21        2500.00        83.8033                 NaN            NaN            NaN   1.14930                 NaN   4.34376                 NaN            NaN            NaN   2.23200       0.485036        7.98656                 NaN
  1280.70        2500.00        85.5605                 NaN            NaN            NaN  0.925712                 NaN   4.04992                 NaN            NaN            NaN   1.99467       0.420706        7.04851                 NaN
  1278.20        2500.00        84.0316                 NaN            NaN            NaN   1.07140                 NaN   4.25270                 NaN            NaN            NaN   2.26642       0.495845        7.88204                 NaN
  1275.69        2500.00        91.5604                 NaN            NaN            NaN  0.335422                 NaN   2.91580                 NaN            NaN            NaN   1.12826       0.180961        3.87920                 NaN
  1273.18        2500.00        88.6551                 NaN            NaN            NaN            NaN            NaN   4.17268                 NaN            NaN            NaN   1.52244       0.295418        5.35437                 NaN
  1270.68        2500.00        89.8780                 NaN            NaN            NaN  0.380316                 NaN   3.16813       0.153858                 NaN            NaN   1.42236       0.246981        4.75036                 NaN
  1268.17        2500.00        89.7560                 NaN            NaN            NaN            NaN            NaN   3.64964                 NaN            NaN            NaN   1.40397       0.272066        4.91836                 NaN
  1265.66        2500.00        93.0065                 NaN            NaN            NaN            NaN            NaN   2.68273                 NaN            NaN            NaN   1.00196       0.120675        3.18812                 NaN
  1263.16        2500.00        91.5288                 NaN            NaN            NaN            NaN            NaN   3.21221                 NaN            NaN            NaN   1.18073       0.178494        3.89975                 NaN
  1260.65        2500.00        92.5554                 NaN            NaN            NaN            NaN            NaN   2.55411       0.114843                 NaN            NaN   1.02470       0.190949        3.56003                 NaN
  1258.15        2500.00        93.2878                 NaN            NaN            NaN            NaN            NaN   2.65555                 NaN            NaN            NaN  0.930291       0.122068        3.00428                 NaN
  1255.64        2500.00        92.5299                 NaN            NaN            NaN            NaN            NaN   1.39594        1.14352                 NaN            NaN   1.05684       0.154478        3.71930                 NaN
  1253.13        2500.00        95.0864                 NaN            NaN            NaN            NaN            NaN   2.05869                 NaN            NaN            NaN  0.684375       0.972044E-001   2.07328                 NaN
  1250.63        2500.00        89.5967                 NaN            NaN            NaN            NaN            NaN   3.26884       0.257102                 NaN            NaN   1.50267       0.236165        5.13851                 NaN
  1248.12        2500.00        98.5238                 NaN            NaN            NaN            NaN            NaN  0.869507E-001  0.718900                 NaN            NaN  0.251472       0.469740E-001  0.371910                 NaN
  1245.61        2500.00        91.8595                 NaN            NaN            NaN            NaN            NaN   1.41317       0.715837                 NaN            NaN   1.10110       0.268778        4.64165                 NaN
  1243.11        2500.00        94.0979                 NaN            NaN            NaN            NaN            NaN   1.27404       0.553708                 NaN            NaN  0.788312       0.192810        3.09325                 NaN
  1240.60        2500.00        96.0916                 NaN            NaN            NaN  0.642388                 NaN  0.825714       0.376994E-001            NaN            NaN  0.313962                 NaN   2.04266       0.459909E-001
  1238.10        2500.00        99.5692                 NaN            NaN            NaN  0.189249E-005            NaN  0.394140                 NaN            NaN            NaN  0.366910E-001            NaN            NaN            NaN
  1235.59        2500.00        98.5690                 NaN            NaN            NaN            NaN            NaN  0.546362E-001  0.724641                 NaN            NaN  0.286299                 NaN  0.365453                 NaN
  1233.08        2500.00        88.2323                 NaN            NaN            NaN            NaN            NaN   1.06145        1.46207       0.277387E-003            NaN   1.13734       0.150099        4.75400        3.20249     
  1230.58        2500.00        74.9013                 NaN            NaN            NaN            NaN            NaN   4.49813       0.114379       0.900942E-005            NaN   2.41510       0.233512        10.3520        7.48561     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.00820        12.1049       0.967251E-005            NaN   8.44729        1.16227        43.3495        30.9279     
  1225.56        2500.00                 NaN            NaN            NaN            NaN   4.34033                 NaN   7.36886        2.15814                 NaN            NaN   8.25502        1.45599        44.3792        32.0424     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.95059        12.1674       0.252861E-003            NaN   8.46372        1.15923        43.3307        30.9281     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.92252        12.1983       0.155725E-003            NaN   8.47191        1.15768        43.3213        30.9282     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   4.36622                 NaN   7.33512        2.15785                 NaN            NaN   8.26038        1.45600        44.3739        32.0505     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.86216        12.2559       0.865098E-002            NaN   8.48834        1.15450        43.3020        30.9285     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.87776        12.4696                 NaN            NaN   8.63192        1.08986        42.9796        30.9512     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.80883        12.3149       0.871271E-002            NaN   8.50462        1.15128        43.2828        30.9288     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.1760       0.135732        5.94678                 NaN   8.55953        1.11991        43.1163        30.9457     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.42624        11.8032        1.91889                 NaN   8.49727        1.16316        43.2530        30.9382     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.3574        5.89686                 NaN            NaN   8.58271        1.11943        43.0998        30.9438     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.5346       0.888692E-002   5.72251                 NaN   8.59227        1.11487        43.0815        30.9455     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.4823       0.328150E-002   5.78599                 NaN   8.60133        1.11242        43.0688        30.9458     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.15260        7.12083       0.126396E-003            NaN   8.60552        1.12735        43.0357        30.9579     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4249        3.73676       0.625759E-002            NaN   8.54293        1.13712        43.2184        30.9337     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   10.6457        5.63399       0.281062E-005            NaN   8.62252        1.10780        43.0437        30.9463     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4783        3.69588                 NaN            NaN   8.55887        1.13371        43.1990        30.9342     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5034        3.67414                 NaN            NaN   8.56684        1.13197        43.1892        30.9345     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5278        3.65302                 NaN            NaN   8.57477        1.13021        43.1794        30.9348     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5517        3.63254                 NaN            NaN   8.58268        1.12844        43.1696        30.9351     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5748        3.61181       0.974440E-003            NaN   8.59058        1.12665        43.1598        30.9354     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.50116        12.6774       0.978837E-004            NaN   8.61586        1.12703        43.1459        30.9326     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.85128        10.4212       0.554123E-002            NaN   8.63957        1.10819        43.0269        30.9474     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.83858        10.4414       0.196121E-003            NaN   8.64553        1.10689        43.0200        30.9474     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.80812       0.333843E-004   11.5486                 NaN   8.61228        1.10748        42.9575        30.9660     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.01938        1.26095        13.0373                 NaN   8.60369        1.11477        43.0028        30.9611     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.06453        1.23336        13.0318                 NaN   8.60624        1.11367        42.9863        30.9641     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.84757        11.5660       0.198924E-004            NaN   8.62207        1.10128        42.8839        30.9792     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.70100        10.6497       0.113261E-005            NaN   8.67864        1.09687        42.9108        30.9630     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.95357        11.4647                 NaN            NaN   8.62756        1.09870        42.8762        30.9792     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.98533        13.3330                 NaN            NaN   8.60141        1.10962        43.0093        30.9613     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.35777        1.01204        12.9596                 NaN   8.62688        1.10433        42.9782        30.9611     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.89730        9.55031                 NaN            NaN   8.79722        1.05773        42.7278        30.9696     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.76254        12.7509       0.188318E-005            NaN   8.76252        1.03135        42.7075        30.9852     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.63616        11.8288                 NaN            NaN   8.83305        1.03465        42.7035        30.9638     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.43938        13.0315       0.216393E-004            NaN   8.80309        1.06089        42.6804        30.9848     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   5.38718                 NaN   7.21274       0.807093                 NaN            NaN   8.24688        1.50933        44.5005        32.3363     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   5.24395                 NaN   7.56926       0.654530                 NaN            NaN   8.24984        1.50124        44.4827        32.2985     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   5.26423                 NaN   7.57300       0.621397                 NaN            NaN   8.24975        1.50235        44.4850        32.3043     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.66337       0.356604E-003   11.8338                 NaN   8.79439        1.05051        42.6748        30.9827     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.59315        11.8813       0.199386E-005            NaN   8.80302        1.05346        42.6956        30.9735     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.39138        13.1039       0.364465E-005            NaN   8.79894        1.05800        42.6604        30.9873     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.29013        12.2386                 NaN            NaN   8.80157        1.04090        42.6450        30.9838     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.62448        12.9181       0.904649E-004            NaN   8.82345        1.04035        42.6016        30.9920     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.87710       0.524506        14.1257                 NaN   8.81899        1.04488        42.6129        30.9959     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.70130        13.8630                 NaN            NaN   8.84563        1.00801        42.6023        30.9799     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   5.51153                 NaN   7.43780       0.399748                 NaN            NaN   8.24641        1.51635        44.5150        32.3732     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.22501        13.3764       0.332578E-005            NaN   8.84031        1.03211        42.5180        31.0082     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.31103        13.2819       0.441468E-005            NaN   8.83968        1.03287        42.5286        31.0059     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   5.44569                 NaN   7.58769       0.347116                 NaN            NaN   8.25102        1.51164        44.4992        32.3577     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.42386        13.1466       0.367526E-004            NaN   8.84735        1.03152        42.5504        31.0002     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.40822        13.1609       0.727972E-004            NaN   8.85443        1.02602        42.5524        30.9980     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.197011        15.7007       0.800140                 NaN   8.92106       0.960546        42.4176        31.0030     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.173445        13.3681        3.05199                 NaN   8.87847        1.00911        42.5212        30.9977     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.152340        13.4383        3.01241                 NaN   8.88614        1.00414        42.5082        30.9985     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.133716        13.5416        2.94903                 NaN   8.90030       0.995580        42.4778        31.0020     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.07733        14.5041       0.115221E-003            NaN   8.88797        1.00169        42.5338        30.9950     
