|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.5/WD94/WD94_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1262.77        500.000        95.9352                 NaN            NaN            NaN   1.14021                 NaN            NaN  0.556570        2.36804                 NaN            NaN
  1261.26        500.000        96.1471                 NaN            NaN            NaN   1.05954                 NaN            NaN  0.518747        2.27459                 NaN            NaN
  1259.75        500.000        96.3131                 NaN            NaN            NaN   1.01811                 NaN            NaN  0.498730        2.17008                 NaN            NaN
  1258.24        500.000        96.4703                 NaN            NaN            NaN  0.979564                 NaN            NaN  0.477629        2.07253                 NaN            NaN
  1256.73        500.000        96.0717                 NaN            NaN            NaN   1.02445                 NaN            NaN  0.530848        2.32114       0.518834E-001            NaN
  1255.22        500.000        96.0349                 NaN            NaN            NaN   1.01302                 NaN            NaN  0.531842        2.34899       0.711958E-001            NaN
  1253.71        500.000        96.2162                 NaN            NaN            NaN  0.970673                 NaN            NaN  0.508652        2.23751       0.669652E-001            NaN
  1252.20        500.000        96.3928                 NaN            NaN            NaN  0.927208                 NaN            NaN  0.485174        2.13152       0.632666E-001            NaN
  1250.69        500.000        96.5526                 NaN            NaN            NaN  0.888462                 NaN            NaN  0.463438        2.03550       0.599539E-001            NaN
  1249.18        500.000        96.6986                 NaN            NaN  0.756846E-006  0.852974                 NaN            NaN  0.443785        1.94785       0.567798E-001            NaN
  1247.67        500.000        96.8368                 NaN            NaN            NaN  0.819377                 NaN            NaN  0.425705        1.86455       0.535715E-001            NaN
  1246.16        500.000        96.9639                 NaN            NaN            NaN  0.787940                 NaN            NaN  0.407423        1.78963       0.511274E-001            NaN
  1244.65        500.000        97.0799                 NaN            NaN            NaN  0.760463                 NaN            NaN  0.393003        1.71857       0.480263E-001            NaN
  1243.14        500.000        97.1918                 NaN            NaN            NaN  0.732695                 NaN            NaN  0.377407        1.65247       0.456342E-001            NaN
  1241.63        500.000        97.2958                 NaN            NaN            NaN  0.707259                 NaN            NaN  0.363230        1.59046       0.432573E-001            NaN
  1240.12        500.000        97.3982                 NaN            NaN            NaN  0.681294                 NaN            NaN  0.348879        1.53052       0.410873E-001            NaN
  1238.61        500.000        97.4912                 NaN            NaN            NaN  0.657938                 NaN            NaN  0.334242        1.47709       0.395162E-001            NaN
  1237.10        500.000        97.5776                 NaN            NaN            NaN  0.636860                 NaN            NaN  0.324032        1.42454       0.370077E-001            NaN
  1235.59        500.000        97.6590                 NaN            NaN            NaN  0.616969                 NaN            NaN  0.311797        1.37688       0.353089E-001            NaN
  1234.08        500.000        97.7430                 NaN            NaN            NaN  0.594180                 NaN            NaN  0.301500        1.32817       0.331954E-001            NaN
  1232.57        500.000        97.8104                 NaN            NaN            NaN  0.579533                 NaN            NaN  0.290597        1.28759       0.318571E-001            NaN
  1231.06        500.000        97.8852                 NaN            NaN            NaN  0.559984                 NaN            NaN  0.279703        1.24481       0.303030E-001            NaN
  1229.55        500.000        97.9507                 NaN            NaN            NaN  0.543494                 NaN            NaN  0.270412        1.20659       0.287745E-001            NaN
  1228.04        500.000        95.6303                 NaN            NaN            NaN  0.569912       0.262982                 NaN  0.408714        3.01958       0.108476                 NaN
  1226.53        500.000        97.7743                 NaN            NaN            NaN  0.433320       0.255037                 NaN  0.280742        1.22860       0.279730E-001            NaN
  1225.02        500.000        99.2110                 NaN            NaN            NaN  0.864682E-001  0.286042                 NaN  0.264651       0.100553       0.513291E-001            NaN
  1223.51        500.000        98.8349                 NaN            NaN  0.214861                 NaN            NaN            NaN  0.174220       0.776002                 NaN            NaN
  1222.00        500.000        98.6520                 NaN            NaN  0.104671       0.497815E-001  0.178377                 NaN  0.185421       0.829778                 NaN            NaN
  1220.49        500.000        98.7934                 NaN            NaN            NaN  0.396160                 NaN            NaN  0.140653       0.669767                 NaN            NaN
  1218.98        500.000        98.5200                 NaN            NaN            NaN  0.379460       0.392206E-001            NaN  0.184249       0.877028                 NaN            NaN
  1217.47        500.000        98.2016                 NaN            NaN            NaN  0.178751                 NaN            NaN  0.178368        1.41107       0.302255E-001            NaN
  1215.96        500.000        98.1346                 NaN            NaN            NaN  0.395101       0.337889                 NaN  0.301691       0.830738                 NaN            NaN
  1214.44        500.000        98.9653                 NaN            NaN  0.436421E-001  0.311219                 NaN            NaN  0.150359       0.518900       0.105362E-001            NaN
  1212.93        500.000        98.4806                 NaN            NaN            NaN  0.454469                 NaN            NaN  0.255373       0.777416       0.321615E-001            NaN
  1211.42        500.000        98.8903                 NaN            NaN            NaN  0.200816                 NaN            NaN  0.387197E-001  0.865143       0.502670E-002            NaN
  1209.91        500.000        93.5721                 NaN            NaN            NaN  0.446211       0.403010                 NaN  0.559081        2.70985       0.363665E-001   2.27342     
  1208.40        500.000        87.2298                 NaN            NaN            NaN   1.15036       0.234987       0.127356E-005  0.991671        5.10108       0.714481E-001   5.22065     
  1206.89        500.000        87.2007                 NaN            NaN  0.794004E-002   1.62291                 NaN            NaN   1.11329        4.98181       0.409477E-001   5.03239     
  1205.38        500.000        86.7125                 NaN            NaN  0.964673E-001   1.33731                 NaN            NaN   1.08820        5.25359       0.601718E-001   5.45174     
  1203.87        500.000        90.0136                 NaN            NaN  0.825405E-001   1.07801       0.181480E-004            NaN  0.839105        3.95176       0.401597E-001   3.99482     
  1202.36        500.000        90.2743                 NaN            NaN            NaN   1.25391                 NaN            NaN  0.834205        3.79623       0.302776E-001   3.81107     
  1200.85        500.000        90.1888                 NaN            NaN            NaN   1.01581       0.105222                 NaN  0.792905        3.88866       0.409256E-001   3.96770     
  1199.34        500.000        89.7498                 NaN            NaN            NaN   1.12282       0.118503                 NaN  0.880427        4.01953       0.285376E-001   4.08037     
  1197.83        500.000        88.2042                 NaN            NaN  0.358468E-001   1.28128       0.495371E-004            NaN  0.942211        4.67181       0.473653E-001   4.81724     
  1196.32        500.000        92.6894                 NaN            NaN            NaN  0.495264       0.371856                 NaN  0.601946        2.93197       0.250544E-001   2.88454     
  1194.81        500.000        89.8023                 NaN            NaN            NaN   1.16307                 NaN            NaN  0.821794        4.07842       0.347643E-001   4.09968     
  1193.30        500.000        87.9080                 NaN            NaN            NaN  0.214529        1.11721                 NaN  0.972914        4.86301       0.378077E-001   4.88652     
  1191.79        500.000        88.7877                 NaN            NaN            NaN   1.20681                 NaN            NaN  0.883533        4.59908       0.355569E-001   4.48736     
  1190.28        500.000        79.8731                 NaN            NaN            NaN   1.96623                 NaN            NaN   1.52339        8.42494       0.651548E-001   8.14719     
  1188.77        500.000                 NaN            NaN            NaN            NaN   3.01191        3.54769        2.16915        7.16891        42.9684       0.336062        40.7978     
  1187.26        500.000                 NaN            NaN            NaN            NaN   3.01252        3.61359        2.10350        7.17085        42.9648       0.335721        40.7990     
  1185.75        500.000                 NaN            NaN            NaN            NaN   3.01273        3.68083        2.03693        7.17281        42.9612       0.335377        40.8001     
  1184.24        500.000                 NaN            NaN            NaN            NaN   3.01248        3.74940        1.96950        7.17477        42.9576       0.335028        40.8012     
  1182.73        500.000                 NaN            NaN            NaN            NaN   3.01178        3.81940        1.90111        7.17673        42.9539       0.334674        40.8024     
  1181.22        500.000                 NaN            NaN            NaN            NaN   3.01046        3.89062        1.83216        7.17871        42.9502       0.334316        40.8035     
  1179.71        500.000                 NaN            NaN            NaN            NaN   8.77815                 NaN            NaN   7.21450        42.8732       0.324235        40.8099     
  1178.20        500.000                 NaN            NaN            NaN            NaN   8.77882                 NaN            NaN   7.21585        42.8702       0.323988        40.8111     
  1176.69        500.000                 NaN            NaN            NaN            NaN   8.78185                 NaN            NaN   7.21951        42.8630       0.323093        40.8125     
  1175.18        500.000                 NaN            NaN            NaN            NaN   3.00154        4.19186        1.54375        7.18668        42.9352       0.332836        40.8081     
  1173.67        500.000                 NaN            NaN            NaN            NaN   2.99748        4.27061        1.47013        7.18871        42.9313       0.332450        40.8093     
  1172.16        500.000                 NaN            NaN            NaN            NaN   2.99307        4.35030        1.39592        7.19074        42.9274       0.332063        40.8105     
  1170.65        500.000                 NaN            NaN            NaN            NaN   2.98984        4.43442        1.31615        7.19286        42.9234       0.331659        40.8116     
  1169.14        500.000                 NaN            NaN            NaN            NaN   2.98292        4.51415        1.24438        7.19482        42.9196       0.331272        40.8128     
  1167.63        500.000                 NaN            NaN            NaN            NaN   3.29683        5.13271       0.304893        7.20233        42.9190       0.332471        40.8118     
  1166.12        500.000                 NaN            NaN            NaN            NaN   3.47503        5.25799       0.786394E-005   7.20121        42.9208       0.332513        40.8125     
  1164.61        500.000                 NaN            NaN            NaN            NaN   3.47271        5.26470                 NaN   7.20731        42.9098       0.331505        40.8139     
  1163.10        500.000                 NaN            NaN            NaN            NaN   2.58858        4.66553        1.49614        7.21096        42.8907       0.328968        40.8191     
  1161.59        500.000                 NaN            NaN            NaN            NaN   8.79936                 NaN            NaN   7.24458        42.8130       0.317712        40.8253     
  1160.08        500.000                 NaN            NaN            NaN            NaN  0.361122E-001   8.76347                 NaN   7.24588        42.8103       0.317438        40.8268     
  1158.57        500.000                 NaN            NaN            NaN            NaN   8.80506                 NaN            NaN   7.25131        42.7992       0.316005        40.8284     
  1157.06        500.000                 NaN            NaN            NaN            NaN   6.10330        2.69752                 NaN   7.24628        42.8050       0.317914        40.8300     
  1155.55        500.000                 NaN            NaN            NaN            NaN   2.98843        5.81663                 NaN   7.25299        42.7954       0.315850        40.8307     
  1154.04        500.000                 NaN            NaN            NaN            NaN   2.47456        6.33228                 NaN   7.25526        42.7906       0.315241        40.8321     
  1152.53        500.000                 NaN            NaN            NaN            NaN   3.59796        5.17368                 NaN   7.22945        42.8472       0.323089        40.8286     
  1151.02        500.000                 NaN            NaN            NaN            NaN   8.81370                 NaN            NaN   7.26314        42.7749       0.313330        40.8350     
  1149.51        500.000                 NaN            NaN            NaN            NaN   8.81597                 NaN            NaN   7.26594        42.7691       0.312653        40.8363     
  1148.00        500.000                 NaN            NaN            NaN            NaN   5.97986        2.82186                 NaN   7.25644        42.7901       0.316372        40.8354     
  1146.49        500.000                 NaN            NaN            NaN            NaN   5.59506        3.20769                 NaN   7.25769        42.7868       0.316036        40.8367     
  1144.98        500.000                 NaN            NaN            NaN            NaN   5.51018        3.29442                 NaN   7.25985        42.7819       0.315505        40.8382     
  1143.47        500.000                 NaN            NaN            NaN            NaN   2.89168        5.87347                 NaN   7.23296        42.8453       0.323121        40.8334     
  1141.96        500.000                 NaN            NaN            NaN            NaN   5.78301        3.02910                 NaN   7.26599        42.7661       0.313529        40.8422     
  1140.45        500.000                 NaN            NaN            NaN            NaN   2.74037        6.03083                 NaN   7.23966        42.8314       0.321446        40.8363     
  1138.94        500.000                 NaN            NaN            NaN            NaN   6.10418        2.70184                 NaN   7.24989        42.7757       0.321322        40.8471     
  1137.43        500.000                 NaN            NaN            NaN            NaN   6.25097        2.55825                 NaN   7.25426        42.7682       0.320032        40.8483     
  1135.92        500.000                 NaN            NaN            NaN            NaN   6.51062        2.31011                 NaN   7.27739        42.7433       0.310905        40.8477     
  1134.41        500.000                 NaN            NaN            NaN            NaN   6.68281        2.14039                 NaN   7.28050        42.7371       0.310151        40.8491     
  1132.90        500.000                 NaN            NaN            NaN            NaN   6.85820        1.96766                 NaN   7.28373        42.7306       0.309356        40.8505     
  1131.39        500.000                 NaN            NaN            NaN            NaN   7.03700        1.79169                 NaN   7.28708        42.7238       0.308512        40.8519     
  1129.88        500.000                 NaN            NaN            NaN            NaN   7.22218        1.60954                 NaN   7.29056        42.7168       0.307614        40.8533     
  1128.36        500.000                 NaN            NaN            NaN            NaN   8.84421                 NaN            NaN   7.30058        42.6954       0.304258        40.8555     
  1126.85        500.000                 NaN            NaN            NaN            NaN   5.99438        2.85178                 NaN   7.30298        42.6903       0.303691        40.8568     
  1125.34        500.000                 NaN            NaN            NaN            NaN   1.34705        7.47286                 NaN   7.28587        42.7318       0.308960        40.8535     
  1123.83        500.000                 NaN            NaN            NaN            NaN   1.02977        7.79963                 NaN   7.29377        42.7142       0.306704        40.8559     
  1122.32        500.000                 NaN            NaN            NaN            NaN   7.97525       0.876577                 NaN   7.31041        42.6751       0.301974        40.8607     
  1120.81        500.000                 NaN            NaN            NaN            NaN   8.85763       0.665375E-004            NaN   7.31608        42.6638       0.300214        40.8622     
  1119.30        500.000                 NaN            NaN            NaN            NaN   8.85819                 NaN            NaN   7.31653        42.6613       0.300171        40.8638     
  1117.79        500.000                 NaN            NaN            NaN  0.390156        3.98277        4.20165                 NaN   7.24501        42.8223       0.328370        41.0297     
  1116.28        500.000                 NaN            NaN            NaN  0.671054        4.73721        2.96337                 NaN   7.19496        42.9356       0.348243        41.1495     
  1114.77        500.000                 NaN            NaN            NaN  0.798455        4.88539        2.59563                 NaN   7.17257        42.9860       0.357271        41.2047     
  1113.26        500.000                 NaN            NaN            NaN  0.906047        5.01118        2.28436                 NaN   7.15367        43.0284       0.364912        41.2514     
  1111.75        500.000                 NaN            NaN            NaN   1.00150        5.12371        2.00719                 NaN   7.13686        43.0660       0.371714        41.2931     
  1110.24        500.000                 NaN            NaN            NaN   1.28694        6.63947                 NaN            NaN   7.08493        43.1817       0.391979        41.4149     
  1108.73        500.000                 NaN            NaN            NaN   1.35764        6.51603                 NaN            NaN   7.07147        43.2114       0.397429        41.4461     
  1107.22        500.000                 NaN            NaN            NaN   1.39516        6.45125                 NaN            NaN   7.06499        43.2251       0.400145        41.4633     
  1105.71        500.000                 NaN            NaN            NaN   1.42747        6.39556                 NaN            NaN   7.05954        43.2366       0.402456        41.4784     
  1104.20        500.000                 NaN            NaN            NaN   1.45627        6.34602                 NaN            NaN   7.05479        43.2465       0.404494        41.4919     
  1102.69        500.000                 NaN            NaN            NaN   1.48230        6.30135                 NaN            NaN   7.05059        43.2551       0.406312        41.5043     
  1101.18        500.000                 NaN            NaN            NaN   1.50608        6.26065                 NaN            NaN   7.04685        43.2627       0.407952        41.5158     
  1099.67        500.000                 NaN            NaN            NaN   1.52800        6.22320                 NaN            NaN   7.04347        43.2694       0.409444        41.5265     
  1098.16        500.000                 NaN            NaN            NaN   1.54813        6.18894                 NaN            NaN   7.04047        43.2752       0.410789        41.5364     
  1096.65        500.000                 NaN            NaN            NaN   1.56693        6.15703                 NaN            NaN   7.03774        43.2805       0.412027        41.5458     
  1095.14        500.000                 NaN            NaN            NaN   1.58436        6.12754                 NaN            NaN   7.03529        43.2850       0.413153        41.5546     
  1093.63        500.000                 NaN            NaN            NaN   1.60052        6.10034                 NaN            NaN   7.03310        43.2889       0.414171        41.5629     
  1092.12        500.000                 NaN            NaN            NaN   1.61559        6.07508                 NaN            NaN   7.03115        43.2923       0.415098        41.5708     
  1090.61        500.000                 NaN            NaN            NaN   1.62288        6.06435                 NaN            NaN   7.03116        43.2909       0.415252        41.5755     
  1089.10        500.000                 NaN            NaN            NaN   1.64268        6.03004                 NaN            NaN   7.02791        43.2975       0.416688        41.5852     
  1087.59        500.000                 NaN            NaN            NaN   1.65917        6.00202                 NaN            NaN   7.02553        43.3019       0.417788        41.5936     
  1086.08        500.000                 NaN            NaN            NaN   1.68081        5.96431                 NaN            NaN   7.02184        43.3096       0.419417        41.6041     
  1084.57        500.000                 NaN            NaN            NaN   1.70053        5.93007                 NaN            NaN   7.01858        43.3162       0.420875        41.6138     
  1083.06        500.000                 NaN            NaN            NaN   1.71803        5.89989                 NaN            NaN   7.01583        43.3216       0.422129        41.6225     
  1081.55        500.000                 NaN            NaN            NaN   1.72028        5.89836                 NaN            NaN   7.01698        43.3173       0.421830        41.6252     
  1080.04        500.000                 NaN            NaN            NaN   1.73547        5.87235                 NaN            NaN   7.01473        43.3215       0.422878        41.6330     
  1078.53        500.000                 NaN            NaN            NaN   1.74524        5.85637                 NaN            NaN   7.01380        43.3226       0.423389        41.6386     
  1077.02        500.000                 NaN            NaN            NaN   1.83286        5.68582                 NaN            NaN   6.98880        43.3849       0.433676        41.6739     
  1075.51        500.000                 NaN            NaN            NaN   1.77223        5.81085                 NaN            NaN   7.01024        43.3285       0.425139        41.6530     
  1074.00        500.000                 NaN            NaN            NaN   1.78463        5.78972                 NaN            NaN   7.00917        43.3310       0.425984        41.6596     
  1072.49        500.000                 NaN            NaN            NaN   1.83376        5.69855                 NaN            NaN   6.99727        43.3588       0.430741        41.6809     
  1070.98        500.000                 NaN            NaN            NaN   1.80505        5.75603                 NaN            NaN   7.00639        43.3342       0.427124        41.6712     
  1069.47        500.000                 NaN            NaN            NaN   1.81600        5.73774                 NaN            NaN   7.00511        43.3361       0.427792        41.6773     
  1067.96        500.000                 NaN            NaN            NaN   1.82664        5.71999                 NaN            NaN   7.00389        43.3378       0.428437        41.6832     
  1066.45        500.000                 NaN            NaN            NaN   1.83710        5.70256                 NaN            NaN   7.00271        43.3394       0.429068        41.6891     
  1064.94        500.000                 NaN            NaN            NaN   1.84734        5.68547                 NaN            NaN   7.00155        43.3410       0.429688        41.6949     
  1063.43        500.000                 NaN            NaN            NaN   1.85702        5.66944                 NaN            NaN   7.00054        43.3423       0.430252        41.7005     
  1061.92        500.000                 NaN            NaN            NaN   1.86678        5.65324                 NaN            NaN   6.99949        43.3436       0.430831        41.7061     
  1060.41        500.000                 NaN            NaN            NaN   1.90492        5.57190                 NaN            NaN   6.98477        43.3807       0.436770        41.7210     
  1058.90        500.000                 NaN            NaN            NaN   1.90266        5.58313                 NaN            NaN   6.98951        43.3673       0.435045        41.7224     
  1057.39        500.000                 NaN            NaN            NaN   1.89404        5.60830                 NaN            NaN   6.99680        43.3464       0.432387        41.7221     
  1055.88        500.000                 NaN            NaN            NaN   1.90285        5.59381                 NaN            NaN   6.99596        43.3472       0.432886        41.7273     
  1054.37        500.000                 NaN            NaN            NaN   1.91144        5.57971                 NaN            NaN   6.99516        43.3479       0.433369        41.7324     
  1052.86        500.000                 NaN            NaN            NaN   1.91985        5.56594                 NaN            NaN   6.99440        43.3485       0.433835        41.7374     
  1051.35        500.000                 NaN            NaN            NaN   1.92803        5.55257                 NaN            NaN   6.99369        43.3490       0.434283        41.7424     
  1049.84        500.000                 NaN            NaN            NaN   1.93611        5.53939                 NaN            NaN   6.99301        43.3495       0.434724        41.7473     
  1048.33        500.000                 NaN            NaN            NaN   1.94398        5.52658                 NaN            NaN   6.99236        43.3498       0.435147        41.7521     
  1046.82        500.000                 NaN            NaN            NaN   1.95169        5.51405                 NaN            NaN   6.99175        43.3501       0.435558        41.7569     
  1045.31        500.000                 NaN            NaN            NaN   1.95922        5.50187                 NaN            NaN   6.99118        43.3502       0.435952        41.7616     
  1043.80        500.000                 NaN            NaN            NaN   1.96660        5.48996                 NaN            NaN   6.99065        43.3503       0.436332        41.7662     
  1042.28        500.000                 NaN            NaN            NaN   1.97377        5.47838                 NaN            NaN   6.99007        43.3503       0.436702        41.7708     
  1040.77        500.000                 NaN            NaN            NaN   1.98106        5.46664                 NaN            NaN   6.98964        43.3502       0.437076        41.7753     
  1039.26        500.000                 NaN            NaN            NaN   1.98790        5.45561                 NaN            NaN   6.98921        43.3501       0.437416        41.7798     
  1037.75        500.000                 NaN            NaN            NaN   1.99506        5.44412                 NaN            NaN   6.98862        43.3501       0.437792        41.7843     
  1036.24        500.000                 NaN            NaN            NaN   2.00206        5.43263                 NaN            NaN   6.98811        43.3503       0.438161        41.7888     
  1034.73        500.000                 NaN            NaN            NaN   2.02085        5.39202                 NaN            NaN   6.98192        43.3668       0.441253        41.7971     
  1033.22        500.000                 NaN            NaN            NaN   2.01500        5.41219                 NaN            NaN   6.98750        43.3492       0.438772        41.7973     
  1031.71        500.000                 NaN            NaN            NaN   2.02119        5.40250                 NaN            NaN   6.98727        43.3485       0.439035        41.8015     
  1030.20        500.000                 NaN            NaN            NaN   2.04736        5.34288                 NaN            NaN   6.97685        43.3771       0.443756        41.8121     
  1028.69        500.000                 NaN            NaN            NaN   2.04145        5.36342                 NaN            NaN   6.98240        43.3587       0.441582        41.8125     
  1027.18        500.000                 NaN            NaN            NaN   2.04014        5.37270                 NaN            NaN   6.98648        43.3466       0.439910        41.8142     
  1025.67        500.000                 NaN            NaN            NaN   2.07307        5.29241                 NaN            NaN   6.96936        43.3922       0.447252        41.8257     
  1024.16        500.000                 NaN            NaN            NaN   2.05211        5.35365                 NaN            NaN   6.98596        43.3456       0.440480        41.8222     
  1022.65        500.000                 NaN            NaN            NaN   2.05797        5.34455                 NaN            NaN   6.98585        43.3447       0.440728        41.8262     
  1021.14        500.000                 NaN            NaN            NaN   2.11478        5.20422                 NaN            NaN   6.95101        43.4362       0.452557        41.8412     
  1019.63        500.000                 NaN            NaN            NaN   2.06925        5.32701                 NaN            NaN   6.98559        43.3429       0.441190        41.8341     
  1018.12        500.000                 NaN            NaN            NaN   2.07497        5.31808                 NaN            NaN   6.98542        43.3420       0.441453        41.8380     
  1016.61        500.000                 NaN            NaN            NaN   2.08006        5.31047                 NaN            NaN   6.98549        43.3406       0.441612        41.8418     
  1015.10        500.000                 NaN            NaN            NaN   2.08568        5.30172                 NaN            NaN   6.98524        43.3398       0.441863        41.8457     
  1013.59        500.000                 NaN            NaN            NaN   2.09062        5.29435                 NaN            NaN   6.98544        43.3382       0.442013        41.8494     
  1012.08        500.000                 NaN            NaN            NaN   2.09608        5.28581                 NaN            NaN   6.98521        43.3374       0.442252        41.8532     
  1010.57        500.000                 NaN            NaN            NaN   2.11726        5.21981                 NaN            NaN   6.95245        43.4128       0.448522        41.8492     
  1009.06        500.000                 NaN            NaN            NaN   2.15672        5.14134                 NaN            NaN   6.95750        43.4161       0.453881        41.8745     
  1007.55        500.000                 NaN            NaN            NaN   2.13495        5.19081                 NaN            NaN   6.96579        43.3889       0.450737        41.8688     
  1006.04        500.000                 NaN            NaN            NaN   2.16833        5.14469                 NaN            NaN   6.96666        43.3833       0.450565        41.8865     
  1004.53        500.000                 NaN            NaN            NaN   2.14138        5.18282                 NaN            NaN   6.96713        43.3830       0.450685        41.8749     
  1003.02        500.000                 NaN            NaN            NaN   2.44083        4.05468       0.427432                 NaN   6.82340        43.7961       0.501517        41.9561     
  1001.51        500.000                 NaN            NaN            NaN   2.45397        4.03051       0.438122                 NaN   6.82878        43.7814       0.501037        41.9662     
  1000.00        500.000                 NaN            NaN            NaN   2.45533        4.04754       0.417825                 NaN   6.82819        43.7822       0.501240        41.9676     
