|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/EETA/EETA_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1568.92        500.000        99.4993                 NaN            NaN            NaN            NaN  0.782189E-002  0.492909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.5059                 NaN            NaN            NaN            NaN  0.773038E-002  0.486406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.5078                 NaN            NaN            NaN            NaN  0.772682E-002  0.484457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.9635                 NaN            NaN            NaN            NaN            NaN  0.364937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.0654                 NaN            NaN            NaN            NaN  0.152793E-001  0.919345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.1762                 NaN            NaN            NaN            NaN            NaN  0.213309       0.610485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9055                 NaN            NaN            NaN            NaN            NaN  0.825329E-002   1.08628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9212                 NaN            NaN            NaN            NaN            NaN  0.793297E-003   1.07798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9524                 NaN            NaN            NaN            NaN            NaN  0.865198E-001  0.961082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9520                 NaN            NaN            NaN            NaN            NaN            NaN   1.04799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9680                 NaN            NaN            NaN            NaN            NaN  0.704805E-002   1.02490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9818                 NaN            NaN            NaN            NaN            NaN            NaN   1.01816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.9946                 NaN            NaN            NaN            NaN            NaN            NaN   1.00540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.6444                 NaN            NaN            NaN            NaN            NaN  0.208604E-003   1.35537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.3829                 NaN            NaN            NaN            NaN            NaN            NaN  0.617062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0365                 NaN            NaN            NaN            NaN            NaN            NaN  0.963540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0493                 NaN            NaN            NaN            NaN            NaN            NaN  0.950733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0410                 NaN            NaN            NaN            NaN            NaN            NaN  0.959042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0902                 NaN            NaN            NaN            NaN            NaN            NaN  0.909777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0862                 NaN            NaN            NaN            NaN            NaN            NaN  0.913782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0947                 NaN            NaN            NaN            NaN            NaN            NaN  0.905268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1077                 NaN            NaN            NaN            NaN            NaN            NaN  0.892294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1177                 NaN            NaN            NaN            NaN            NaN            NaN  0.882295                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1265                 NaN            NaN            NaN            NaN            NaN            NaN  0.873494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.9496                 NaN            NaN            NaN            NaN            NaN  0.259685       0.609011       0.181664                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.2114                 NaN            NaN            NaN            NaN            NaN            NaN  0.136803E-001  0.774923                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.9483                 NaN            NaN            NaN            NaN            NaN            NaN  0.108351E-001   1.04090                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.9494                 NaN            NaN            NaN            NaN            NaN            NaN  0.924486E-003   1.04969                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.9547                 NaN            NaN            NaN            NaN            NaN            NaN  0.108447       0.936826                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.9509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.04908                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9526                 NaN            NaN            NaN            NaN            NaN            NaN  0.270768E-001   1.02030                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.05150                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.05523                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.05543                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.07500                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.08283                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.8878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.11222                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.3781                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.941692       0.680231                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.2946                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.572260        1.13312                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.3251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.11363       0.561276                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.3601                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.08820       0.551713                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.3885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.541068        1.07043                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        93.4694                 NaN            NaN            NaN            NaN  0.519556E-002            NaN            NaN   4.47395        2.05150                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.9989                 NaN            NaN            NaN            NaN  0.109196E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.1472                 NaN            NaN            NaN            NaN  0.114458E-002            NaN            NaN  0.483928       0.367771                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.5518                 NaN            NaN            NaN            NaN  0.267054E-002            NaN            NaN  0.955434       0.490081                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.5765                 NaN            NaN            NaN            NaN  0.244314E-002            NaN            NaN  0.938973       0.482035                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.6045                 NaN            NaN            NaN            NaN  0.229716E-002            NaN            NaN  0.473229       0.919927                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6254                 NaN            NaN            NaN            NaN  0.213186E-002            NaN            NaN  0.907492       0.464986                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.6470                 NaN            NaN            NaN            NaN  0.198683E-002            NaN            NaN  0.894103       0.456892                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.6715                 NaN            NaN            NaN            NaN  0.182536E-002            NaN            NaN  0.878135       0.448570                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.6915                 NaN            NaN            NaN            NaN  0.167319E-002            NaN            NaN  0.865077       0.441773                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.7133                 NaN            NaN            NaN            NaN  0.153326E-002            NaN            NaN  0.850956       0.434234                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.7333                 NaN            NaN            NaN            NaN  0.140742E-002            NaN            NaN  0.426695       0.838640                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.7521                 NaN            NaN            NaN            NaN  0.127275E-002            NaN            NaN  0.826763       0.419815                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.7719                 NaN            NaN            NaN            NaN  0.113874E-002            NaN            NaN  0.813982       0.413019                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.7878                 NaN            NaN            NaN            NaN  0.103533E-002            NaN            NaN  0.406935       0.804258                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.8080                 NaN            NaN            NaN            NaN  0.907382E-003            NaN            NaN  0.790771       0.400324                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        98.0858                 NaN            NaN            NaN            NaN  0.224795E-003            NaN            NaN  0.872387       0.680800                 NaN  0.360796                 NaN            NaN            NaN
  1416.04        500.000        96.6461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24264        1.02751                 NaN   1.08375                 NaN            NaN            NaN
  1413.53        500.000        96.7582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.995005        1.19850                 NaN   1.04832                 NaN            NaN            NaN
  1411.03        500.000        96.4670                 NaN            NaN            NaN  0.539781E-001            NaN            NaN            NaN   1.08253        1.19946                 NaN   1.19699                 NaN            NaN            NaN
  1408.52        500.000        96.4960                 NaN            NaN            NaN  0.694743E-001            NaN            NaN            NaN   1.00231        1.22781                 NaN   1.20440                 NaN            NaN            NaN
  1406.02        500.000        96.6651                 NaN            NaN            NaN  0.653078E-001            NaN            NaN            NaN   1.17147       0.951360                 NaN   1.14678                 NaN            NaN            NaN
  1403.51        500.000        96.8193                 NaN            NaN            NaN  0.614147E-001            NaN            NaN            NaN   1.12075       0.904247                 NaN   1.09425                 NaN            NaN            NaN
  1401.00        500.000        96.9630                 NaN            NaN            NaN  0.578902E-001            NaN            NaN            NaN   1.07203       0.861956                 NaN   1.04512                 NaN            NaN            NaN
  1398.50        500.000        97.0952                 NaN            NaN            NaN  0.544220E-001            NaN            NaN            NaN  0.823558        1.02709                 NaN  0.999747                 NaN            NaN            NaN
  1395.99        500.000        97.2185                 NaN            NaN            NaN  0.514031E-001            NaN            NaN            NaN  0.985386       0.787272                 NaN  0.957423                 NaN            NaN            NaN
  1393.48        500.000        97.3314                 NaN            NaN            NaN  0.485232E-001            NaN            NaN            NaN  0.753977       0.947459                 NaN  0.918596                 NaN            NaN            NaN
  1390.98        500.000        97.4382                 NaN            NaN            NaN  0.457827E-001            NaN            NaN            NaN  0.723801       0.910599                 NaN  0.881615                 NaN            NaN            NaN
  1388.47        500.000        97.5372                 NaN            NaN            NaN  0.432669E-001            NaN            NaN            NaN  0.695612       0.876521                 NaN  0.847444                 NaN            NaN            NaN
  1385.96        500.000        97.6297                 NaN            NaN            NaN  0.408756E-001            NaN            NaN            NaN  0.669705       0.844323                 NaN  0.815354                 NaN            NaN            NaN
  1383.46        500.000        97.7172                 NaN            NaN            NaN  0.385826E-001            NaN            NaN            NaN  0.645206       0.814067                 NaN  0.784935                 NaN            NaN            NaN
  1380.95        500.000        97.7986                 NaN            NaN            NaN  0.364110E-001            NaN            NaN            NaN  0.785419       0.623133                 NaN  0.756486                 NaN            NaN            NaN
  1378.45        500.000        97.8761                 NaN            NaN            NaN  0.343990E-001            NaN            NaN            NaN  0.757151       0.602848                 NaN  0.729474                 NaN            NaN            NaN
  1375.94        500.000        97.9487                 NaN            NaN            NaN  0.324733E-001            NaN            NaN            NaN  0.582509       0.732278                 NaN  0.704021                 NaN            NaN            NaN
  1373.43        500.000        98.0167                 NaN            NaN            NaN  0.306083E-001            NaN            NaN            NaN  0.564149       0.708389                 NaN  0.680138                 NaN            NaN            NaN
  1370.93        500.000        98.0778                 NaN            NaN            NaN  0.291449E-001            NaN            NaN            NaN  0.547940       0.686127                 NaN  0.658968                 NaN            NaN            NaN
  1368.42        500.000        98.1465                 NaN            NaN            NaN  0.269558E-001            NaN            NaN            NaN  0.532378       0.660278                 NaN  0.633898                 NaN            NaN            NaN
  1365.91        500.000        98.2008                 NaN            NaN            NaN  0.254085E-001            NaN            NaN            NaN  0.517865       0.640969                 NaN  0.614966                 NaN            NaN            NaN
  1363.41        500.000        98.2547                 NaN            NaN            NaN  0.238399E-001            NaN            NaN            NaN  0.504268       0.621472                 NaN  0.595689                 NaN            NaN            NaN
  1360.90        500.000        11.5058        83.4528                 NaN            NaN  0.107712                 NaN            NaN            NaN   1.79943        1.32544                 NaN   1.80876                 NaN            NaN            NaN
  1358.40        500.000        23.6173        71.8395                 NaN            NaN  0.100990                 NaN            NaN            NaN   1.61944        1.18393                 NaN   1.63886                 NaN            NaN            NaN
  1355.89        500.000        31.5600        65.5398                 NaN            NaN  0.620634E-001            NaN            NaN            NaN  0.767077        1.03016                 NaN   1.04089                 NaN            NaN            NaN
  1353.38        500.000        37.0669        60.8330                 NaN            NaN  0.428717E-001            NaN            NaN            NaN  0.742405       0.565578                 NaN  0.749210                 NaN            NaN            NaN
  1350.88        500.000        41.1378        57.2246                 NaN            NaN  0.316319E-001            NaN            NaN            NaN  0.575133       0.450402                 NaN  0.580420                 NaN            NaN            NaN
  1348.37        500.000        44.2758        54.3842                 NaN            NaN  0.243073E-001            NaN            NaN            NaN  0.376686       0.467449                 NaN  0.471534                 NaN            NaN            NaN
  1345.86        500.000        46.7689        52.0958                 NaN            NaN  0.192062E-001            NaN            NaN            NaN  0.392993       0.326467                 NaN  0.396580                 NaN            NaN            NaN
  1343.36        500.000        64.2331        31.2405                 NaN            NaN  0.171816                 NaN            NaN            NaN   2.34389       0.537321                 NaN   1.47334                 NaN            NaN            NaN
  1340.85        500.000        81.3180        15.2446                 NaN            NaN  0.139562                 NaN            NaN            NaN   1.89623       0.304069                 NaN   1.09749                 NaN            NaN            NaN
  1338.35        500.000        87.5968        11.5204                 NaN            NaN  0.333495E-001            NaN            NaN            NaN  0.480128       0.884390E-001            NaN  0.280901                 NaN            NaN            NaN
  1335.84        500.000        90.8528        8.50393                 NaN            NaN  0.221359E-001            NaN            NaN            NaN  0.367908       0.341983E-001            NaN  0.202610       0.164665E-001            NaN            NaN
  1333.33        500.000        94.2202        4.99056                 NaN            NaN  0.118496E-001            NaN            NaN            NaN  0.371511       0.115867                 NaN  0.242671       0.473633E-001            NaN            NaN
  1330.83        500.000        98.3386                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.998850                 NaN            NaN  0.596196       0.663156E-001            NaN            NaN
  1328.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1325.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1323.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1320.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1318.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1315.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1313.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1310.78        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1308.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1305.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1303.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1300.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1298.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1295.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1293.23        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1290.73        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1288.22        500.000        96.7516                 NaN            NaN            NaN            NaN  0.100506E-003            NaN            NaN   1.89723                 NaN            NaN   1.28028       0.707664E-001            NaN            NaN
  1285.71        500.000        99.8405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.912997E-001            NaN            NaN  0.616887E-001  0.650066E-002            NaN            NaN
  1283.21        500.000        99.8255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.100796                 NaN            NaN  0.668411E-001  0.686783E-002            NaN            NaN
  1280.70        500.000        99.8019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.115668                 NaN            NaN  0.749048E-001  0.748140E-002            NaN            NaN
  1278.20        500.000        99.7628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.140482                 NaN            NaN  0.881408E-001  0.856580E-002            NaN            NaN
  1275.69        500.000        99.6822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.192137                 NaN            NaN  0.114628       0.109849E-001            NaN            NaN
  1273.18        500.000        99.6933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.131610       0.602866E-001            NaN  0.984585E-001  0.163055E-001            NaN            NaN
  1270.68        500.000        99.8334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.862837E-001  0.139079E-001            NaN  0.546936E-001  0.116863E-001            NaN            NaN
  1268.17        500.000        99.8192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.102284       0.703927E-002            NaN  0.589272E-001  0.125015E-001            NaN            NaN
  1265.66        500.000        99.8009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.120839                 NaN            NaN  0.647759E-001  0.135344E-001            NaN            NaN
  1263.16        500.000        99.6626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.162883                 NaN            NaN  0.869651E-001  0.177803E-001  0.697368E-001            NaN
  1260.65        500.000        48.4964        40.9924                 NaN            NaN            NaN            NaN            NaN            NaN   2.55823                 NaN            NaN   1.33459       0.330595        6.28771                 NaN
  1258.15        500.000        44.4354        51.0920                 NaN            NaN            NaN            NaN            NaN            NaN   1.19065                 NaN            NaN  0.660026       0.163548        2.45840                 NaN
  1255.64        500.000       0.729681        84.0180                 NaN            NaN            NaN            NaN            NaN            NaN   4.76686                 NaN            NaN   2.53360       0.508379        7.44351                 NaN
  1253.13        500.000        95.3823                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.996678                 NaN            NaN  0.566227       0.119154        2.93568                 NaN
  1250.63        500.000        95.8686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.871050                 NaN            NaN  0.498049       0.100790        2.66153                 NaN
  1248.12        500.000        96.1087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.825747                 NaN            NaN  0.472333       0.911399E-001   2.50205                 NaN
  1245.61        500.000        96.3398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.778487                 NaN            NaN  0.445201       0.829821E-001   2.35352                 NaN
  1243.11        500.000        96.5536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.733812                 NaN            NaN  0.419540       0.756719E-001   2.21734                 NaN
  1240.60        500.000        96.7525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.691458                 NaN            NaN  0.395283       0.691085E-001   2.09167                 NaN
  1238.10        500.000        96.9335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.652760                 NaN            NaN  0.371517       0.636021E-001   1.97867                 NaN
  1235.59        500.000        97.1015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.616689                 NaN            NaN  0.350799       0.581725E-001   1.87281                 NaN
  1233.08        500.000        97.2576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.582509                 NaN            NaN  0.331105       0.533735E-001   1.77539                 NaN
  1230.58        500.000        97.3988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.551722                 NaN            NaN  0.311048       0.495821E-001   1.68884                 NaN
  1228.07        500.000        97.5323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.521976                 NaN            NaN  0.292437       0.460454E-001   1.60720                 NaN
  1225.56        500.000        97.6529                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.496060                 NaN            NaN  0.276463       0.425290E-001   1.53207                 NaN
  1223.06        500.000        97.7640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.472397                 NaN            NaN  0.261242       0.394328E-001   1.46297                 NaN
  1220.55        500.000        92.6175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.866486                 NaN            NaN  0.639270       0.672264E-001   3.46655        2.34302     
  1218.05        500.000        75.1517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.35397                 NaN            NaN   1.95140       0.152755        10.1849        10.2053     
  1215.54        500.000        76.4904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.36010                 NaN            NaN   1.86527       0.129772        9.52268        9.63177     
  1213.03        500.000        77.6881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.34750                 NaN            NaN   1.78191       0.111852        8.94932        9.12137     
  1210.53        500.000        78.9874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.29304                 NaN            NaN   1.69098       0.953889E-001   8.36164        8.57157     
  1208.02        500.000        80.4630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.18013                 NaN            NaN   1.57890       0.816487E-001   7.73804        7.95827     
  1205.51        500.000        81.8599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.04670                 NaN            NaN   1.46817       0.706526E-001   7.17089        7.38373     
  1203.01        500.000        83.0643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.91274                 NaN            NaN   1.36971       0.620440E-001   6.69890        6.89231     
  1200.50        500.000        83.9288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.79613                 NaN            NaN   1.29082       0.568594E-001   6.38220        6.54524     
  1197.99        500.000        84.1504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.73640                 NaN            NaN   1.26043       0.540865E-001   6.33751        6.46118     
  1195.49        500.000        83.1916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.77937                 NaN            NaN   1.31584       0.555056E-001   6.79946        6.85826     
  1192.98        500.000        77.5705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.74966       0.453252       0.249035E-004   1.70932       0.710927E-001   9.27731        9.16884     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.81348       0.671370                 NaN   7.03075       0.339642        42.9593        41.1855     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.49945                 NaN   4.90468       0.902722                 NaN   6.71443       0.453367        43.7526        41.7727     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.44153       0.660067E-001            NaN   7.03483       0.336669        42.9292        41.1917     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.51048       0.266411E-005            NaN   7.04030       0.336020        42.9191        41.1941     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.25493       0.255725                 NaN   7.04078       0.335886        42.9168        41.1959     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.24023       0.264760                 NaN   7.03878       0.337159        42.9228        41.1962     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.158708E-001            NaN   8.20021       0.276150                 NaN   7.03661       0.338442        42.9286        41.2041     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.501940E-001            NaN   8.13634       0.284708                 NaN   7.03426       0.339733        42.9341        41.2207     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.845495E-001            NaN   8.07345       0.292192                 NaN   7.03179       0.341042        42.9397        41.2373     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.118561                 NaN   8.01039       0.300380                 NaN   7.02925       0.342348        42.9453        41.2538     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.151781                 NaN   7.94608       0.311112                 NaN   7.02671       0.343625        42.9507        41.2700     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.184454                 NaN   7.88123       0.323264                 NaN   7.02415       0.344887        42.9561        41.2859     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.217016                 NaN   7.81756       0.334388                 NaN   7.02151       0.346159        42.9616        41.3018     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.103843                 NaN   7.32237        1.02362                 NaN   7.04012       0.338810        42.9141        41.2572     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.130941                 NaN   7.24644        1.05634                 NaN   7.03850       0.339726        42.9173        41.2708     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.158139                 NaN   7.17283        1.08655                 NaN   7.03679       0.340658        42.9206        41.2845     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.42811        3.11669                 NaN   7.07633       0.326869        42.8276        41.2244     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.210615                 NaN   7.02609        1.14965                 NaN   7.03349       0.342438        42.9267        41.3110     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.236400                 NaN   6.95484        1.17983                 NaN   7.03183       0.343315        42.9298        41.3240     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.261263                 NaN   6.88316        1.21196                 NaN   7.03025       0.344143        42.9325        41.3367     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.59577                 NaN            NaN   7.11505       0.315180        42.7307        41.2433     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.311089                 NaN   6.74793        1.26789                 NaN   7.02693       0.345832        42.9382        41.3621     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.94968                 NaN   5.02519                 NaN            NaN   6.64376       0.479391        43.9114        41.9906     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.357622                 NaN   6.61329        1.32877                 NaN   7.02398       0.347342        42.9428        41.3862     
