|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/EETA/EETA_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.17546        9.50702                 NaN   7.37343       0.552491        40.6466        39.7450     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.69226        4.95183                 NaN   7.34821       0.565712        40.7034        39.7386     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6887                 NaN            NaN   7.38056       0.549036        40.6364        39.7453     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.17713        5.47884       0.378994E-005   7.35302       0.561167        40.6895        39.7404     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.94501        5.73876                 NaN   7.37731       0.551588        40.6415        39.7458     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.19417        5.49949                 NaN   7.38632       0.548364        40.6238        39.7478     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.40103        6.29701                 NaN   7.38597       0.547359        40.6204        39.7482     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   6.52042        5.18335                 NaN   7.39191       0.544085        40.6116        39.7487     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.11771        10.6104                 NaN   7.41089       0.534367        40.5744        39.7523     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.08057        5.32110        2.30149        7.39603       0.542826        40.6093        39.7487     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.15783        6.53253       0.567896E-004   7.38807       0.547395        40.6275        39.7466     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.87150        6.82554       0.305983E-005   7.39538       0.543824        40.6163        39.7474     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.55122        7.15210       0.465008E-005   7.40014       0.541599        40.6065        39.7485     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.27202                 NaN   6.57079                 NaN            NaN   6.88557       0.851931        41.8608        40.5588     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.744247                 NaN   7.12724        3.46929                 NaN   7.30668       0.599599        40.8075        39.9454     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.21679        7.50683       0.609617E-005   7.41442       0.533902        40.5760        39.7520     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.11266        7.63853                 NaN   7.43250       0.524727        40.5354        39.7561     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.37337        7.38531                 NaN   7.43909       0.521853        40.5228        39.7576     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.10820        6.65833                 NaN   7.44518       0.518761        40.5106        39.7589     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.71880        6.05320                 NaN   7.45050       0.516459        40.5013        39.7597     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.164253                 NaN   4.32962        7.17839                 NaN   7.41810       0.535575        40.5735        39.8006     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   5.66169        6.11815                 NaN   7.45618       0.513266        40.4894        39.7613     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.50420        8.26304       0.513565E-005   7.45164       0.515660        40.5067        39.7587     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.571892                 NaN   5.14032        5.75424                 NaN   7.36441       0.569711        40.6914        39.9081     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.700817                 NaN   5.28800        5.42172                 NaN   7.35570       0.574299        40.7180        39.9414     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.824438                 NaN   5.30458        5.22024                 NaN   7.33349       0.587388        40.7550        39.9748     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   9.09533        2.73330                 NaN   7.49363       0.493781        40.4148        39.7692     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.830054                 NaN   4.98770        5.53702                 NaN   7.35159       0.580320        40.7368        39.9766     
  1055.14        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.75511        4.07943                 NaN   7.50093       0.490742        40.4037        39.7701     
  1052.63        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   8.21371        3.62887                 NaN   7.50650       0.487613        40.3918        39.7715     
  1050.13        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.992002                 NaN   5.36461        4.93300                 NaN   7.33303       0.589731        40.7652        40.0225     
  1047.62        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.247499                 NaN   2.24148        9.24304                 NaN   7.47992       0.503579        40.4462        39.8383     
  1045.11        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.564038                 NaN   2.24728        8.76136                 NaN   7.43410       0.530572        40.5415        39.9212     
  1042.61        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.04933                 NaN   10.2818                 NaN            NaN   7.36547       0.570804        40.6840        40.0486     
  1040.10        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   4.80440        7.07676                 NaN   7.53422       0.472956        40.3337        39.7780     
  1037.59        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.30091                 NaN   9.90630       0.413086E-004            NaN   7.33083       0.591435        40.7553        40.1152     
  1035.09        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.81421                 NaN   4.34347        4.75123                 NaN   7.23228       0.649756        40.9651        40.2439     
  1032.58        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.38976                 NaN   6.43089                 NaN            NaN   6.89536       0.849476        41.8359        40.5987     
  1030.08        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.39424                 NaN   6.42578                 NaN            NaN   6.89586       0.849329        41.8345        40.6002     
  1027.57        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.39875                 NaN   6.42065                 NaN            NaN   6.89637       0.849179        41.8332        40.6018     
  1025.06        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.40319                 NaN   6.41562                 NaN            NaN   6.89690       0.849018        41.8319        40.6034     
  1022.56        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.40759                 NaN   6.41063                 NaN            NaN   6.89741       0.848872        41.8305        40.6050     
  1020.05        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.41200                 NaN   6.40571                 NaN            NaN   6.89800       0.848693        41.8291        40.6065     
  1017.54        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.41636                 NaN   6.40081                 NaN            NaN   6.89851       0.848528        41.8277        40.6081     
  1015.04        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.42072                 NaN   6.39594                 NaN            NaN   6.89906       0.848361        41.8263        40.6097     
  1012.53        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.42503                 NaN   6.39114                 NaN            NaN   6.89963       0.848184        41.8248        40.6112     
  1010.03        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.42931                 NaN   6.38642                 NaN            NaN   6.90021       0.848002        41.8233        40.6128     
  1007.52        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.40198                 NaN   6.42185                 NaN            NaN   6.89774       0.849714        41.8232        40.6055     
  1005.01        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.40652                 NaN   6.41694                 NaN            NaN   6.89848       0.849462        41.8214        40.6072     
  1002.51        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.44196                 NaN   6.37255                 NaN            NaN   6.90198       0.847438        41.8187        40.6174     
  1000.00        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.44613                 NaN   6.36802                 NaN            NaN   6.90260       0.847240        41.8171        40.6189     
