|6.6.6
Archiving\03_Data\eqLP/QFM_m5/GRV/GRV_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1278.85        500.000                 NaN  0.762467                 NaN  0.363683        29.9394        43.3287        7.06072        18.4261       0.119025                 NaN            NaN
  1275.64        500.000                 NaN  0.762475                 NaN  0.363693        29.9393        43.3287        7.06075        18.4261       0.119032                 NaN            NaN
  1272.44        500.000                 NaN  0.762482                 NaN  0.363703        29.9392        43.3287        7.06078        18.4260       0.119039                 NaN            NaN
  1269.23        500.000                 NaN  0.762490                 NaN  0.363713        29.9392        43.3288        7.06080        18.4260       0.119046                 NaN            NaN
  1266.03        500.000                 NaN  0.762497                 NaN  0.363723        29.9391        43.3288        7.06083        18.4260       0.119053                 NaN            NaN
  1262.82        500.000                 NaN  0.762505                 NaN  0.363732        29.9390        43.3289        7.06085        18.4259       0.119060                 NaN            NaN
  1259.62        500.000                 NaN  0.762512                 NaN  0.363742        29.9390        43.3289        7.06088        18.4259       0.119067                 NaN            NaN
  1256.41        500.000                 NaN  0.762396                 NaN  0.405083        29.9521        43.5433        18.3403        6.74671       0.250061                 NaN            NaN
  1253.21        500.000                 NaN  0.762403                 NaN  0.405094        29.9521        43.5433        18.3403        6.74674       0.250076                 NaN            NaN
  1250.00        500.000                 NaN  0.762411                 NaN  0.405104        29.9520        43.5433        18.3403        6.74676       0.250091                 NaN            NaN
  1246.79        500.000                 NaN  0.762418                 NaN  0.405115        29.9519        43.5434        18.3403        6.74679       0.250105                 NaN            NaN
  1243.59        500.000                 NaN  0.762425                 NaN  0.405126        29.9519        43.5434        18.3402        6.74682       0.250120                 NaN            NaN
  1240.38        500.000                 NaN  0.762432                 NaN  0.405137        29.9518        43.5435        18.3402        6.74684       0.250135                 NaN            NaN
  1237.18        500.000                 NaN  0.762439                 NaN  0.405148        29.9517        43.5435        18.3402        6.74687       0.250150                 NaN            NaN
  1233.97        500.000                 NaN  0.762446                 NaN  0.405158        29.9516        43.5436        18.3401        6.74690       0.250164                 NaN            NaN
  1230.77        500.000                 NaN  0.762341                 NaN  0.448379        29.9622        43.7232        18.2571        6.47058       0.376218                 NaN            NaN
  1227.56        500.000                 NaN  0.762348                 NaN  0.448391        29.9621        43.7232        18.2570        6.47061       0.376240                 NaN            NaN
  1224.36        500.000                 NaN  0.762354                 NaN  0.448403        29.9621        43.7233        18.2570        6.47064       0.376262                 NaN            NaN
  1221.15        500.000                 NaN  0.762361                 NaN  0.448415        29.9620        43.7233        18.2570        6.47066       0.376284                 NaN            NaN
  1217.95        500.000                 NaN  0.762368                 NaN  0.448426        29.9619        43.7234        18.2569        6.47069       0.376306                 NaN            NaN
  1214.74        500.000                 NaN  0.762375                 NaN  0.448438        29.9618        43.7234        18.2569        6.47072       0.376328                 NaN            NaN
  1211.54        500.000                 NaN  0.762382                 NaN  0.448450        29.9617        43.7235        18.2569        6.47075       0.376350                 NaN            NaN
  1208.33        500.000                 NaN  0.762388                 NaN  0.448461        29.9617        43.7235        18.2568        6.47077       0.376372                 NaN            NaN
  1205.13        500.000                 NaN  0.762291                 NaN  0.494043        29.9638        43.8838        18.1907        6.21248       0.492839                 NaN            NaN
  1201.92        500.000                 NaN  0.762298                 NaN  0.494056        29.9637        43.8838        18.1907        6.21251       0.492868                 NaN            NaN
  1198.72        500.000                 NaN  0.762304                 NaN  0.494069        29.9636        43.8839        18.1907        6.21253       0.492897                 NaN            NaN
  1195.51        500.000                 NaN  0.762311                 NaN  0.494081        29.9636        43.8839        18.1906        6.21256       0.492926                 NaN            NaN
  1192.31        500.000                 NaN  0.762317                 NaN  0.494094        29.9635        43.8840        18.1906        6.21259       0.492954                 NaN            NaN
  1189.10        500.000                 NaN  0.762324                 NaN  0.494107        29.9634        43.8840        18.1905        6.21262       0.492983                 NaN            NaN
  1185.90        500.000                 NaN  0.762330                 NaN  0.494119        29.9633        43.8841        18.1905        6.21264       0.493012                 NaN            NaN
  1182.69        500.000                 NaN  0.762337                 NaN  0.494132        29.9632        43.8841        18.1905        6.21267       0.493041                 NaN            NaN
  1179.49        500.000                 NaN  0.762250                 NaN  0.541328        29.9619        44.0294        5.97327        18.1286       0.603261                 NaN            NaN
  1176.28        500.000                 NaN  0.762256                 NaN  0.541342        29.9618        44.0294        5.97330        18.1286       0.603296                 NaN            NaN
  1173.08        500.000                 NaN  0.762240                 NaN  0.553447        29.9605        44.0633        18.1143        5.91653       0.629736                 NaN            NaN
  1169.87        500.000                 NaN  0.762233                 NaN  0.559879        29.9596        44.0804        18.1063        5.88750       0.641690       0.239966E-002            NaN
  1166.67        500.000                 NaN  0.762224                 NaN  0.566175        29.9598        44.0988        18.0975        5.85553       0.652411       0.753426E-002            NaN
  1163.46        500.000                 NaN  0.762230                 NaN  0.566189        29.9597        44.0989        18.0975        5.85555       0.652449       0.753440E-002            NaN
  1160.26        500.000                 NaN  0.762236                 NaN  0.566203        29.9596        44.0990        18.0974        5.85558       0.652487       0.753453E-002            NaN
  1157.05        500.000                 NaN  0.762242                 NaN  0.566218        29.9595        44.0990        18.0974        5.85561       0.652525       0.753466E-002            NaN
  1153.85        500.000                 NaN  0.762191                 NaN  0.591808        29.9596        44.1658        18.0661        5.73277       0.694676       0.270625E-001            NaN
  1150.64        500.000                 NaN  0.762197                 NaN  0.591822        29.9595        44.1659        18.0660        5.73280       0.694716       0.270629E-001            NaN
  1147.44        500.000                 NaN  0.762203                 NaN  0.591837        29.9594        44.1659        18.0660        5.73283       0.694756       0.270634E-001            NaN
  1144.23        500.000                 NaN  0.762209                 NaN  0.591852        29.9593        44.1660        18.0659        5.73285       0.694797       0.270639E-001            NaN
  1141.03        500.000                 NaN  0.762215                 NaN  0.591867        29.9592        44.1661        18.0659        5.73288       0.694837       0.270643E-001            NaN
  1137.82        500.000                 NaN  0.762221                 NaN  0.591882        29.9591        44.1661        18.0658        5.73291       0.694877       0.270648E-001            NaN
  1134.62        500.000                 NaN  0.762227                 NaN  0.591896        29.9590        44.1662        18.0658        5.73294       0.694917       0.270653E-001            NaN
  1131.41        500.000                 NaN  0.762233                 NaN  0.591911        29.9589        44.1662        18.0657        5.73297       0.694957       0.270658E-001            NaN
  1128.21        500.000                 NaN  0.762126                 NaN  0.644943        29.9540        44.2942        18.0054        5.49860       0.776009       0.646782E-001            NaN
  1125.00        500.000                 NaN  0.762132                 NaN  0.644959        29.9539        44.2943        18.0054        5.49862       0.776054       0.646793E-001            NaN
  1121.79        500.000                 NaN  0.762138                 NaN  0.644975        29.9538        44.2944        18.0053        5.49865       0.776099       0.646804E-001            NaN
  1118.59        500.000                 NaN  0.762143                 NaN  0.644991        29.9537        44.2944        18.0053        5.49868       0.776144       0.646816E-001            NaN
  1115.38        500.000                 NaN  0.762093                 NaN  0.672521        29.9487        44.3598        17.9724        5.38595       0.814967       0.836394E-001            NaN
  1112.18        500.000                 NaN  0.762098                 NaN  0.672537        29.9486        44.3598        17.9723        5.38598       0.815014       0.836408E-001            NaN
  1108.97        500.000                 NaN  0.762078                 NaN  0.686620        29.9452        44.3900        17.9579        5.33188       0.833808       0.925139E-001            NaN
  1105.77        500.000                 NaN  0.762074                 NaN  0.692906        29.9465        44.4044        17.9482        5.30486       0.843237       0.977794E-001            NaN
  1102.56        500.000                 NaN  0.762065                 NaN  0.699862        29.9448        44.4187        5.27672        17.9425       0.853617                 NaN  0.101710     
  1099.36        500.000                 NaN  0.762071                 NaN  0.699879        29.9446        44.4188        5.27674        17.9425       0.853666                 NaN  0.101710     
  1096.15        500.000                 NaN  0.762076                 NaN  0.699896        29.9445        44.4189        5.27677        17.9424       0.853715                 NaN  0.101710     
  1092.95        500.000                 NaN  0.762081                 NaN  0.699913        29.9444        44.4189        5.27680        17.9424       0.853764                 NaN  0.101710     
  1089.74        500.000                 NaN  0.762087                 NaN  0.699930        29.9443        44.4190        5.27683        17.9423       0.853813                 NaN  0.101710     
  1086.54        500.000                 NaN  0.762092                 NaN  0.699947        29.9442        44.4191        5.27686        17.9423       0.853862                 NaN  0.101710     
  1083.33        500.000                 NaN  0.762098                 NaN  0.699964        29.9441        44.4191        5.27689        17.9422       0.853911                 NaN  0.101709     
  1080.13        500.000                 NaN  0.762103                 NaN  0.699981        29.9440        44.4192        5.27691        17.9422       0.853960                 NaN  0.101708     
  1076.92        500.000                 NaN  0.762010                 NaN  0.758113        29.9294        44.5336        5.06750        17.8854       0.920360                 NaN  0.143671     
  1073.72        500.000                 NaN  0.762015                 NaN  0.758131        29.9293        44.5336        5.06753        17.8854       0.920413                 NaN  0.143670     
  1070.51        500.000                 NaN  0.762021                 NaN  0.758149        29.9291        44.5337        5.06756        17.8853       0.920466                 NaN  0.143668     
  1067.31        500.000                 NaN  0.762026                 NaN  0.758167        29.9290        44.5338        5.06759        17.8853       0.920518                 NaN  0.143667     
  1064.10        500.000                 NaN  0.762031                 NaN  0.758185        29.9289        44.5338        5.06762        17.8852       0.920571                 NaN  0.143665     
  1060.90        500.000                 NaN  0.762036                 NaN  0.758203        29.9288        44.5339        5.06765        17.8852       0.920623                 NaN  0.143663     
  1057.69        500.000                 NaN  0.762041                 NaN  0.758221        29.9287        44.5340        5.06767        17.8851       0.920676                 NaN  0.143661     
  1054.49        500.000                 NaN  0.762046                 NaN  0.758239        29.9285        44.5340        5.06770        17.8850       0.920729                 NaN  0.143659     
  1051.28        500.000                 NaN  0.761953                 NaN  0.819752        29.9060        44.6485        17.8319        4.86407       0.981019                 NaN  0.186757     
  1048.08        500.000                 NaN  0.761958                 NaN  0.819771        29.9059        44.6485        17.8319        4.86410       0.981075                 NaN  0.186754     
  1044.87        500.000                 NaN  0.761963                 NaN  0.819790        29.9058        44.6486        17.8318        4.86413       0.981131                 NaN  0.186751     
  1041.67        500.000                 NaN  0.761968                 NaN  0.819810        29.9057        44.6487        17.8318        4.86416       0.981187                 NaN  0.186748     
  1038.46        500.000                 NaN  0.761973                 NaN  0.819829        29.9055        44.6488        17.8317        4.86419       0.981243                 NaN  0.186745     
  1035.26        500.000                 NaN  0.761978                 NaN  0.819848        29.9054        44.6488        17.8317        4.86422       0.981299                 NaN  0.186741     
  1032.05        500.000                 NaN  0.761983                 NaN  0.819867        29.9053        44.6489        17.8316        4.86425       0.981355                 NaN  0.186738     
  1028.85        500.000                 NaN  0.761987                 NaN  0.819886        29.9052        44.6490        17.8316        4.86428       0.981410                 NaN  0.186735     
  1025.64        500.000                 NaN  0.761901                 NaN  0.884107        29.8784        44.7598        17.7801        4.66864        1.03469                 NaN  0.232398     
  1022.44        500.000                 NaN  0.761906                 NaN  0.884127        29.8783        44.7599        17.7800        4.66867        1.03475                 NaN  0.232394     
  1019.23        500.000                 NaN  0.761911                 NaN  0.884148        29.8782        44.7599        17.7800        4.66870        1.03481                 NaN  0.232390     
  1016.03        500.000                 NaN  0.761916                 NaN  0.884168        29.8780        44.7600        17.7799        4.66873        1.03487                 NaN  0.232386     
  1012.82        500.000                 NaN  0.761920                 NaN  0.884189        29.8779        44.7601        17.7798        4.66876        1.03493                 NaN  0.232382     
  1009.62        500.000                 NaN  0.761925                 NaN  0.884209        29.8778        44.7602        17.7798        4.66879        1.03498                 NaN  0.232378     
  1006.41        500.000                 NaN  0.761930                 NaN  0.884230        29.8776        44.7602        17.7797        4.66882        1.03504                 NaN  0.232374     
  1003.21        500.000                 NaN  0.761934                 NaN  0.884250        29.8775        44.7603        17.7797        4.66885        1.03510                 NaN  0.232370     
  1000.00        500.000                 NaN  0.761856                 NaN  0.951171        29.8471        44.8687        17.7285        4.48059        1.08076                 NaN  0.281342     
