|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.5/LAR/LAR_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1156.80        500.000        1.45826                 NaN   4.83985                 NaN   1.38715        7.10078        43.6444                 NaN   41.5695     
  1155.82        500.000        1.45467                 NaN   4.83473                 NaN   1.39564        7.10228        43.6432                 NaN   41.5695     
  1154.84        500.000        1.45154                 NaN   4.83012                 NaN   1.40313        7.10372        43.6419                 NaN   41.5696     
  1153.86        500.000        1.43681                 NaN   4.82819                 NaN   1.42566        7.10790        43.6410                 NaN   41.5604     
  1152.88        500.000        1.44491                 NaN   4.82070                 NaN   1.41880        7.10665        43.6393                 NaN   41.5697     
  1151.90        500.000        1.45790                 NaN   4.81716                 NaN   1.40182        7.10658        43.6357                 NaN   41.5809     
  1150.92        500.000        1.45505                 NaN   4.81033                 NaN   1.41006        7.10779        43.6355                 NaN   41.5812     
  1149.94        500.000        1.45183                 NaN   4.80603                 NaN   1.41748        7.10929        43.6340                 NaN   41.5813     
  1148.96        500.000        1.43249                 NaN   4.80215                 NaN   1.44963        7.11530        43.6287                 NaN   41.5717     
  1147.98        500.000        1.42898                 NaN   4.79891                 NaN   1.45677        7.11690        43.6272                 NaN   41.5712     
  1147.00        500.000        1.44158                 NaN   4.79649                 NaN   1.43886        7.11347        43.6289                 NaN   41.5808     
  1146.02        500.000        1.42273                 NaN   4.78960                 NaN   1.47185        7.11983        43.6244                 NaN   41.5716     
  1145.04        500.000        1.41960                 NaN   4.78495                 NaN   1.47938        7.12126        43.6230                 NaN   41.5718     
  1144.06        500.000        1.41728                 NaN   4.77739                 NaN   1.48629        7.12039        43.6273                 NaN   41.5713     
  1143.08        500.000        1.40925                 NaN   4.77914                 NaN   1.49728        7.12220        43.6250                 NaN   41.5671     
  1142.10        500.000        1.41434                 NaN   4.77498                 NaN   1.49265        7.12199        43.6230                 NaN   41.5731     
  1141.12        500.000                 NaN            NaN   4.65383                 NaN   2.95416        7.23784        43.7518       0.465432        40.9370     
  1140.14        500.000                 NaN            NaN   4.64852                 NaN   2.95698        7.24099        43.7487       0.465708        40.9391     
  1139.16        500.000       0.719688                 NaN   4.70800                 NaN   2.20718        7.17817        43.6940       0.231905        41.2611     
  1138.18        500.000                 NaN            NaN   4.60726                 NaN   2.98073        7.24471        43.7482       0.466943        40.9521     
  1137.20        500.000                 NaN            NaN   4.63323                 NaN   2.96606        7.23993        43.7476       0.466067        40.9471     
  1136.22        500.000                 NaN            NaN   4.60674                 NaN   2.98217        7.24855        43.7383       0.466916        40.9573     
  1135.24        500.000                 NaN            NaN   4.59356                 NaN   2.98861        7.24610        43.7455       0.467181        40.9591     
  1134.26        500.000                 NaN            NaN   4.58990                 NaN   2.99105        7.24689        43.7436       0.467227        40.9613     
  1133.28        500.000                 NaN            NaN   4.58655                 NaN   2.99319        7.24722        43.7425       0.467324        40.9632     
  1132.30        500.000                 NaN            NaN   4.58735                 NaN   2.99479        7.24968        43.7350       0.467092        40.9661     
  1131.32        500.000                 NaN            NaN   4.58294                 NaN   2.99754        7.24978        43.7345       0.467175        40.9681     
  1130.34        500.000                 NaN            NaN   4.58734                 NaN   2.99794        7.24968        43.7255       0.467759        40.9718     
  1129.36        500.000                 NaN            NaN   4.57402                 NaN   3.00084        7.24753        43.7395       0.467808        40.9703     
  1128.38        500.000                 NaN            NaN   4.57198                 NaN   3.00398        7.24561        43.7386       0.467940        40.9719     
  1127.40        500.000                 NaN            NaN   4.56793                 NaN   3.00626        7.24560        43.7384       0.468104        40.9737     
  1126.42        500.000                 NaN            NaN   4.55755                 NaN   3.00942        7.24512        43.7413       0.469300        40.9773     
  1125.44        500.000                 NaN            NaN   4.56064                 NaN   3.00979        7.24483        43.7399       0.468464        40.9764     
  1124.46        500.000                 NaN            NaN   4.55894                 NaN   3.01375        7.24841        43.7302       0.467963        40.9807     
  1123.48        500.000                 NaN            NaN   4.55512                 NaN   3.01616        7.24863        43.7292       0.468071        40.9828     
  1122.50        500.000                 NaN            NaN   4.55131                 NaN   3.01856        7.24887        43.7283       0.468175        40.9848     
  1121.52        500.000                 NaN            NaN   4.54357                 NaN   3.02165        7.24673        43.7324       0.468726        40.9869     
  1120.54        500.000                 NaN            NaN   4.54093                 NaN   3.02333        7.24843        43.7300       0.468875        40.9884     
  1119.56        500.000                 NaN            NaN   4.53706                 NaN   3.02581        7.24882        43.7287       0.468967        40.9906     
  1118.58        500.000                 NaN            NaN   4.53326                 NaN   3.02827        7.24927        43.7274       0.469053        40.9928     
  1117.60        500.000                 NaN            NaN   4.52936                 NaN   3.03077        7.24968        43.7261       0.469151        40.9949     
  1116.62        500.000                 NaN            NaN   4.52541                 NaN   3.03328        7.25011        43.7248       0.469254        40.9971     
  1115.64        500.000                 NaN            NaN   4.52209                 NaN   3.03541        7.25031        43.7238       0.469334        40.9991     
  1114.66        500.000                 NaN            NaN   4.51844                 NaN   3.03776        7.25070        43.7225       0.469420        41.0012     
  1113.68        500.000                 NaN            NaN   4.51484                 NaN   3.04008        7.25107        43.7213       0.469507        41.0032     
  1112.70        500.000                 NaN            NaN   4.51128                 NaN   3.04239        7.25146        43.7200       0.469589        41.0053     
  1111.72        500.000                 NaN            NaN   4.50767                 NaN   3.04476        7.25190        43.7186       0.469663        41.0074     
  1110.74        500.000                 NaN            NaN   4.50497                 NaN   3.04606        7.25162        43.7189       0.469825        41.0087     
  1109.76        500.000                 NaN            NaN   4.50173                 NaN   3.04903        7.25132        43.7164       0.469745        41.0118     
  1108.78        500.000                 NaN            NaN   4.49819                 NaN   3.05132        7.25178        43.7150       0.469826        41.0138     
  1107.80        500.000                 NaN            NaN   4.49466                 NaN   3.05361        7.25228        43.7136       0.469908        41.0159     
  1106.82        500.000                 NaN            NaN   4.49121                 NaN   3.05586        7.25272        43.7123       0.469985        41.0180     
  1105.84        500.000                 NaN            NaN   4.48775                 NaN   3.05811        7.25319        43.7109       0.470064        41.0200     
  1104.86        500.000                 NaN            NaN   4.48432                 NaN   3.06034        7.25366        43.7095       0.470141        41.0220     
  1103.88        500.000                 NaN            NaN   4.48092                 NaN   3.06256        7.25413        43.7081       0.470217        41.0241     
  1102.90        500.000                 NaN            NaN   4.47754                 NaN   3.06477        7.25461        43.7067       0.470293        41.0261     
  1101.92        500.000                 NaN            NaN   4.47420                 NaN   3.06695        7.25509        43.7053       0.470367        41.0281     
  1100.94        500.000                 NaN            NaN   4.47089                 NaN   3.06912        7.25557        43.7039       0.470440        41.0301     
  1099.96        500.000                 NaN            NaN   4.46760                 NaN   3.07128        7.25606        43.7024       0.470513        41.0321     
  1098.98        500.000                 NaN            NaN   4.46433                 NaN   3.07342        7.25654        43.7010       0.470585        41.0341     
  1098.00        500.000                 NaN            NaN   4.46110                 NaN   3.07555        7.25703        43.6995       0.470655        41.0361     
  1097.02        500.000                 NaN            NaN   4.45789                 NaN   3.07766        7.25752        43.6981       0.470725        41.0381     
  1096.04        500.000                 NaN            NaN   4.45471                 NaN   3.07976        7.25801        43.6966       0.470794        41.0401     
  1095.06        500.000                 NaN            NaN   4.45554                 NaN   3.07898        7.25730        43.6978       0.470496        41.0399     
  1094.08        500.000                 NaN            NaN   4.44843                 NaN   3.08392        7.25900        43.6936       0.470929        41.0441     
  1093.10        500.000                 NaN            NaN   4.45361                 NaN   3.08140        7.25997        43.6901       0.470567        41.0443     
  1092.12        500.000                 NaN            NaN   4.44658                 NaN   3.08503        7.25818        43.6936       0.470688        41.0459     
  1091.14        500.000                 NaN            NaN   4.44698                 NaN   3.08558        7.26090        43.6875       0.470714        41.0483     
  1090.16        500.000                 NaN            NaN   4.43261                 NaN   3.09243        7.26059        43.6911       0.471321        41.0520     
  1089.18        500.000                 NaN            NaN   4.44104                 NaN   3.08964        7.26194        43.6843       0.470838        41.0523     
  1088.20        500.000                 NaN            NaN   4.43412                 NaN   3.09332        7.26016        43.6876       0.470939        41.0539     
  1087.22        500.000                 NaN            NaN   4.43095                 NaN   3.09532        7.26129        43.6858       0.471021        41.0557     
  1086.24        500.000                 NaN            NaN   4.42800                 NaN   3.09730        7.26180        43.6842       0.471082        41.0576     
  1085.26        500.000                 NaN            NaN   4.41932                 NaN   3.10220        7.26307        43.6821       0.471592        41.0617     
  1084.28        500.000                 NaN            NaN   4.41649                 NaN   3.10412        7.26353        43.6806       0.471648        41.0636     
  1083.30        500.000                 NaN            NaN   4.42340                 NaN   3.10150        7.26504        43.6749       0.471201        41.0640     
  1082.32        500.000                 NaN            NaN   4.41082                 NaN   3.10805        7.26505        43.6769       0.471772        41.0674     
  1081.34        500.000                 NaN            NaN   4.40837                 NaN   3.10982        7.26515        43.6755       0.471807        41.0694     
  1080.36        500.000                 NaN            NaN   4.40559                 NaN   3.11170        7.26568        43.6739       0.471862        41.0713     
  1079.38        500.000                 NaN            NaN   4.40284                 NaN   3.11357        7.26621        43.6722       0.471917        41.0732     
  1078.40        500.000                 NaN            NaN   4.40010                 NaN   3.11543        7.26674        43.6706       0.471970        41.0751     
  1077.42        500.000                 NaN            NaN   4.39739                 NaN   3.11728        7.26728        43.6690       0.472023        41.0770     
  1076.44        500.000                 NaN            NaN   4.39470                 NaN   3.11912        7.26781        43.6674       0.472075        41.0789     
  1075.46        500.000                 NaN            NaN   4.39204                 NaN   3.12094        7.26835        43.6657       0.472126        41.0808     
  1074.48        500.000                 NaN            NaN   4.38939                 NaN   3.12275        7.26889        43.6641       0.472177        41.0827     
  1073.50        500.000                 NaN            NaN   4.38677                 NaN   3.12455        7.26944        43.6624       0.472226        41.0846     
  1072.52        500.000                 NaN            NaN   4.38417                 NaN   3.12634        7.26998        43.6607       0.472275        41.0865     
  1071.54        500.000                 NaN            NaN   4.38159                 NaN   3.12812        7.27053        43.6591       0.472323        41.0884     
  1070.56        500.000                 NaN            NaN   4.37903                 NaN   3.12989        7.27108        43.6574       0.472371        41.0903     
  1069.58        500.000                 NaN            NaN   4.37649                 NaN   3.13165        7.27163        43.6557       0.472418        41.0921     
  1068.60        500.000                 NaN            NaN   4.37397                 NaN   3.13339        7.27219        43.6540       0.472464        41.0940     
  1067.62        500.000                 NaN            NaN   4.37148                 NaN   3.13512        7.27275        43.6523       0.472509        41.0959     
  1066.64        500.000                 NaN            NaN   4.36900                 NaN   3.13685        7.27331        43.6505       0.472554        41.0977     
  1065.66        500.000                 NaN            NaN   4.36655                 NaN   3.13856        7.27387        43.6488       0.472598        41.0996     
  1064.68        500.000                 NaN            NaN   4.36411                 NaN   3.14026        7.27444        43.6471       0.472641        41.1015     
  1063.70        500.000                 NaN            NaN   4.36987                 NaN   3.13767        7.27417        43.6455       0.471857        41.1010     
  1062.72        500.000                 NaN            NaN   4.35930                 NaN   3.14363        7.27557        43.6436       0.472725        41.1052     
  1061.74        500.000                 NaN            NaN   4.35792                 NaN   3.14394        7.27391        43.6464       0.472686        41.1052     
  1060.76        500.000                 NaN            NaN   4.36106                 NaN   3.14362        7.27610        43.6403       0.472298        41.1067     
  1059.78        500.000                 NaN            NaN   4.35882                 NaN   3.14523        7.27669        43.6384       0.472332        41.1085     
  1058.80        500.000                 NaN            NaN   4.35660                 NaN   3.14684        7.27728        43.6366       0.472366        41.1103     
  1057.82        500.000                 NaN            NaN   4.34730                 NaN   3.15190        7.27841        43.6350       0.472934        41.1144     
  1056.84        500.000                 NaN            NaN   4.34375                 NaN   3.15359        7.27876        43.6345       0.473012        41.1164     
  1055.86        500.000                 NaN            NaN   4.35351                 NaN   3.15030        7.28083        43.6263       0.472426        41.1166     
  1054.88        500.000                 NaN            NaN   4.34797                 NaN   3.15313        7.27969        43.6291       0.472490        41.1176     
  1053.90        500.000                 NaN            NaN   4.34005                 NaN   3.15816        7.28128        43.6257       0.473000        41.1218     
  1052.92        500.000                 NaN            NaN   4.33789                 NaN   3.15973        7.28186        43.6239       0.473033        41.1236     
  1051.94        500.000                 NaN            NaN   4.33565                 NaN   3.16132        7.28247        43.6220       0.473070        41.1254     
  1050.96        500.000                 NaN            NaN   4.33348                 NaN   3.16288        7.28307        43.6202       0.473104        41.1273     
  1049.98        500.000                 NaN            NaN   4.33069                 NaN   3.16460        7.28359        43.6188       0.473182        41.1291     
  1049.00        500.000                 NaN            NaN   4.32874                 NaN   3.16614        7.28417        43.6168       0.473198        41.1309     
  1048.02        500.000                 NaN            NaN   4.32717                 NaN   3.16757        7.28487        43.6143       0.473196        41.1329     
  1047.04        500.000                 NaN            NaN   4.32530                 NaN   3.16884        7.28576        43.6123       0.473225        41.1346     
  1046.06        500.000                 NaN            NaN   4.32418                 NaN   3.17002        7.28633        43.6103       0.473175        41.1360     
  1045.08        500.000                 NaN            NaN   4.32186                 NaN   3.17158        7.28665        43.6092       0.473163        41.1376     
  1044.10        500.000                 NaN            NaN   4.31984                 NaN   3.17315        7.28747        43.6067       0.473222        41.1396     
  1043.12        500.000                 NaN            NaN   4.31826                 NaN   3.17478        7.28807        43.6036       0.473344        41.1420     
  1042.14        500.000                 NaN            NaN   4.31649                 NaN   3.17615        7.28871        43.6015       0.473368        41.1437     
  1041.16        500.000                 NaN            NaN   4.31389                 NaN   3.17746        7.28832        43.6019       0.473410        41.1450     
  1040.18        500.000                 NaN            NaN   4.31268                 NaN   3.17871        7.29004        43.5983       0.473315        41.1470     
  1039.20        500.000                 NaN            NaN   4.31181                 NaN   3.18016        7.29210        43.5933       0.473051        41.1496     
  1038.22        500.000                 NaN            NaN   4.30963                 NaN   3.18150        7.29128        43.5933       0.473468        41.1508     
  1037.24        500.000                 NaN            NaN   4.30796                 NaN   3.18281        7.29193        43.5913       0.473492        41.1525     
  1036.26        500.000                 NaN            NaN   4.30841                 NaN   3.18403        7.29379        43.5863       0.472977        41.1545     
  1035.28        500.000                 NaN            NaN   4.30673                 NaN   3.18536        7.29453        43.5841       0.472977        41.1563     
  1034.30        500.000                 NaN            NaN   4.30506                 NaN   3.18668        7.29527        43.5819       0.472977        41.1581     
  1033.32        500.000                 NaN            NaN   4.30339                 NaN   3.18800        7.29601        43.5798       0.472979        41.1598     
  1032.34        500.000                 NaN            NaN   4.30786                 NaN   3.18652        7.29849        43.5732       0.472619        41.1613     
  1031.36        500.000                 NaN            NaN   4.29663                 NaN   3.19041        7.29489        43.5830       0.473256        41.1618     
  1030.38        500.000                 NaN            NaN   4.29450                 NaN   3.19169        7.29397        43.5829       0.473599        41.1634     
  1029.40        500.000                 NaN            NaN   4.30121                 NaN   3.19266        7.29944        43.5672       0.473164        41.1663     
  1028.42        500.000                 NaN            NaN   4.28504                 NaN   3.19565        7.29374        43.5886       0.473076        41.1639     
  1027.44        500.000                 NaN            NaN   4.29803                 NaN   3.19523        7.30083        43.5629       0.473183        41.1698     
  1026.46        500.000                 NaN            NaN   4.29165                 NaN   3.19371        7.29474        43.5765       0.474373        41.1690     
  1025.48        500.000                 NaN            NaN   4.29964                 NaN   3.19255        7.30545        43.5532       0.473581        41.1756     
  1024.50        500.000                 NaN            NaN   4.29183                 NaN   3.19684        7.30014        43.5648       0.473042        41.1734     
  1023.52        500.000                 NaN            NaN   4.28500                 NaN   3.20015        7.30134        43.5634       0.473631        41.1765     
  1022.54        500.000                 NaN            NaN   4.28533                 NaN   3.19995        7.30280        43.5616       0.473237        41.1771     
  1021.56        500.000                 NaN            NaN   4.28573                 NaN   3.20041        7.30146        43.5606       0.473533        41.1783     
  1020.58        500.000                 NaN            NaN   4.28447                 NaN   3.20149        7.30230        43.5581       0.473598        41.1801     
  1019.60        500.000                 NaN            NaN   4.28476                 NaN   3.20273        7.30347        43.5542       0.473052        41.1818     
  1018.62        500.000                 NaN            NaN   4.28440                 NaN   3.20645        7.30725        43.5431       0.473241        41.1856     
  1017.64        500.000                 NaN            NaN   4.28163                 NaN   3.20522        7.30496        43.5499       0.473084        41.1852     
  1016.66        500.000                 NaN            NaN   4.28021                 NaN   3.20645        7.30570        43.5476       0.473082        41.1869     
  1015.68        500.000                 NaN            NaN   4.27873                 NaN   3.20773        7.30628        43.5455       0.473066        41.1886     
  1014.70        500.000                 NaN            NaN   4.27870                 NaN   3.21126        7.31019        43.5341       0.473254        41.1925     
  1013.72        500.000                 NaN            NaN   4.27731                 NaN   3.21245        7.31093        43.5318       0.473256        41.1943     
  1012.74        500.000                 NaN            NaN   4.27594                 NaN   3.21364        7.31168        43.5295       0.473257        41.1960     
  1011.76        500.000                 NaN            NaN   4.27340                 NaN   3.21243        7.30964        43.5359       0.473071        41.1956     
  1010.78        500.000                 NaN            NaN   4.27323                 NaN   3.21598        7.31318        43.5249       0.473259        41.1995     
  1009.80        500.000                 NaN            NaN   4.27189                 NaN   3.21715        7.31394        43.5225       0.473259        41.2012     
  1008.82        500.000                 NaN            NaN   4.27057                 NaN   3.21831        7.31470        43.5202       0.473259        41.2030     
  1007.84        500.000                 NaN            NaN   4.26844                 NaN   3.21701        7.31271        43.5263       0.473053        41.2025     
  1006.86        500.000                 NaN            NaN   4.26796                 NaN   3.22060        7.31622        43.5155       0.473256        41.2064     
  1005.88        500.000                 NaN            NaN   4.26668                 NaN   3.22174        7.31699        43.5132       0.473254        41.2082     
  1004.90        500.000                 NaN            NaN   4.26541                 NaN   3.22288        7.31777        43.5108       0.473252        41.2099     
  1003.92        500.000                 NaN            NaN   4.26415                 NaN   3.22400        7.31855        43.5084       0.473249        41.2116     
  1002.94        500.000                 NaN            NaN   4.26291                 NaN   3.22513        7.31933        43.5060       0.473246        41.2134     
  1001.96        500.000                 NaN            NaN   4.26168                 NaN   3.22624        7.32011        43.5036       0.473242        41.2151     
  1000.98        500.000                 NaN            NaN   4.26046                 NaN   3.22735        7.32090        43.5012       0.473238        41.2168     
  1000.00        500.000                 NaN            NaN   4.25926                 NaN   3.22846        7.32169        43.4988       0.473233        41.2186     
